Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
15,Fri May 12 2023,19:45,IST/+0100,Dundalk FC,2-1,0-1,Cork City,2023-05-12T18:45Z
15,Fri May 12 2023,19:45,IST/+0100,St Patrick's Athletic,3-0,0-0,Drogheda United,2023-05-12T18:45Z
15,Fri May 12 2023,19:45,IST/+0100,UC Dublin,0-3,0-1,Shamrock Rovers,2023-05-12T18:45Z
15,Sat May 13 2023,19:45,IST/+0100,Sligo Rovers,0-3,0-2,Shelbourne FC,2023-05-13T18:45Z
24,Mon May 15 2023,20:00,IST/+0100,Shamrock Rovers,3-2,1-1,St Patrick's Athletic,2023-05-15T19:00Z
24,Mon May 15 2023,19:45,IST/+0100,Derry City,3-0,1-0,Dundalk FC,2023-05-15T18:45Z
16,Fri May 19 2023,19:45,IST/+0100,Dundalk FC,2-2,2-0,Bohemian FC,2023-05-19T18:45Z
16,Fri May 19 2023,19:45,IST/+0100,Shelbourne FC,0-1,0-0,St Patrick's Athletic,2023-05-19T18:45Z
16,Fri May 19 2023,20:00,IST/+0100,Shamrock Rovers,1-2,0-1,Drogheda United,2023-05-19T19:00Z
16,Fri May 19 2023,19:45,IST/+0100,Derry City,4-1,1-0,UC Dublin,2023-05-19T18:45Z
16,Fri May 19 2023,19:45,IST/+0100,Cork City,1-0,1-0,Sligo Rovers,2023-05-19T18:45Z
17,Fri May 26 2023,19:45,IST/+0100,St Patrick's Athletic,2-1,1-0,Dundalk FC,2023-05-26T18:45Z
17,Fri May 26 2023,19:45,IST/+0100,Cork City,1-0,0-0,Shamrock Rovers,2023-05-26T18:45Z
17,Fri May 26 2023,19:45,IST/+0100,Bohemian FC,0-0,0-0,Shelbourne FC,2023-05-26T18:45Z
17,Fri May 26 2023,19:45,IST/+0100,Drogheda United,3-1,2-1,UC Dublin,2023-05-26T18:45Z
17,Sat May 27 2023,19:45,IST/+0100,Sligo Rovers,1-0,1-0,Derry City,2023-05-27T18:45Z
18,Fri Jun 2 2023,19:45,IST/+0100,UC Dublin,1-3,0-2,St Patrick's Athletic,2023-06-02T18:45Z
18,Fri Jun 2 2023,19:45,IST/+0100,Shamrock Rovers,2-0,1-0,Dundalk FC,2023-06-02T18:45Z
18,Fri Jun 2 2023,19:45,IST/+0100,Derry City,0-0,0-0,Shelbourne FC,2023-06-02T18:45Z
18,Fri Jun 2 2023,19:45,IST/+0100,Drogheda United,0-1,0-0,Cork City,2023-06-02T18:45Z
18,Fri Jun 2 2023,19:45,IST/+0100,Bohemian FC,2-0,1-0,Sligo Rovers,2023-06-02T18:45Z
19,Mon Jun 5 2023,18:45,IST/+0100,St Patrick's Athletic,4-1,1-0,Derry City,2023-06-05T17:45Z
19,Mon Jun 5 2023,19:45,IST/+0100,Shelbourne FC,3-2,0-1,Drogheda United,2023-06-05T18:45Z
19,Mon Jun 5 2023,17:00,IST/+0100,Cork City,2-1,0-0,Bohemian FC,2023-06-05T16:00Z
19,Mon Jun 5 2023,18:00,IST/+0100,Sligo Rovers,0-3,0-0,Shamrock Rovers,2023-06-05T17:00Z
19,Mon Jun 5 2023,17:00,IST/+0100,Dundalk FC,4-1,2-1,UC Dublin,2023-06-05T16:00Z
20,Fri Jun 9 2023,19:45,IST/+0100,Drogheda United,2-1,1-1,St Patrick's Athletic,2023-06-09T18:45Z
20,Fri Jun 9 2023,19:45,IST/+0100,Shelbourne FC,1-1,1-1,Sligo Rovers,2023-06-09T18:45Z
20,Fri Jun 9 2023,20:00,IST/+0100,Shamrock Rovers,4-0,3-0,UC Dublin,2023-06-09T19:00Z
20,Fri Jun 9 2023,19:45,IST/+0100,Cork City,1-2,1-1,Dundalk FC,2023-06-09T18:45Z
20,Fri Jun 9 2023,19:45,IST/+0100,Derry City,0-0,0-0,Bohemian FC,2023-06-09T18:45Z
21,Fri Jun 23 2023,19:45,IST/+0100,St Patrick's Athletic,1-0,0-0,Shelbourne FC,2023-06-23T18:45Z
21,Fri Jun 23 2023,19:45,IST/+0100,UC Dublin,2-1,0-1,Sligo Rovers,2023-06-23T18:45Z
21,Fri Jun 23 2023,19:45,IST/+0100,Derry City,2-0,1-0,Cork City,2023-06-23T18:45Z
21,Fri Jun 23 2023,19:45,IST/+0100,Bohemian FC,2-2,0-0,Shamrock Rovers,2023-06-23T18:45Z
21,Fri Jun 23 2023,19:45,IST/+0100,Drogheda United,1-2,1-0,Dundalk FC,2023-06-23T18:45Z
25,Mon Jun 26 2023,20:00,IST/+0100,Shamrock Rovers,1-0,1-0,Derry City,2023-06-26T19:00Z
25,Mon Jun 26 2023,19:45,IST/+0100,Dundalk FC,1-1,0-1,St Patrick's Athletic,2023-06-26T18:45Z
22,Fri Jun 30 2023,19:45,IST/+0100,Sligo Rovers,3-1,2-0,Bohemian FC,2023-06-30T18:45Z
22,Fri Jun 30 2023,19:45,IST/+0100,Cork City,1-1,0-0,Drogheda United,2023-06-30T18:45Z
22,Fri Jun 30 2023,19:45,IST/+0100,St Patrick's Athletic,7-0,2-0,UC Dublin,2023-06-30T18:45Z
22,Fri Jun 30 2023,19:45,IST/+0100,Dundalk FC,2-0,0-0,Shamrock Rovers,2023-06-30T18:45Z
22,Fri Jun 30 2023,19:45,IST/+0100,Shelbourne FC,1-1,0-0,Derry City,2023-06-30T18:45Z
23,Fri Jul 7 2023,19:45,IST/+0100,St Patrick's Athletic,1-1,1-0,Cork City,2023-07-07T18:45Z
23,Fri Jul 7 2023,19:45,IST/+0100,Drogheda United,0-0,0-0,Shamrock Rovers,2023-07-07T18:45Z
23,Fri Jul 7 2023,19:45,IST/+0100,Derry City,2-1,1-1,Sligo Rovers,2023-07-07T18:45Z
23,Fri Jul 7 2023,19:45,IST/+0100,Bohemian FC,3-2,1-2,Dundalk FC,2023-07-07T18:45Z
23,Fri Jul 7 2023,19:45,IST/+0100,UC Dublin,0-4,0-1,Shelbourne FC,2023-07-07T18:45Z
24,Fri Jul 14 2023,19:45,IST/+0100,UC Dublin,1-3,0-2,Drogheda United,2023-07-14T18:45Z
24,Fri Jul 14 2023,19:45,IST/+0100,Shelbourne FC,1-1,0-0,Bohemian FC,2023-07-14T18:45Z
24,Sat Jul 15 2023,19:45,IST/+0100,Sligo Rovers,3-0,1-0,Cork City,2023-07-15T18:45Z
25,Fri Jul 28 2023,19:45,IST/+0100,Cork City,0-2,0-1,Shelbourne FC,2023-07-28T18:45Z
25,Fri Jul 28 2023,19:45,IST/+0100,Drogheda United,2-2,0-1,Sligo Rovers,2023-07-28T18:45Z
25,Fri Jul 28 2023,19:45,IST/+0100,Bohemian FC,2-0,0-0,UC Dublin,2023-07-28T18:45Z
26,Fri Aug 4 2023,19:45,IST/+0100,Sligo Rovers,0-2,0-2,St Patrick's Athletic,2023-08-04T18:45Z
26,Fri Aug 4 2023,19:45,IST/+0100,Bohemian FC,4-2,2-1,Drogheda United,2023-08-04T18:45Z
26,Sun Aug 6 2023,17:00,IST/+0100,Dundalk FC,1-1,1-0,Shelbourne FC,2023-08-06T16:00Z
26,Sun Aug 6 2023,18:00,IST/+0100,Shamrock Rovers,2-1,1-1,Cork City,2023-08-06T17:00Z
27,Fri Aug 11 2023,19:45,IST/+0100,Cork City,1-1,1-0,UC Dublin,2023-08-11T18:45Z
27,Fri Aug 11 2023,19:45,IST/+0100,Dundalk FC,1-0,1-0,Sligo Rovers,2023-08-11T18:45Z
27,Fri Aug 11 2023,19:45,IST/+0100,Shelbourne FC,1-1,0-1,Shamrock Rovers,2023-08-11T18:45Z
27,Fri Aug 11 2023,19:45,IST/+0100,St Patrick's Athletic,0-0,0-0,Bohemian FC,2023-08-11T18:45Z
27,Sun Aug 13 2023,18:30,IST/+0100,Derry City,3-0,1-0,Drogheda United,2023-08-13T17:30Z
28,Fri Aug 25 2023,19:45,IST/+0100,Shamrock Rovers,1-0,0-0,Dundalk FC,2023-08-25T18:45Z
28,Fri Aug 25 2023,19:45,IST/+0100,Bohemian FC,2-2,1-2,Derry City,2023-08-25T18:45Z
28,Fri Aug 25 2023,19:45,IST/+0100,Drogheda United,3-1,0-1,Cork City,2023-08-25T18:45Z
28,Fri Aug 25 2023,19:45,IST/+0100,UC Dublin,0-1,0-1,St Patrick's Athletic,2023-08-25T18:45Z
28,Sat Aug 26 2023,19:45,IST/+0100,Sligo Rovers,0-1,0-1,Shelbourne FC,2023-08-26T18:45Z
29,Fri Sep 1 2023,19:45,IST/+0100,Cork City,3-0,1-0,Sligo Rovers,2023-09-01T18:45Z
29,Fri Sep 1 2023,19:45,IST/+0100,Drogheda United,3-0,2-0,UC Dublin,2023-09-01T18:45Z
29,Fri Sep 1 2023,19:45,IST/+0100,Dundalk FC,1-3,0-1,Derry City,2023-09-01T18:45Z
29,Fri Sep 1 2023,19:45,IST/+0100,Shelbourne FC,2-1,0-1,St Patrick's Athletic,2023-09-01T18:45Z
29,Fri Sep 1 2023,19:45,IST/+0100,Shamrock Rovers,3-0,1-0,Bohemian FC,2023-09-01T18:45Z
26,Wed Sep 6 2023,19:45,IST/+0100,UC Dublin,0-5,0-3,Derry City,2023-09-06T18:45Z
30,Fri Sep 15 2023,19:45,IST/+0100,Derry City,1-1,0-0,Shamrock Rovers,2023-09-15T18:45Z
30,Sat Sep 16 2023,19:45,IST/+0100,Sligo Rovers,2-0,1-0,UC Dublin,2023-09-16T18:45Z
31,Fri Sep 22 2023,19:45,IST/+0100,UC Dublin,0-0,0-0,Shamrock Rovers,2023-09-22T18:45Z
31,Fri Sep 22 2023,19:45,IST/+0100,St Patrick's Athletic,3-1,0-0,Dundalk FC,2023-09-22T18:45Z
31,Fri Sep 22 2023,19:45,IST/+0100,Drogheda United,0-0,0-0,Bohemian FC,2023-09-22T18:45Z
31,Fri Sep 22 2023,19:45,IST/+0100,Shelbourne FC,2-1,2-1,Cork City,2023-09-22T18:45Z
31,Fri Sep 22 2023,19:45,IST/+0100,Sligo Rovers,1-0,0-0,Derry City,2023-09-22T18:45Z
30,Mon Sep 25 2023,19:45,IST/+0100,St Patrick's Athletic,1-2,1-1,Drogheda United,2023-09-25T18:45Z
30,Mon Sep 25 2023,19:45,IST/+0100,Dundalk FC,5-0,3-0,Cork City,2023-09-25T18:45Z
30,Mon Sep 25 2023,19:45,IST/+0100,Bohemian FC,1-1,0-1,Shelbourne FC,2023-09-25T18:45Z
32,Fri Sep 29 2023,19:45,IST/+0100,Bohemian FC,3-1,0-0,Sligo Rovers,2023-09-29T18:45Z
32,Fri Sep 29 2023,19:45,IST/+0100,Cork City,0-1,0-0,St Patrick's Athletic,2023-09-29T18:45Z
32,Fri Sep 29 2023,19:45,IST/+0100,Derry City,6-0,1-0,UC Dublin,2023-09-29T18:45Z
32,Fri Sep 29 2023,19:45,IST/+0100,Dundalk FC,3-1,1-1,Drogheda United,2023-09-29T18:45Z
32,Fri Sep 29 2023,19:45,IST/+0100,Shamrock Rovers,1-0,0-0,Shelbourne FC,2023-09-29T18:45Z
33,Fri Oct 6 2023,19:45,IST/+0100,Shelbourne FC,1-0,1-0,Dundalk FC,2023-10-06T18:45Z
33,Fri Oct 6 2023,19:45,IST/+0100,Drogheda United,0-0,0-0,Derry City,2023-10-06T18:45Z
33,Thu Oct 12 2023,19:45,IST/+0100,UC Dublin,1-2,0-0,Bohemian FC,2023-10-12T18:45Z
34,Fri Oct 20 2023,19:45,IST/+0100,Sligo Rovers,0-2,0-1,Dundalk FC,2023-10-20T18:45Z
34,Fri Oct 20 2023,19:45,IST/+0100,Derry City,0-0,0-0,Shelbourne FC,2023-10-20T18:45Z
34,Fri Oct 20 2023,19:45,IST/+0100,Bohemian FC,0-2,0-0,St Patrick's Athletic,2023-10-20T18:45Z
34,Sun Oct 22 2023,15:00,IST/+0100,UC Dublin,0-2,0-2,Cork City,2023-10-22T14:00Z
34,Sun Oct 22 2023,20:00,IST/+0100,Shamrock Rovers,5-0,3-0,Drogheda United,2023-10-22T19:00Z
33,Mon Oct 23 2023,19:30,IST/+0100,St Patrick's Athletic,1-0,1-0,Sligo Rovers,2023-10-23T18:30Z
35,Fri Oct 27 2023,20:00,IST/+0100,St Patrick's Athletic,0-2,0-0,Shamrock Rovers,2023-10-27T19:00Z
35,Fri Oct 27 2023,19:45,IST/+0100,Cork City,0-1,0-0,Derry City,2023-10-27T18:45Z
35,Fri Oct 27 2023,19:45,IST/+0100,Dundalk FC,2-0,0-0,Bohemian FC,2023-10-27T18:45Z
35,Fri Oct 27 2023,19:45,IST/+0100,Shelbourne FC,3-2,1-0,UC Dublin,2023-10-27T18:45Z
35,Sat Oct 28 2023,18:00,IST/+0100,Sligo Rovers,0-0,0-0,Drogheda United,2023-10-28T17:00Z
33,Mon Oct 30 2023,16:45,GMT/+0000,Cork City,0-0,0-0,Shamrock Rovers,2023-10-30T16:45Z
36,Fri Nov 3 2023,19:45,GMT/+0000,Derry City,3-0,2-0,St Patrick's Athletic,2023-11-03T19:45Z
36,Fri Nov 3 2023,19:45,GMT/+0000,Drogheda United,2-4,2-0,Shelbourne FC,2023-11-03T19:45Z
36,Fri Nov 3 2023,19:45,GMT/+0000,Shamrock Rovers,4-2,1-1,Sligo Rovers,2023-11-03T19:45Z
36,Fri Nov 3 2023,19:45,GMT/+0000,UC Dublin,1-5,1-1,Dundalk FC,2023-11-03T19:45Z
36,Fri Nov 3 2023,19:45,GMT/+0000,Bohemian FC,4-0,2-0,Cork City,2023-11-03T19:45Z
