Stage,Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
,16,Sun Aug 6 2023,16:00,-0300,Náutico PE,0-0,0-0,CSA AL,2023-08-06T19:00Z
,16,Sun Aug 6 2023,16:00,-0300,Operário Ferroviário PR,1-0,1-0,São Bernardo FC SP,2023-08-06T19:00Z
,16,Mon Aug 7 2023,20:00,-0300,Confiança SE,3-1,2-1,Floresta CE,2023-08-07T23:00Z
,16,Mon Aug 7 2023,20:00,-0300,Botafogo PB,1-1,1-0,São José RS,2023-08-07T23:00Z
,17,Sat Aug 12 2023,16:00,-0300,Aparecidense GO,1-0,0-0,Confiança SE,2023-08-12T19:00Z
,17,Sat Aug 12 2023,16:00,-0300,São Bernardo FC SP,2-1,0-0,Amazonas FC AM,2023-08-12T19:00Z
,17,Sat Aug 12 2023,19:00,-0300,Brusque SC,3-0,3-0,Altos PI,2023-08-12T22:00Z
,17,Sat Aug 12 2023,19:00,-0300,Volta Redonda RJ,1-1,0-1,Operário Ferroviário PR,2023-08-12T22:00Z
,17,Sun Aug 13 2023,16:00,-0300,Manaus AM,1-1,0-0,Remo PA,2023-08-13T19:00Z
,17,Sun Aug 13 2023,16:00,-0300,Paysandu PA,4-2,1-2,Náutico PE,2023-08-13T19:00Z
,17,Sun Aug 13 2023,19:00,-0300,América RN,2-0,0-0,Pouso Alegre MG,2023-08-13T22:00Z
,17,Sun Aug 13 2023,19:00,-0300,São José RS,3-3,2-1,Figueirense SC,2023-08-13T22:00Z
,17,Sun Aug 13 2023,16:00,-0300,CSA AL,1-1,1-1,Botafogo PB,2023-08-13T19:00Z
,17,Mon Aug 14 2023,20:00,-0300,Floresta CE,2-0,0-0,Ypiranga RS,2023-08-14T23:00Z
,18,Sat Aug 19 2023,16:00,-0300,Brusque SC,2-2,1-1,Náutico PE,2023-08-19T19:00Z
,18,Sat Aug 19 2023,19:00,-0300,Altos PI,0-1,0-0,Operário Ferroviário PR,2023-08-19T22:00Z
,18,Sat Aug 19 2023,19:00,-0300,São José RS,1-0,1-0,Amazonas FC AM,2023-08-19T22:00Z
,18,Sat Aug 19 2023,16:00,-0300,Botafogo PB,2-3,1-1,Confiança SE,2023-08-19T19:00Z
,18,Sun Aug 20 2023,16:00,-0300,CSA AL,0-0,0-0,Remo PA,2023-08-20T19:00Z
,18,Sun Aug 20 2023,16:00,-0300,Manaus AM,0-0,0-0,Floresta CE,2023-08-20T19:00Z
,18,Sun Aug 20 2023,19:00,-0300,Paysandu PA,2-1,1-1,Pouso Alegre MG,2023-08-20T22:00Z
,18,Sun Aug 20 2023,19:00,-0300,Volta Redonda RJ,2-0,0-0,Figueirense SC,2023-08-20T22:00Z
,18,Mon Aug 21 2023,20:00,-0300,São Bernardo FC SP,1-0,0-0,Ypiranga RS,2023-08-21T23:00Z
,18,Mon Aug 21 2023,20:00,-0300,América RN,0-0,0-0,Aparecidense GO,2023-08-21T23:00Z
,19,Sat Aug 26 2023,16:00,-0300,Amazonas FC AM,1-0,0-0,CSA AL,2023-08-26T19:00Z
,19,Sat Aug 26 2023,16:00,-0300,Aparecidense GO,2-3,0-3,Volta Redonda RJ,2023-08-26T19:00Z
,19,Sat Aug 26 2023,16:00,-0300,Confiança SE,1-0,1-0,Paysandu PA,2023-08-26T19:00Z
,19,Sat Aug 26 2023,16:00,-0300,Figueirense SC,0-0,0-0,Manaus AM,2023-08-26T19:00Z
,19,Sat Aug 26 2023,16:00,-0300,Floresta CE,1-0,0-0,América RN,2023-08-26T19:00Z
,19,Sat Aug 26 2023,16:00,-0300,Náutico PE,2-2,0-1,São Bernardo FC SP,2023-08-26T19:00Z
,19,Sat Aug 26 2023,16:00,-0300,Operário Ferroviário PR,1-0,1-0,Brusque SC,2023-08-26T19:00Z
,19,Sat Aug 26 2023,16:00,-0300,Pouso Alegre MG,1-2,0-1,São José RS,2023-08-26T19:00Z
,19,Sat Aug 26 2023,16:00,-0300,Remo PA,3-1,1-1,Altos PI,2023-08-26T19:00Z
,19,Sat Aug 26 2023,16:00,-0300,Ypiranga RS,1-1,0-0,Botafogo PB,2023-08-26T19:00Z
Playoffs,Gruppe B,Sat Sep 2 2023,16:00,-0300,São José RS,1-2,1-1,Brusque SC,2023-09-02T19:00Z
Playoffs,Gruppe B,Sun Sep 3 2023,16:00,-0300,São Bernardo FC SP,2-1,1-1,Operário Ferroviário PR,2023-09-03T19:00Z
Playoffs,Gruppe C,Sun Sep 3 2023,18:00,-0300,Botafogo PB,2-1,1-0,Amazonas FC AM,2023-09-03T21:00Z
Playoffs,Gruppe C,Sun Sep 3 2023,17:00,-0300,Paysandu PA,1-1,1-1,Volta Redonda RJ,2023-09-03T20:00Z
Playoffs,Gruppe B,Sat Sep 9 2023,19:00,-0300,Brusque SC,1-0,0-0,São Bernardo FC SP,2023-09-09T22:00Z
Playoffs,Gruppe C,Sat Sep 9 2023,17:00,-0300,Amazonas FC AM,0-1,0-1,Paysandu PA,2023-09-09T20:00Z
Playoffs,Gruppe B,Sun Sep 10 2023,16:00,-0300,Operário Ferroviário PR,2-0,1-0,São José RS,2023-09-10T19:00Z
Playoffs,Gruppe C,Sun Sep 10 2023,19:00,-0300,Volta Redonda RJ,2-1,0-0,Botafogo PB,2023-09-10T22:00Z
Playoffs,Gruppe B,Sat Sep 16 2023,16:00,-0300,São Bernardo FC SP,1-1,1-0,São José RS,2023-09-16T19:00Z
Playoffs,Gruppe C,Sat Sep 16 2023,18:00,-0300,Amazonas FC AM,2-0,1-0,Volta Redonda RJ,2023-09-16T21:00Z
Playoffs,Gruppe B,Sun Sep 17 2023,19:00,-0300,Brusque SC,4-3,1-1,Operário Ferroviário PR,2023-09-17T22:00Z
Playoffs,Gruppe C,Sun Sep 17 2023,16:00,-0300,Paysandu PA,1-0,0-0,Botafogo PB,2023-09-17T19:00Z
Playoffs,Gruppe C,Sat Sep 23 2023,16:00,-0300,Botafogo PB,2-3,2-2,Paysandu PA,2023-09-23T19:00Z
Playoffs,Gruppe C,Sat Sep 23 2023,19:00,-0300,Volta Redonda RJ,0-2,0-1,Amazonas FC AM,2023-09-23T22:00Z
Playoffs,Gruppe B,Sat Sep 23 2023,19:00,-0300,Operário Ferroviário PR,1-2,1-0,Brusque SC,2023-09-23T22:00Z
Playoffs,Gruppe B,Sat Sep 23 2023,16:00,-0300,São José RS,2-1,1-1,São Bernardo FC SP,2023-09-23T19:00Z
Playoffs,Gruppe C,Sat Sep 30 2023,19:00,-0300,Botafogo PB,1-2,0-0,Volta Redonda RJ,2023-09-30T22:00Z
Playoffs,Gruppe B,Sat Sep 30 2023,16:00,-0300,São Bernardo FC SP,2-0,0-0,Brusque SC,2023-09-30T19:00Z
Playoffs,Gruppe C,Sun Oct 1 2023,17:30,-0300,Paysandu PA,1-2,1-1,Amazonas FC AM,2023-10-01T20:30Z
Playoffs,Gruppe B,Sun Oct 1 2023,16:00,-0300,São José RS,1-1,1-0,Operário Ferroviário PR,2023-10-01T19:00Z
Playoffs,Gruppe C,Sat Oct 7 2023,18:00,-0300,Volta Redonda RJ,1-0,0-0,Paysandu PA,2023-10-07T21:00Z
Playoffs,Gruppe C,Sat Oct 7 2023,18:00,-0300,Amazonas FC AM,2-0,2-0,Botafogo PB,2023-10-07T21:00Z
Playoffs,Gruppe B,Sun Oct 8 2023,16:00,-0300,Operário Ferroviário PR,1-0,0-0,São Bernardo FC SP,2023-10-08T19:00Z
Playoffs,Gruppe B,Sun Oct 8 2023,16:00,-0300,Brusque SC,0-0,0-0,São José RS,2023-10-08T19:00Z
Playoffs,Final,Sun Oct 15 2023,18:00,-0300,Amazonas FC AM,0-0,0-0,Brusque SC,2023-10-15T21:00Z
Playoffs,Final,Sun Oct 22 2023,17:00,-0300,Brusque SC,1-2,1-1,Amazonas FC AM,2023-10-22T20:00Z
