Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat Apr 15 2023,16:00,-0300,América MG,0-3,0-0,Fluminense RJ,2023-04-15T19:00Z
1,Sat Apr 15 2023,16:00,-0300,Palmeiras,2-1,1-1,Cuiabá MT,2023-04-15T19:00Z
1,Sat Apr 15 2023,18:30,-0300,Athletico Paranaense,2-0,1-0,Goiás GO,2023-04-15T21:30Z
1,Sat Apr 15 2023,18:30,-0300,Botafogo RJ,2-1,1-1,São Paulo FC,2023-04-15T21:30Z
1,Sat Apr 15 2023,18:30,-0300,Red Bull Bragantino,2-1,0-1,Bahia BA,2023-04-15T21:30Z
1,Sat Apr 15 2023,18:30,-0300,Fortaleza CE,1-1,0-0,Internacional,2023-04-15T21:30Z
1,Sat Apr 15 2023,21:00,-0300,Atlético Mineiro,1-2,1-2,Vasco da Gama RJ,2023-04-16T00:00Z
1,Sun Apr 16 2023,16:00,-0300,Flamengo RJ,3-0,1-0,Coritiba PR,2023-04-16T19:00Z
1,Sun Apr 16 2023,18:30,-0300,Grêmio Porto Alegre,1-0,1-0,Santos FC,2023-04-16T21:30Z
1,Sun Apr 16 2023,16:00,-0300,Corinthians SP,2-1,0-0,Cruzeiro,2023-04-16T19:00Z
2,Sat Apr 22 2023,16:00,-0300,Fluminense RJ,2-0,1-0,Athletico Paranaense,2023-04-22T19:00Z
2,Sat Apr 22 2023,18:30,-0300,Cuiabá MT,1-1,0-0,Red Bull Bragantino,2023-04-22T21:30Z
2,Sat Apr 22 2023,18:30,-0300,São Paulo FC,3-0,1-0,América MG,2023-04-22T21:30Z
2,Sat Apr 22 2023,21:00,-0300,Cruzeiro,1-0,0-0,Grêmio Porto Alegre,2023-04-23T00:00Z
2,Sun Apr 23 2023,16:00,-0300,Santos FC,0-0,0-0,Atlético Mineiro,2023-04-23T19:00Z
2,Sun Apr 23 2023,16:00,-0300,Vasco da Gama RJ,2-2,2-1,Palmeiras,2023-04-23T19:00Z
2,Sun Apr 23 2023,18:30,-0300,Coritiba PR,0-3,0-0,Fortaleza CE,2023-04-23T21:30Z
2,Sun Apr 23 2023,19:00,-0300,Goiás GO,3-1,1-1,Corinthians SP,2023-04-23T22:00Z
2,Sun Apr 23 2023,11:00,-0300,Internacional,2-1,0-0,Flamengo RJ,2023-04-23T14:00Z
2,Mon Apr 24 2023,20:00,-0300,Bahia BA,1-2,1-1,Botafogo RJ,2023-04-24T23:00Z
3,Sat Apr 29 2023,16:30,-0300,Coritiba PR,1-1,1-0,São Paulo FC,2023-04-29T19:30Z
3,Sat Apr 29 2023,16:30,-0300,Fortaleza CE,4-2,2-1,Fluminense RJ,2023-04-29T19:30Z
3,Sat Apr 29 2023,18:30,-0300,Red Bull Bragantino,0-3,0-1,Cruzeiro,2023-04-29T21:30Z
3,Sat Apr 29 2023,18:30,-0300,Palmeiras,2-1,2-0,Corinthians SP,2023-04-29T21:30Z
3,Sat Apr 29 2023,18:30,-0300,Santos FC,3-2,2-1,América MG,2023-04-29T21:30Z
