Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
7,Mon May 8 2023,19:10,CEST/+0200,Djurgårdens IF,3-1,2-0,Kalmar FF,2023-05-08T17:10Z
7,Tue May 9 2023,19:00,CEST/+0200,IFK Värnamo,3-1,2-1,Varbergs BoIS,2023-05-09T17:00Z
7,Tue May 9 2023,19:00,CEST/+0200,Hammarby IF,0-0,0-0,Mjällby AIF,2023-05-09T17:00Z
8,Sat May 13 2023,17:30,CEST/+0200,Varbergs BoIS,1-3,1-0,IFK Norrköping,2023-05-13T15:30Z
8,Sat May 13 2023,15:00,CEST/+0200,BK Häcken,6-1,4-1,Degerfors IF,2023-05-13T13:00Z
8,Sun May 14 2023,15:00,CEST/+0200,Hammarby IF,4-3,2-0,Djurgårdens IF,2023-05-14T13:00Z
8,Sun May 14 2023,15:00,CEST/+0200,IF Elfsborg,2-0,0-0,IFK Värnamo,2023-05-14T13:00Z
8,Sun May 14 2023,15:00,CEST/+0200,Mjällby AIF,3-0,3-0,IK Sirius,2023-05-14T13:00Z
8,Sun May 14 2023,17:30,CEST/+0200,Halmstads BK,0-1,0-0,Malmö FF,2023-05-14T15:30Z
8,Sun May 14 2023,17:30,CEST/+0200,Kalmar FF,1-3,1-1,IF Brommapojkarna,2023-05-14T15:30Z
8,Mon May 15 2023,19:10,CEST/+0200,AIK Solna,2-2,1-1,IFK Göteborg,2023-05-15T17:10Z
9,Sat May 20 2023,15:00,CEST/+0200,Degerfors IF,2-1,1-1,AIK Solna,2023-05-20T13:00Z
9,Sun May 21 2023,15:00,CEST/+0200,Djurgårdens IF,2-0,0-0,Mjällby AIF,2023-05-21T13:00Z
9,Sun May 21 2023,15:00,CEST/+0200,IF Brommapojkarna,2-1,2-0,Varbergs BoIS,2023-05-21T13:00Z
9,Sun May 21 2023,15:00,CEST/+0200,Malmö FF,2-2,0-0,BK Häcken,2023-05-21T13:00Z
9,Sun May 21 2023,17:30,CEST/+0200,IFK Göteborg,1-1,0-1,Hammarby IF,2023-05-21T15:30Z
9,Sun May 21 2023,17:30,CEST/+0200,IK Sirius,1-2,1-1,Halmstads BK,2023-05-21T15:30Z
9,Mon May 22 2023,19:10,CEST/+0200,IFK Norrköping,1-2,1-0,IF Elfsborg,2023-05-22T17:10Z
9,Mon May 22 2023,19:00,CEST/+0200,IFK Värnamo,0-1,0-0,Kalmar FF,2023-05-22T17:00Z
18,Wed May 24 2023,19:00,CEST/+0200,Djurgårdens IF,1-0,0-0,BK Häcken,2023-05-24T17:00Z
18,Thu May 25 2023,19:00,CEST/+0200,Degerfors IF,2-2,0-1,Hammarby IF,2023-05-25T17:00Z
10,Sat May 27 2023,15:00,CEST/+0200,Mjällby AIF,0-2,0-0,Halmstads BK,2023-05-27T13:00Z
10,Sat May 27 2023,17:30,CEST/+0200,IF Brommapojkarna,1-2,1-1,IK Sirius,2023-05-27T15:30Z
10,Sun May 28 2023,17:30,CEST/+0200,IF Elfsborg,3-0,2-0,Malmö FF,2023-05-28T15:30Z
10,Sun May 28 2023,15:00,CEST/+0200,Kalmar FF,2-1,0-0,IFK Norrköping,2023-05-28T13:00Z
10,Sun May 28 2023,15:00,CEST/+0200,Djurgårdens IF,1-0,0-0,AIK Solna,2023-05-28T13:00Z
10,Mon May 29 2023,19:00,CEST/+0200,Degerfors IF,1-1,0-1,Varbergs BoIS,2023-05-29T17:00Z
10,Mon May 29 2023,19:00,CEST/+0200,Hammarby IF,0-2,0-0,IFK Värnamo,2023-05-29T17:00Z
10,Mon May 29 2023,19:10,CEST/+0200,BK Häcken,4-1,1-1,IFK Göteborg,2023-05-29T17:10Z
11,Sat Jun 3 2023,17:30,CEST/+0200,IFK Norrköping,0-2,0-0,IF Brommapojkarna,2023-06-03T15:30Z
11,Sat Jun 3 2023,15:00,CEST/+0200,IFK Göteborg,0-1,0-0,Mjällby AIF,2023-06-03T13:00Z
11,Sun Jun 4 2023,17:30,CEST/+0200,IF Elfsborg,1-1,0-0,Djurgårdens IF,2023-06-04T15:30Z
11,Sun Jun 4 2023,15:00,CEST/+0200,Halmstads BK,0-0,0-0,Hammarby IF,2023-06-04T13:00Z
11,Sun Jun 4 2023,17:30,CEST/+0200,IK Sirius,2-0,2-0,IFK Värnamo,2023-06-04T15:30Z
11,Sun Jun 4 2023,15:00,CEST/+0200,AIK Solna,1-1,0-0,Kalmar FF,2023-06-04T13:00Z
11,Mon Jun 5 2023,19:10,CEST/+0200,Malmö FF,5-0,2-0,Degerfors IF,2023-06-05T17:10Z
11,Mon Jun 5 2023,19:00,CEST/+0200,Varbergs BoIS,0-2,0-1,BK Häcken,2023-06-05T17:00Z
12,Fri Jun 9 2023,19:00,CEST/+0200,Hammarby IF,2-1,1-0,IF Brommapojkarna,2023-06-09T17:00Z
12,Sat Jun 10 2023,15:00,CEST/+0200,IFK Värnamo,1-3,1-1,Malmö FF,2023-06-10T13:00Z
12,Sat Jun 10 2023,15:00,CEST/+0200,Kalmar FF,2-1,2-1,Degerfors IF,2023-06-10T13:00Z
12,Sat Jun 10 2023,17:30,CEST/+0200,Varbergs BoIS,1-2,0-0,Halmstads BK,2023-06-10T15:30Z
12,Sun Jun 11 2023,17:30,CEST/+0200,Djurgårdens IF,2-2,1-2,IFK Norrköping,2023-06-11T15:30Z
12,Sun Jun 11 2023,15:00,CEST/+0200,AIK Solna,1-2,0-2,IF Elfsborg,2023-06-11T13:00Z
12,Sun Jun 11 2023,17:30,CEST/+0200,BK Häcken,3-0,2-0,Mjällby AIF,2023-06-11T15:30Z
12,Sun Jun 11 2023,15:00,CEST/+0200,IK Sirius,2-0,1-0,IFK Göteborg,2023-06-11T13:00Z
13,Sat Jul 1 2023,15:00,CEST/+0200,IF Brommapojkarna,0-2,0-2,AIK Solna,2023-07-01T13:00Z
13,Sat Jul 1 2023,15:00,CEST/+0200,Degerfors IF,0-2,0-1,IFK Värnamo,2023-07-01T13:00Z
13,Sat Jul 1 2023,17:30,CEST/+0200,Malmö FF,3-0,1-0,IK Sirius,2023-07-01T15:30Z
13,Sun Jul 2 2023,17:30,CEST/+0200,Djurgårdens IF,2-0,1-0,Varbergs BoIS,2023-07-02T15:30Z
13,Sun Jul 2 2023,15:00,CEST/+0200,IFK Norrköping,2-2,1-1,BK Häcken,2023-07-02T13:00Z
13,Sun Jul 2 2023,15:00,CEST/+0200,Halmstads BK,0-0,0-0,IFK Göteborg,2023-07-02T13:00Z
13,Mon Jul 3 2023,19:00,CEST/+0200,Mjällby AIF,1-1,1-1,Kalmar FF,2023-07-03T17:00Z
13,Mon Jul 3 2023,19:00,CEST/+0200,IF Elfsborg,2-0,1-0,Hammarby IF,2023-07-03T17:00Z
14,Sat Jul 8 2023,17:30,CEST/+0200,IF Brommapojkarna,1-2,1-0,Degerfors IF,2023-07-08T15:30Z
14,Sat Jul 8 2023,15:00,CEST/+0200,IFK Värnamo,1-2,1-0,Djurgårdens IF,2023-07-08T13:00Z
14,Sat Jul 8 2023,15:00,CEST/+0200,AIK Solna,1-2,1-0,BK Häcken,2023-07-08T13:00Z
14,Sun Jul 9 2023,17:30,CEST/+0200,Kalmar FF,0-4,0-1,IF Elfsborg,2023-07-09T15:30Z
14,Sun Jul 9 2023,15:00,CEST/+0200,Malmö FF,1-2,0-2,Mjällby AIF,2023-07-09T13:00Z
14,Sun Jul 9 2023,15:00,CEST/+0200,IK Sirius,1-2,1-1,Hammarby IF,2023-07-09T13:00Z
14,Mon Jul 10 2023,19:00,CEST/+0200,IFK Göteborg,1-2,0-0,Varbergs BoIS,2023-07-10T17:00Z
14,Mon Jul 10 2023,19:00,CEST/+0200,IFK Norrköping,1-2,0-0,Halmstads BK,2023-07-10T17:00Z
15,Sat Jul 15 2023,17:30,CEST/+0200,Degerfors IF,0-3,0-2,IK Sirius,2023-07-15T15:30Z
15,Sat Jul 15 2023,17:30,CEST/+0200,BK Häcken,4-2,1-0,IF Brommapojkarna,2023-07-15T15:30Z
15,Sat Jul 15 2023,15:00,CEST/+0200,Halmstads BK,2-2,1-2,IFK Värnamo,2023-07-15T13:00Z
15,Sun Jul 16 2023,15:00,CEST/+0200,IF Elfsborg,1-1,0-1,IFK Göteborg,2023-07-16T13:00Z
15,Sun Jul 16 2023,15:00,CEST/+0200,Hammarby IF,3-1,2-0,Kalmar FF,2023-07-16T13:00Z
15,Sun Jul 16 2023,17:30,CEST/+0200,Mjällby AIF,1-2,0-1,IFK Norrköping,2023-07-16T15:30Z
15,Mon Jul 17 2023,19:00,CEST/+0200,Djurgårdens IF,2-0,1-0,Malmö FF,2023-07-17T17:00Z
15,Mon Jul 17 2023,19:00,CEST/+0200,Varbergs BoIS,1-2,0-2,AIK Solna,2023-07-17T17:00Z
16,Fri Jul 21 2023,19:00,CEST/+0200,IF Brommapojkarna,1-0,0-0,Hammarby IF,2023-07-21T17:00Z
16,Sat Jul 22 2023,15:00,CEST/+0200,Djurgårdens IF,0-4,0-3,IF Elfsborg,2023-07-22T13:00Z
16,Sat Jul 22 2023,17:30,CEST/+0200,IFK Värnamo,1-0,0-0,BK Häcken,2023-07-22T15:30Z
16,Sun Jul 23 2023,17:30,CEST/+0200,Kalmar FF,1-0,0-0,Varbergs BoIS,2023-07-23T15:30Z
16,Sun Jul 23 2023,17:30,CEST/+0200,IFK Göteborg,0-0,0-0,Halmstads BK,2023-07-23T15:30Z
16,Sun Jul 23 2023,15:00,CEST/+0200,IFK Norrköping,1-0,0-0,Degerfors IF,2023-07-23T13:00Z
16,Sun Jul 23 2023,15:00,CEST/+0200,AIK Solna,0-0,0-0,Malmö FF,2023-07-23T13:00Z
16,Mon Jul 24 2023,19:00,CEST/+0200,IK Sirius,2-3,1-2,Mjällby AIF,2023-07-24T17:00Z
17,Sat Jul 29 2023,20:00,CEST/+0200,Halmstads BK,0-5,0-4,Varbergs BoIS,2023-07-29T18:00Z
17,Sat Jul 29 2023,15:00,CEST/+0200,BK Häcken,3-1,1-1,IF Elfsborg,2023-07-29T13:00Z
17,Sat Jul 29 2023,17:30,CEST/+0200,Degerfors IF,2-0,0-0,IF Brommapojkarna,2023-07-29T15:30Z
17,Sun Jul 30 2023,17:30,CEST/+0200,IFK Göteborg,2-0,1-0,Kalmar FF,2023-07-30T15:30Z
17,Sun Jul 30 2023,15:00,CEST/+0200,Hammarby IF,2-1,0-0,IFK Norrköping,2023-07-30T13:00Z
17,Sun Jul 30 2023,15:00,CEST/+0200,Mjällby AIF,0-1,0-1,Djurgårdens IF,2023-07-30T13:00Z
17,Mon Jul 31 2023,19:00,CEST/+0200,Malmö FF,3-1,1-1,IFK Värnamo,2023-07-31T17:00Z
17,Mon Jul 31 2023,19:00,CEST/+0200,IK Sirius,0-1,0-0,AIK Solna,2023-07-31T17:00Z
18,Sat Aug 5 2023,15:00,CEST/+0200,IF Brommapojkarna,0-2,0-1,IFK Värnamo,2023-08-05T13:00Z
18,Sun Aug 6 2023,15:00,CEST/+0200,IF Elfsborg,1-0,0-0,IK Sirius,2023-08-06T13:00Z
18,Sun Aug 6 2023,15:00,CEST/+0200,Kalmar FF,1-1,1-0,AIK Solna,2023-08-06T13:00Z
18,Mon Aug 7 2023,19:00,CEST/+0200,Malmö FF,3-0,1-0,Halmstads BK,2023-08-07T17:00Z
18,Mon Aug 7 2023,19:00,CEST/+0200,Varbergs BoIS,0-3,0-1,Mjällby AIF,2023-08-07T17:00Z
18,Mon Aug 7 2023,19:00,CEST/+0200,IFK Norrköping,3-0,2-0,IFK Göteborg,2023-08-07T17:00Z
19,Sat Aug 12 2023,15:00,CEST/+0200,AIK Solna,2-2,1-1,IF Brommapojkarna,2023-08-12T13:00Z
19,Sun Aug 13 2023,15:00,CEST/+0200,IFK Göteborg,2-1,0-1,Djurgårdens IF,2023-08-13T13:00Z
19,Sun Aug 13 2023,15:00,CEST/+0200,IK Sirius,3-0,3-0,Kalmar FF,2023-08-13T13:00Z
19,Sun Aug 13 2023,17:30,CEST/+0200,BK Häcken,2-0,1-0,Varbergs BoIS,2023-08-13T15:30Z
19,Sun Aug 13 2023,17:30,CEST/+0200,Halmstads BK,1-3,1-2,IFK Norrköping,2023-08-13T15:30Z
19,Sun Aug 13 2023,17:30,CEST/+0200,Hammarby IF,1-0,1-0,IF Elfsborg,2023-08-13T15:30Z
19,Mon Aug 14 2023,19:00,CEST/+0200,Mjällby AIF,1-0,1-0,Malmö FF,2023-08-14T17:00Z
19,Mon Aug 14 2023,19:00,CEST/+0200,IFK Värnamo,0-1,0-0,Degerfors IF,2023-08-14T17:00Z
20,Sat Aug 19 2023,15:00,CEST/+0200,IF Brommapojkarna,3-1,3-1,Halmstads BK,2023-08-19T13:00Z
20,Sat Aug 19 2023,17:30,CEST/+0200,Varbergs BoIS,0-3,0-2,IFK Värnamo,2023-08-19T15:30Z
20,Sat Aug 19 2023,15:00,CEST/+0200,Degerfors IF,1-2,0-0,IFK Göteborg,2023-08-19T13:00Z
20,Sun Aug 20 2023,15:00,CEST/+0200,BK Häcken,3-2,1-1,IK Sirius,2023-08-20T13:00Z
20,Sun Aug 20 2023,15:00,CEST/+0200,Malmö FF,0-0,0-0,Djurgårdens IF,2023-08-20T13:00Z
20,Sun Aug 20 2023,17:30,CEST/+0200,IF Elfsborg,2-0,2-0,Mjällby AIF,2023-08-20T15:30Z
20,Sun Aug 20 2023,17:30,CEST/+0200,Kalmar FF,0-0,0-0,Hammarby IF,2023-08-20T15:30Z
20,Mon Aug 21 2023,19:10,CEST/+0200,IFK Norrköping,3-1,2-1,AIK Solna,2023-08-21T17:10Z
21,Sun Aug 27 2023,15:00,CEST/+0200,Mjällby AIF,0-3,0-0,Hammarby IF,2023-08-27T13:00Z
21,Sun Aug 27 2023,15:30,CEST/+0200,IFK Värnamo,0-0,0-0,Halmstads BK,2023-08-27T13:30Z
21,Sun Aug 27 2023,17:30,CEST/+0200,Djurgårdens IF,4-1,3-1,Degerfors IF,2023-08-27T15:30Z
21,Sun Aug 27 2023,17:30,CEST/+0200,IFK Göteborg,4-2,3-0,BK Häcken,2023-08-27T15:30Z
21,Sun Aug 27 2023,15:00,CEST/+0200,IF Brommapojkarna,2-3,0-3,Kalmar FF,2023-08-27T13:00Z
21,Mon Aug 28 2023,19:00,CEST/+0200,AIK Solna,3-0,2-0,Varbergs BoIS,2023-08-28T17:00Z
21,Mon Aug 28 2023,19:00,CEST/+0200,IF Elfsborg,3-2,2-0,IFK Norrköping,2023-08-28T17:00Z
21,Mon Aug 28 2023,19:10,CEST/+0200,IK Sirius,1-3,1-2,Malmö FF,2023-08-28T17:10Z
22,Sat Sep 2 2023,17:30,CEST/+0200,IFK Värnamo,1-0,1-0,IF Elfsborg,2023-09-02T15:30Z
22,Sat Sep 2 2023,15:00,CEST/+0200,Halmstads BK,2-1,2-0,IK Sirius,2023-09-02T13:00Z
22,Sun Sep 3 2023,15:00,CEST/+0200,Degerfors IF,1-0,0-0,BK Häcken,2023-09-03T13:00Z
22,Sun Sep 3 2023,15:00,CEST/+0200,Hammarby IF,4-2,1-1,AIK Solna,2023-09-03T13:00Z
22,Sun Sep 3 2023,15:00,CEST/+0200,Kalmar FF,0-2,0-2,Mjällby AIF,2023-09-03T13:00Z
22,Sun Sep 3 2023,17:30,CEST/+0200,IFK Norrköping,0-2,0-0,Djurgårdens IF,2023-09-03T15:30Z
22,Sun Sep 3 2023,17:30,CEST/+0200,Malmö FF,2-2,0-2,IFK Göteborg,2023-09-03T15:30Z
22,Sun Sep 3 2023,17:30,CEST/+0200,Varbergs BoIS,4-3,2-1,IF Brommapojkarna,2023-09-03T15:30Z
23,Sat Sep 16 2023,15:00,CEST/+0200,IK Sirius,7-0,5-0,Varbergs BoIS,2023-09-16T13:00Z
23,Sat Sep 16 2023,17:30,CEST/+0200,Djurgårdens IF,1-2,0-1,IFK Värnamo,2023-09-16T15:30Z
23,Sat Sep 16 2023,15:00,CEST/+0200,IFK Göteborg,1-0,0-0,IF Brommapojkarna,2023-09-16T13:00Z
23,Sun Sep 17 2023,15:00,CEST/+0200,Hammarby IF,1-3,0-2,Malmö FF,2023-09-17T13:00Z
23,Sun Sep 17 2023,17:30,CEST/+0200,BK Häcken,3-2,1-0,Halmstads BK,2023-09-17T15:30Z
23,Sun Sep 17 2023,17:30,CEST/+0200,IF Elfsborg,0-3,0-3,Kalmar FF,2023-09-17T15:30Z
23,Mon Sep 18 2023,19:10,CEST/+0200,AIK Solna,2-0,1-0,Degerfors IF,2023-09-18T17:10Z
23,Mon Sep 18 2023,19:00,CEST/+0200,IFK Norrköping,0-2,0-0,Mjällby AIF,2023-09-18T17:00Z
24,Sat Sep 23 2023,17:30,CEST/+0200,IF Brommapojkarna,2-2,0-2,IFK Norrköping,2023-09-23T15:30Z
24,Sat Sep 23 2023,15:00,CEST/+0200,Degerfors IF,1-2,0-1,Malmö FF,2023-09-23T13:00Z
24,Sun Sep 24 2023,15:00,CEST/+0200,AIK Solna,2-0,0-0,Djurgårdens IF,2023-09-24T13:00Z
24,Sun Sep 24 2023,15:00,CEST/+0200,Mjällby AIF,0-1,0-0,IFK Göteborg,2023-09-24T13:00Z
24,Sun Sep 24 2023,17:30,CEST/+0200,Kalmar FF,1-0,1-0,BK Häcken,2023-09-24T15:30Z
24,Sun Sep 24 2023,17:30,CEST/+0200,Varbergs BoIS,0-1,0-0,Hammarby IF,2023-09-24T15:30Z
24,Mon Sep 25 2023,19:00,CEST/+0200,IFK Värnamo,0-1,0-0,IK Sirius,2023-09-25T17:00Z
24,Mon Sep 25 2023,19:00,CEST/+0200,Halmstads BK,0-1,0-0,IF Elfsborg,2023-09-25T17:00Z
25,Sat Sep 30 2023,17:30,CEST/+0200,IFK Norrköping,1-0,1-0,Kalmar FF,2023-09-30T15:30Z
25,Sat Sep 30 2023,15:00,CEST/+0200,Djurgårdens IF,1-0,0-0,Halmstads BK,2023-09-30T13:00Z
25,Sun Oct 1 2023,15:00,CEST/+0200,BK Häcken,2-0,0-0,AIK Solna,2023-10-01T13:00Z
25,Sun Oct 1 2023,15:00,CEST/+0200,IK Sirius,3-2,0-1,Degerfors IF,2023-10-01T13:00Z
25,Sun Oct 1 2023,17:30,CEST/+0200,Hammarby IF,1-1,0-0,IFK Göteborg,2023-10-01T15:30Z
25,Sun Oct 1 2023,17:30,CEST/+0200,Mjällby AIF,2-3,2-1,IFK Värnamo,2023-10-01T15:30Z
25,Mon Oct 2 2023,19:10,CEST/+0200,Malmö FF,2-1,2-0,IF Brommapojkarna,2023-10-02T17:10Z
25,Mon Oct 2 2023,19:00,CEST/+0200,IF Elfsborg,2-1,2-1,Varbergs BoIS,2023-10-02T17:00Z
26,Sat Oct 7 2023,15:00,CEST/+0200,Halmstads BK,0-0,0-0,Degerfors IF,2023-10-07T13:00Z
26,Sat Oct 7 2023,17:30,CEST/+0200,IFK Göteborg,0-1,0-0,IK Sirius,2023-10-07T15:30Z
26,Sat Oct 7 2023,15:00,CEST/+0200,AIK Solna,1-0,1-0,Mjällby AIF,2023-10-07T13:00Z
26,Sun Oct 8 2023,15:00,CEST/+0200,IF Brommapojkarna,0-3,0-0,IF Elfsborg,2023-10-08T13:00Z
26,Sun Oct 8 2023,15:00,CEST/+0200,Kalmar FF,1-0,0-0,Malmö FF,2023-10-08T13:00Z
26,Sun Oct 8 2023,15:00,CEST/+0200,IFK Värnamo,2-1,0-1,IFK Norrköping,2023-10-08T13:00Z
26,Sun Oct 8 2023,17:30,CEST/+0200,Hammarby IF,2-2,1-0,BK Häcken,2023-10-08T15:30Z
26,Sun Oct 8 2023,17:30,CEST/+0200,Varbergs BoIS,0-1,0-0,Djurgårdens IF,2023-10-08T15:30Z
27,Sat Oct 21 2023,17:30,CEST/+0200,IK Sirius,3-2,1-1,IF Brommapojkarna,2023-10-21T15:30Z
27,Sat Oct 21 2023,15:00,CEST/+0200,Degerfors IF,1-3,0-3,Kalmar FF,2023-10-21T13:00Z
27,Sun Oct 22 2023,15:00,CEST/+0200,Djurgårdens IF,0-0,0-0,Hammarby IF,2023-10-22T13:00Z
27,Sun Oct 22 2023,15:00,CEST/+0200,Halmstads BK,1-1,1-0,Mjällby AIF,2023-10-22T13:00Z
27,Sun Oct 22 2023,17:30,CEST/+0200,BK Häcken,4-1,2-1,IFK Norrköping,2023-10-22T15:30Z
27,Sun Oct 22 2023,17:30,CEST/+0200,Malmö FF,5-0,1-0,Varbergs BoIS,2023-10-22T15:30Z
27,Mon Oct 23 2023,19:10,CEST/+0200,IF Elfsborg,3-0,2-0,AIK Solna,2023-10-23T17:10Z
27,Mon Oct 23 2023,19:00,CEST/+0200,IFK Värnamo,3-1,0-1,IFK Göteborg,2023-10-23T17:00Z
28,Sat Oct 28 2023,17:30,CEST/+0200,Varbergs BoIS,1-1,1-1,Degerfors IF,2023-10-28T15:30Z
28,Sat Oct 28 2023,15:00,CEST/+0200,IF Brommapojkarna,1-2,0-1,Djurgårdens IF,2023-10-28T13:00Z
