Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
3,Sat Aug 13 2005,15:00,BST/+0100,Mansfield Town,3-0,2-0,Torquay United,2005-08-13T14:00Z
3,Sat Aug 13 2005,15:00,BST/+0100,Northampton Town,0-0,0-0,Wrexham AFC,2005-08-13T14:00Z
3,Sat Aug 13 2005,15:00,BST/+0100,Notts County,2-1,1-1,Lincoln City,2005-08-13T14:00Z
3,Sat Aug 13 2005,15:00,BST/+0100,Oxford United,2-2,1-0,Wycombe Wanderers,2005-08-13T14:00Z
3,Sat Aug 13 2005,15:00,BST/+0100,Rochdale AFC,1-1,0-1,Cheltenham Town,2005-08-13T14:00Z
4,Sat Aug 20 2005,15:00,BST/+0100,Wycombe Wanderers,4-0,1-0,Bury FC,2005-08-20T14:00Z
4,Sat Aug 20 2005,15:00,BST/+0100,Torquay United,2-3,1-0,Bristol Rovers,2005-08-20T14:00Z
4,Sat Aug 20 2005,15:00,BST/+0100,Barnet FC,1-0,1-0,Macclesfield Town,2005-08-20T14:00Z
4,Sat Aug 20 2005,15:00,BST/+0100,Cheltenham Town,3-0,3-0,Boston United,2005-08-20T14:00Z
4,Sat Aug 20 2005,15:00,BST/+0100,Grimsby Town,0-1,0-0,Darlington FC,2005-08-20T14:00Z
4,Sat Aug 20 2005,15:00,BST/+0100,Leyton Orient,1-4,0-2,Rochdale AFC,2005-08-20T14:00Z
4,Sat Aug 20 2005,15:00,BST/+0100,Lincoln City,2-1,0-1,Oxford United,2005-08-20T14:00Z
4,Sat Aug 20 2005,15:00,BST/+0100,Peterborough United,2-0,0-0,Mansfield Town,2005-08-20T14:00Z
4,Sat Aug 20 2005,15:00,BST/+0100,Rushden & Diamonds FC,1-1,0-0,Chester City,2005-08-20T14:00Z
4,Sat Aug 20 2005,15:00,BST/+0100,Shrewsbury Town,1-1,1-0,Northampton Town,2005-08-20T14:00Z
4,Sat Aug 20 2005,15:00,BST/+0100,Stockport County,1-1,1-1,Notts County,2005-08-20T14:00Z
4,Sat Aug 20 2005,15:00,BST/+0100,Wrexham AFC,0-1,0-0,Carlisle United,2005-08-20T14:00Z
5,Sat Aug 27 2005,15:00,BST/+0100,Rushden & Diamonds FC,1-1,0-1,Lincoln City,2005-08-27T14:00Z
5,Sat Aug 27 2005,15:00,BST/+0100,Shrewsbury Town,1-1,0-1,Wycombe Wanderers,2005-08-27T14:00Z
5,Sat Aug 27 2005,15:00,BST/+0100,Barnet FC,0-1,0-0,Grimsby Town,2005-08-27T14:00Z
5,Sat Aug 27 2005,15:00,BST/+0100,Boston United,2-2,2-1,Mansfield Town,2005-08-27T14:00Z
5,Sat Aug 27 2005,15:00,BST/+0100,Bury FC,2-2,1-2,Wrexham AFC,2005-08-27T14:00Z
5,Sat Aug 27 2005,15:00,BST/+0100,Carlisle United,0-1,0-1,Northampton Town,2005-08-27T14:00Z
5,Sat Aug 27 2005,15:00,BST/+0100,Cheltenham Town,1-1,0-1,Leyton Orient,2005-08-27T14:00Z
5,Sat Aug 27 2005,15:00,BST/+0100,Chester City,4-4,0-2,Darlington FC,2005-08-27T14:00Z
5,Sat Aug 27 2005,15:00,BST/+0100,Notts County,2-0,1-0,Bristol Rovers,2005-08-27T14:00Z
5,Sat Aug 27 2005,15:00,BST/+0100,Oxford United,1-1,1-1,Stockport County,2005-08-27T14:00Z
5,Sat Aug 27 2005,15:00,BST/+0100,Peterborough United,0-0,0-0,Torquay United,2005-08-27T14:00Z
5,Sat Aug 27 2005,15:00,BST/+0100,Rochdale AFC,3-1,2-1,Macclesfield Town,2005-08-27T14:00Z
6,Mon Aug 29 2005,15:00,BST/+0100,Wycombe Wanderers,0-0,0-0,Cheltenham Town,2005-08-29T14:00Z
6,Mon Aug 29 2005,15:00,BST/+0100,Wrexham AFC,3-1,2-1,Barnet FC,2005-08-29T14:00Z
6,Mon Aug 29 2005,15:00,BST/+0100,Darlington FC,2-1,1-0,Rochdale AFC,2005-08-29T14:00Z
6,Mon Aug 29 2005,15:00,BST/+0100,Grimsby Town,2-0,1-0,Rushden & Diamonds FC,2005-08-29T14:00Z
6,Mon Aug 29 2005,15:00,BST/+0100,Leyton Orient,0-1,0-1,Shrewsbury Town,2005-08-29T14:00Z
6,Mon Aug 29 2005,15:00,BST/+0100,Lincoln City,0-0,0-0,Carlisle United,2005-08-29T14:00Z
6,Mon Aug 29 2005,15:00,BST/+0100,Macclesfield Town,1-0,1-0,Bury FC,2005-08-29T14:00Z
6,Mon Aug 29 2005,15:00,BST/+0100,Mansfield Town,2-3,1-1,Notts County,2005-08-29T14:00Z
6,Mon Aug 29 2005,15:00,BST/+0100,Northampton Town,3-2,2-1,Boston United,2005-08-29T14:00Z
6,Mon Aug 29 2005,15:00,BST/+0100,Stockport County,1-1,0-1,Peterborough United,2005-08-29T14:00Z
6,Mon Aug 29 2005,15:00,BST/+0100,Torquay United,0-1,0-0,Chester City,2005-08-29T14:00Z
7,Fri Sep 2 2005,19:45,BST/+0100,Chester City,3-1,1-0,Mansfield Town,2005-09-02T18:45Z
7,Fri Sep 2 2005,19:45,BST/+0100,Rushden & Diamonds FC,0-2,0-1,Peterborough United,2005-09-02T18:45Z
7,Fri Sep 2 2005,19:45,BST/+0100,Wycombe Wanderers,1-1,0-1,Northampton Town,2005-09-02T18:45Z
7,Fri Sep 2 2005,19:30,BST/+0100,Darlington FC,1-1,0-0,Notts County,2005-09-02T18:30Z
7,Fri Sep 2 2005,19:45,BST/+0100,Bury FC,0-1,0-0,Carlisle United,2005-09-02T18:45Z
7,Fri Sep 2 2005,19:45,BST/+0100,Cheltenham Town,1-1,1-0,Barnet FC,2005-09-02T18:45Z
7,Fri Sep 2 2005,19:45,BST/+0100,Grimsby Town,1-3,1-0,Stockport County,2005-09-02T18:45Z
7,Fri Sep 2 2005,19:45,BST/+0100,Shrewsbury Town,2-0,2-0,Oxford United,2005-09-02T18:45Z
7,Sat Sep 3 2005,12:00,BST/+0100,Rochdale AFC,4-1,2-1,Torquay United,2005-09-03T11:00Z
7,Sat Sep 3 2005,13:00,BST/+0100,Leyton Orient,2-3,0-1,Bristol Rovers,2005-09-03T12:00Z
7,Sun Sep 4 2005,15:00,BST/+0100,Macclesfield Town,2-2,2-0,Boston United,2005-09-04T14:00Z
3,Tue Sep 6 2005,19:45,BST/+0100,Chester City,1-2,0-0,Grimsby Town,2005-09-06T18:45Z
8,Sat Sep 10 2005,15:00,BST/+0100,Torquay United,2-1,2-1,Shrewsbury Town,2005-09-10T14:00Z
8,Sat Sep 10 2005,15:00,BST/+0100,Wrexham AFC,2-0,1-0,Cheltenham Town,2005-09-10T14:00Z
8,Sat Sep 10 2005,15:00,BST/+0100,Stockport County,3-3,2-2,Wycombe Wanderers,2005-09-10T14:00Z
8,Sat Sep 10 2005,15:00,BST/+0100,Barnet FC,2-3,1-1,Leyton Orient,2005-09-10T14:00Z
8,Sat Sep 10 2005,15:00,BST/+0100,Boston United,3-2,1-1,Rochdale AFC,2005-09-10T14:00Z
8,Sat Sep 10 2005,15:00,BST/+0100,Bristol Rovers,0-0,0-0,Lincoln City,2005-09-10T14:00Z
8,Sat Sep 10 2005,15:00,BST/+0100,Carlisle United,2-0,0-0,Macclesfield Town,2005-09-10T14:00Z
8,Sat Sep 10 2005,15:00,BST/+0100,Mansfield Town,2-2,1-1,Darlington FC,2005-09-10T14:00Z
8,Sat Sep 10 2005,15:00,BST/+0100,Northampton Town,1-1,0-1,Bury FC,2005-09-10T14:00Z
8,Sat Sep 10 2005,15:00,BST/+0100,Notts County,1-1,0-0,Chester City,2005-09-10T14:00Z
8,Sat Sep 10 2005,15:00,BST/+0100,Oxford United,2-2,2-0,Rushden & Diamonds FC,2005-09-10T14:00Z
8,Sat Sep 10 2005,15:00,BST/+0100,Peterborough United,0-1,0-0,Grimsby Town,2005-09-10T14:00Z
6,Tue Sep 13 2005,19:45,BST/+0100,Bristol Rovers,1-1,0-1,Oxford United,2005-09-13T18:45Z
3,Tue Sep 13 2005,19:45,BST/+0100,Macclesfield Town,3-1,1-0,Rushden & Diamonds FC,2005-09-13T18:45Z
7,Tue Sep 13 2005,19:45,BST/+0100,Lincoln City,2-0,0-0,Wrexham AFC,2005-09-13T18:45Z
9,Sat Sep 17 2005,15:00,BST/+0100,Bury FC,1-1,1-0,Boston United,2005-09-17T14:00Z
9,Sat Sep 17 2005,15:00,BST/+0100,Cheltenham Town,2-3,1-1,Carlisle United,2005-09-17T14:00Z
9,Sat Sep 17 2005,15:00,BST/+0100,Chester City,4-0,3-0,Bristol Rovers,2005-09-17T14:00Z
9,Sat Sep 17 2005,15:00,BST/+0100,Darlington FC,1-2,0-0,Oxford United,2005-09-17T14:00Z
9,Sat Sep 17 2005,15:00,BST/+0100,Grimsby Town,3-0,1-0,Torquay United,2005-09-17T14:00Z
9,Sat Sep 17 2005,15:00,BST/+0100,Leyton Orient,1-1,0-0,Wrexham AFC,2005-09-17T14:00Z
9,Sat Sep 17 2005,15:00,BST/+0100,Lincoln City,1-2,0-0,Peterborough United,2005-09-17T14:00Z
9,Sat Sep 17 2005,15:00,BST/+0100,Macclesfield Town,1-4,0-1,Northampton Town,2005-09-17T14:00Z
9,Sat Sep 17 2005,15:00,BST/+0100,Rochdale AFC,2-0,1-0,Mansfield Town,2005-09-17T14:00Z
9,Sat Sep 17 2005,15:00,BST/+0100,Rushden & Diamonds FC,3-2,0-1,Stockport County,2005-09-17T14:00Z
9,Sat Sep 17 2005,15:00,BST/+0100,Shrewsbury Town,2-0,2-0,Notts County,2005-09-17T14:00Z
9,Sat Sep 17 2005,15:00,BST/+0100,Wycombe Wanderers,1-0,1-0,Barnet FC,2005-09-17T14:00Z
10,Sat Sep 24 2005,15:00,BST/+0100,Barnet FC,1-1,0-1,Rochdale AFC,2005-09-24T14:00Z
10,Sat Sep 24 2005,15:00,BST/+0100,Boston United,1-1,0-1,Grimsby Town,2005-09-24T14:00Z
10,Sat Sep 24 2005,15:00,BST/+0100,Bristol Rovers,1-0,1-0,Darlington FC,2005-09-24T14:00Z
10,Sat Sep 24 2005,15:00,BST/+0100,Carlisle United,2-3,1-3,Leyton Orient,2005-09-24T14:00Z
10,Sat Sep 24 2005,15:00,BST/+0100,Mansfield Town,2-3,0-3,Wycombe Wanderers,2005-09-24T14:00Z
10,Sat Sep 24 2005,15:00,BST/+0100,Northampton Town,1-2,1-2,Cheltenham Town,2005-09-24T14:00Z
10,Sat Sep 24 2005,15:00,BST/+0100,Notts County,0-0,0-0,Rushden & Diamonds FC,2005-09-24T14:00Z
10,Sat Sep 24 2005,15:00,BST/+0100,Oxford United,2-1,2-0,Bury FC,2005-09-24T14:00Z
10,Sat Sep 24 2005,15:00,BST/+0100,Peterborough United,0-2,0-0,Shrewsbury Town,2005-09-24T14:00Z
10,Sat Sep 24 2005,15:00,BST/+0100,Stockport County,0-0,0-0,Chester City,2005-09-24T14:00Z
10,Sat Sep 24 2005,15:00,BST/+0100,Torquay United,2-1,0-1,Lincoln City,2005-09-24T14:00Z
10,Sat Sep 24 2005,15:00,BST/+0100,Wrexham AFC,1-1,0-0,Macclesfield Town,2005-09-24T14:00Z
11,Tue Sep 27 2005,19:30,BST/+0100,Darlington FC,0-0,0-0,Boston United,2005-09-27T18:30Z
11,Tue Sep 27 2005,19:45,BST/+0100,Bury FC,1-0,1-0,Bristol Rovers,2005-09-27T18:45Z
11,Tue Sep 27 2005,19:45,BST/+0100,Cheltenham Town,2-1,1-0,Peterborough United,2005-09-27T18:45Z
11,Tue Sep 27 2005,19:45,BST/+0100,Chester City,2-0,2-0,Carlisle United,2005-09-27T18:45Z
11,Tue Sep 27 2005,19:45,BST/+0100,Grimsby Town,4-0,2-0,Notts County,2005-09-27T18:45Z
11,Tue Sep 27 2005,19:45,BST/+0100,Leyton Orient,2-1,1-0,Torquay United,2005-09-27T18:45Z
11,Tue Sep 27 2005,19:45,BST/+0100,Lincoln City,2-0,0-0,Stockport County,2005-09-27T18:45Z
11,Tue Sep 27 2005,19:45,BST/+0100,Macclesfield Town,1-1,1-0,Mansfield Town,2005-09-27T18:45Z
11,Tue Sep 27 2005,19:45,BST/+0100,Rochdale AFC,0-1,0-0,Oxford United,2005-09-27T18:45Z
11,Tue Sep 27 2005,19:45,BST/+0100,Rushden & Diamonds FC,1-3,0-1,Northampton Town,2005-09-27T18:45Z
11,Tue Sep 27 2005,19:45,BST/+0100,Shrewsbury Town,2-2,1-2,Barnet FC,2005-09-27T18:45Z
11,Tue Sep 27 2005,19:45,BST/+0100,Wycombe Wanderers,4-1,2-0,Wrexham AFC,2005-09-27T18:45Z
12,Sat Oct 1 2005,15:00,BST/+0100,Barnet FC,0-0,0-0,Oxford United,2005-10-01T14:00Z
12,Sat Oct 1 2005,15:00,BST/+0100,Boston United,1-0,0-0,Peterborough United,2005-10-01T14:00Z
12,Sat Oct 1 2005,15:00,BST/+0100,Bury FC,1-1,0-1,Lincoln City,2005-10-01T14:00Z
12,Sat Oct 1 2005,15:00,BST/+0100,Carlisle United,1-3,1-0,Bristol Rovers,2005-10-01T14:00Z
12,Sat Oct 1 2005,15:00,BST/+0100,Cheltenham Town,0-1,0-0,Torquay United,2005-10-01T14:00Z
12,Sat Oct 1 2005,15:00,BST/+0100,Leyton Orient,3-1,1-0,Mansfield Town,2005-10-01T14:00Z
12,Sat Oct 1 2005,15:00,BST/+0100,Macclesfield Town,0-0,0-0,Notts County,2005-10-01T14:00Z
12,Sat Oct 1 2005,15:00,BST/+0100,Northampton Town,0-0,0-0,Darlington FC,2005-10-01T14:00Z
12,Sat Oct 1 2005,15:00,BST/+0100,Rochdale AFC,2-1,1-0,Rushden & Diamonds FC,2005-10-01T14:00Z
12,Sat Oct 1 2005,15:00,BST/+0100,Shrewsbury Town,0-0,0-0,Grimsby Town,2005-10-01T14:00Z
12,Sat Oct 1 2005,15:00,BST/+0100,Wrexham AFC,3-0,1-0,Stockport County,2005-10-01T14:00Z
12,Sat Oct 1 2005,15:00,BST/+0100,Wycombe Wanderers,3-3,2-2,Chester City,2005-10-01T14:00Z
13,Fri Oct 7 2005,19:30,BST/+0100,Darlington FC,1-0,1-0,Macclesfield Town,2005-10-07T18:30Z
13,Fri Oct 7 2005,19:45,BST/+0100,Bristol Rovers,0-0,0-0,Northampton Town,2005-10-07T18:45Z
13,Fri Oct 7 2005,19:45,BST/+0100,Chester City,2-3,0-1,Rochdale AFC,2005-10-07T18:45Z
13,Fri Oct 7 2005,19:45,BST/+0100,Grimsby Town,0-1,0-1,Wycombe Wanderers,2005-10-07T18:45Z
13,Fri Oct 7 2005,19:45,BST/+0100,Lincoln City,0-1,0-0,Cheltenham Town,2005-10-07T18:45Z
13,Fri Oct 7 2005,19:45,BST/+0100,Mansfield Town,4-0,1-0,Shrewsbury Town,2005-10-07T18:45Z
13,Fri Oct 7 2005,19:45,BST/+0100,Notts County,1-2,0-2,Boston United,2005-10-07T18:45Z
13,Fri Oct 7 2005,19:45,BST/+0100,Oxford United,1-0,1-0,Carlisle United,2005-10-07T18:45Z
13,Fri Oct 7 2005,19:45,BST/+0100,Rushden & Diamonds FC,0-2,0-0,Bury FC,2005-10-07T18:45Z
13,Fri Oct 7 2005,19:45,BST/+0100,Torquay United,0-0,0-0,Barnet FC,2005-10-07T18:45Z
13,Sat Oct 8 2005,13:00,BST/+0100,Stockport County,1-1,1-0,Leyton Orient,2005-10-08T12:00Z
14,Fri Oct 14 2005,19:45,BST/+0100,Northampton Town,1-0,0-0,Oxford United,2005-10-14T18:45Z
14,Fri Oct 14 2005,19:45,BST/+0100,Cheltenham Town,0-3,0-1,Grimsby Town,2005-10-14T18:45Z
14,Sat Oct 15 2005,15:00,BST/+0100,Leyton Orient,1-1,1-0,Lincoln City,2005-10-15T14:00Z
14,Sat Oct 15 2005,15:00,BST/+0100,Barnet FC,1-3,0-2,Chester City,2005-10-15T14:00Z
14,Sat Oct 15 2005,15:00,BST/+0100,Boston United,3-1,1-1,Bristol Rovers,2005-10-15T14:00Z
14,Sat Oct 15 2005,15:00,BST/+0100,Bury FC,1-0,1-0,Darlington FC,2005-10-15T14:00Z
14,Sat Oct 15 2005,15:00,BST/+0100,Carlisle United,1-0,0-0,Mansfield Town,2005-10-15T14:00Z
14,Sat Oct 15 2005,15:00,BST/+0100,Wycombe Wanderers,0-0,0-0,Rushden & Diamonds FC,2005-10-15T14:00Z
14,Sat Oct 15 2005,15:00,BST/+0100,Macclesfield Town,0-4,0-0,Peterborough United,2005-10-15T14:00Z
14,Sat Oct 15 2005,15:00,BST/+0100,Rochdale AFC,3-0,3-0,Notts County,2005-10-15T14:00Z
14,Sat Oct 15 2005,15:00,BST/+0100,Shrewsbury Town,2-2,1-1,Stockport County,2005-10-15T14:00Z
14,Sat Oct 15 2005,15:00,BST/+0100,Wrexham AFC,4-2,2-0,Torquay United,2005-10-15T14:00Z
15,Sat Oct 22 2005,15:00,BST/+0100,Torquay United,1-1,0-0,Macclesfield Town,2005-10-22T14:00Z
15,Sat Oct 22 2005,15:00,BST/+0100,Bristol Rovers,2-1,0-0,Wrexham AFC,2005-10-22T14:00Z
15,Sat Oct 22 2005,15:00,BST/+0100,Chester City,1-1,0-1,Bury FC,2005-10-22T14:00Z
15,Sat Oct 22 2005,15:00,BST/+0100,Darlington FC,3-1,0-1,Cheltenham Town,2005-10-22T14:00Z
15,Sat Oct 22 2005,15:00,BST/+0100,Grimsby Town,0-1,0-1,Leyton Orient,2005-10-22T14:00Z
15,Sat Oct 22 2005,15:00,BST/+0100,Lincoln City,1-2,0-0,Wycombe Wanderers,2005-10-22T14:00Z
15,Sat Oct 22 2005,15:00,BST/+0100,Mansfield Town,4-0,1-0,Barnet FC,2005-10-22T14:00Z
15,Sat Oct 22 2005,15:00,BST/+0100,Notts County,0-0,0-0,Carlisle United,2005-10-22T14:00Z
15,Sat Oct 22 2005,15:00,BST/+0100,Oxford United,0-0,0-0,Boston United,2005-10-22T14:00Z
15,Sat Oct 22 2005,15:00,BST/+0100,Peterborough United,3-1,0-1,Rochdale AFC,2005-10-22T14:00Z
15,Sat Oct 22 2005,15:00,BST/+0100,Rushden & Diamonds FC,3-0,0-0,Shrewsbury Town,2005-10-22T14:00Z
15,Sat Oct 22 2005,15:00,BST/+0100,Stockport County,4-2,1-2,Northampton Town,2005-10-22T14:00Z
13,Tue Oct 25 2005,19:45,BST/+0100,Peterborough United,1-1,1-0,Wrexham AFC,2005-10-25T18:45Z
16,Sat Oct 29 2005,15:00,BST/+0100,Barnet FC,2-1,1-0,Rushden & Diamonds FC,2005-10-29T14:00Z
16,Sat Oct 29 2005,15:00,BST/+0100,Boston United,2-0,1-0,Torquay United,2005-10-29T14:00Z
16,Sat Oct 29 2005,15:00,BST/+0100,Bury FC,2-3,0-2,Notts County,2005-10-29T14:00Z
16,Sat Oct 29 2005,15:00,BST/+0100,Carlisle United,6-0,4-0,Stockport County,2005-10-29T14:00Z
16,Sat Oct 29 2005,15:00,BST/+0100,Cheltenham Town,0-2,0-1,Mansfield Town,2005-10-29T14:00Z
16,Sat Oct 29 2005,15:00,BST/+0100,Leyton Orient,1-0,1-0,Oxford United,2005-10-29T14:00Z
16,Sat Oct 29 2005,15:00,BST/+0100,Macclesfield Town,2-1,0-0,Bristol Rovers,2005-10-29T14:00Z
16,Sat Oct 29 2005,15:00,BST/+0100,Northampton Town,0-0,0-0,Grimsby Town,2005-10-29T14:00Z
16,Sat Oct 29 2005,15:00,BST/+0100,Rochdale AFC,1-2,0-2,Lincoln City,2005-10-29T14:00Z
16,Sat Oct 29 2005,15:00,BST/+0100,Shrewsbury Town,3-1,2-1,Chester City,2005-10-29T14:00Z
16,Sat Oct 29 2005,15:00,BST/+0100,Wrexham AFC,1-0,0-0,Darlington FC,2005-10-29T14:00Z
16,Sat Oct 29 2005,15:00,BST/+0100,Wycombe Wanderers,2-2,0-2,Peterborough United,2005-10-29T14:00Z
17,Fri Nov 11 2005,19:45,GMT/+0000,Grimsby Town,3-1,1-1,Macclesfield Town,2005-11-11T19:45Z
17,Fri Nov 11 2005,19:45,GMT/+0000,Mansfield Town,0-3,0-2,Bury FC,2005-11-11T19:45Z
17,Fri Nov 11 2005,19:45,GMT/+0000,Rushden & Diamonds FC,1-0,0-0,Boston United,2005-11-11T19:45Z
17,Sat Nov 12 2005,14:00,GMT/+0000,Bristol Rovers,1-2,1-1,Rochdale AFC,2005-11-12T14:00Z
17,Sat Nov 12 2005,14:00,GMT/+0000,Notts County,2-3,1-1,Cheltenham Town,2005-11-12T14:00Z
17,Sat Nov 12 2005,14:30,GMT/+0000,Darlington FC,1-1,1-0,Wycombe Wanderers,2005-11-12T14:30Z
17,Sat Nov 12 2005,15:00,GMT/+0000,Chester City,0-0,0-0,Northampton Town,2005-11-12T15:00Z
17,Sat Nov 12 2005,15:00,GMT/+0000,Lincoln City,1-1,0-1,Shrewsbury Town,2005-11-12T15:00Z
17,Sat Nov 12 2005,15:00,GMT/+0000,Oxford United,0-3,0-1,Wrexham AFC,2005-11-12T15:00Z
17,Sat Nov 12 2005,15:00,GMT/+0000,Peterborough United,1-1,1-0,Leyton Orient,2005-11-12T15:00Z
17,Sat Nov 12 2005,15:00,GMT/+0000,Torquay United,3-4,2-2,Carlisle United,2005-11-12T15:00Z
17,Sun Nov 13 2005,13:30,GMT/+0000,Stockport County,1-1,1-1,Barnet FC,2005-11-13T13:30Z
18,Fri Nov 18 2005,19:45,GMT/+0000,Cheltenham Town,4-1,1-0,Lincoln City,2005-11-18T19:45Z
18,Sat Nov 19 2005,15:00,GMT/+0000,Barnet FC,1-0,1-0,Torquay United,2005-11-19T15:00Z
18,Sat Nov 19 2005,15:00,GMT/+0000,Boston United,1-2,0-1,Notts County,2005-11-19T15:00Z
18,Sat Nov 19 2005,15:00,GMT/+0000,Carlisle United,2-1,1-0,Oxford United,2005-11-19T15:00Z
18,Sat Nov 19 2005,15:00,GMT/+0000,Leyton Orient,2-2,1-0,Stockport County,2005-11-19T15:00Z
18,Sat Nov 19 2005,15:00,GMT/+0000,Macclesfield Town,1-0,1-0,Darlington FC,2005-11-19T15:00Z
18,Sat Nov 19 2005,15:00,GMT/+0000,Northampton Town,4-0,2-0,Bristol Rovers,2005-11-19T15:00Z
18,Sat Nov 19 2005,15:00,GMT/+0000,Rochdale AFC,2-2,0-1,Chester City,2005-11-19T15:00Z
18,Sat Nov 19 2005,15:00,GMT/+0000,Wrexham AFC,1-1,0-0,Peterborough United,2005-11-19T15:00Z
18,Sat Nov 19 2005,15:00,GMT/+0000,Wycombe Wanderers,3-1,2-1,Grimsby Town,2005-11-19T15:00Z
19,Sat Nov 26 2005,15:00,GMT/+0000,Rochdale AFC,4-3,1-3,Shrewsbury Town,2005-11-26T15:00Z
19,Sat Nov 26 2005,15:00,GMT/+0000,Oxford United,2-3,0-1,Grimsby Town,2005-11-26T15:00Z
19,Sat Nov 26 2005,13:00,GMT/+0000,Northampton Town,1-1,0-1,Lincoln City,2005-11-26T13:00Z
19,Sat Nov 26 2005,15:00,GMT/+0000,Boston United,2-1,1-0,Wrexham AFC,2005-11-26T15:00Z
19,Sat Nov 26 2005,15:00,GMT/+0000,Bristol Rovers,2-1,2-0,Barnet FC,2005-11-26T15:00Z
19,Sat Nov 26 2005,15:00,GMT/+0000,Bury FC,0-1,0-1,Cheltenham Town,2005-11-26T15:00Z
19,Sat Nov 26 2005,15:00,GMT/+0000,Carlisle United,0-1,0-0,Wycombe Wanderers,2005-11-26T15:00Z
19,Sat Nov 26 2005,15:00,GMT/+0000,Chester City,3-1,1-0,Peterborough United,2005-11-26T15:00Z
19,Sat Nov 26 2005,15:00,GMT/+0000,Darlington FC,1-1,0-1,Rushden & Diamonds FC,2005-11-26T15:00Z
19,Sat Nov 26 2005,15:00,GMT/+0000,Macclesfield Town,0-0,0-0,Leyton Orient,2005-11-26T15:00Z
19,Sat Nov 26 2005,15:00,GMT/+0000,Mansfield Town,2-1,2-0,Stockport County,2005-11-26T15:00Z
19,Sat Nov 26 2005,15:00,GMT/+0000,Notts County,2-2,1-0,Torquay United,2005-11-26T15:00Z
