Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
13,Wed Jul 18 2018,19:30,-0300,Ceará CE,1-0,0-0,Sport Recife PE,2018-07-18T22:30Z
13,Wed Jul 18 2018,21:00,-0300,Vitória BA,1-0,1-0,Paraná Clube,2018-07-19T00:00Z
13,Wed Jul 18 2018,21:45,-0300,Flamengo RJ,0-1,0-0,São Paulo FC,2018-07-19T00:45Z
13,Wed Jul 18 2018,21:45,-0300,Corinthians SP,2-0,1-0,Botafogo RJ,2018-07-19T00:45Z
13,Thu Jul 19 2018,20:00,-0300,Santos FC,1-1,0-1,Palmeiras,2018-07-19T23:00Z
13,Thu Jul 19 2018,19:30,-0300,Cruzeiro,3-1,1-1,América MG,2018-07-19T22:30Z
13,Thu Jul 19 2018,19:30,-0300,Chapecoense,1-1,0-0,Bahia BA,2018-07-19T22:30Z
13,Thu Jul 19 2018,20:00,-0300,Vasco da Gama RJ,1-1,0-0,Fluminense RJ,2018-07-19T23:00Z
13,Thu Jul 19 2018,21:00,-0300,Athletico Paranaense,2-2,1-1,Internacional,2018-07-20T00:00Z
14,Sat Jul 21 2018,19:00,-0300,Flamengo RJ,2-0,2-0,Botafogo RJ,2018-07-21T22:00Z
14,Sat Jul 21 2018,21:00,-0300,São Paulo FC,3-1,0-0,Corinthians SP,2018-07-22T00:00Z
14,Sun Jul 22 2018,16:00,-0300,Palmeiras,3-2,1-0,Atlético Mineiro,2018-07-22T19:00Z
14,Sun Jul 22 2018,16:00,-0300,Paraná Clube,1-0,1-0,América MG,2018-07-22T19:00Z
14,Sun Jul 22 2018,16:00,-0300,Bahia BA,4-1,2-0,Vitória BA,2018-07-22T19:00Z
14,Sun Jul 22 2018,16:00,-0300,Vasco da Gama RJ,1-0,1-0,Grêmio Porto Alegre,2018-07-22T19:00Z
14,Sun Jul 22 2018,16:00,-0300,Sport Recife PE,1-2,1-1,Fluminense RJ,2018-07-22T19:00Z
14,Sun Jul 22 2018,19:00,-0300,Chapecoense,0-0,0-0,Santos FC,2018-07-22T22:00Z
14,Sun Jul 22 2018,19:00,-0300,Cruzeiro,2-1,0-1,Athletico Paranaense,2018-07-22T22:00Z
14,Mon Jul 23 2018,20:00,-0300,Internacional,1-0,0-0,Ceará CE,2018-07-23T23:00Z
15,Wed Jul 25 2018,21:45,-0300,Corinthians SP,2-0,0-0,Cruzeiro,2018-07-26T00:45Z
15,Wed Jul 25 2018,19:30,-0300,Fluminense RJ,1-0,1-0,Palmeiras,2018-07-25T22:30Z
15,Wed Jul 25 2018,21:00,-0300,Atlético Mineiro,2-0,1-0,Paraná Clube,2018-07-26T00:00Z
15,Wed Jul 25 2018,21:45,-0300,Santos FC,1-1,1-1,Flamengo RJ,2018-07-26T00:45Z
15,Thu Jul 26 2018,19:30,-0300,Grêmio Porto Alegre,2-1,1-1,São Paulo FC,2018-07-26T22:30Z
15,Thu Jul 26 2018,19:30,-0300,Vitória BA,1-0,0-0,Sport Recife PE,2018-07-26T22:30Z
15,Thu Jul 26 2018,19:30,-0300,Botafogo RJ,1-0,0-0,Chapecoense,2018-07-26T22:30Z
15,Thu Jul 26 2018,20:00,-0300,América MG,2-1,2-0,Internacional,2018-07-26T23:00Z
16,Sat Jul 28 2018,16:00,-0300,Ceará CE,1-0,1-0,Fluminense RJ,2018-07-28T19:00Z
16,Sun Jul 29 2018,19:00,-0300,Chapecoense,1-1,0-1,Grêmio Porto Alegre,2018-07-29T22:00Z
16,Sun Jul 29 2018,19:00,-0300,Santos FC,0-1,0-1,América MG,2018-07-29T22:00Z
16,Sun Jul 29 2018,16:00,-0300,Cruzeiro,0-2,0-1,São Paulo FC,2018-07-29T19:00Z
16,Sun Jul 29 2018,11:00,-0300,Vasco da Gama RJ,1-4,1-0,Corinthians SP,2018-07-29T14:00Z
16,Sun Jul 29 2018,11:00,-0300,Palmeiras,3-0,2-0,Paraná Clube,2018-07-29T14:00Z
16,Sun Jul 29 2018,16:00,-0300,Flamengo RJ,4-1,1-1,Sport Recife PE,2018-07-29T19:00Z
16,Sun Jul 29 2018,16:00,-0300,Athletico Paranaense,4-0,3-0,Vitória BA,2018-07-29T19:00Z
16,Sun Jul 29 2018,16:00,-0300,Internacional,3-0,2-0,Botafogo RJ,2018-07-29T19:00Z
16,Mon Jul 30 2018,20:00,-0300,Bahia BA,2-2,0-1,Atlético Mineiro,2018-07-30T23:00Z
17,Sat Aug 4 2018,19:00,-0300,Grêmio Porto Alegre,2-0,1-0,Flamengo RJ,2018-08-04T22:00Z
17,Sat Aug 4 2018,21:00,-0300,Corinthians SP,0-0,0-0,Athletico Paranaense,2018-08-05T00:00Z
17,Sat Aug 4 2018,16:00,-0300,Botafogo RJ,0-0,0-0,Santos FC,2018-08-04T19:00Z
17,Sun Aug 5 2018,16:00,-0300,São Paulo FC,2-1,1-0,Vasco da Gama RJ,2018-08-05T19:00Z
17,Sun Aug 5 2018,19:00,-0300,Fluminense RJ,1-1,1-0,Bahia BA,2018-08-05T22:00Z
17,Sun Aug 5 2018,19:00,-0300,Sport Recife PE,1-1,0-1,Chapecoense,2018-08-05T22:00Z
17,Sun Aug 5 2018,16:00,-0300,Paraná Clube,0-1,0-1,Ceará CE,2018-08-05T19:00Z
17,Sun Aug 5 2018,16:00,-0300,América MG,0-0,0-0,Palmeiras,2018-08-05T19:00Z
17,Sun Aug 5 2018,16:00,-0300,Vitória BA,1-1,0-0,Cruzeiro,2018-08-05T19:00Z
17,Mon Aug 6 2018,20:00,-0300,Atlético Mineiro,0-1,0-0,Internacional,2018-08-06T23:00Z
20,Wed Aug 8 2018,19:30,-0300,Ceará CE,1-1,0-0,Santos FC,2018-08-08T22:30Z
18,Sat Aug 11 2018,16:00,-0300,Ceará CE,0-0,0-0,Athletico Paranaense,2018-08-11T19:00Z
18,Sat Aug 11 2018,19:00,-0300,Bahia BA,1-0,0-0,América MG,2018-08-11T22:00Z
18,Sun Aug 12 2018,19:00,-0300,Grêmio Porto Alegre,4-0,2-0,Vitória BA,2018-08-12T22:00Z
18,Sun Aug 12 2018,16:00,-0300,Flamengo RJ,1-0,1-0,Cruzeiro,2018-08-12T19:00Z
18,Sun Aug 12 2018,11:00,-0300,Atlético Mineiro,3-1,1-1,Santos FC,2018-08-12T14:00Z
18,Sun Aug 12 2018,11:00,-0300,Paraná Clube,1-1,0-0,Botafogo RJ,2018-08-12T14:00Z
18,Sun Aug 12 2018,16:00,-0300,Chapecoense,2-1,0-1,Corinthians SP,2018-08-12T19:00Z
18,Sun Aug 12 2018,16:00,-0300,Sport Recife PE,1-3,0-1,São Paulo FC,2018-08-12T19:00Z
18,Sun Aug 12 2018,19:00,-0300,Palmeiras,1-0,0-0,Vasco da Gama RJ,2018-08-12T22:00Z
18,Mon Aug 13 2018,20:00,-0300,Fluminense RJ,0-3,0-3,Internacional,2018-08-13T23:00Z
19,Sat Aug 18 2018,16:00,-0300,Santos FC,3-0,1-0,Sport Recife PE,2018-08-18T19:00Z
19,Sat Aug 18 2018,19:00,-0300,Corinthians SP,0-1,0-0,Grêmio Porto Alegre,2018-08-18T22:00Z
19,Sun Aug 19 2018,19:00,-0300,São Paulo FC,2-0,1-0,Chapecoense,2018-08-19T22:00Z
19,Sun Aug 19 2018,19:00,-0300,América MG,0-0,0-0,Fluminense RJ,2018-08-19T22:00Z
19,Sun Aug 19 2018,11:00,-0300,Athletico Paranaense,3-0,3-0,Flamengo RJ,2018-08-19T14:00Z
19,Sun Aug 19 2018,11:00,-0300,Internacional,1-0,0-0,Paraná Clube,2018-08-19T14:00Z
19,Sun Aug 19 2018,16:00,-0300,Cruzeiro,1-1,0-0,Bahia BA,2018-08-19T19:00Z
19,Sun Aug 19 2018,16:00,-0300,Vitória BA,0-3,0-2,Palmeiras,2018-08-19T19:00Z
19,Sun Aug 19 2018,16:00,-0300,Botafogo RJ,0-3,0-0,Atlético Mineiro,2018-08-19T19:00Z
19,Mon Aug 20 2018,20:00,-0300,Vasco da Gama RJ,1-1,0-0,Ceará CE,2018-08-20T23:00Z
20,Wed Aug 22 2018,21:00,-0300,Palmeiras,2-0,0-0,Botafogo RJ,2018-08-23T00:00Z
20,Wed Aug 22 2018,21:45,-0300,Grêmio Porto Alegre,1-1,0-1,Cruzeiro,2018-08-23T00:45Z
20,Wed Aug 22 2018,21:45,-0300,Fluminense RJ,1-0,1-0,Corinthians SP,2018-08-23T00:45Z
20,Wed Aug 22 2018,19:30,-0300,Paraná Clube,1-1,1-1,São Paulo FC,2018-08-22T22:30Z
20,Wed Aug 22 2018,19:30,-0300,Bahia BA,0-1,0-1,Internacional,2018-08-22T22:30Z
20,Wed Aug 22 2018,21:00,-0300,Sport Recife PE,0-2,0-0,América MG,2018-08-23T00:00Z
20,Thu Aug 23 2018,19:30,-0300,Flamengo RJ,1-0,1-0,Vitória BA,2018-08-23T22:30Z
20,Thu Aug 23 2018,20:00,-0300,Atlético Mineiro,0-0,0-0,Vasco da Gama RJ,2018-08-23T23:00Z
21,Sat Aug 25 2018,19:00,-0300,Corinthians SP,1-0,1-0,Paraná Clube,2018-08-25T22:00Z
21,Sat Aug 25 2018,21:00,-0300,Cruzeiro,2-1,1-1,Fluminense RJ,2018-08-26T00:00Z
21,Sat Aug 25 2018,19:00,-0300,Athletico Paranaense,2-1,1-1,Grêmio Porto Alegre,2018-08-25T22:00Z
21,Sat Aug 25 2018,21:00,-0300,Botafogo RJ,2-0,0-0,Sport Recife PE,2018-08-26T00:00Z
21,Sat Aug 25 2018,16:00,-0300,Santos FC,2-0,0-0,Bahia BA,2018-08-25T19:00Z
21,Sun Aug 26 2018,16:00,-0300,América MG,2-2,1-1,Flamengo RJ,2018-08-26T19:00Z
21,Sun Aug 26 2018,19:00,-0300,Vasco da Gama RJ,3-1,0-0,Chapecoense,2018-08-26T22:00Z
21,Sun Aug 26 2018,16:00,-0300,Internacional,0-0,0-0,Palmeiras,2018-08-26T19:00Z
21,Sun Aug 26 2018,16:00,-0300,Vitória BA,1-0,0-0,Atlético Mineiro,2018-08-26T19:00Z
21,Sun Aug 26 2018,11:00,-0300,São Paulo FC,1-0,0-0,Ceará CE,2018-08-26T14:00Z
15,Wed Aug 29 2018,19:30,-0300,Ceará CE,0-2,0-1,Bahia BA,2018-08-29T22:30Z
15,Wed Aug 29 2018,19:30,-0300,Athletico Paranaense,1-0,0-0,Vasco da Gama RJ,2018-08-29T22:30Z
22,Sat Sep 1 2018,19:00,-0300,Vasco da Gama RJ,0-3,0-1,Santos FC,2018-09-01T22:00Z
22,Sat Sep 1 2018,16:00,-0300,Vitória BA,1-0,0-0,América MG,2018-09-01T19:00Z
22,Sat Sep 1 2018,16:00,-0300,Grêmio Porto Alegre,4-0,2-0,Botafogo RJ,2018-09-01T19:00Z
22,Sat Sep 1 2018,21:00,-0300,Corinthians SP,1-1,1-1,Atlético Mineiro,2018-09-02T00:00Z
22,Sun Sep 2 2018,19:00,-0300,Cruzeiro,0-0,0-0,Internacional,2018-09-02T22:00Z
22,Sun Sep 2 2018,11:00,-0300,Flamengo RJ,0-1,0-0,Ceará CE,2018-09-02T14:00Z
22,Sun Sep 2 2018,19:00,-0300,Chapecoense,1-2,0-1,Palmeiras,2018-09-02T22:00Z
22,Sun Sep 2 2018,16:00,-0300,Athletico Paranaense,2-0,0-0,Bahia BA,2018-09-02T19:00Z
22,Sun Sep 2 2018,16:00,-0300,São Paulo FC,1-1,0-0,Fluminense RJ,2018-09-02T19:00Z
22,Sun Sep 2 2018,16:00,-0300,Sport Recife PE,1-0,1-0,Paraná Clube,2018-09-02T19:00Z
23,Wed Sep 5 2018,21:45,-0300,Atlético Mineiro,1-0,1-0,São Paulo FC,2018-09-06T00:45Z
23,Wed Sep 5 2018,21:45,-0300,Internacional,2-1,1-0,Flamengo RJ,2018-09-06T00:45Z
23,Wed Sep 5 2018,19:30,-0300,Bahia BA,2-0,0-0,Sport Recife PE,2018-09-05T22:30Z
23,Wed Sep 5 2018,19:30,-0300,Botafogo RJ,1-1,1-1,Cruzeiro,2018-09-05T22:30Z
23,Wed Sep 5 2018,20:00,-0300,Ceará CE,2-1,1-0,Corinthians SP,2018-09-05T23:00Z
23,Wed Sep 5 2018,21:00,-0300,Paraná Clube,1-1,1-0,Chapecoense,2018-09-06T00:00Z
23,Wed Sep 5 2018,21:00,-0300,Palmeiras,2-0,0-0,Athletico Paranaense,2018-09-06T00:00Z
23,Thu Sep 6 2018,19:00,-0300,Santos FC,0-0,0-0,Grêmio Porto Alegre,2018-09-06T22:00Z
23,Thu Sep 6 2018,19:00,-0300,Fluminense RJ,0-0,0-0,Vitória BA,2018-09-06T22:00Z
23,Thu Sep 6 2018,20:00,-0300,América MG,2-1,1-0,Vasco da Gama RJ,2018-09-06T23:00Z
24,Sat Sep 8 2018,19:00,-0300,São Paulo FC,1-0,0-0,Bahia BA,2018-09-08T22:00Z
24,Sat Sep 8 2018,16:00,-0300,Sport Recife PE,0-0,0-0,Cruzeiro,2018-09-08T19:00Z
24,Sat Sep 8 2018,21:00,-0300,Flamengo RJ,2-0,1-0,Chapecoense,2018-09-09T00:00Z
24,Sun Sep 9 2018,16:00,-0300,Internacional,1-0,0-0,Grêmio Porto Alegre,2018-09-09T19:00Z
24,Sun Sep 9 2018,19:00,-0300,Paraná Clube,0-2,0-0,Santos FC,2018-09-09T22:00Z
24,Sun Sep 9 2018,16:00,-0300,América MG,0-0,0-0,Ceará CE,2018-09-09T19:00Z
24,Sun Sep 9 2018,16:00,-0300,Fluminense RJ,1-0,1-0,Botafogo RJ,2018-09-09T19:00Z
24,Sun Sep 9 2018,16:00,-0300,Palmeiras,1-0,0-0,Corinthians SP,2018-09-09T19:00Z
