Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
5,Sun May 13 2018,16:00,-0300,Vila Nova GO,0-0,0-0,Ponte Preta,2018-05-13T19:00Z
6,Tue May 15 2018,21:30,-0300,Criciúma SC,0-0,0-0,Juventude RS,2018-05-16T00:30Z
6,Tue May 15 2018,19:15,-0300,CR Brasil AL,0-4,0-3,Avaí SC,2018-05-15T22:15Z
6,Fri May 18 2018,21:30,-0300,Figueirense SC,1-3,1-2,Fortaleza CE,2018-05-19T00:30Z
6,Fri May 18 2018,19:15,-0300,Goiás GO,1-1,0-0,Guarani SP,2018-05-18T22:15Z
6,Sat May 19 2018,16:30,-0300,Ponte Preta,1-3,1-0,Atlético Goianiense,2018-05-19T19:30Z
6,Sat May 19 2018,16:30,-0300,Oeste SP,2-0,1-0,Vila Nova GO,2018-05-19T19:30Z
6,Sat May 19 2018,16:30,-0300,Londrina PR,1-2,1-1,CSA AL,2018-05-19T19:30Z
6,Sat May 19 2018,16:30,-0300,Paysandu PA,1-1,0-1,São Bento SP,2018-05-19T19:30Z
6,Sat May 19 2018,19:00,-0300,Boa Esporte MG,1-1,1-1,Coritiba PR,2018-05-19T22:00Z
6,Sat May 19 2018,21:00,-0300,Brasil de Pelotas RS,1-2,0-2,Sampaio Corrêa MA,2018-05-20T00:00Z
7,Tue May 22 2018,21:30,-0300,Fortaleza CE,2-0,1-0,Criciúma SC,2018-05-23T00:30Z
7,Tue May 22 2018,19:15,-0300,CSA AL,1-4,1-1,Figueirense SC,2018-05-22T22:15Z
7,Fri May 25 2018,19:15,-0300,Atlético Goianiense,2-2,2-1,Oeste SP,2018-05-25T22:15Z
7,Fri May 25 2018,21:30,-0300,Coritiba PR,2-0,1-0,Vila Nova GO,2018-05-26T00:30Z
7,Fri May 25 2018,19:15,-0300,Avaí SC,3-1,1-0,Paysandu PA,2018-05-25T22:15Z
7,Sat May 26 2018,16:30,-0300,São Bento SP,2-2,0-2,Juventude RS,2018-05-26T19:30Z
7,Sat May 26 2018,16:30,-0300,Brasil de Pelotas RS,3-0,0-0,Londrina PR,2018-05-26T19:30Z
7,Sat May 26 2018,16:30,-0300,Goiás GO,1-2,0-1,Boa Esporte MG,2018-05-26T19:30Z
7,Sat May 26 2018,21:00,-0300,Guarani SP,2-0,1-0,CR Brasil AL,2018-05-27T00:00Z
7,Mon May 28 2018,20:00,-0300,Sampaio Corrêa MA,1-0,1-0,Ponte Preta,2018-05-28T23:00Z
8,Tue May 29 2018,19:15,-0300,São Bento SP,1-1,0-0,Figueirense SC,2018-05-29T22:15Z
8,Tue May 29 2018,21:30,-0300,Londrina PR,3-2,1-1,Coritiba PR,2018-05-30T00:30Z
8,Fri Jun 1 2018,20:30,-0300,Vila Nova GO,0-1,0-0,CSA AL,2018-06-01T23:30Z
8,Fri Jun 1 2018,21:30,-0300,Avaí SC,0-1,0-0,Criciúma SC,2018-06-02T00:30Z
8,Fri Jun 1 2018,21:30,-0300,Paysandu PA,2-0,2-0,Boa Esporte MG,2018-06-02T00:30Z
8,Fri Jun 1 2018,19:15,-0300,Juventude RS,1-0,1-0,Guarani SP,2018-06-01T22:15Z
8,Sat Jun 2 2018,16:30,-0300,Atlético Goianiense,1-3,1-1,Goiás GO,2018-06-02T19:30Z
8,Sat Jun 2 2018,16:30,-0300,CR Brasil AL,1-1,1-1,Brasil de Pelotas RS,2018-06-02T19:30Z
8,Sat Jun 2 2018,19:00,-0300,Ponte Preta,1-1,0-1,Oeste SP,2018-06-02T22:00Z
8,Sat Jun 2 2018,16:30,-0300,Fortaleza CE,1-0,0-0,Sampaio Corrêa MA,2018-06-02T19:30Z
9,Tue Jun 5 2018,19:15,-0300,Juventude RS,2-2,0-1,Atlético Goianiense,2018-06-05T22:15Z
9,Tue Jun 5 2018,19:15,-0300,Figueirense SC,1-1,1-1,Londrina PR,2018-06-05T22:15Z
9,Tue Jun 5 2018,19:15,-0300,Criciúma SC,4-1,2-0,Paysandu PA,2018-06-05T22:15Z
9,Tue Jun 5 2018,19:15,-0300,Coritiba PR,1-0,1-0,CR Brasil AL,2018-06-05T22:15Z
9,Tue Jun 5 2018,20:30,-0300,Boa Esporte MG,2-2,1-1,São Bento SP,2018-06-05T23:30Z
9,Tue Jun 5 2018,20:30,-0300,CSA AL,1-2,1-0,Guarani SP,2018-06-05T23:30Z
9,Tue Jun 5 2018,20:30,-0300,Sampaio Corrêa MA,1-1,0-0,Avaí SC,2018-06-05T23:30Z
9,Tue Jun 5 2018,21:30,-0300,Ponte Preta,2-1,1-1,Goiás GO,2018-06-06T00:30Z
9,Tue Jun 5 2018,21:30,-0300,Oeste SP,0-0,0-0,Brasil de Pelotas RS,2018-06-06T00:30Z
9,Tue Jun 5 2018,21:30,-0300,Vila Nova GO,0-0,0-0,Fortaleza CE,2018-06-06T00:30Z
10,Fri Jun 8 2018,20:30,-0300,Goiás GO,2-1,2-1,Paysandu PA,2018-06-08T23:30Z
10,Fri Jun 8 2018,21:30,-0300,Avaí SC,2-0,0-0,Coritiba PR,2018-06-09T00:30Z
10,Fri Jun 8 2018,19:15,-0300,Londrina PR,0-1,0-1,Juventude RS,2018-06-08T22:15Z
10,Sat Jun 9 2018,16:30,-0300,Guarani SP,1-1,0-0,Vila Nova GO,2018-06-09T19:30Z
10,Sat Jun 9 2018,16:30,-0300,São Bento SP,2-1,0-0,Fortaleza CE,2018-06-09T19:30Z
10,Sat Jun 9 2018,16:30,-0300,Criciúma SC,1-1,1-1,Boa Esporte MG,2018-06-09T19:30Z
10,Sat Jun 9 2018,16:30,-0300,CSA AL,0-0,0-0,CR Brasil AL,2018-06-09T19:30Z
10,Sat Jun 9 2018,16:30,-0300,Sampaio Corrêa MA,2-0,2-0,Oeste SP,2018-06-09T19:30Z
10,Sat Jun 9 2018,19:00,-0300,Atlético Goianiense,3-4,2-3,Figueirense SC,2018-06-09T22:00Z
10,Sat Jun 9 2018,21:00,-0300,Brasil de Pelotas RS,0-2,0-1,Ponte Preta,2018-06-10T00:00Z
11,Mon Jun 11 2018,18:00,-0300,Juventude RS,1-1,0-0,Coritiba PR,2018-06-11T21:00Z
11,Tue Jun 12 2018,20:30,-0300,Figueirense SC,1-0,1-0,Sampaio Corrêa MA,2018-06-12T23:30Z
11,Tue Jun 12 2018,18:00,-0300,Londrina PR,1-3,0-1,Goiás GO,2018-06-12T21:00Z
11,Thu Jun 14 2018,21:00,-0300,Guarani SP,0-0,0-0,São Bento SP,2018-06-15T00:00Z
11,Fri Jun 15 2018,19:15,-0300,Fortaleza CE,2-0,2-0,Brasil de Pelotas RS,2018-06-15T22:15Z
11,Fri Jun 15 2018,20:30,-0300,Boa Esporte MG,0-2,0-2,Avaí SC,2018-06-15T23:30Z
11,Fri Jun 15 2018,21:30,-0300,CR Brasil AL,2-0,1-0,Ponte Preta,2018-06-16T00:30Z
11,Sat Jun 16 2018,19:00,-0300,Oeste SP,2-2,1-1,Criciúma SC,2018-06-16T22:00Z
11,Sat Jun 16 2018,21:00,-0300,Paysandu PA,0-0,0-0,CSA AL,2018-06-17T00:00Z
11,Sat Jun 16 2018,18:30,-0300,Vila Nova GO,0-0,0-0,Atlético Goianiense,2018-06-16T21:30Z
12,Tue Jun 19 2018,19:15,-0300,Ponte Preta,1-1,1-0,CSA AL,2018-06-19T22:15Z
12,Tue Jun 19 2018,21:30,-0300,Avaí SC,3-3,2-0,Guarani SP,2018-06-20T00:30Z
12,Thu Jun 21 2018,21:30,-0300,Goiás GO,1-1,1-1,Juventude RS,2018-06-22T00:30Z
12,Thu Jun 21 2018,19:15,-0300,Brasil de Pelotas RS,1-0,1-0,Criciúma SC,2018-06-21T22:15Z
12,Sat Jun 23 2018,19:00,-0300,São Bento SP,0-1,0-0,Londrina PR,2018-06-23T22:00Z
12,Sat Jun 23 2018,19:00,-0300,Fortaleza CE,1-2,0-1,Oeste SP,2018-06-23T22:00Z
12,Sat Jun 23 2018,19:00,-0300,Boa Esporte MG,0-2,0-1,Vila Nova GO,2018-06-23T22:00Z
12,Sat Jun 23 2018,19:00,-0300,Sampaio Corrêa MA,2-3,1-2,Atlético Goianiense,2018-06-23T22:00Z
12,Sat Jun 23 2018,21:00,-0300,CR Brasil AL,1-1,0-0,Paysandu PA,2018-06-24T00:00Z
12,Sat Jun 23 2018,18:30,-0300,Coritiba PR,1-1,1-0,Figueirense SC,2018-06-23T21:30Z
13,Tue Jun 26 2018,19:15,-0300,Juventude RS,0-1,0-1,Vila Nova GO,2018-06-26T22:15Z
13,Tue Jun 26 2018,20:30,-0300,Oeste SP,1-0,1-0,Avaí SC,2018-06-26T23:30Z
13,Tue Jun 26 2018,21:30,-0300,Goiás GO,2-1,0-0,CR Brasil AL,2018-06-27T00:30Z
13,Fri Jun 29 2018,19:15,-0300,Atlético Goianiense,2-1,1-1,Brasil de Pelotas RS,2018-06-29T22:15Z
13,Fri Jun 29 2018,21:30,-0300,Guarani SP,1-1,0-0,Boa Esporte MG,2018-06-30T00:30Z
13,Fri Jun 29 2018,18:00,-0300,CSA AL,2-2,0-0,Coritiba PR,2018-06-29T21:00Z
13,Sat Jun 30 2018,18:00,-0300,Criciúma SC,1-0,0-0,São Bento SP,2018-06-30T21:00Z
13,Sat Jun 30 2018,20:30,-0300,Paysandu PA,0-1,0-1,Fortaleza CE,2018-06-30T23:30Z
13,Sat Jun 30 2018,18:00,-0300,Figueirense SC,0-2,0-1,Ponte Preta,2018-06-30T21:00Z
13,Sun Jul 1 2018,18:00,-0300,Londrina PR,1-1,0-0,Sampaio Corrêa MA,2018-07-01T21:00Z
14,Wed Jul 4 2018,18:00,-0300,Coritiba PR,2-0,1-0,Paysandu PA,2018-07-04T21:00Z
14,Wed Jul 4 2018,20:30,-0300,Avaí SC,0-1,0-1,Goiás GO,2018-07-04T23:30Z
14,Wed Jul 4 2018,20:30,-0300,Atlético Goianiense,2-0,0-0,Boa Esporte MG,2018-07-04T23:30Z
14,Wed Jul 4 2018,20:30,-0300,CR Brasil AL,1-0,0-0,São Bento SP,2018-07-04T23:30Z
14,Thu Jul 5 2018,20:30,-0300,Brasil de Pelotas RS,0-2,0-2,CSA AL,2018-07-05T23:30Z
14,Thu Jul 5 2018,20:30,-0300,Vila Nova GO,1-1,1-0,Londrina PR,2018-07-05T23:30Z
14,Thu Jul 5 2018,21:00,-0300,Criciúma SC,1-1,1-0,Figueirense SC,2018-07-06T00:00Z
14,Thu Jul 5 2018,18:00,-0300,Oeste SP,0-1,0-1,Guarani SP,2018-07-05T21:00Z
14,Sun Jul 8 2018,18:00,-0300,Ponte Preta,2-0,2-0,Fortaleza CE,2018-07-08T21:00Z
15,Mon Jul 9 2018,18:00,-0300,Guarani SP,2-1,1-1,Coritiba PR,2018-07-09T21:00Z
15,Mon Jul 9 2018,20:30,-0300,Figueirense SC,1-2,1-1,Oeste SP,2018-07-09T23:30Z
15,Thu Jul 12 2018,20:30,-0300,Paysandu PA,1-2,0-0,Vila Nova GO,2018-07-12T23:30Z
15,Thu Jul 12 2018,18:00,-0300,Londrina PR,1-2,0-2,Avaí SC,2018-07-12T21:00Z
15,Fri Jul 13 2018,21:30,-0300,CSA AL,1-0,1-0,Sampaio Corrêa MA,2018-07-14T00:30Z
15,Fri Jul 13 2018,18:00,-0300,Brasil de Pelotas RS,1-1,1-1,Juventude RS,2018-07-13T21:00Z
15,Fri Jul 13 2018,20:30,-0300,Goiás GO,2-1,1-1,Criciúma SC,2018-07-13T23:30Z
15,Fri Jul 13 2018,20:30,-0300,Boa Esporte MG,0-1,0-0,CR Brasil AL,2018-07-13T23:30Z
15,Sat Jul 14 2018,16:00,-0300,Fortaleza CE,0-1,0-1,Atlético Goianiense,2018-07-14T19:00Z
15,Sat Jul 14 2018,18:00,-0300,São Bento SP,0-2,0-1,Ponte Preta,2018-07-14T21:00Z
16,Tue Jul 17 2018,19:15,-0300,Avaí SC,0-0,0-0,Atlético Goianiense,2018-07-17T22:15Z
16,Tue Jul 17 2018,20:30,-0300,Vila Nova GO,0-0,0-0,Brasil de Pelotas RS,2018-07-17T23:30Z
16,Tue Jul 17 2018,21:30,-0300,Guarani SP,2-3,2-2,Figueirense SC,2018-07-18T00:30Z
14,Tue Jul 17 2018,20:30,-0300,Sampaio Corrêa MA,0-0,0-0,Juventude RS,2018-07-17T23:30Z
16,Fri Jul 20 2018,19:15,-0300,Criciúma SC,2-1,1-1,Londrina PR,2018-07-20T22:15Z
16,Fri Jul 20 2018,20:30,-0300,Sampaio Corrêa MA,1-3,1-0,Goiás GO,2018-07-20T23:30Z
16,Fri Jul 20 2018,21:30,-0300,CSA AL,0-0,0-0,Fortaleza CE,2018-07-21T00:30Z
16,Sat Jul 21 2018,16:30,-0300,Coritiba PR,2-2,2-1,São Bento SP,2018-07-21T19:30Z
16,Sat Jul 21 2018,19:00,-0300,Oeste SP,2-2,1-2,Paysandu PA,2018-07-21T22:00Z
16,Sat Jul 21 2018,19:00,-0300,Boa Esporte MG,2-1,2-0,Ponte Preta,2018-07-21T22:00Z
16,Sat Jul 21 2018,16:30,-0300,Juventude RS,1-0,0-0,CR Brasil AL,2018-07-21T19:30Z
17,Mon Jul 23 2018,20:00,-0300,Atlético Goianiense,2-2,1-2,CSA AL,2018-07-23T23:00Z
17,Tue Jul 24 2018,19:15,-0300,Brasil de Pelotas RS,2-0,0-0,Boa Esporte MG,2018-07-24T22:15Z
17,Tue Jul 24 2018,19:15,-0300,Figueirense SC,2-1,2-0,Vila Nova GO,2018-07-24T22:15Z
17,Tue Jul 24 2018,19:15,-0300,Goiás GO,0-1,0-0,Coritiba PR,2018-07-24T22:15Z
17,Tue Jul 24 2018,19:15,-0300,Londrina PR,3-0,2-0,Oeste SP,2018-07-24T22:15Z
17,Tue Jul 24 2018,20:30,-0300,Ponte Preta,0-1,0-1,Juventude RS,2018-07-24T23:30Z
17,Tue Jul 24 2018,20:30,-0300,CR Brasil AL,0-0,0-0,Criciúma SC,2018-07-24T23:30Z
17,Tue Jul 24 2018,20:30,-0300,Paysandu PA,1-0,0-0,Guarani SP,2018-07-24T23:30Z
17,Tue Jul 24 2018,21:30,-0300,São Bento SP,2-1,2-0,Sampaio Corrêa MA,2018-07-25T00:30Z
17,Tue Jul 24 2018,21:30,-0300,Fortaleza CE,1-1,1-0,Avaí SC,2018-07-25T00:30Z
18,Fri Jul 27 2018,21:30,-0300,Paysandu PA,2-0,0-0,Figueirense SC,2018-07-28T00:30Z
18,Fri Jul 27 2018,19:15,-0300,Avaí SC,0-0,0-0,CSA AL,2018-07-27T22:15Z
18,Sat Jul 28 2018,16:30,-0300,Guarani SP,2-1,1-0,Brasil de Pelotas RS,2018-07-28T19:30Z
18,Sat Jul 28 2018,16:30,-0300,São Bento SP,2-1,1-0,Atlético Goianiense,2018-07-28T19:30Z
18,Sat Jul 28 2018,16:30,-0300,Juventude RS,0-3,0-2,Fortaleza CE,2018-07-28T19:30Z
18,Sat Jul 28 2018,16:30,-0300,Goiás GO,1-0,0-0,Oeste SP,2018-07-28T19:30Z
18,Sat Jul 28 2018,16:30,-0300,CR Brasil AL,1-1,1-1,Londrina PR,2018-07-28T19:30Z
18,Sat Jul 28 2018,19:00,-0300,Criciúma SC,1-0,0-0,Vila Nova GO,2018-07-28T22:00Z
18,Sat Jul 28 2018,19:00,-0300,Coritiba PR,0-0,0-0,Ponte Preta,2018-07-28T22:00Z
18,Sat Jul 28 2018,21:00,-0300,Boa Esporte MG,3-1,1-1,Sampaio Corrêa MA,2018-07-29T00:00Z
19,Tue Jul 31 2018,19:15,-0300,Figueirense SC,0-0,0-0,CR Brasil AL,2018-07-31T22:15Z
19,Tue Jul 31 2018,21:30,-0300,Atlético Goianiense,1-0,0-0,Paysandu PA,2018-08-01T00:30Z
19,Fri Aug 3 2018,20:30,-0300,Oeste SP,1-1,1-0,Boa Esporte MG,2018-08-03T23:30Z
19,Fri Aug 3 2018,21:30,-0300,CSA AL,1-0,0-0,Juventude RS,2018-08-04T00:30Z
19,Fri Aug 3 2018,19:15,-0300,Londrina PR,1-2,0-1,Guarani SP,2018-08-03T22:15Z
19,Sat Aug 4 2018,16:30,-0300,Fortaleza CE,2-1,0-0,Coritiba PR,2018-08-04T19:30Z
19,Sat Aug 4 2018,16:30,-0300,Vila Nova GO,1-0,0-0,São Bento SP,2018-08-04T19:30Z
19,Sat Aug 4 2018,19:00,-0300,Ponte Preta,2-2,1-1,Avaí SC,2018-08-04T22:00Z
19,Sat Aug 4 2018,21:00,-0300,Sampaio Corrêa MA,0-1,0-0,Criciúma SC,2018-08-05T00:00Z
19,Sat Aug 4 2018,16:30,-0300,Brasil de Pelotas RS,1-0,0-0,Goiás GO,2018-08-04T19:30Z
20,Tue Aug 7 2018,19:15,-0300,Avaí SC,1-0,0-0,Vila Nova GO,2018-08-07T22:15Z
20,Tue Aug 7 2018,21:30,-0300,Paysandu PA,0-4,0-2,Ponte Preta,2018-08-08T00:30Z
20,Fri Aug 10 2018,20:30,-0300,Boa Esporte MG,1-0,0-0,Londrina PR,2018-08-10T23:30Z
20,Fri Aug 10 2018,21:30,-0300,Coritiba PR,0-0,0-0,Sampaio Corrêa MA,2018-08-11T00:30Z
20,Fri Aug 10 2018,19:15,-0300,Goiás GO,3-0,1-0,CSA AL,2018-08-10T22:15Z
20,Sat Aug 11 2018,16:30,-0300,São Bento SP,1-1,1-0,Brasil de Pelotas RS,2018-08-11T19:30Z
20,Sat Aug 11 2018,16:30,-0300,Criciúma SC,1-1,0-0,Atlético Goianiense,2018-08-11T19:30Z
20,Sat Aug 11 2018,16:30,-0300,CR Brasil AL,0-1,0-0,Oeste SP,2018-08-11T19:30Z
20,Sat Aug 11 2018,19:00,-0300,Juventude RS,0-0,0-0,Figueirense SC,2018-08-11T22:00Z
20,Sat Aug 11 2018,16:30,-0300,Guarani SP,2-3,2-0,Fortaleza CE,2018-08-11T19:30Z
21,Tue Aug 14 2018,19:15,-0300,Brasil de Pelotas RS,1-1,0-1,Avaí SC,2018-08-14T22:15Z
21,Tue Aug 14 2018,21:30,-0300,Ponte Preta,3-1,2-1,Criciúma SC,2018-08-15T00:30Z
21,Fri Aug 17 2018,20:30,-0300,Vila Nova GO,0-0,0-0,CR Brasil AL,2018-08-17T23:30Z
21,Fri Aug 17 2018,21:30,-0300,Figueirense SC,1-2,1-1,Goiás GO,2018-08-18T00:30Z
21,Fri Aug 17 2018,19:15,-0300,Londrina PR,2-1,1-1,Paysandu PA,2018-08-17T22:15Z
21,Sat Aug 18 2018,16:30,-0300,Fortaleza CE,2-1,0-0,Boa Esporte MG,2018-08-18T19:30Z
21,Sat Aug 18 2018,16:30,-0300,Atlético Goianiense,1-0,1-0,Coritiba PR,2018-08-18T19:30Z
21,Sat Aug 18 2018,19:00,-0300,Sampaio Corrêa MA,0-2,0-1,Guarani SP,2018-08-18T22:00Z
21,Sat Aug 18 2018,21:00,-0300,CSA AL,1-0,0-0,São Bento SP,2018-08-19T00:00Z
21,Sat Aug 18 2018,16:30,-0300,Oeste SP,0-0,0-0,Juventude RS,2018-08-18T19:30Z
22,Tue Aug 21 2018,19:15,-0300,Brasil de Pelotas RS,0-0,0-0,Paysandu PA,2018-08-21T22:15Z
22,Tue Aug 21 2018,19:15,-0300,Avaí SC,1-0,0-0,Juventude RS,2018-08-21T22:15Z
22,Tue Aug 21 2018,19:15,-0300,Criciúma SC,2-2,2-1,Coritiba PR,2018-08-21T22:15Z
22,Tue Aug 21 2018,19:15,-0300,Londrina PR,1-0,0-0,Ponte Preta,2018-08-21T22:15Z
22,Tue Aug 21 2018,20:30,-0300,Goiás GO,2-1,1-1,São Bento SP,2018-08-21T23:30Z
22,Tue Aug 21 2018,20:30,-0300,Boa Esporte MG,0-2,0-2,Figueirense SC,2018-08-21T23:30Z
22,Tue Aug 21 2018,20:30,-0300,CR Brasil AL,2-1,0-0,Fortaleza CE,2018-08-21T23:30Z
22,Tue Aug 21 2018,21:30,-0300,Guarani SP,2-0,1-0,Atlético Goianiense,2018-08-22T00:30Z
22,Tue Aug 21 2018,21:30,-0300,Oeste SP,2-1,1-1,CSA AL,2018-08-22T00:30Z
22,Tue Aug 21 2018,21:30,-0300,Sampaio Corrêa MA,0-0,0-0,Vila Nova GO,2018-08-22T00:30Z
23,Fri Aug 24 2018,19:15,-0300,Coritiba PR,0-2,0-2,Oeste SP,2018-08-24T22:15Z
23,Fri Aug 24 2018,21:30,-0300,Atlético Goianiense,1-0,0-0,CR Brasil AL,2018-08-25T00:30Z
23,Fri Aug 24 2018,19:15,-0300,Figueirense SC,1-1,1-1,Brasil de Pelotas RS,2018-08-24T22:15Z
23,Sat Aug 25 2018,16:30,-0300,Ponte Preta,0-0,0-0,Guarani SP,2018-08-25T19:30Z
23,Sat Aug 25 2018,16:30,-0300,São Bento SP,0-1,0-1,Avaí SC,2018-08-25T19:30Z
23,Sat Aug 25 2018,16:30,-0300,Vila Nova GO,3-0,1-0,Goiás GO,2018-08-25T19:30Z
23,Sat Aug 25 2018,16:30,-0300,CSA AL,3-0,1-0,Criciúma SC,2018-08-25T19:30Z
23,Sat Aug 25 2018,16:30,-0300,Paysandu PA,0-1,0-0,Sampaio Corrêa MA,2018-08-25T19:30Z
23,Sat Aug 25 2018,19:00,-0300,Fortaleza CE,2-1,0-1,Londrina PR,2018-08-25T22:00Z
23,Sat Aug 25 2018,21:00,-0300,Juventude RS,0-0,0-0,Boa Esporte MG,2018-08-26T00:00Z
24,Mon Aug 27 2018,20:00,-0300,Brasil de Pelotas RS,0-1,0-1,Coritiba PR,2018-08-27T23:00Z
24,Tue Aug 28 2018,20:30,-0300,Oeste SP,0-1,0-0,São Bento SP,2018-08-28T23:30Z
24,Tue Aug 28 2018,19:15,-0300,Criciúma SC,0-0,0-0,Guarani SP,2018-08-28T22:15Z
24,Fri Aug 31 2018,19:15,-0300,Paysandu PA,3-3,1-1,Juventude RS,2018-08-31T22:15Z
