Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat May 8 2010,18:30,-0300,Atlético Goianiense,0-0,0-0,Grêmio Porto Alegre,2010-05-08T21:30Z
1,Sat May 8 2010,18:30,-0300,Palmeiras,1-0,0-0,Vitória BA,2010-05-08T21:30Z
1,Sat May 8 2010,18:30,-0300,Botafogo RJ,3-3,2-2,Santos FC,2010-05-08T21:30Z
1,Sun May 9 2010,16:00,-0300,Flamengo RJ,1-1,0-1,São Paulo FC,2010-05-09T19:00Z
1,Sun May 9 2010,16:00,-0300,Atlético Mineiro,2-1,2-0,Vasco da Gama RJ,2010-05-09T19:00Z
1,Sun May 9 2010,16:00,-0300,Internacional,1-2,1-2,Cruzeiro,2010-05-09T19:00Z
1,Sun May 9 2010,16:00,-0300,Corinthians SP,2-1,0-1,Athletico Paranaense,2010-05-09T19:00Z
1,Sun May 9 2010,18:30,-0300,Ceará CE,1-0,1-0,Fluminense RJ,2010-05-09T21:30Z
1,Sun May 9 2010,18:30,-0300,Guarani SP,1-0,0-0,Goiás GO,2010-05-09T21:30Z
1,Sun May 9 2010,18:30,-0300,Avaí SC,6-1,2-1,Grêmio Prudente,2010-05-09T21:30Z
2,Sat May 15 2010,18:30,-0300,Fluminense RJ,1-0,0-0,Atlético Goianiense,2010-05-15T21:30Z
2,Sat May 15 2010,18:30,-0300,Grêmio Prudente,4-0,4-0,Atlético Mineiro,2010-05-15T21:30Z
2,Sat May 15 2010,18:30,-0300,Vitória BA,1-1,0-1,Flamengo RJ,2010-05-15T21:30Z
2,Sun May 16 2010,16:00,-0300,Grêmio Porto Alegre,1-2,0-1,Corinthians SP,2010-05-16T19:00Z
2,Sun May 16 2010,16:00,-0300,Goiás GO,2-3,2-0,Internacional,2010-05-16T19:00Z
2,Sun May 16 2010,16:00,-0300,Santos FC,1-1,1-1,Ceará CE,2010-05-16T19:00Z
2,Sun May 16 2010,18:30,-0300,Vasco da Gama RJ,0-0,0-0,Palmeiras,2010-05-16T21:30Z
2,Sun May 16 2010,18:30,-0300,Cruzeiro,2-2,0-2,Avaí SC,2010-05-16T21:30Z
2,Sun May 16 2010,18:30,-0300,Athletico Paranaense,2-2,1-1,Guarani SP,2010-05-16T21:30Z
2,Sun May 16 2010,16:00,-0300,São Paulo FC,1-2,1-1,Botafogo RJ,2010-05-16T19:00Z
3,Sat May 22 2010,16:00,-0300,Botafogo RJ,3-0,2-0,Goiás GO,2010-05-22T19:00Z
3,Sat May 22 2010,18:30,-0300,Atlético Goianiense,1-2,0-0,Santos FC,2010-05-22T21:30Z
3,Sat May 22 2010,18:30,-0300,Palmeiras,4-2,2-1,Grêmio Porto Alegre,2010-05-22T21:30Z
3,Sun May 23 2010,16:00,-0300,Atlético Mineiro,3-1,0-0,Athletico Paranaense,2010-05-23T19:00Z
3,Sun May 23 2010,16:00,-0300,Internacional,0-2,0-1,São Paulo FC,2010-05-23T19:00Z
3,Sun May 23 2010,16:00,-0300,Ceará CE,1-0,0-0,Vitória BA,2010-05-23T19:00Z
3,Sun May 23 2010,18:30,-0300,Avaí SC,2-0,1-0,Vasco da Gama RJ,2010-05-23T21:30Z
3,Sun May 23 2010,18:30,-0300,Flamengo RJ,3-1,1-0,Grêmio Prudente,2010-05-23T21:30Z
3,Sun May 23 2010,18:30,-0300,Guarani SP,2-2,2-0,Cruzeiro,2010-05-23T21:30Z
3,Sun May 23 2010,16:00,-0300,Corinthians SP,1-0,1-0,Fluminense RJ,2010-05-23T19:00Z
4,Wed May 26 2010,19:30,-0300,Vitória BA,4-3,2-1,Atlético Mineiro,2010-05-26T22:30Z
4,Wed May 26 2010,19:30,-0300,Grêmio Porto Alegre,3-0,2-0,Avaí SC,2010-05-26T22:30Z
4,Wed May 26 2010,19:30,-0300,Fluminense RJ,2-1,1-0,Flamengo RJ,2010-05-26T22:30Z
4,Wed May 26 2010,20:30,-0300,São Paulo FC,1-0,0-0,Palmeiras,2010-05-26T23:30Z
4,Wed May 26 2010,21:50,-0300,Grêmio Prudente,2-2,2-1,Corinthians SP,2010-05-27T00:50Z
4,Wed May 26 2010,21:50,-0300,Cruzeiro,1-0,1-0,Botafogo RJ,2010-05-27T00:50Z
4,Wed May 26 2010,21:50,-0300,Santos FC,3-1,1-1,Guarani SP,2010-05-27T00:50Z
4,Thu May 27 2010,21:00,-0300,Athletico Paranaense,2-1,2-0,Atlético Goianiense,2010-05-28T00:00Z
4,Thu May 27 2010,21:00,-0300,Goiás GO,0-0,0-0,Ceará CE,2010-05-28T00:00Z
4,Thu May 27 2010,21:00,-0300,Vasco da Gama RJ,3-2,0-2,Internacional,2010-05-28T00:00Z
5,Sat May 29 2010,18:30,-0300,Palmeiras,0-0,0-0,Grêmio Prudente,2010-05-29T21:30Z
5,Sat May 29 2010,18:30,-0300,Avaí SC,0-0,0-0,Vitória BA,2010-05-29T21:30Z
5,Sat May 29 2010,18:30,-0300,Flamengo RJ,1-1,1-0,Grêmio Porto Alegre,2010-05-29T21:30Z
5,Sun May 30 2010,16:00,-0300,Corinthians SP,4-2,1-0,Santos FC,2010-05-30T19:00Z
5,Sun May 30 2010,16:00,-0300,Guarani SP,0-0,0-0,São Paulo FC,2010-05-30T19:00Z
5,Sun May 30 2010,16:00,-0300,Atlético Mineiro,1-3,1-0,Fluminense RJ,2010-05-30T19:00Z
5,Sun May 30 2010,16:00,-0300,Internacional,4-1,0-0,Athletico Paranaense,2010-05-30T19:00Z
5,Sun May 30 2010,18:30,-0300,Ceará CE,1-0,1-0,Cruzeiro,2010-05-30T21:30Z
5,Sun May 30 2010,18:30,-0300,Atlético Goianiense,1-3,1-1,Goiás GO,2010-05-30T21:30Z
5,Sun May 30 2010,18:30,-0300,Botafogo RJ,1-1,1-1,Vasco da Gama RJ,2010-05-30T21:30Z
6,Wed Jun 2 2010,19:30,-0300,Athletico Paranaense,3-2,1-2,Botafogo RJ,2010-06-02T22:30Z
6,Wed Jun 2 2010,19:30,-0300,Fluminense RJ,2-1,1-0,Vitória BA,2010-06-02T22:30Z
6,Wed Jun 2 2010,19:30,-0300,Grêmio Prudente,1-0,1-0,Atlético Goianiense,2010-06-02T22:30Z
6,Wed Jun 2 2010,21:00,-0300,Ceará CE,2-0,0-0,Avaí SC,2010-06-03T00:00Z
6,Wed Jun 2 2010,21:50,-0300,Palmeiras,0-1,0-0,Flamengo RJ,2010-06-03T00:50Z
6,Wed Jun 2 2010,21:50,-0300,Goiás GO,2-1,1-1,São Paulo FC,2010-06-03T00:50Z
6,Wed Jun 2 2010,21:50,-0300,Cruzeiro,0-0,0-0,Santos FC,2010-06-03T00:50Z
6,Thu Jun 3 2010,21:00,-0300,Vasco da Gama RJ,0-1,0-0,Guarani SP,2010-06-04T00:00Z
6,Thu Jun 3 2010,21:00,-0300,Corinthians SP,2-0,1-0,Internacional,2010-06-04T00:00Z
6,Thu Jun 3 2010,21:00,-0300,Grêmio Porto Alegre,2-1,1-1,Atlético Mineiro,2010-06-04T00:00Z
7,Sat Jun 5 2010,18:30,-0300,Avaí SC,0-3,0-1,Fluminense RJ,2010-06-05T21:30Z
7,Sat Jun 5 2010,18:30,-0300,Flamengo RJ,1-2,0-0,Goiás GO,2010-06-05T21:30Z
7,Sat Jun 5 2010,18:30,-0300,Vitória BA,1-0,0-0,Athletico Paranaense,2010-06-05T21:30Z
7,Sun Jun 6 2010,16:00,-0300,Santos FC,4-0,1-0,Vasco da Gama RJ,2010-06-06T19:00Z
7,Sun Jun 6 2010,16:00,-0300,Botafogo RJ,2-2,0-1,Corinthians SP,2010-06-06T19:00Z
7,Sun Jun 6 2010,16:00,-0300,Atlético Mineiro,0-1,0-0,Ceará CE,2010-06-06T19:00Z
7,Sun Jun 6 2010,18:30,-0300,Internacional,1-1,0-1,Palmeiras,2010-06-06T21:30Z
7,Sun Jun 6 2010,18:30,-0300,Guarani SP,1-0,0-0,Grêmio Prudente,2010-06-06T21:30Z
7,Sun Jun 6 2010,18:30,-0300,Atlético Goianiense,2-1,1-1,Cruzeiro,2010-06-06T21:30Z
7,Sun Jun 6 2010,16:00,-0300,São Paulo FC,3-1,1-1,Grêmio Porto Alegre,2010-06-06T19:00Z
8,Wed Jul 14 2010,19:30,-0300,Grêmio Porto Alegre,1-1,0-1,Vitória BA,2010-07-14T22:30Z
8,Wed Jul 14 2010,19:30,-0300,Athletico Paranaense,0-2,0-1,Cruzeiro,2010-07-14T22:30Z
8,Wed Jul 14 2010,19:30,-0300,São Paulo FC,1-2,0-0,Avaí SC,2010-07-14T22:30Z
