Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
5,Sun Sep 12 2010,10:30,CEST/+0200,SV Mattersburg II,3-1,1-1,Rapid Wien II,2010-09-12T08:30Z
5,Sun Sep 12 2010,16:15,CEST/+0200,FC Trenkwalder Admira II,2-0,0-0,SV Horn,2010-09-12T14:15Z
3,Tue Sep 14 2010,19:30,CEST/+0200,SC Ritzing,1-1,0-0,FAC Team für Wien,2010-09-14T17:30Z
3,Tue Sep 14 2010,19:30,CEST/+0200,Wiener Sportklub,3-3,1-1,SC Sollenau,2010-09-14T17:30Z
6,Wed Sep 15 2010,19:30,CEST/+0200,Austria Wien II,4-0,1-0,FC Trenkwalder Admira II,2010-09-15T17:30Z
6,Fri Sep 17 2010,19:00,CEST/+0200,SC Neusiedl/See 1919,3-2,3-0,SC Ritzing,2010-09-17T17:00Z
6,Fri Sep 17 2010,19:30,CEST/+0200,SV Schwechat,0-3,0-3,SV Mattersburg II,2010-09-17T17:30Z
6,Fri Sep 17 2010,19:30,CEST/+0200,Rapid Wien II,1-0,0-0,SC Ostbahn XI,2010-09-17T17:30Z
6,Sat Sep 18 2010,16:15,CEST/+0200,SC Columbia Floridsdorf,1-2,0-2,Wiener Sportklub,2010-09-18T14:15Z
6,Sat Sep 18 2010,18:30,CEST/+0200,ASK Baumgarten,1-0,1-0,FAC Team für Wien,2010-09-18T16:30Z
3,Tue Sep 21 2010,19:00,CEST/+0200,FC Trenkwalder Admira II,1-5,1-2,SC Neusiedl/See 1919,2010-09-21T17:00Z
6,Tue Sep 21 2010,19:30,CEST/+0200,SV Horn,3-3,3-2,SC/ESV Parndorf,2010-09-21T17:30Z
6,Tue Sep 21 2010,20:00,CEST/+0200,SC Sollenau,1-0,1-0,FC Waidhofen/Ybbs,2010-09-21T18:00Z
7,Thu Sep 23 2010,19:00,CEST/+0200,FAC Team für Wien,1-2,1-1,Rapid Wien II,2010-09-23T17:00Z
7,Fri Sep 24 2010,19:30,CEST/+0200,Wiener Sportklub,1-1,1-0,ASK Baumgarten,2010-09-24T17:30Z
7,Fri Sep 24 2010,19:30,CEST/+0200,FC Waidhofen/Ybbs,2-0,1-0,SV Horn,2010-09-24T17:30Z
7,Sat Sep 25 2010,18:00,CEST/+0200,SC/ESV Parndorf,4-0,4-0,Austria Wien II,2010-09-25T16:00Z
7,Sat Sep 25 2010,19:00,CEST/+0200,SC Ritzing,1-4,0-1,SC Sollenau,2010-09-25T17:00Z
7,Sat Sep 25 2010,16:15,CEST/+0200,SC Ostbahn XI,1-1,0-0,SV Schwechat,2010-09-25T14:15Z
7,Sun Sep 26 2010,16:15,CEST/+0200,FC Trenkwalder Admira II,2-3,1-0,SC Columbia Floridsdorf,2010-09-26T14:15Z
7,Sun Sep 26 2010,10:45,CEST/+0200,SV Mattersburg II,1-0,0-0,SC Neusiedl/See 1919,2010-09-26T08:45Z
8,Fri Oct 1 2010,19:00,CEST/+0200,Austria Wien II,3-1,2-0,FC Waidhofen/Ybbs,2010-10-01T17:00Z
8,Fri Oct 1 2010,19:30,CEST/+0200,Wiener Sportklub,1-0,0-0,FC Trenkwalder Admira II,2010-10-01T17:30Z
8,Fri Oct 1 2010,18:00,CEST/+0200,ASK Baumgarten,3-4,2-2,Rapid Wien II,2010-10-01T16:00Z
8,Fri Oct 1 2010,19:00,CEST/+0200,SC Neusiedl/See 1919,2-5,2-3,SC Ostbahn XI,2010-10-01T17:00Z
8,Fri Oct 1 2010,19:30,CEST/+0200,SV Horn,5-0,2-0,SC Ritzing,2010-10-01T17:30Z
8,Fri Oct 1 2010,20:00,CEST/+0200,SC Sollenau,1-1,0-1,SV Mattersburg II,2010-10-01T18:00Z
8,Fri Oct 1 2010,19:30,CEST/+0200,SV Schwechat,0-1,0-0,FAC Team für Wien,2010-10-01T17:30Z
8,Sat Oct 2 2010,16:00,CEST/+0200,SC Columbia Floridsdorf,2-0,0-0,SC/ESV Parndorf,2010-10-02T14:00Z
9,Fri Oct 8 2010,18:00,CEST/+0200,FC Trenkwalder Admira II,3-1,0-1,ASK Baumgarten,2010-10-08T16:00Z
9,Fri Oct 8 2010,18:30,CEST/+0200,SC Neusiedl/See 1919,1-2,1-1,FAC Team für Wien,2010-10-08T16:30Z
9,Fri Oct 8 2010,19:30,CEST/+0200,SV Mattersburg II,0-0,0-0,SV Horn,2010-10-08T17:30Z
9,Fri Oct 8 2010,19:30,CEST/+0200,Rapid Wien II,1-1,1-0,SV Schwechat,2010-10-08T17:30Z
9,Fri Oct 8 2010,19:30,CEST/+0200,FC Waidhofen/Ybbs,2-0,1-0,SC Columbia Floridsdorf,2010-10-08T17:30Z
9,Fri Oct 8 2010,19:00,CEST/+0200,SC/ESV Parndorf,1-3,0-1,Wiener Sportklub,2010-10-08T17:00Z
9,Sat Oct 9 2010,16:00,CEST/+0200,SC Ostbahn XI,0-3,0-1,SC Sollenau,2010-10-09T14:00Z
9,Sat Oct 9 2010,19:00,CEST/+0200,SC Ritzing,0-0,0-0,Austria Wien II,2010-10-09T17:00Z
10,Fri Oct 15 2010,19:00,CEST/+0200,SC Neusiedl/See 1919,1-1,1-0,Rapid Wien II,2010-10-15T17:00Z
10,Fri Oct 15 2010,19:30,CEST/+0200,SV Horn,4-0,1-0,SC Ostbahn XI,2010-10-15T17:30Z
10,Fri Oct 15 2010,19:00,CEST/+0200,Austria Wien II,0-0,0-0,SV Mattersburg II,2010-10-15T17:00Z
10,Fri Oct 15 2010,19:30,CEST/+0200,Wiener Sportklub,3-0,1-0,FC Waidhofen/Ybbs,2010-10-15T17:30Z
10,Fri Oct 15 2010,20:00,CEST/+0200,SC Sollenau,3-2,1-2,FAC Team für Wien,2010-10-15T18:00Z
10,Sat Oct 16 2010,15:30,CEST/+0200,FC Trenkwalder Admira II,2-3,0-3,SC/ESV Parndorf,2010-10-16T13:30Z
10,Sat Oct 16 2010,14:30,CEST/+0200,SC Columbia Floridsdorf,1-3,1-0,SC Ritzing,2010-10-16T12:30Z
10,Sat Oct 16 2010,19:30,CEST/+0200,ASK Baumgarten,4-5,1-2,SV Schwechat,2010-10-16T17:30Z
11,Fri Oct 22 2010,19:30,CEST/+0200,FC Waidhofen/Ybbs,1-0,0-0,FC Trenkwalder Admira II,2010-10-22T17:30Z
11,Fri Oct 22 2010,19:30,CEST/+0200,Rapid Wien II,3-3,2-1,SC Sollenau,2010-10-22T17:30Z
11,Fri Oct 22 2010,19:30,CEST/+0200,SV Schwechat,1-1,1-0,SC Neusiedl/See 1919,2010-10-22T17:30Z
11,Fri Oct 22 2010,19:00,CEST/+0200,SC/ESV Parndorf,5-1,1-1,ASK Baumgarten,2010-10-22T17:00Z
11,Sat Oct 23 2010,14:30,CEST/+0200,SC Ostbahn XI,1-1,1-0,Austria Wien II,2010-10-23T12:30Z
11,Sat Oct 23 2010,17:00,CEST/+0200,SC Ritzing,3-3,2-2,Wiener Sportklub,2010-10-23T15:00Z
11,Sun Oct 24 2010,15:30,CEST/+0200,SV Mattersburg II,0-2,0-1,SC Columbia Floridsdorf,2010-10-24T13:30Z
12,Fri Oct 29 2010,19:00,CEST/+0200,Austria Wien II,1-1,1-0,FAC Team für Wien,2010-10-29T17:00Z
12,Fri Oct 29 2010,19:00,CEST/+0200,SC/ESV Parndorf,0-0,0-0,FC Waidhofen/Ybbs,2010-10-29T17:00Z
12,Fri Oct 29 2010,19:30,CEST/+0200,Wiener Sportklub,1-0,0-0,SV Mattersburg II,2010-10-29T17:30Z
12,Fri Oct 29 2010,20:15,CEST/+0200,ASK Baumgarten,3-5,0-4,SC Neusiedl/See 1919,2010-10-29T18:15Z
12,Fri Oct 29 2010,20:00,CEST/+0200,SC Sollenau,0-0,0-0,SV Schwechat,2010-10-29T18:00Z
12,Fri Oct 29 2010,19:30,CEST/+0200,SV Horn,0-3,0-1,Rapid Wien II,2010-10-29T17:30Z
12,Sat Oct 30 2010,14:00,CEST/+0200,SC Columbia Floridsdorf,1-1,1-0,SC Ostbahn XI,2010-10-30T12:00Z
12,Sat Oct 30 2010,15:30,CEST/+0200,FC Trenkwalder Admira II,1-1,0-0,SC Ritzing,2010-10-30T13:30Z
11,Tue Nov 2 2010,18:00,CET/+0100,FAC Team für Wien,1-1,0-0,SV Horn,2010-11-02T17:00Z
13,Fri Nov 5 2010,19:00,CET/+0100,SC Neusiedl/See 1919,4-0,2-0,SC Sollenau,2010-11-05T18:00Z
13,Fri Nov 5 2010,19:30,CET/+0100,FC Waidhofen/Ybbs,4-1,3-0,ASK Baumgarten,2010-11-05T18:30Z
13,Fri Nov 5 2010,19:30,CET/+0100,Rapid Wien II,0-1,0-1,Austria Wien II,2010-11-05T18:30Z
13,Fri Nov 5 2010,19:30,CET/+0100,SV Schwechat,2-4,2-2,SV Horn,2010-11-05T18:30Z
13,Sat Nov 6 2010,19:00,CET/+0100,SC Ritzing,0-2,0-0,SC/ESV Parndorf,2010-11-06T18:00Z
13,Sat Nov 6 2010,14:00,CET/+0100,SC Ostbahn XI,1-6,0-3,Wiener Sportklub,2010-11-06T13:00Z
13,Sun Nov 7 2010,10:15,CET/+0100,FAC Team für Wien,3-0,2-0,SC Columbia Floridsdorf,2010-11-07T09:15Z
13,Sun Nov 7 2010,14:00,CET/+0100,SV Mattersburg II,1-1,1-0,FC Trenkwalder Admira II,2010-11-07T13:00Z
14,Fri Nov 12 2010,19:00,CET/+0100,Austria Wien II,3-0,1-0,SV Schwechat,2010-11-12T18:00Z
14,Fri Nov 12 2010,19:30,CET/+0100,Wiener Sportklub,1-3,1-2,FAC Team für Wien,2010-11-12T18:30Z
14,Fri Nov 12 2010,19:30,CET/+0100,SV Horn,3-0,1-0,SC Neusiedl/See 1919,2010-11-12T18:30Z
14,Fri Nov 12 2010,19:00,CET/+0100,SC/ESV Parndorf,2-1,0-1,SV Mattersburg II,2010-11-12T18:00Z
14,Fri Nov 12 2010,18:00,CET/+0100,ASK Baumgarten,2-2,0-0,SC Sollenau,2010-11-12T17:00Z
14,Sat Nov 13 2010,14:00,CET/+0100,SC Columbia Floridsdorf,3-1,1-0,Rapid Wien II,2010-11-13T13:00Z
14,Sat Nov 13 2010,15:30,CET/+0100,FC Trenkwalder Admira II,4-1,1-1,SC Ostbahn XI,2010-11-13T14:30Z
14,Sun Nov 14 2010,14:00,CET/+0100,FC Waidhofen/Ybbs,1-2,0-1,SC Ritzing,2010-11-14T13:00Z
16,Thu Mar 3 2011,19:30,CET/+0100,ASK Baumgarten,0-1,0-1,SV Horn,2011-03-03T18:30Z
16,Fri Mar 4 2011,19:00,CET/+0100,FAC Team für Wien,1-1,0-1,SC/ESV Parndorf,2011-03-04T18:00Z
16,Fri Mar 4 2011,19:30,CET/+0100,SC Sollenau,0-2,0-0,Austria Wien II,2011-03-04T18:30Z
16,Fri Mar 4 2011,19:30,CET/+0100,SV Schwechat,2-1,0-1,Wiener Sportklub,2011-03-04T18:30Z
16,Fri Mar 4 2011,19:30,CET/+0100,Rapid Wien II,6-2,1-0,FC Trenkwalder Admira II,2011-03-04T18:30Z
16,Fri Mar 4 2011,19:00,CET/+0100,SC Neusiedl/See 1919,3-0,1-0,SC Columbia Floridsdorf,2011-03-04T18:00Z
16,Sat Mar 5 2011,15:00,CET/+0100,SC Ostbahn XI,0-1,0-0,FC Waidhofen/Ybbs,2011-03-05T14:00Z
16,Sun Mar 6 2011,15:30,CET/+0100,SV Mattersburg II,2-0,1-0,SC Ritzing,2011-03-06T14:30Z
17,Fri Mar 11 2011,19:00,CET/+0100,Austria Wien II,1-3,0-2,SV Horn,2011-03-11T18:00Z
17,Fri Mar 11 2011,19:00,CET/+0100,SC/ESV Parndorf,1-3,0-3,Rapid Wien II,2011-03-11T18:00Z
17,Fri Mar 11 2011,19:30,CET/+0100,FC Waidhofen/Ybbs,0-2,0-2,FAC Team für Wien,2011-03-11T18:30Z
17,Fri Mar 11 2011,19:30,CET/+0100,Wiener Sportklub,0-0,0-0,SC Neusiedl/See 1919,2011-03-11T18:30Z
17,Sat Mar 12 2011,16:30,CET/+0100,SC Ritzing,2-2,0-0,SC Ostbahn XI,2011-03-12T15:30Z
17,Sat Mar 12 2011,15:30,CET/+0100,SC Columbia Floridsdorf,0-0,0-0,SC Sollenau,2011-03-12T14:30Z
17,Sun Mar 13 2011,10:30,CET/+0100,SV Mattersburg II,0-0,0-0,ASK Baumgarten,2011-03-13T09:30Z
17,Sun Mar 13 2011,10:15,CET/+0100,FC Trenkwalder Admira II,1-0,0-0,SV Schwechat,2011-03-13T09:15Z
18,Fri Mar 18 2011,19:00,CET/+0100,SC Neusiedl/See 1919,2-0,0-0,FC Trenkwalder Admira II,2011-03-18T18:00Z
18,Fri Mar 18 2011,19:30,CET/+0100,ASK Baumgarten,0-3,0-2,Austria Wien II,2011-03-18T18:30Z
18,Fri Mar 18 2011,19:30,CET/+0100,SV Schwechat,2-1,2-1,SC/ESV Parndorf,2011-03-18T18:30Z
18,Fri Mar 18 2011,19:30,CET/+0100,Rapid Wien II,3-3,2-1,FC Waidhofen/Ybbs,2011-03-18T18:30Z
18,Fri Mar 18 2011,20:00,CET/+0100,SC Sollenau,1-3,1-2,Wiener Sportklub,2011-03-18T19:00Z
18,Sat Mar 19 2011,16:00,CET/+0100,SC Ostbahn XI,3-2,2-1,SV Mattersburg II,2011-03-19T15:00Z
18,Sun Mar 20 2011,17:00,CET/+0100,FAC Team für Wien,1-1,1-1,SC Ritzing,2011-03-20T16:00Z
18,Sun Mar 20 2011,16:00,CET/+0100,SV Horn,4-0,3-0,SC Columbia Floridsdorf,2011-03-20T15:00Z
19,Thu Mar 24 2011,19:00,CET/+0100,SC/ESV Parndorf,2-0,1-0,SC Neusiedl/See 1919,2011-03-24T18:00Z
19,Thu Mar 24 2011,19:30,CET/+0100,SV Mattersburg II,2-1,2-0,FAC Team für Wien,2011-03-24T18:30Z
19,Thu Mar 24 2011,20:00,CET/+0100,FC Waidhofen/Ybbs,0-1,0-1,SV Schwechat,2011-03-24T19:00Z
19,Fri Mar 25 2011,18:00,CET/+0100,FC Trenkwalder Admira II,1-3,1-0,SC Sollenau,2011-03-25T17:00Z
19,Sat Mar 26 2011,16:00,CET/+0100,Wiener Sportklub,1-1,0-1,SV Horn,2011-03-26T15:00Z
19,Sat Mar 26 2011,16:00,CET/+0100,SC Columbia Floridsdorf,2-0,1-0,Austria Wien II,2011-03-26T15:00Z
19,Sat Mar 26 2011,16:30,CET/+0100,SC Ritzing,1-0,1-0,Rapid Wien II,2011-03-26T15:30Z
19,Sat Mar 26 2011,14:00,CET/+0100,SC Ostbahn XI,3-1,2-0,ASK Baumgarten,2011-03-26T13:00Z
20,Fri Apr 1 2011,19:00,CEST/+0200,FAC Team für Wien,2-1,0-1,SC Ostbahn XI,2011-04-01T17:00Z
20,Fri Apr 1 2011,19:00,CEST/+0200,Austria Wien II,3-0,0-0,Wiener Sportklub,2011-04-01T17:00Z
20,Fri Apr 1 2011,19:30,CEST/+0200,SV Horn,2-2,2-1,FC Trenkwalder Admira II,2011-04-01T17:30Z
20,Fri Apr 1 2011,19:30,CEST/+0200,SV Schwechat,2-3,0-0,SC Ritzing,2011-04-01T17:30Z
20,Fri Apr 1 2011,19:30,CEST/+0200,Rapid Wien II,0-0,0-0,SV Mattersburg II,2011-04-01T17:30Z
20,Fri Apr 1 2011,20:00,CEST/+0200,SC Sollenau,2-1,0-0,SC/ESV Parndorf,2011-04-01T18:00Z
20,Sat Apr 2 2011,16:00,CEST/+0200,SC Columbia Floridsdorf,1-4,0-1,ASK Baumgarten,2011-04-02T14:00Z
20,Sun Apr 3 2011,16:00,CEST/+0200,SC Neusiedl/See 1919,1-2,0-2,FC Waidhofen/Ybbs,2011-04-03T14:00Z
21,Fri Apr 8 2011,19:00,CEST/+0200,SC/ESV Parndorf,2-2,0-1,SV Horn,2011-04-08T17:00Z
21,Fri Apr 8 2011,19:00,CEST/+0200,FAC Team für Wien,4-1,1-0,ASK Baumgarten,2011-04-08T17:00Z
21,Fri Apr 8 2011,19:30,CEST/+0200,Wiener Sportklub,2-1,1-0,SC Columbia Floridsdorf,2011-04-08T17:30Z
21,Fri Apr 8 2011,19:30,CEST/+0200,FC Waidhofen/Ybbs,0-0,0-0,SC Sollenau,2011-04-08T17:30Z
21,Sat Apr 9 2011,16:15,CEST/+0200,FC Trenkwalder Admira II,2-1,1-0,Austria Wien II,2011-04-09T14:15Z
21,Sat Apr 9 2011,16:30,CEST/+0200,SC Ritzing,1-1,0-1,SC Neusiedl/See 1919,2011-04-09T14:30Z
21,Sat Apr 9 2011,16:00,CEST/+0200,SC Ostbahn XI,0-4,0-1,Rapid Wien II,2011-04-09T14:00Z
21,Sun Apr 10 2011,10:30,CEST/+0200,SV Mattersburg II,4-1,3-0,SV Schwechat,2011-04-10T08:30Z
22,Fri Apr 15 2011,19:00,CEST/+0200,Austria Wien II,1-1,1-1,SC/ESV Parndorf,2011-04-15T17:00Z
22,Fri Apr 15 2011,19:00,CEST/+0200,SC Neusiedl/See 1919,1-3,0-2,SV Mattersburg II,2011-04-15T17:00Z
22,Fri Apr 15 2011,19:30,CEST/+0200,ASK Baumgarten,0-2,0-2,Wiener Sportklub,2011-04-15T17:30Z
22,Fri Apr 15 2011,19:30,CEST/+0200,SV Horn,2-1,1-0,FC Waidhofen/Ybbs,2011-04-15T17:30Z
22,Fri Apr 15 2011,19:30,CEST/+0200,SV Schwechat,2-1,2-0,SC Ostbahn XI,2011-04-15T17:30Z
22,Fri Apr 15 2011,19:30,CEST/+0200,Rapid Wien II,1-2,1-2,FAC Team für Wien,2011-04-15T17:30Z
22,Fri Apr 15 2011,20:00,CEST/+0200,SC Sollenau,2-0,0-0,SC Ritzing,2011-04-15T18:00Z
22,Sat Apr 16 2011,16:00,CEST/+0200,SC Columbia Floridsdorf,2-1,2-0,FC Trenkwalder Admira II,2011-04-16T14:00Z
24,Tue Apr 19 2011,20:00,CEST/+0200,SC Sollenau,3-2,1-2,SC Ostbahn XI,2011-04-19T18:00Z
23,Fri Apr 22 2011,19:00,CEST/+0200,FAC Team für Wien,0-0,0-0,SV Schwechat,2011-04-22T17:00Z
23,Fri Apr 22 2011,19:00,CEST/+0200,SC/ESV Parndorf,3-0,2-0,SC Columbia Floridsdorf,2011-04-22T17:00Z
23,Fri Apr 22 2011,19:30,CEST/+0200,Rapid Wien II,0-2,0-1,ASK Baumgarten,2011-04-22T17:30Z
23,Fri Apr 22 2011,19:30,CEST/+0200,SC Ritzing,1-2,1-0,SV Horn,2011-04-22T17:30Z
23,Fri Apr 22 2011,19:30,CEST/+0200,FC Waidhofen/Ybbs,0-2,0-0,Austria Wien II,2011-04-22T17:30Z
23,Fri Apr 22 2011,19:30,CEST/+0200,SV Mattersburg II,2-5,0-2,SC Sollenau,2011-04-22T17:30Z
23,Fri Apr 22 2011,19:00,CEST/+0200,FC Trenkwalder Admira II,2-1,1-1,Wiener Sportklub,2011-04-22T17:00Z
23,Sat Apr 23 2011,16:00,CEST/+0200,SC Ostbahn XI,1-2,1-0,SC Neusiedl/See 1919,2011-04-23T14:00Z
24,Mon Apr 25 2011,16:00,CEST/+0200,SC Columbia Floridsdorf,1-0,0-0,FC Waidhofen/Ybbs,2011-04-25T14:00Z
24,Mon Apr 25 2011,16:15,CEST/+0200,ASK Baumgarten,1-3,0-1,FC Trenkwalder Admira II,2011-04-25T14:15Z
24,Mon Apr 25 2011,16:15,CEST/+0200,SV Horn,3-2,3-0,SV Mattersburg II,2011-04-25T14:15Z
24,Mon Apr 25 2011,16:15,CEST/+0200,SV Schwechat,2-1,1-0,Rapid Wien II,2011-04-25T14:15Z
24,Mon Apr 25 2011,16:00,CEST/+0200,Wiener Sportklub,0-5,0-3,SC/ESV Parndorf,2011-04-25T14:00Z
24,Tue Apr 26 2011,19:30,CEST/+0200,Austria Wien II,4-0,1-0,SC Ritzing,2011-04-26T17:30Z
24,Tue Apr 26 2011,19:00,CEST/+0200,FAC Team für Wien,0-0,0-0,SC Neusiedl/See 1919,2011-04-26T17:00Z
25,Fri Apr 29 2011,19:00,CEST/+0200,FAC Team für Wien,0-1,0-0,SC Sollenau,2011-04-29T17:00Z
25,Fri Apr 29 2011,19:30,CEST/+0200,FC Waidhofen/Ybbs,1-1,1-0,Wiener Sportklub,2011-04-29T17:30Z
25,Fri Apr 29 2011,19:30,CEST/+0200,SC/ESV Parndorf,6-0,3-0,FC Trenkwalder Admira II,2011-04-29T17:30Z
25,Fri Apr 29 2011,19:30,CEST/+0200,Rapid Wien II,4-2,3-1,SC Neusiedl/See 1919,2011-04-29T17:30Z
25,Fri Apr 29 2011,19:30,CEST/+0200,SV Schwechat,1-0,1-0,ASK Baumgarten,2011-04-29T17:30Z
25,Sat Apr 30 2011,19:00,CEST/+0200,SC Ritzing,2-1,0-1,SC Columbia Floridsdorf,2011-04-30T17:00Z
25,Sat Apr 30 2011,16:00,CEST/+0200,SC Ostbahn XI,0-4,0-2,SV Horn,2011-04-30T14:00Z
25,Sun May 1 2011,16:15,CEST/+0200,SV Mattersburg II,1-2,0-0,Austria Wien II,2011-05-01T14:15Z
26,Fri May 6 2011,19:00,CEST/+0200,SC Neusiedl/See 1919,1-2,0-1,SV Schwechat,2011-05-06T17:00Z
26,Fri May 6 2011,19:00,CEST/+0200,Austria Wien II,1-0,0-0,SC Ostbahn XI,2011-05-06T17:00Z
26,Fri May 6 2011,19:30,CEST/+0200,SV Horn,2-1,0-0,FAC Team für Wien,2011-05-06T17:30Z
26,Fri May 6 2011,19:30,CEST/+0200,SC Sollenau,2-2,1-2,Rapid Wien II,2011-05-06T17:30Z
26,Fri May 6 2011,19:30,CEST/+0200,ASK Baumgarten,0-8,0-2,SC/ESV Parndorf,2011-05-06T17:30Z
26,Fri May 6 2011,19:30,CEST/+0200,Wiener Sportklub,3-2,2-0,SC Ritzing,2011-05-06T17:30Z
