Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat May 9 2009,18:30,-0300,Sport Recife PE,1-1,1-0,Grêmio Barueri SP,2009-05-09T21:30Z
1,Sat May 9 2009,18:30,-0300,Avaí SC,2-2,1-0,Atlético Mineiro,2009-05-09T21:30Z
1,Sat May 9 2009,18:30,-0300,Palmeiras,2-1,0-1,Coritiba PR,2009-05-09T21:30Z
1,Sun May 10 2009,16:00,-0300,Corinthians SP,0-1,0-1,Internacional,2009-05-10T19:00Z
1,Sun May 10 2009,16:00,-0300,Athletico Paranaense,0-2,0-1,Vitória BA,2009-05-10T19:00Z
1,Sun May 10 2009,16:00,-0300,Fluminense RJ,1-0,1-0,São Paulo FC,2009-05-10T19:00Z
1,Sun May 10 2009,16:00,-0300,Cruzeiro,2-0,1-0,Flamengo RJ,2009-05-10T19:00Z
1,Sun May 10 2009,18:30,-0300,Santo André SP,1-1,1-0,Botafogo RJ,2009-05-10T21:30Z
1,Sun May 10 2009,18:30,-0300,Grêmio Porto Alegre,1-1,0-0,Santos FC,2009-05-10T21:30Z
1,Sun May 10 2009,18:30,-0300,Goiás GO,3-3,2-1,Náutico PE,2009-05-10T21:30Z
2,Sat May 16 2009,18:30,-0300,Coritiba PR,2-4,1-3,Santo André SP,2009-05-16T21:30Z
2,Sat May 16 2009,18:30,-0300,Flamengo RJ,0-0,0-0,Avaí SC,2009-05-16T21:30Z
2,Sat May 16 2009,18:30,-0300,Atlético Mineiro,2-1,0-0,Grêmio Porto Alegre,2009-05-16T21:30Z
2,Sun May 17 2009,16:00,-0300,Santos FC,3-3,2-1,Goiás GO,2009-05-17T19:00Z
2,Sun May 17 2009,16:00,-0300,Grêmio Barueri SP,0-0,0-0,Fluminense RJ,2009-05-17T19:00Z
2,Sun May 17 2009,16:00,-0300,Internacional,2-0,1-0,Palmeiras,2009-05-17T19:00Z
2,Sun May 17 2009,18:30,-0300,Vitória BA,1-0,1-0,Sport Recife PE,2009-05-17T21:30Z
2,Sun May 17 2009,18:30,-0300,Náutico PE,2-0,0-0,Cruzeiro,2009-05-17T21:30Z
2,Sun May 17 2009,18:30,-0300,Botafogo RJ,0-0,0-0,Corinthians SP,2009-05-17T21:30Z
2,Sun May 17 2009,16:00,-0300,São Paulo FC,2-2,0-1,Athletico Paranaense,2009-05-17T19:00Z
3,Sat May 23 2009,18:30,-0300,Corinthians SP,2-1,1-0,Grêmio Barueri SP,2009-05-23T21:30Z
3,Sat May 23 2009,18:30,-0300,Goiás GO,0-1,0-0,Internacional,2009-05-23T21:30Z
3,Sat May 23 2009,18:30,-0300,Cruzeiro,2-0,2-0,Vitória BA,2009-05-23T21:30Z
3,Sun May 24 2009,16:00,-0300,Palmeiras,0-0,0-0,São Paulo FC,2009-05-24T19:00Z
3,Sun May 24 2009,16:00,-0300,Athletico Paranaense,2-3,2-0,Náutico PE,2009-05-24T19:00Z
3,Sun May 24 2009,16:00,-0300,Grêmio Porto Alegre,2-0,0-0,Botafogo RJ,2009-05-24T19:00Z
3,Sun May 24 2009,16:00,-0300,Fluminense RJ,1-4,1-1,Santos FC,2009-05-24T19:00Z
3,Sun May 24 2009,18:30,-0300,Santo André SP,1-2,1-1,Flamengo RJ,2009-05-24T21:30Z
3,Sun May 24 2009,18:30,-0300,Sport Recife PE,2-3,0-3,Atlético Mineiro,2009-05-24T21:30Z
3,Sun May 24 2009,18:30,-0300,Avaí SC,2-2,1-1,Coritiba PR,2009-05-24T21:30Z
4,Sat May 30 2009,18:30,-0300,Atlético Mineiro,0-0,0-0,Santo André SP,2009-05-30T21:30Z
4,Sat May 30 2009,18:30,-0300,Botafogo RJ,2-2,0-2,Sport Recife PE,2009-05-30T21:30Z
4,Sat May 30 2009,18:30,-0300,Coritiba PR,1-3,0-3,Goiás GO,2009-05-30T21:30Z
4,Sun May 31 2009,16:00,-0300,São Paulo FC,3-0,2-0,Cruzeiro,2009-05-31T19:00Z
4,Sun May 31 2009,16:00,-0300,Santos FC,3-1,2-0,Corinthians SP,2009-05-31T19:00Z
4,Sun May 31 2009,16:00,-0300,Flamengo RJ,2-1,1-0,Athletico Paranaense,2009-05-31T19:00Z
4,Sun May 31 2009,16:00,-0300,Vitória BA,1-0,0-0,Grêmio Porto Alegre,2009-05-31T19:00Z
4,Sun May 31 2009,16:00,-0300,Náutico PE,1-1,0-1,Fluminense RJ,2009-05-31T19:00Z
4,Sun May 31 2009,18:30,-0300,Grêmio Barueri SP,2-2,0-0,Palmeiras,2009-05-31T21:30Z
4,Sun May 31 2009,18:30,-0300,Internacional,2-1,1-0,Avaí SC,2009-05-31T21:30Z
5,Thu Jun 4 2009,21:00,-0300,Grêmio Porto Alegre,3-0,1-0,Náutico PE,2009-06-05T00:00Z
5,Thu Jun 4 2009,21:00,-0300,Santo André SP,3-3,2-2,Santos FC,2009-06-05T00:00Z
5,Sat Jun 6 2009,21:00,-0300,Corinthians SP,2-0,1-0,Coritiba PR,2009-06-07T00:00Z
5,Sun Jun 7 2009,16:00,-0300,Palmeiras,2-1,0-0,Vitória BA,2009-06-07T19:00Z
5,Sun Jun 7 2009,16:00,-0300,Athletico Paranaense,0-4,0-1,Atlético Mineiro,2009-06-07T19:00Z
5,Sun Jun 7 2009,16:00,-0300,Sport Recife PE,4-2,4-2,Flamengo RJ,2009-06-07T19:00Z
5,Sun Jun 7 2009,16:00,-0300,Avaí SC,0-0,0-0,São Paulo FC,2009-06-07T19:00Z
5,Sun Jun 7 2009,18:30,-0300,Fluminense RJ,1-0,0-0,Botafogo RJ,2009-06-07T21:30Z
5,Sun Jun 7 2009,18:30,-0300,Goiás GO,2-2,1-1,Grêmio Barueri SP,2009-06-07T21:30Z
5,Sun Jun 7 2009,18:30,-0300,Cruzeiro,1-1,0-1,Internacional,2009-06-07T21:30Z
6,Sat Jun 13 2009,18:30,-0300,Sport Recife PE,0-1,0-0,Athletico Paranaense,2009-06-13T21:30Z
6,Sat Jun 13 2009,18:30,-0300,Botafogo RJ,2-0,0-0,Santos FC,2009-06-13T21:30Z
6,Sat Jun 13 2009,18:30,-0300,São Paulo FC,1-1,0-1,Santo André SP,2009-06-13T21:30Z
6,Sun Jun 14 2009,16:00,-0300,Coritiba PR,5-0,2-0,Flamengo RJ,2009-06-14T19:00Z
6,Sun Jun 14 2009,16:00,-0300,Fluminense RJ,0-0,0-0,Grêmio Porto Alegre,2009-06-14T19:00Z
6,Sun Jun 14 2009,16:00,-0300,Goiás GO,0-0,0-0,Corinthians SP,2009-06-14T19:00Z
6,Sun Jun 14 2009,16:00,-0300,Atlético Mineiro,3-0,1-0,Náutico PE,2009-06-14T19:00Z
6,Sun Jun 14 2009,18:30,-0300,Palmeiras,3-1,2-1,Cruzeiro,2009-06-14T21:30Z
6,Sun Jun 14 2009,18:30,-0300,Grêmio Barueri SP,3-1,0-1,Avaí SC,2009-06-14T21:30Z
6,Sun Jun 14 2009,18:30,-0300,Internacional,0-0,0-0,Vitória BA,2009-06-14T21:30Z
7,Sat Jun 20 2009,16:10,-0300,Santo André SP,2-1,1-1,Sport Recife PE,2009-06-20T19:10Z
7,Sat Jun 20 2009,16:10,-0300,Athletico Paranaense,2-2,0-0,Palmeiras,2009-06-20T19:10Z
7,Sat Jun 20 2009,16:10,-0300,Vitória BA,4-3,3-2,Botafogo RJ,2009-06-20T19:10Z
7,Sat Jun 20 2009,18:30,-0300,Grêmio Porto Alegre,2-2,0-0,Goiás GO,2009-06-20T21:30Z
7,Sat Jun 20 2009,18:30,-0300,Náutico PE,0-1,0-0,Coritiba PR,2009-06-20T21:30Z
7,Sat Jun 20 2009,18:30,-0300,Avaí SC,3-2,2-0,Fluminense RJ,2009-06-20T21:30Z
7,Sun Jun 21 2009,18:30,-0300,Santos FC,2-3,1-0,Atlético Mineiro,2009-06-21T21:30Z
7,Sun Jun 21 2009,18:30,-0300,Flamengo RJ,4-0,3-0,Internacional,2009-06-21T21:30Z
