Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat Aug 13 2011,15:00,BST/+0100,Blackburn Rovers,1-2,1-1,Wolverhampton Wanderers,2011-08-13T14:00Z
1,Sat Aug 13 2011,15:00,BST/+0100,Fulham FC,0-0,0-0,Aston Villa,2011-08-13T14:00Z
1,Sat Aug 13 2011,15:00,BST/+0100,Liverpool FC,1-1,1-0,Sunderland AFC,2011-08-13T14:00Z
1,Sat Aug 13 2011,15:00,BST/+0100,Queens Park Rangers,0-4,0-1,Bolton Wanderers,2011-08-13T14:00Z
1,Sat Aug 13 2011,15:00,BST/+0100,Wigan Athletic,1-1,1-1,Norwich City,2011-08-13T14:00Z
1,Sat Aug 13 2011,17:30,BST/+0100,Newcastle United,0-0,0-0,Arsenal FC,2011-08-13T16:30Z
1,Sun Aug 14 2011,16:00,BST/+0100,West Bromwich Albion,1-2,1-1,Manchester United,2011-08-14T15:00Z
1,Sun Aug 14 2011,13:30,BST/+0100,Stoke City,0-0,0-0,Chelsea FC,2011-08-14T12:30Z
1,Mon Aug 15 2011,20:00,BST/+0100,Manchester City,4-0,0-0,Swansea City,2011-08-15T19:00Z
2,Sat Aug 20 2011,17:30,BST/+0100,Chelsea FC,2-1,0-1,West Bromwich Albion,2011-08-20T16:30Z
2,Sat Aug 20 2011,12:00,BST/+0100,Sunderland AFC,0-1,0-0,Newcastle United,2011-08-20T11:00Z
2,Sat Aug 20 2011,12:45,BST/+0100,Arsenal FC,0-2,0-0,Liverpool FC,2011-08-20T11:45Z
2,Sat Aug 20 2011,15:00,BST/+0100,Aston Villa,3-1,2-0,Blackburn Rovers,2011-08-20T14:00Z
2,Sat Aug 20 2011,15:00,BST/+0100,Everton FC,0-1,0-1,Queens Park Rangers,2011-08-20T14:00Z
2,Sat Aug 20 2011,15:00,BST/+0100,Swansea City,0-0,0-0,Wigan Athletic,2011-08-20T14:00Z
2,Sun Aug 21 2011,13:30,BST/+0100,Norwich City,1-1,1-0,Stoke City,2011-08-21T12:30Z
2,Sun Aug 21 2011,14:00,BST/+0100,Wolverhampton Wanderers,2-0,2-0,Fulham FC,2011-08-21T13:00Z
2,Sun Aug 21 2011,16:00,BST/+0100,Bolton Wanderers,2-3,1-2,Manchester City,2011-08-21T15:00Z
2,Mon Aug 22 2011,20:00,BST/+0100,Manchester United,3-0,0-0,Tottenham Hotspur,2011-08-22T19:00Z
3,Sat Aug 27 2011,17:30,BST/+0100,Liverpool FC,3-1,1-0,Bolton Wanderers,2011-08-27T16:30Z
3,Sat Aug 27 2011,12:05,BST/+0100,Aston Villa,0-0,0-0,Wolverhampton Wanderers,2011-08-27T11:05Z
3,Sat Aug 27 2011,12:30,BST/+0100,Wigan Athletic,2-0,1-0,Queens Park Rangers,2011-08-27T11:30Z
3,Sat Aug 27 2011,15:00,BST/+0100,Blackburn Rovers,0-1,0-0,Everton FC,2011-08-27T14:00Z
3,Sat Aug 27 2011,15:00,BST/+0100,Chelsea FC,3-1,1-0,Norwich City,2011-08-27T14:00Z
3,Sat Aug 27 2011,15:00,BST/+0100,Swansea City,0-0,0-0,Sunderland AFC,2011-08-27T14:00Z
3,Sun Aug 28 2011,13:00,BST/+0100,Newcastle United,2-1,0-0,Fulham FC,2011-08-28T12:00Z
3,Sun Aug 28 2011,13:30,BST/+0100,Tottenham Hotspur,1-5,0-2,Manchester City,2011-08-28T12:30Z
3,Sun Aug 28 2011,15:00,BST/+0100,West Bromwich Albion,0-1,0-0,Stoke City,2011-08-28T14:00Z
3,Sun Aug 28 2011,16:00,BST/+0100,Manchester United,8-2,3-1,Arsenal FC,2011-08-28T15:00Z
4,Sat Sep 10 2011,15:00,BST/+0100,Manchester City,3-0,1-0,Wigan Athletic,2011-09-10T14:00Z
4,Sat Sep 10 2011,15:00,BST/+0100,Arsenal FC,1-0,1-0,Swansea City,2011-09-10T14:00Z
4,Sat Sep 10 2011,15:00,BST/+0100,Everton FC,2-2,1-0,Aston Villa,2011-09-10T14:00Z
4,Sat Sep 10 2011,15:00,BST/+0100,Wolverhampton Wanderers,0-2,0-0,Tottenham Hotspur,2011-09-10T14:00Z
4,Sat Sep 10 2011,15:00,BST/+0100,Stoke City,1-0,1-0,Liverpool FC,2011-09-10T14:00Z
4,Sat Sep 10 2011,15:00,BST/+0100,Sunderland AFC,1-2,0-1,Chelsea FC,2011-09-10T14:00Z
4,Sat Sep 10 2011,17:30,BST/+0100,Bolton Wanderers,0-5,0-3,Manchester United,2011-09-10T16:30Z
4,Sun Sep 11 2011,16:00,BST/+0100,Fulham FC,1-1,1-1,Blackburn Rovers,2011-09-11T15:00Z
4,Sun Sep 11 2011,13:30,BST/+0100,Norwich City,0-1,0-1,West Bromwich Albion,2011-09-11T12:30Z
4,Mon Sep 12 2011,20:00,BST/+0100,Queens Park Rangers,0-0,0-0,Newcastle United,2011-09-12T19:00Z
5,Sat Sep 17 2011,15:00,BST/+0100,Wolverhampton Wanderers,0-3,0-2,Queens Park Rangers,2011-09-17T14:00Z
5,Sat Sep 17 2011,12:45,BST/+0100,Blackburn Rovers,4-3,1-2,Arsenal FC,2011-09-17T11:45Z
5,Sat Sep 17 2011,15:00,BST/+0100,Aston Villa,1-1,1-0,Newcastle United,2011-09-17T14:00Z
5,Sat Sep 17 2011,15:00,BST/+0100,Bolton Wanderers,1-2,0-2,Norwich City,2011-09-17T14:00Z
5,Sat Sep 17 2011,15:00,BST/+0100,Everton FC,3-1,1-1,Wigan Athletic,2011-09-17T14:00Z
5,Sat Sep 17 2011,15:00,BST/+0100,Swansea City,3-0,2-0,West Bromwich Albion,2011-09-17T14:00Z
5,Sun Sep 18 2011,13:30,BST/+0100,Tottenham Hotspur,4-0,1-0,Liverpool FC,2011-09-18T12:30Z
5,Sun Sep 18 2011,15:00,BST/+0100,Fulham FC,2-2,0-1,Manchester City,2011-09-18T14:00Z
5,Sun Sep 18 2011,15:00,BST/+0100,Sunderland AFC,4-0,3-0,Stoke City,2011-09-18T14:00Z
5,Sun Sep 18 2011,16:00,BST/+0100,Manchester United,3-1,3-0,Chelsea FC,2011-09-18T15:00Z
6,Sat Sep 24 2011,15:00,BST/+0100,West Bromwich Albion,0-0,0-0,Fulham FC,2011-09-24T14:00Z
6,Sat Sep 24 2011,12:45,BST/+0100,Manchester City,2-0,0-0,Everton FC,2011-09-24T11:45Z
6,Sat Sep 24 2011,15:00,BST/+0100,Arsenal FC,3-0,0-0,Bolton Wanderers,2011-09-24T14:00Z
6,Sat Sep 24 2011,15:00,BST/+0100,Chelsea FC,4-1,2-0,Swansea City,2011-09-24T14:00Z
6,Sat Sep 24 2011,15:00,BST/+0100,Liverpool FC,2-1,2-0,Wolverhampton Wanderers,2011-09-24T14:00Z
6,Sat Sep 24 2011,15:00,BST/+0100,Newcastle United,3-1,2-1,Blackburn Rovers,2011-09-24T14:00Z
6,Sat Sep 24 2011,17:30,BST/+0100,Stoke City,1-1,0-1,Manchester United,2011-09-24T16:30Z
6,Sat Sep 24 2011,15:00,BST/+0100,Wigan Athletic,1-2,0-2,Tottenham Hotspur,2011-09-24T14:00Z
6,Sun Sep 25 2011,16:00,BST/+0100,Queens Park Rangers,1-1,0-0,Aston Villa,2011-09-25T15:00Z
6,Mon Sep 26 2011,20:00,BST/+0100,Norwich City,2-1,1-0,Sunderland AFC,2011-09-26T19:00Z
7,Sat Oct 1 2011,15:00,BST/+0100,Wolverhampton Wanderers,1-2,0-2,Newcastle United,2011-10-01T14:00Z
7,Sat Oct 1 2011,12:45,BST/+0100,Everton FC,0-2,0-0,Liverpool FC,2011-10-01T11:45Z
7,Sat Oct 1 2011,15:00,BST/+0100,Aston Villa,2-0,1-0,Wigan Athletic,2011-10-01T14:00Z
7,Sat Oct 1 2011,15:00,BST/+0100,Blackburn Rovers,0-4,0-0,Manchester City,2011-10-01T14:00Z
7,Sat Oct 1 2011,15:00,BST/+0100,Manchester United,2-0,0-0,Norwich City,2011-10-01T14:00Z
7,Sat Oct 1 2011,15:00,BST/+0100,Sunderland AFC,2-2,2-2,West Bromwich Albion,2011-10-01T14:00Z
7,Sun Oct 2 2011,15:00,BST/+0100,Fulham FC,6-0,3-0,Queens Park Rangers,2011-10-02T14:00Z
7,Sun Oct 2 2011,13:30,BST/+0100,Bolton Wanderers,1-5,0-4,Chelsea FC,2011-10-02T12:30Z
7,Sun Oct 2 2011,16:00,BST/+0100,Tottenham Hotspur,2-1,1-0,Arsenal FC,2011-10-02T15:00Z
7,Sun Oct 2 2011,15:00,BST/+0100,Swansea City,2-0,1-0,Stoke City,2011-10-02T14:00Z
8,Sat Oct 15 2011,12:45,BST/+0100,Liverpool FC,1-1,0-0,Manchester United,2011-10-15T11:45Z
8,Sat Oct 15 2011,15:00,BST/+0100,Manchester City,4-1,1-0,Aston Villa,2011-10-15T14:00Z
8,Sat Oct 15 2011,15:00,BST/+0100,Norwich City,3-1,2-1,Swansea City,2011-10-15T14:00Z
8,Sat Oct 15 2011,15:00,BST/+0100,Queens Park Rangers,1-1,1-1,Blackburn Rovers,2011-10-15T14:00Z
8,Sat Oct 15 2011,17:30,BST/+0100,Chelsea FC,3-1,2-0,Everton FC,2011-10-15T16:30Z
8,Sat Oct 15 2011,15:00,BST/+0100,Wigan Athletic,1-3,1-2,Bolton Wanderers,2011-10-15T14:00Z
8,Sat Oct 15 2011,15:00,BST/+0100,Stoke City,2-0,0-0,Fulham FC,2011-10-15T14:00Z
8,Sun Oct 16 2011,12:00,BST/+0100,West Bromwich Albion,2-0,1-0,Wolverhampton Wanderers,2011-10-16T11:00Z
8,Sun Oct 16 2011,13:30,BST/+0100,Arsenal FC,2-1,1-1,Sunderland AFC,2011-10-16T12:30Z
8,Sun Oct 16 2011,16:00,BST/+0100,Newcastle United,2-2,0-1,Tottenham Hotspur,2011-10-16T15:00Z
9,Sat Oct 22 2011,17:30,BST/+0100,Liverpool FC,1-1,1-0,Norwich City,2011-10-22T16:30Z
9,Sat Oct 22 2011,12:45,BST/+0100,Wolverhampton Wanderers,2-2,0-2,Swansea City,2011-10-22T11:45Z
9,Sat Oct 22 2011,15:00,BST/+0100,Aston Villa,1-2,1-1,West Bromwich Albion,2011-10-22T14:00Z
9,Sat Oct 22 2011,15:00,BST/+0100,Bolton Wanderers,0-2,0-0,Sunderland AFC,2011-10-22T14:00Z
9,Sat Oct 22 2011,15:00,BST/+0100,Newcastle United,1-0,0-0,Wigan Athletic,2011-10-22T14:00Z
9,Sun Oct 23 2011,16:00,BST/+0100,Queens Park Rangers,1-0,1-0,Chelsea FC,2011-10-23T15:00Z
9,Sun Oct 23 2011,13:30,BST/+0100,Arsenal FC,3-1,1-1,Stoke City,2011-10-23T12:30Z
9,Sun Oct 23 2011,13:30,BST/+0100,Fulham FC,1-3,0-1,Everton FC,2011-10-23T12:30Z
9,Sun Oct 23 2011,13:30,BST/+0100,Manchester United,1-6,0-1,Manchester City,2011-10-23T12:30Z
9,Sun Oct 23 2011,15:00,BST/+0100,Blackburn Rovers,1-2,1-1,Tottenham Hotspur,2011-10-23T14:00Z
10,Sat Oct 29 2011,17:30,BST/+0100,West Bromwich Albion,0-2,0-2,Liverpool FC,2011-10-29T16:30Z
10,Sat Oct 29 2011,12:00,BST/+0100,Everton FC,0-1,0-1,Manchester United,2011-10-29T11:00Z
10,Sat Oct 29 2011,12:45,BST/+0100,Chelsea FC,3-5,2-1,Arsenal FC,2011-10-29T11:45Z
10,Sat Oct 29 2011,15:00,BST/+0100,Manchester City,3-1,0-0,Wolverhampton Wanderers,2011-10-29T14:00Z
10,Sat Oct 29 2011,15:00,BST/+0100,Norwich City,3-3,0-1,Blackburn Rovers,2011-10-29T14:00Z
10,Sat Oct 29 2011,15:00,BST/+0100,Sunderland AFC,2-2,1-1,Aston Villa,2011-10-29T14:00Z
10,Sat Oct 29 2011,15:00,BST/+0100,Swansea City,3-1,0-0,Bolton Wanderers,2011-10-29T14:00Z
10,Sat Oct 29 2011,15:00,BST/+0100,Wigan Athletic,0-2,0-1,Fulham FC,2011-10-29T14:00Z
10,Sun Oct 30 2011,16:00,GMT/+0000,Tottenham Hotspur,3-1,2-0,Queens Park Rangers,2011-10-30T16:00Z
10,Mon Oct 31 2011,20:00,GMT/+0000,Stoke City,1-3,0-2,Newcastle United,2011-10-31T20:00Z
11,Sat Nov 5 2011,15:00,GMT/+0000,Blackburn Rovers,0-1,0-0,Chelsea FC,2011-11-05T15:00Z
11,Sat Nov 5 2011,12:45,GMT/+0000,Newcastle United,2-1,2-1,Everton FC,2011-11-05T12:45Z
11,Sat Nov 5 2011,15:00,GMT/+0000,Arsenal FC,3-0,2-0,West Bromwich Albion,2011-11-05T15:00Z
11,Sat Nov 5 2011,15:00,GMT/+0000,Aston Villa,3-2,1-1,Norwich City,2011-11-05T15:00Z
11,Sat Nov 5 2011,15:00,GMT/+0000,Manchester United,1-0,1-0,Sunderland AFC,2011-11-05T15:00Z
11,Sat Nov 5 2011,15:00,GMT/+0000,Liverpool FC,0-0,0-0,Swansea City,2011-11-05T15:00Z
11,Sat Nov 5 2011,17:30,GMT/+0000,Queens Park Rangers,2-3,1-1,Manchester City,2011-11-05T17:30Z
11,Sun Nov 6 2011,13:30,GMT/+0000,Wolverhampton Wanderers,3-1,1-1,Wigan Athletic,2011-11-06T13:30Z
11,Sun Nov 6 2011,15:00,GMT/+0000,Bolton Wanderers,5-0,2-0,Stoke City,2011-11-06T15:00Z
11,Sun Nov 6 2011,16:00,GMT/+0000,Fulham FC,1-3,0-2,Tottenham Hotspur,2011-11-06T16:00Z
12,Sat Nov 19 2011,17:30,GMT/+0000,Swansea City,0-1,0-1,Manchester United,2011-11-19T17:30Z
12,Sat Nov 19 2011,12:45,GMT/+0000,Norwich City,1-2,1-1,Arsenal FC,2011-11-19T12:45Z
12,Sat Nov 19 2011,15:00,GMT/+0000,Everton FC,2-1,1-1,Wolverhampton Wanderers,2011-11-19T15:00Z
12,Sat Nov 19 2011,15:00,GMT/+0000,Manchester City,3-1,2-0,Newcastle United,2011-11-19T15:00Z
12,Sat Nov 19 2011,15:00,GMT/+0000,Stoke City,2-3,1-2,Queens Park Rangers,2011-11-19T15:00Z
12,Sat Nov 19 2011,15:00,GMT/+0000,Sunderland AFC,0-0,0-0,Fulham FC,2011-11-19T15:00Z
12,Sat Nov 19 2011,15:00,GMT/+0000,West Bromwich Albion,2-1,1-1,Bolton Wanderers,2011-11-19T15:00Z
12,Sat Nov 19 2011,15:00,GMT/+0000,Wigan Athletic,3-3,2-1,Blackburn Rovers,2011-11-19T15:00Z
12,Sun Nov 20 2011,16:00,GMT/+0000,Chelsea FC,1-2,0-1,Liverpool FC,2011-11-20T16:00Z
12,Mon Nov 21 2011,20:00,GMT/+0000,Tottenham Hotspur,2-0,2-0,Aston Villa,2011-11-21T20:00Z
13,Sat Nov 26 2011,17:30,GMT/+0000,Arsenal FC,1-1,0-0,Fulham FC,2011-11-26T17:30Z
13,Sat Nov 26 2011,12:45,GMT/+0000,Stoke City,3-1,1-0,Blackburn Rovers,2011-11-26T12:45Z
13,Sat Nov 26 2011,15:00,GMT/+0000,Bolton Wanderers,0-2,0-0,Everton FC,2011-11-26T15:00Z
13,Sat Nov 26 2011,15:00,GMT/+0000,Chelsea FC,3-0,3-0,Wolverhampton Wanderers,2011-11-26T15:00Z
13,Sat Nov 26 2011,15:00,GMT/+0000,Manchester United,1-1,0-0,Newcastle United,2011-11-26T15:00Z
13,Sat Nov 26 2011,15:00,GMT/+0000,Norwich City,2-1,1-0,Queens Park Rangers,2011-11-26T15:00Z
13,Sat Nov 26 2011,15:00,GMT/+0000,Sunderland AFC,1-2,1-1,Wigan Athletic,2011-11-26T15:00Z
13,Sat Nov 26 2011,15:00,GMT/+0000,West Bromwich Albion,1-3,1-1,Tottenham Hotspur,2011-11-26T15:00Z
13,Sun Nov 27 2011,13:30,GMT/+0000,Swansea City,0-0,0-0,Aston Villa,2011-11-27T13:30Z
13,Sun Nov 27 2011,16:00,GMT/+0000,Liverpool FC,1-1,1-1,Manchester City,2011-11-27T16:00Z
14,Sat Dec 3 2011,17:30,GMT/+0000,Aston Villa,0-1,0-1,Manchester United,2011-12-03T17:30Z
14,Sat Dec 3 2011,12:45,GMT/+0000,Newcastle United,0-3,0-1,Chelsea FC,2011-12-03T12:45Z
14,Sat Dec 3 2011,15:00,GMT/+0000,Blackburn Rovers,4-2,2-1,Swansea City,2011-12-03T15:00Z
14,Sat Dec 3 2011,15:00,GMT/+0000,Manchester City,5-1,1-0,Norwich City,2011-12-03T15:00Z
14,Sat Dec 3 2011,15:00,GMT/+0000,Queens Park Rangers,1-1,1-0,West Bromwich Albion,2011-12-03T15:00Z
14,Sat Dec 3 2011,15:00,GMT/+0000,Tottenham Hotspur,3-0,1-0,Bolton Wanderers,2011-12-03T15:00Z
14,Sat Dec 3 2011,15:00,GMT/+0000,Wigan Athletic,0-4,0-2,Arsenal FC,2011-12-03T15:00Z
