Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
5,Fri Sep 2 2011,18:00,CEST/+0200,FC Trenkwalder Admira II,3-4,2-1,SV Stegersbach,2011-09-02T16:00Z
5,Fri Sep 2 2011,18:30,CEST/+0200,SC/ESV Parndorf,1-2,0-1,SC Sollenau,2011-09-02T16:30Z
5,Fri Sep 2 2011,18:30,CEST/+0200,Rapid Wien II,1-1,0-0,SV Horn,2011-09-02T16:30Z
5,Fri Sep 2 2011,18:30,CEST/+0200,SV Mattersburg II,3-3,2-0,Wiener Sportklub,2011-09-02T16:30Z
5,Sat Sep 3 2011,19:00,CEST/+0200,SC Ritzing,2-0,2-0,SV Schwechat,2011-09-03T17:00Z
5,Sun Sep 4 2011,10:15,CEST/+0200,FAC Team für Wien,1-1,1-1,1. Simmeringer SC,2011-09-04T08:15Z
6,Fri Sep 9 2011,19:00,CEST/+0200,SC Neusiedl/See 1919,3-1,2-1,SC Ritzing,2011-09-09T17:00Z
6,Fri Sep 9 2011,19:30,CEST/+0200,Rapid Wien II,0-0,0-0,FAC Team für Wien,2011-09-09T17:30Z
6,Fri Sep 9 2011,19:30,CEST/+0200,Wiener Sportklub,2-2,2-1,Austria Wien II,2011-09-09T17:30Z
6,Fri Sep 9 2011,19:30,CEST/+0200,SV Schwechat,0-0,0-0,SV Mattersburg II,2011-09-09T17:30Z
6,Fri Sep 9 2011,19:30,CEST/+0200,SV Horn,8-0,4-0,SC Columbia Floridsdorf,2011-09-09T17:30Z
6,Fri Sep 9 2011,20:00,CEST/+0200,SC Sollenau,1-2,0-1,SKU Amstetten,2011-09-09T18:00Z
6,Sat Sep 10 2011,15:30,CEST/+0200,1. Simmeringer SC,1-2,0-1,FC Trenkwalder Admira II,2011-09-10T13:30Z
7,Fri Sep 16 2011,19:30,CEST/+0200,SKU Amstetten,2-1,0-0,SV Stegersbach,2011-09-16T17:30Z
7,Fri Sep 16 2011,19:00,CEST/+0200,FAC Team für Wien,0-1,0-0,SV Horn,2011-09-16T17:00Z
7,Fri Sep 16 2011,19:00,CEST/+0200,SC/ESV Parndorf,3-1,0-0,1. Simmeringer SC,2011-09-16T17:00Z
7,Fri Sep 16 2011,19:00,CEST/+0200,Austria Wien II,5-1,1-1,SV Schwechat,2011-09-16T17:00Z
7,Fri Sep 16 2011,19:00,CEST/+0200,FC Trenkwalder Admira II,1-0,1-0,Rapid Wien II,2011-09-16T17:00Z
7,Fri Sep 16 2011,19:00,CEST/+0200,SV Mattersburg II,2-0,0-0,SC Neusiedl/See 1919,2011-09-16T17:00Z
7,Sat Sep 17 2011,16:00,CEST/+0200,SC Columbia Floridsdorf,1-4,1-1,Wiener Sportklub,2011-09-17T14:00Z
7,Sat Sep 17 2011,19:00,CEST/+0200,SC Ritzing,4-4,2-2,SC Sollenau,2011-09-17T17:00Z
8,Fri Sep 23 2011,20:00,CEST/+0200,SC Sollenau,4-0,2-0,SV Mattersburg II,2011-09-23T18:00Z
8,Fri Sep 23 2011,19:00,CEST/+0200,FAC Team für Wien,2-3,0-2,FC Trenkwalder Admira II,2011-09-23T17:00Z
8,Fri Sep 23 2011,19:00,CEST/+0200,SC Neusiedl/See 1919,2-1,1-0,Austria Wien II,2011-09-23T17:00Z
8,Fri Sep 23 2011,19:30,CEST/+0200,Rapid Wien II,3-0,1-0,SC/ESV Parndorf,2011-09-23T17:30Z
8,Fri Sep 23 2011,19:30,CEST/+0200,SV Schwechat,3-0,1-0,SC Columbia Floridsdorf,2011-09-23T17:30Z
8,Fri Sep 23 2011,19:30,CEST/+0200,SV Horn,2-2,1-1,Wiener Sportklub,2011-09-23T17:30Z
8,Fri Sep 23 2011,19:30,CEST/+0200,SV Stegersbach,2-3,0-2,SC Ritzing,2011-09-23T17:30Z
8,Sat Sep 24 2011,15:30,CEST/+0200,1. Simmeringer SC,2-1,0-0,SKU Amstetten,2011-09-24T13:30Z
9,Fri Sep 30 2011,19:00,CEST/+0200,SC/ESV Parndorf,2-0,1-0,FAC Team für Wien,2011-09-30T17:00Z
9,Fri Sep 30 2011,19:00,CEST/+0200,Austria Wien II,3-4,0-3,SC Sollenau,2011-09-30T17:00Z
9,Fri Sep 30 2011,19:00,CEST/+0200,SV Mattersburg II,0-0,0-0,SV Stegersbach,2011-09-30T17:00Z
9,Fri Sep 30 2011,19:30,CEST/+0200,Wiener Sportklub,2-2,1-2,SV Schwechat,2011-09-30T17:30Z
9,Fri Sep 30 2011,19:30,CEST/+0200,SKU Amstetten,1-0,1-0,Rapid Wien II,2011-09-30T17:30Z
9,Sat Oct 1 2011,19:00,CEST/+0200,SC Ritzing,1-1,0-1,1. Simmeringer SC,2011-10-01T17:00Z
9,Sat Oct 1 2011,15:00,CEST/+0200,SC Columbia Floridsdorf,1-3,1-1,SC Neusiedl/See 1919,2011-10-01T13:00Z
9,Sun Oct 2 2011,15:30,CEST/+0200,FC Trenkwalder Admira II,0-4,0-2,SV Horn,2011-10-02T13:30Z
10,Fri Oct 7 2011,20:00,CEST/+0200,SC Sollenau,7-5,3-0,SC Columbia Floridsdorf,2011-10-07T18:00Z
10,Fri Oct 7 2011,20:00,CEST/+0200,SC Neusiedl/See 1919,1-2,1-1,Wiener Sportklub,2011-10-07T18:00Z
10,Fri Oct 7 2011,20:00,CEST/+0200,SV Stegersbach,1-3,0-1,Austria Wien II,2011-10-07T18:00Z
10,Fri Oct 7 2011,20:00,CEST/+0200,Rapid Wien II,5-0,4-0,SC Ritzing,2011-10-07T18:00Z
10,Fri Oct 7 2011,20:00,CEST/+0200,SV Horn,1-1,1-0,SV Schwechat,2011-10-07T18:00Z
10,Sat Oct 8 2011,16:00,CEST/+0200,FAC Team für Wien,0-2,0-1,SKU Amstetten,2011-10-08T14:00Z
10,Sun Oct 9 2011,16:00,CEST/+0200,FC Trenkwalder Admira II,2-0,1-0,SC/ESV Parndorf,2011-10-09T14:00Z
10,Mon Oct 10 2011,19:00,CEST/+0200,1. Simmeringer SC,3-1,0-0,SV Mattersburg II,2011-10-10T17:00Z
11,Fri Oct 14 2011,19:00,CEST/+0200,SC/ESV Parndorf,0-2,0-1,SV Horn,2011-10-14T17:00Z
11,Fri Oct 14 2011,19:00,CEST/+0200,Austria Wien II,4-2,2-0,1. Simmeringer SC,2011-10-14T17:00Z
11,Fri Oct 14 2011,19:00,CEST/+0200,SV Mattersburg II,0-1,0-1,Rapid Wien II,2011-10-14T17:00Z
11,Fri Oct 14 2011,19:30,CEST/+0200,SV Schwechat,5-1,2-0,SC Neusiedl/See 1919,2011-10-14T17:30Z
11,Fri Oct 14 2011,19:30,CEST/+0200,Wiener Sportklub,2-1,2-0,SC Sollenau,2011-10-14T17:30Z
11,Fri Oct 14 2011,19:30,CEST/+0200,SKU Amstetten,1-0,1-0,FC Trenkwalder Admira II,2011-10-14T17:30Z
11,Sat Oct 15 2011,19:00,CEST/+0200,SC Ritzing,2-0,1-0,FAC Team für Wien,2011-10-15T17:00Z
11,Sat Oct 15 2011,14:00,CEST/+0200,SC Columbia Floridsdorf,0-3,0-0,SV Stegersbach,2011-10-15T12:00Z
12,Fri Oct 21 2011,19:30,CEST/+0200,SC Sollenau,1-3,0-0,SV Schwechat,2011-10-21T17:30Z
12,Fri Oct 21 2011,19:00,CEST/+0200,SC/ESV Parndorf,2-0,1-0,SKU Amstetten,2011-10-21T17:00Z
12,Fri Oct 21 2011,19:30,CEST/+0200,FAC Team für Wien,1-1,0-1,SV Mattersburg II,2011-10-21T17:30Z
12,Fri Oct 21 2011,19:30,CEST/+0200,Rapid Wien II,1-0,0-0,Austria Wien II,2011-10-21T17:30Z
12,Fri Oct 21 2011,19:45,CEST/+0200,SV Stegersbach,0-2,0-0,Wiener Sportklub,2011-10-21T17:45Z
12,Fri Oct 21 2011,19:30,CEST/+0200,SV Horn,2-2,1-0,SC Neusiedl/See 1919,2011-10-21T17:30Z
12,Sat Oct 22 2011,15:30,CEST/+0200,1. Simmeringer SC,3-2,1-1,SC Columbia Floridsdorf,2011-10-22T13:30Z
12,Sun Oct 23 2011,15:30,CEST/+0200,FC Trenkwalder Admira II,2-0,1-0,SC Ritzing,2011-10-23T13:30Z
6,Tue Oct 25 2011,19:30,CEST/+0200,SV Stegersbach,2-6,0-3,SC/ESV Parndorf,2011-10-25T17:30Z
13,Fri Oct 28 2011,19:00,CEST/+0200,Austria Wien II,1-1,1-0,FAC Team für Wien,2011-10-28T17:00Z
13,Fri Oct 28 2011,19:00,CEST/+0200,SV Mattersburg II,2-1,1-0,FC Trenkwalder Admira II,2011-10-28T17:00Z
13,Fri Oct 28 2011,19:30,CEST/+0200,SKU Amstetten,1-3,0-1,SV Horn,2011-10-28T17:30Z
13,Fri Oct 28 2011,19:30,CEST/+0200,Wiener Sportklub,1-3,0-2,1. Simmeringer SC,2011-10-28T17:30Z
13,Fri Oct 28 2011,19:30,CEST/+0200,SV Schwechat,4-1,2-0,SV Stegersbach,2011-10-28T17:30Z
13,Fri Oct 28 2011,19:00,CEST/+0200,SC Neusiedl/See 1919,2-4,0-2,SC Sollenau,2011-10-28T17:00Z
13,Sat Oct 29 2011,17:00,CEST/+0200,SC Ritzing,0-5,0-2,SC/ESV Parndorf,2011-10-29T15:00Z
13,Sat Oct 29 2011,14:00,CEST/+0200,SC Columbia Floridsdorf,3-3,2-2,Rapid Wien II,2011-10-29T12:00Z
14,Fri Nov 4 2011,19:00,CET/+0100,FAC Team für Wien,4-0,2-0,SC Columbia Floridsdorf,2011-11-04T18:00Z
14,Fri Nov 4 2011,19:00,CET/+0100,FC Trenkwalder Admira II,2-1,1-1,Austria Wien II,2011-11-04T18:00Z
14,Fri Nov 4 2011,19:00,CET/+0100,SC/ESV Parndorf,3-1,2-0,SV Mattersburg II,2011-11-04T18:00Z
14,Fri Nov 4 2011,19:30,CET/+0100,SV Stegersbach,1-0,0-0,SC Neusiedl/See 1919,2011-11-04T18:30Z
14,Fri Nov 4 2011,19:30,CET/+0100,Rapid Wien II,3-1,0-1,Wiener Sportklub,2011-11-04T18:30Z
14,Fri Nov 4 2011,19:30,CET/+0100,SKU Amstetten,0-1,0-1,SC Ritzing,2011-11-04T18:30Z
14,Fri Nov 4 2011,19:30,CET/+0100,SV Horn,3-1,1-0,SC Sollenau,2011-11-04T18:30Z
14,Sat Nov 5 2011,15:30,CET/+0100,1. Simmeringer SC,0-0,0-0,SV Schwechat,2011-11-05T14:30Z
15,Fri Nov 11 2011,19:00,CET/+0100,Austria Wien II,0-1,0-1,SC/ESV Parndorf,2011-11-11T18:00Z
15,Fri Nov 11 2011,19:00,CET/+0100,SV Mattersburg II,5-0,3-0,SKU Amstetten,2011-11-11T18:00Z
15,Fri Nov 11 2011,19:30,CET/+0100,SC Neusiedl/See 1919,1-3,0-1,1. Simmeringer SC,2011-11-11T18:30Z
15,Fri Nov 11 2011,19:30,CET/+0100,Wiener Sportklub,1-0,1-0,FAC Team für Wien,2011-11-11T18:30Z
15,Fri Nov 11 2011,19:30,CET/+0100,SV Schwechat,1-2,1-1,Rapid Wien II,2011-11-11T18:30Z
15,Fri Nov 11 2011,19:30,CET/+0100,SC Sollenau,1-4,1-2,SV Stegersbach,2011-11-11T18:30Z
15,Sat Nov 12 2011,17:00,CET/+0100,SC Ritzing,0-0,0-0,SV Horn,2011-11-12T16:00Z
15,Sat Nov 12 2011,14:00,CET/+0100,SC Columbia Floridsdorf,2-1,2-0,FC Trenkwalder Admira II,2011-11-12T13:00Z
16,Fri Mar 2 2012,19:00,CET/+0100,Austria Wien II,3-0,1-0,SKU Amstetten,2012-03-02T18:00Z
16,Fri Mar 2 2012,19:00,CET/+0100,SC Neusiedl/See 1919,1-3,0-2,Rapid Wien II,2012-03-02T18:00Z
16,Fri Mar 2 2012,19:00,CET/+0100,SV Mattersburg II,3-1,1-1,SC Ritzing,2012-03-02T18:00Z
16,Fri Mar 2 2012,19:30,CET/+0100,SV Horn,0-2,0-1,SV Stegersbach,2012-03-02T18:30Z
16,Fri Mar 2 2012,19:30,CET/+0100,SC Sollenau,2-0,1-0,1. Simmeringer SC,2012-03-02T18:30Z
16,Fri Mar 2 2012,19:30,CET/+0100,SV Schwechat,0-0,0-0,FAC Team für Wien,2012-03-02T18:30Z
16,Fri Mar 2 2012,19:30,CET/+0100,Wiener Sportklub,1-1,0-0,FC Trenkwalder Admira II,2012-03-02T18:30Z
16,Sat Mar 3 2012,14:00,CET/+0100,SC Columbia Floridsdorf,0-3,0-2,SC/ESV Parndorf,2012-03-03T13:00Z
17,Fri Mar 9 2012,19:00,CET/+0100,SC/ESV Parndorf,0-0,0-0,Wiener Sportklub,2012-03-09T18:00Z
17,Fri Mar 9 2012,19:00,CET/+0100,SV Mattersburg II,0-4,0-2,SV Horn,2012-03-09T18:00Z
17,Fri Mar 9 2012,19:00,CET/+0100,FC Trenkwalder Admira II,1-0,1-0,SV Schwechat,2012-03-09T18:00Z
17,Fri Mar 9 2012,19:00,CET/+0100,FAC Team für Wien,3-0,3-0,SC Neusiedl/See 1919,2012-03-09T18:00Z
17,Fri Mar 9 2012,19:30,CET/+0100,SKU Amstetten,3-0,1-0,SC Columbia Floridsdorf,2012-03-09T18:30Z
17,Fri Mar 9 2012,19:30,CET/+0100,Rapid Wien II,3-1,2-0,SC Sollenau,2012-03-09T18:30Z
17,Fri Mar 9 2012,19:30,CET/+0100,SC Ritzing,0-0,0-0,Austria Wien II,2012-03-09T18:30Z
17,Sat Mar 10 2012,15:30,CET/+0100,1. Simmeringer SC,2-4,2-0,SV Stegersbach,2012-03-10T14:30Z
18,Fri Mar 16 2012,19:00,CET/+0100,SC Neusiedl/See 1919,4-1,1-0,FC Trenkwalder Admira II,2012-03-16T18:00Z
18,Fri Mar 16 2012,19:00,CET/+0100,Austria Wien II,1-0,1-0,SV Mattersburg II,2012-03-16T18:00Z
18,Fri Mar 16 2012,19:30,CET/+0100,SV Horn,2-0,0-0,1. Simmeringer SC,2012-03-16T18:30Z
18,Fri Mar 16 2012,19:30,CET/+0100,SV Stegersbach,2-3,1-2,Rapid Wien II,2012-03-16T18:30Z
18,Fri Mar 16 2012,19:30,CET/+0100,SC Sollenau,1-1,1-1,FAC Team für Wien,2012-03-16T18:30Z
18,Fri Mar 16 2012,19:30,CET/+0100,SV Schwechat,0-2,0-2,SC/ESV Parndorf,2012-03-16T18:30Z
18,Fri Mar 16 2012,19:30,CET/+0100,Wiener Sportklub,2-2,1-1,SKU Amstetten,2012-03-16T18:30Z
18,Sat Mar 17 2012,15:00,CET/+0100,SC Columbia Floridsdorf,0-1,0-1,SC Ritzing,2012-03-17T14:00Z
19,Fri Mar 23 2012,19:00,CET/+0100,SC/ESV Parndorf,1-1,1-1,SC Neusiedl/See 1919,2012-03-23T18:00Z
19,Fri Mar 23 2012,19:00,CET/+0100,Austria Wien II,1-2,0-1,SV Horn,2012-03-23T18:00Z
19,Fri Mar 23 2012,19:00,CET/+0100,SV Mattersburg II,4-1,2-0,SC Columbia Floridsdorf,2012-03-23T18:00Z
19,Fri Mar 23 2012,19:00,CET/+0100,FAC Team für Wien,0-1,0-0,SV Stegersbach,2012-03-23T18:00Z
19,Fri Mar 23 2012,19:30,CET/+0100,Rapid Wien II,0-0,0-0,1. Simmeringer SC,2012-03-23T18:30Z
19,Fri Mar 23 2012,19:30,CET/+0100,SKU Amstetten,3-1,1-0,SV Schwechat,2012-03-23T18:30Z
19,Sat Mar 24 2012,17:00,CET/+0100,SC Ritzing,2-0,0-0,Wiener Sportklub,2012-03-24T16:00Z
19,Mon Mar 26 2012,19:00,CEST/+0200,FC Trenkwalder Admira II,0-6,0-3,SC Sollenau,2012-03-26T17:00Z
20,Fri Mar 30 2012,19:00,CEST/+0200,SC Neusiedl/See 1919,3-0,1-0,SKU Amstetten,2012-03-30T17:00Z
20,Fri Mar 30 2012,19:30,CEST/+0200,SV Horn,0-0,0-0,Rapid Wien II,2012-03-30T17:30Z
20,Fri Mar 30 2012,19:30,CEST/+0200,SV Stegersbach,3-0,2-0,FC Trenkwalder Admira II,2012-03-30T17:30Z
20,Fri Mar 30 2012,19:30,CEST/+0200,SC Sollenau,1-2,1-2,SC/ESV Parndorf,2012-03-30T17:30Z
20,Fri Mar 30 2012,19:30,CEST/+0200,SV Schwechat,2-1,0-0,SC Ritzing,2012-03-30T17:30Z
20,Fri Mar 30 2012,19:30,CEST/+0200,Wiener Sportklub,2-1,0-0,SV Mattersburg II,2012-03-30T17:30Z
20,Sat Mar 31 2012,15:30,CEST/+0200,1. Simmeringer SC,0-0,0-0,FAC Team für Wien,2012-03-31T13:30Z
20,Sat Mar 31 2012,15:00,CEST/+0200,SC Columbia Floridsdorf,0-0,0-0,Austria Wien II,2012-03-31T13:00Z
21,Thu Apr 5 2012,20:00,CEST/+0200,SV Mattersburg II,3-0,2-0,SV Schwechat,2012-04-05T18:00Z
21,Thu Apr 5 2012,19:00,CEST/+0200,Austria Wien II,1-1,1-1,Wiener Sportklub,2012-04-05T17:00Z
21,Fri Apr 6 2012,19:00,CEST/+0200,SC/ESV Parndorf,3-1,0-1,SV Stegersbach,2012-04-06T17:00Z
21,Fri Apr 6 2012,19:00,CEST/+0200,FC Trenkwalder Admira II,1-1,1-0,1. Simmeringer SC,2012-04-06T17:00Z
21,Fri Apr 6 2012,19:00,CEST/+0200,FAC Team für Wien,3-0,2-0,Rapid Wien II,2012-04-06T17:00Z
21,Fri Apr 6 2012,19:30,CEST/+0200,SKU Amstetten,3-1,1-0,SC Sollenau,2012-04-06T17:30Z
21,Sat Apr 7 2012,16:00,CEST/+0200,SC Columbia Floridsdorf,0-0,0-0,SV Horn,2012-04-07T14:00Z
21,Sat Apr 7 2012,16:00,CEST/+0200,SC Ritzing,1-4,1-2,SC Neusiedl/See 1919,2012-04-07T14:00Z
22,Fri Apr 13 2012,19:00,CEST/+0200,SC Neusiedl/See 1919,2-0,0-0,SV Mattersburg II,2012-04-13T17:00Z
22,Fri Apr 13 2012,19:30,CEST/+0200,SC Sollenau,0-1,0-0,SC Ritzing,2012-04-13T17:30Z
22,Fri Apr 13 2012,19:30,CEST/+0200,SV Schwechat,2-2,2-0,Austria Wien II,2012-04-13T17:30Z
22,Fri Apr 13 2012,19:30,CEST/+0200,Wiener Sportklub,4-2,2-1,SC Columbia Floridsdorf,2012-04-13T17:30Z
22,Fri Apr 13 2012,19:30,CEST/+0200,SV Horn,1-0,0-0,FAC Team für Wien,2012-04-13T17:30Z
22,Fri Apr 13 2012,19:30,CEST/+0200,SV Stegersbach,2-2,0-1,SKU Amstetten,2012-04-13T17:30Z
22,Sat Apr 14 2012,15:30,CEST/+0200,1. Simmeringer SC,0-0,0-0,SC/ESV Parndorf,2012-04-14T13:30Z
22,Tue Apr 17 2012,19:30,CEST/+0200,Rapid Wien II,3-1,2-0,FC Trenkwalder Admira II,2012-04-17T17:30Z
23,Fri Apr 20 2012,19:00,CEST/+0200,SC/ESV Parndorf,0-3,0-1,Rapid Wien II,2012-04-20T17:00Z
23,Fri Apr 20 2012,19:00,CEST/+0200,Austria Wien II,2-1,0-1,SC Neusiedl/See 1919,2012-04-20T17:00Z
23,Fri Apr 20 2012,19:00,CEST/+0200,SV Mattersburg II,4-1,1-1,SC Sollenau,2012-04-20T17:00Z
23,Fri Apr 20 2012,19:30,CEST/+0200,SKU Amstetten,0-0,0-0,1. Simmeringer SC,2012-04-20T17:30Z
23,Fri Apr 20 2012,19:30,CEST/+0200,Wiener Sportklub,0-3,0-1,SV Horn,2012-04-20T17:30Z
23,Sat Apr 21 2012,19:00,CEST/+0200,SC Ritzing,1-1,1-1,SV Stegersbach,2012-04-21T17:00Z
23,Sat Apr 21 2012,16:00,CEST/+0200,SC Columbia Floridsdorf,0-2,0-1,SV Schwechat,2012-04-21T14:00Z
23,Sun Apr 22 2012,15:30,CEST/+0200,FC Trenkwalder Admira II,1-2,1-0,FAC Team für Wien,2012-04-22T13:30Z
24,Fri Apr 27 2012,19:00,CEST/+0200,FAC Team für Wien,2-0,1-0,SC/ESV Parndorf,2012-04-27T17:00Z
24,Fri Apr 27 2012,19:30,CEST/+0200,SV Horn,4-0,2-0,FC Trenkwalder Admira II,2012-04-27T17:30Z
24,Fri Apr 27 2012,19:30,CEST/+0200,Rapid Wien II,5-0,2-0,SKU Amstetten,2012-04-27T17:30Z
24,Fri Apr 27 2012,19:30,CEST/+0200,SV Stegersbach,1-1,0-0,SV Mattersburg II,2012-04-27T17:30Z
24,Fri Apr 27 2012,19:30,CEST/+0200,SC Sollenau,5-6,2-3,Austria Wien II,2012-04-27T17:30Z
24,Fri Apr 27 2012,19:30,CEST/+0200,SV Schwechat,0-1,0-1,Wiener Sportklub,2012-04-27T17:30Z
24,Fri Apr 27 2012,19:00,CEST/+0200,SC Neusiedl/See 1919,2-1,0-0,SC Columbia Floridsdorf,2012-04-27T17:00Z
24,Sat Apr 28 2012,15:30,CEST/+0200,1. Simmeringer SC,0-2,0-1,SC Ritzing,2012-04-28T13:30Z
25,Tue May 1 2012,16:00,CEST/+0200,Wiener Sportklub,1-4,0-1,SC Neusiedl/See 1919,2012-05-01T14:00Z
25,Tue May 1 2012,16:00,CEST/+0200,SC Columbia Floridsdorf,2-0,1-0,SC Sollenau,2012-05-01T14:00Z
25,Tue May 1 2012,17:00,CEST/+0200,SV Schwechat,0-1,0-0,SV Horn,2012-05-01T15:00Z
25,Tue May 1 2012,17:30,CEST/+0200,SC Ritzing,1-2,1-1,Rapid Wien II,2012-05-01T15:30Z
25,Tue May 1 2012,18:00,CEST/+0200,SC/ESV Parndorf,2-2,1-0,FC Trenkwalder Admira II,2012-05-01T16:00Z
25,Tue May 1 2012,18:00,CEST/+0200,Austria Wien II,1-1,0-1,SV Stegersbach,2012-05-01T16:00Z
25,Tue May 1 2012,18:30,CEST/+0200,SKU Amstetten,1-1,0-1,FAC Team für Wien,2012-05-01T16:30Z
25,Tue May 1 2012,18:30,CEST/+0200,SV Mattersburg II,4-1,2-1,1. Simmeringer SC,2012-05-01T16:30Z
26,Fri May 4 2012,19:00,CEST/+0200,SC Neusiedl/See 1919,3-3,3-0,SV Schwechat,2012-05-04T17:00Z
26,Fri May 4 2012,19:30,CEST/+0200,SV Horn,2-1,1-1,SC/ESV Parndorf,2012-05-04T17:30Z
26,Fri May 4 2012,19:30,CEST/+0200,Rapid Wien II,4-0,2-0,SV Mattersburg II,2012-05-04T17:30Z
26,Fri May 4 2012,19:30,CEST/+0200,SV Stegersbach,5-2,2-1,SC Columbia Floridsdorf,2012-05-04T17:30Z
26,Fri May 4 2012,18:00,CEST/+0200,FAC Team für Wien,0-0,0-0,SC Ritzing,2012-05-04T16:00Z
26,Sat May 5 2012,18:00,CEST/+0200,SC Sollenau,3-3,1-1,Wiener Sportklub,2012-05-05T16:00Z
26,Sat May 5 2012,14:30,CEST/+0200,1. Simmeringer SC,1-6,0-2,Austria Wien II,2012-05-05T12:30Z
26,Sun May 6 2012,15:30,CEST/+0200,FC Trenkwalder Admira II,5-1,1-1,SKU Amstetten,2012-05-06T13:30Z
27,Fri May 11 2012,19:00,CEST/+0200,Austria Wien II,1-0,1-0,Rapid Wien II,2012-05-11T17:00Z
