Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat May 21 2011,18:30,-0300,Ceará CE,1-3,0-0,Vasco da Gama RJ,2011-05-21T21:30Z
1,Sat May 21 2011,18:30,-0300,Atlético Mineiro,3-0,2-0,Athletico Paranaense,2011-05-21T21:30Z
1,Sat May 21 2011,21:00,-0300,Santos FC,1-1,1-1,Internacional,2011-05-22T00:00Z
1,Sat May 21 2011,18:30,-0300,Flamengo RJ,4-0,1-0,Avaí SC,2011-05-21T21:30Z
1,Sun May 22 2011,16:00,-0300,Palmeiras,1-0,0-0,Botafogo RJ,2011-05-22T19:00Z
1,Sun May 22 2011,16:00,-0300,Grêmio Porto Alegre,1-2,0-0,Corinthians SP,2011-05-22T19:00Z
1,Sun May 22 2011,16:00,-0300,Coritiba PR,0-1,0-0,Atlético Goianiense,2011-05-22T19:00Z
1,Sun May 22 2011,16:00,-0300,Figueirense SC,1-0,0-0,Cruzeiro,2011-05-22T19:00Z
1,Sun May 22 2011,18:30,-0300,Fluminense RJ,0-2,0-1,São Paulo FC,2011-05-22T21:30Z
1,Sun May 22 2011,18:30,-0300,América MG,2-1,0-1,Bahia BA,2011-05-22T21:30Z
2,Sat May 28 2011,18:30,-0300,Botafogo RJ,1-0,1-0,Santos FC,2011-05-28T21:30Z
2,Sat May 28 2011,18:30,-0300,Internacional,0-1,0-0,Ceará CE,2011-05-28T21:30Z
2,Sat May 28 2011,18:30,-0300,Avaí SC,1-3,1-1,Atlético Mineiro,2011-05-28T21:30Z
2,Sat May 28 2011,21:00,-0300,São Paulo FC,1-0,0-0,Figueirense SC,2011-05-29T00:00Z
2,Sun May 29 2011,16:00,-0300,Bahia BA,3-3,2-1,Flamengo RJ,2011-05-29T19:00Z
2,Sun May 29 2011,16:00,-0300,Athletico Paranaense,0-1,0-1,Grêmio Porto Alegre,2011-05-29T19:00Z
2,Sun May 29 2011,16:00,-0300,Cruzeiro,1-1,0-0,Palmeiras,2011-05-29T19:00Z
2,Sun May 29 2011,18:30,-0300,Vasco da Gama RJ,3-0,1-0,América MG,2011-05-29T21:30Z
2,Sun May 29 2011,18:30,-0300,Atlético Goianiense,0-1,0-1,Fluminense RJ,2011-05-29T21:30Z
2,Sun May 29 2011,16:00,-0300,Corinthians SP,2-1,1-0,Coritiba PR,2011-05-29T19:00Z
3,Sat Jun 4 2011,18:30,-0300,Palmeiras,1-0,0-0,Athletico Paranaense,2011-06-04T21:30Z
3,Sat Jun 4 2011,18:30,-0300,Fluminense RJ,2-1,1-0,Cruzeiro,2011-06-04T21:30Z
3,Sat Jun 4 2011,18:30,-0300,Ceará CE,2-2,1-1,Botafogo RJ,2011-06-04T21:30Z
3,Sat Jun 4 2011,21:00,-0300,Figueirense SC,2-0,0-0,Atlético Goianiense,2011-06-05T00:00Z
3,Sun Jun 5 2011,16:00,-0300,Grêmio Porto Alegre,2-0,2-0,Bahia BA,2011-06-05T19:00Z
3,Sun Jun 5 2011,16:00,-0300,Coritiba PR,5-1,4-0,Vasco da Gama RJ,2011-06-05T19:00Z
3,Sun Jun 5 2011,18:30,-0300,Santos FC,3-1,1-0,Avaí SC,2011-06-05T21:30Z
3,Sun Jun 5 2011,18:30,-0300,América MG,2-4,0-3,Internacional,2011-06-05T21:30Z
3,Sun Jun 5 2011,16:00,-0300,Flamengo RJ,1-1,1-1,Corinthians SP,2011-06-05T19:00Z
3,Wed Jun 8 2011,21:50,-0300,Atlético Mineiro,0-1,0-1,São Paulo FC,2011-06-09T00:50Z
4,Sat Jun 11 2011,18:30,-0300,Avaí SC,2-2,0-1,América MG,2011-06-11T21:30Z
4,Sat Jun 11 2011,18:30,-0300,Cruzeiro,1-1,0-0,Santos FC,2011-06-11T21:30Z
4,Sat Jun 11 2011,18:30,-0300,São Paulo FC,3-1,1-0,Grêmio Porto Alegre,2011-06-11T21:30Z
4,Sat Jun 11 2011,21:00,-0300,Vasco da Gama RJ,1-1,1-0,Figueirense SC,2011-06-12T00:00Z
