Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
6,Tue Sep 26 2023,20:45,CEST/+0200,Juventus,1-0,0-0,US Lecce,2023-09-26T18:45Z
6,Wed Sep 27 2023,18:30,CEST/+0200,Cagliari Calcio,1-3,1-2,AC Milan,2023-09-27T16:30Z
6,Wed Sep 27 2023,18:30,CEST/+0200,Empoli FC,1-0,1-0,US Salernitana 1919,2023-09-27T16:30Z
6,Wed Sep 27 2023,18:30,CEST/+0200,Hellas Verona,0-1,0-1,Atalanta,2023-09-27T16:30Z
6,Wed Sep 27 2023,20:45,CEST/+0200,Inter,1-2,1-0,Sassuolo Calcio,2023-09-27T18:45Z
6,Wed Sep 27 2023,20:45,CEST/+0200,Lazio Roma,2-0,0-0,Torino FC,2023-09-27T18:45Z
6,Wed Sep 27 2023,20:45,CEST/+0200,SSC Napoli,4-1,2-0,Udinese Calcio,2023-09-27T18:45Z
6,Thu Sep 28 2023,18:30,CEST/+0200,AC Monza,0-0,0-0,Bologna FC,2023-09-28T16:30Z
6,Thu Sep 28 2023,20:45,CEST/+0200,Genoa CFC,4-1,2-1,AS Roma,2023-09-28T18:45Z
6,Thu Sep 28 2023,18:30,CEST/+0200,Frosinone Calcio,1-1,0-1,ACF Fiorentina,2023-09-28T16:30Z
7,Sat Sep 30 2023,15:00,CEST/+0200,US Lecce,0-4,0-1,SSC Napoli,2023-09-30T13:00Z
7,Sat Sep 30 2023,18:00,CEST/+0200,AC Milan,2-0,0-0,Lazio Roma,2023-09-30T16:00Z
7,Sat Sep 30 2023,20:45,CEST/+0200,US Salernitana 1919,0-4,0-0,Inter,2023-09-30T18:45Z
7,Sun Oct 1 2023,15:00,CEST/+0200,Udinese Calcio,2-2,1-2,Genoa CFC,2023-10-01T13:00Z
7,Sun Oct 1 2023,18:00,CEST/+0200,Atalanta,0-0,0-0,Juventus,2023-10-01T16:00Z
7,Sun Oct 1 2023,20:45,CEST/+0200,AS Roma,2-0,1-0,Frosinone Calcio,2023-10-01T18:45Z
7,Sun Oct 1 2023,12:30,CEST/+0200,Bologna FC,3-0,1-0,Empoli FC,2023-10-01T10:30Z
7,Mon Oct 2 2023,18:30,CEST/+0200,Sassuolo Calcio,0-1,0-0,AC Monza,2023-10-02T16:30Z
7,Mon Oct 2 2023,18:30,CEST/+0200,Torino FC,0-0,0-0,Hellas Verona,2023-10-02T16:30Z
7,Mon Oct 2 2023,20:45,CEST/+0200,ACF Fiorentina,3-0,2-0,Cagliari Calcio,2023-10-02T18:45Z
8,Fri Oct 6 2023,20:45,CEST/+0200,US Lecce,1-1,0-1,Sassuolo Calcio,2023-10-06T18:45Z
8,Fri Oct 6 2023,18:30,CEST/+0200,Empoli FC,0-0,0-0,Udinese Calcio,2023-10-06T16:30Z
8,Sat Oct 7 2023,15:00,CEST/+0200,Inter,2-2,2-1,Bologna FC,2023-10-07T13:00Z
8,Sat Oct 7 2023,18:00,CEST/+0200,Juventus,2-0,0-0,Torino FC,2023-10-07T16:00Z
8,Sat Oct 7 2023,20:45,CEST/+0200,Genoa CFC,0-1,0-0,AC Milan,2023-10-07T18:45Z
8,Sun Oct 8 2023,15:00,CEST/+0200,Frosinone Calcio,2-1,1-0,Hellas Verona,2023-10-08T13:00Z
8,Sun Oct 8 2023,15:00,CEST/+0200,Lazio Roma,3-2,2-1,Atalanta,2023-10-08T13:00Z
8,Sun Oct 8 2023,18:00,CEST/+0200,Cagliari Calcio,1-4,0-2,AS Roma,2023-10-08T16:00Z
8,Sun Oct 8 2023,20:45,CEST/+0200,SSC Napoli,1-3,1-1,ACF Fiorentina,2023-10-08T18:45Z
8,Sun Oct 8 2023,12:30,CEST/+0200,AC Monza,3-0,2-0,US Salernitana 1919,2023-10-08T10:30Z
9,Sat Oct 21 2023,18:00,CEST/+0200,Torino FC,0-3,0-0,Inter,2023-10-21T16:00Z
9,Sat Oct 21 2023,20:45,CEST/+0200,Sassuolo Calcio,0-2,0-2,Lazio Roma,2023-10-21T18:45Z
9,Sat Oct 21 2023,15:00,CEST/+0200,Hellas Verona,1-3,0-2,SSC Napoli,2023-10-21T13:00Z
9,Sun Oct 22 2023,12:30,CEST/+0200,AS Roma,1-0,0-0,AC Monza,2023-10-22T10:30Z
9,Sun Oct 22 2023,15:00,CEST/+0200,Bologna FC,2-1,2-0,Frosinone Calcio,2023-10-22T13:00Z
9,Sun Oct 22 2023,15:00,CEST/+0200,US Salernitana 1919,2-2,0-0,Cagliari Calcio,2023-10-22T13:00Z
9,Sun Oct 22 2023,18:00,CEST/+0200,Atalanta,2-0,0-0,Genoa CFC,2023-10-22T16:00Z
9,Sun Oct 22 2023,20:45,CEST/+0200,AC Milan,0-1,0-0,Juventus,2023-10-22T18:45Z
9,Mon Oct 23 2023,20:45,CEST/+0200,ACF Fiorentina,0-2,0-1,Empoli FC,2023-10-23T18:45Z
9,Mon Oct 23 2023,18:30,CEST/+0200,Udinese Calcio,1-1,0-0,US Lecce,2023-10-23T16:30Z
10,Fri Oct 27 2023,20:45,CEST/+0200,Genoa CFC,1-0,1-0,US Salernitana 1919,2023-10-27T18:45Z
10,Sat Oct 28 2023,18:00,CEST/+0200,US Lecce,0-1,0-1,Torino FC,2023-10-28T16:00Z
10,Sat Oct 28 2023,20:45,CEST/+0200,Juventus,1-0,0-0,Hellas Verona,2023-10-28T18:45Z
10,Sat Oct 28 2023,15:00,CEST/+0200,Sassuolo Calcio,1-1,1-1,Bologna FC,2023-10-28T13:00Z
10,Sun Oct 29 2023,12:30,CET/+0100,Cagliari Calcio,4-3,0-2,Frosinone Calcio,2023-10-29T11:30Z
10,Sun Oct 29 2023,15:00,CET/+0100,AC Monza,1-1,1-0,Udinese Calcio,2023-10-29T14:00Z
10,Sun Oct 29 2023,18:00,CET/+0100,Inter,1-0,0-0,AS Roma,2023-10-29T17:00Z
10,Sun Oct 29 2023,20:45,CET/+0100,SSC Napoli,2-2,0-2,AC Milan,2023-10-29T19:45Z
10,Mon Oct 30 2023,20:45,CET/+0100,Lazio Roma,1-0,0-0,ACF Fiorentina,2023-10-30T19:45Z
10,Mon Oct 30 2023,18:30,CET/+0100,Empoli FC,0-3,0-2,Atalanta,2023-10-30T17:30Z
11,Fri Nov 3 2023,20:45,CET/+0100,Bologna FC,1-0,0-0,Lazio Roma,2023-11-03T19:45Z
11,Sat Nov 4 2023,15:00,CET/+0100,US Salernitana 1919,0-2,0-1,SSC Napoli,2023-11-04T14:00Z
11,Sat Nov 4 2023,18:00,CET/+0100,Atalanta,1-2,0-1,Inter,2023-11-04T17:00Z
11,Sat Nov 4 2023,20:45,CET/+0100,AC Milan,0-1,0-0,Udinese Calcio,2023-11-04T19:45Z
11,Sun Nov 5 2023,15:00,CET/+0100,Cagliari Calcio,2-1,0-0,Genoa CFC,2023-11-05T14:00Z
11,Sun Nov 5 2023,18:00,CET/+0100,AS Roma,2-1,0-0,US Lecce,2023-11-05T17:00Z
11,Sun Nov 5 2023,20:45,CET/+0100,ACF Fiorentina,0-1,0-1,Juventus,2023-11-05T19:45Z
11,Sun Nov 5 2023,12:30,CET/+0100,Hellas Verona,1-3,0-1,AC Monza,2023-11-05T11:30Z
11,Mon Nov 6 2023,18:30,CET/+0100,Frosinone Calcio,2-1,0-0,Empoli FC,2023-11-06T17:30Z
11,Mon Nov 6 2023,20:45,CET/+0100,Torino FC,2-1,1-1,Sassuolo Calcio,2023-11-06T19:45Z
12,Fri Nov 10 2023,20:45,CET/+0100,Genoa CFC,1-0,1-0,Hellas Verona,2023-11-10T19:45Z
12,Fri Nov 10 2023,18:30,CET/+0100,Sassuolo Calcio,2-2,1-2,US Salernitana 1919,2023-11-10T17:30Z
12,Sat Nov 11 2023,18:00,CET/+0100,Juventus,2-1,0-0,Cagliari Calcio,2023-11-11T17:00Z
12,Sat Nov 11 2023,20:45,CET/+0100,AC Monza,1-1,0-0,Torino FC,2023-11-11T19:45Z
12,Sat Nov 11 2023,15:00,CET/+0100,US Lecce,2-2,0-2,AC Milan,2023-11-11T14:00Z
12,Sun Nov 12 2023,12:30,CET/+0100,SSC Napoli,0-1,0-0,Empoli FC,2023-11-12T11:30Z
12,Sun Nov 12 2023,15:00,CET/+0100,ACF Fiorentina,2-1,1-1,Bologna FC,2023-11-12T14:00Z
12,Sun Nov 12 2023,15:00,CET/+0100,Udinese Calcio,1-1,1-0,Atalanta,2023-11-12T14:00Z
12,Sun Nov 12 2023,18:00,CET/+0100,Lazio Roma,0-0,0-0,AS Roma,2023-11-12T17:00Z
12,Sun Nov 12 2023,20:45,CET/+0100,Inter,2-0,1-0,Frosinone Calcio,2023-11-12T19:45Z
13,Sat Nov 25 2023,15:00,CET/+0100,US Salernitana 1919,2-1,0-1,Lazio Roma,2023-11-25T14:00Z
13,Sat Nov 25 2023,18:00,CET/+0100,Atalanta,1-2,0-1,SSC Napoli,2023-11-25T17:00Z
13,Sat Nov 25 2023,20:45,CET/+0100,AC Milan,1-0,1-0,ACF Fiorentina,2023-11-25T19:45Z
13,Sun Nov 26 2023,15:00,CET/+0100,Empoli FC,3-4,2-2,Sassuolo Calcio,2023-11-26T14:00Z
13,Sun Nov 26 2023,15:00,CET/+0100,Frosinone Calcio,2-1,1-1,Genoa CFC,2023-11-26T14:00Z
13,Sun Nov 26 2023,18:00,CET/+0100,AS Roma,3-1,1-0,Udinese Calcio,2023-11-26T17:00Z
13,Sun Nov 26 2023,20:45,CET/+0100,Juventus,1-1,1-1,Inter,2023-11-26T19:45Z
13,Sun Nov 26 2023,12:30,CET/+0100,Cagliari Calcio,1-1,1-0,AC Monza,2023-11-26T11:30Z
13,Mon Nov 27 2023,20:45,CET/+0100,Bologna FC,2-0,0-0,Torino FC,2023-11-27T19:45Z
13,Mon Nov 27 2023,18:30,CET/+0100,Hellas Verona,2-2,1-1,US Lecce,2023-11-27T17:30Z
14,Fri Dec 1 2023,20:45,CET/+0100,AC Monza,1-2,0-1,Juventus,2023-12-01T19:45Z
14,Sat Dec 2 2023,15:00,CET/+0100,Genoa CFC,1-1,1-0,Empoli FC,2023-12-02T14:00Z
14,Sat Dec 2 2023,18:00,CET/+0100,Lazio Roma,1-0,1-0,Cagliari Calcio,2023-12-02T17:00Z
14,Sat Dec 2 2023,20:45,CET/+0100,AC Milan,3-1,1-0,Frosinone Calcio,2023-12-02T19:45Z
14,Sun Dec 3 2023,15:00,CET/+0100,ACF Fiorentina,3-0,2-0,US Salernitana 1919,2023-12-03T14:00Z
14,Sun Dec 3 2023,15:00,CET/+0100,Udinese Calcio,3-3,2-1,Hellas Verona,2023-12-03T14:00Z
14,Sun Dec 3 2023,18:00,CET/+0100,Sassuolo Calcio,1-2,1-0,AS Roma,2023-12-03T17:00Z
14,Sun Dec 3 2023,20:45,CET/+0100,SSC Napoli,0-3,0-1,Inter,2023-12-03T19:45Z
14,Sun Dec 3 2023,12:30,CET/+0100,US Lecce,1-1,0-0,Bologna FC,2023-12-03T11:30Z
14,Mon Dec 4 2023,20:45,CET/+0100,Torino FC,3-0,1-0,Atalanta,2023-12-04T19:45Z
15,Fri Dec 8 2023,20:45,CET/+0100,Juventus,1-0,0-0,SSC Napoli,2023-12-08T19:45Z
15,Sat Dec 9 2023,18:00,CET/+0100,Atalanta,3-2,1-1,AC Milan,2023-12-09T17:00Z
15,Sat Dec 9 2023,20:45,CET/+0100,Inter,4-0,3-0,Udinese Calcio,2023-12-09T19:45Z
15,Sat Dec 9 2023,15:00,CET/+0100,Hellas Verona,1-1,0-1,Lazio Roma,2023-12-09T14:00Z
15,Sun Dec 10 2023,12:30,CET/+0100,Frosinone Calcio,0-0,0-0,Torino FC,2023-12-10T11:30Z
15,Sun Dec 10 2023,15:00,CET/+0100,AC Monza,1-0,0-0,Genoa CFC,2023-12-10T14:00Z
15,Sun Dec 10 2023,18:00,CET/+0100,US Salernitana 1919,1-2,0-2,Bologna FC,2023-12-10T17:00Z
15,Sun Dec 10 2023,20:45,CET/+0100,AS Roma,1-1,1-0,ACF Fiorentina,2023-12-10T19:45Z
15,Mon Dec 11 2023,20:45,CET/+0100,Cagliari Calcio,2-1,0-1,Sassuolo Calcio,2023-12-11T19:45Z
15,Mon Dec 11 2023,18:30,CET/+0100,Empoli FC,1-1,0-0,US Lecce,2023-12-11T17:30Z
16,Fri Dec 15 2023,20:45,CET/+0100,Genoa CFC,1-1,0-1,Juventus,2023-12-15T19:45Z
16,Sat Dec 16 2023,18:30,CET/+0100,SSC Napoli,2-1,0-0,Cagliari Calcio,2023-12-16T17:30Z
16,Sat Dec 16 2023,20:45,CET/+0100,Torino FC,1-0,1-0,Empoli FC,2023-12-16T19:45Z
16,Sat Dec 16 2023,15:00,CET/+0100,US Lecce,2-1,1-1,Frosinone Calcio,2023-12-16T14:00Z
16,Sun Dec 17 2023,12:30,CET/+0100,AC Milan,3-0,2-0,AC Monza,2023-12-17T11:30Z
16,Sun Dec 17 2023,15:00,CET/+0100,ACF Fiorentina,1-0,0-0,Hellas Verona,2023-12-17T14:00Z
16,Sun Dec 17 2023,15:00,CET/+0100,Udinese Calcio,2-2,1-0,Sassuolo Calcio,2023-12-17T14:00Z
16,Sun Dec 17 2023,18:00,CET/+0100,Bologna FC,2-0,1-0,AS Roma,2023-12-17T17:00Z
16,Sun Dec 17 2023,20:45,CET/+0100,Lazio Roma,0-2,0-1,Inter,2023-12-17T19:45Z
16,Mon Dec 18 2023,20:45,CET/+0100,Atalanta,4-1,0-1,US Salernitana 1919,2023-12-18T19:45Z
17,Fri Dec 22 2023,18:30,CET/+0100,Sassuolo Calcio,1-2,1-0,Genoa CFC,2023-12-22T17:30Z
17,Fri Dec 22 2023,20:45,CET/+0100,AC Monza,0-1,0-1,ACF Fiorentina,2023-12-22T19:45Z
17,Fri Dec 22 2023,20:45,CET/+0100,US Salernitana 1919,2-2,1-1,AC Milan,2023-12-22T19:45Z
17,Fri Dec 22 2023,18:30,CET/+0100,Empoli FC,0-2,0-1,Lazio Roma,2023-12-22T17:30Z
17,Sat Dec 23 2023,12:30,CET/+0100,Frosinone Calcio,1-2,0-1,Juventus,2023-12-23T11:30Z
17,Sat Dec 23 2023,15:00,CET/+0100,Bologna FC,1-0,0-0,Atalanta,2023-12-23T14:00Z
17,Sat Dec 23 2023,15:00,CET/+0100,Torino FC,1-1,0-0,Udinese Calcio,2023-12-23T14:00Z
17,Sat Dec 23 2023,18:00,CET/+0100,Hellas Verona,2-0,0-0,Cagliari Calcio,2023-12-23T17:00Z
17,Sat Dec 23 2023,18:00,CET/+0100,Inter,2-0,1-0,US Lecce,2023-12-23T17:00Z
17,Sat Dec 23 2023,20:45,CET/+0100,AS Roma,2-0,0-0,SSC Napoli,2023-12-23T19:45Z
18,Fri Dec 29 2023,18:30,CET/+0100,SSC Napoli,0-0,0-0,AC Monza,2023-12-29T17:30Z
18,Fri Dec 29 2023,20:45,CET/+0100,Genoa CFC,1-1,1-1,Inter,2023-12-29T19:45Z
18,Fri Dec 29 2023,20:45,CET/+0100,Lazio Roma,3-1,0-0,Frosinone Calcio,2023-12-29T19:45Z
18,Fri Dec 29 2023,18:30,CET/+0100,ACF Fiorentina,1-0,0-0,Torino FC,2023-12-29T17:30Z
18,Sat Dec 30 2023,12:30,CET/+0100,Atalanta,1-0,0-0,US Lecce,2023-12-30T11:30Z
18,Sat Dec 30 2023,15:00,CET/+0100,Cagliari Calcio,0-0,0-0,Empoli FC,2023-12-30T14:00Z
18,Sat Dec 30 2023,15:00,CET/+0100,Udinese Calcio,3-0,1-0,Bologna FC,2023-12-30T14:00Z
18,Sat Dec 30 2023,18:00,CET/+0100,Hellas Verona,0-1,0-0,US Salernitana 1919,2023-12-30T17:00Z
18,Sat Dec 30 2023,18:00,CET/+0100,AC Milan,1-0,0-0,Sassuolo Calcio,2023-12-30T17:00Z
18,Sat Dec 30 2023,20:45,CET/+0100,Juventus,1-0,0-0,AS Roma,2023-12-30T19:45Z
19,Fri Jan 5 2024,20:45,CET/+0100,Bologna FC,1-1,0-1,Genoa CFC,2024-01-05T19:45Z
19,Sat Jan 6 2024,15:00,CET/+0100,Frosinone Calcio,2-3,0-2,AC Monza,2024-01-06T14:00Z
19,Sat Jan 6 2024,18:00,CET/+0100,US Lecce,1-1,1-0,Cagliari Calcio,2024-01-06T17:00Z
19,Sat Jan 6 2024,20:45,CET/+0100,Sassuolo Calcio,1-0,1-0,ACF Fiorentina,2024-01-06T19:45Z
19,Sat Jan 6 2024,12:30,CET/+0100,Inter,2-1,1-0,Hellas Verona,2024-01-06T11:30Z
19,Sun Jan 7 2024,12:30,CET/+0100,Empoli FC,0-3,0-2,AC Milan,2024-01-07T11:30Z
19,Sun Jan 7 2024,15:00,CET/+0100,Torino FC,3-0,1-0,SSC Napoli,2024-01-07T14:00Z
19,Sun Jan 7 2024,15:00,CET/+0100,Udinese Calcio,1-2,0-1,Lazio Roma,2024-01-07T14:00Z
19,Sun Jan 7 2024,18:00,CET/+0100,US Salernitana 1919,1-2,1-0,Juventus,2024-01-07T17:00Z
19,Sun Jan 7 2024,20:45,CET/+0100,AS Roma,1-1,1-1,Atalanta,2024-01-07T19:45Z
20,Sat Jan 13 2024,15:00,CET/+0100,Genoa CFC,0-0,0-0,Torino FC,2024-01-13T14:00Z
20,Sat Jan 13 2024,15:00,CET/+0100,SSC Napoli,2-1,1-1,US Salernitana 1919,2024-01-13T14:00Z
20,Sat Jan 13 2024,18:00,CET/+0100,Hellas Verona,2-1,1-0,Empoli FC,2024-01-13T17:00Z
20,Sat Jan 13 2024,20:45,CET/+0100,AC Monza,1-5,0-2,Inter,2024-01-13T19:45Z
20,Sun Jan 14 2024,15:00,CET/+0100,Cagliari Calcio,2-1,1-1,Bologna FC,2024-01-14T14:00Z
20,Sun Jan 14 2024,18:00,CET/+0100,ACF Fiorentina,2-2,0-1,Udinese Calcio,2024-01-14T17:00Z
20,Sun Jan 14 2024,20:45,CET/+0100,AC Milan,3-1,1-0,AS Roma,2024-01-14T19:45Z
20,Sun Jan 14 2024,12:30,CET/+0100,Lazio Roma,1-0,0-0,US Lecce,2024-01-14T11:30Z
20,Mon Jan 15 2024,20:45,CET/+0100,Atalanta,5-0,3-0,Frosinone Calcio,2024-01-15T19:45Z
20,Tue Jan 16 2024,20:45,CET/+0100,Juventus,3-0,2-0,Sassuolo Calcio,2024-01-16T19:45Z
21,Sat Jan 20 2024,20:45,CET/+0100,Udinese Calcio,2-3,1-1,AC Milan,2024-01-20T19:45Z
21,Sat Jan 20 2024,18:00,CET/+0100,AS Roma,2-1,2-0,Hellas Verona,2024-01-20T17:00Z
21,Sun Jan 21 2024,12:30,CET/+0100,Frosinone Calcio,3-1,0-1,Cagliari Calcio,2024-01-21T11:30Z
21,Sun Jan 21 2024,15:00,CET/+0100,Empoli FC,3-0,2-0,AC Monza,2024-01-21T14:00Z
21,Sun Jan 21 2024,18:00,CET/+0100,US Salernitana 1919,1-2,1-1,Genoa CFC,2024-01-21T17:00Z
21,Sun Jan 21 2024,20:45,CET/+0100,US Lecce,0-3,0-0,Juventus,2024-01-21T19:45Z
22,Fri Jan 26 2024,20:45,CET/+0100,Cagliari Calcio,1-2,0-2,Torino FC,2024-01-26T19:45Z
22,Sat Jan 27 2024,15:00,CET/+0100,Atalanta,2-0,2-0,Udinese Calcio,2024-01-27T14:00Z
22,Sat Jan 27 2024,18:00,CET/+0100,Juventus,1-1,0-0,Empoli FC,2024-01-27T17:00Z
22,Sat Jan 27 2024,20:45,CET/+0100,AC Milan,2-2,1-1,Bologna FC,2024-01-27T19:45Z
22,Sun Jan 28 2024,15:00,CET/+0100,Hellas Verona,1-1,1-0,Frosinone Calcio,2024-01-28T14:00Z
22,Sun Jan 28 2024,15:00,CET/+0100,AC Monza,1-0,1-0,Sassuolo Calcio,2024-01-28T14:00Z
22,Sun Jan 28 2024,18:00,CET/+0100,Lazio Roma,0-0,0-0,SSC Napoli,2024-01-28T17:00Z
22,Sun Jan 28 2024,20:45,CET/+0100,ACF Fiorentina,0-1,0-1,Inter,2024-01-28T19:45Z
22,Sun Jan 28 2024,12:30,CET/+0100,Genoa CFC,2-1,0-1,US Lecce,2024-01-28T11:30Z
22,Mon Jan 29 2024,20:45,CET/+0100,US Salernitana 1919,1-2,0-0,AS Roma,2024-01-29T19:45Z
23,Fri Feb 2 2024,20:45,CET/+0100,US Lecce,3-2,1-0,ACF Fiorentina,2024-02-02T19:45Z
23,Sat Feb 3 2024,15:00,CET/+0100,Empoli FC,0-0,0-0,Genoa CFC,2024-02-03T14:00Z
23,Sat Feb 3 2024,15:00,CET/+0100,Udinese Calcio,0-0,0-0,AC Monza,2024-02-03T14:00Z
23,Sat Feb 3 2024,20:45,CET/+0100,Bologna FC,4-2,1-2,Sassuolo Calcio,2024-02-03T19:45Z
23,Sat Feb 3 2024,18:00,CET/+0100,Frosinone Calcio,2-3,1-1,AC Milan,2024-02-03T17:00Z
23,Sun Feb 4 2024,20:45,CET/+0100,Inter,1-0,1-0,Juventus,2024-02-04T19:45Z
23,Sun Feb 4 2024,18:00,CET/+0100,Atalanta,3-1,2-0,Lazio Roma,2024-02-04T17:00Z
23,Sun Feb 4 2024,15:00,CET/+0100,SSC Napoli,2-1,0-0,Hellas Verona,2024-02-04T14:00Z
23,Sun Feb 4 2024,12:30,CET/+0100,Torino FC,0-0,0-0,US Salernitana 1919,2024-02-04T11:30Z
23,Mon Feb 5 2024,20:45,CET/+0100,AS Roma,4-0,2-0,Cagliari Calcio,2024-02-05T19:45Z
