Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
6,Sat Sep 23 2023,16:15,CEST/+0200,CA Osasuna,0-0,0-0,Sevilla FC,2023-09-23T14:15Z
6,Sat Sep 23 2023,18:30,CEST/+0200,FC Barcelona,3-2,0-1,RC Celta,2023-09-23T16:30Z
6,Sat Sep 23 2023,21:00,CEST/+0200,UD Almería,2-2,0-1,Valencia CF,2023-09-23T19:00Z
6,Sun Sep 24 2023,21:00,CEST/+0200,Atlético Madrid,3-1,2-1,Real Madrid,2023-09-24T19:00Z
6,Sun Sep 24 2023,14:00,CEST/+0200,Real Sociedad,4-3,1-2,Getafe CF,2023-09-24T12:00Z
6,Sun Sep 24 2023,16:15,CEST/+0200,Rayo Vallecano,1-1,1-1,Villarreal CF,2023-09-24T14:15Z
6,Sun Sep 24 2023,18:30,CEST/+0200,Real Betis,1-1,0-1,Cádiz CF,2023-09-24T16:30Z
6,Sun Sep 24 2023,18:30,CEST/+0200,UD Las Palmas,1-0,0-0,Granada CF,2023-09-24T16:30Z
7,Tue Sep 26 2023,19:00,CEST/+0200,Sevilla FC,5-1,3-0,UD Almería,2023-09-26T17:00Z
7,Tue Sep 26 2023,21:30,CEST/+0200,RCD Mallorca,2-2,2-1,FC Barcelona,2023-09-26T19:30Z
7,Wed Sep 27 2023,19:00,CEST/+0200,Athletic Bilbao,2-2,1-0,Getafe CF,2023-09-27T17:00Z
7,Wed Sep 27 2023,19:00,CEST/+0200,Villarreal CF,1-2,0-0,Girona FC,2023-09-27T17:00Z
7,Wed Sep 27 2023,19:00,CEST/+0200,Real Madrid,2-0,1-0,UD Las Palmas,2023-09-27T17:00Z
7,Wed Sep 27 2023,21:30,CEST/+0200,Cádiz CF,0-0,0-0,Rayo Vallecano,2023-09-27T19:30Z
7,Wed Sep 27 2023,21:30,CEST/+0200,Valencia CF,0-1,0-1,Real Sociedad,2023-09-27T19:30Z
7,Thu Sep 28 2023,21:30,CEST/+0200,CA Osasuna,0-2,0-1,Atlético Madrid,2023-09-28T19:30Z
7,Thu Sep 28 2023,19:00,CEST/+0200,RC Celta,1-1,1-0,CD Alavés,2023-09-28T17:00Z
7,Thu Sep 28 2023,19:00,CEST/+0200,Granada CF,1-1,0-0,Real Betis,2023-09-28T17:00Z
8,Fri Sep 29 2023,21:00,CEST/+0200,FC Barcelona,1-0,0-0,Sevilla FC,2023-09-29T19:00Z
8,Sat Sep 30 2023,14:00,CEST/+0200,Getafe CF,0-0,0-0,Villarreal CF,2023-09-30T12:00Z
8,Sat Sep 30 2023,21:00,CEST/+0200,Real Sociedad,3-0,1-0,Athletic Bilbao,2023-09-30T19:00Z
8,Sat Sep 30 2023,16:15,CEST/+0200,Rayo Vallecano,2-2,1-1,RCD Mallorca,2023-09-30T14:15Z
8,Sat Sep 30 2023,18:30,CEST/+0200,Girona FC,0-3,0-2,Real Madrid,2023-09-30T16:30Z
8,Sun Oct 1 2023,14:00,CEST/+0200,UD Almería,3-3,3-0,Granada CF,2023-10-01T12:00Z
8,Sun Oct 1 2023,16:15,CEST/+0200,CD Alavés,0-2,0-1,CA Osasuna,2023-10-01T14:15Z
8,Sun Oct 1 2023,21:00,CEST/+0200,Atlético Madrid,3-2,1-2,Cádiz CF,2023-10-01T19:00Z
8,Sun Oct 1 2023,21:00,CEST/+0200,Real Betis,3-0,1-0,Valencia CF,2023-10-01T19:00Z
8,Mon Oct 2 2023,21:00,CEST/+0200,UD Las Palmas,2-1,0-0,RC Celta,2023-10-02T19:00Z
9,Fri Oct 6 2023,21:00,CEST/+0200,Athletic Bilbao,3-0,1-0,UD Almería,2023-10-06T19:00Z
9,Sat Oct 7 2023,16:15,CEST/+0200,Real Madrid,4-0,1-0,CA Osasuna,2023-10-07T14:15Z
9,Sat Oct 7 2023,14:00,CEST/+0200,Cádiz CF,0-1,0-0,Girona FC,2023-10-07T12:00Z
9,Sat Oct 7 2023,18:30,CEST/+0200,RCD Mallorca,1-1,1-1,Valencia CF,2023-10-07T16:30Z
9,Sat Oct 7 2023,21:00,CEST/+0200,Sevilla FC,2-2,0-2,Rayo Vallecano,2023-10-07T19:00Z
9,Sun Oct 8 2023,21:00,CEST/+0200,Granada CF,2-2,2-1,FC Barcelona,2023-10-08T19:00Z
9,Sun Oct 8 2023,14:00,CEST/+0200,Villarreal CF,1-2,0-1,UD Las Palmas,2023-10-08T12:00Z
9,Sun Oct 8 2023,16:15,CEST/+0200,Atlético Madrid,2-1,1-0,Real Sociedad,2023-10-08T14:15Z
9,Sun Oct 8 2023,18:30,CEST/+0200,RC Celta,2-2,2-2,Getafe CF,2023-10-08T16:30Z
9,Sun Oct 8 2023,18:30,CEST/+0200,CD Alavés,1-1,1-1,Real Betis,2023-10-08T16:30Z
10,Fri Oct 20 2023,21:00,CEST/+0200,CA Osasuna,2-0,1-0,Granada CF,2023-10-20T19:00Z
10,Sat Oct 21 2023,21:00,CEST/+0200,RC Celta,0-3,0-1,Atlético Madrid,2023-10-21T19:00Z
10,Sat Oct 21 2023,14:00,CEST/+0200,Real Sociedad,1-0,0-0,RCD Mallorca,2023-10-21T12:00Z
10,Sat Oct 21 2023,16:15,CEST/+0200,Getafe CF,1-1,1-1,Real Betis,2023-10-21T14:15Z
10,Sat Oct 21 2023,18:30,CEST/+0200,Sevilla FC,1-1,0-0,Real Madrid,2023-10-21T16:30Z
10,Sun Oct 22 2023,21:00,CEST/+0200,FC Barcelona,1-0,0-0,Athletic Bilbao,2023-10-22T19:00Z
10,Sun Oct 22 2023,14:00,CEST/+0200,UD Las Palmas,0-1,0-0,Rayo Vallecano,2023-10-22T12:00Z
10,Sun Oct 22 2023,16:15,CEST/+0200,Girona FC,5-2,3-2,UD Almería,2023-10-22T14:15Z
10,Sun Oct 22 2023,18:30,CEST/+0200,Villarreal CF,1-1,0-0,CD Alavés,2023-10-22T16:30Z
10,Mon Oct 23 2023,21:00,CEST/+0200,Valencia CF,2-0,2-0,Cádiz CF,2023-10-23T19:00Z
11,Fri Oct 27 2023,21:00,CEST/+0200,Girona FC,1-0,0-0,RC Celta,2023-10-27T19:00Z
11,Sat Oct 28 2023,14:00,CEST/+0200,UD Almería,1-2,0-1,UD Las Palmas,2023-10-28T12:00Z
11,Sat Oct 28 2023,16:15,CEST/+0200,FC Barcelona,1-2,1-0,Real Madrid,2023-10-28T14:15Z
11,Sat Oct 28 2023,18:30,CEST/+0200,RCD Mallorca,0-0,0-0,Getafe CF,2023-10-28T16:30Z
11,Sat Oct 28 2023,21:00,CEST/+0200,Cádiz CF,2-2,2-1,Sevilla FC,2023-10-28T19:00Z
11,Sun Oct 29 2023,21:00,CET/+0100,Atlético Madrid,2-1,2-0,CD Alavés,2023-10-29T20:00Z
11,Sun Oct 29 2023,14:00,CET/+0100,Real Betis,2-1,1-0,CA Osasuna,2023-10-29T13:00Z
11,Sun Oct 29 2023,16:15,CET/+0100,Rayo Vallecano,2-2,1-1,Real Sociedad,2023-10-29T15:15Z
11,Sun Oct 29 2023,18:30,CET/+0100,Athletic Bilbao,2-2,1-0,Valencia CF,2023-10-29T17:30Z
11,Mon Oct 30 2023,21:00,CET/+0100,Granada CF,2-3,2-3,Villarreal CF,2023-10-30T20:00Z
12,Fri Nov 3 2023,21:00,CET/+0100,UD Las Palmas,2-1,0-0,Atlético Madrid,2023-11-03T20:00Z
12,Sat Nov 4 2023,14:00,CET/+0100,CA Osasuna,2-4,1-1,Girona FC,2023-11-04T13:00Z
12,Sat Nov 4 2023,16:15,CET/+0100,Real Betis,2-0,1-0,RCD Mallorca,2023-11-04T15:15Z
12,Sat Nov 4 2023,18:30,CET/+0100,RC Celta,1-1,1-0,Sevilla FC,2023-11-04T17:30Z
12,Sat Nov 4 2023,21:00,CET/+0100,Real Sociedad,0-1,0-0,FC Barcelona,2023-11-04T20:00Z
12,Sun Nov 5 2023,21:00,CET/+0100,Real Madrid,0-0,0-0,Rayo Vallecano,2023-11-05T20:00Z
12,Sun Nov 5 2023,14:00,CET/+0100,CD Alavés,1-0,0-0,UD Almería,2023-11-05T13:00Z
12,Sun Nov 5 2023,16:15,CET/+0100,Valencia CF,1-0,1-0,Granada CF,2023-11-05T15:15Z
12,Sun Nov 5 2023,18:30,CET/+0100,Villarreal CF,2-3,0-3,Athletic Bilbao,2023-11-05T17:30Z
12,Mon Nov 6 2023,21:00,CET/+0100,Getafe CF,1-0,0-0,Cádiz CF,2023-11-06T20:00Z
13,Fri Nov 10 2023,21:00,CET/+0100,Athletic Bilbao,4-3,2-2,RC Celta,2023-11-10T20:00Z
13,Sat Nov 11 2023,14:00,CET/+0100,Rayo Vallecano,1-2,1-1,Girona FC,2023-11-11T13:00Z
13,Sat Nov 11 2023,16:15,CET/+0100,UD Almería,1-3,0-0,Real Sociedad,2023-11-11T15:15Z
13,Sat Nov 11 2023,18:30,CET/+0100,CA Osasuna,1-1,0-0,UD Las Palmas,2023-11-11T17:30Z
13,Sat Nov 11 2023,18:30,CET/+0100,Granada CF,1-1,1-1,Getafe CF,2023-11-11T17:30Z
13,Sat Nov 11 2023,21:00,CET/+0100,Real Madrid,5-1,2-0,Valencia CF,2023-11-11T20:00Z
13,Sun Nov 12 2023,21:00,CET/+0100,Atlético Madrid,3-1,1-1,Villarreal CF,2023-11-12T20:00Z
13,Sun Nov 12 2023,16:15,CET/+0100,FC Barcelona,2-1,0-1,CD Alavés,2023-11-12T15:15Z
13,Sun Nov 12 2023,18:30,CET/+0100,Sevilla FC,1-1,0-0,Real Betis,2023-11-12T17:30Z
14,Fri Nov 24 2023,21:00,CET/+0100,CD Alavés,3-1,2-0,Granada CF,2023-11-24T20:00Z
14,Sat Nov 25 2023,18:30,CET/+0100,Getafe CF,2-1,2-1,UD Almería,2023-11-25T17:30Z
14,Sat Nov 25 2023,14:00,CET/+0100,Rayo Vallecano,1-1,1-0,FC Barcelona,2023-11-25T13:00Z
14,Sat Nov 25 2023,16:15,CET/+0100,Valencia CF,0-0,0-0,RC Celta,2023-11-25T15:15Z
14,Sat Nov 25 2023,21:00,CET/+0100,Atlético Madrid,1-0,0-0,RCD Mallorca,2023-11-25T20:00Z
14,Sun Nov 26 2023,21:00,CET/+0100,Real Betis,1-0,1-0,UD Las Palmas,2023-11-26T20:00Z
14,Sun Nov 26 2023,18:30,CET/+0100,Cádiz CF,0-3,0-1,Real Madrid,2023-11-26T17:30Z
14,Sun Nov 26 2023,14:00,CET/+0100,Villarreal CF,3-1,0-0,CA Osasuna,2023-11-26T13:00Z
14,Sun Nov 26 2023,16:15,CET/+0100,Real Sociedad,2-1,2-0,Sevilla FC,2023-11-26T15:15Z
14,Mon Nov 27 2023,21:00,CET/+0100,Girona FC,1-1,0-0,Athletic Bilbao,2023-11-27T20:00Z
13,Wed Nov 29 2023,21:00,CET/+0100,RCD Mallorca,1-1,1-1,Cádiz CF,2023-11-29T20:00Z
15,Fri Dec 1 2023,21:00,CET/+0100,UD Las Palmas,2-0,1-0,Getafe CF,2023-12-01T20:00Z
15,Sat Dec 2 2023,21:00,CET/+0100,CA Osasuna,1-1,1-1,Real Sociedad,2023-12-02T20:00Z
15,Sat Dec 2 2023,14:00,CET/+0100,Girona FC,2-1,0-0,Valencia CF,2023-12-02T13:00Z
15,Sat Dec 2 2023,16:15,CET/+0100,Athletic Bilbao,4-0,1-0,Rayo Vallecano,2023-12-02T15:15Z
15,Sat Dec 2 2023,18:30,CET/+0100,Real Madrid,2-0,1-0,Granada CF,2023-12-02T17:30Z
15,Sun Dec 3 2023,14:00,CET/+0100,RCD Mallorca,0-0,0-0,CD Alavés,2023-12-03T13:00Z
15,Sun Dec 3 2023,16:15,CET/+0100,UD Almería,0-0,0-0,Real Betis,2023-12-03T15:15Z
15,Sun Dec 3 2023,18:30,CET/+0100,Sevilla FC,1-1,0-0,Villarreal CF,2023-12-03T17:30Z
15,Sun Dec 3 2023,21:00,CET/+0100,FC Barcelona,1-0,1-0,Atlético Madrid,2023-12-03T20:00Z
15,Mon Dec 4 2023,21:00,CET/+0100,RC Celta,1-1,0-1,Cádiz CF,2023-12-04T20:00Z
16,Fri Dec 8 2023,21:00,CET/+0100,Getafe CF,1-0,0-0,Valencia CF,2023-12-08T20:00Z
16,Sat Dec 9 2023,16:15,CET/+0100,Real Betis,1-1,0-0,Real Madrid,2023-12-09T15:15Z
16,Sat Dec 9 2023,14:00,CET/+0100,CD Alavés,0-1,0-1,UD Las Palmas,2023-12-09T13:00Z
16,Sat Dec 9 2023,21:00,CET/+0100,RCD Mallorca,1-0,1-0,Sevilla FC,2023-12-09T20:00Z
16,Sat Dec 9 2023,18:30,CET/+0100,Villarreal CF,0-3,0-3,Real Sociedad,2023-12-09T17:30Z
16,Sun Dec 10 2023,14:00,CET/+0100,Atlético Madrid,2-1,2-0,UD Almería,2023-12-10T13:00Z
16,Sun Dec 10 2023,18:30,CET/+0100,Cádiz CF,1-1,1-0,CA Osasuna,2023-12-10T17:30Z
16,Sun Dec 10 2023,21:00,CET/+0100,FC Barcelona,2-4,1-2,Girona FC,2023-12-10T20:00Z
16,Mon Dec 11 2023,21:00,CET/+0100,Rayo Vallecano,0-0,0-0,RC Celta,2023-12-11T20:00Z
16,Mon Dec 11 2023,21:00,CET/+0100,Granada CF,1-1,0-1,Athletic Bilbao,2023-12-11T20:00Z
17,Fri Dec 15 2023,21:00,CET/+0100,CA Osasuna,1-0,0-0,Rayo Vallecano,2023-12-15T20:00Z
17,Sat Dec 16 2023,16:15,CET/+0100,Athletic Bilbao,2-0,0-0,Atlético Madrid,2023-12-16T15:15Z
17,Sat Dec 16 2023,14:00,CET/+0100,RC Celta,1-0,1-0,Granada CF,2023-12-16T13:00Z
17,Sat Dec 16 2023,21:00,CET/+0100,Valencia CF,1-1,0-0,FC Barcelona,2023-12-16T20:00Z
17,Sat Dec 16 2023,18:30,CET/+0100,Sevilla FC,0-3,0-2,Getafe CF,2023-12-16T17:30Z
17,Sun Dec 17 2023,14:00,CET/+0100,UD Almería,0-0,0-0,RCD Mallorca,2023-12-17T13:00Z
17,Sun Dec 17 2023,16:15,CET/+0100,Real Sociedad,0-0,0-0,Real Betis,2023-12-17T15:15Z
17,Sun Dec 17 2023,18:30,CET/+0100,UD Las Palmas,1-1,1-0,Cádiz CF,2023-12-17T17:30Z
17,Sun Dec 17 2023,21:00,CET/+0100,Real Madrid,4-1,2-0,Villarreal CF,2023-12-17T20:00Z
17,Mon Dec 18 2023,21:00,CET/+0100,Girona FC,3-0,2-0,CD Alavés,2023-12-18T20:00Z
18,Tue Dec 19 2023,19:00,CET/+0100,Rayo Vallecano,0-1,0-0,Valencia CF,2023-12-19T18:00Z
18,Tue Dec 19 2023,21:30,CET/+0100,Atlético Madrid,3-3,1-0,Getafe CF,2023-12-19T20:30Z
18,Tue Dec 19 2023,21:30,CET/+0100,Granada CF,0-3,0-2,Sevilla FC,2023-12-19T20:30Z
18,Wed Dec 20 2023,21:30,CET/+0100,Villarreal CF,3-2,2-0,RC Celta,2023-12-20T20:30Z
18,Wed Dec 20 2023,19:00,CET/+0100,FC Barcelona,3-2,1-1,UD Almería,2023-12-20T18:00Z
18,Wed Dec 20 2023,21:30,CET/+0100,Athletic Bilbao,1-0,0-0,UD Las Palmas,2023-12-20T20:30Z
18,Thu Dec 21 2023,21:30,CET/+0100,RCD Mallorca,3-2,1-1,CA Osasuna,2023-12-21T20:30Z
18,Thu Dec 21 2023,19:00,CET/+0100,Real Betis,1-1,0-1,Girona FC,2023-12-21T18:00Z
18,Thu Dec 21 2023,19:00,CET/+0100,Cádiz CF,0-0,0-0,Real Sociedad,2023-12-21T18:00Z
18,Thu Dec 21 2023,21:30,CET/+0100,CD Alavés,0-1,0-0,Real Madrid,2023-12-21T20:30Z
4,Sat Dec 23 2023,16:15,CET/+0100,Atlético Madrid,1-0,0-0,Sevilla FC,2023-12-23T15:15Z
19,Tue Jan 2 2024,19:15,CET/+0100,Real Sociedad,1-1,0-0,CD Alavés,2024-01-02T18:15Z
19,Tue Jan 2 2024,21:30,CET/+0100,Valencia CF,3-1,2-0,Villarreal CF,2024-01-02T20:30Z
19,Tue Jan 2 2024,17:00,CET/+0100,Getafe CF,0-2,0-1,Rayo Vallecano,2024-01-02T16:00Z
19,Wed Jan 3 2024,17:00,CET/+0100,Granada CF,2-0,1-0,Cádiz CF,2024-01-03T16:00Z
19,Wed Jan 3 2024,19:15,CET/+0100,RC Celta,2-1,1-1,Real Betis,2024-01-03T18:15Z
19,Wed Jan 3 2024,19:15,CET/+0100,Real Madrid,1-0,0-0,RCD Mallorca,2024-01-03T18:15Z
19,Wed Jan 3 2024,21:30,CET/+0100,Girona FC,4-3,3-2,Atlético Madrid,2024-01-03T20:30Z
19,Thu Jan 4 2024,19:15,CET/+0100,Sevilla FC,0-2,0-1,Athletic Bilbao,2024-01-04T18:15Z
19,Thu Jan 4 2024,21:30,CET/+0100,UD Las Palmas,1-2,1-0,FC Barcelona,2024-01-04T20:30Z
19,Thu Jan 4 2024,17:00,CET/+0100,CA Osasuna,1-0,1-0,UD Almería,2024-01-04T16:00Z
20,Fri Jan 12 2024,21:00,CET/+0100,Sevilla FC,2-3,0-2,CD Alavés,2024-01-12T20:00Z
20,Sat Jan 13 2024,16:15,CET/+0100,RCD Mallorca,1-1,1-1,RC Celta,2024-01-13T15:15Z
20,Sat Jan 13 2024,18:30,CET/+0100,Athletic Bilbao,2-1,2-0,Real Sociedad,2024-01-13T17:30Z
20,Sat Jan 13 2024,21:00,CET/+0100,Real Betis,1-0,0-0,Granada CF,2024-01-13T20:00Z
20,Sat Jan 13 2024,14:00,CET/+0100,UD Las Palmas,3-0,1-0,Villarreal CF,2024-01-13T13:00Z
20,Sun Jan 14 2024,14:00,CET/+0100,UD Almería,0-0,0-0,Girona FC,2024-01-14T13:00Z
20,Sun Jan 14 2024,16:15,CET/+0100,Cádiz CF,1-4,1-1,Valencia CF,2024-01-14T15:15Z
21,Fri Jan 19 2024,21:00,CET/+0100,CD Alavés,1-0,0-0,Cádiz CF,2024-01-19T20:00Z
21,Sat Jan 20 2024,16:15,CET/+0100,Villarreal CF,1-1,1-0,RCD Mallorca,2024-01-20T15:15Z
21,Sat Jan 20 2024,18:30,CET/+0100,Valencia CF,1-0,0-0,Athletic Bilbao,2024-01-20T17:30Z
21,Sat Jan 20 2024,21:00,CET/+0100,RC Celta,0-1,0-1,Real Sociedad,2024-01-20T20:00Z
21,Sat Jan 20 2024,14:00,CET/+0100,Rayo Vallecano,0-2,0-1,UD Las Palmas,2024-01-20T13:00Z
21,Sun Jan 21 2024,18:30,CET/+0100,Real Betis,2-4,0-1,FC Barcelona,2024-01-21T17:30Z
21,Sun Jan 21 2024,21:00,CET/+0100,Girona FC,5-1,3-1,Sevilla FC,2024-01-21T20:00Z
21,Sun Jan 21 2024,14:00,CET/+0100,CA Osasuna,3-2,2-0,Getafe CF,2024-01-21T13:00Z
21,Sun Jan 21 2024,16:15,CET/+0100,Real Madrid,3-2,0-2,UD Almería,2024-01-21T15:15Z
21,Mon Jan 22 2024,21:00,CET/+0100,Granada CF,0-1,0-0,Atlético Madrid,2024-01-22T20:00Z
22,Fri Jan 26 2024,21:00,CET/+0100,UD Almería,0-3,0-1,CD Alavés,2024-01-26T20:00Z
22,Sat Jan 27 2024,18:30,CET/+0100,FC Barcelona,3-5,0-1,Villarreal CF,2024-01-27T17:30Z
22,Sat Jan 27 2024,16:15,CET/+0100,UD Las Palmas,1-2,0-0,Real Madrid,2024-01-27T15:15Z
22,Sat Jan 27 2024,21:00,CET/+0100,RCD Mallorca,0-1,0-1,Real Betis,2024-01-27T20:00Z
22,Sat Jan 27 2024,14:00,CET/+0100,Real Sociedad,0-0,0-0,Rayo Vallecano,2024-01-27T13:00Z
22,Sun Jan 28 2024,21:00,CET/+0100,Atlético Madrid,2-0,1-0,Valencia CF,2024-01-28T20:00Z
22,Sun Jan 28 2024,18:30,CET/+0100,Sevilla FC,1-1,1-0,CA Osasuna,2024-01-28T17:30Z
22,Sun Jan 28 2024,14:00,CET/+0100,RC Celta,0-1,0-1,Girona FC,2024-01-28T13:00Z
22,Sun Jan 28 2024,16:15,CET/+0100,Cádiz CF,0-0,0-0,Athletic Bilbao,2024-01-28T15:15Z
22,Mon Jan 29 2024,21:00,CET/+0100,Getafe CF,2-0,2-0,Granada CF,2024-01-29T20:00Z
20,Wed Jan 31 2024,19:00,CET/+0100,FC Barcelona,1-0,0-0,CA Osasuna,2024-01-31T18:00Z
20,Wed Jan 31 2024,21:00,CET/+0100,Atlético Madrid,2-1,1-1,Rayo Vallecano,2024-01-31T20:00Z
20,Thu Feb 1 2024,21:00,CET/+0100,Getafe CF,0-2,0-1,Real Madrid,2024-02-01T20:00Z
23,Fri Feb 2 2024,21:00,CET/+0100,Athletic Bilbao,4-0,2-0,RCD Mallorca,2024-02-02T20:00Z
23,Sat Feb 3 2024,14:00,CET/+0100,Valencia CF,2-1,2-0,UD Almería,2024-02-03T13:00Z
23,Sat Feb 3 2024,16:15,CET/+0100,Granada CF,1-1,1-0,UD Las Palmas,2024-02-03T15:15Z
23,Sat Feb 3 2024,18:30,CET/+0100,CD Alavés,1-3,0-1,FC Barcelona,2024-02-03T17:30Z
23,Sat Feb 3 2024,21:00,CET/+0100,Girona FC,0-0,0-0,Real Sociedad,2024-02-03T20:00Z
