Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Fri Aug 4 2023,19:15,CEST/+0200,Hallescher FC,2-1,2-0,Rot-Weiss Essen,2023-08-04T17:15Z
1,Sat Aug 5 2023,14:00,CEST/+0200,Viktoria Köln,3-1,1-1,SC Verl,2023-08-05T12:00Z
1,Sat Aug 5 2023,14:00,CEST/+0200,VfB Lübeck,0-0,0-0,SV Sandhausen,2023-08-05T12:00Z
1,Sat Aug 5 2023,14:00,CEST/+0200,TSV 1860 München,2-0,1-0,Waldhof Mannheim,2023-08-05T12:00Z
1,Sat Aug 5 2023,14:00,CEST/+0200,Preußen Münster,0-0,0-0,Borussia Dortmund II,2023-08-05T12:00Z
1,Sat Aug 5 2023,14:00,CEST/+0200,Jahn Regensburg,1-1,1-1,SpVgg Unterhaching,2023-08-05T12:00Z
1,Sat Aug 5 2023,16:15,CEST/+0200,Dynamo Dresden,3-1,2-1,Arminia Bielefeld,2023-08-05T14:15Z
1,Sun Aug 6 2023,16:30,CEST/+0200,SC Freiburg II,1-1,0-1,MSV Duisburg,2023-08-06T14:30Z
1,Sun Aug 6 2023,19:30,CEST/+0200,Erzgebirge Aue,1-0,0-0,FC Ingolstadt 04,2023-08-06T17:30Z
1,Sun Aug 6 2023,13:30,CEST/+0200,SSV Ulm 1846,1-1,1-1,1. FC Saarbrücken,2023-08-06T11:30Z
2,Fri Aug 18 2023,19:00,CEST/+0200,SV Sandhausen,1-0,1-0,Dynamo Dresden,2023-08-18T17:00Z
2,Sat Aug 19 2023,14:00,CEST/+0200,1. FC Saarbrücken,1-2,1-1,Viktoria Köln,2023-08-19T12:00Z
2,Sat Aug 19 2023,14:00,CEST/+0200,FC Ingolstadt 04,4-0,1-0,Hallescher FC,2023-08-19T12:00Z
2,Sat Aug 19 2023,14:00,CEST/+0200,MSV Duisburg,0-3,0-1,TSV 1860 München,2023-08-19T12:00Z
2,Sat Aug 19 2023,14:00,CEST/+0200,Arminia Bielefeld,4-0,2-0,Preußen Münster,2023-08-19T12:00Z
2,Sat Aug 19 2023,14:00,CEST/+0200,SpVgg Unterhaching,3-2,1-2,SSV Ulm 1846,2023-08-19T12:00Z
2,Sat Aug 19 2023,16:30,CEST/+0200,Waldhof Mannheim,2-2,2-0,VfB Lübeck,2023-08-19T14:30Z
2,Sun Aug 20 2023,16:30,CEST/+0200,SC Verl,1-2,0-1,Jahn Regensburg,2023-08-20T14:30Z
2,Sun Aug 20 2023,19:30,CEST/+0200,Rot-Weiss Essen,1-1,1-1,Erzgebirge Aue,2023-08-20T17:30Z
2,Sun Aug 20 2023,13:30,CEST/+0200,Borussia Dortmund II,1-0,1-0,SC Freiburg II,2023-08-20T11:30Z
3,Tue Aug 22 2023,19:00,CEST/+0200,Preußen Münster,3-1,0-1,FC Ingolstadt 04,2023-08-22T17:00Z
3,Tue Aug 22 2023,19:00,CEST/+0200,Dynamo Dresden,2-1,2-0,Waldhof Mannheim,2023-08-22T17:00Z
3,Tue Aug 22 2023,19:00,CEST/+0200,SSV Ulm 1846,1-0,1-0,Arminia Bielefeld,2023-08-22T17:00Z
3,Tue Aug 22 2023,19:00,CEST/+0200,Hallescher FC,1-1,1-0,MSV Duisburg,2023-08-22T17:00Z
3,Tue Aug 22 2023,19:00,CEST/+0200,TSV 1860 München,1-2,1-2,VfB Lübeck,2023-08-22T17:00Z
3,Wed Aug 23 2023,19:00,CEST/+0200,1. FC Saarbrücken,4-3,1-2,SC Verl,2023-08-23T17:00Z
3,Wed Aug 23 2023,19:00,CEST/+0200,Erzgebirge Aue,2-1,1-1,SV Sandhausen,2023-08-23T17:00Z
3,Wed Aug 23 2023,19:00,CEST/+0200,SC Freiburg II,0-0,0-0,SpVgg Unterhaching,2023-08-23T17:00Z
3,Wed Aug 23 2023,19:00,CEST/+0200,Jahn Regensburg,0-0,0-0,Borussia Dortmund II,2023-08-23T17:00Z
3,Wed Aug 23 2023,19:00,CEST/+0200,Viktoria Köln,0-0,0-0,Rot-Weiss Essen,2023-08-23T17:00Z
4,Fri Aug 25 2023,19:00,CEST/+0200,MSV Duisburg,1-1,1-1,SSV Ulm 1846,2023-08-25T17:00Z
4,Sat Aug 26 2023,14:00,CEST/+0200,FC Ingolstadt 04,2-2,1-1,1. FC Saarbrücken,2023-08-26T12:00Z
4,Sat Aug 26 2023,14:00,CEST/+0200,SC Verl,3-2,3-2,SC Freiburg II,2023-08-26T12:00Z
4,Sat Aug 26 2023,14:00,CEST/+0200,Borussia Dortmund II,0-2,0-1,Dynamo Dresden,2023-08-26T12:00Z
