Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Fri Aug 11 2023,21:30,CEST/+0200,Real Valladolid,2-0,1-0,Sporting Gijón,2023-08-11T19:30Z
1,Fri Aug 11 2023,19:00,CEST/+0200,SD Amorebieta,1-1,0-1,Levante UD,2023-08-11T17:00Z
1,Sat Aug 12 2023,21:00,CEST/+0200,Real Zaragoza,2-0,0-0,Villarreal CF B,2023-08-12T19:00Z
1,Sat Aug 12 2023,22:00,CEST/+0200,Elche CF,0-1,0-0,Racing Ferrol,2023-08-12T20:00Z
1,Sat Aug 12 2023,19:00,CEST/+0200,Racing Santander,4-0,3-0,SD Eibar,2023-08-12T17:00Z
1,Sun Aug 13 2023,17:00,CEST/+0200,Burgos CF,1-1,1-1,SD Huesca,2023-08-13T15:00Z
1,Sun Aug 13 2023,19:30,CEST/+0200,Albacete,1-1,0-1,Espanyol Barcelona,2023-08-13T17:30Z
1,Sun Aug 13 2023,19:30,CEST/+0200,FC Cartagena,0-1,0-1,CD Eldense,2023-08-13T17:30Z
1,Sun Aug 13 2023,22:00,CEST/+0200,CD Leganés,0-1,0-1,FC Andorra,2023-08-13T20:00Z
1,Mon Aug 14 2023,21:30,CEST/+0200,CD Tenerife,1-0,1-0,Real Oviedo,2023-08-14T19:30Z
1,Mon Aug 14 2023,19:00,CEST/+0200,CD Mirandés,4-0,2-0,AD Alcorcón,2023-08-14T17:00Z
2,Fri Aug 18 2023,21:30,CEST/+0200,Real Zaragoza,1-0,1-0,Real Valladolid,2023-08-18T19:30Z
2,Fri Aug 18 2023,19:00,CEST/+0200,FC Andorra,3-2,0-0,FC Cartagena,2023-08-18T17:00Z
2,Sat Aug 19 2023,17:00,CEST/+0200,SD Eibar,2-1,1-0,Elche CF,2023-08-19T15:00Z
2,Sat Aug 19 2023,19:00,CEST/+0200,Espanyol Barcelona,2-0,1-0,Racing Santander,2023-08-19T17:00Z
2,Sat Aug 19 2023,19:30,CEST/+0200,Levante UD,3-2,2-1,Burgos CF,2023-08-19T17:30Z
2,Sat Aug 19 2023,22:00,CEST/+0200,AD Alcorcón,0-2,0-0,CD Leganés,2023-08-19T20:00Z
2,Sun Aug 20 2023,19:30,CEST/+0200,Sporting Gijón,3-0,3-0,CD Mirandés,2023-08-20T17:30Z
2,Sun Aug 20 2023,22:00,CEST/+0200,Albacete,2-2,1-2,SD Amorebieta,2023-08-20T20:00Z
2,Sun Aug 20 2023,17:00,CEST/+0200,Real Oviedo,1-1,0-1,Racing Ferrol,2023-08-20T15:00Z
2,Mon Aug 21 2023,21:30,CEST/+0200,SD Huesca,0-2,0-1,CD Tenerife,2023-08-21T19:30Z
2,Mon Aug 21 2023,19:00,CEST/+0200,Villarreal CF B,3-1,2-1,CD Eldense,2023-08-21T17:00Z
3,Fri Aug 25 2023,21:30,CEST/+0200,FC Cartagena,0-1,0-1,Levante UD,2023-08-25T19:30Z
3,Sat Aug 26 2023,19:00,CEST/+0200,CD Tenerife,0-1,0-0,Real Zaragoza,2023-08-26T17:00Z
3,Sat Aug 26 2023,21:30,CEST/+0200,Elche CF,1-0,1-0,Villarreal CF B,2023-08-26T19:30Z
3,Sat Aug 26 2023,21:30,CEST/+0200,Real Valladolid,0-2,0-1,AD Alcorcón,2023-08-26T19:30Z
3,Sat Aug 26 2023,17:00,CEST/+0200,Burgos CF,1-0,1-0,Real Oviedo,2023-08-26T15:00Z
3,Sun Aug 27 2023,17:00,CEST/+0200,Racing Ferrol,2-0,0-0,Sporting Gijón,2023-08-27T15:00Z
