Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
12,Fri Oct 13 2023,19:45,BST/+0100,Newry City FC,0-2,0-1,Coleraine FC,2023-10-13T18:45Z
13,Fri Oct 20 2023,19:45,BST/+0100,Cliftonville FC,0-1,0-0,Linfield FC,2023-10-20T18:45Z
13,Fri Oct 20 2023,19:45,BST/+0100,Larne FC,2-0,1-0,Carrick Rangers,2023-10-20T18:45Z
13,Sat Oct 21 2023,15:00,BST/+0100,Dungannon Swifts,1-4,1-0,Crusaders FC,2023-10-21T14:00Z
13,Sat Oct 21 2023,15:00,BST/+0100,Glentoran FC,3-1,3-0,Glenavon FC,2023-10-21T14:00Z
13,Sat Oct 21 2023,15:00,BST/+0100,Loughgall FC,3-1,0-0,Newry City FC,2023-10-21T14:00Z
13,Sat Oct 21 2023,15:00,BST/+0100,Ballymena United,3-1,0-0,Coleraine FC,2023-10-21T14:00Z
14,Sat Oct 28 2023,15:00,BST/+0100,Ballymena United,1-1,1-0,Dungannon Swifts,2023-10-28T14:00Z
14,Sat Oct 28 2023,15:00,BST/+0100,Carrick Rangers,1-3,1-2,Glenavon FC,2023-10-28T14:00Z
14,Sat Oct 28 2023,15:00,BST/+0100,Coleraine FC,1-2,0-0,Cliftonville FC,2023-10-28T14:00Z
14,Sat Oct 28 2023,15:00,BST/+0100,Crusaders FC,1-1,1-1,Glentoran FC,2023-10-28T14:00Z
14,Sat Oct 28 2023,15:00,BST/+0100,Linfield FC,5-1,1-1,Loughgall FC,2023-10-28T14:00Z
14,Sat Oct 28 2023,17:30,BST/+0100,Newry City FC,1-2,0-0,Larne FC,2023-10-28T16:30Z
15,Fri Nov 3 2023,19:45,GMT/+0000,Larne FC,2-1,2-0,Cliftonville FC,2023-11-03T19:45Z
15,Sat Nov 4 2023,15:00,GMT/+0000,Crusaders FC,0-2,0-0,Coleraine FC,2023-11-04T15:00Z
15,Sat Nov 4 2023,15:00,GMT/+0000,Glenavon FC,1-0,1-0,Dungannon Swifts,2023-11-04T15:00Z
15,Sat Nov 4 2023,15:00,GMT/+0000,Glentoran FC,2-3,1-0,Carrick Rangers,2023-11-04T15:00Z
15,Sat Nov 4 2023,15:00,GMT/+0000,Loughgall FC,5-2,3-1,Ballymena United,2023-11-04T15:00Z
15,Sat Nov 4 2023,15:00,GMT/+0000,Newry City FC,0-3,0-0,Linfield FC,2023-11-04T15:00Z
16,Sat Nov 11 2023,15:00,GMT/+0000,Cliftonville FC,1-0,1-0,Newry City FC,2023-11-11T15:00Z
16,Sat Nov 11 2023,15:00,GMT/+0000,Dungannon Swifts,2-3,1-0,Carrick Rangers,2023-11-11T15:00Z
16,Sat Nov 11 2023,15:00,GMT/+0000,Loughgall FC,1-2,0-0,Crusaders FC,2023-11-11T15:00Z
16,Sat Nov 11 2023,17:30,GMT/+0000,Linfield FC,1-2,1-1,Larne FC,2023-11-11T17:30Z
16,Sat Nov 11 2023,15:00,GMT/+0000,Ballymena United,0-1,0-1,Glenavon FC,2023-11-11T15:00Z
16,Mon Nov 13 2023,19:45,GMT/+0000,Coleraine FC,0-0,0-0,Glentoran FC,2023-11-13T19:45Z
17,Fri Nov 17 2023,20:00,GMT/+0000,Larne FC,2-0,1-0,Coleraine FC,2023-11-17T20:00Z
17,Sat Nov 18 2023,15:00,GMT/+0000,Dungannon Swifts,4-1,3-1,Newry City FC,2023-11-18T15:00Z
17,Sat Nov 18 2023,15:00,GMT/+0000,Glenavon FC,2-0,2-0,Loughgall FC,2023-11-18T15:00Z
17,Sat Nov 18 2023,15:00,GMT/+0000,Glentoran FC,5-0,4-0,Ballymena United,2023-11-18T15:00Z
17,Sun Nov 19 2023,14:00,GMT/+0000,Carrick Rangers,0-3,0-1,Cliftonville FC,2023-11-19T14:00Z
18,Fri Nov 24 2023,19:45,GMT/+0000,Larne FC,2-1,1-0,Glentoran FC,2023-11-24T19:45Z
18,Fri Nov 24 2023,19:45,GMT/+0000,Newry City FC,0-3,0-2,Glenavon FC,2023-11-24T19:45Z
18,Sat Nov 25 2023,17:45,GMT/+0000,Loughgall FC,1-2,0-1,Dungannon Swifts,2023-11-25T17:45Z
18,Sat Nov 25 2023,15:00,GMT/+0000,Cliftonville FC,3-0,1-0,Crusaders FC,2023-11-25T15:00Z
18,Sat Nov 25 2023,15:00,GMT/+0000,Coleraine FC,1-1,0-1,Carrick Rangers,2023-11-25T15:00Z
18,Sat Nov 25 2023,15:00,GMT/+0000,Linfield FC,4-0,2-0,Ballymena United,2023-11-25T15:00Z
19,Fri Dec 1 2023,19:45,GMT/+0000,Glentoran FC,4-0,3-0,Linfield FC,2023-12-01T19:45Z
19,Sat Dec 2 2023,15:00,GMT/+0000,Glenavon FC,1-1,0-0,Coleraine FC,2023-12-02T15:00Z
19,Sat Dec 2 2023,15:00,GMT/+0000,Ballymena United,0-0,0-0,Larne FC,2023-12-02T15:00Z
19,Sat Dec 2 2023,15:00,GMT/+0000,Carrick Rangers,2-2,1-0,Loughgall FC,2023-12-02T15:00Z
19,Sat Dec 2 2023,15:00,GMT/+0000,Crusaders FC,1-1,1-0,Newry City FC,2023-12-02T15:00Z
19,Sat Dec 2 2023,15:00,GMT/+0000,Dungannon Swifts,1-4,1-0,Cliftonville FC,2023-12-02T15:00Z
20,Fri Dec 8 2023,19:45,GMT/+0000,Carrick Rangers,0-1,0-1,Crusaders FC,2023-12-08T19:45Z
20,Fri Dec 8 2023,19:45,GMT/+0000,Larne FC,4-1,1-0,Glenavon FC,2023-12-08T19:45Z
20,Fri Dec 8 2023,20:00,GMT/+0000,Newry City FC,0-0,0-0,Ballymena United,2023-12-08T20:00Z
20,Sat Dec 9 2023,15:00,GMT/+0000,Linfield FC,4-3,1-3,Dungannon Swifts,2023-12-09T15:00Z
20,Sat Dec 9 2023,15:00,GMT/+0000,Coleraine FC,3-2,2-1,Loughgall FC,2023-12-09T15:00Z
20,Sat Dec 9 2023,15:00,GMT/+0000,Cliftonville FC,2-2,1-1,Glentoran FC,2023-12-09T15:00Z
21,Fri Dec 15 2023,19:45,GMT/+0000,Crusaders FC,0-3,0-0,Larne FC,2023-12-15T19:45Z
21,Fri Dec 15 2023,19:45,GMT/+0000,Ballymena United,0-2,0-1,Carrick Rangers,2023-12-15T19:45Z
21,Sat Dec 16 2023,15:00,GMT/+0000,Loughgall FC,1-4,0-2,Cliftonville FC,2023-12-16T15:00Z
21,Sat Dec 16 2023,15:00,GMT/+0000,Coleraine FC,2-3,0-1,Dungannon Swifts,2023-12-16T15:00Z
21,Sat Dec 16 2023,15:00,GMT/+0000,Glenavon FC,0-2,0-1,Linfield FC,2023-12-16T15:00Z
21,Sat Dec 16 2023,15:00,GMT/+0000,Glentoran FC,1-0,1-0,Newry City FC,2023-12-16T15:00Z
22,Fri Dec 22 2023,19:45,GMT/+0000,Larne FC,1-0,1-0,Loughgall FC,2023-12-22T19:45Z
22,Fri Dec 22 2023,19:45,GMT/+0000,Linfield FC,2-1,0-0,Coleraine FC,2023-12-22T19:45Z
22,Fri Dec 22 2023,19:45,GMT/+0000,Newry City FC,0-1,0-0,Carrick Rangers,2023-12-22T19:45Z
22,Sat Dec 23 2023,15:00,GMT/+0000,Cliftonville FC,2-0,1-0,Ballymena United,2023-12-23T15:00Z
22,Sat Dec 23 2023,15:00,GMT/+0000,Dungannon Swifts,1-2,1-0,Glentoran FC,2023-12-23T15:00Z
22,Sat Dec 23 2023,15:00,GMT/+0000,Glenavon FC,1-3,0-1,Crusaders FC,2023-12-23T15:00Z
23,Tue Dec 26 2023,15:00,GMT/+0000,Linfield FC,2-0,1-0,Glentoran FC,2023-12-26T15:00Z
23,Tue Dec 26 2023,15:00,GMT/+0000,Ballymena United,3-1,0-1,Coleraine FC,2023-12-26T15:00Z
23,Tue Dec 26 2023,15:00,GMT/+0000,Carrick Rangers,1-2,0-1,Larne FC,2023-12-26T15:00Z
23,Tue Dec 26 2023,15:00,GMT/+0000,Cliftonville FC,2-1,1-0,Crusaders FC,2023-12-26T15:00Z
23,Tue Dec 26 2023,15:00,GMT/+0000,Newry City FC,0-4,0-3,Glenavon FC,2023-12-26T15:00Z
23,Tue Dec 26 2023,15:00,GMT/+0000,Loughgall FC,2-1,1-1,Dungannon Swifts,2023-12-26T15:00Z
24,Sat Dec 30 2023,15:00,GMT/+0000,Coleraine FC,1-3,0-1,Loughgall FC,2023-12-30T15:00Z
24,Sat Dec 30 2023,15:00,GMT/+0000,Crusaders FC,2-0,0-0,Carrick Rangers,2023-12-30T15:00Z
24,Sat Dec 30 2023,15:00,GMT/+0000,Dungannon Swifts,5-0,3-0,Newry City FC,2023-12-30T15:00Z
24,Sat Dec 30 2023,15:00,GMT/+0000,Glenavon FC,0-1,0-1,Ballymena United,2023-12-30T15:00Z
24,Sat Dec 30 2023,15:00,GMT/+0000,Larne FC,1-1,1-1,Linfield FC,2023-12-30T15:00Z
17,Tue Jan 2 2024,19:45,GMT/+0000,Crusaders FC,0-1,0-1,Linfield FC,2024-01-02T19:45Z
25,Fri Jan 12 2024,19:45,GMT/+0000,Crusaders FC,0-2,0-1,Larne FC,2024-01-12T19:45Z
25,Sat Jan 13 2024,15:00,GMT/+0000,Newry City FC,1-2,1-0,Cliftonville FC,2024-01-13T15:00Z
25,Sat Jan 13 2024,15:00,GMT/+0000,Ballymena United,2-4,1-3,Dungannon Swifts,2024-01-13T15:00Z
25,Sat Jan 13 2024,15:00,GMT/+0000,Carrick Rangers,0-2,0-1,Glenavon FC,2024-01-13T15:00Z
25,Sat Jan 13 2024,15:00,GMT/+0000,Glentoran FC,6-0,2-0,Coleraine FC,2024-01-13T15:00Z
25,Sat Jan 13 2024,15:00,GMT/+0000,Loughgall FC,1-2,0-0,Linfield FC,2024-01-13T15:00Z
26,Sat Jan 20 2024,15:00,GMT/+0000,Cliftonville FC,3-0,1-0,Ballymena United,2024-01-20T15:00Z
26,Sat Jan 20 2024,15:00,GMT/+0000,Coleraine FC,0-2,0-0,Carrick Rangers,2024-01-20T15:00Z
26,Sat Jan 20 2024,15:00,GMT/+0000,Dungannon Swifts,0-2,0-2,Larne FC,2024-01-20T15:00Z
26,Sat Jan 20 2024,15:00,GMT/+0000,Linfield FC,1-0,1-0,Crusaders FC,2024-01-20T15:00Z
27,Fri Jan 26 2024,20:00,GMT/+0000,Larne FC,3-0,1-0,Newry City FC,2024-01-26T20:00Z
27,Fri Jan 26 2024,19:45,GMT/+0000,Carrick Rangers,0-1,0-0,Cliftonville FC,2024-01-26T19:45Z
27,Sat Jan 27 2024,15:00,GMT/+0000,Linfield FC,1-2,0-0,Dungannon Swifts,2024-01-27T15:00Z
27,Sat Jan 27 2024,15:00,GMT/+0000,Coleraine FC,1-0,0-0,Glenavon FC,2024-01-27T15:00Z
27,Sat Jan 27 2024,15:00,GMT/+0000,Crusaders FC,1-2,0-1,Glentoran FC,2024-01-27T15:00Z
27,Sat Jan 27 2024,15:00,GMT/+0000,Ballymena United,0-1,0-0,Loughgall FC,2024-01-27T15:00Z
24,Tue Feb 6 2024,19:45,GMT/+0000,Glentoran FC,2-2,2-0,Cliftonville FC,2024-02-06T19:45Z
28,Fri Feb 9 2024,19:45,GMT/+0000,Larne FC,2-0,1-0,Loughgall FC,2024-02-09T19:45Z
28,Fri Feb 9 2024,19:45,GMT/+0000,Newry City FC,1-1,0-0,Ballymena United,2024-02-09T19:45Z
28,Sat Feb 10 2024,15:00,GMT/+0000,Glenavon FC,2-2,1-1,Linfield FC,2024-02-10T15:00Z
28,Sat Feb 10 2024,15:00,GMT/+0000,Glentoran FC,2-2,2-0,Carrick Rangers,2024-02-10T15:00Z
28,Sat Feb 10 2024,15:00,GMT/+0000,Dungannon Swifts,2-2,0-1,Crusaders FC,2024-02-10T15:00Z
28,Sat Feb 10 2024,15:00,GMT/+0000,Cliftonville FC,4-1,2-0,Coleraine FC,2024-02-10T15:00Z
26,Tue Feb 13 2024,19:45,GMT/+0000,Loughgall FC,0-0,0-0,Newry City FC,2024-02-13T19:45Z
29,Fri Feb 16 2024,19:45,GMT/+0000,Coleraine FC,3-0,0-0,Linfield FC,2024-02-16T19:45Z
29,Sat Feb 17 2024,15:00,GMT/+0000,Loughgall FC,0-1,0-0,Crusaders FC,2024-02-17T15:00Z
29,Sat Feb 17 2024,15:00,GMT/+0000,Ballymena United,0-1,0-1,Larne FC,2024-02-17T15:00Z
29,Sat Feb 17 2024,15:00,GMT/+0000,Carrick Rangers,2-1,1-0,Dungannon Swifts,2024-02-17T15:00Z
29,Sat Feb 17 2024,15:00,GMT/+0000,Cliftonville FC,4-2,0-1,Glenavon FC,2024-02-17T15:00Z
29,Sat Feb 17 2024,15:00,GMT/+0000,Glentoran FC,8-2,5-1,Newry City FC,2024-02-17T15:00Z
31,Tue Feb 20 2024,19:45,GMT/+0000,Cliftonville FC,0-3,0-0,Linfield FC,2024-02-20T19:45Z
30,Fri Feb 23 2024,19:45,GMT/+0000,Larne FC,3-0,1-0,Glentoran FC,2024-02-23T19:45Z
30,Sat Feb 24 2024,15:00,GMT/+0000,Dungannon Swifts,3-1,1-0,Cliftonville FC,2024-02-24T15:00Z
30,Sat Feb 24 2024,15:00,GMT/+0000,Linfield FC,2-0,0-0,Ballymena United,2024-02-24T15:00Z
30,Sat Feb 24 2024,15:00,GMT/+0000,Loughgall FC,3-3,1-2,Carrick Rangers,2024-02-24T15:00Z
30,Sat Feb 24 2024,15:00,GMT/+0000,Newry City FC,0-2,0-2,Coleraine FC,2024-02-24T15:00Z
30,Sat Feb 24 2024,15:00,GMT/+0000,Crusaders FC,2-0,1-0,Glenavon FC,2024-02-24T15:00Z
26,Tue Mar 5 2024,19:45,GMT/+0000,Glenavon FC,0-0,0-0,Glentoran FC,2024-03-05T19:45Z
31,Sat Mar 9 2024,15:00,GMT/+0000,Ballymena United,2-4,2-1,Crusaders FC,2024-03-09T15:00Z
31,Sat Mar 9 2024,15:00,GMT/+0000,Carrick Rangers,0-1,0-0,Newry City FC,2024-03-09T15:00Z
31,Sat Mar 9 2024,15:00,GMT/+0000,Coleraine FC,0-0,0-0,Larne FC,2024-03-09T15:00Z
31,Sat Mar 9 2024,15:00,GMT/+0000,Glenavon FC,4-0,2-0,Dungannon Swifts,2024-03-09T15:00Z
31,Sat Mar 9 2024,15:00,GMT/+0000,Glentoran FC,0-3,0-2,Loughgall FC,2024-03-09T15:00Z
32,Sat Mar 16 2024,15:00,GMT/+0000,Crusaders FC,1-1,0-1,Coleraine FC,2024-03-16T15:00Z
32,Sat Mar 16 2024,15:00,GMT/+0000,Dungannon Swifts,0-3,0-2,Glentoran FC,2024-03-16T15:00Z
32,Sat Mar 16 2024,15:00,GMT/+0000,Larne FC,6-1,5-1,Glenavon FC,2024-03-16T15:00Z
32,Sat Mar 16 2024,15:00,GMT/+0000,Linfield FC,6-0,4-0,Newry City FC,2024-03-16T15:00Z
32,Sat Mar 16 2024,15:00,GMT/+0000,Loughgall FC,2-3,1-1,Cliftonville FC,2024-03-16T15:00Z
32,Sat Mar 16 2024,15:00,GMT/+0000,Ballymena United,0-2,0-1,Carrick Rangers,2024-03-16T15:00Z
33,Sat Mar 23 2024,15:00,GMT/+0000,Coleraine FC,1-1,1-0,Dungannon Swifts,2024-03-23T15:00Z
33,Sat Mar 23 2024,15:00,GMT/+0000,Glenavon FC,1-2,0-2,Loughgall FC,2024-03-23T15:00Z
33,Sat Mar 23 2024,15:00,GMT/+0000,Glentoran FC,4-0,1-0,Ballymena United,2024-03-23T15:00Z
33,Sat Mar 23 2024,15:00,GMT/+0000,Newry City FC,0-1,0-0,Crusaders FC,2024-03-23T15:00Z
33,Tue Apr 2 2024,19:45,BST/+0100,Cliftonville FC,0-2,0-1,Larne FC,2024-04-02T18:45Z
33,Tue Apr 2 2024,19:45,BST/+0100,Carrick Rangers,2-3,1-1,Linfield FC,2024-04-02T18:45Z
