Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat Aug 12 2023,17:00,CEST/+0200,FC Prishtina,3-1,1-0,KF Feronikeli,2023-08-12T15:00Z
1,Sat Aug 12 2023,17:00,CEST/+0200,KF Dukagjini,0-1,0-0,KF Malisheva,2023-08-12T15:00Z
1,Sun Aug 13 2023,17:00,CEST/+0200,Drita Gjilan,2-0,0-0,KF Llapi,2023-08-13T15:00Z
1,Sun Aug 13 2023,17:00,CEST/+0200,KF Liria,0-1,0-0,KF Ballkani,2023-08-13T15:00Z
2,Sat Aug 19 2023,17:00,CEST/+0200,KF Malisheva,6-1,1-1,KF Fushë Kosova,2023-08-19T15:00Z
2,Sat Aug 19 2023,17:00,CEST/+0200,KF Liria,0-0,0-0,Drita Gjilan,2023-08-19T15:00Z
2,Sun Aug 20 2023,17:00,CEST/+0200,KF Ballkani,2-0,1-0,KF Feronikeli,2023-08-20T15:00Z
2,Sun Aug 20 2023,17:00,CEST/+0200,KF Llapi,3-0,0-0,KF Dukagjini,2023-08-20T15:00Z
2,Mon Aug 21 2023,17:00,CEST/+0200,KF Gjilani,0-0,0-0,FC Prishtina,2023-08-21T15:00Z
3,Sat Aug 26 2023,16:00,CEST/+0200,KF Feronikeli,1-0,0-0,KF Gjilani,2023-08-26T14:00Z
3,Sat Aug 26 2023,16:00,CEST/+0200,FC Prishtina,3-1,2-0,KF Malisheva,2023-08-26T14:00Z
3,Sun Aug 27 2023,16:00,CEST/+0200,KF Fushë Kosova,1-2,1-0,KF Llapi,2023-08-27T14:00Z
3,Sun Aug 27 2023,16:00,CEST/+0200,KF Dukagjini,0-0,0-0,KF Liria,2023-08-27T14:00Z
4,Sat Sep 2 2023,16:00,CEST/+0200,KF Malisheva,4-1,1-1,KF Feronikeli,2023-09-02T14:00Z
4,Sat Sep 2 2023,16:00,CEST/+0200,KF Liria,2-1,1-0,KF Fushë Kosova,2023-09-02T14:00Z
4,Sun Sep 3 2023,16:00,CEST/+0200,KF Llapi,0-0,0-0,FC Prishtina,2023-09-03T14:00Z
4,Sun Sep 3 2023,16:00,CEST/+0200,Drita Gjilan,2-2,2-1,KF Dukagjini,2023-09-03T14:00Z
4,Sun Sep 3 2023,16:00,CEST/+0200,KF Ballkani,2-1,1-0,KF Gjilani,2023-09-03T14:00Z
5,Sat Sep 16 2023,15:00,CEST/+0200,KF Gjilani,1-0,0-0,KF Malisheva,2023-09-16T13:00Z
5,Sat Sep 16 2023,15:00,CEST/+0200,KF Fushë Kosova,1-1,0-1,Drita Gjilan,2023-09-16T13:00Z
5,Sat Sep 16 2023,15:00,CEST/+0200,KF Feronikeli,0-3,0-1,KF Llapi,2023-09-16T13:00Z
5,Sun Sep 17 2023,15:00,CEST/+0200,FC Prishtina,1-1,1-0,KF Liria,2023-09-17T13:00Z
5,Sun Sep 17 2023,15:00,CEST/+0200,KF Dukagjini,1-1,1-0,KF Ballkani,2023-09-17T13:00Z
6,Sat Sep 23 2023,15:00,CEST/+0200,KF Dukagjini,1-0,0-0,KF Fushë Kosova,2023-09-23T13:00Z
6,Sat Sep 23 2023,15:00,CEST/+0200,KF Llapi,2-1,1-0,KF Gjilani,2023-09-23T13:00Z
6,Sun Sep 24 2023,15:00,CEST/+0200,KF Liria,3-5,3-0,KF Feronikeli,2023-09-24T13:00Z
6,Sun Sep 24 2023,15:00,CEST/+0200,KF Ballkani,3-2,2-1,KF Malisheva,2023-09-24T13:00Z
6,Sun Sep 24 2023,15:00,CEST/+0200,Drita Gjilan,3-0,0-0,FC Prishtina,2023-09-24T13:00Z
7,Wed Sep 27 2023,15:00,CEST/+0200,KF Malisheva,2-3,1-0,KF Llapi,2023-09-27T13:00Z
7,Wed Sep 27 2023,15:00,CEST/+0200,KF Fushë Kosova,0-2,0-2,KF Ballkani,2023-09-27T13:00Z
7,Wed Sep 27 2023,15:00,CEST/+0200,KF Gjilani,1-0,0-0,KF Liria,2023-09-27T13:00Z
7,Thu Sep 28 2023,15:00,CEST/+0200,KF Feronikeli,0-2,0-1,Drita Gjilan,2023-09-28T13:00Z
7,Thu Sep 28 2023,15:00,CEST/+0200,FC Prishtina,2-2,2-1,KF Dukagjini,2023-09-28T13:00Z
8,Sat Sep 30 2023,15:00,CEST/+0200,KF Liria,0-1,0-0,KF Malisheva,2023-09-30T13:00Z
8,Sat Sep 30 2023,15:00,CEST/+0200,KF Ballkani,2-1,1-0,KF Llapi,2023-09-30T13:00Z
8,Sun Oct 1 2023,15:00,CEST/+0200,Drita Gjilan,2-0,1-0,KF Gjilani,2023-10-01T13:00Z
8,Sun Oct 1 2023,15:00,CEST/+0200,KF Dukagjini,1-1,1-0,KF Feronikeli,2023-10-01T13:00Z
8,Mon Oct 2 2023,15:00,CEST/+0200,KF Fushë Kosova,2-2,0-1,FC Prishtina,2023-10-02T13:00Z
9,Sat Oct 7 2023,15:00,CEST/+0200,KF Malisheva,1-3,0-2,Drita Gjilan,2023-10-07T13:00Z
9,Sat Oct 7 2023,15:00,CEST/+0200,KF Gjilani,1-1,0-1,KF Dukagjini,2023-10-07T13:00Z
9,Sat Oct 7 2023,15:00,CEST/+0200,KF Feronikeli,3-0,1-0,KF Fushë Kosova,2023-10-07T13:00Z
9,Sun Oct 8 2023,20:00,CEST/+0200,FC Prishtina,1-1,0-1,KF Ballkani,2023-10-08T18:00Z
9,Sun Oct 8 2023,15:00,CEST/+0200,KF Llapi,2-0,0-0,KF Liria,2023-10-08T13:00Z
1,Wed Oct 11 2023,15:00,CEST/+0200,KF Fushë Kosova,2-0,1-0,KF Gjilani,2023-10-11T13:00Z
10,Fri Oct 20 2023,13:00,CEST/+0200,KF Ballkani,4-1,0-1,KF Liria,2023-10-20T11:00Z
10,Sat Oct 21 2023,13:00,CEST/+0200,KF Feronikeli,0-0,0-0,FC Prishtina,2023-10-21T11:00Z
10,Sat Oct 21 2023,13:00,CEST/+0200,KF Gjilani,1-0,0-0,KF Fushë Kosova,2023-10-21T11:00Z
10,Sun Oct 22 2023,13:00,CEST/+0200,KF Llapi,0-1,0-0,Drita Gjilan,2023-10-22T11:00Z
10,Sun Oct 22 2023,13:00,CEST/+0200,KF Malisheva,3-4,2-0,KF Dukagjini,2023-10-22T11:00Z
11,Sat Oct 28 2023,13:00,CEST/+0200,KF Fushë Kosova,0-0,0-0,KF Malisheva,2023-10-28T11:00Z
11,Sat Oct 28 2023,19:00,CEST/+0200,FC Prishtina,2-1,1-0,KF Gjilani,2023-10-28T17:00Z
11,Sun Oct 29 2023,13:00,CET/+0100,KF Feronikeli,0-3,0-1,KF Ballkani,2023-10-29T12:00Z
11,Sun Oct 29 2023,13:00,CET/+0100,Drita Gjilan,1-1,1-0,KF Liria,2023-10-29T12:00Z
11,Sun Oct 29 2023,13:00,CET/+0100,KF Dukagjini,0-0,0-0,KF Llapi,2023-10-29T12:00Z
12,Wed Nov 1 2023,13:00,CET/+0100,KF Ballkani,1-0,1-0,Drita Gjilan,2023-11-01T12:00Z
12,Wed Nov 1 2023,13:00,CET/+0100,KF Malisheva,1-0,0-0,FC Prishtina,2023-11-01T12:00Z
12,Wed Nov 1 2023,13:00,CET/+0100,KF Gjilani,2-1,1-0,KF Feronikeli,2023-11-01T12:00Z
12,Thu Nov 2 2023,13:00,CET/+0100,KF Liria,2-2,0-0,KF Dukagjini,2023-11-02T12:00Z
12,Thu Nov 2 2023,13:00,CET/+0100,KF Llapi,1-1,0-1,KF Fushë Kosova,2023-11-02T12:00Z
13,Sat Nov 4 2023,13:00,CET/+0100,KF Feronikeli,0-0,0-0,KF Malisheva,2023-11-04T12:00Z
13,Sun Nov 5 2023,13:00,CET/+0100,KF Fushë Kosova,2-0,0-0,KF Liria,2023-11-05T12:00Z
13,Sun Nov 5 2023,13:00,CET/+0100,KF Dukagjini,1-0,0-0,Drita Gjilan,2023-11-05T12:00Z
13,Sun Nov 5 2023,19:00,CET/+0100,FC Prishtina,2-2,1-0,KF Llapi,2023-11-05T18:00Z
14,Fri Nov 10 2023,13:00,CET/+0100,KF Malisheva,1-0,0-0,KF Gjilani,2023-11-10T12:00Z
14,Sat Nov 11 2023,13:00,CET/+0100,KF Llapi,1-0,1-0,KF Feronikeli,2023-11-11T12:00Z
14,Sat Nov 11 2023,13:00,CET/+0100,KF Liria,2-2,0-2,FC Prishtina,2023-11-11T12:00Z
14,Sat Nov 11 2023,13:00,CET/+0100,Drita Gjilan,1-0,0-0,KF Fushë Kosova,2023-11-11T12:00Z
14,Mon Nov 13 2023,13:00,CET/+0100,KF Ballkani,3-1,1-1,KF Dukagjini,2023-11-13T12:00Z
15,Fri Nov 24 2023,13:00,CET/+0100,KF Malisheva,0-2,0-2,KF Ballkani,2023-11-24T12:00Z
15,Sun Nov 26 2023,13:00,CET/+0100,KF Gjilani,0-2,0-0,KF Llapi,2023-11-26T12:00Z
15,Mon Nov 27 2023,13:00,CET/+0100,KF Feronikeli,2-1,0-0,KF Liria,2023-11-27T12:00Z
15,Mon Nov 27 2023,13:00,CET/+0100,FC Prishtina,1-0,0-0,Drita Gjilan,2023-11-27T12:00Z
15,Tue Nov 28 2023,13:00,CET/+0100,KF Fushë Kosova,0-3,0-1,KF Dukagjini,2023-11-28T12:00Z
16,Sat Dec 2 2023,13:00,CET/+0100,KF Llapi,0-1,0-1,KF Malisheva,2023-12-02T12:00Z
16,Sat Dec 2 2023,13:00,CET/+0100,KF Liria,0-4,0-3,KF Gjilani,2023-12-02T12:00Z
16,Sun Dec 3 2023,13:00,CET/+0100,Drita Gjilan,3-1,2-0,KF Feronikeli,2023-12-03T12:00Z
16,Sun Dec 3 2023,13:00,CET/+0100,KF Ballkani,2-1,0-1,KF Fushë Kosova,2023-12-03T12:00Z
16,Sun Dec 3 2023,13:00,CET/+0100,KF Dukagjini,0-0,0-0,FC Prishtina,2023-12-03T12:00Z
17,Sat Dec 9 2023,13:00,CET/+0100,KF Llapi,5-3,3-2,KF Ballkani,2023-12-09T12:00Z
17,Sat Dec 9 2023,13:00,CET/+0100,KF Malisheva,1-0,0-0,KF Liria,2023-12-09T12:00Z
17,Sat Dec 9 2023,13:00,CET/+0100,FC Prishtina,1-0,1-0,KF Fushë Kosova,2023-12-09T12:00Z
17,Sun Dec 10 2023,13:00,CET/+0100,KF Gjilani,0-1,0-0,Drita Gjilan,2023-12-10T12:00Z
17,Sun Dec 10 2023,13:00,CET/+0100,KF Feronikeli,1-0,1-0,KF Dukagjini,2023-12-10T12:00Z
18,Sat Dec 16 2023,13:00,CET/+0100,KF Dukagjini,1-0,0-0,KF Gjilani,2023-12-16T12:00Z
18,Sat Dec 16 2023,13:00,CET/+0100,Drita Gjilan,1-2,1-2,KF Malisheva,2023-12-16T12:00Z
18,Sat Dec 16 2023,13:00,CET/+0100,KF Fushë Kosova,0-1,0-1,KF Feronikeli,2023-12-16T12:00Z
