Stage,Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
,6,Sat Sep 2 2023,17:00,CEST/+0200,WSG Tirol,2-4,1-2,FC Blau Weiß Linz,2023-09-02T15:00Z
,6,Sat Sep 2 2023,19:30,CEST/+0200,SCR Altach,1-2,0-0,Sturm Graz,2023-09-02T17:30Z
,6,Sun Sep 3 2023,17:00,CEST/+0200,LASK,2-0,0-0,Austria Lustenau,2023-09-03T15:00Z
,6,Sun Sep 3 2023,17:00,CEST/+0200,Austria Wien,2-2,1-1,SK Austria Klagenfurt,2023-09-03T15:00Z
,6,Sun Sep 3 2023,17:00,CEST/+0200,RB Salzburg,2-0,2-0,Rapid Wien,2023-09-03T15:00Z
,7,Sat Sep 16 2023,17:00,CEST/+0200,SK Austria Klagenfurt,1-3,0-3,LASK,2023-09-16T15:00Z
,7,Sat Sep 16 2023,17:00,CEST/+0200,FC Blau Weiß Linz,1-1,1-1,SCR Altach,2023-09-16T15:00Z
,7,Sat Sep 16 2023,19:30,CEST/+0200,Sturm Graz,2-2,0-1,RB Salzburg,2023-09-16T17:30Z
,7,Sun Sep 17 2023,14:30,CEST/+0200,TSV Hartberg,2-1,1-1,Austria Wien,2023-09-17T12:30Z
,7,Sun Sep 17 2023,17:00,CEST/+0200,Rapid Wien,3-3,2-0,Wolfsberger AC,2023-09-17T15:00Z
,7,Sun Sep 17 2023,14:30,CEST/+0200,Austria Lustenau,2-3,0-2,WSG Tirol,2023-09-17T12:30Z
,8,Sat Sep 23 2023,17:00,CEST/+0200,RB Salzburg,0-1,0-0,FC Blau Weiß Linz,2023-09-23T15:00Z
,8,Sat Sep 23 2023,17:00,CEST/+0200,SK Austria Klagenfurt,1-0,1-0,Austria Lustenau,2023-09-23T15:00Z
,8,Sat Sep 23 2023,17:00,CEST/+0200,WSG Tirol,2-3,0-1,Wolfsberger AC,2023-09-23T15:00Z
,8,Sun Sep 24 2023,14:30,CEST/+0200,SCR Altach,2-1,2-1,Austria Wien,2023-09-24T12:30Z
,8,Sun Sep 24 2023,17:00,CEST/+0200,Rapid Wien,1-1,1-1,Sturm Graz,2023-09-24T15:00Z
,8,Sun Sep 24 2023,14:30,CEST/+0200,LASK,0-0,0-0,TSV Hartberg,2023-09-24T12:30Z
,9,Sat Sep 30 2023,17:00,CEST/+0200,Wolfsberger AC,2-1,2-0,LASK,2023-09-30T15:00Z
,9,Sat Sep 30 2023,17:00,CEST/+0200,FC Blau Weiß Linz,0-0,0-0,SK Austria Klagenfurt,2023-09-30T15:00Z
,9,Sat Sep 30 2023,17:00,CEST/+0200,Austria Lustenau,0-4,0-3,RB Salzburg,2023-09-30T15:00Z
,9,Sun Oct 1 2023,14:30,CEST/+0200,TSV Hartberg,0-0,0-0,SCR Altach,2023-10-01T12:30Z
,9,Sun Oct 1 2023,17:00,CEST/+0200,Austria Wien,0-0,0-0,Rapid Wien,2023-10-01T15:00Z
,9,Sun Oct 1 2023,14:30,CEST/+0200,Sturm Graz,1-0,1-0,WSG Tirol,2023-10-01T12:30Z
,10,Sat Oct 7 2023,17:00,CEST/+0200,Austria Wien,4-0,2-0,FC Blau Weiß Linz,2023-10-07T15:00Z
,10,Sat Oct 7 2023,17:00,CEST/+0200,Austria Lustenau,0-5,0-3,Rapid Wien,2023-10-07T15:00Z
,10,Sat Oct 7 2023,17:00,CEST/+0200,TSV Hartberg,3-0,0-0,WSG Tirol,2023-10-07T15:00Z
,10,Sun Oct 8 2023,14:30,CEST/+0200,Wolfsberger AC,1-2,1-0,Sturm Graz,2023-10-08T12:30Z
,10,Sun Oct 8 2023,17:00,CEST/+0200,SK Austria Klagenfurt,2-2,1-2,RB Salzburg,2023-10-08T15:00Z
,10,Sun Oct 8 2023,14:30,CEST/+0200,LASK,1-0,0-0,SCR Altach,2023-10-08T12:30Z
,11,Sat Oct 21 2023,17:00,CEST/+0200,RB Salzburg,0-1,0-1,LASK,2023-10-21T15:00Z
,11,Sat Oct 21 2023,17:00,CEST/+0200,Sturm Graz,2-1,2-1,TSV Hartberg,2023-10-21T15:00Z
,11,Sat Oct 21 2023,17:00,CEST/+0200,FC Blau Weiß Linz,0-0,0-0,Austria Lustenau,2023-10-21T15:00Z
,11,Sun Oct 22 2023,14:30,CEST/+0200,WSG Tirol,0-2,0-1,Austria Wien,2023-10-22T12:30Z
,11,Sun Oct 22 2023,17:00,CEST/+0200,Rapid Wien,2-3,1-0,SK Austria Klagenfurt,2023-10-22T15:00Z
,11,Sun Oct 22 2023,14:30,CEST/+0200,SCR Altach,0-0,0-0,Wolfsberger AC,2023-10-22T12:30Z
,12,Sat Oct 28 2023,17:00,CEST/+0200,FC Blau Weiß Linz,2-0,1-0,Wolfsberger AC,2023-10-28T15:00Z
,12,Sat Oct 28 2023,17:00,CEST/+0200,SK Austria Klagenfurt,1-0,1-0,WSG Tirol,2023-10-28T15:00Z
,12,Sat Oct 28 2023,17:00,CEST/+0200,RB Salzburg,3-0,1-0,SCR Altach,2023-10-28T15:00Z
,12,Sun Oct 29 2023,14:30,CET/+0100,Sturm Graz,0-1,0-1,Austria Wien,2023-10-29T13:30Z
,12,Sun Oct 29 2023,17:00,CET/+0100,Rapid Wien,3-3,1-1,LASK,2023-10-29T16:00Z
,12,Sun Oct 29 2023,14:30,CET/+0100,Austria Lustenau,0-4,0-1,TSV Hartberg,2023-10-29T13:30Z
,13,Sat Nov 4 2023,17:00,CET/+0100,Wolfsberger AC,4-0,2-0,SK Austria Klagenfurt,2023-11-04T16:00Z
,13,Sat Nov 4 2023,17:00,CET/+0100,Austria Wien,1-0,0-0,Austria Lustenau,2023-11-04T16:00Z
,13,Sat Nov 4 2023,17:00,CET/+0100,WSG Tirol,0-2,0-1,RB Salzburg,2023-11-04T16:00Z
,13,Sun Nov 5 2023,14:30,CET/+0100,TSV Hartberg,3-2,1-2,FC Blau Weiß Linz,2023-11-05T13:30Z
,13,Sun Nov 5 2023,17:00,CET/+0100,LASK,3-1,2-0,Sturm Graz,2023-11-05T16:00Z
,13,Sun Nov 5 2023,14:30,CET/+0100,SCR Altach,0-2,0-0,Rapid Wien,2023-11-05T13:30Z
,14,Sat Nov 11 2023,17:00,CET/+0100,Austria Lustenau,2-3,0-1,Wolfsberger AC,2023-11-11T16:00Z
,14,Sat Nov 11 2023,17:00,CET/+0100,TSV Hartberg,1-0,1-0,Rapid Wien,2023-11-11T16:00Z
,14,Sat Nov 11 2023,17:00,CET/+0100,WSG Tirol,5-1,3-0,SCR Altach,2023-11-11T16:00Z
,14,Sun Nov 12 2023,14:30,CET/+0100,FC Blau Weiß Linz,2-0,1-0,LASK,2023-11-12T13:30Z
,14,Sun Nov 12 2023,17:00,CET/+0100,Austria Wien,0-0,0-0,RB Salzburg,2023-11-12T16:00Z
,14,Sun Nov 12 2023,14:30,CET/+0100,SK Austria Klagenfurt,0-3,0-2,Sturm Graz,2023-11-12T13:30Z
,15,Sat Nov 25 2023,17:00,CET/+0100,LASK,1-0,1-0,WSG Tirol,2023-11-25T16:00Z
,15,Sat Nov 25 2023,17:00,CET/+0100,Sturm Graz,2-0,0-0,Austria Lustenau,2023-11-25T16:00Z
,15,Sat Nov 25 2023,17:00,CET/+0100,RB Salzburg,3-2,1-1,TSV Hartberg,2023-11-25T16:00Z
,15,Sun Nov 26 2023,14:30,CET/+0100,Wolfsberger AC,1-0,1-0,Austria Wien,2023-11-26T13:30Z
,15,Sun Nov 26 2023,17:00,CET/+0100,Rapid Wien,1-0,0-0,FC Blau Weiß Linz,2023-11-26T16:00Z
,15,Sun Nov 26 2023,14:30,CET/+0100,SCR Altach,0-1,0-1,SK Austria Klagenfurt,2023-11-26T13:30Z
,16,Sun Dec 3 2023,14:30,CET/+0100,FC Blau Weiß Linz,1-1,1-0,Sturm Graz,2023-12-03T13:30Z
,16,Sun Dec 3 2023,14:30,CET/+0100,RB Salzburg,1-0,1-0,Wolfsberger AC,2023-12-03T13:30Z
,16,Sun Dec 3 2023,17:00,CET/+0100,Austria Wien,0-0,0-0,LASK,2023-12-03T16:00Z
,16,Mon Dec 4 2023,19:00,CET/+0100,SK Austria Klagenfurt,1-1,0-0,TSV Hartberg,2023-12-04T18:00Z
,16,Tue Dec 5 2023,19:00,CET/+0100,WSG Tirol,1-2,0-0,Rapid Wien,2023-12-05T18:00Z
,16,Tue Dec 5 2023,19:00,CET/+0100,SCR Altach,3-0,1-0,Austria Lustenau,2023-12-05T18:00Z
,17,Sat Dec 9 2023,14:30,CET/+0100,Rapid Wien,0-1,0-1,RB Salzburg,2023-12-09T13:30Z
,17,Sat Dec 9 2023,17:00,CET/+0100,Austria Lustenau,1-3,1-0,LASK,2023-12-09T16:00Z
,17,Sat Dec 9 2023,17:00,CET/+0100,SK Austria Klagenfurt,2-2,0-0,Austria Wien,2023-12-09T16:00Z
,17,Sun Dec 10 2023,14:30,CET/+0100,FC Blau Weiß Linz,1-2,1-1,WSG Tirol,2023-12-10T13:30Z
,17,Sun Dec 10 2023,17:00,CET/+0100,Sturm Graz,1-0,1-0,SCR Altach,2023-12-10T16:00Z
,17,Sun Dec 10 2023,14:30,CET/+0100,TSV Hartberg,2-0,1-0,Wolfsberger AC,2023-12-10T13:30Z
,18,Fri Feb 9 2024,20:30,CET/+0100,RB Salzburg,1-1,1-0,Sturm Graz,2024-02-09T19:30Z
,18,Sat Feb 10 2024,17:00,CET/+0100,Austria Wien,3-1,1-1,TSV Hartberg,2024-02-10T16:00Z
,18,Sat Feb 10 2024,17:00,CET/+0100,SCR Altach,1-1,0-1,FC Blau Weiß Linz,2024-02-10T16:00Z
,18,Sun Feb 11 2024,14:30,CET/+0100,Wolfsberger AC,0-2,0-1,Rapid Wien,2024-02-11T13:30Z
,18,Sun Feb 11 2024,14:30,CET/+0100,WSG Tirol,0-2,0-0,Austria Lustenau,2024-02-11T13:30Z
,18,Sun Feb 11 2024,17:00,CET/+0100,LASK,2-2,1-1,SK Austria Klagenfurt,2024-02-11T16:00Z
,19,Sat Feb 17 2024,17:00,CET/+0100,Austria Wien,2-1,2-0,SCR Altach,2024-02-17T16:00Z
,19,Sat Feb 17 2024,17:00,CET/+0100,Wolfsberger AC,4-1,2-0,WSG Tirol,2024-02-17T16:00Z
,19,Sat Feb 17 2024,17:00,CET/+0100,FC Blau Weiß Linz,1-1,1-1,RB Salzburg,2024-02-17T16:00Z
,19,Sun Feb 18 2024,14:30,CET/+0100,Austria Lustenau,0-1,0-1,SK Austria Klagenfurt,2024-02-18T13:30Z
,19,Sun Feb 18 2024,17:00,CET/+0100,Sturm Graz,1-1,1-1,Rapid Wien,2024-02-18T16:00Z
,19,Sun Feb 18 2024,14:30,CET/+0100,TSV Hartberg,0-0,0-0,LASK,2024-02-18T13:30Z
,20,Sat Feb 24 2024,17:00,CET/+0100,LASK,0-1,0-1,Wolfsberger AC,2024-02-24T16:00Z
,20,Sat Feb 24 2024,17:00,CET/+0100,RB Salzburg,7-0,4-0,Austria Lustenau,2024-02-24T16:00Z
,20,Sat Feb 24 2024,17:00,CET/+0100,SCR Altach,1-2,1-0,TSV Hartberg,2024-02-24T16:00Z
,20,Sun Feb 25 2024,14:30,CET/+0100,SK Austria Klagenfurt,2-0,1-0,FC Blau Weiß Linz,2024-02-25T13:30Z
,20,Sun Feb 25 2024,17:00,CET/+0100,Rapid Wien,3-0,3-0,Austria Wien,2024-02-25T16:00Z
,20,Sun Feb 25 2024,14:30,CET/+0100,WSG Tirol,0-2,0-2,Sturm Graz,2024-02-25T13:30Z
,21,Sun Mar 3 2024,17:00,CET/+0100,SCR Altach,0-0,0-0,LASK,2024-03-03T16:00Z
,21,Sun Mar 3 2024,17:00,CET/+0100,Sturm Graz,4-0,0-0,Wolfsberger AC,2024-03-03T16:00Z
,21,Sun Mar 3 2024,17:00,CET/+0100,FC Blau Weiß Linz,1-2,1-2,Austria Wien,2024-03-03T16:00Z
,21,Sun Mar 3 2024,17:00,CET/+0100,RB Salzburg,1-0,0-0,SK Austria Klagenfurt,2024-03-03T16:00Z
,21,Sun Mar 3 2024,17:00,CET/+0100,Rapid Wien,1-1,0-0,Austria Lustenau,2024-03-03T16:00Z
,21,Sun Mar 3 2024,17:00,CET/+0100,WSG Tirol,1-0,1-0,TSV Hartberg,2024-03-03T16:00Z
,22,Sat Mar 9 2024,17:00,CET/+0100,LASK,0-1,0-1,RB Salzburg,2024-03-09T16:00Z
,22,Sun Mar 10 2024,17:00,CET/+0100,SK Austria Klagenfurt,1-1,0-1,Rapid Wien,2024-03-10T16:00Z
,22,Sun Mar 10 2024,17:00,CET/+0100,Austria Lustenau,2-0,0-0,FC Blau Weiß Linz,2024-03-10T16:00Z
,22,Sun Mar 10 2024,17:00,CET/+0100,Wolfsberger AC,1-1,1-1,SCR Altach,2024-03-10T16:00Z
,22,Sun Mar 10 2024,17:00,CET/+0100,Austria Wien,2-0,1-0,WSG Tirol,2024-03-10T16:00Z
,22,Sun Mar 10 2024,17:00,CET/+0100,TSV Hartberg,1-1,0-1,Sturm Graz,2024-03-10T16:00Z
Playoffs - Championship,23,Fri Mar 15 2024,19:30,CET/+0100,Rapid Wien,0-0,0-0,LASK,2024-03-15T18:30Z
Playoffs - Relegation,23,Sat Mar 16 2024,17:00,CET/+0100,WSG Tirol,1-1,0-0,Wolfsberger AC,2024-03-16T16:00Z
Playoffs - Relegation,23,Sat Mar 16 2024,17:00,CET/+0100,SCR Altach,1-1,0-1,Austria Wien,2024-03-16T16:00Z
Playoffs - Relegation,23,Sat Mar 16 2024,17:00,CET/+0100,FC Blau Weiß Linz,0-0,0-0,Austria Lustenau,2024-03-16T16:00Z
Playoffs - Championship,23,Sun Mar 17 2024,17:00,CET/+0100,RB Salzburg,5-1,2-0,TSV Hartberg,2024-03-17T16:00Z
Playoffs - Championship,23,Sun Mar 17 2024,14:30,CET/+0100,SK Austria Klagenfurt,0-4,0-4,Sturm Graz,2024-03-17T13:30Z
Playoffs - Relegation,24,Fri Mar 29 2024,19:30,CET/+0100,Austria Wien,0-0,0-0,FC Blau Weiß Linz,2024-03-29T18:30Z
Playoffs - Relegation,24,Sat Mar 30 2024,17:00,CET/+0100,Wolfsberger AC,0-0,0-0,SCR Altach,2024-03-30T16:00Z
Playoffs - Relegation,24,Sat Mar 30 2024,17:00,CET/+0100,Austria Lustenau,1-2,0-1,WSG Tirol,2024-03-30T16:00Z
Playoffs - Championship,24,Sun Mar 31 2024,14:30,CEST/+0200,LASK,1-0,0-0,SK Austria Klagenfurt,2024-03-31T12:30Z
Playoffs - Championship,24,Sun Mar 31 2024,17:00,CEST/+0200,Sturm Graz,0-1,0-0,RB Salzburg,2024-03-31T15:00Z
Playoffs - Championship,24,Sun Mar 31 2024,14:30,CEST/+0200,TSV Hartberg,0-3,0-2,Rapid Wien,2024-03-31T12:30Z
Playoffs - Relegation,25,Fri Apr 5 2024,19:30,CEST/+0200,SCR Altach,0-0,0-0,WSG Tirol,2024-04-05T17:30Z
Playoffs - Relegation,25,Sat Apr 6 2024,17:00,CEST/+0200,Austria Wien,1-1,0-0,Austria Lustenau,2024-04-06T15:00Z
Playoffs - Relegation,25,Sat Apr 6 2024,19:30,CEST/+0200,FC Blau Weiß Linz,0-0,0-0,Wolfsberger AC,2024-04-06T17:30Z
Playoffs - Championship,25,Sun Apr 7 2024,14:30,CEST/+0200,SK Austria Klagenfurt,2-2,1-2,TSV Hartberg,2024-04-07T12:30Z
Playoffs - Championship,25,Sun Apr 7 2024,14:30,CEST/+0200,Sturm Graz,1-0,1-0,LASK,2024-04-07T12:30Z
Playoffs - Championship,25,Sun Apr 7 2024,17:00,CEST/+0200,RB Salzburg,1-1,0-0,Rapid Wien,2024-04-07T15:00Z
Playoffs - Championship,26,Fri Apr 12 2024,19:30,CEST/+0200,LASK,3-1,2-0,RB Salzburg,2024-04-12T17:30Z
Playoffs - Relegation,26,Sat Apr 13 2024,17:00,CEST/+0200,WSG Tirol,2-1,1-0,FC Blau Weiß Linz,2024-04-13T15:00Z
Playoffs - Relegation,26,Sat Apr 13 2024,17:00,CEST/+0200,Austria Lustenau,0-1,0-0,SCR Altach,2024-04-13T15:00Z
Playoffs - Relegation,26,Sat Apr 13 2024,17:00,CEST/+0200,Wolfsberger AC,0-1,0-1,Austria Wien,2024-04-13T15:00Z
Playoffs - Championship,26,Sun Apr 14 2024,14:30,CEST/+0200,TSV Hartberg,1-3,0-1,Sturm Graz,2024-04-14T12:30Z
Playoffs - Championship,26,Sun Apr 14 2024,17:00,CEST/+0200,Rapid Wien,1-1,1-0,SK Austria Klagenfurt,2024-04-14T15:00Z
Playoffs - Championship,27,Fri Apr 19 2024,19:30,CEST/+0200,Sturm Graz,1-0,0-0,Rapid Wien,2024-04-19T17:30Z
Playoffs - Relegation,27,Sat Apr 20 2024,17:00,CEST/+0200,Austria Wien,3-0,2-0,WSG Tirol,2024-04-20T15:00Z
Playoffs - Relegation,27,Sat Apr 20 2024,17:00,CEST/+0200,SCR Altach,2-2,1-1,FC Blau Weiß Linz,2024-04-20T15:00Z
Playoffs - Relegation,27,Sat Apr 20 2024,17:00,CEST/+0200,Wolfsberger AC,1-1,1-1,Austria Lustenau,2024-04-20T15:00Z
Playoffs - Championship,27,Sun Apr 21 2024,14:30,CEST/+0200,LASK,1-3,0-2,TSV Hartberg,2024-04-21T12:30Z
Playoffs - Championship,27,Sun Apr 21 2024,17:00,CEST/+0200,RB Salzburg,4-2,4-1,SK Austria Klagenfurt,2024-04-21T15:00Z
Playoffs - Relegation,28,Tue Apr 23 2024,18:30,CEST/+0200,Austria Lustenau,1-2,0-0,Wolfsberger AC,2024-04-23T16:30Z
Playoffs - Relegation,28,Tue Apr 23 2024,20:30,CEST/+0200,FC Blau Weiß Linz,2-1,0-1,SCR Altach,2024-04-23T18:30Z
Playoffs - Relegation,28,Tue Apr 23 2024,18:30,CEST/+0200,WSG Tirol,1-0,0-0,Austria Wien,2024-04-23T16:30Z
Playoffs - Championship,28,Wed Apr 24 2024,18:30,CEST/+0200,SK Austria Klagenfurt,4-3,0-2,RB Salzburg,2024-04-24T16:30Z
Playoffs - Championship,28,Wed Apr 24 2024,20:30,CEST/+0200,Rapid Wien,1-3,1-3,Sturm Graz,2024-04-24T18:30Z
Playoffs - Championship,28,Wed Apr 24 2024,18:30,CEST/+0200,TSV Hartberg,1-2,1-1,LASK,2024-04-24T16:30Z
Playoffs - Relegation,29,Fri Apr 26 2024,19:30,CEST/+0200,Austria Wien,2-2,1-1,SCR Altach,2024-04-26T17:30Z
Playoffs - Relegation,29,Sat Apr 27 2024,17:00,CEST/+0200,Wolfsberger AC,0-2,0-1,FC Blau Weiß Linz,2024-04-27T15:00Z
Playoffs - Relegation,29,Sat Apr 27 2024,17:00,CEST/+0200,WSG Tirol,0-0,0-0,Austria Lustenau,2024-04-27T15:00Z
Playoffs - Championship,29,Sun Apr 28 2024,14:30,CEST/+0200,LASK,5-0,3-0,Rapid Wien,2024-04-28T12:30Z
Playoffs - Championship,29,Sun Apr 28 2024,17:00,CEST/+0200,RB Salzburg,2-2,0-2,Sturm Graz,2024-04-28T15:00Z
Playoffs - Championship,29,Sun Apr 28 2024,14:30,CEST/+0200,TSV Hartberg,3-2,3-0,SK Austria Klagenfurt,2024-04-28T12:30Z
Playoffs - Relegation,30,Fri May 3 2024,19:30,CEST/+0200,Austria Lustenau,2-0,2-0,Austria Wien,2024-05-03T17:30Z
Playoffs - Relegation,30,Sat May 4 2024,17:00,CEST/+0200,SCR Altach,0-1,0-1,Wolfsberger AC,2024-05-04T15:00Z
Playoffs - Relegation,30,Sat May 4 2024,17:00,CEST/+0200,FC Blau Weiß Linz,3-2,2-1,WSG Tirol,2024-05-04T15:00Z
Playoffs - Championship,30,Sun May 5 2024,17:00,CEST/+0200,Rapid Wien,2-0,0-0,RB Salzburg,2024-05-05T15:00Z
Playoffs - Championship,30,Sun May 5 2024,14:30,CEST/+0200,Sturm Graz,1-1,0-1,TSV Hartberg,2024-05-05T12:30Z
Playoffs - Championship,30,Sun May 5 2024,14:30,CEST/+0200,SK Austria Klagenfurt,0-2,0-1,LASK,2024-05-05T12:30Z
Playoffs - Relegation,31,Sat May 11 2024,17:00,CEST/+0200,WSG Tirol,0-1,0-1,SCR Altach,2024-05-11T15:00Z
Playoffs - Relegation,31,Sat May 11 2024,17:00,CEST/+0200,Austria Wien,0-4,0-1,Wolfsberger AC,2024-05-11T15:00Z
Playoffs - Relegation,31,Sat May 11 2024,17:00,CEST/+0200,Austria Lustenau,1-0,1-0,FC Blau Weiß Linz,2024-05-11T15:00Z
Playoffs - Championship,31,Sun May 12 2024,17:00,CEST/+0200,SK Austria Klagenfurt,0-1,0-0,Rapid Wien,2024-05-12T15:00Z
Playoffs - Championship,31,Sun May 12 2024,17:00,CEST/+0200,LASK,2-2,1-1,Sturm Graz,2024-05-12T15:00Z
Playoffs - Championship,31,Sun May 12 2024,17:00,CEST/+0200,TSV Hartberg,1-5,1-3,RB Salzburg,2024-05-12T15:00Z
Playoffs - Relegation,32,Sat May 18 2024,17:00,CEST/+0200,FC Blau Weiß Linz,1-2,0-1,Austria Wien,2024-05-18T15:00Z
Playoffs - Relegation,32,Sat May 18 2024,17:00,CEST/+0200,Wolfsberger AC,3-1,0-1,WSG Tirol,2024-05-18T15:00Z
Playoffs - Relegation,32,Sat May 18 2024,17:00,CEST/+0200,SCR Altach,2-2,1-1,Austria Lustenau,2024-05-18T15:00Z
Playoffs - Championship,32,Sun May 19 2024,17:00,CEST/+0200,Rapid Wien,0-3,0-1,TSV Hartberg,2024-05-19T15:00Z
Playoffs - Championship,32,Sun May 19 2024,17:00,CEST/+0200,RB Salzburg,7-1,3-1,LASK,2024-05-19T15:00Z
Playoffs - Championship,32,Sun May 19 2024,17:00,CEST/+0200,Sturm Graz,2-0,0-0,SK Austria Klagenfurt,2024-05-19T15:00Z
Europa League Finals,Semifinals,Tue May 21 2024,19:00,CEST/+0200,Wolfsberger AC,1-2,0-1,Austria Wien,2024-05-21T17:00Z
Europa League Finals,Final,Fri May 24 2024,19:30,CEST/+0200,Austria Wien,2-1,0-0,TSV Hartberg,2024-05-24T17:30Z
Europa League Finals,Final,Tue May 28 2024,19:00,CEST/+0200,TSV Hartberg,0-1,0-1,Austria Wien,2024-05-28T17:00Z
