Stage,Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
,5,Sat Sep 23 2023,15:00,CEST/+0200,Egnatia Rrogozhine,2-1,1-0,KF Laçi,2023-09-23T13:00Z
,5,Sat Sep 23 2023,18:00,CEST/+0200,KF Skënderbeu,0-1,0-1,FK Kukësi,2023-09-23T16:00Z
,6,Wed Sep 27 2023,15:00,CEST/+0200,Erzeni Shijak,1-2,0-1,KF Skënderbeu,2023-09-27T13:00Z
,6,Wed Sep 27 2023,18:00,CEST/+0200,FK Vllaznia,0-2,0-0,Egnatia Rrogozhine,2023-09-27T16:00Z
,6,Wed Sep 27 2023,20:15,CEST/+0200,KF Teuta Durrës,0-0,0-0,FK Kukësi,2023-09-27T18:15Z
,6,Thu Sep 28 2023,15:00,CEST/+0200,KF Laçi,0-1,0-1,FC Dinamo City,2023-09-28T13:00Z
,7,Sun Oct 1 2023,16:30,CEST/+0200,KF Skënderbeu,1-0,0-0,FK Partizani,2023-10-01T14:30Z
,7,Sun Oct 1 2023,14:00,CEST/+0200,Egnatia Rrogozhine,0-1,0-0,KF Teuta Durrës,2023-10-01T12:00Z
,7,Mon Oct 2 2023,18:00,CEST/+0200,FC Dinamo City,1-1,0-0,FK Vllaznia,2023-10-02T16:00Z
,7,Mon Oct 2 2023,14:00,CEST/+0200,FK Kukësi,2-1,0-1,Erzeni Shijak,2023-10-02T12:00Z
,7,Tue Oct 3 2023,14:00,CEST/+0200,KF Tiranë,0-3,0-1,KF Laçi,2023-10-03T12:00Z
,8,Fri Oct 6 2023,14:00,CEST/+0200,Egnatia Rrogozhine,3-0,2-0,FC Dinamo City,2023-10-06T12:00Z
,8,Sat Oct 7 2023,14:00,CEST/+0200,FK Vllaznia,0-1,0-0,KF Tiranë,2023-10-07T12:00Z
,8,Sun Oct 8 2023,18:00,CEST/+0200,KF Teuta Durrës,0-1,0-0,Erzeni Shijak,2023-10-08T16:00Z
,8,Sun Oct 8 2023,14:00,CEST/+0200,KF Laçi,2-0,1-0,KF Skënderbeu,2023-10-08T12:00Z
,8,Sun Oct 8 2023,18:00,CEST/+0200,FK Partizani,4-3,3-1,FK Kukësi,2023-10-08T16:00Z
,6,Thu Oct 19 2023,19:00,CEST/+0200,FK Partizani,2-1,0-0,KF Tiranë,2023-10-19T17:00Z
,9,Sat Oct 21 2023,17:00,CEST/+0200,KF Skënderbeu,0-2,0-0,FK Vllaznia,2023-10-21T15:00Z
,9,Sun Oct 22 2023,14:00,CEST/+0200,FK Kukësi,1-0,0-0,KF Laçi,2023-10-22T12:00Z
,9,Sun Oct 22 2023,17:00,CEST/+0200,FC Dinamo City,2-3,1-0,KF Teuta Durrës,2023-10-22T15:00Z
,9,Mon Oct 23 2023,17:00,CEST/+0200,Erzeni Shijak,1-2,0-1,FK Partizani,2023-10-23T15:00Z
,9,Mon Oct 23 2023,14:00,CEST/+0200,KF Tiranë,2-3,2-1,Egnatia Rrogozhine,2023-10-23T12:00Z
,10,Fri Oct 27 2023,17:00,CEST/+0200,Erzeni Shijak,0-0,0-0,KF Laçi,2023-10-27T15:00Z
,10,Fri Oct 27 2023,14:00,CEST/+0200,FK Kukësi,1-0,0-0,FK Vllaznia,2023-10-27T12:00Z
,10,Sat Oct 28 2023,14:00,CEST/+0200,KF Tiranë,1-1,1-0,FC Dinamo City,2023-10-28T12:00Z
,10,Sat Oct 28 2023,17:00,CEST/+0200,KF Teuta Durrës,0-1,0-0,FK Partizani,2023-10-28T15:00Z
,10,Sat Oct 28 2023,17:00,CEST/+0200,KF Skënderbeu,1-1,0-1,Egnatia Rrogozhine,2023-10-28T15:00Z
,11,Tue Oct 31 2023,14:00,CET/+0100,Egnatia Rrogozhine,2-1,1-1,FK Kukësi,2023-10-31T13:00Z
,11,Tue Oct 31 2023,17:00,CET/+0100,FC Dinamo City,2-1,2-1,KF Skënderbeu,2023-10-31T16:00Z
,11,Wed Nov 1 2023,14:00,CET/+0100,KF Tiranë,2-0,1-0,KF Teuta Durrës,2023-11-01T13:00Z
,11,Wed Nov 1 2023,14:00,CET/+0100,KF Laçi,0-1,0-0,FK Partizani,2023-11-01T13:00Z
,11,Wed Nov 1 2023,17:00,CET/+0100,FK Vllaznia,1-1,1-0,Erzeni Shijak,2023-11-01T16:00Z
,12,Sat Nov 4 2023,17:00,CET/+0100,Erzeni Shijak,0-1,0-0,Egnatia Rrogozhine,2023-11-04T16:00Z
,12,Sun Nov 5 2023,13:30,CET/+0100,FK Kukësi,0-0,0-0,FC Dinamo City,2023-11-05T12:30Z
,12,Sun Nov 5 2023,17:00,CET/+0100,KF Skënderbeu,1-1,1-1,KF Tiranë,2023-11-05T16:00Z
,12,Sun Nov 5 2023,17:00,CET/+0100,KF Teuta Durrës,1-1,1-0,KF Laçi,2023-11-05T16:00Z
,12,Mon Nov 6 2023,18:00,CET/+0100,FK Partizani,4-1,3-1,FK Vllaznia,2023-11-06T17:00Z
,13,Thu Nov 23 2023,13:30,CET/+0100,Egnatia Rrogozhine,1-1,1-1,FK Partizani,2023-11-23T12:30Z
,13,Thu Nov 23 2023,20:00,CET/+0100,KF Tiranë,3-2,1-0,FK Kukësi,2023-11-23T19:00Z
,13,Thu Nov 23 2023,17:00,CET/+0100,FC Dinamo City,1-0,0-0,Erzeni Shijak,2023-11-23T16:00Z
,13,Fri Nov 24 2023,17:00,CET/+0100,FK Vllaznia,0-0,0-0,KF Laçi,2023-11-24T16:00Z
,13,Fri Nov 24 2023,17:00,CET/+0100,KF Skënderbeu,3-1,2-0,KF Teuta Durrës,2023-11-24T16:00Z
,14,Mon Nov 27 2023,13:30,CET/+0100,Erzeni Shijak,1-0,1-0,KF Tiranë,2023-11-27T12:30Z
,14,Mon Nov 27 2023,17:00,CET/+0100,FK Partizani,0-0,0-0,FC Dinamo City,2023-11-27T16:00Z
,14,Tue Nov 28 2023,13:30,CET/+0100,FK Kukësi,2-2,0-2,KF Skënderbeu,2023-11-28T12:30Z
,14,Tue Nov 28 2023,13:30,CET/+0100,KF Laçi,0-2,0-0,Egnatia Rrogozhine,2023-11-28T12:30Z
,14,Tue Nov 28 2023,16:00,CET/+0100,KF Teuta Durrës,0-1,0-1,FK Vllaznia,2023-11-28T15:00Z
,15,Sat Dec 2 2023,13:30,CET/+0100,Egnatia Rrogozhine,3-0,3-0,FK Vllaznia,2023-12-02T12:30Z
,15,Sat Dec 2 2023,17:00,CET/+0100,KF Skënderbeu,1-0,1-0,Erzeni Shijak,2023-12-02T16:00Z
,15,Sun Dec 3 2023,13:30,CET/+0100,FK Kukësi,0-0,0-0,KF Teuta Durrës,2023-12-03T12:30Z
,15,Sun Dec 3 2023,16:00,CET/+0100,FC Dinamo City,2-0,1-0,KF Laçi,2023-12-03T15:00Z
,15,Sun Dec 3 2023,19:00,CET/+0100,KF Tiranë,1-1,1-0,FK Partizani,2023-12-03T18:00Z
,1,Thu Dec 7 2023,17:00,CET/+0100,FK Partizani,1-1,0-1,KF Teuta Durrës,2023-12-07T16:00Z
,16,Sun Dec 10 2023,13:30,CET/+0100,Erzeni Shijak,0-0,0-0,FK Kukësi,2023-12-10T12:30Z
,16,Sun Dec 10 2023,17:00,CET/+0100,FK Vllaznia,3-1,2-1,FC Dinamo City,2023-12-10T16:00Z
,16,Sun Dec 10 2023,13:30,CET/+0100,KF Laçi,2-2,0-2,KF Tiranë,2023-12-10T12:30Z
,16,Mon Dec 11 2023,17:00,CET/+0100,FK Partizani,1-1,0-1,KF Skënderbeu,2023-12-11T16:00Z
,16,Mon Dec 11 2023,17:00,CET/+0100,KF Teuta Durrës,2-2,1-0,Egnatia Rrogozhine,2023-12-11T16:00Z
,17,Sat Dec 16 2023,17:00,CET/+0100,FC Dinamo City,1-2,0-1,Egnatia Rrogozhine,2023-12-16T16:00Z
,17,Sat Dec 16 2023,13:30,CET/+0100,FK Kukësi,1-1,0-0,FK Partizani,2023-12-16T12:30Z
,17,Sun Dec 17 2023,13:30,CET/+0100,KF Tiranë,0-1,0-1,FK Vllaznia,2023-12-17T12:30Z
,17,Sun Dec 17 2023,13:30,CET/+0100,Erzeni Shijak,0-0,0-0,KF Teuta Durrës,2023-12-17T12:30Z
,17,Sun Dec 17 2023,17:00,CET/+0100,KF Skënderbeu,0-1,0-1,KF Laçi,2023-12-17T16:00Z
,18,Fri Dec 22 2023,17:00,CET/+0100,FK Vllaznia,5-0,1-0,KF Skënderbeu,2023-12-22T16:00Z
,18,Fri Dec 22 2023,17:00,CET/+0100,KF Teuta Durrës,1-2,1-2,FC Dinamo City,2023-12-22T16:00Z
,18,Sat Dec 23 2023,13:30,CET/+0100,KF Laçi,1-1,0-1,FK Kukësi,2023-12-23T12:30Z
,18,Sun Dec 24 2023,17:00,CET/+0100,FK Partizani,1-2,0-2,Erzeni Shijak,2023-12-24T16:00Z
,18,Sun Dec 24 2023,13:30,CET/+0100,Egnatia Rrogozhine,0-5,0-1,KF Tiranë,2023-12-24T12:30Z
,19,Fri Jan 12 2024,17:00,CET/+0100,FC Dinamo City,2-3,1-0,KF Tiranë,2024-01-12T16:00Z
,19,Sat Jan 13 2024,13:30,CET/+0100,Egnatia Rrogozhine,1-0,0-0,KF Skënderbeu,2024-01-13T12:30Z
,19,Sat Jan 13 2024,17:00,CET/+0100,FK Partizani,1-0,1-0,KF Teuta Durrës,2024-01-13T16:00Z
,19,Sun Jan 14 2024,17:00,CET/+0100,FK Vllaznia,1-0,1-0,FK Kukësi,2024-01-14T16:00Z
,19,Sun Jan 14 2024,13:30,CET/+0100,KF Laçi,0-0,0-0,Erzeni Shijak,2024-01-14T12:30Z
,20,Fri Jan 19 2024,17:00,CET/+0100,KF Teuta Durrës,2-2,0-1,KF Tiranë,2024-01-19T16:00Z
,20,Fri Jan 19 2024,13:30,CET/+0100,FK Kukësi,1-4,0-3,Egnatia Rrogozhine,2024-01-19T12:30Z
,20,Sat Jan 20 2024,13:30,CET/+0100,Erzeni Shijak,0-1,0-0,FK Vllaznia,2024-01-20T12:30Z
,20,Sat Jan 20 2024,17:00,CET/+0100,FK Partizani,1-2,1-0,KF Laçi,2024-01-20T16:00Z
,21,Sun Jan 28 2024,13:30,CET/+0100,KF Laçi,1-1,1-0,KF Teuta Durrës,2024-01-28T12:30Z
,21,Sun Jan 28 2024,17:00,CET/+0100,FK Vllaznia,1-1,1-1,FK Partizani,2024-01-28T16:00Z
,21,Sun Jan 28 2024,17:00,CET/+0100,KF Tiranë,3-4,2-3,KF Skënderbeu,2024-01-28T16:00Z
,21,Mon Jan 29 2024,17:00,CET/+0100,FC Dinamo City,3-2,2-0,FK Kukësi,2024-01-29T16:00Z
,21,Mon Jan 29 2024,13:30,CET/+0100,Egnatia Rrogozhine,3-2,0-1,Erzeni Shijak,2024-01-29T12:30Z
,22,Sat Feb 3 2024,13:30,CET/+0100,FK Kukësi,2-3,2-1,KF Tiranë,2024-02-03T12:30Z
,22,Sat Feb 3 2024,16:00,CET/+0100,FK Partizani,1-1,0-0,Egnatia Rrogozhine,2024-02-03T15:00Z
,22,Sat Feb 3 2024,16:00,CET/+0100,KF Teuta Durrës,3-0,3-0,KF Skënderbeu,2024-02-03T15:00Z
,22,Sun Feb 4 2024,13:30,CET/+0100,Erzeni Shijak,0-4,0-2,FC Dinamo City,2024-02-04T12:30Z
,22,Sun Feb 4 2024,13:30,CET/+0100,KF Laçi,1-1,1-0,FK Vllaznia,2024-02-04T12:30Z
,23,Sat Feb 10 2024,13:30,CET/+0100,Egnatia Rrogozhine,0-0,0-0,KF Laçi,2024-02-10T12:30Z
,23,Sat Feb 10 2024,17:00,CET/+0100,FK Vllaznia,2-1,1-0,KF Teuta Durrës,2024-02-10T16:00Z
,23,Sat Feb 10 2024,17:00,CET/+0100,FC Dinamo City,2-1,0-1,FK Partizani,2024-02-10T16:00Z
,23,Sun Feb 11 2024,17:00,CET/+0100,KF Skënderbeu,1-0,1-0,FK Kukësi,2024-02-11T16:00Z
,23,Sun Feb 11 2024,17:00,CET/+0100,KF Tiranë,1-1,0-0,Erzeni Shijak,2024-02-11T16:00Z
,24,Fri Feb 16 2024,19:00,CET/+0100,FK Partizani,2-1,2-1,KF Tiranë,2024-02-16T18:00Z
,24,Fri Feb 16 2024,16:00,CET/+0100,KF Teuta Durrës,1-0,0-0,FK Kukësi,2024-02-16T15:00Z
,24,Sat Feb 17 2024,13:30,CET/+0100,KF Laçi,1-1,0-1,FC Dinamo City,2024-02-17T12:30Z
,24,Sat Feb 17 2024,13:30,CET/+0100,Erzeni Shijak,0-3,0-2,KF Skënderbeu,2024-02-17T12:30Z
,24,Sat Feb 17 2024,17:00,CET/+0100,FK Vllaznia,2-1,1-1,Egnatia Rrogozhine,2024-02-17T16:00Z
,20,Wed Feb 21 2024,17:00,CET/+0100,KF Skënderbeu,0-1,0-0,FC Dinamo City,2024-02-21T16:00Z
,25,Sun Feb 25 2024,13:30,CET/+0100,Egnatia Rrogozhine,0-0,0-0,KF Teuta Durrës,2024-02-25T12:30Z
,25,Sun Feb 25 2024,13:30,CET/+0100,FK Kukësi,1-2,1-0,Erzeni Shijak,2024-02-25T12:30Z
,25,Sun Feb 25 2024,17:00,CET/+0100,KF Skënderbeu,1-0,1-0,FK Partizani,2024-02-25T16:00Z
,25,Mon Feb 26 2024,17:00,CET/+0100,KF Tiranë,1-1,0-0,KF Laçi,2024-02-26T16:00Z
,25,Mon Feb 26 2024,17:00,CET/+0100,FC Dinamo City,0-1,0-1,FK Vllaznia,2024-02-26T16:00Z
,26,Fri Mar 1 2024,13:30,CET/+0100,KF Laçi,0-1,0-0,KF Skënderbeu,2024-03-01T12:30Z
,26,Fri Mar 1 2024,13:30,CET/+0100,Egnatia Rrogozhine,1-1,0-0,FC Dinamo City,2024-03-01T12:30Z
,26,Fri Mar 1 2024,17:00,CET/+0100,FK Partizani,3-0,0-0,FK Kukësi,2024-03-01T16:00Z
,26,Sat Mar 2 2024,17:00,CET/+0100,KF Teuta Durrës,3-0,2-0,Erzeni Shijak,2024-03-02T16:00Z
,26,Sat Mar 2 2024,17:00,CET/+0100,FK Vllaznia,3-1,2-0,KF Tiranë,2024-03-02T16:00Z
,27,Sun Mar 10 2024,17:00,CET/+0100,KF Tiranë,1-1,0-0,Egnatia Rrogozhine,2024-03-10T16:00Z
,27,Sun Mar 10 2024,14:00,CET/+0100,Erzeni Shijak,0-4,0-2,FK Partizani,2024-03-10T13:00Z
,27,Mon Mar 11 2024,14:00,CET/+0100,FK Kukësi,1-0,0-0,KF Laçi,2024-03-11T13:00Z
,27,Mon Mar 11 2024,17:00,CET/+0100,KF Skënderbeu,0-1,0-0,FK Vllaznia,2024-03-11T16:00Z
,28,Sat Mar 16 2024,14:00,CET/+0100,Erzeni Shijak,0-0,0-0,KF Laçi,2024-03-16T13:00Z
,28,Sat Mar 16 2024,17:00,CET/+0100,KF Teuta Durrës,1-0,0-0,FK Partizani,2024-03-16T16:00Z
,28,Sat Mar 16 2024,17:00,CET/+0100,KF Skënderbeu,2-0,2-0,Egnatia Rrogozhine,2024-03-16T16:00Z
,28,Sun Mar 17 2024,17:00,CET/+0100,KF Tiranë,3-2,2-0,FC Dinamo City,2024-03-17T16:00Z
,28,Sun Mar 17 2024,14:00,CET/+0100,FK Kukësi,2-0,0-0,FK Vllaznia,2024-03-17T13:00Z
,29,Fri Mar 29 2024,15:00,CET/+0100,Egnatia Rrogozhine,1-0,1-0,FK Kukësi,2024-03-29T14:00Z
,29,Fri Mar 29 2024,19:00,CET/+0100,FK Vllaznia,1-1,1-1,Erzeni Shijak,2024-03-29T18:00Z
,29,Fri Mar 29 2024,19:00,CET/+0100,KF Tiranë,1-2,0-1,KF Teuta Durrës,2024-03-29T18:00Z
,29,Sat Mar 30 2024,18:00,CET/+0100,FC Dinamo City,2-0,1-0,KF Skënderbeu,2024-03-30T17:00Z
,29,Sat Mar 30 2024,15:00,CET/+0100,KF Laçi,1-1,0-1,FK Partizani,2024-03-30T14:00Z
,27,Wed Apr 3 2024,18:00,CEST/+0200,FC Dinamo City,1-0,0-0,KF Teuta Durrës,2024-04-03T16:00Z
,30,Sun Apr 7 2024,18:00,CEST/+0200,KF Teuta Durrës,0-1,0-0,KF Laçi,2024-04-07T16:00Z
,30,Sun Apr 7 2024,20:00,CEST/+0200,FK Partizani,0-0,0-0,FK Vllaznia,2024-04-07T18:00Z
,30,Sun Apr 7 2024,15:00,CEST/+0200,FK Kukësi,1-1,0-0,FC Dinamo City,2024-04-07T13:00Z
,30,Mon Apr 8 2024,18:00,CEST/+0200,Erzeni Shijak,1-0,0-0,Egnatia Rrogozhine,2024-04-08T16:00Z
,30,Mon Apr 8 2024,18:00,CEST/+0200,KF Skënderbeu,0-0,0-0,KF Tiranë,2024-04-08T16:00Z
,31,Sat Apr 13 2024,18:00,CEST/+0200,FK Vllaznia,1-2,1-0,KF Laçi,2024-04-13T16:00Z
,31,Sat Apr 13 2024,18:00,CEST/+0200,KF Skënderbeu,0-1,0-0,KF Teuta Durrës,2024-04-13T16:00Z
,31,Sat Apr 13 2024,15:00,CEST/+0200,KF Tiranë,1-0,0-0,FK Kukësi,2024-04-13T13:00Z
,31,Sun Apr 14 2024,18:00,CEST/+0200,FC Dinamo City,2-0,1-0,Erzeni Shijak,2024-04-14T16:00Z
,31,Sun Apr 14 2024,15:00,CEST/+0200,Egnatia Rrogozhine,2-1,2-0,FK Partizani,2024-04-14T13:00Z
,32,Fri Apr 19 2024,15:00,CEST/+0200,Erzeni Shijak,0-2,0-1,KF Tiranë,2024-04-19T13:00Z
,32,Fri Apr 19 2024,15:00,CEST/+0200,FK Kukësi,0-2,0-1,KF Skënderbeu,2024-04-19T13:00Z
,32,Sat Apr 20 2024,18:00,CEST/+0200,KF Teuta Durrës,0-0,0-0,FK Vllaznia,2024-04-20T16:00Z
,32,Sat Apr 20 2024,18:00,CEST/+0200,FK Partizani,2-0,1-0,FC Dinamo City,2024-04-20T16:00Z
,32,Sat Apr 20 2024,15:00,CEST/+0200,KF Laçi,1-2,1-0,Egnatia Rrogozhine,2024-04-20T13:00Z
,33,Sat Apr 27 2024,18:00,CEST/+0200,FC Dinamo City,0-0,0-0,KF Laçi,2024-04-27T16:00Z
,33,Sat Apr 27 2024,18:00,CEST/+0200,KF Skënderbeu,1-0,1-0,Erzeni Shijak,2024-04-27T16:00Z
,33,Sun Apr 28 2024,15:00,CEST/+0200,FK Kukësi,0-2,0-1,KF Teuta Durrës,2024-04-28T13:00Z
,33,Sun Apr 28 2024,19:00,CEST/+0200,KF Tiranë,1-2,1-1,FK Partizani,2024-04-28T17:00Z
,33,Sun Apr 28 2024,15:00,CEST/+0200,Egnatia Rrogozhine,0-1,0-1,FK Vllaznia,2024-04-28T13:00Z
,34,Sat May 4 2024,16:00,CEST/+0200,FK Vllaznia,1-0,0-0,FC Dinamo City,2024-05-04T14:00Z
,34,Sat May 4 2024,16:00,CEST/+0200,KF Laçi,1-0,0-0,KF Tiranë,2024-05-04T14:00Z
,34,Sat May 4 2024,16:00,CEST/+0200,FK Partizani,1-0,0-0,KF Skënderbeu,2024-05-04T14:00Z
,34,Sat May 4 2024,16:00,CEST/+0200,Erzeni Shijak,3-3,1-0,FK Kukësi,2024-05-04T14:00Z
,34,Sat May 4 2024,16:00,CEST/+0200,KF Teuta Durrës,1-0,1-0,Egnatia Rrogozhine,2024-05-04T14:00Z
,35,Wed May 8 2024,16:00,CEST/+0200,FK Kukësi,0-1,0-1,FK Partizani,2024-05-08T14:00Z
,35,Wed May 8 2024,16:00,CEST/+0200,KF Skënderbeu,1-1,0-0,KF Laçi,2024-05-08T14:00Z
,35,Wed May 8 2024,16:00,CEST/+0200,KF Tiranë,0-0,0-0,FK Vllaznia,2024-05-08T14:00Z
,35,Wed May 8 2024,16:00,CEST/+0200,FC Dinamo City,0-1,0-1,Egnatia Rrogozhine,2024-05-08T14:00Z
,35,Wed May 8 2024,16:00,CEST/+0200,Erzeni Shijak,0-3,0-1,KF Teuta Durrës,2024-05-08T14:00Z
,36,Sat May 11 2024,16:00,CEST/+0200,KF Teuta Durrës,1-0,0-0,FC Dinamo City,2024-05-11T14:00Z
,36,Sat May 11 2024,16:00,CEST/+0200,Egnatia Rrogozhine,0-3,0-2,KF Tiranë,2024-05-11T14:00Z
,36,Sat May 11 2024,16:00,CEST/+0200,FK Vllaznia,1-5,1-2,KF Skënderbeu,2024-05-11T14:00Z
,36,Sat May 11 2024,16:00,CEST/+0200,KF Laçi,2-0,1-0,FK Kukësi,2024-05-11T14:00Z
,36,Sat May 11 2024,16:00,CEST/+0200,FK Partizani,4-0,4-0,Erzeni Shijak,2024-05-11T14:00Z
Playoffs,Semifinals,Fri May 17 2024,20:00,CEST/+0200,FK Partizani,1-0,0-0,KF Skënderbeu,2024-05-17T18:00Z
Playoffs,Semifinals,Sun May 19 2024,20:00,CEST/+0200,Egnatia Rrogozhine,0-0,0-0,FK Vllaznia,2024-05-19T18:00Z
Playoffs,Spiel um Platz 3,Fri May 24 2024,19:00,CEST/+0200,KF Skënderbeu,3-2,3-1,FK Vllaznia,2024-05-24T17:00Z
Playoffs,Final,Sun May 26 2024,19:00,CEST/+0200,FK Partizani,0-1,0-1,Egnatia Rrogozhine,2024-05-26T17:00Z
