Stage,Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,ET,P,UTC
Apertura,5,Sat Aug 19 2023,19:05,CST/-0600,Cancún FC,2-0,2-0,Atlético Morelia,,,2023-08-20T01:05Z
Apertura,2,Sat Aug 19 2023,17:05,CST/-0600,Club Celaya,1-1,1-1,Tepatitlán,,,2023-08-19T23:05Z
Apertura,6,Tue Aug 22 2023,17:05,CST/-0600,Club Celaya,0-0,0-0,Atlante,,,2023-08-22T23:05Z
Apertura,6,Tue Aug 22 2023,19:05,CST/-0600,Atlético La Paz,3-0,2-0,Leones Negros,,,2023-08-23T01:05Z
Apertura,6,Tue Aug 22 2023,21:05,CST/-0600,Venados FC,4-3,0-1,Correcaminos UAT,,,2023-08-23T03:05Z
Apertura,6,Wed Aug 23 2023,21:05,CST/-0600,Cimarrones de Sonora,4-2,2-1,Alebrijes de Oaxaca,,,2023-08-24T03:05Z
Apertura,6,Wed Aug 23 2023,19:05,CST/-0600,Mineros de Zacatecas,4-1,2-1,Tepatitlán,,,2023-08-24T01:05Z
Apertura,6,Thu Aug 24 2023,19:05,CST/-0600,Atlético Morelia,4-0,2-0,Dorados de Sinaloa,,,2023-08-25T01:05Z
Apertura,6,Thu Aug 24 2023,17:05,CST/-0600,Tapatío,2-0,1-0,Coyotes de Tlaxcala,,,2023-08-24T23:05Z
Apertura,7,Tue Aug 29 2023,21:05,CST/-0600,Correcaminos UAT,7-0,3-0,Alebrijes de Oaxaca,,,2023-08-30T03:05Z
Apertura,7,Tue Aug 29 2023,19:05,CST/-0600,Venados FC,2-1,0-0,Tapatío,,,2023-08-30T01:05Z
Apertura,7,Wed Aug 30 2023,17:00,CST/-0600,Tepatitlán,3-0,1-0,Cancún FC,,,2023-08-30T23:00Z
Apertura,7,Wed Aug 30 2023,19:05,CST/-0600,Coyotes de Tlaxcala,1-2,0-2,Club Celaya,,,2023-08-31T01:05Z
Apertura,7,Wed Aug 30 2023,21:05,CST/-0600,Atlético La Paz,2-1,1-0,Cimarrones de Sonora,,,2023-08-31T03:05Z
Apertura,7,Thu Aug 31 2023,21:05,CST/-0600,Atlante,3-0,2-0,Dorados de Sinaloa,,,2023-09-01T03:05Z
Apertura,7,Fri Sep 1 2023,21:05,CST/-0600,Leones Negros,0-0,0-0,Atlético Morelia,,,2023-09-02T03:05Z
Apertura,8,Tue Sep 5 2023,19:05,CST/-0600,Club Celaya,1-1,0-1,Cimarrones de Sonora,,,2023-09-06T01:05Z
Apertura,8,Tue Sep 5 2023,21:05,CST/-0600,Correcaminos UAT,1-0,1-0,Atlante,,,2023-09-06T03:05Z
Apertura,8,Tue Sep 5 2023,17:05,CST/-0600,Alebrijes de Oaxaca,2-1,2-1,Venados FC,,,2023-09-05T23:05Z
Apertura,8,Wed Sep 6 2023,19:05,CST/-0600,Cancún FC,1-2,1-0,Coyotes de Tlaxcala,,,2023-09-07T01:05Z
Apertura,8,Thu Sep 7 2023,19:05,CST/-0600,Tapatío,1-0,1-0,Mineros de Zacatecas,,,2023-09-08T01:05Z
Apertura,8,Sat Sep 9 2023,21:05,CST/-0600,Dorados de Sinaloa,1-2,1-0,Tepatitlán,,,2023-09-10T03:05Z
Apertura,8,Sun Sep 10 2023,19:05,CST/-0600,Atlético Morelia,2-0,1-0,Atlético La Paz,,,2023-09-11T01:05Z
Apertura,9,Wed Sep 13 2023,19:05,CST/-0600,Mineros de Zacatecas,1-0,1-0,Atlante,,,2023-09-14T01:05Z
Apertura,9,Wed Sep 13 2023,21:05,CST/-0600,Atlético La Paz,1-4,1-2,Cancún FC,,,2023-09-14T03:05Z
Apertura,9,Wed Sep 13 2023,17:05,CST/-0600,Tepatitlán,2-1,1-0,Correcaminos UAT,,,2023-09-13T23:05Z
Apertura,9,Thu Sep 14 2023,19:05,CST/-0600,Leones Negros,4-0,3-0,Dorados de Sinaloa,,,2023-09-15T01:05Z
Apertura,9,Sat Sep 16 2023,19:05,CST/-0600,Venados FC,1-0,0-0,Club Celaya,,,2023-09-17T01:05Z
Apertura,9,Sat Sep 16 2023,21:05,CST/-0600,Coyotes de Tlaxcala,2-1,1-0,Alebrijes de Oaxaca,,,2023-09-17T03:05Z
Apertura,9,Sun Sep 17 2023,17:05,CST/-0600,Atlético Morelia,0-0,0-0,Tapatío,,,2023-09-17T23:05Z
Apertura,10,Tue Sep 19 2023,19:05,CST/-0600,Cancún FC,5-2,2-1,Cimarrones de Sonora,,,2023-09-20T01:05Z
Apertura,10,Tue Sep 19 2023,21:05,CST/-0600,Alebrijes de Oaxaca,2-2,1-1,Atlético La Paz,,,2023-09-20T03:05Z
Apertura,10,Tue Sep 19 2023,17:05,CST/-0600,Club Celaya,2-3,1-1,Mineros de Zacatecas,,,2023-09-19T23:05Z
Apertura,10,Wed Sep 20 2023,19:05,CST/-0600,Correcaminos UAT,1-2,0-1,Leones Negros,,,2023-09-21T01:05Z
Apertura,10,Wed Sep 20 2023,17:05,CST/-0600,Coyotes de Tlaxcala,2-3,0-2,Atlético Morelia,,,2023-09-20T23:05Z
Apertura,10,Thu Sep 21 2023,21:00,CST/-0600,Atlante,2-0,2-0,Venados FC,,,2023-09-22T03:00Z
Apertura,10,Sun Sep 24 2023,18:00,CST/-0600,Tapatío,2-2,2-1,Tepatitlán,,,2023-09-25T00:00Z
Apertura,11,Tue Sep 26 2023,21:05,CST/-0600,Cimarrones de Sonora,3-2,1-2,Atlético Morelia,,,2023-09-27T03:05Z
Apertura,11,Tue Sep 26 2023,19:05,CST/-0600,Atlético La Paz,1-0,0-0,Coyotes de Tlaxcala,,,2023-09-27T01:05Z
Apertura,11,Wed Sep 27 2023,19:05,CST/-0600,Venados FC,5-1,2-1,Tepatitlán,,,2023-09-28T01:05Z
Apertura,11,Wed Sep 27 2023,21:05,CST/-0600,Club Celaya,1-0,1-0,Cancún FC,,,2023-09-28T03:05Z
Apertura,11,Wed Sep 27 2023,17:05,CST/-0600,Alebrijes de Oaxaca,4-0,2-0,Dorados de Sinaloa,,,2023-09-27T23:05Z
Apertura,11,Sat Sep 30 2023,17:05,CST/-0600,Atlante,1-1,1-0,Tapatío,,,2023-09-30T23:05Z
Apertura,11,Sun Oct 1 2023,19:00,CST/-0600,Leones Negros,3-2,2-0,Mineros de Zacatecas,,,2023-10-02T01:00Z
Apertura,12,Tue Oct 3 2023,21:05,CST/-0600,Dorados de Sinaloa,3-1,0-1,Coyotes de Tlaxcala,,,2023-10-04T03:05Z
Apertura,12,Wed Oct 4 2023,21:05,CST/-0600,Atlético Morelia,0-0,0-0,Alebrijes de Oaxaca,,,2023-10-05T03:05Z
Apertura,12,Wed Oct 4 2023,19:05,CST/-0600,Mineros de Zacatecas,3-0,1-0,Venados FC,,,2023-10-05T01:05Z
Apertura,12,Thu Oct 5 2023,19:05,CST/-0600,Cancún FC,2-0,1-0,Leones Negros,,,2023-10-06T01:05Z
Apertura,12,Thu Oct 5 2023,21:05,CST/-0600,Tepatitlán,4-0,1-0,Atlético La Paz,,,2023-10-06T03:05Z
Apertura,12,Thu Oct 5 2023,17:05,CST/-0600,Tapatío,1-2,1-1,Cimarrones de Sonora,,,2023-10-05T23:05Z
Apertura,12,Fri Oct 6 2023,17:00,CST/-0600,Correcaminos UAT,0-1,0-1,Club Celaya,,,2023-10-06T23:00Z
Apertura,13,Wed Oct 11 2023,19:05,CST/-0600,Tapatío,2-4,1-3,Leones Negros,,,2023-10-12T01:05Z
Apertura,13,Fri Oct 13 2023,21:05,CST/-0600,Cimarrones de Sonora,0-1,0-1,Correcaminos UAT,,,2023-10-14T03:05Z
Apertura,13,Fri Oct 13 2023,17:05,CST/-0600,Coyotes de Tlaxcala,0-1,0-0,Tepatitlán,,,2023-10-13T23:05Z
Apertura,13,Sat Oct 14 2023,17:05,CST/-0600,Alebrijes de Oaxaca,2-5,0-2,Cancún FC,,,2023-10-14T23:05Z
Apertura,13,Sun Oct 15 2023,19:05,CST/-0600,Venados FC,4-1,1-1,Dorados de Sinaloa,,,2023-10-16T01:05Z
Apertura,13,Sun Oct 15 2023,21:05,CST/-0600,Atlético La Paz,1-4,1-3,Mineros de Zacatecas,,,2023-10-16T03:05Z
Apertura,13,Sun Oct 15 2023,19:05,CST/-0600,Atlético Morelia,0-1,0-0,Atlante,,,2023-10-16T01:05Z
Apertura,14,Thu Oct 19 2023,21:05,CST/-0600,Venados FC,2-1,1-1,Atlético Morelia,,,2023-10-20T03:05Z
Apertura,14,Tue Oct 24 2023,19:05,CST/-0600,Mineros de Zacatecas,2-2,1-1,Cimarrones de Sonora,,,2023-10-25T01:05Z
Apertura,14,Wed Oct 25 2023,21:05,CST/-0600,Dorados de Sinaloa,1-4,0-1,Club Celaya,,,2023-10-26T03:05Z
Apertura,14,Wed Oct 25 2023,19:05,CST/-0600,Tepatitlán,3-1,1-0,Alebrijes de Oaxaca,,,2023-10-26T01:05Z
Apertura,14,Thu Oct 26 2023,21:05,CST/-0600,Correcaminos UAT,1-0,0-0,Atlético La Paz,,,2023-10-27T03:05Z
Apertura,14,Thu Oct 26 2023,19:05,CST/-0600,Atlante,0-1,0-0,Cancún FC,,,2023-10-27T01:05Z
Apertura,15,Sat Oct 28 2023,18:05,CST/-0600,Cimarrones de Sonora,4-1,2-1,Venados FC,,,2023-10-29T00:05Z
Apertura,14,Sun Oct 29 2023,17:00,CST/-0600,Leones Negros,2-1,2-1,Coyotes de Tlaxcala,,,2023-10-29T23:00Z
Apertura,15,Tue Oct 31 2023,17:05,CST/-0600,Alebrijes de Oaxaca,0-3,0-1,Atlante,,,2023-10-31T23:05Z
Apertura,15,Wed Nov 1 2023,19:05,CST/-0600,Cancún FC,2-1,2-0,Mineros de Zacatecas,,,2023-11-02T01:05Z
Apertura,15,Wed Nov 1 2023,17:05,CST/-0600,Coyotes de Tlaxcala,0-1,0-0,Correcaminos UAT,,,2023-11-01T23:05Z
Apertura,15,Thu Nov 2 2023,19:05,CST/-0600,Tapatío,0-1,0-1,Dorados de Sinaloa,,,2023-11-03T01:05Z
Apertura,15,Thu Nov 2 2023,21:05,CST/-0600,Atlético Morelia,1-0,1-0,Tepatitlán,,,2023-11-03T03:05Z
Apertura,15,Thu Nov 2 2023,17:05,CST/-0600,Club Celaya,0-0,0-0,Leones Negros,,,2023-11-02T23:05Z
Apertura Playoffs,Qual. 1. Runde,Thu Nov 9 2023,19:05,CST/-0600,Atlético Morelia,1-1,0-0,Venados FC,,4-3,2023-11-10T01:05Z
Apertura Playoffs,Qual. 1. Runde,Thu Nov 9 2023,21:05,CST/-0600,Correcaminos UAT,0-1,0-0,Atlético La Paz,,,2023-11-10T03:05Z
Apertura Playoffs,Qual. 2. Runde,Sun Nov 12 2023,17:05,CST/-0600,Venados FC,1-0,1-0,Atlético La Paz,,,2023-11-12T23:05Z
Apertura Playoffs,Quarterfinals,Wed Nov 15 2023,21:05,CST/-0600,Cimarrones de Sonora,2-0,1-0,Atlante,,,2023-11-16T03:05Z
Apertura Playoffs,Quarterfinals,Wed Nov 15 2023,19:05,CST/-0600,Atlético Morelia,2-1,2-1,Leones Negros,,,2023-11-16T01:05Z
Apertura Playoffs,Quarterfinals,Thu Nov 16 2023,21:05,CST/-0600,Venados FC,1-0,0-0,Cancún FC,,,2023-11-17T03:05Z
Apertura Playoffs,Quarterfinals,Thu Nov 16 2023,19:05,CST/-0600,Tepatitlán,0-2,0-1,Mineros de Zacatecas,,,2023-11-17T01:05Z
Apertura Playoffs,Quarterfinals,Sat Nov 18 2023,19:05,CST/-0600,Leones Negros,2-0,2-0,Atlético Morelia,,,2023-11-19T01:05Z
Apertura Playoffs,Quarterfinals,Sat Nov 18 2023,17:05,CST/-0600,Atlante,4-2,1-1,Cimarrones de Sonora,,,2023-11-18T23:05Z
Apertura Playoffs,Quarterfinals,Sun Nov 19 2023,17:05,CST/-0600,Cancún FC,2-1,0-0,Venados FC,,,2023-11-19T23:05Z
Apertura Playoffs,Quarterfinals,Sun Nov 19 2023,19:05,CST/-0600,Mineros de Zacatecas,5-2,2-0,Tepatitlán,,,2023-11-20T01:05Z
Apertura Playoffs,Semifinals,Wed Nov 22 2023,19:00,CST/-0600,Atlante,3-1,1-0,Leones Negros,,,2023-11-23T01:00Z
Apertura Playoffs,Semifinals,Thu Nov 23 2023,19:00,CST/-0600,Mineros de Zacatecas,1-0,0-0,Cancún FC,,,2023-11-24T01:00Z
Apertura Playoffs,Semifinals,Sat Nov 25 2023,21:05,CST/-0600,Leones Negros,0-1,0-0,Atlante,,,2023-11-26T03:05Z
Apertura Playoffs,Semifinals,Sun Nov 26 2023,17:00,CST/-0600,Cancún FC,3-2,3-1,Mineros de Zacatecas,,,2023-11-26T23:00Z
Apertura Playoffs,Final,Thu Nov 30 2023,19:00,CST/-0600,Atlante,0-0,0-0,Cancún FC,,,2023-12-01T01:00Z
Apertura Playoffs,Final,Sun Dec 3 2023,16:00,CST/-0600,Cancún FC,3-0,2-0,Atlante,,,2023-12-03T22:00Z
Clausura,1,Tue Jan 9 2024,19:05,CST/-0600,Cimarrones de Sonora,1-1,1-1,Leones Negros,,,2024-01-10T01:05Z
Clausura,1,Tue Jan 9 2024,21:05,CST/-0600,Atlético La Paz,1-1,0-0,Atlético Morelia,,,2024-01-10T03:05Z
Clausura,1,Wed Jan 10 2024,19:05,CST/-0600,Coyotes de Tlaxcala,1-0,0-0,Cancún FC,,,2024-01-11T01:05Z
Clausura,1,Wed Jan 10 2024,21:05,CST/-0600,Tapatío,0-2,0-0,Venados FC,,,2024-01-11T03:05Z
Clausura,1,Thu Jan 11 2024,21:05,CST/-0600,Mineros de Zacatecas,3-0,1-0,Correcaminos UAT,,,2024-01-12T03:05Z
Clausura,1,Thu Jan 11 2024,19:05,CST/-0600,Tepatitlán,2-0,2-0,Dorados de Sinaloa,,,2024-01-12T01:05Z
Clausura,1,Sun Jan 14 2024,16:05,CST/-0600,Atlante,2-1,0-0,Club Celaya,,,2024-01-14T22:05Z
Clausura,2,Tue Jan 16 2024,19:05,CST/-0600,Cancún FC,3-0,0-0,Alebrijes de Oaxaca,,,2024-01-17T01:05Z
Clausura,2,Wed Jan 17 2024,19:05,CST/-0600,Club Celaya,4-2,2-1,Atlético La Paz,,,2024-01-18T01:05Z
Clausura,2,Wed Jan 17 2024,21:05,CST/-0600,Dorados de Sinaloa,1-1,0-0,Cimarrones de Sonora,,,2024-01-18T03:05Z
Clausura,2,Thu Jan 18 2024,19:05,CST/-0600,Tepatitlán,0-5,0-2,Venados FC,,,2024-01-19T01:05Z
Clausura,2,Thu Jan 18 2024,21:05,CST/-0600,Mineros de Zacatecas,0-4,0-2,Tapatío,,,2024-01-19T03:05Z
Clausura,2,Sun Jan 21 2024,17:05,CST/-0600,Leones Negros,0-0,0-0,Atlante,,,2024-01-21T23:05Z
Clausura,3,Tue Jan 23 2024,21:05,CST/-0600,Atlético La Paz,2-0,0-0,Tepatitlán,,,2024-01-24T03:05Z
Clausura,3,Tue Jan 23 2024,19:05,CST/-0600,Alebrijes de Oaxaca,2-2,0-1,Cimarrones de Sonora,,,2024-01-24T01:05Z
Clausura,3,Wed Jan 24 2024,19:05,CST/-0600,Coyotes de Tlaxcala,0-1,0-0,Dorados de Sinaloa,,,2024-01-25T01:05Z
Clausura,3,Wed Jan 24 2024,21:05,CST/-0600,Venados FC,1-1,1-1,Leones Negros,,,2024-01-25T03:05Z
Clausura,3,Thu Jan 25 2024,19:05,CST/-0600,Cancún FC,2-0,1-0,Atlante,,,2024-01-26T01:05Z
Clausura,3,Thu Jan 25 2024,21:05,CST/-0600,Club Celaya,2-0,2-0,Correcaminos UAT,,,2024-01-26T03:05Z
Clausura,3,Sun Jan 28 2024,18:05,CST/-0600,Atlético Morelia,1-2,0-1,Mineros de Zacatecas,,,2024-01-29T00:05Z
Clausura,4,Tue Jan 30 2024,21:05,CST/-0600,Cimarrones de Sonora,1-2,0-1,Coyotes de Tlaxcala,,,2024-01-31T03:05Z
Clausura,4,Wed Jan 31 2024,21:05,CST/-0600,Correcaminos UAT,3-1,1-1,Cancún FC,,,2024-02-01T03:05Z
Clausura,4,Wed Jan 31 2024,19:05,CST/-0600,Dorados de Sinaloa,2-3,1-1,Venados FC,,,2024-02-01T01:05Z
Clausura,4,Wed Jan 31 2024,17:05,CST/-0600,Atlante,1-2,1-2,Alebrijes de Oaxaca,,,2024-01-31T23:05Z
Clausura,4,Thu Feb 1 2024,21:05,CST/-0600,Mineros de Zacatecas,0-1,0-0,Leones Negros,,,2024-02-02T03:05Z
Clausura,4,Thu Feb 1 2024,19:05,CST/-0600,Tapatío,0-2,0-1,Atlético La Paz,,,2024-02-02T01:05Z
Clausura,5,Sun Feb 4 2024,19:05,CST/-0600,Venados FC,1-0,1-0,Mineros de Zacatecas,,,2024-02-05T01:05Z
Clausura,4,Sun Feb 4 2024,16:05,CST/-0600,Tepatitlán,2-1,1-0,Atlético Morelia,,,2024-02-04T22:05Z
Clausura,5,Tue Feb 6 2024,17:05,CST/-0600,Club Celaya,3-1,1-0,Dorados de Sinaloa,,,2024-02-06T23:05Z
Clausura,5,Tue Feb 6 2024,19:05,CST/-0600,Alebrijes de Oaxaca,1-0,1-0,Correcaminos UAT,,,2024-02-07T01:05Z
Clausura,5,Wed Feb 7 2024,21:05,CST/-0600,Cimarrones de Sonora,1-2,1-1,Tapatío,,,2024-02-08T03:05Z
Clausura,5,Wed Feb 7 2024,19:05,CST/-0600,Atlético La Paz,0-0,0-0,Atlante,,,2024-02-08T01:05Z
Clausura,5,Thu Feb 8 2024,19:05,CST/-0600,Atlético Morelia,3-1,2-1,Coyotes de Tlaxcala,,,2024-02-09T01:05Z
Clausura,5,Fri Feb 9 2024,17:05,CST/-0600,Leones Negros,2-0,2-0,Cancún FC,,,2024-02-09T23:05Z
Clausura,6,Tue Feb 13 2024,21:05,CST/-0600,Dorados de Sinaloa,3-0,2-0,Correcaminos UAT,,,2024-02-14T03:05Z
Clausura,6,Tue Feb 13 2024,19:05,CST/-0600,Cancún FC,1-1,1-1,Club Celaya,,,2024-02-14T01:05Z
Clausura,6,Wed Feb 14 2024,19:05,CST/-0600,Alebrijes de Oaxaca,0-3,0-1,Leones Negros,,,2024-02-15T01:05Z
Clausura,6,Thu Feb 15 2024,21:05,CST/-0600,Tepatitlán,1-1,1-0,Mineros de Zacatecas,,,2024-02-16T03:05Z
Clausura,6,Fri Feb 16 2024,19:05,CST/-0600,Coyotes de Tlaxcala,2-3,0-2,Atlético La Paz,,,2024-02-17T01:05Z
Clausura,6,Sat Feb 17 2024,17:05,CST/-0600,Tapatío,0-0,0-0,Atlético Morelia,,,2024-02-17T23:05Z
Clausura,6,Sun Feb 18 2024,12:00,CST/-0600,Atlante,2-0,2-0,Cimarrones de Sonora,,,2024-02-18T18:00Z
Clausura,7,Tue Feb 20 2024,19:05,CST/-0600,Mineros de Zacatecas,0-2,0-1,Cancún FC,,,2024-02-21T01:05Z
Clausura,7,Tue Feb 20 2024,21:05,CST/-0600,Correcaminos UAT,3-1,2-0,Atlético Morelia,,,2024-02-21T03:05Z
Clausura,7,Wed Feb 21 2024,19:05,CST/-0600,Coyotes de Tlaxcala,1-0,0-0,Venados FC,,,2024-02-22T01:05Z
Clausura,7,Wed Feb 21 2024,21:05,CST/-0600,Cimarrones de Sonora,4-0,3-0,Tepatitlán,,,2024-02-22T03:05Z
Clausura,7,Thu Feb 22 2024,21:05,CST/-0600,Atlético La Paz,1-0,1-0,Dorados de Sinaloa,,,2024-02-23T03:05Z
Clausura,7,Thu Feb 22 2024,19:05,CST/-0600,Leones Negros,1-0,1-0,Tapatío,,,2024-02-23T01:05Z
Clausura,7,Sun Feb 25 2024,17:05,CST/-0600,Club Celaya,2-0,0-0,Alebrijes de Oaxaca,,,2024-02-25T23:05Z
Clausura,8,Tue Feb 27 2024,19:05,CST/-0600,Venados FC,1-0,1-0,Atlante,,,2024-02-28T01:05Z
Clausura,8,Tue Feb 27 2024,21:05,CST/-0600,Leones Negros,1-1,0-1,Correcaminos UAT,,,2024-02-28T03:05Z
Clausura,8,Wed Feb 28 2024,19:05,CST/-0600,Alebrijes de Oaxaca,1-1,1-0,Mineros de Zacatecas,,,2024-02-29T01:05Z
Clausura,8,Thu Feb 29 2024,19:05,CST/-0600,Tepatitlán,0-2,0-1,Club Celaya,,,2024-03-01T01:05Z
Clausura,8,Thu Feb 29 2024,21:05,CST/-0600,Atlético Morelia,0-1,0-0,Cimarrones de Sonora,,,2024-03-01T03:05Z
Clausura,2,Fri Mar 1 2024,17:00,CST/-0600,Correcaminos UAT,1-1,0-0,Coyotes de Tlaxcala,,,2024-03-01T23:00Z
Clausura,8,Sat Mar 2 2024,17:05,CST/-0600,Cancún FC,2-2,0-2,Atlético La Paz,,,2024-03-02T23:05Z
Clausura,9,Tue Mar 5 2024,21:05,CST/-0600,Club Celaya,0-2,0-0,Venados FC,,,2024-03-06T03:05Z
Clausura,9,Tue Mar 5 2024,19:05,CST/-0600,Atlante,2-0,2-0,Coyotes de Tlaxcala,,,2024-03-06T01:05Z
Clausura,9,Wed Mar 6 2024,19:05,CST/-0600,Correcaminos UAT,2-0,1-0,Tepatitlán,,,2024-03-07T01:05Z
Clausura,9,Wed Mar 6 2024,21:05,CST/-0600,Dorados de Sinaloa,2-1,1-1,Atlético Morelia,,,2024-03-07T03:05Z
Clausura,9,Thu Mar 7 2024,19:05,CST/-0600,Mineros de Zacatecas,3-0,3-0,Atlético La Paz,,,2024-03-08T01:05Z
Clausura,9,Thu Mar 7 2024,21:05,CST/-0600,Tapatío,1-2,0-1,Alebrijes de Oaxaca,,,2024-03-08T03:05Z
Clausura,9,Sun Mar 10 2024,19:05,CST/-0600,Cimarrones de Sonora,2-4,1-1,Cancún FC,,,2024-03-11T01:05Z
Clausura,10,Tue Mar 12 2024,21:05,CST/-0600,Venados FC,2-1,1-1,Alebrijes de Oaxaca,,,2024-03-13T03:05Z
Clausura,10,Tue Mar 12 2024,19:05,CST/-0600,Coyotes de Tlaxcala,0-3,0-2,Tapatío,,,2024-03-13T01:05Z
Clausura,10,Wed Mar 13 2024,21:05,CST/-0600,Cimarrones de Sonora,2-2,1-1,Mineros de Zacatecas,,,2024-03-14T03:05Z
Clausura,10,Wed Mar 13 2024,19:05,CST/-0600,Tepatitlán,1-2,1-0,Atlante,,,2024-03-14T01:05Z
Clausura,10,Thu Mar 14 2024,21:05,CST/-0600,Leones Negros,0-0,0-0,Club Celaya,,,2024-03-15T03:05Z
Clausura,10,Thu Mar 14 2024,19:05,CST/-0600,Atlético Morelia,0-1,0-0,Cancún FC,,,2024-03-15T01:05Z
Clausura,10,Sun Mar 17 2024,19:05,CST/-0600,Atlético La Paz,1-1,0-0,Correcaminos UAT,,,2024-03-18T01:05Z
Clausura,11,Tue Mar 19 2024,21:05,CST/-0600,Alebrijes de Oaxaca,1-1,1-0,Coyotes de Tlaxcala,,,2024-03-20T03:05Z
