Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
9,Sun Oct 8 2023,13:30,CEST/+0200,Eintracht Braunschweig,1-3,1-2,SC Paderborn 07,2023-10-08T11:30Z
9,Sun Oct 8 2023,13:30,CEST/+0200,FC Schalke 04,1-2,0-1,Hertha BSC,2023-10-08T11:30Z
10,Fri Oct 20 2023,18:30,CEST/+0200,Hannover 96,2-1,1-0,1. FC Magdeburg,2023-10-20T16:30Z
10,Fri Oct 20 2023,18:30,CEST/+0200,SV 07 Elversberg,3-0,2-0,Eintracht Braunschweig,2023-10-20T16:30Z
10,Sat Oct 21 2023,13:00,CEST/+0200,SC Paderborn 07,2-2,1-0,FC St. Pauli,2023-10-21T11:00Z
10,Sat Oct 21 2023,13:00,CEST/+0200,VfL Osnabrück,0-2,0-1,SV Wehen Wiesbaden,2023-10-21T11:00Z
10,Sat Oct 21 2023,20:30,CEST/+0200,Fortuna Düsseldorf,4-3,1-3,1. FC Kaiserslautern,2023-10-21T18:30Z
10,Sat Oct 21 2023,13:00,CEST/+0200,Hamburger SV,2-0,2-0,SpVgg Greuther Fürth,2023-10-21T11:00Z
10,Sun Oct 22 2023,13:30,CEST/+0200,Karlsruher SC,3-0,2-0,FC Schalke 04,2023-10-22T11:30Z
10,Sun Oct 22 2023,13:30,CEST/+0200,Hansa Rostock,1-3,1-1,Holstein Kiel,2023-10-22T11:30Z
10,Sun Oct 22 2023,13:30,CEST/+0200,1. FC Nürnberg,3-1,0-1,Hertha BSC,2023-10-22T11:30Z
11,Fri Oct 27 2023,18:45,CEST/+0200,Eintracht Braunschweig,1-4,0-2,Fortuna Düsseldorf,2023-10-27T16:45Z
11,Fri Oct 27 2023,18:30,CEST/+0200,SpVgg Greuther Fürth,4-0,1-0,VfL Osnabrück,2023-10-27T16:30Z
11,Sat Oct 28 2023,13:00,CEST/+0200,Hertha BSC,3-1,2-0,SC Paderborn 07,2023-10-28T11:00Z
11,Sat Oct 28 2023,13:00,CEST/+0200,FC St. Pauli,2-1,0-1,Karlsruher SC,2023-10-28T11:00Z
11,Sat Oct 28 2023,20:30,CEST/+0200,1. FC Kaiserslautern,3-3,2-1,Hamburger SV,2023-10-28T18:30Z
11,Sat Oct 28 2023,13:00,CEST/+0200,FC Schalke 04,3-2,1-0,Hannover 96,2023-10-28T11:00Z
11,Sun Oct 29 2023,13:30,CET/+0100,Holstein Kiel,0-2,0-0,1. FC Nürnberg,2023-10-29T12:30Z
11,Sun Oct 29 2023,13:30,CET/+0100,1. FC Magdeburg,1-2,0-2,SV 07 Elversberg,2023-10-29T12:30Z
11,Sun Oct 29 2023,13:30,CET/+0100,SV Wehen Wiesbaden,1-0,0-0,Hansa Rostock,2023-10-29T12:30Z
12,Fri Nov 3 2023,18:30,CET/+0100,SV 07 Elversberg,0-2,0-2,FC St. Pauli,2023-11-03T17:30Z
12,Fri Nov 3 2023,18:30,CET/+0100,Fortuna Düsseldorf,1-3,0-3,SV Wehen Wiesbaden,2023-11-03T17:30Z
12,Sat Nov 4 2023,13:00,CET/+0100,1. FC Nürnberg,1-2,0-1,FC Schalke 04,2023-11-04T12:00Z
12,Sat Nov 4 2023,13:00,CET/+0100,VfL Osnabrück,1-1,0-0,Holstein Kiel,2023-11-04T12:00Z
12,Sat Nov 4 2023,20:30,CET/+0100,Hamburger SV,2-0,1-0,1. FC Magdeburg,2023-11-04T19:30Z
12,Sat Nov 4 2023,13:00,CET/+0100,1. FC Kaiserslautern,0-2,0-1,SpVgg Greuther Fürth,2023-11-04T12:00Z
12,Sun Nov 5 2023,13:30,CET/+0100,Karlsruher SC,0-3,0-1,SC Paderborn 07,2023-11-05T12:30Z
12,Sun Nov 5 2023,13:30,CET/+0100,Hannover 96,2-0,2-0,Eintracht Braunschweig,2023-11-05T12:30Z
12,Sun Nov 5 2023,13:30,CET/+0100,Hansa Rostock,0-0,0-0,Hertha BSC,2023-11-05T12:30Z
13,Fri Nov 10 2023,18:30,CET/+0100,FC St. Pauli,0-0,0-0,Hannover 96,2023-11-10T17:30Z
13,Fri Nov 10 2023,18:30,CET/+0100,FC Schalke 04,1-2,1-2,SV 07 Elversberg,2023-11-10T17:30Z
13,Sat Nov 11 2023,13:00,CET/+0100,Holstein Kiel,4-2,1-0,Hamburger SV,2023-11-11T12:00Z
13,Sat Nov 11 2023,13:00,CET/+0100,Eintracht Braunschweig,3-2,1-1,VfL Osnabrück,2023-11-11T12:00Z
13,Sat Nov 11 2023,20:30,CET/+0100,Hertha BSC,2-2,2-1,Karlsruher SC,2023-11-11T19:30Z
13,Sat Nov 11 2023,13:00,CET/+0100,SC Paderborn 07,1-3,0-3,1. FC Nürnberg,2023-11-11T12:00Z
13,Sun Nov 12 2023,13:30,CET/+0100,1. FC Magdeburg,1-2,1-0,Hansa Rostock,2023-11-12T12:30Z
13,Sun Nov 12 2023,13:30,CET/+0100,SpVgg Greuther Fürth,1-0,0-0,Fortuna Düsseldorf,2023-11-12T12:30Z
13,Sun Nov 12 2023,13:30,CET/+0100,SV Wehen Wiesbaden,2-1,0-1,1. FC Kaiserslautern,2023-11-12T12:30Z
14,Fri Nov 24 2023,18:30,CET/+0100,Hannover 96,2-2,0-2,Hertha BSC,2023-11-24T17:30Z
14,Fri Nov 24 2023,18:30,CET/+0100,Hamburger SV,2-1,2-0,Eintracht Braunschweig,2023-11-24T17:30Z
14,Sat Nov 25 2023,13:00,CET/+0100,Hansa Rostock,2-3,1-3,FC St. Pauli,2023-11-25T12:00Z
14,Sat Nov 25 2023,13:00,CET/+0100,SV 07 Elversberg,4-1,1-1,SC Paderborn 07,2023-11-25T12:00Z
14,Sat Nov 25 2023,13:00,CET/+0100,VfL Osnabrück,0-2,0-0,1. FC Magdeburg,2023-11-25T12:00Z
14,Sat Nov 25 2023,20:30,CET/+0100,Fortuna Düsseldorf,5-3,3-0,FC Schalke 04,2023-11-25T19:30Z
14,Sun Nov 26 2023,13:30,CET/+0100,1. FC Kaiserslautern,0-3,0-2,Holstein Kiel,2023-11-26T12:30Z
14,Sun Nov 26 2023,13:30,CET/+0100,SpVgg Greuther Fürth,2-0,1-0,SV Wehen Wiesbaden,2023-11-26T12:30Z
14,Sun Nov 26 2023,13:30,CET/+0100,Karlsruher SC,4-1,1-0,1. FC Nürnberg,2023-11-26T12:30Z
15,Fri Dec 1 2023,18:30,CET/+0100,FC Schalke 04,4-0,1-0,VfL Osnabrück,2023-12-01T17:30Z
15,Fri Dec 1 2023,18:30,CET/+0100,FC St. Pauli,2-2,2-0,Hamburger SV,2023-12-01T17:30Z
15,Sat Dec 2 2023,13:00,CET/+0100,1. FC Nürnberg,0-5,0-3,Fortuna Düsseldorf,2023-12-02T12:00Z
15,Sat Dec 2 2023,13:00,CET/+0100,Eintracht Braunschweig,0-1,0-1,SpVgg Greuther Fürth,2023-12-02T12:00Z
15,Sat Dec 2 2023,20:30,CET/+0100,1. FC Magdeburg,4-1,1-1,1. FC Kaiserslautern,2023-12-02T19:30Z
15,Sat Dec 2 2023,13:00,CET/+0100,Holstein Kiel,3-2,2-0,SV Wehen Wiesbaden,2023-12-02T12:00Z
15,Sun Dec 3 2023,13:30,CET/+0100,SC Paderborn 07,1-0,0-0,Hannover 96,2023-12-03T12:30Z
15,Sun Dec 3 2023,13:30,CET/+0100,Karlsruher SC,2-2,1-2,Hansa Rostock,2023-12-03T12:30Z
15,Sun Dec 3 2023,13:30,CET/+0100,Hertha BSC,5-1,2-1,SV 07 Elversberg,2023-12-03T12:30Z
16,Fri Dec 8 2023,18:30,CET/+0100,Hannover 96,2-2,0-1,Karlsruher SC,2023-12-08T17:30Z
16,Fri Dec 8 2023,18:30,CET/+0100,SV Wehen Wiesbaden,1-3,1-0,Eintracht Braunschweig,2023-12-08T17:30Z
16,Sat Dec 9 2023,13:00,CET/+0100,1. FC Kaiserslautern,1-2,1-0,Hertha BSC,2023-12-09T12:00Z
16,Sat Dec 9 2023,13:00,CET/+0100,SpVgg Greuther Fürth,1-1,0-0,1. FC Magdeburg,2023-12-09T12:00Z
16,Sat Dec 9 2023,20:30,CET/+0100,VfL Osnabrück,1-1,0-1,FC St. Pauli,2023-12-09T19:30Z
16,Sat Dec 9 2023,13:00,CET/+0100,Hamburger SV,1-2,1-1,SC Paderborn 07,2023-12-09T12:00Z
16,Sun Dec 10 2023,13:30,CET/+0100,Hansa Rostock,0-2,0-0,FC Schalke 04,2023-12-10T12:30Z
16,Sun Dec 10 2023,13:30,CET/+0100,SV 07 Elversberg,0-1,0-0,1. FC Nürnberg,2023-12-10T12:30Z
16,Sun Dec 10 2023,13:30,CET/+0100,Fortuna Düsseldorf,0-1,0-1,Holstein Kiel,2023-12-10T12:30Z
17,Fri Dec 15 2023,18:30,CET/+0100,FC Schalke 04,2-2,1-0,SpVgg Greuther Fürth,2023-12-15T17:30Z
17,Fri Dec 15 2023,18:30,CET/+0100,SC Paderborn 07,3-0,1-0,Hansa Rostock,2023-12-15T17:30Z
17,Sat Dec 16 2023,13:00,CET/+0100,1. FC Magdeburg,2-3,2-0,Fortuna Düsseldorf,2023-12-16T12:00Z
17,Sat Dec 16 2023,13:00,CET/+0100,1. FC Nürnberg,0-2,0-0,Hamburger SV,2023-12-16T12:00Z
17,Sat Dec 16 2023,20:30,CET/+0100,Holstein Kiel,3-0,3-0,Hannover 96,2023-12-16T19:30Z
17,Sat Dec 16 2023,13:00,CET/+0100,Hertha BSC,0-0,0-0,VfL Osnabrück,2023-12-16T12:00Z
17,Sun Dec 17 2023,13:30,CET/+0100,Karlsruher SC,3-2,2-1,SV 07 Elversberg,2023-12-17T12:30Z
17,Sun Dec 17 2023,13:30,CET/+0100,Eintracht Braunschweig,2-1,1-1,1. FC Kaiserslautern,2023-12-17T12:30Z
17,Sun Dec 17 2023,13:30,CET/+0100,FC St. Pauli,1-1,0-0,SV Wehen Wiesbaden,2023-12-17T12:30Z
18,Fri Jan 19 2024,18:30,CET/+0100,Holstein Kiel,1-2,1-1,Eintracht Braunschweig,2024-01-19T17:30Z
18,Fri Jan 19 2024,18:30,CET/+0100,Karlsruher SC,2-1,1-1,VfL Osnabrück,2024-01-19T17:30Z
18,Sat Jan 20 2024,13:00,CET/+0100,SV 07 Elversberg,2-2,0-1,Hannover 96,2024-01-20T12:00Z
18,Sat Jan 20 2024,13:00,CET/+0100,1. FC Nürnberg,3-0,2-0,Hansa Rostock,2024-01-20T12:00Z
18,Sat Jan 20 2024,20:30,CET/+0100,FC Schalke 04,0-2,0-2,Hamburger SV,2024-01-20T19:30Z
18,Sat Jan 20 2024,13:00,CET/+0100,FC St. Pauli,2-0,1-0,1. FC Kaiserslautern,2024-01-20T12:00Z
18,Sun Jan 21 2024,13:30,CET/+0100,Hertha BSC,2-2,2-1,Fortuna Düsseldorf,2024-01-21T12:30Z
18,Sun Jan 21 2024,13:30,CET/+0100,SC Paderborn 07,0-1,0-1,SpVgg Greuther Fürth,2024-01-21T12:30Z
18,Sun Jan 21 2024,13:30,CET/+0100,1. FC Magdeburg,1-0,0-0,SV Wehen Wiesbaden,2024-01-21T12:30Z
19,Fri Jan 26 2024,18:30,CET/+0100,Hannover 96,3-0,2-0,1. FC Nürnberg,2024-01-26T17:30Z
19,Fri Jan 26 2024,18:30,CET/+0100,1. FC Kaiserslautern,4-1,1-0,FC Schalke 04,2024-01-26T17:30Z
19,Sat Jan 27 2024,13:00,CET/+0100,SV Wehen Wiesbaden,3-1,1-0,Hertha BSC,2024-01-27T12:00Z
19,Sat Jan 27 2024,13:00,CET/+0100,VfL Osnabrück,0-0,0-0,SC Paderborn 07,2024-01-27T12:00Z
19,Sat Jan 27 2024,13:00,CET/+0100,Hansa Rostock,2-1,0-1,SV 07 Elversberg,2024-01-27T12:00Z
19,Sat Jan 27 2024,20:30,CET/+0100,Fortuna Düsseldorf,1-2,0-2,FC St. Pauli,2024-01-27T19:30Z
19,Sun Jan 28 2024,13:30,CET/+0100,SpVgg Greuther Fürth,2-1,0-0,Holstein Kiel,2024-01-28T12:30Z
19,Sun Jan 28 2024,13:30,CET/+0100,Eintracht Braunschweig,1-0,1-0,1. FC Magdeburg,2024-01-28T12:30Z
19,Sun Jan 28 2024,13:30,CET/+0100,Hamburger SV,3-4,2-2,Karlsruher SC,2024-01-28T12:30Z
20,Fri Feb 2 2024,18:30,CET/+0100,Karlsruher SC,2-2,1-0,SV Wehen Wiesbaden,2024-02-02T17:30Z
20,Fri Feb 2 2024,18:30,CET/+0100,1. FC Magdeburg,1-1,0-1,Holstein Kiel,2024-02-02T17:30Z
20,Sat Feb 3 2024,13:00,CET/+0100,FC St. Pauli,3-2,2-1,SpVgg Greuther Fürth,2024-02-03T12:00Z
20,Sat Feb 3 2024,13:00,CET/+0100,FC Schalke 04,1-0,0-0,Eintracht Braunschweig,2024-02-03T12:00Z
20,Sat Feb 3 2024,13:00,CET/+0100,1. FC Nürnberg,2-2,1-1,VfL Osnabrück,2024-02-03T12:00Z
20,Sat Feb 3 2024,20:30,CET/+0100,Hertha BSC,1-2,0-0,Hamburger SV,2024-02-03T19:30Z
20,Sun Feb 4 2024,13:30,CET/+0100,SV 07 Elversberg,2-1,1-1,1. FC Kaiserslautern,2024-02-04T12:30Z
20,Sun Feb 4 2024,13:30,CET/+0100,Hannover 96,2-1,1-1,Hansa Rostock,2024-02-04T12:30Z
20,Sun Feb 4 2024,13:30,CET/+0100,SC Paderborn 07,4-3,3-0,Fortuna Düsseldorf,2024-02-04T12:30Z
21,Fri Feb 9 2024,18:30,CET/+0100,SV Wehen Wiesbaden,1-1,0-0,1. FC Nürnberg,2024-02-09T17:30Z
21,Fri Feb 9 2024,18:30,CET/+0100,Hamburger SV,3-4,1-3,Hannover 96,2024-02-09T17:30Z
21,Sat Feb 10 2024,13:00,CET/+0100,1. FC Magdeburg,1-0,0-0,FC St. Pauli,2024-02-10T12:00Z
21,Sat Feb 10 2024,13:00,CET/+0100,Eintracht Braunschweig,2-0,1-0,Karlsruher SC,2024-02-10T12:00Z
21,Sat Feb 10 2024,13:00,CET/+0100,Fortuna Düsseldorf,1-1,1-0,SV 07 Elversberg,2024-02-10T12:00Z
21,Sat Feb 10 2024,20:30,CET/+0100,1. FC Kaiserslautern,1-2,1-0,SC Paderborn 07,2024-02-10T19:30Z
21,Sun Feb 11 2024,13:30,CET/+0100,SpVgg Greuther Fürth,1-2,0-1,Hertha BSC,2024-02-11T12:30Z
21,Sun Feb 11 2024,13:30,CET/+0100,VfL Osnabrück,0-0,0-0,Hansa Rostock,2024-02-11T12:30Z
21,Sun Feb 11 2024,13:30,CET/+0100,Holstein Kiel,1-0,0-0,FC Schalke 04,2024-02-11T12:30Z
22,Fri Feb 16 2024,18:30,CET/+0100,Hannover 96,2-1,0-1,SpVgg Greuther Fürth,2024-02-16T17:30Z
22,Fri Feb 16 2024,18:30,CET/+0100,Hertha BSC,3-2,2-1,1. FC Magdeburg,2024-02-16T17:30Z
22,Sat Feb 17 2024,13:00,CET/+0100,Hansa Rostock,2-2,0-1,Hamburger SV,2024-02-17T12:00Z
22,Sat Feb 17 2024,13:00,CET/+0100,SC Paderborn 07,0-4,0-2,Holstein Kiel,2024-02-17T12:00Z
22,Sat Feb 17 2024,13:00,CET/+0100,FC Schalke 04,1-0,0-0,SV Wehen Wiesbaden,2024-02-17T12:00Z
22,Sat Feb 17 2024,20:30,CET/+0100,Karlsruher SC,2-2,0-1,Fortuna Düsseldorf,2024-02-17T19:30Z
22,Sun Feb 18 2024,13:30,CET/+0100,FC St. Pauli,1-0,1-0,Eintracht Braunschweig,2024-02-18T12:30Z
22,Sun Feb 18 2024,13:30,CET/+0100,SV 07 Elversberg,3-1,3-0,VfL Osnabrück,2024-02-18T12:30Z
22,Sun Feb 18 2024,13:30,CET/+0100,1. FC Nürnberg,1-1,0-1,1. FC Kaiserslautern,2024-02-18T12:30Z
23,Fri Feb 23 2024,18:30,CET/+0100,SV Wehen Wiesbaden,1-2,1-1,SC Paderborn 07,2024-02-23T17:30Z
23,Fri Feb 23 2024,18:30,CET/+0100,Holstein Kiel,3-4,0-3,FC St. Pauli,2024-02-23T17:30Z
23,Sat Feb 24 2024,13:00,CET/+0100,Eintracht Braunschweig,1-1,1-0,Hertha BSC,2024-02-24T12:00Z
23,Sat Feb 24 2024,13:00,CET/+0100,1. FC Kaiserslautern,0-4,0-0,Karlsruher SC,2024-02-24T12:00Z
23,Sat Feb 24 2024,13:00,CET/+0100,VfL Osnabrück,1-0,0-0,Hannover 96,2024-02-24T12:00Z
23,Sat Feb 24 2024,20:30,CET/+0100,1. FC Magdeburg,3-0,3-0,FC Schalke 04,2024-02-24T19:30Z
23,Sun Feb 25 2024,13:30,CET/+0100,SpVgg Greuther Fürth,2-1,1-1,1. FC Nürnberg,2024-02-25T12:30Z
23,Sun Feb 25 2024,13:30,CET/+0100,Hamburger SV,1-0,0-0,SV 07 Elversberg,2024-02-25T12:30Z
23,Sun Feb 25 2024,13:30,CET/+0100,Fortuna Düsseldorf,2-0,2-0,Hansa Rostock,2024-02-25T12:30Z
