Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
8,Sun Oct 8 2023,14:30,CEST/+0200,Fortuna Sittard,0-3,0-1,FC Twente,2023-10-08T12:30Z
9,Sat Oct 21 2023,21:00,CEST/+0200,AZ Alkmaar,3-0,1-0,sc Heerenveen,2023-10-21T19:00Z
9,Sat Oct 21 2023,21:00,CEST/+0200,Feyenoord,4-0,2-0,Vitesse,2023-10-21T19:00Z
9,Sat Oct 21 2023,18:45,CEST/+0200,RKC Waalwijk,2-1,1-0,FC Volendam,2023-10-21T16:45Z
9,Sat Oct 21 2023,18:45,CEST/+0200,PSV Eindhoven,3-1,1-0,Fortuna Sittard,2023-10-21T16:45Z
9,Sat Oct 21 2023,20:00,CEST/+0200,NEC Nijmegen,1-1,0-1,Almere City FC,2023-10-21T18:00Z
9,Sun Oct 22 2023,14:30,CEST/+0200,SBV Excelsior,2-4,1-0,PEC Zwolle,2023-10-22T12:30Z
9,Sun Oct 22 2023,12:15,CEST/+0200,FC Utrecht,4-3,1-0,AFC Ajax,2023-10-22T10:15Z
9,Sun Oct 22 2023,14:30,CEST/+0200,Heracles Almelo,2-2,0-2,FC Twente,2023-10-22T12:30Z
9,Sun Oct 22 2023,16:45,CEST/+0200,Go Ahead Eagles,0-0,0-0,Sparta Rotterdam,2023-10-22T14:45Z
10,Fri Oct 27 2023,20:00,CEST/+0200,Vitesse,1-1,0-1,PEC Zwolle,2023-10-27T18:00Z
10,Sat Oct 28 2023,20:00,CEST/+0200,Sparta Rotterdam,2-0,0-0,RKC Waalwijk,2023-10-28T18:00Z
10,Sat Oct 28 2023,20:00,CEST/+0200,Almere City FC,0-0,0-0,Go Ahead Eagles,2023-10-28T18:00Z
10,Sat Oct 28 2023,18:45,CEST/+0200,sc Heerenveen,3-0,2-0,Heracles Almelo,2023-10-28T16:45Z
10,Sat Oct 28 2023,21:00,CEST/+0200,Fortuna Sittard,0-0,0-0,FC Utrecht,2023-10-28T19:00Z
10,Sun Oct 29 2023,14:30,CET/+0100,FC Volendam,3-1,0-1,SBV Excelsior,2023-10-29T13:30Z
10,Sun Oct 29 2023,14:30,CET/+0100,PSV Eindhoven,5-2,1-2,AFC Ajax,2023-10-29T13:30Z
10,Sun Oct 29 2023,12:15,CET/+0100,FC Twente,2-1,1-0,Feyenoord,2023-10-29T11:15Z
3,Thu Nov 2 2023,20:00,CET/+0100,AFC Ajax,2-0,0-0,FC Volendam,2023-11-02T19:00Z
11,Sat Nov 4 2023,18:45,CET/+0100,SBV Excelsior,1-1,0-0,AZ Alkmaar,2023-11-04T17:45Z
11,Sat Nov 4 2023,16:30,CET/+0100,Heracles Almelo,0-6,0-2,PSV Eindhoven,2023-11-04T15:30Z
11,Sat Nov 4 2023,18:45,CET/+0100,RKC Waalwijk,1-2,1-1,Feyenoord,2023-11-04T17:45Z
11,Sat Nov 4 2023,21:00,CET/+0100,Go Ahead Eagles,5-1,1-0,Vitesse,2023-11-04T20:00Z
11,Sun Nov 5 2023,16:45,CET/+0100,Sparta Rotterdam,1-2,0-1,Almere City FC,2023-11-05T15:45Z
11,Sun Nov 5 2023,12:15,CET/+0100,FC Utrecht,1-1,1-1,FC Twente,2023-11-05T11:15Z
11,Sun Nov 5 2023,16:45,CET/+0100,AFC Ajax,4-1,2-1,sc Heerenveen,2023-11-05T15:45Z
11,Sun Nov 5 2023,14:30,CET/+0100,PEC Zwolle,2-0,1-0,Fortuna Sittard,2023-11-05T13:30Z
11,Sun Nov 5 2023,14:30,CET/+0100,NEC Nijmegen,3-3,1-1,FC Volendam,2023-11-05T13:30Z
12,Fri Nov 10 2023,20:00,CET/+0100,Fortuna Sittard,4-1,4-0,Heracles Almelo,2023-11-10T19:00Z
12,Sat Nov 11 2023,21:00,CET/+0100,Vitesse,1-3,1-1,sc Heerenveen,2023-11-11T20:00Z
12,Sat Nov 11 2023,18:45,CET/+0100,RKC Waalwijk,0-1,0-1,Go Ahead Eagles,2023-11-11T17:45Z
12,Sat Nov 11 2023,20:00,CET/+0100,FC Twente,3-3,1-0,NEC Nijmegen,2023-11-11T19:00Z
12,Sun Nov 12 2023,16:45,CET/+0100,Feyenoord,1-0,1-0,AZ Alkmaar,2023-11-12T15:45Z
12,Sun Nov 12 2023,12:15,CET/+0100,PSV Eindhoven,4-0,2-0,PEC Zwolle,2023-11-12T11:15Z
12,Sun Nov 12 2023,14:30,CET/+0100,FC Volendam,1-4,1-2,Sparta Rotterdam,2023-11-12T13:30Z
12,Sun Nov 12 2023,14:30,CET/+0100,Almere City FC,2-2,0-0,AFC Ajax,2023-11-12T13:30Z
12,Sun Nov 12 2023,20:00,CET/+0100,FC Utrecht,2-2,0-0,SBV Excelsior,2023-11-12T19:00Z
13,Sat Nov 25 2023,21:00,CET/+0100,PEC Zwolle,1-2,1-1,RKC Waalwijk,2023-11-25T20:00Z
13,Sat Nov 25 2023,21:00,CET/+0100,AFC Ajax,5-0,2-0,Vitesse,2023-11-25T20:00Z
13,Sat Nov 25 2023,16:30,CET/+0100,SBV Excelsior,2-4,1-1,Feyenoord,2023-11-25T15:30Z
13,Sat Nov 25 2023,18:45,CET/+0100,FC Twente,0-3,0-1,PSV Eindhoven,2023-11-25T17:45Z
13,Sat Nov 25 2023,18:45,CET/+0100,sc Heerenveen,3-0,1-0,Fortuna Sittard,2023-11-25T17:45Z
13,Sun Nov 26 2023,14:30,CET/+0100,AZ Alkmaar,3-0,1-0,FC Volendam,2023-11-26T13:30Z
13,Sun Nov 26 2023,16:45,CET/+0100,Sparta Rotterdam,1-2,1-1,FC Utrecht,2023-11-26T15:45Z
13,Sun Nov 26 2023,12:15,CET/+0100,Almere City FC,0-5,0-1,Heracles Almelo,2023-11-26T11:15Z
13,Sun Nov 26 2023,14:30,CET/+0100,NEC Nijmegen,1-1,0-0,Go Ahead Eagles,2023-11-26T13:30Z
14,Fri Dec 1 2023,20:00,CET/+0100,sc Heerenveen,3-0,2-0,Almere City FC,2023-12-01T19:00Z
14,Sat Dec 2 2023,21:00,CET/+0100,Heracles Almelo,0-1,0-0,Sparta Rotterdam,2023-12-02T20:00Z
14,Sat Dec 2 2023,18:45,CET/+0100,FC Volendam,0-5,0-0,PEC Zwolle,2023-12-02T17:45Z
14,Sat Dec 2 2023,20:00,CET/+0100,Fortuna Sittard,3-1,2-0,Vitesse,2023-12-02T19:00Z
14,Sat Dec 2 2023,20:00,CET/+0100,RKC Waalwijk,2-2,1-0,SBV Excelsior,2023-12-02T19:00Z
14,Sun Dec 3 2023,16:45,CET/+0100,FC Utrecht,1-1,0-1,AZ Alkmaar,2023-12-03T15:45Z
14,Sun Dec 3 2023,14:30,CET/+0100,Go Ahead Eagles,1-3,0-2,FC Twente,2023-12-03T13:30Z
14,Sun Dec 3 2023,12:15,CET/+0100,Feyenoord,1-2,0-0,PSV Eindhoven,2023-12-03T11:15Z
14,Sun Dec 3 2023,14:30,CET/+0100,NEC Nijmegen,1-2,0-0,AFC Ajax,2023-12-03T13:30Z
7,Wed Dec 6 2023,20:00,CET/+0100,RKC Waalwijk,2-3,1-2,AFC Ajax,2023-12-06T19:00Z
10,Wed Dec 6 2023,19:00,CET/+0100,AZ Alkmaar,1-2,0-2,NEC Nijmegen,2023-12-06T18:00Z
15,Thu Dec 7 2023,21:00,CET/+0100,Feyenoord,3-1,1-1,FC Volendam,2023-12-07T20:00Z
15,Thu Dec 7 2023,18:45,CET/+0100,PSV Eindhoven,2-0,1-0,sc Heerenveen,2023-12-07T17:45Z
15,Fri Dec 8 2023,20:00,CET/+0100,FC Twente,4-2,1-2,SBV Excelsior,2023-12-08T19:00Z
15,Sat Dec 9 2023,20:00,CET/+0100,PEC Zwolle,1-3,0-1,NEC Nijmegen,2023-12-09T19:00Z
15,Sat Dec 9 2023,21:00,CET/+0100,AZ Alkmaar,4-1,1-0,Almere City FC,2023-12-09T20:00Z
15,Sat Dec 9 2023,18:45,CET/+0100,AFC Ajax,2-1,2-0,Sparta Rotterdam,2023-12-09T17:45Z
15,Sun Dec 10 2023,12:15,CET/+0100,Go Ahead Eagles,0-2,0-2,FC Utrecht,2023-12-10T11:15Z
15,Sun Dec 10 2023,14:30,CET/+0100,Fortuna Sittard,1-0,0-0,RKC Waalwijk,2023-12-10T13:30Z
15,Sun Dec 10 2023,16:45,CET/+0100,Vitesse,2-0,1-0,Heracles Almelo,2023-12-10T15:45Z
16,Fri Dec 15 2023,20:00,CET/+0100,NEC Nijmegen,4-1,2-0,Fortuna Sittard,2023-12-15T19:00Z
16,Sat Dec 16 2023,18:45,CET/+0100,SBV Excelsior,1-1,0-0,Go Ahead Eagles,2023-12-16T17:45Z
16,Sat Dec 16 2023,21:00,CET/+0100,sc Heerenveen,1-2,0-1,FC Volendam,2023-12-16T20:00Z
16,Sat Dec 16 2023,16:30,CET/+0100,FC Utrecht,1-1,1-1,RKC Waalwijk,2023-12-16T15:30Z
16,Sun Dec 17 2023,12:15,CET/+0100,Almere City FC,5-0,2-0,Vitesse,2023-12-17T11:15Z
16,Sun Dec 17 2023,14:30,CET/+0100,Sparta Rotterdam,2-2,0-1,FC Twente,2023-12-17T13:30Z
16,Sun Dec 17 2023,14:30,CET/+0100,Heracles Almelo,0-4,0-2,Feyenoord,2023-12-17T13:30Z
16,Sun Dec 17 2023,16:45,CET/+0100,AFC Ajax,2-2,1-0,PEC Zwolle,2023-12-17T15:45Z
16,Sun Dec 17 2023,20:00,CET/+0100,AZ Alkmaar,0-4,0-3,PSV Eindhoven,2023-12-17T19:00Z
17,Fri Jan 12 2024,20:00,CET/+0100,RKC Waalwijk,1-2,0-1,Heracles Almelo,2024-01-12T19:00Z
17,Sat Jan 13 2024,16:30,CET/+0100,Fortuna Sittard,0-2,0-1,Sparta Rotterdam,2024-01-13T15:30Z
17,Sat Jan 13 2024,18:45,CET/+0100,FC Twente,2-1,1-1,AZ Alkmaar,2024-01-13T17:45Z
17,Sat Jan 13 2024,20:00,CET/+0100,PEC Zwolle,2-2,0-1,sc Heerenveen,2024-01-13T19:00Z
17,Sat Jan 13 2024,21:00,CET/+0100,PSV Eindhoven,3-1,2-0,SBV Excelsior,2024-01-13T20:00Z
17,Sun Jan 14 2024,14:30,CET/+0100,Go Ahead Eagles,2-3,1-2,AFC Ajax,2024-01-14T13:30Z
17,Sun Jan 14 2024,14:30,CET/+0100,Vitesse,0-0,0-0,FC Utrecht,2024-01-14T13:30Z
17,Sun Jan 14 2024,16:45,CET/+0100,Feyenoord,2-2,2-1,NEC Nijmegen,2024-01-14T15:45Z
17,Sun Jan 14 2024,12:15,CET/+0100,FC Volendam,0-1,0-1,Almere City FC,2024-01-14T11:15Z
18,Fri Jan 19 2024,20:00,CET/+0100,SBV Excelsior,3-0,2-0,sc Heerenveen,2024-01-19T19:00Z
18,Sat Jan 20 2024,18:45,CET/+0100,Heracles Almelo,1-1,0-1,FC Volendam,2024-01-20T17:45Z
18,Sat Jan 20 2024,20:00,CET/+0100,AZ Alkmaar,2-2,0-0,PEC Zwolle,2024-01-20T19:00Z
18,Sat Jan 20 2024,16:30,CET/+0100,NEC Nijmegen,1-0,0-0,FC Twente,2024-01-20T15:30Z
18,Sun Jan 21 2024,12:15,CET/+0100,FC Utrecht,1-1,0-1,PSV Eindhoven,2024-01-21T11:15Z
18,Sun Jan 21 2024,14:30,CET/+0100,Vitesse,1-2,0-1,Feyenoord,2024-01-21T13:30Z
18,Sun Jan 21 2024,14:30,CET/+0100,Sparta Rotterdam,0-2,0-1,Go Ahead Eagles,2024-01-21T13:30Z
18,Sun Jan 21 2024,16:45,CET/+0100,AFC Ajax,4-1,2-1,RKC Waalwijk,2024-01-21T15:45Z
18,Wed Jan 24 2024,18:45,CET/+0100,Almere City FC,0-0,0-0,Fortuna Sittard,2024-01-24T17:45Z
19,Fri Jan 26 2024,20:00,CET/+0100,PEC Zwolle,1-0,1-0,Vitesse,2024-01-26T19:00Z
19,Sat Jan 27 2024,18:45,CET/+0100,RKC Waalwijk,1-1,0-0,Sparta Rotterdam,2024-01-27T17:45Z
19,Sat Jan 27 2024,18:45,CET/+0100,PSV Eindhoven,2-0,1-0,Almere City FC,2024-01-27T17:45Z
19,Sat Jan 27 2024,21:00,CET/+0100,SBV Excelsior,1-1,0-0,FC Utrecht,2024-01-27T20:00Z
19,Sat Jan 27 2024,21:00,CET/+0100,Heracles Almelo,2-4,1-1,AFC Ajax,2024-01-27T20:00Z
19,Sun Jan 28 2024,14:30,CET/+0100,Go Ahead Eagles,2-2,0-1,NEC Nijmegen,2024-01-28T13:30Z
19,Sun Jan 28 2024,14:30,CET/+0100,Feyenoord,0-0,0-0,FC Twente,2024-01-28T13:30Z
19,Sun Jan 28 2024,16:45,CET/+0100,FC Volendam,0-1,0-0,Fortuna Sittard,2024-01-28T15:45Z
19,Sun Jan 28 2024,12:15,CET/+0100,sc Heerenveen,2-2,1-1,AZ Alkmaar,2024-01-28T11:15Z
20,Fri Feb 2 2024,20:00,CET/+0100,Almere City FC,2-1,1-1,SBV Excelsior,2024-02-02T19:00Z
20,Sat Feb 3 2024,16:30,CET/+0100,FC Twente,3-0,1-0,RKC Waalwijk,2024-02-03T15:30Z
20,Sat Feb 3 2024,18:45,CET/+0100,Fortuna Sittard,3-3,0-2,sc Heerenveen,2024-02-03T17:45Z
20,Sat Feb 3 2024,20:00,CET/+0100,AFC Ajax,1-1,1-1,PSV Eindhoven,2024-02-03T19:00Z
20,Sat Feb 3 2024,21:00,CET/+0100,NEC Nijmegen,3-1,0-1,Heracles Almelo,2024-02-03T20:00Z
20,Sun Feb 4 2024,14:30,CET/+0100,AZ Alkmaar,0-1,0-1,Feyenoord,2024-02-04T13:30Z
20,Sun Feb 4 2024,14:30,CET/+0100,FC Utrecht,4-2,2-1,FC Volendam,2024-02-04T13:30Z
20,Sun Feb 4 2024,16:45,CET/+0100,Sparta Rotterdam,0-2,0-1,PEC Zwolle,2024-02-04T15:45Z
20,Sun Feb 4 2024,12:15,CET/+0100,Vitesse,0-2,0-1,Go Ahead Eagles,2024-02-04T11:15Z
21,Fri Feb 9 2024,20:00,CET/+0100,RKC Waalwijk,2-0,2-0,NEC Nijmegen,2024-02-09T19:00Z
21,Sat Feb 10 2024,18:45,CET/+0100,SBV Excelsior,0-3,0-3,FC Twente,2024-02-10T17:45Z
21,Sat Feb 10 2024,20:00,CET/+0100,Almere City FC,0-0,0-0,AZ Alkmaar,2024-02-10T19:00Z
21,Sat Feb 10 2024,21:00,CET/+0100,Heracles Almelo,3-2,1-2,Vitesse,2024-02-10T20:00Z
21,Sun Feb 11 2024,14:30,CET/+0100,FC Utrecht,4-0,1-0,Fortuna Sittard,2024-02-11T13:30Z
21,Sun Feb 11 2024,14:30,CET/+0100,sc Heerenveen,3-2,2-0,AFC Ajax,2024-02-11T13:30Z
21,Sun Feb 11 2024,16:45,CET/+0100,FC Volendam,1-5,1-1,PSV Eindhoven,2024-02-11T15:45Z
21,Sun Feb 11 2024,20:00,CET/+0100,Feyenoord,2-0,0-0,Sparta Rotterdam,2024-02-11T19:00Z
21,Sun Feb 11 2024,12:15,CET/+0100,Go Ahead Eagles,1-1,0-0,PEC Zwolle,2024-02-11T11:15Z
22,Fri Feb 16 2024,20:00,CET/+0100,PSV Eindhoven,2-0,1-0,Heracles Almelo,2024-02-16T19:00Z
22,Sat Feb 17 2024,18:45,CET/+0100,Sparta Rotterdam,4-2,2-2,SBV Excelsior,2024-02-17T17:45Z
22,Sat Feb 17 2024,18:45,CET/+0100,Fortuna Sittard,1-2,1-0,AZ Alkmaar,2024-02-17T17:45Z
22,Sat Feb 17 2024,21:00,CET/+0100,sc Heerenveen,0-2,0-0,Go Ahead Eagles,2024-02-17T20:00Z
22,Sat Feb 17 2024,21:00,CET/+0100,PEC Zwolle,0-1,0-0,Almere City FC,2024-02-17T20:00Z
22,Sun Feb 18 2024,14:30,CET/+0100,AFC Ajax,2-2,1-0,NEC Nijmegen,2024-02-18T13:30Z
22,Sun Feb 18 2024,14:30,CET/+0100,Vitesse,1-1,1-1,FC Volendam,2024-02-18T13:30Z
22,Sun Feb 18 2024,16:45,CET/+0100,Feyenoord,1-0,0-0,RKC Waalwijk,2024-02-18T15:45Z
22,Sun Feb 18 2024,12:15,CET/+0100,FC Twente,0-1,0-1,FC Utrecht,2024-02-18T11:15Z
23,Fri Feb 23 2024,20:00,CET/+0100,FC Utrecht,1-0,0-0,Heracles Almelo,2024-02-23T19:00Z
23,Sat Feb 24 2024,20:00,CET/+0100,PEC Zwolle,1-7,1-2,PSV Eindhoven,2024-02-24T19:00Z
23,Sat Feb 24 2024,21:00,CET/+0100,NEC Nijmegen,2-0,2-0,Sparta Rotterdam,2024-02-24T20:00Z
23,Sat Feb 24 2024,18:45,CET/+0100,RKC Waalwijk,0-1,0-0,Fortuna Sittard,2024-02-24T17:45Z
23,Sun Feb 25 2024,12:15,CET/+0100,SBV Excelsior,1-2,0-0,Vitesse,2024-02-25T11:15Z
23,Sun Feb 25 2024,14:30,CET/+0100,Almere City FC,0-2,0-0,Feyenoord,2024-02-25T13:30Z
23,Sun Feb 25 2024,14:30,CET/+0100,FC Twente,3-0,2-0,Go Ahead Eagles,2024-02-25T13:30Z
23,Sun Feb 25 2024,16:45,CET/+0100,AZ Alkmaar,2-0,1-0,AFC Ajax,2024-02-25T15:45Z
23,Sun Feb 25 2024,20:00,CET/+0100,FC Volendam,0-4,0-1,sc Heerenveen,2024-02-25T19:00Z
24,Fri Mar 1 2024,20:00,CET/+0100,FC Volendam,2-5,0-3,NEC Nijmegen,2024-03-01T19:00Z
24,Sat Mar 2 2024,20:00,CET/+0100,Vitesse,1-2,1-1,FC Twente,2024-03-02T19:00Z
24,Sat Mar 2 2024,21:00,CET/+0100,Sparta Rotterdam,1-1,0-1,AZ Alkmaar,2024-03-02T20:00Z
24,Sat Mar 2 2024,18:45,CET/+0100,Go Ahead Eagles,1-0,0-0,RKC Waalwijk,2024-03-02T17:45Z
24,Sun Mar 3 2024,12:15,CET/+0100,AFC Ajax,2-0,1-0,FC Utrecht,2024-03-03T11:15Z
24,Sun Mar 3 2024,14:30,CET/+0100,PSV Eindhoven,2-2,1-1,Feyenoord,2024-03-03T13:30Z
24,Sun Mar 3 2024,14:30,CET/+0100,sc Heerenveen,2-0,1-0,PEC Zwolle,2024-03-03T13:30Z
24,Sun Mar 3 2024,16:45,CET/+0100,Fortuna Sittard,5-2,4-0,SBV Excelsior,2024-03-03T15:45Z
24,Sun Mar 3 2024,20:00,CET/+0100,Heracles Almelo,2-2,0-2,Almere City FC,2024-03-03T19:00Z
25,Fri Mar 8 2024,20:00,CET/+0100,Go Ahead Eagles,0-1,0-1,PSV Eindhoven,2024-03-08T19:00Z
25,Sat Mar 9 2024,20:00,CET/+0100,Almere City FC,1-1,1-1,FC Utrecht,2024-03-09T19:00Z
