Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat Aug 5 2023,15:00,BST/+0100,Accrington Stanley,3-0,1-0,Newport County,2023-08-05T14:00Z
1,Sat Aug 5 2023,15:00,BST/+0100,Crawley Town,1-0,1-0,Bradford City,2023-08-05T14:00Z
1,Sat Aug 5 2023,15:00,BST/+0100,Crewe Alexandra,2-2,1-2,Mansfield Town,2023-08-05T14:00Z
1,Sat Aug 5 2023,15:00,BST/+0100,Doncaster Rovers,0-1,0-0,Harrogate Town,2023-08-05T14:00Z
1,Sat Aug 5 2023,15:00,BST/+0100,Morecambe FC,2-1,1-1,Walsall FC,2023-08-05T14:00Z
1,Sat Aug 5 2023,15:00,BST/+0100,Forest Green Rovers,0-2,0-0,Salford City,2023-08-05T14:00Z
1,Sat Aug 5 2023,15:00,BST/+0100,Grimsby Town,0-0,0-0,AFC Wimbledon,2023-08-05T14:00Z
1,Sat Aug 5 2023,15:00,BST/+0100,Stockport County,0-1,0-0,Gillingham FC,2023-08-05T14:00Z
1,Sat Aug 5 2023,15:00,BST/+0100,Sutton United,5-1,2-0,Notts County,2023-08-05T14:00Z
1,Sat Aug 5 2023,15:00,BST/+0100,Tranmere Rovers,1-2,0-1,Barrow AFC,2023-08-05T14:00Z
1,Sat Aug 5 2023,15:00,BST/+0100,Wrexham AFC,3-5,1-2,Milton Keynes Dons,2023-08-05T14:00Z
2,Sat Aug 12 2023,15:00,BST/+0100,Swindon Town,2-2,1-0,Crewe Alexandra,2023-08-12T14:00Z
2,Sat Aug 12 2023,15:00,BST/+0100,Barrow AFC,2-1,0-1,Sutton United,2023-08-12T14:00Z
2,Sat Aug 12 2023,15:00,BST/+0100,Bradford City,2-1,1-1,Colchester United,2023-08-12T14:00Z
2,Sat Aug 12 2023,15:00,BST/+0100,Gillingham FC,1-0,1-0,Accrington Stanley,2023-08-12T14:00Z
2,Sat Aug 12 2023,15:00,BST/+0100,Walsall FC,2-1,1-0,Stockport County,2023-08-12T14:00Z
2,Sat Aug 12 2023,15:00,BST/+0100,Harrogate Town,0-1,0-0,Forest Green Rovers,2023-08-12T14:00Z
2,Sat Aug 12 2023,15:00,BST/+0100,Mansfield Town,3-0,1-0,Morecambe FC,2023-08-12T14:00Z
2,Sat Aug 12 2023,15:00,BST/+0100,Milton Keynes Dons,1-0,1-0,Tranmere Rovers,2023-08-12T14:00Z
2,Sat Aug 12 2023,15:00,BST/+0100,Newport County,4-0,3-0,Doncaster Rovers,2023-08-12T14:00Z
2,Sat Aug 12 2023,15:00,BST/+0100,Notts County,3-2,1-2,Grimsby Town,2023-08-12T14:00Z
2,Sat Aug 12 2023,15:00,BST/+0100,Salford City,1-1,0-1,Crawley Town,2023-08-12T14:00Z
2,Sat Aug 12 2023,15:00,BST/+0100,AFC Wimbledon,1-1,0-1,Wrexham AFC,2023-08-12T14:00Z
3,Tue Aug 15 2023,19:45,BST/+0100,Wrexham AFC,4-2,2-1,Walsall FC,2023-08-15T18:45Z
3,Tue Aug 15 2023,19:45,BST/+0100,Accrington Stanley,1-1,1-0,Barrow AFC,2023-08-15T18:45Z
3,Tue Aug 15 2023,19:45,BST/+0100,Colchester United,0-2,0-0,AFC Wimbledon,2023-08-15T18:45Z
3,Tue Aug 15 2023,19:45,BST/+0100,Crawley Town,2-1,1-1,Milton Keynes Dons,2023-08-15T18:45Z
3,Tue Aug 15 2023,19:45,BST/+0100,Crewe Alexandra,4-2,1-1,Newport County,2023-08-15T18:45Z
3,Tue Aug 15 2023,19:45,BST/+0100,Doncaster Rovers,2-2,1-1,Mansfield Town,2023-08-15T18:45Z
3,Tue Aug 15 2023,19:45,BST/+0100,Morecambe FC,0-0,0-0,Notts County,2023-08-15T18:45Z
3,Tue Aug 15 2023,19:45,BST/+0100,Forest Green Rovers,1-2,1-0,Swindon Town,2023-08-15T18:45Z
3,Tue Aug 15 2023,19:45,BST/+0100,Grimsby Town,2-0,1-0,Salford City,2023-08-15T18:45Z
3,Tue Aug 15 2023,19:45,BST/+0100,Stockport County,1-1,0-0,Bradford City,2023-08-15T18:45Z
3,Tue Aug 15 2023,19:45,BST/+0100,Sutton United,0-1,0-1,Gillingham FC,2023-08-15T18:45Z
3,Tue Aug 15 2023,19:45,BST/+0100,Tranmere Rovers,3-0,2-0,Harrogate Town,2023-08-15T18:45Z
4,Sat Aug 19 2023,15:00,BST/+0100,Wrexham AFC,5-5,1-4,Swindon Town,2023-08-19T14:00Z
4,Sat Aug 19 2023,15:00,BST/+0100,Accrington Stanley,2-1,1-0,Harrogate Town,2023-08-19T14:00Z
4,Sat Aug 19 2023,15:00,BST/+0100,Colchester United,2-3,2-1,Milton Keynes Dons,2023-08-19T14:00Z
4,Sat Aug 19 2023,15:00,BST/+0100,Crawley Town,0-1,0-1,Gillingham FC,2023-08-19T14:00Z
4,Sat Aug 19 2023,15:00,BST/+0100,Crewe Alexandra,2-2,0-2,Walsall FC,2023-08-19T14:00Z
4,Sat Aug 19 2023,15:00,BST/+0100,Doncaster Rovers,1-3,0-1,Notts County,2023-08-19T14:00Z
4,Sat Aug 19 2023,15:00,BST/+0100,Morecambe FC,3-0,1-0,Bradford City,2023-08-19T14:00Z
4,Sat Aug 19 2023,15:00,BST/+0100,Forest Green Rovers,0-3,0-2,Newport County,2023-08-19T14:00Z
4,Sat Aug 19 2023,15:00,BST/+0100,Grimsby Town,1-1,1-0,Mansfield Town,2023-08-19T14:00Z
4,Sat Aug 19 2023,15:00,BST/+0100,Stockport County,1-0,0-0,Barrow AFC,2023-08-19T14:00Z
4,Sat Aug 19 2023,15:00,BST/+0100,Sutton United,0-3,0-0,AFC Wimbledon,2023-08-19T14:00Z
4,Sat Aug 19 2023,15:00,BST/+0100,Tranmere Rovers,3-4,2-1,Salford City,2023-08-19T14:00Z
5,Sat Aug 26 2023,15:00,BST/+0100,AFC Wimbledon,1-1,1-0,Forest Green Rovers,2023-08-26T14:00Z
5,Sat Aug 26 2023,15:00,BST/+0100,Barrow AFC,1-1,0-1,Wrexham AFC,2023-08-26T14:00Z
5,Sat Aug 26 2023,15:00,BST/+0100,Bradford City,1-0,1-0,Crewe Alexandra,2023-08-26T14:00Z
5,Sat Aug 26 2023,15:00,BST/+0100,Gillingham FC,0-3,0-0,Colchester United,2023-08-26T14:00Z
5,Sat Aug 26 2023,15:00,BST/+0100,Walsall FC,1-1,0-0,Grimsby Town,2023-08-26T14:00Z
5,Sat Aug 26 2023,15:00,BST/+0100,Harrogate Town,2-0,1-0,Morecambe FC,2023-08-26T14:00Z
5,Sat Aug 26 2023,15:00,BST/+0100,Mansfield Town,3-2,1-2,Stockport County,2023-08-26T14:00Z
