Stage,Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
,5,Sat Sep 16 2023,15:00,BST/+0100,Kilmarnock FC,2-2,0-1,Hibernian FC,2023-09-16T14:00Z
,5,Sat Sep 16 2023,15:00,BST/+0100,Heart of Midlothian,2-0,1-0,Aberdeen FC,2023-09-16T14:00Z
,5,Sat Sep 16 2023,15:00,BST/+0100,Motherwell FC,0-1,0-0,St. Mirren FC,2023-09-16T14:00Z
,5,Sat Sep 16 2023,15:00,BST/+0100,Ross County FC,1-1,0-0,Livingston FC,2023-09-16T14:00Z
,6,Sat Sep 23 2023,15:00,BST/+0100,Dundee FC,2-2,1-1,Kilmarnock FC,2023-09-23T14:00Z
,6,Sat Sep 23 2023,15:00,BST/+0100,Hibernian FC,2-0,1-0,St. Johnstone FC,2023-09-23T14:00Z
,6,Sat Sep 23 2023,15:00,BST/+0100,St. Mirren FC,1-0,1-0,Heart of Midlothian,2023-09-23T14:00Z
,6,Sat Sep 23 2023,12:30,BST/+0100,Livingston FC,0-3,0-1,Celtic FC,2023-09-23T11:30Z
,6,Sun Sep 24 2023,15:00,BST/+0100,Rangers FC,1-0,1-0,Motherwell FC,2023-09-24T14:00Z
,6,Sun Sep 24 2023,15:00,BST/+0100,Aberdeen FC,4-0,2-0,Ross County FC,2023-09-24T14:00Z
,7,Sat Sep 30 2023,12:30,BST/+0100,Motherwell FC,1-2,0-0,Celtic FC,2023-09-30T11:30Z
,7,Sat Sep 30 2023,15:00,BST/+0100,Kilmarnock FC,1-1,1-1,St. Mirren FC,2023-09-30T14:00Z
,7,Sat Sep 30 2023,15:00,BST/+0100,Rangers FC,1-3,0-1,Aberdeen FC,2023-09-30T14:00Z
,7,Sat Sep 30 2023,15:00,BST/+0100,Hibernian FC,0-0,0-0,Dundee FC,2023-09-30T14:00Z
,7,Sat Sep 30 2023,15:00,BST/+0100,Ross County FC,0-1,0-0,Heart of Midlothian,2023-09-30T14:00Z
,7,Sat Sep 30 2023,15:00,BST/+0100,St. Johnstone FC,1-1,1-0,Livingston FC,2023-09-30T14:00Z
,8,Sat Oct 7 2023,15:00,BST/+0100,Heart of Midlothian,2-2,1-0,Hibernian FC,2023-10-07T14:00Z
,8,Sat Oct 7 2023,15:00,BST/+0100,Livingston FC,2-0,0-0,Motherwell FC,2023-10-07T14:00Z
,8,Sat Oct 7 2023,15:00,BST/+0100,Celtic FC,3-1,2-0,Kilmarnock FC,2023-10-07T14:00Z
,8,Sun Oct 8 2023,12:00,BST/+0100,St. Mirren FC,0-3,0-1,Rangers FC,2023-10-08T11:00Z
,8,Sun Oct 8 2023,15:00,BST/+0100,Aberdeen FC,0-0,0-0,St. Johnstone FC,2023-10-08T14:00Z
,9,Sat Oct 21 2023,15:00,BST/+0100,Kilmarnock FC,3-1,2-1,Livingston FC,2023-10-21T14:00Z
,9,Sat Oct 21 2023,15:00,BST/+0100,Rangers FC,4-0,2-0,Hibernian FC,2023-10-21T14:00Z
,9,Sun Oct 22 2023,14:15,BST/+0100,Heart of Midlothian,1-4,0-2,Celtic FC,2023-10-22T13:15Z
,8,Tue Oct 24 2023,19:45,BST/+0100,Dundee FC,0-0,0-0,Ross County FC,2023-10-24T18:45Z
,10,Sat Oct 28 2023,15:00,BST/+0100,St. Mirren FC,4-0,1-0,St. Johnstone FC,2023-10-28T14:00Z
,10,Sat Oct 28 2023,15:00,BST/+0100,Motherwell FC,3-3,0-0,Ross County FC,2023-10-28T14:00Z
,10,Sat Oct 28 2023,15:00,BST/+0100,Livingston FC,0-2,0-0,Dundee FC,2023-10-28T14:00Z
,10,Sat Oct 28 2023,15:00,BST/+0100,Hibernian FC,0-0,0-0,Celtic FC,2023-10-28T14:00Z
,10,Sun Oct 29 2023,12:00,GMT/+0000,Kilmarnock FC,2-0,1-0,Aberdeen FC,2023-10-29T12:00Z
,10,Sun Oct 29 2023,15:00,GMT/+0000,Rangers FC,2-1,0-1,Heart of Midlothian,2023-10-29T15:00Z
,11,Tue Oct 31 2023,19:45,GMT/+0000,Hibernian FC,2-2,1-0,Ross County FC,2023-10-31T19:45Z
,11,Wed Nov 1 2023,19:45,GMT/+0000,St. Johnstone FC,2-1,2-0,Kilmarnock FC,2023-11-01T19:45Z
,11,Wed Nov 1 2023,20:30,GMT/+0000,Dundee FC,0-5,0-1,Rangers FC,2023-11-01T20:30Z
,11,Wed Nov 1 2023,19:45,GMT/+0000,Heart of Midlothian,1-0,0-0,Livingston FC,2023-11-01T19:45Z
,11,Wed Nov 1 2023,19:45,GMT/+0000,Celtic FC,2-1,1-1,St. Mirren FC,2023-11-01T19:45Z
,11,Wed Nov 1 2023,19:45,GMT/+0000,Motherwell FC,2-4,0-2,Aberdeen FC,2023-11-01T19:45Z
,12,Sat Nov 4 2023,15:00,GMT/+0000,Kilmarnock FC,1-0,0-0,Motherwell FC,2023-11-04T15:00Z
,12,Sat Nov 4 2023,12:30,GMT/+0000,Ross County FC,0-3,0-1,Celtic FC,2023-11-04T12:30Z
,16,Sun Nov 5 2023,14:00,GMT/+0000,Dundee FC,1-0,0-0,Livingston FC,2023-11-05T14:00Z
,9,Tue Nov 7 2023,19:45,GMT/+0000,St. Johnstone FC,2-2,2-0,Motherwell FC,2023-11-07T19:45Z
,12,Wed Nov 8 2023,19:45,GMT/+0000,St. Mirren FC,2-2,0-1,Hibernian FC,2023-11-08T19:45Z
,13,Sat Nov 11 2023,15:00,GMT/+0000,Dundee FC,4-0,2-0,St. Mirren FC,2023-11-11T15:00Z
,13,Sat Nov 11 2023,15:00,GMT/+0000,Hibernian FC,1-0,1-0,Kilmarnock FC,2023-11-11T15:00Z
,13,Sat Nov 11 2023,15:00,GMT/+0000,St. Johnstone FC,1-0,0-0,Ross County FC,2023-11-11T15:00Z
,13,Sat Nov 11 2023,15:00,GMT/+0000,Motherwell FC,1-2,0-1,Heart of Midlothian,2023-11-11T15:00Z
,13,Sun Nov 12 2023,12:00,GMT/+0000,Livingston FC,0-2,0-1,Rangers FC,2023-11-12T12:00Z
,13,Sun Nov 12 2023,14:30,GMT/+0000,Celtic FC,6-0,2-0,Aberdeen FC,2023-11-12T14:30Z
,14,Sat Nov 25 2023,15:00,GMT/+0000,Heart of Midlothian,1-0,0-0,St. Johnstone FC,2023-11-25T15:00Z
,14,Sat Nov 25 2023,15:00,GMT/+0000,Ross County FC,0-0,0-0,Kilmarnock FC,2023-11-25T15:00Z
,14,Sat Nov 25 2023,15:00,GMT/+0000,St. Mirren FC,1-0,1-0,Livingston FC,2023-11-25T15:00Z
,14,Sat Nov 25 2023,15:00,GMT/+0000,Dundee FC,1-2,0-1,Hibernian FC,2023-11-25T15:00Z
,14,Sat Nov 25 2023,15:00,GMT/+0000,Celtic FC,1-1,0-0,Motherwell FC,2023-11-25T15:00Z
,14,Sun Nov 26 2023,12:00,GMT/+0000,Aberdeen FC,1-1,1-0,Rangers FC,2023-11-26T12:00Z
,9,Tue Nov 28 2023,19:45,GMT/+0000,Ross County FC,1-0,0-0,St. Mirren FC,2023-11-28T19:45Z
,15,Sat Dec 2 2023,15:00,GMT/+0000,Kilmarnock FC,0-1,0-1,Heart of Midlothian,2023-12-02T15:00Z
,15,Sat Dec 2 2023,15:00,GMT/+0000,Motherwell FC,3-3,1-2,Dundee FC,2023-12-02T15:00Z
,15,Sun Dec 3 2023,12:00,GMT/+0000,St. Johnstone FC,1-3,1-0,Celtic FC,2023-12-03T12:00Z
,15,Sun Dec 3 2023,15:00,GMT/+0000,Rangers FC,2-0,1-0,St. Mirren FC,2023-12-03T15:00Z
,15,Sun Dec 3 2023,15:00,GMT/+0000,Hibernian FC,2-0,1-0,Aberdeen FC,2023-12-03T15:00Z
,16,Tue Dec 5 2023,19:45,GMT/+0000,Ross County FC,3-0,2-0,Motherwell FC,2023-12-05T19:45Z
,16,Wed Dec 6 2023,19:45,GMT/+0000,Aberdeen FC,0-1,0-0,Kilmarnock FC,2023-12-06T19:45Z
,16,Wed Dec 6 2023,19:45,GMT/+0000,Celtic FC,4-1,2-0,Hibernian FC,2023-12-06T19:45Z
,16,Wed Dec 6 2023,20:00,GMT/+0000,Heart of Midlothian,0-1,0-1,Rangers FC,2023-12-06T20:00Z
,16,Wed Dec 6 2023,19:45,GMT/+0000,St. Johnstone FC,1-0,0-0,St. Mirren FC,2023-12-06T19:45Z
,17,Sat Dec 9 2023,15:00,GMT/+0000,St. Mirren FC,2-0,0-0,Ross County FC,2023-12-09T15:00Z
,17,Sat Dec 9 2023,15:00,GMT/+0000,Motherwell FC,1-1,0-0,St. Johnstone FC,2023-12-09T15:00Z
,17,Sat Dec 9 2023,15:00,GMT/+0000,Livingston FC,0-1,0-1,Hibernian FC,2023-12-09T15:00Z
,17,Sat Dec 9 2023,15:00,GMT/+0000,Rangers FC,3-1,3-1,Dundee FC,2023-12-09T15:00Z
,17,Sat Dec 9 2023,15:00,GMT/+0000,Aberdeen FC,2-1,0-1,Heart of Midlothian,2023-12-09T15:00Z
,17,Sun Dec 10 2023,12:00,GMT/+0000,Kilmarnock FC,2-1,0-1,Celtic FC,2023-12-10T12:00Z
,21,Sat Dec 16 2023,15:00,GMT/+0000,St. Johnstone FC,1-0,0-0,Hibernian FC,2023-12-16T15:00Z
,18,Sat Dec 16 2023,15:00,GMT/+0000,St. Mirren FC,0-0,0-0,Motherwell FC,2023-12-16T15:00Z
,18,Sat Dec 16 2023,15:00,GMT/+0000,Ross County FC,0-1,0-0,Dundee FC,2023-12-16T15:00Z
,18,Sat Dec 16 2023,15:00,GMT/+0000,Livingston FC,0-0,0-0,Kilmarnock FC,2023-12-16T15:00Z
,18,Sat Dec 16 2023,15:00,GMT/+0000,Celtic FC,0-2,0-2,Heart of Midlothian,2023-12-16T15:00Z
,12,Wed Dec 20 2023,19:45,GMT/+0000,Rangers FC,2-0,1-0,St. Johnstone FC,2023-12-20T19:45Z
,12,Wed Dec 20 2023,19:45,GMT/+0000,Aberdeen FC,2-1,1-1,Livingston FC,2023-12-20T19:45Z
,19,Sat Dec 23 2023,15:00,GMT/+0000,Celtic FC,2-0,0-0,Livingston FC,2023-12-23T15:00Z
,19,Sat Dec 23 2023,15:00,GMT/+0000,Heart of Midlothian,2-0,1-0,St. Mirren FC,2023-12-23T15:00Z
,19,Sat Dec 23 2023,15:00,GMT/+0000,Kilmarnock FC,2-1,2-0,St. Johnstone FC,2023-12-23T15:00Z
,19,Sun Dec 24 2023,12:00,GMT/+0000,Motherwell FC,0-2,0-2,Rangers FC,2023-12-24T12:00Z
,20,Tue Dec 26 2023,15:00,GMT/+0000,Dundee FC,0-3,0-0,Celtic FC,2023-12-26T15:00Z
,20,Wed Dec 27 2023,19:45,GMT/+0000,Livingston FC,0-0,0-0,St. Johnstone FC,2023-12-27T19:45Z
,20,Wed Dec 27 2023,19:45,GMT/+0000,St. Mirren FC,0-1,0-1,Kilmarnock FC,2023-12-27T19:45Z
,20,Wed Dec 27 2023,20:00,GMT/+0000,Hibernian FC,0-1,0-0,Heart of Midlothian,2023-12-27T20:00Z
,21,Sat Dec 30 2023,15:00,GMT/+0000,Kilmarnock FC,2-2,0-1,Dundee FC,2023-12-30T15:00Z
,21,Sat Dec 30 2023,15:00,GMT/+0000,Motherwell FC,3-1,3-1,Livingston FC,2023-12-30T15:00Z
,21,Sat Dec 30 2023,12:30,GMT/+0000,Celtic FC,2-1,1-0,Rangers FC,2023-12-30T12:30Z
,21,Sat Dec 30 2023,15:00,GMT/+0000,Aberdeen FC,0-3,0-1,St. Mirren FC,2023-12-30T15:00Z
,21,Sat Dec 30 2023,15:00,GMT/+0000,Heart of Midlothian,2-2,0-0,Ross County FC,2023-12-30T15:00Z
,22,Tue Jan 2 2024,15:00,GMT/+0000,Livingston FC,1-2,0-0,Heart of Midlothian,2024-01-02T15:00Z
,22,Tue Jan 2 2024,15:00,GMT/+0000,Hibernian FC,2-2,1-1,Motherwell FC,2024-01-02T15:00Z
,22,Tue Jan 2 2024,15:00,GMT/+0000,Rangers FC,3-1,2-0,Kilmarnock FC,2024-01-02T15:00Z
,22,Tue Jan 2 2024,15:00,GMT/+0000,Ross County FC,0-3,0-2,Aberdeen FC,2024-01-02T15:00Z
,22,Tue Jan 2 2024,17:00,GMT/+0000,St. Mirren FC,0-3,0-2,Celtic FC,2024-01-02T17:00Z
,12,Tue Jan 23 2024,19:45,GMT/+0000,Heart of Midlothian,3-2,0-2,Dundee FC,2024-01-23T19:45Z
,18,Wed Jan 24 2024,19:45,GMT/+0000,St. Johnstone FC,1-1,0-0,Aberdeen FC,2024-01-24T19:45Z
,18,Wed Jan 24 2024,19:45,GMT/+0000,Hibernian FC,0-3,0-2,Rangers FC,2024-01-24T19:45Z
,23,Sat Jan 27 2024,15:00,GMT/+0000,Livingston FC,1-4,0-1,Dundee FC,2024-01-27T15:00Z
,23,Sat Jan 27 2024,15:00,GMT/+0000,Heart of Midlothian,2-0,0-0,Aberdeen FC,2024-01-27T15:00Z
,23,Sat Jan 27 2024,15:00,GMT/+0000,Kilmarnock FC,2-2,1-0,Hibernian FC,2024-01-27T15:00Z
,23,Sat Jan 27 2024,15:00,GMT/+0000,Celtic FC,1-0,1-0,Ross County FC,2024-01-27T15:00Z
,23,Sat Jan 27 2024,12:30,GMT/+0000,St. Mirren FC,0-1,0-1,Rangers FC,2024-01-27T12:30Z
,23,Sat Jan 27 2024,15:00,GMT/+0000,St. Johnstone FC,1-1,1-1,Motherwell FC,2024-01-27T15:00Z
,9,Tue Jan 30 2024,19:45,GMT/+0000,Aberdeen FC,1-1,1-0,Dundee FC,2024-01-30T19:45Z
,15,Tue Jan 30 2024,19:45,GMT/+0000,Livingston FC,2-2,1-1,Ross County FC,2024-01-30T19:45Z
,24,Sat Feb 3 2024,15:00,GMT/+0000,Motherwell FC,1-1,1-1,Kilmarnock FC,2024-02-03T15:00Z
,24,Sat Feb 3 2024,15:00,GMT/+0000,Hibernian FC,0-3,0-3,St. Mirren FC,2024-02-03T15:00Z
,24,Sat Feb 3 2024,15:00,GMT/+0000,Rangers FC,3-0,2-0,Livingston FC,2024-02-03T15:00Z
,24,Sat Feb 3 2024,15:00,GMT/+0000,Dundee FC,2-3,1-0,Heart of Midlothian,2024-02-03T15:00Z
,24,Sat Feb 3 2024,15:00,GMT/+0000,Ross County FC,0-1,0-1,St. Johnstone FC,2024-02-03T15:00Z
,24,Sat Feb 3 2024,12:30,GMT/+0000,Aberdeen FC,1-1,0-0,Celtic FC,2024-02-03T12:30Z
,25,Tue Feb 6 2024,20:00,GMT/+0000,Rangers FC,2-1,1-1,Aberdeen FC,2024-02-06T20:00Z
,25,Tue Feb 6 2024,19:45,GMT/+0000,Motherwell FC,5-0,3-0,Ross County FC,2024-02-06T19:45Z
,25,Wed Feb 7 2024,19:45,GMT/+0000,Kilmarnock FC,1-0,0-0,Livingston FC,2024-02-07T19:45Z
,25,Wed Feb 7 2024,19:45,GMT/+0000,St. Johnstone FC,0-1,0-0,Heart of Midlothian,2024-02-07T19:45Z
,25,Wed Feb 7 2024,19:45,GMT/+0000,St. Mirren FC,2-0,0-0,Dundee FC,2024-02-07T19:45Z
,25,Wed Feb 7 2024,20:00,GMT/+0000,Hibernian FC,1-2,0-1,Celtic FC,2024-02-07T20:00Z
,22,Sun Feb 11 2024,14:00,GMT/+0000,Dundee FC,2-1,0-1,St. Johnstone FC,2024-02-11T14:00Z
,20,Wed Feb 14 2024,19:45,GMT/+0000,Aberdeen FC,3-3,2-3,Motherwell FC,2024-02-14T19:45Z
,20,Wed Feb 14 2024,19:45,GMT/+0000,Rangers FC,3-1,2-1,Ross County FC,2024-02-14T19:45Z
,26,Sat Feb 17 2024,15:00,GMT/+0000,Livingston FC,1-0,1-0,St. Mirren FC,2024-02-17T15:00Z
,26,Sat Feb 17 2024,15:00,GMT/+0000,Heart of Midlothian,2-0,0-0,Motherwell FC,2024-02-17T15:00Z
,26,Sat Feb 17 2024,15:00,GMT/+0000,Celtic FC,1-1,1-0,Kilmarnock FC,2024-02-17T15:00Z
,26,Sat Feb 17 2024,15:00,GMT/+0000,Dundee FC,2-0,1-0,Ross County FC,2024-02-17T15:00Z
,26,Sat Feb 17 2024,15:00,GMT/+0000,Aberdeen FC,2-2,1-1,Hibernian FC,2024-02-17T15:00Z
,26,Sun Feb 18 2024,12:00,GMT/+0000,St. Johnstone FC,0-3,0-1,Rangers FC,2024-02-18T12:00Z
,27,Sat Feb 24 2024,15:00,GMT/+0000,Ross County FC,3-2,2-0,Livingston FC,2024-02-24T15:00Z
,27,Sat Feb 24 2024,15:00,GMT/+0000,St. Mirren FC,2-0,1-0,St. Johnstone FC,2024-02-24T15:00Z
,27,Sat Feb 24 2024,15:00,GMT/+0000,Kilmarnock FC,2-0,1-0,Aberdeen FC,2024-02-24T15:00Z
,27,Sat Feb 24 2024,15:00,GMT/+0000,Rangers FC,5-0,3-0,Heart of Midlothian,2024-02-24T15:00Z
,27,Sat Feb 24 2024,15:00,GMT/+0000,Hibernian FC,2-1,1-0,Dundee FC,2024-02-24T15:00Z
,27,Sun Feb 25 2024,12:00,GMT/+0000,Motherwell FC,1-3,1-0,Celtic FC,2024-02-25T12:00Z
,28,Tue Feb 27 2024,20:00,GMT/+0000,Ross County FC,1-1,1-0,St. Mirren FC,2024-02-27T20:00Z
,28,Wed Feb 28 2024,20:00,GMT/+0000,Livingston FC,1-3,1-0,Motherwell FC,2024-02-28T20:00Z
,28,Wed Feb 28 2024,19:45,GMT/+0000,Heart of Midlothian,1-1,1-1,Hibernian FC,2024-02-28T19:45Z
,28,Wed Feb 28 2024,19:45,GMT/+0000,Celtic FC,7-1,6-0,Dundee FC,2024-02-28T19:45Z
,28,Wed Feb 28 2024,19:45,GMT/+0000,Aberdeen FC,0-2,0-1,St. Johnstone FC,2024-02-28T19:45Z
,28,Wed Feb 28 2024,19:45,GMT/+0000,Kilmarnock FC,1-2,1-0,Rangers FC,2024-02-28T19:45Z
,29,Sat Mar 2 2024,15:00,GMT/+0000,St. Mirren FC,2-1,0-1,Aberdeen FC,2024-03-02T15:00Z
,29,Sat Mar 2 2024,15:00,GMT/+0000,St. Johnstone FC,1-1,0-1,Livingston FC,2024-03-02T15:00Z
,29,Sat Mar 2 2024,15:00,GMT/+0000,Dundee FC,2-2,1-1,Kilmarnock FC,2024-03-02T15:00Z
,29,Sat Mar 2 2024,15:00,GMT/+0000,Rangers FC,1-2,0-1,Motherwell FC,2024-03-02T15:00Z
,29,Sat Mar 2 2024,15:00,GMT/+0000,Hibernian FC,2-0,0-0,Ross County FC,2024-03-02T15:00Z
,29,Sun Mar 3 2024,12:00,GMT/+0000,Heart of Midlothian,2-0,1-0,Celtic FC,2024-03-03T12:00Z
,19,Wed Mar 13 2024,19:45,GMT/+0000,Dundee FC,1-0,0-0,Aberdeen FC,2024-03-13T19:45Z
,19,Wed Mar 13 2024,19:45,GMT/+0000,Ross County FC,2-2,1-0,Hibernian FC,2024-03-13T19:45Z
,30,Sat Mar 16 2024,15:00,GMT/+0000,Celtic FC,3-1,1-0,St. Johnstone FC,2024-03-16T15:00Z
,30,Sat Mar 16 2024,15:00,GMT/+0000,Kilmarnock FC,5-2,0-2,St. Mirren FC,2024-03-16T15:00Z
,30,Sat Mar 16 2024,15:00,GMT/+0000,Hibernian FC,3-0,3-0,Livingston FC,2024-03-16T15:00Z
,30,Sat Mar 16 2024,15:00,GMT/+0000,Motherwell FC,0-1,0-1,Aberdeen FC,2024-03-16T15:00Z
,30,Sat Mar 16 2024,15:00,GMT/+0000,Ross County FC,2-1,1-0,Heart of Midlothian,2024-03-16T15:00Z
,31,Sat Mar 30 2024,15:00,GMT/+0000,Aberdeen FC,2-1,1-1,Ross County FC,2024-03-30T15:00Z
,31,Sat Mar 30 2024,15:00,GMT/+0000,Rangers FC,3-1,2-1,Hibernian FC,2024-03-30T15:00Z
,31,Sat Mar 30 2024,15:00,GMT/+0000,Heart of Midlothian,1-1,1-0,Kilmarnock FC,2024-03-30T15:00Z
,31,Sat Mar 30 2024,15:00,GMT/+0000,Motherwell FC,1-1,0-1,St. Mirren FC,2024-03-30T15:00Z
,31,Sat Mar 30 2024,15:00,GMT/+0000,St. Johnstone FC,1-2,0-1,Dundee FC,2024-03-30T15:00Z
,31,Sun Mar 31 2024,12:00,BST/+0100,Livingston FC,0-3,0-0,Celtic FC,2024-03-31T11:00Z
,32,Sat Apr 6 2024,15:00,BST/+0100,St. Mirren FC,1-2,0-1,Heart of Midlothian,2024-04-06T14:00Z
,32,Sat Apr 6 2024,15:00,BST/+0100,Dundee FC,2-3,1-0,Motherwell FC,2024-04-06T14:00Z
,32,Sat Apr 6 2024,15:00,BST/+0100,Kilmarnock FC,1-0,0-0,Ross County FC,2024-04-06T14:00Z
,32,Sat Apr 6 2024,15:00,BST/+0100,Hibernian FC,1-2,0-0,St. Johnstone FC,2024-04-06T14:00Z
,32,Sat Apr 6 2024,15:00,BST/+0100,Livingston FC,0-0,0-0,Aberdeen FC,2024-04-06T14:00Z
,32,Sun Apr 7 2024,12:00,BST/+0100,Rangers FC,3-3,0-2,Celtic FC,2024-04-07T11:00Z
,33,Sat Apr 13 2024,15:00,BST/+0100,Celtic FC,3-0,0-0,St. Mirren FC,2024-04-13T14:00Z
,33,Sat Apr 13 2024,15:00,BST/+0100,Aberdeen FC,0-0,0-0,Dundee FC,2024-04-13T14:00Z
,33,Sat Apr 13 2024,15:00,BST/+0100,Heart of Midlothian,4-2,4-2,Livingston FC,2024-04-13T14:00Z
,33,Sat Apr 13 2024,15:00,BST/+0100,Motherwell FC,1-1,0-0,Hibernian FC,2024-04-13T14:00Z
,33,Sat Apr 13 2024,15:00,BST/+0100,St. Johnstone FC,0-2,0-1,Kilmarnock FC,2024-04-13T14:00Z
,33,Sun Apr 14 2024,12:00,BST/+0100,Ross County FC,3-2,0-1,Rangers FC,2024-04-14T11:00Z
,30,Wed Apr 17 2024,20:00,BST/+0100,Dundee FC,0-0,0-0,Rangers FC,2024-04-17T19:00Z
Playoffs - Relegation,34,Sat Apr 27 2024,15:00,BST/+0100,Aberdeen FC,1-0,0-0,Motherwell FC,2024-04-27T14:00Z
Playoffs - Relegation,34,Sat Apr 27 2024,15:00,BST/+0100,Livingston FC,2-0,1-0,Ross County FC,2024-04-27T14:00Z
Playoffs - Relegation,34,Sat Apr 27 2024,15:00,BST/+0100,St. Johnstone FC,1-3,0-2,Hibernian FC,2024-04-27T14:00Z
Playoffs - Championship,34,Sat Apr 27 2024,15:00,BST/+0100,Kilmarnock FC,0-0,0-0,Heart of Midlothian,2024-04-27T14:00Z
Playoffs - Championship,34,Sun Apr 28 2024,15:00,BST/+0100,Dundee FC,1-2,0-1,Celtic FC,2024-04-28T14:00Z
Playoffs - Championship,34,Sun Apr 28 2024,12:30,BST/+0100,St. Mirren FC,1-2,1-1,Rangers FC,2024-04-28T11:30Z
Playoffs - Relegation,35,Sat May 4 2024,15:00,BST/+0100,Aberdeen FC,1-0,0-0,St. Johnstone FC,2024-05-04T14:00Z
Playoffs - Championship,35,Sat May 4 2024,15:00,BST/+0100,Celtic FC,3-0,2-0,Heart of Midlothian,2024-05-04T14:00Z
Playoffs - Relegation,35,Sat May 4 2024,15:00,BST/+0100,Motherwell FC,4-1,2-0,Livingston FC,2024-05-04T14:00Z
Playoffs - Relegation,35,Sat May 4 2024,15:00,BST/+0100,Ross County FC,2-1,1-1,Hibernian FC,2024-05-04T14:00Z
Playoffs - Championship,35,Sat May 4 2024,15:00,BST/+0100,Dundee FC,1-3,0-1,St. Mirren FC,2024-05-04T14:00Z
Playoffs - Championship,35,Sun May 5 2024,13:00,BST/+0100,Rangers FC,4-1,1-1,Kilmarnock FC,2024-05-05T12:00Z
Playoffs - Championship,36,Sat May 11 2024,12:30,BST/+0100,Celtic FC,2-1,2-1,Rangers FC,2024-05-11T11:30Z
Playoffs - Championship,36,Sat May 11 2024,15:00,BST/+0100,Heart of Midlothian,3-0,1-0,Dundee FC,2024-05-11T14:00Z
Playoffs - Championship,36,Sat May 11 2024,15:00,BST/+0100,St. Mirren FC,0-1,0-1,Kilmarnock FC,2024-05-11T14:00Z
Playoffs - Relegation,36,Sat May 11 2024,15:00,BST/+0100,Ross County FC,1-5,1-2,Motherwell FC,2024-05-11T14:00Z
Playoffs - Relegation,36,Sat May 11 2024,15:00,BST/+0100,Livingston FC,2-1,0-1,St. Johnstone FC,2024-05-11T14:00Z
