Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
3,Sun Aug 27 2023,20:30,WEST/+0100,Sporting CP,1-0,0-0,FC Famalicão,2023-08-27T19:30Z
3,Sun Aug 27 2023,15:30,WEST/+0100,Boavista,1-1,0-1,Casa Pia AC,2023-08-27T14:30Z
3,Mon Aug 28 2023,20:15,WEST/+0100,Rio Ave FC,1-2,0-0,FC Porto,2023-08-28T19:15Z
4,Fri Sep 1 2023,20:15,WEST/+0100,FC Vizela,1-0,0-0,Gil Vicente,2023-09-01T19:15Z
4,Sat Sep 2 2023,15:30,WEST/+0100,Casa Pia AC,1-1,1-0,Rio Ave FC,2023-09-02T14:30Z
4,Sat Sep 2 2023,18:00,WEST/+0100,FC Famalicão,1-0,0-0,SC Farense,2023-09-02T17:00Z
4,Sat Sep 2 2023,18:00,WEST/+0100,Portimonense SC,1-1,1-1,Estrela Amadora,2023-09-02T17:00Z
4,Sat Sep 2 2023,20:30,WEST/+0100,SL Benfica,4-0,3-0,Vitória Guimarães,2023-09-02T19:30Z
4,Sun Sep 3 2023,20:30,WEST/+0100,Sporting Braga,1-1,0-1,Sporting CP,2023-09-03T19:30Z
4,Sun Sep 3 2023,15:30,WEST/+0100,GD Chaves,1-2,0-1,Moreirense FC,2023-09-03T14:30Z
4,Sun Sep 3 2023,15:30,WEST/+0100,GD Estoril,1-2,1-2,Boavista,2023-09-03T14:30Z
4,Sun Sep 3 2023,18:00,WEST/+0100,FC Porto,1-1,0-0,FC Arouca,2023-09-03T17:00Z
3,Sat Sep 9 2023,18:00,WEST/+0100,Moreirense FC,2-3,2-1,Sporting Braga,2023-09-09T17:00Z
5,Fri Sep 15 2023,19:15,WEST/+0100,Estrela Amadora,0-1,0-1,FC Porto,2023-09-15T18:15Z
5,Sat Sep 16 2023,18:00,WEST/+0100,SC Farense,3-1,2-0,Sporting Braga,2023-09-16T17:00Z
5,Sat Sep 16 2023,20:30,WEST/+0100,FC Vizela,1-2,0-2,SL Benfica,2023-09-16T19:30Z
5,Sat Sep 16 2023,15:30,WEST/+0100,Rio Ave FC,1-1,0-1,FC Famalicão,2023-09-16T14:30Z
5,Sun Sep 17 2023,15:30,WEST/+0100,FC Arouca,0-1,0-0,Casa Pia AC,2023-09-17T14:30Z
5,Sun Sep 17 2023,15:30,WEST/+0100,Gil Vicente,5-3,3-0,GD Estoril,2023-09-17T14:30Z
5,Sun Sep 17 2023,18:00,WEST/+0100,Vitória Guimarães,1-2,1-0,Portimonense SC,2023-09-17T17:00Z
5,Sun Sep 17 2023,20:30,WEST/+0100,Sporting CP,3-0,0-0,Moreirense FC,2023-09-17T19:30Z
5,Mon Sep 18 2023,20:15,WEST/+0100,Boavista,4-1,4-0,GD Chaves,2023-09-18T19:15Z
6,Fri Sep 22 2023,20:15,WEST/+0100,FC Famalicão,1-0,1-0,FC Arouca,2023-09-22T19:15Z
6,Sat Sep 23 2023,15:30,WEST/+0100,Moreirense FC,1-0,1-0,SC Farense,2023-09-23T14:30Z
6,Sat Sep 23 2023,15:30,WEST/+0100,GD Estoril,2-2,0-0,FC Vizela,2023-09-23T14:30Z
6,Sat Sep 23 2023,18:00,WEST/+0100,Casa Pia AC,0-0,0-0,Vitória Guimarães,2023-09-23T17:00Z
6,Sat Sep 23 2023,20:30,WEST/+0100,FC Porto,2-1,1-1,Gil Vicente,2023-09-23T19:30Z
6,Sun Sep 24 2023,18:00,WEST/+0100,Portimonense SC,1-3,0-2,SL Benfica,2023-09-24T17:00Z
6,Sun Sep 24 2023,20:30,WEST/+0100,Sporting Braga,4-1,2-1,Boavista,2023-09-24T19:30Z
6,Sun Sep 24 2023,15:30,WEST/+0100,GD Chaves,2-2,0-1,Estrela Amadora,2023-09-24T14:30Z
6,Mon Sep 25 2023,20:15,WEST/+0100,Sporting CP,2-0,2-0,Rio Ave FC,2023-09-25T19:15Z
7,Thu Sep 28 2023,20:15,WEST/+0100,Estrela Amadora,2-4,0-1,Sporting Braga,2023-09-28T19:15Z
7,Fri Sep 29 2023,20:15,WEST/+0100,SL Benfica,1-0,0-0,FC Porto,2023-09-29T19:15Z
7,Sat Sep 30 2023,18:00,WEST/+0100,Boavista,2-2,1-1,FC Famalicão,2023-09-30T17:00Z
7,Sat Sep 30 2023,20:30,WEST/+0100,SC Farense,2-3,1-2,Sporting CP,2023-09-30T19:30Z
7,Sat Sep 30 2023,15:30,WEST/+0100,FC Vizela,2-3,0-2,Portimonense SC,2023-09-30T14:30Z
7,Sun Oct 1 2023,18:00,WEST/+0100,Vitória Guimarães,3-2,0-2,GD Estoril,2023-10-01T17:00Z
7,Sun Oct 1 2023,20:30,WEST/+0100,Rio Ave FC,0-4,0-2,Moreirense FC,2023-10-01T19:30Z
7,Sun Oct 1 2023,15:30,WEST/+0100,FC Arouca,0-2,0-0,GD Chaves,2023-10-01T14:30Z
7,Mon Oct 2 2023,20:15,WEST/+0100,Gil Vicente,2-0,0-0,Casa Pia AC,2023-10-02T19:15Z
8,Fri Oct 6 2023,20:15,WEST/+0100,Moreirense FC,1-1,1-1,Boavista,2023-10-06T19:15Z
8,Sat Oct 7 2023,15:30,WEST/+0100,GD Chaves,4-2,1-2,Gil Vicente,2023-10-07T14:30Z
8,Sat Oct 7 2023,15:30,WEST/+0100,SC Farense,0-0,0-0,FC Vizela,2023-10-07T14:30Z
8,Sat Oct 7 2023,18:00,WEST/+0100,Sporting Braga,2-1,0-1,Rio Ave FC,2023-10-07T17:00Z
8,Sat Oct 7 2023,20:30,WEST/+0100,GD Estoril,0-1,0-0,SL Benfica,2023-10-07T19:30Z
8,Sun Oct 8 2023,15:30,WEST/+0100,FC Famalicão,1-3,0-2,Vitória Guimarães,2023-10-08T14:30Z
8,Sun Oct 8 2023,18:00,WEST/+0100,FC Porto,1-0,1-0,Portimonense SC,2023-10-08T17:00Z
8,Sun Oct 8 2023,20:30,WEST/+0100,Sporting CP,2-1,1-0,FC Arouca,2023-10-08T19:30Z
8,Sun Oct 8 2023,15:30,WEST/+0100,Casa Pia AC,0-1,0-0,Estrela Amadora,2023-10-08T14:30Z
9,Fri Oct 27 2023,20:15,WEST/+0100,FC Arouca,0-1,0-1,Moreirense FC,2023-10-27T19:15Z
9,Sat Oct 28 2023,15:30,WEST/+0100,Portimonense SC,1-0,1-0,GD Estoril,2023-10-28T14:30Z
9,Sat Oct 28 2023,18:00,WEST/+0100,SL Benfica,1-1,1-0,Casa Pia AC,2023-10-28T17:00Z
9,Sat Oct 28 2023,18:00,WEST/+0100,Vitória Guimarães,5-0,3-0,GD Chaves,2023-10-28T17:00Z
9,Sat Oct 28 2023,20:30,WEST/+0100,Gil Vicente,3-3,1-0,Sporting Braga,2023-10-28T19:30Z
9,Sun Oct 29 2023,18:00,WET/+0000,Estrela Amadora,1-0,0-0,FC Famalicão,2023-10-29T18:00Z
9,Sun Oct 29 2023,20:30,WET/+0000,FC Vizela,0-2,0-2,FC Porto,2023-10-29T20:30Z
9,Sun Oct 29 2023,15:30,WET/+0000,Rio Ave FC,3-4,2-2,SC Farense,2023-10-29T15:30Z
9,Mon Oct 30 2023,20:15,WET/+0000,Boavista,0-2,0-1,Sporting CP,2023-10-30T20:15Z
10,Fri Nov 3 2023,20:15,WET/+0000,FC Porto,0-1,0-0,GD Estoril,2023-11-03T20:15Z
10,Sat Nov 4 2023,18:00,WET/+0000,FC Famalicão,3-1,2-0,Gil Vicente,2023-11-04T18:00Z
10,Sat Nov 4 2023,20:30,WET/+0000,Sporting Braga,6-1,0-1,Portimonense SC,2023-11-04T20:30Z
10,Sat Nov 4 2023,15:30,WET/+0000,GD Chaves,0-2,0-0,SL Benfica,2023-11-04T15:30Z
10,Sun Nov 5 2023,15:30,WET/+0000,Casa Pia AC,0-1,0-0,FC Vizela,2023-11-05T15:30Z
10,Sun Nov 5 2023,15:30,WET/+0000,Moreirense FC,1-0,0-0,Vitória Guimarães,2023-11-05T15:30Z
10,Sun Nov 5 2023,18:00,WET/+0000,Rio Ave FC,2-0,1-0,Boavista,2023-11-05T18:00Z
10,Sun Nov 5 2023,20:30,WET/+0000,Sporting CP,3-2,1-0,Estrela Amadora,2023-11-05T20:30Z
10,Mon Nov 6 2023,20:15,WET/+0000,SC Farense,2-0,2-0,FC Arouca,2023-11-06T20:15Z
11,Fri Nov 10 2023,20:15,WET/+0000,GD Estoril,4-0,2-0,Casa Pia AC,2023-11-10T20:15Z
11,Sat Nov 11 2023,18:00,WET/+0000,Estrela Amadora,0-1,0-0,Moreirense FC,2023-11-11T18:00Z
11,Sat Nov 11 2023,18:00,WET/+0000,FC Vizela,0-0,0-0,FC Famalicão,2023-11-11T18:00Z
11,Sat Nov 11 2023,20:30,WET/+0000,Vitória Guimarães,1-2,1-1,FC Porto,2023-11-11T20:30Z
11,Sat Nov 11 2023,15:30,WET/+0000,Portimonense SC,2-1,2-0,GD Chaves,2023-11-11T15:30Z
11,Sun Nov 12 2023,15:30,WET/+0000,Boavista,1-3,0-1,SC Farense,2023-11-12T15:30Z
11,Sun Nov 12 2023,15:30,WET/+0000,Gil Vicente,1-1,0-0,Rio Ave FC,2023-11-12T15:30Z
11,Sun Nov 12 2023,18:00,WET/+0000,FC Arouca,0-1,0-1,Sporting Braga,2023-11-12T18:00Z
11,Sun Nov 12 2023,20:30,WET/+0000,SL Benfica,2-1,0-1,Sporting CP,2023-11-12T20:30Z
12,Fri Dec 1 2023,20:30,WET/+0000,GD Chaves,2-1,1-1,FC Vizela,2023-12-01T20:30Z
12,Sat Dec 2 2023,15:30,WET/+0000,SC Farense,1-2,0-1,Vitória Guimarães,2023-12-02T15:30Z
12,Sat Dec 2 2023,18:00,WET/+0000,FC Famalicão,0-3,0-2,FC Porto,2023-12-02T18:00Z
12,Sat Dec 2 2023,20:30,WET/+0000,Casa Pia AC,1-0,0-0,Portimonense SC,2023-12-02T20:30Z
12,Sat Dec 2 2023,15:30,WET/+0000,Rio Ave FC,1-1,0-0,Estrela Amadora,2023-12-02T15:30Z
12,Sun Dec 3 2023,15:30,WET/+0000,Sporting Braga,3-1,1-1,GD Estoril,2023-12-03T15:30Z
12,Sun Dec 3 2023,18:00,WET/+0000,Moreirense FC,0-0,0-0,SL Benfica,2023-12-03T18:00Z
12,Sun Dec 3 2023,20:30,WET/+0000,Boavista,0-4,0-3,FC Arouca,2023-12-03T20:30Z
12,Mon Dec 4 2023,20:15,WET/+0000,Sporting CP,3-1,1-1,Gil Vicente,2023-12-04T20:15Z
13,Fri Dec 8 2023,18:00,WET/+0000,SL Benfica,1-1,0-0,SC Farense,2023-12-08T18:00Z
13,Fri Dec 8 2023,15:30,WET/+0000,FC Vizela,1-3,0-1,Sporting Braga,2023-12-08T15:30Z
13,Sat Dec 9 2023,18:00,WET/+0000,Vitória Guimarães,3-2,1-1,Sporting CP,2023-12-09T18:00Z
13,Sat Dec 9 2023,20:30,WET/+0000,FC Porto,3-1,1-0,Casa Pia AC,2023-12-09T20:30Z
13,Sat Dec 9 2023,15:30,WET/+0000,Portimonense SC,1-1,0-1,FC Famalicão,2023-12-09T15:30Z
13,Sun Dec 10 2023,15:30,WET/+0000,Estrela Amadora,3-1,0-0,Boavista,2023-12-10T15:30Z
13,Sun Dec 10 2023,18:00,WET/+0000,FC Arouca,2-2,0-2,Rio Ave FC,2023-12-10T18:00Z
13,Sun Dec 10 2023,20:30,WET/+0000,GD Estoril,4-0,1-0,GD Chaves,2023-12-10T20:30Z
13,Mon Dec 11 2023,20:15,WET/+0000,Gil Vicente,1-1,1-0,Moreirense FC,2023-12-11T20:15Z
14,Fri Dec 15 2023,20:15,WET/+0000,SC Farense,0-0,0-0,Estrela Amadora,2023-12-15T20:15Z
14,Sat Dec 16 2023,18:00,WET/+0000,FC Arouca,3-0,1-0,Gil Vicente,2023-12-16T18:00Z
14,Sat Dec 16 2023,20:30,WET/+0000,Boavista,1-1,0-1,Vitória Guimarães,2023-12-16T20:30Z
14,Sat Dec 16 2023,15:30,WET/+0000,Rio Ave FC,1-1,0-0,FC Vizela,2023-12-16T15:30Z
14,Sun Dec 17 2023,15:30,WET/+0000,Moreirense FC,5-2,2-1,Portimonense SC,2023-12-17T15:30Z
14,Sun Dec 17 2023,15:30,WET/+0000,GD Chaves,1-3,1-2,Casa Pia AC,2023-12-17T15:30Z
14,Sun Dec 17 2023,18:00,WET/+0000,FC Famalicão,1-1,1-1,GD Estoril,2023-12-17T18:00Z
14,Sun Dec 17 2023,20:30,WET/+0000,Sporting Braga,0-1,0-1,SL Benfica,2023-12-17T20:30Z
14,Mon Dec 18 2023,20:15,WET/+0000,Sporting CP,2-0,1-0,FC Porto,2023-12-18T20:15Z
15,Sat Dec 23 2023,15:30,WET/+0000,Vitória Guimarães,1-0,0-0,Rio Ave FC,2023-12-23T15:30Z
15,Sat Dec 23 2023,15:30,WET/+0000,FC Vizela,0-0,0-0,Moreirense FC,2023-12-23T15:30Z
15,Thu Dec 28 2023,20:15,WET/+0000,Estrela Amadora,1-4,1-0,FC Arouca,2023-12-28T20:15Z
15,Fri Dec 29 2023,20:45,WET/+0000,FC Porto,1-0,0-0,GD Chaves,2023-12-29T20:45Z
15,Fri Dec 29 2023,18:45,WET/+0000,SL Benfica,3-0,1-0,FC Famalicão,2023-12-29T18:45Z
15,Sat Dec 30 2023,15:30,WET/+0000,GD Estoril,4-0,2-0,SC Farense,2023-12-30T15:30Z
15,Sat Dec 30 2023,15:30,WET/+0000,Gil Vicente,1-0,0-0,Boavista,2023-12-30T15:30Z
15,Sat Dec 30 2023,18:00,WET/+0000,Casa Pia AC,1-3,0-0,Sporting Braga,2023-12-30T18:00Z
15,Sat Dec 30 2023,20:30,WET/+0000,Portimonense SC,1-2,0-0,Sporting CP,2023-12-30T20:30Z
16,Fri Jan 5 2024,20:45,WET/+0000,Boavista,1-1,1-1,FC Porto,2024-01-05T20:45Z
16,Fri Jan 5 2024,18:45,WET/+0000,Sporting CP,5-1,2-0,GD Estoril,2024-01-05T18:45Z
16,Sat Jan 6 2024,15:30,WET/+0000,Estrela Amadora,1-1,1-0,FC Vizela,2024-01-06T15:30Z
16,Sat Jan 6 2024,15:30,WET/+0000,SC Farense,1-0,0-0,Gil Vicente,2024-01-06T15:30Z
16,Sat Jan 6 2024,18:00,WET/+0000,FC Arouca,0-3,0-1,SL Benfica,2024-01-06T18:00Z
16,Sat Jan 6 2024,20:30,WET/+0000,Sporting Braga,1-1,0-0,Vitória Guimarães,2024-01-06T20:30Z
16,Sun Jan 7 2024,20:30,WET/+0000,FC Famalicão,2-2,2-1,GD Chaves,2024-01-07T20:30Z
16,Sun Jan 7 2024,18:00,WET/+0000,Rio Ave FC,2-0,0-0,Portimonense SC,2024-01-07T18:00Z
16,Mon Jan 8 2024,20:15,WET/+0000,Moreirense FC,1-4,1-3,Casa Pia AC,2024-01-08T20:15Z
17,Fri Jan 12 2024,20:15,WET/+0000,Portimonense SC,1-0,0-0,SC Farense,2024-01-12T20:15Z
17,Sat Jan 13 2024,18:00,WET/+0000,GD Chaves,0-3,0-1,Sporting CP,2024-01-13T18:00Z
17,Sat Jan 13 2024,20:30,WET/+0000,GD Estoril,1-3,0-2,Moreirense FC,2024-01-13T20:30Z
17,Sat Jan 13 2024,15:30,WET/+0000,Casa Pia AC,0-2,0-1,FC Famalicão,2024-01-13T15:30Z
17,Sun Jan 14 2024,18:00,WET/+0000,SL Benfica,4-1,1-1,Rio Ave FC,2024-01-14T18:00Z
17,Sun Jan 14 2024,18:00,WET/+0000,FC Vizela,1-4,0-2,Boavista,2024-01-14T18:00Z
17,Sun Jan 14 2024,20:30,WET/+0000,FC Porto,2-0,1-0,Sporting Braga,2024-01-14T20:30Z
17,Sun Jan 14 2024,15:30,WET/+0000,Gil Vicente,1-1,1-0,Estrela Amadora,2024-01-14T15:30Z
17,Mon Jan 15 2024,20:15,WET/+0000,Vitória Guimarães,2-1,1-1,FC Arouca,2024-01-15T20:15Z
18,Thu Jan 18 2024,18:45,WET/+0000,FC Famalicão,1-2,0-0,Sporting Braga,2024-01-18T18:45Z
18,Thu Jan 18 2024,20:45,WET/+0000,FC Vizela,2-5,1-1,Sporting CP,2024-01-18T20:45Z
18,Fri Jan 19 2024,20:15,WET/+0000,SL Benfica,2-0,0-0,Boavista,2024-01-19T20:15Z
18,Sat Jan 20 2024,18:00,WET/+0000,Casa Pia AC,1-3,0-2,SC Farense,2024-01-20T18:00Z
18,Sat Jan 20 2024,20:30,WET/+0000,FC Porto,5-0,1-0,Moreirense FC,2024-01-20T20:30Z
18,Sat Jan 20 2024,15:30,WET/+0000,GD Estoril,1-2,1-2,FC Arouca,2024-01-20T15:30Z
18,Sun Jan 21 2024,18:00,WET/+0000,GD Chaves,0-0,0-0,Rio Ave FC,2024-01-21T18:00Z
18,Sun Jan 21 2024,20:30,WET/+0000,Vitória Guimarães,3-0,1-0,Estrela Amadora,2024-01-21T20:30Z
18,Sun Jan 21 2024,15:30,WET/+0000,Portimonense SC,0-2,0-1,Gil Vicente,2024-01-21T15:30Z
19,Sun Jan 28 2024,15:30,WET/+0000,Boavista,1-4,0-3,Portimonense SC,2024-01-28T15:30Z
19,Sun Jan 28 2024,15:30,WET/+0000,Moreirense FC,1-0,0-0,FC Famalicão,2024-01-28T15:30Z
19,Sun Jan 28 2024,18:00,WET/+0000,SC Farense,1-3,0-2,FC Porto,2024-01-28T18:00Z
19,Sun Jan 28 2024,20:30,WET/+0000,FC Arouca,5-0,2-0,FC Vizela,2024-01-28T20:30Z
19,Sun Jan 28 2024,20:30,WET/+0000,Gil Vicente,1-0,0-0,Vitória Guimarães,2024-01-28T20:30Z
19,Mon Jan 29 2024,20:45,WET/+0000,Sporting CP,8-0,5-0,Casa Pia AC,2024-01-29T20:45Z
19,Mon Jan 29 2024,18:45,WET/+0000,Estrela Amadora,1-4,1-2,SL Benfica,2024-01-29T18:45Z
19,Wed Jan 31 2024,20:45,WET/+0000,Sporting Braga,1-1,0-0,GD Chaves,2024-01-31T20:45Z
19,Wed Jan 31 2024,18:45,WET/+0000,Rio Ave FC,1-1,0-0,GD Estoril,2024-01-31T18:45Z
20,Sat Feb 3 2024,15:30,WET/+0000,Portimonense SC,1-2,0-0,FC Arouca,2024-02-03T15:30Z
20,Sat Feb 3 2024,20:30,WET/+0000,FC Porto,0-0,0-0,Rio Ave FC,2024-02-03T20:30Z
20,Sun Feb 4 2024,15:30,WET/+0000,GD Chaves,1-1,0-1,SC Farense,2024-02-04T15:30Z
20,Sun Feb 4 2024,18:00,WET/+0000,SL Benfica,3-0,2-0,Gil Vicente,2024-02-04T18:00Z
20,Sun Feb 4 2024,18:00,WET/+0000,GD Estoril,1-0,0-0,Estrela Amadora,2024-02-04T18:00Z
20,Sun Feb 4 2024,20:30,WET/+0000,Sporting Braga,1-0,1-0,Moreirense FC,2024-02-04T20:30Z
20,Sun Feb 4 2024,15:30,WET/+0000,FC Vizela,0-1,0-0,Vitória Guimarães,2024-02-04T15:30Z
20,Mon Feb 5 2024,20:15,WET/+0000,Casa Pia AC,0-0,0-0,Boavista,2024-02-05T20:15Z
21,Fri Feb 9 2024,20:15,WET/+0000,Estrela Amadora,3-0,3-0,Portimonense SC,2024-02-09T20:15Z
21,Sat Feb 10 2024,20:30,WET/+0000,Boavista,2-1,2-0,GD Estoril,2024-02-10T20:30Z
21,Sat Feb 10 2024,15:30,WET/+0000,SC Farense,1-1,0-1,FC Famalicão,2024-02-10T15:30Z
21,Sat Feb 10 2024,18:00,WET/+0000,Moreirense FC,1-0,0-0,GD Chaves,2024-02-10T18:00Z
21,Sun Feb 11 2024,15:30,WET/+0000,Rio Ave FC,1-0,0-0,Casa Pia AC,2024-02-11T15:30Z
21,Sun Feb 11 2024,18:00,WET/+0000,Sporting CP,5-0,2-0,Sporting Braga,2024-02-11T18:00Z
21,Sun Feb 11 2024,20:30,WET/+0000,Vitória Guimarães,2-2,1-1,SL Benfica,2024-02-11T20:30Z
21,Mon Feb 12 2024,20:15,WET/+0000,FC Arouca,3-2,2-1,FC Porto,2024-02-12T20:15Z
21,Tue Feb 13 2024,15:30,WET/+0000,Gil Vicente,0-1,0-1,FC Vizela,2024-02-13T15:30Z
22,Fri Feb 16 2024,20:15,WET/+0000,FC Famalicão,2-1,1-1,Rio Ave FC,2024-02-16T20:15Z
22,Sat Feb 17 2024,20:30,WET/+0000,FC Porto,2-0,1-0,Estrela Amadora,2024-02-17T20:30Z
22,Sat Feb 17 2024,15:30,WET/+0000,GD Chaves,2-1,1-1,Boavista,2024-02-17T15:30Z
22,Sat Feb 17 2024,18:00,WET/+0000,Portimonense SC,1-1,0-1,Vitória Guimarães,2024-02-17T18:00Z
22,Sun Feb 18 2024,15:30,WET/+0000,Casa Pia AC,1-0,0-0,FC Arouca,2024-02-18T15:30Z
22,Sun Feb 18 2024,18:00,WET/+0000,SL Benfica,6-1,5-0,FC Vizela,2024-02-18T18:00Z
22,Sun Feb 18 2024,18:00,WET/+0000,GD Estoril,1-3,0-0,Gil Vicente,2024-02-18T18:00Z
22,Sun Feb 18 2024,20:30,WET/+0000,Sporting Braga,2-1,0-0,SC Farense,2024-02-18T20:30Z
22,Mon Feb 19 2024,20:15,WET/+0000,Moreirense FC,0-2,0-2,Sporting CP,2024-02-19T20:15Z
23,Fri Feb 23 2024,20:15,WET/+0000,FC Arouca,3-2,2-1,FC Famalicão,2024-02-23T20:15Z
23,Sat Feb 24 2024,20:30,WET/+0000,Vitória Guimarães,0-2,0-2,Casa Pia AC,2024-02-24T20:30Z
23,Sat Feb 24 2024,15:30,WET/+0000,SC Farense,0-1,0-1,Moreirense FC,2024-02-24T15:30Z
23,Sat Feb 24 2024,18:00,WET/+0000,Estrela Amadora,1-1,1-1,GD Chaves,2024-02-24T18:00Z
23,Sun Feb 25 2024,15:30,WET/+0000,FC Vizela,3-3,2-0,GD Estoril,2024-02-25T15:30Z
23,Sun Feb 25 2024,18:00,WET/+0000,SL Benfica,4-0,0-0,Portimonense SC,2024-02-25T18:00Z
23,Sun Feb 25 2024,18:00,WET/+0000,Gil Vicente,1-1,0-0,FC Porto,2024-02-25T18:00Z
23,Sun Feb 25 2024,20:30,WET/+0000,Rio Ave FC,3-3,2-2,Sporting CP,2024-02-25T20:30Z
23,Mon Feb 26 2024,20:15,WET/+0000,Boavista,0-4,0-2,Sporting Braga,2024-02-26T20:15Z
24,Fri Mar 1 2024,20:15,WET/+0000,GD Chaves,1-5,1-2,FC Arouca,2024-03-01T20:15Z
24,Sat Mar 2 2024,18:00,WET/+0000,GD Estoril,1-3,0-3,Vitória Guimarães,2024-03-02T18:00Z
24,Sat Mar 2 2024,15:30,WET/+0000,Moreirense FC,0-0,0-0,Rio Ave FC,2024-03-02T15:30Z
24,Sat Mar 2 2024,20:30,WET/+0000,Sporting Braga,3-0,0-0,Estrela Amadora,2024-03-02T20:30Z
24,Sun Mar 3 2024,15:30,WET/+0000,Casa Pia AC,0-0,0-0,Gil Vicente,2024-03-03T15:30Z
24,Sun Mar 3 2024,20:30,WET/+0000,FC Porto,5-0,2-0,SL Benfica,2024-03-03T20:30Z
24,Sun Mar 3 2024,15:30,WET/+0000,Portimonense SC,0-0,0-0,FC Vizela,2024-03-03T15:30Z
24,Sun Mar 3 2024,18:00,WET/+0000,Sporting CP,3-2,2-1,SC Farense,2024-03-03T18:00Z
24,Mon Mar 4 2024,20:15,WET/+0000,FC Famalicão,1-1,1-0,Boavista,2024-03-04T20:15Z
25,Fri Mar 8 2024,18:45,WET/+0000,Portimonense SC,0-3,0-1,FC Porto,2024-03-08T18:45Z
25,Fri Mar 8 2024,20:45,WET/+0000,Estrela Amadora,3-1,0-0,Casa Pia AC,2024-03-08T20:45Z
25,Sat Mar 9 2024,18:00,WET/+0000,Rio Ave FC,0-0,0-0,Sporting Braga,2024-03-09T18:00Z
25,Sat Mar 9 2024,15:30,WET/+0000,FC Vizela,2-1,0-1,SC Farense,2024-03-09T15:30Z
25,Sat Mar 9 2024,18:00,WET/+0000,Boavista,1-0,0-0,Moreirense FC,2024-03-09T18:00Z
25,Sat Mar 9 2024,20:30,WET/+0000,Vitória Guimarães,1-0,1-0,FC Famalicão,2024-03-09T20:30Z
25,Sun Mar 10 2024,18:00,WET/+0000,FC Arouca,0-3,0-1,Sporting CP,2024-03-10T18:00Z
25,Sun Mar 10 2024,20:30,WET/+0000,SL Benfica,3-1,2-1,GD Estoril,2024-03-10T20:30Z
25,Mon Mar 11 2024,20:15,WET/+0000,Gil Vicente,0-0,0-0,GD Chaves,2024-03-11T20:15Z
26,Fri Mar 15 2024,20:15,WET/+0000,GD Estoril,1-0,0-0,Portimonense SC,2024-03-15T20:15Z
26,Sat Mar 16 2024,20:30,WET/+0000,FC Porto,4-1,0-1,FC Vizela,2024-03-16T20:30Z
