Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Fri Apr 8 2022,19:00,-0300,Vasco da Gama RJ,1-1,1-1,Vila Nova GO,2022-04-08T22:00Z
1,Fri Apr 8 2022,21:30,-0300,Bahia BA,2-0,0-0,Cruzeiro,2022-04-09T00:30Z
1,Fri Apr 8 2022,19:00,-0300,Brusque SC,1-0,0-0,Guarani SP,2022-04-08T22:00Z
1,Sat Apr 9 2022,16:30,-0300,Ponte Preta,0-0,0-0,Grêmio Porto Alegre,2022-04-09T19:30Z
1,Sat Apr 9 2022,18:30,-0300,Sport Recife PE,1-0,0-0,Sampaio Corrêa MA,2022-04-09T21:30Z
1,Sat Apr 9 2022,21:00,-0300,Tombense MG,1-1,0-0,Operário Ferroviário PR,2022-04-10T00:00Z
1,Sat Apr 9 2022,16:00,-0300,Chapecoense,1-1,0-0,Ituano SP,2022-04-09T19:00Z
1,Sun Apr 10 2022,11:00,-0300,Londrina PR,2-0,2-0,Náutico PE,2022-04-10T14:00Z
2,Tue Apr 12 2022,21:30,-0300,Cruzeiro,1-0,0-0,Brusque SC,2022-04-13T00:30Z
2,Tue Apr 12 2022,19:00,-0300,Vila Nova GO,0-0,0-0,Grêmio Novorizontino SP,2022-04-12T22:00Z
2,Thu Apr 14 2022,20:00,-0300,Criciúma SC,1-0,1-0,Londrina PR,2022-04-14T23:00Z
2,Fri Apr 15 2022,19:00,-0300,Grêmio Porto Alegre,0-1,0-0,Chapecoense,2022-04-15T22:00Z
2,Fri Apr 15 2022,21:30,-0300,Náutico PE,0-1,0-1,Bahia BA,2022-04-16T00:30Z
2,Sat Apr 16 2022,18:30,-0300,Guarani SP,0-0,0-0,Sport Recife PE,2022-04-16T21:30Z
2,Sat Apr 16 2022,16:00,-0300,Ituano SP,0-0,0-0,CSA AL,2022-04-16T19:00Z
2,Sat Apr 16 2022,11:00,-0300,Operário Ferroviário PR,2-0,1-0,Ponte Preta,2022-04-16T14:00Z
2,Sat Apr 16 2022,16:30,-0300,Sampaio Corrêa MA,1-1,1-1,Tombense MG,2022-04-16T19:30Z
2,Sat Apr 16 2022,19:00,-0300,CR Brasil AL,1-1,1-1,Vasco da Gama RJ,2022-04-16T22:00Z
3,Thu Apr 21 2022,16:30,-0300,Grêmio Porto Alegre,3-1,2-1,Guarani SP,2022-04-21T19:30Z
3,Thu Apr 21 2022,19:00,-0300,Londrina PR,1-1,1-1,Grêmio Novorizontino SP,2022-04-21T22:00Z
3,Fri Apr 22 2022,19:00,-0300,CSA AL,1-1,1-1,Bahia BA,2022-04-22T22:00Z
3,Fri Apr 22 2022,21:30,-0300,Chapecoense,0-0,0-0,Vasco da Gama RJ,2022-04-23T00:30Z
3,Sat Apr 23 2022,19:00,-0300,Tombense MG,1-1,0-0,Cruzeiro,2022-04-23T22:00Z
3,Sat Apr 23 2022,11:00,-0300,Criciúma SC,1-1,1-0,Sport Recife PE,2022-04-23T14:00Z
3,Sat Apr 23 2022,16:00,-0300,Ponte Preta,1-0,1-0,CR Brasil AL,2022-04-23T19:00Z
3,Sat Apr 23 2022,18:30,-0300,Sampaio Corrêa MA,3-1,1-0,Brusque SC,2022-04-23T21:30Z
3,Sat Apr 23 2022,19:00,-0300,Ituano SP,3-1,2-0,Vila Nova GO,2022-04-23T22:00Z
3,Sun Apr 24 2022,16:00,-0300,Náutico PE,2-0,1-0,Operário Ferroviário PR,2022-04-24T19:00Z
4,Tue Apr 26 2022,21:30,-0300,Cruzeiro,1-0,0-0,Londrina PR,2022-04-27T00:30Z
4,Tue Apr 26 2022,21:30,-0300,Bahia BA,1-0,1-0,Sampaio Corrêa MA,2022-04-27T00:30Z
4,Tue Apr 26 2022,19:00,-0300,Grêmio Novorizontino SP,0-3,0-2,Chapecoense,2022-04-26T22:00Z
4,Tue Apr 26 2022,19:00,-0300,Sport Recife PE,1-0,0-0,Ituano SP,2022-04-26T22:00Z
4,Tue Apr 26 2022,20:30,-0300,Brusque SC,2-0,0-0,CSA AL,2022-04-26T23:30Z
4,Tue Apr 26 2022,20:30,-0300,Vila Nova GO,1-1,1-0,Tombense MG,2022-04-26T23:30Z
4,Wed Apr 27 2022,21:00,-0300,Guarani SP,1-0,0-0,Criciúma SC,2022-04-28T00:00Z
4,Wed Apr 27 2022,19:00,-0300,CR Brasil AL,1-2,0-0,Náutico PE,2022-04-27T22:00Z
4,Wed Apr 27 2022,19:00,-0300,Operário Ferroviário PR,0-1,0-0,Grêmio Porto Alegre,2022-04-27T22:00Z
4,Wed Apr 27 2022,21:30,-0300,Vasco da Gama RJ,1-0,1-0,Ponte Preta,2022-04-28T00:30Z
5,Fri Apr 29 2022,19:00,-0300,Londrina PR,2-2,1-0,Vila Nova GO,2022-04-29T22:00Z
5,Fri Apr 29 2022,21:30,-0300,Ituano SP,1-0,1-0,Bahia BA,2022-04-30T00:30Z
5,Sat Apr 30 2022,19:00,-0300,Chapecoense,0-2,0-0,Cruzeiro,2022-04-30T22:00Z
5,Sat Apr 30 2022,20:30,-0300,Ponte Preta,2-0,1-0,Brusque SC,2022-04-30T23:30Z
5,Sat Apr 30 2022,16:00,-0300,CSA AL,1-0,0-0,Sport Recife PE,2022-04-30T19:00Z
5,Sat Apr 30 2022,16:30,-0300,Grêmio Porto Alegre,2-0,2-0,CR Brasil AL,2022-04-30T19:30Z
5,Sat Apr 30 2022,16:30,-0300,Sampaio Corrêa MA,1-1,0-1,Operário Ferroviário PR,2022-04-30T19:30Z
5,Sun May 1 2022,11:00,-0300,Criciúma SC,1-1,0-0,Grêmio Novorizontino SP,2022-05-01T14:00Z
5,Sun May 1 2022,18:00,-0300,Tombense MG,1-1,1-0,Vasco da Gama RJ,2022-05-01T21:00Z
5,Tue May 3 2022,21:30,-0300,Náutico PE,1-1,0-1,Guarani SP,2022-05-04T00:30Z
6,Tue May 3 2022,19:00,-0300,Bahia BA,4-0,3-0,Londrina PR,2022-05-03T22:00Z
1,Wed May 4 2022,19:00,-0300,Grêmio Novorizontino SP,3-1,1-1,CR Brasil AL,2022-05-04T22:00Z
1,Wed May 4 2022,21:00,-0300,CSA AL,1-1,0-0,Criciúma SC,2022-05-05T00:00Z
6,Thu May 5 2022,21:30,-0300,Brusque SC,0-0,0-0,Chapecoense,2022-05-06T00:30Z
6,Fri May 6 2022,19:00,-0300,Vila Nova GO,2-0,2-0,Náutico PE,2022-05-06T22:00Z
6,Fri May 6 2022,21:30,-0300,Sport Recife PE,2-0,0-0,Tombense MG,2022-05-07T00:30Z
