Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat May 12 2007,18:10,-0300,Fluminense RJ,2-2,1-2,Cruzeiro,2007-05-12T21:10Z
1,Sat May 12 2007,18:10,-0300,São Paulo FC,2-0,2-0,Goiás GO,2007-05-12T21:10Z
1,Sat May 12 2007,18:10,-0300,Figueirense SC,3-6,1-3,Athletico Paranaense,2007-05-12T21:10Z
1,Sun May 13 2007,16:00,-0300,Atlético Mineiro,2-1,1-1,Náutico PE,2007-05-13T19:00Z
1,Sun May 13 2007,16:00,-0300,Flamengo RJ,2-4,1-2,Palmeiras,2007-05-13T19:00Z
1,Sun May 13 2007,16:00,-0300,Internacional,2-3,1-1,Botafogo RJ,2007-05-13T19:00Z
1,Sun May 13 2007,16:00,-0300,Paraná Clube,3-0,1-0,Grêmio Porto Alegre,2007-05-13T19:00Z
1,Sun May 13 2007,18:10,-0300,América RN,0-1,0-0,Vasco da Gama RJ,2007-05-13T21:10Z
1,Sun May 13 2007,18:10,-0300,Corinthians SP,1-0,1-0,Juventude RS,2007-05-13T21:10Z
1,Sun May 13 2007,18:10,-0300,Sport Recife PE,4-1,3-1,Santos FC,2007-05-13T21:10Z
2,Sat May 19 2007,18:10,-0300,Athletico Paranaense,2-1,1-1,Internacional,2007-05-19T21:10Z
2,Sat May 19 2007,18:10,-0300,Juventude RS,1-2,0-0,Paraná Clube,2007-05-19T21:10Z
2,Sat May 19 2007,18:10,-0300,Santos FC,2-3,1-1,América RN,2007-05-19T21:10Z
2,Sun May 20 2007,16:00,-0300,Cruzeiro,0-3,0-1,Corinthians SP,2007-05-20T19:00Z
2,Sun May 20 2007,16:00,-0300,Goiás GO,1-3,0-1,Flamengo RJ,2007-05-20T19:00Z
2,Sun May 20 2007,16:00,-0300,Palmeiras,2-1,2-0,Figueirense SC,2007-05-20T19:00Z
2,Sun May 20 2007,18:10,-0300,Grêmio Porto Alegre,2-0,1-0,Fluminense RJ,2007-05-20T21:10Z
2,Sun May 20 2007,18:10,-0300,Náutico PE,1-0,0-0,São Paulo FC,2007-05-20T21:10Z
2,Sun May 20 2007,18:10,-0300,Vasco da Gama RJ,3-1,2-0,Sport Recife PE,2007-05-20T21:10Z
2,Sun May 20 2007,16:00,-0300,Botafogo RJ,2-1,1-0,Atlético Mineiro,2007-05-20T19:00Z
3,Sat May 26 2007,18:10,-0300,América RN,0-1,0-1,Figueirense SC,2007-05-26T21:10Z
3,Sat May 26 2007,18:10,-0300,Corinthians SP,0-0,0-0,Atlético Mineiro,2007-05-26T21:10Z
3,Sat May 26 2007,18:10,-0300,Fluminense RJ,3-0,1-0,Internacional,2007-05-26T21:10Z
3,Sun May 27 2007,16:00,-0300,Athletico Paranaense,0-1,0-1,Santos FC,2007-05-27T19:00Z
3,Sun May 27 2007,16:00,-0300,Grêmio Porto Alegre,1-0,1-0,Sport Recife PE,2007-05-27T19:00Z
3,Sun May 27 2007,16:00,-0300,Náutico PE,2-2,0-1,Vasco da Gama RJ,2007-05-27T19:00Z
3,Sun May 27 2007,16:00,-0300,São Paulo FC,0-0,0-0,Palmeiras,2007-05-27T19:00Z
3,Sun May 27 2007,18:10,-0300,Cruzeiro,3-4,1-1,Paraná Clube,2007-05-27T21:10Z
3,Sun May 27 2007,18:10,-0300,Flamengo RJ,2-2,1-2,Botafogo RJ,2007-05-27T21:10Z
3,Sun May 27 2007,18:10,-0300,Goiás GO,3-1,1-0,Juventude RS,2007-05-27T21:10Z
4,Sat Jun 2 2007,18:10,-0300,Botafogo RJ,3-0,1-0,Grêmio Porto Alegre,2007-06-02T21:10Z
4,Sat Jun 2 2007,18:10,-0300,Figueirense SC,2-1,0-1,Goiás GO,2007-06-02T21:10Z
4,Sat Jun 2 2007,18:10,-0300,Atlético Mineiro,1-1,0-0,Athletico Paranaense,2007-06-02T21:10Z
4,Sun Jun 3 2007,16:00,-0300,Juventude RS,3-0,1-0,América RN,2007-06-03T19:00Z
4,Sun Jun 3 2007,16:00,-0300,Palmeiras,1-3,1-2,Cruzeiro,2007-06-03T19:00Z
4,Sun Jun 3 2007,16:00,-0300,Santos FC,1-1,0-1,Corinthians SP,2007-06-03T19:00Z
4,Sun Jun 3 2007,16:00,-0300,Sport Recife PE,2-2,1-1,Flamengo RJ,2007-06-03T19:00Z
4,Sun Jun 3 2007,18:10,-0300,Paraná Clube,0-1,0-0,São Paulo FC,2007-06-03T21:10Z
4,Sun Jun 3 2007,18:10,-0300,Vasco da Gama RJ,1-1,1-1,Fluminense RJ,2007-06-03T21:10Z
4,Mon Jun 4 2007,20:30,-0300,Internacional,2-0,2-0,Náutico PE,2007-06-04T23:30Z
5,Sat Jun 9 2007,18:10,-0300,Palmeiras,1-1,1-0,Botafogo RJ,2007-06-09T21:10Z
5,Sat Jun 9 2007,18:10,-0300,Vasco da Gama RJ,4-0,3-0,Grêmio Porto Alegre,2007-06-09T21:10Z
5,Sat Jun 9 2007,18:10,-0300,Náutico PE,4-4,1-3,Paraná Clube,2007-06-09T21:10Z
5,Sun Jun 10 2007,16:00,-0300,América RN,1-2,1-0,Corinthians SP,2007-06-10T19:00Z
5,Sun Jun 10 2007,16:00,-0300,Athletico Paranaense,0-3,0-2,Goiás GO,2007-06-10T19:00Z
5,Sun Jun 10 2007,16:00,-0300,Figueirense SC,4-0,3-0,Flamengo RJ,2007-06-10T19:00Z
5,Sun Jun 10 2007,16:00,-0300,Fluminense RJ,3-0,1-0,Sport Recife PE,2007-06-10T19:00Z
5,Sun Jun 10 2007,18:10,-0300,Cruzeiro,2-3,1-2,Juventude RS,2007-06-10T21:10Z
5,Sun Jun 10 2007,18:10,-0300,Internacional,1-0,1-0,Santos FC,2007-06-10T21:10Z
5,Sun Jun 10 2007,18:10,-0300,São Paulo FC,0-1,0-0,Atlético Mineiro,2007-06-10T21:10Z
12,Thu Jun 14 2007,20:30,-0300,Botafogo RJ,4-0,2-0,Vasco da Gama RJ,2007-06-14T23:30Z
6,Sat Jun 16 2007,18:10,-0300,Flamengo RJ,2-2,0-0,Internacional,2007-06-16T21:10Z
6,Sat Jun 16 2007,18:10,-0300,Grêmio Porto Alegre,0-2,0-1,Cruzeiro,2007-06-16T21:10Z
6,Sat Jun 16 2007,18:10,-0300,Corinthians SP,0-0,0-0,Paraná Clube,2007-06-16T21:10Z
6,Sun Jun 17 2007,16:00,-0300,Athletico Paranaense,1-1,1-0,Fluminense RJ,2007-06-17T19:00Z
6,Sun Jun 17 2007,16:00,-0300,Goiás GO,3-1,2-0,Palmeiras,2007-06-17T19:00Z
6,Sun Jun 17 2007,16:00,-0300,São Paulo FC,2-0,2-0,Vasco da Gama RJ,2007-06-17T19:00Z
6,Sun Jun 17 2007,18:10,-0300,Botafogo RJ,3-1,1-0,Náutico PE,2007-06-17T21:10Z
6,Sun Jun 17 2007,18:10,-0300,Juventude RS,0-2,0-2,Santos FC,2007-06-17T21:10Z
