Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Fri Aug 1 2014,19:00,CEST/+0200,First Vienna FC,1-0,0-0,SV Neuberg,2014-08-01T17:00Z
1,Fri Aug 1 2014,19:00,CEST/+0200,SC Sollenau,2-2,2-1,SC Ritzing,2014-08-01T17:00Z
1,Fri Aug 1 2014,19:00,CEST/+0200,Austria Wien II,2-1,1-0,SV Mattersburg II,2014-08-01T17:00Z
1,Fri Aug 1 2014,19:00,CEST/+0200,SC Neusiedl/See 1919,3-2,2-1,Rapid Wien II,2014-08-01T17:00Z
1,Fri Aug 1 2014,19:30,CEST/+0200,Wiener Sportklub,0-1,0-0,SC/ESV Parndorf,2014-08-01T17:30Z
1,Fri Aug 1 2014,19:30,CEST/+0200,SV Stegersbach,0-0,0-0,SR Donaufeld,2014-08-01T17:30Z
1,Fri Aug 1 2014,19:30,CEST/+0200,SKU Amstetten,0-0,0-0,FC Admira Wacker II,2014-08-01T17:30Z
1,Sat Aug 2 2014,18:30,CEST/+0200,SKN St. Pölten II,0-1,0-1,SV Schwechat,2014-08-02T16:30Z
2,Fri Aug 8 2014,19:30,CEST/+0200,SV Schwechat,1-2,1-0,SC Neusiedl/See 1919,2014-08-08T17:30Z
2,Fri Aug 8 2014,19:30,CEST/+0200,SKU Amstetten,2-1,2-0,SC Ritzing,2014-08-08T17:30Z
2,Fri Aug 8 2014,19:00,CEST/+0200,SC/ESV Parndorf,3-1,1-1,Austria Wien II,2014-08-08T17:00Z
2,Sat Aug 9 2014,18:00,CEST/+0200,SV Neuberg,1-4,0-0,Wiener Sportklub,2014-08-09T16:00Z
2,Sat Aug 9 2014,17:30,CEST/+0200,SV Mattersburg II,2-0,0-0,SKN St. Pölten II,2014-08-09T15:30Z
2,Sun Aug 10 2014,16:00,CEST/+0200,Rapid Wien II,1-1,1-0,SV Stegersbach,2014-08-10T14:00Z
2,Sun Aug 10 2014,16:00,CEST/+0200,SR Donaufeld,2-3,0-2,SC Sollenau,2014-08-10T14:00Z
2,Sun Aug 10 2014,16:15,CEST/+0200,FC Admira Wacker II,0-0,0-0,First Vienna FC,2014-08-10T14:15Z
3,Thu Aug 14 2014,19:00,CEST/+0200,Austria Wien II,3-0,1-0,SV Neuberg,2014-08-14T17:00Z
3,Thu Aug 14 2014,19:00,CEST/+0200,First Vienna FC,1-1,0-0,SKU Amstetten,2014-08-14T17:00Z
3,Fri Aug 15 2014,19:00,CEST/+0200,SC Neusiedl/See 1919,3-0,1-0,SV Mattersburg II,2014-08-15T17:00Z
3,Fri Aug 15 2014,19:30,CEST/+0200,SV Stegersbach,0-1,0-0,SV Schwechat,2014-08-15T17:30Z
3,Fri Aug 15 2014,19:00,CEST/+0200,SC Sollenau,1-0,0-0,Rapid Wien II,2014-08-15T17:00Z
3,Sat Aug 16 2014,17:00,CEST/+0200,SC Ritzing,4-1,1-0,SR Donaufeld,2014-08-16T15:00Z
3,Sat Aug 16 2014,18:30,CEST/+0200,SKN St. Pölten II,2-1,1-1,SC/ESV Parndorf,2014-08-16T16:30Z
3,Mon Aug 18 2014,19:30,CEST/+0200,Wiener Sportklub,3-1,1-1,FC Admira Wacker II,2014-08-18T17:30Z
4,Fri Aug 22 2014,19:00,CEST/+0200,First Vienna FC,0-0,0-0,Wiener Sportklub,2014-08-22T17:00Z
4,Fri Aug 22 2014,19:30,CEST/+0200,SV Schwechat,0-0,0-0,SC Sollenau,2014-08-22T17:30Z
4,Fri Aug 22 2014,19:30,CEST/+0200,SKU Amstetten,3-0,2-0,SR Donaufeld,2014-08-22T17:30Z
4,Fri Aug 22 2014,19:00,CEST/+0200,SC/ESV Parndorf,2-0,1-0,SC Neusiedl/See 1919,2014-08-22T17:00Z
4,Sat Aug 23 2014,16:00,CEST/+0200,Rapid Wien II,1-2,1-0,SC Ritzing,2014-08-23T14:00Z
4,Sat Aug 23 2014,17:30,CEST/+0200,SV Neuberg,0-3,0-2,SKN St. Pölten II,2014-08-23T15:30Z
4,Sat Aug 23 2014,17:30,CEST/+0200,SV Mattersburg II,0-2,0-0,SV Stegersbach,2014-08-23T15:30Z
4,Sun Aug 24 2014,10:30,CEST/+0200,FC Admira Wacker II,0-2,0-0,Austria Wien II,2014-08-24T08:30Z
5,Fri Aug 29 2014,19:00,CEST/+0200,SC Sollenau,3-2,0-1,SV Mattersburg II,2014-08-29T17:00Z
5,Fri Aug 29 2014,19:00,CEST/+0200,Austria Wien II,1-1,0-1,First Vienna FC,2014-08-29T17:00Z
5,Fri Aug 29 2014,19:00,CEST/+0200,SC Neusiedl/See 1919,6-1,2-1,SV Neuberg,2014-08-29T17:00Z
5,Fri Aug 29 2014,19:30,CEST/+0200,SV Stegersbach,0-3,0-0,SC/ESV Parndorf,2014-08-29T17:30Z
5,Fri Aug 29 2014,19:30,CEST/+0200,Wiener Sportklub,4-4,2-2,SKU Amstetten,2014-08-29T17:30Z
5,Sat Aug 30 2014,17:00,CEST/+0200,SC Ritzing,1-0,1-0,SV Schwechat,2014-08-30T15:00Z
5,Sun Aug 31 2014,17:00,CEST/+0200,SKN St. Pölten II,1-2,0-0,FC Admira Wacker II,2014-08-31T15:00Z
5,Sun Aug 31 2014,10:15,CEST/+0200,SR Donaufeld,3-1,0-0,Rapid Wien II,2014-08-31T08:15Z
6,Fri Sep 5 2014,19:00,CEST/+0200,SC/ESV Parndorf,4-0,1-0,SC Sollenau,2014-09-05T17:00Z
6,Fri Sep 5 2014,19:00,CEST/+0200,First Vienna FC,2-0,1-0,SKN St. Pölten II,2014-09-05T17:00Z
6,Fri Sep 5 2014,19:00,CEST/+0200,FC Admira Wacker II,1-1,1-1,SC Neusiedl/See 1919,2014-09-05T17:00Z
6,Fri Sep 5 2014,19:00,CEST/+0200,SV Mattersburg II,1-2,1-0,SC Ritzing,2014-09-05T17:00Z
6,Fri Sep 5 2014,19:30,CEST/+0200,SV Schwechat,0-3,0-0,SR Donaufeld,2014-09-05T17:30Z
6,Fri Sep 5 2014,19:30,CEST/+0200,SKU Amstetten,2-2,0-1,Rapid Wien II,2014-09-05T17:30Z
6,Sun Sep 7 2014,10:30,CEST/+0200,SV Neuberg,1-1,1-0,SV Stegersbach,2014-09-07T08:30Z
6,Tue Sep 9 2014,19:00,CEST/+0200,Austria Wien II,3-4,2-2,Wiener Sportklub,2014-09-09T17:00Z
7,Fri Sep 12 2014,19:00,CEST/+0200,SC Neusiedl/See 1919,0-0,0-0,First Vienna FC,2014-09-12T17:00Z
7,Fri Sep 12 2014,19:00,CEST/+0200,Austria Wien II,2-2,0-2,SKU Amstetten,2014-09-12T17:00Z
7,Fri Sep 12 2014,19:00,CEST/+0200,SC Sollenau,2-2,1-0,SV Neuberg,2014-09-12T17:00Z
7,Fri Sep 12 2014,20:00,CEST/+0200,SV Stegersbach,3-1,2-0,FC Admira Wacker II,2014-09-12T18:00Z
7,Sat Sep 13 2014,17:00,CEST/+0200,SC Ritzing,1-1,0-0,SC/ESV Parndorf,2014-09-13T15:00Z
7,Sun Sep 14 2014,16:00,CEST/+0200,Rapid Wien II,1-0,0-0,SV Schwechat,2014-09-14T14:00Z
7,Sun Sep 14 2014,10:45,CEST/+0200,SR Donaufeld,2-3,0-3,SV Mattersburg II,2014-09-14T08:45Z
7,Tue Sep 16 2014,19:00,CEST/+0200,SKN St. Pölten II,4-2,0-0,Wiener Sportklub,2014-09-16T17:00Z
8,Fri Sep 19 2014,19:00,CEST/+0200,Austria Wien II,4-0,3-0,SKN St. Pölten II,2014-09-19T17:00Z
8,Fri Sep 19 2014,19:00,CEST/+0200,First Vienna FC,2-0,2-0,SV Stegersbach,2014-09-19T17:00Z
8,Fri Sep 19 2014,19:30,CEST/+0200,SKU Amstetten,2-2,2-1,SV Schwechat,2014-09-19T17:30Z
8,Fri Sep 19 2014,19:30,CEST/+0200,Wiener Sportklub,3-1,1-1,SC Neusiedl/See 1919,2014-09-19T17:30Z
8,Fri Sep 19 2014,19:30,CEST/+0200,SC/ESV Parndorf,0-1,0-1,SR Donaufeld,2014-09-19T17:30Z
8,Sat Sep 20 2014,16:30,CEST/+0200,SV Mattersburg II,0-5,0-1,Rapid Wien II,2014-09-20T14:30Z
8,Sat Sep 20 2014,16:30,CEST/+0200,SV Neuberg,0-3,0-2,SC Ritzing,2014-09-20T14:30Z
8,Tue Sep 23 2014,19:00,CEST/+0200,FC Admira Wacker II,2-0,1-0,SC Sollenau,2014-09-23T17:00Z
9,Fri Sep 26 2014,19:00,CEST/+0200,SC Sollenau,1-1,1-0,First Vienna FC,2014-09-26T17:00Z
9,Fri Sep 26 2014,19:00,CEST/+0200,SC Neusiedl/See 1919,0-2,0-1,Austria Wien II,2014-09-26T17:00Z
9,Fri Sep 26 2014,19:30,CEST/+0200,SV Schwechat,1-1,0-1,SV Mattersburg II,2014-09-26T17:30Z
9,Fri Sep 26 2014,19:30,CEST/+0200,Rapid Wien II,3-2,1-2,SC/ESV Parndorf,2014-09-26T17:30Z
9,Sat Sep 27 2014,17:00,CEST/+0200,SC Ritzing,1-1,1-1,FC Admira Wacker II,2014-09-27T15:00Z
9,Sat Sep 27 2014,17:00,CEST/+0200,SKN St. Pölten II,1-1,0-0,SKU Amstetten,2014-09-27T15:00Z
9,Sat Sep 27 2014,16:30,CEST/+0200,SV Stegersbach,2-1,1-1,Wiener Sportklub,2014-09-27T14:30Z
9,Sun Sep 28 2014,11:00,CEST/+0200,SR Donaufeld,2-2,1-2,SV Neuberg,2014-09-28T09:00Z
10,Fri Oct 3 2014,19:00,CEST/+0200,Austria Wien II,2-4,2-2,SV Stegersbach,2014-10-03T17:00Z
10,Fri Oct 3 2014,19:00,CEST/+0200,First Vienna FC,1-3,0-0,SC Ritzing,2014-10-03T17:00Z
10,Fri Oct 3 2014,19:00,CEST/+0200,SC/ESV Parndorf,2-3,2-0,SV Schwechat,2014-10-03T17:00Z
10,Fri Oct 3 2014,19:30,CEST/+0200,Wiener Sportklub,2-3,1-1,SC Sollenau,2014-10-03T17:30Z
10,Fri Oct 3 2014,19:30,CEST/+0200,SKU Amstetten,4-0,2-0,SV Mattersburg II,2014-10-03T17:30Z
10,Sat Oct 4 2014,16:00,CEST/+0200,SKN St. Pölten II,3-2,1-2,SC Neusiedl/See 1919,2014-10-04T14:00Z
