Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
5,Sun Aug 31 2014,15:00,BST/+0100,Notts County,1-2,1-0,Bristol City,2014-08-31T14:00Z
6,Fri Sep 5 2014,19:45,BST/+0100,Coventry City,1-0,1-0,Gillingham FC,2014-09-05T18:45Z
6,Sat Sep 6 2014,15:00,BST/+0100,Bradford City,1-3,1-2,Yeovil Town,2014-09-06T14:00Z
6,Sat Sep 6 2014,15:00,BST/+0100,Peterborough United,3-1,1-0,Port Vale FC,2014-09-06T14:00Z
6,Sat Sep 6 2014,15:00,BST/+0100,Crawley Town,0-4,0-1,Rochdale AFC,2014-09-06T14:00Z
6,Sat Sep 6 2014,15:00,BST/+0100,Oldham Athletic,1-0,1-0,Fleetwood Town,2014-09-06T14:00Z
6,Sat Sep 6 2014,15:00,BST/+0100,Bristol City,2-0,0-0,Scunthorpe United,2014-09-06T14:00Z
6,Sat Sep 6 2014,15:00,BST/+0100,Walsall FC,0-0,0-0,Colchester United,2014-09-06T14:00Z
7,Sat Sep 13 2014,15:00,BST/+0100,Leyton Orient,0-2,0-0,Colchester United,2014-09-13T14:00Z
7,Sat Sep 13 2014,15:00,BST/+0100,Peterborough United,0-0,0-0,Notts County,2014-09-13T14:00Z
7,Sat Sep 13 2014,15:00,BST/+0100,Coventry City,2-1,1-0,Yeovil Town,2014-09-13T14:00Z
7,Sat Sep 13 2014,15:00,BST/+0100,Crewe Alexandra,2-1,2-1,Port Vale FC,2014-09-13T14:00Z
7,Sat Sep 13 2014,15:00,BST/+0100,Oldham Athletic,0-0,0-0,Gillingham FC,2014-09-13T14:00Z
7,Sat Sep 13 2014,15:00,BST/+0100,Chesterfield FC,4-1,0-0,Scunthorpe United,2014-09-13T14:00Z
7,Sat Sep 13 2014,15:00,BST/+0100,Bradford City,1-2,1-2,Swindon Town,2014-09-13T14:00Z
7,Sat Sep 13 2014,15:00,BST/+0100,Bristol City,3-0,2-0,Doncaster Rovers,2014-09-13T14:00Z
7,Sat Sep 13 2014,15:00,BST/+0100,Sheffield United,1-0,0-0,Rochdale AFC,2014-09-13T14:00Z
7,Sat Sep 13 2014,15:00,BST/+0100,Crawley Town,1-0,0-0,Fleetwood Town,2014-09-13T14:00Z
7,Sat Sep 13 2014,15:00,BST/+0100,Barnsley FC,3-5,0-2,Milton Keynes Dons,2014-09-13T14:00Z
7,Sat Sep 13 2014,15:00,BST/+0100,Walsall FC,3-1,1-1,Preston North End,2014-09-13T14:00Z
8,Tue Sep 16 2014,19:45,BST/+0100,Rochdale AFC,4-0,3-0,Walsall FC,2014-09-16T18:45Z
8,Tue Sep 16 2014,19:45,BST/+0100,Notts County,1-1,1-0,Leyton Orient,2014-09-16T18:45Z
8,Tue Sep 16 2014,19:45,BST/+0100,Gillingham FC,2-1,1-1,Peterborough United,2014-09-16T18:45Z
8,Tue Sep 16 2014,19:45,BST/+0100,Preston North End,3-3,3-1,Chesterfield FC,2014-09-16T18:45Z
8,Tue Sep 16 2014,19:45,BST/+0100,Milton Keynes Dons,1-2,1-2,Bradford City,2014-09-16T18:45Z
8,Tue Sep 16 2014,19:45,BST/+0100,Colchester United,2-3,1-0,Sheffield United,2014-09-16T18:45Z
8,Tue Sep 16 2014,19:45,BST/+0100,Yeovil Town,1-1,0-0,Crewe Alexandra,2014-09-16T18:45Z
8,Tue Sep 16 2014,19:45,BST/+0100,Swindon Town,2-2,1-1,Oldham Athletic,2014-09-16T18:45Z
8,Tue Sep 16 2014,19:45,BST/+0100,Port Vale FC,0-3,0-1,Bristol City,2014-09-16T18:45Z
8,Tue Sep 16 2014,19:45,BST/+0100,Scunthorpe United,2-1,1-1,Coventry City,2014-09-16T18:45Z
8,Tue Sep 16 2014,19:45,BST/+0100,Doncaster Rovers,0-0,0-0,Crawley Town,2014-09-16T18:45Z
8,Wed Sep 17 2014,19:45,BST/+0100,Fleetwood Town,0-0,0-0,Barnsley FC,2014-09-17T18:45Z
9,Sat Sep 20 2014,15:00,BST/+0100,Notts County,0-0,0-0,Oldham Athletic,2014-09-20T14:00Z
9,Sat Sep 20 2014,15:00,BST/+0100,Milton Keynes Dons,6-1,2-1,Crewe Alexandra,2014-09-20T14:00Z
9,Sat Sep 20 2014,15:00,BST/+0100,Fleetwood Town,3-3,1-1,Bristol City,2014-09-20T14:00Z
9,Sat Sep 20 2014,15:00,BST/+0100,Scunthorpe United,1-2,0-1,Leyton Orient,2014-09-20T14:00Z
9,Sat Sep 20 2014,15:00,BST/+0100,Gillingham FC,0-0,0-0,Walsall FC,2014-09-20T14:00Z
9,Sat Sep 20 2014,15:00,BST/+0100,Swindon Town,5-2,1-0,Sheffield United,2014-09-20T14:00Z
9,Sat Sep 20 2014,15:00,BST/+0100,Yeovil Town,1-0,0-0,Peterborough United,2014-09-20T14:00Z
9,Sat Sep 20 2014,15:00,BST/+0100,Preston North End,2-0,1-0,Crawley Town,2014-09-20T14:00Z
9,Sat Sep 20 2014,15:00,BST/+0100,Colchester United,0-0,0-0,Bradford City,2014-09-20T14:00Z
9,Sat Sep 20 2014,15:00,BST/+0100,Port Vale FC,2-1,1-0,Barnsley FC,2014-09-20T14:00Z
9,Sat Sep 20 2014,15:00,BST/+0100,Rochdale AFC,1-0,1-0,Coventry City,2014-09-20T14:00Z
9,Sat Sep 20 2014,15:00,BST/+0100,Doncaster Rovers,3-2,2-1,Chesterfield FC,2014-09-20T14:00Z
10,Sat Sep 27 2014,15:00,BST/+0100,Crewe Alexandra,0-3,0-0,Colchester United,2014-09-27T14:00Z
10,Sat Sep 27 2014,15:00,BST/+0100,Coventry City,0-2,0-0,Preston North End,2014-09-27T14:00Z
10,Sat Sep 27 2014,15:00,BST/+0100,Peterborough United,1-0,1-0,Fleetwood Town,2014-09-27T14:00Z
10,Sat Sep 27 2014,15:00,BST/+0100,Bristol City,3-2,2-0,Milton Keynes Dons,2014-09-27T14:00Z
10,Sat Sep 27 2014,15:00,BST/+0100,Bradford City,1-1,1-1,Port Vale FC,2014-09-27T14:00Z
10,Sat Sep 27 2014,15:00,BST/+0100,Sheffield United,2-1,0-0,Gillingham FC,2014-09-27T14:00Z
10,Sat Sep 27 2014,15:00,BST/+0100,Leyton Orient,2-3,2-1,Rochdale AFC,2014-09-27T14:00Z
10,Sat Sep 27 2014,15:00,BST/+0100,Chesterfield FC,1-1,0-1,Notts County,2014-09-27T14:00Z
10,Sat Sep 27 2014,15:00,BST/+0100,Crawley Town,2-0,0-0,Yeovil Town,2014-09-27T14:00Z
10,Sat Sep 27 2014,15:00,BST/+0100,Walsall FC,3-0,1-0,Doncaster Rovers,2014-09-27T14:00Z
10,Sat Sep 27 2014,15:00,BST/+0100,Oldham Athletic,3-2,1-2,Scunthorpe United,2014-09-27T14:00Z
10,Sat Sep 27 2014,15:00,BST/+0100,Barnsley FC,0-3,0-0,Swindon Town,2014-09-27T14:00Z
6,Tue Sep 30 2014,19:45,BST/+0100,Crewe Alexandra,0-3,0-1,Notts County,2014-09-30T18:45Z
11,Sat Oct 4 2014,15:00,BST/+0100,Coventry City,2-2,2-2,Crawley Town,2014-10-04T14:00Z
11,Sat Oct 4 2014,15:00,BST/+0100,Yeovil Town,0-2,0-0,Milton Keynes Dons,2014-10-04T14:00Z
11,Sat Oct 4 2014,15:00,BST/+0100,Preston North End,4-2,2-2,Colchester United,2014-10-04T14:00Z
11,Sat Oct 4 2014,15:00,BST/+0100,Rochdale AFC,0-1,0-1,Barnsley FC,2014-10-04T14:00Z
11,Sat Oct 4 2014,13:00,BST/+0100,Chesterfield FC,3-2,2-0,Sheffield United,2014-10-04T12:00Z
11,Sat Oct 4 2014,15:00,BST/+0100,Notts County,1-0,1-0,Gillingham FC,2014-10-04T14:00Z
11,Sat Oct 4 2014,15:00,BST/+0100,Bradford City,2-0,0-0,Crewe Alexandra,2014-10-04T14:00Z
11,Sat Oct 4 2014,15:00,BST/+0100,Fleetwood Town,1-0,0-0,Port Vale FC,2014-10-04T14:00Z
11,Sat Oct 4 2014,15:00,BST/+0100,Peterborough United,2-2,1-1,Oldham Athletic,2014-10-04T14:00Z
11,Sat Oct 4 2014,15:00,BST/+0100,Leyton Orient,1-2,0-1,Swindon Town,2014-10-04T14:00Z
11,Sat Oct 4 2014,15:00,BST/+0100,Scunthorpe United,1-2,1-1,Doncaster Rovers,2014-10-04T14:00Z
11,Sat Oct 4 2014,15:00,BST/+0100,Walsall FC,1-1,0-1,Bristol City,2014-10-04T14:00Z
12,Sat Oct 11 2014,15:00,BST/+0100,Crawley Town,1-4,1-2,Peterborough United,2014-10-11T14:00Z
12,Sat Oct 11 2014,15:00,BST/+0100,Oldham Athletic,2-1,1-1,Walsall FC,2014-10-11T14:00Z
12,Sat Oct 11 2014,15:00,BST/+0100,Bristol City,3-2,1-1,Chesterfield FC,2014-10-11T14:00Z
12,Sat Oct 11 2014,15:00,BST/+0100,Crewe Alexandra,2-1,2-0,Coventry City,2014-10-11T14:00Z
12,Sat Oct 11 2014,15:00,BST/+0100,Colchester United,2-1,1-1,Fleetwood Town,2014-10-11T14:00Z
12,Sat Oct 11 2014,15:00,BST/+0100,Port Vale FC,4-1,2-0,Yeovil Town,2014-10-11T14:00Z
12,Sat Oct 11 2014,15:00,BST/+0100,Gillingham FC,0-3,0-1,Scunthorpe United,2014-10-11T14:00Z
12,Sat Oct 11 2014,15:00,BST/+0100,Sheffield United,2-2,0-1,Leyton Orient,2014-10-11T14:00Z
12,Sun Oct 12 2014,15:00,BST/+0100,Barnsley FC,3-1,0-1,Bradford City,2014-10-12T14:00Z
13,Sat Oct 18 2014,15:00,BST/+0100,Scunthorpe United,1-1,1-1,Colchester United,2014-10-18T14:00Z
13,Sat Oct 18 2014,15:00,BST/+0100,Rochdale AFC,1-1,1-0,Gillingham FC,2014-10-18T14:00Z
13,Sat Oct 18 2014,15:00,BST/+0100,Notts County,5-3,3-0,Crawley Town,2014-10-18T14:00Z
13,Sat Oct 18 2014,15:00,BST/+0100,Leyton Orient,0-0,0-0,Milton Keynes Dons,2014-10-18T14:00Z
13,Sat Oct 18 2014,15:00,BST/+0100,Walsall FC,0-1,0-0,Crewe Alexandra,2014-10-18T14:00Z
13,Sat Oct 18 2014,15:00,BST/+0100,Preston North End,2-0,1-0,Port Vale FC,2014-10-18T14:00Z
13,Sat Oct 18 2014,15:00,BST/+0100,Yeovil Town,1-1,1-0,Swindon Town,2014-10-18T14:00Z
13,Sat Oct 18 2014,15:00,BST/+0100,Peterborough United,2-1,1-1,Barnsley FC,2014-10-18T14:00Z
13,Sat Oct 18 2014,15:00,BST/+0100,Coventry City,1-3,0-2,Bristol City,2014-10-18T14:00Z
13,Sat Oct 18 2014,15:00,BST/+0100,Fleetwood Town,3-1,2-1,Doncaster Rovers,2014-10-18T14:00Z
13,Sat Oct 18 2014,15:00,BST/+0100,Chesterfield FC,1-1,0-0,Oldham Athletic,2014-10-18T14:00Z
13,Sat Oct 18 2014,17:15,BST/+0100,Bradford City,0-2,0-0,Sheffield United,2014-10-18T16:15Z
14,Tue Oct 21 2014,19:45,BST/+0100,Sheffield United,2-0,1-0,Yeovil Town,2014-10-21T18:45Z
14,Tue Oct 21 2014,19:45,BST/+0100,Milton Keynes Dons,2-1,0-0,Fleetwood Town,2014-10-21T18:45Z
14,Tue Oct 21 2014,19:45,BST/+0100,Crawley Town,1-0,0-0,Walsall FC,2014-10-21T18:45Z
14,Tue Oct 21 2014,19:45,BST/+0100,Bristol City,2-2,1-1,Bradford City,2014-10-21T18:45Z
14,Tue Oct 21 2014,19:45,BST/+0100,Oldham Athletic,4-1,3-1,Coventry City,2014-10-21T18:45Z
14,Tue Oct 21 2014,19:45,BST/+0100,Port Vale FC,2-2,1-1,Scunthorpe United,2014-10-21T18:45Z
14,Tue Oct 21 2014,19:45,BST/+0100,Gillingham FC,0-1,0-0,Preston North End,2014-10-21T18:45Z
14,Tue Oct 21 2014,19:45,BST/+0100,Barnsley FC,2-3,2-1,Notts County,2014-10-21T18:45Z
14,Tue Oct 21 2014,19:45,BST/+0100,Crewe Alexandra,1-0,1-0,Peterborough United,2014-10-21T18:45Z
14,Tue Oct 21 2014,19:45,BST/+0100,Doncaster Rovers,0-2,0-1,Leyton Orient,2014-10-21T18:45Z
14,Tue Oct 21 2014,19:45,BST/+0100,Colchester United,2-1,0-1,Chesterfield FC,2014-10-21T18:45Z
14,Tue Oct 21 2014,19:45,BST/+0100,Swindon Town,2-3,1-0,Rochdale AFC,2014-10-21T18:45Z
15,Sat Oct 25 2014,15:00,BST/+0100,Gillingham FC,1-1,1-1,Crawley Town,2014-10-25T14:00Z
15,Sat Oct 25 2014,15:00,BST/+0100,Oldham Athletic,2-1,2-1,Bradford City,2014-10-25T14:00Z
15,Sat Oct 25 2014,15:00,BST/+0100,Barnsley FC,2-2,0-1,Bristol City,2014-10-25T14:00Z
15,Sat Oct 25 2014,15:00,BST/+0100,Crewe Alexandra,0-1,0-0,Sheffield United,2014-10-25T14:00Z
15,Sat Oct 25 2014,15:00,BST/+0100,Doncaster Rovers,0-0,0-0,Milton Keynes Dons,2014-10-25T14:00Z
15,Sat Oct 25 2014,15:00,BST/+0100,Preston North End,3-2,0-2,Fleetwood Town,2014-10-25T14:00Z
15,Sat Oct 25 2014,15:00,BST/+0100,Coventry City,3-2,0-2,Peterborough United,2014-10-25T14:00Z
15,Sat Oct 25 2014,15:00,BST/+0100,Scunthorpe United,0-1,0-0,Notts County,2014-10-25T14:00Z
15,Sat Oct 25 2014,15:00,BST/+0100,Yeovil Town,0-3,0-2,Rochdale AFC,2014-10-25T14:00Z
15,Sat Oct 25 2014,15:00,BST/+0100,Walsall FC,1-0,0-0,Chesterfield FC,2014-10-25T14:00Z
15,Sat Oct 25 2014,15:00,BST/+0100,Port Vale FC,3-0,0-0,Leyton Orient,2014-10-25T14:00Z
15,Sat Oct 25 2014,15:00,BST/+0100,Swindon Town,2-2,1-0,Colchester United,2014-10-25T14:00Z
6,Tue Oct 28 2014,19:45,GMT/+0000,Leyton Orient,0-2,0-1,Preston North End,2014-10-28T19:45Z
6,Tue Oct 28 2014,19:45,GMT/+0000,Chesterfield FC,0-3,0-2,Swindon Town,2014-10-28T19:45Z
16,Sat Nov 1 2014,15:00,GMT/+0000,Notts County,1-2,1-1,Walsall FC,2014-11-01T15:00Z
16,Sat Nov 1 2014,15:00,GMT/+0000,Peterborough United,1-2,0-1,Scunthorpe United,2014-11-01T15:00Z
16,Sat Nov 1 2014,15:00,GMT/+0000,Fleetwood Town,1-0,1-0,Gillingham FC,2014-11-01T15:00Z
16,Sat Nov 1 2014,15:00,GMT/+0000,Colchester United,1-2,0-0,Port Vale FC,2014-11-01T15:00Z
16,Sat Nov 1 2014,15:00,GMT/+0000,Leyton Orient,2-2,0-1,Coventry City,2014-11-01T15:00Z
16,Sat Nov 1 2014,15:00,GMT/+0000,Crawley Town,1-1,0-1,Crewe Alexandra,2014-11-01T15:00Z
16,Sat Nov 1 2014,15:00,GMT/+0000,Chesterfield FC,0-0,0-0,Yeovil Town,2014-11-01T15:00Z
16,Sat Nov 1 2014,15:00,GMT/+0000,Bristol City,1-0,0-0,Oldham Athletic,2014-11-01T15:00Z
16,Sat Nov 1 2014,15:00,GMT/+0000,Bradford City,1-2,1-0,Doncaster Rovers,2014-11-01T15:00Z
16,Sat Nov 1 2014,15:00,GMT/+0000,Rochdale AFC,3-0,2-0,Preston North End,2014-11-01T15:00Z
16,Sat Nov 1 2014,15:00,GMT/+0000,Sheffield United,0-1,0-0,Barnsley FC,2014-11-01T15:00Z
16,Sat Nov 1 2014,15:00,GMT/+0000,Milton Keynes Dons,2-1,0-1,Swindon Town,2014-11-01T15:00Z
12,Tue Nov 4 2014,19:45,GMT/+0000,Swindon Town,1-0,0-0,Preston North End,2014-11-04T19:45Z
17,Fri Nov 14 2014,19:45,GMT/+0000,Barnsley FC,3-2,1-1,Colchester United,2014-11-14T19:45Z
17,Sat Nov 15 2014,15:00,GMT/+0000,Crewe Alexandra,0-0,0-0,Chesterfield FC,2014-11-15T15:00Z
17,Sat Nov 15 2014,15:00,GMT/+0000,Gillingham FC,3-2,0-0,Leyton Orient,2014-11-15T15:00Z
17,Sat Nov 15 2014,15:00,GMT/+0000,Doncaster Rovers,0-1,0-0,Sheffield United,2014-11-15T15:00Z
17,Sat Nov 15 2014,15:00,GMT/+0000,Preston North End,1-2,0-1,Bradford City,2014-11-15T15:00Z
17,Sat Nov 15 2014,13:00,GMT/+0000,Oldham Athletic,1-1,1-1,Crawley Town,2014-11-15T13:00Z
17,Sat Nov 15 2014,15:00,GMT/+0000,Walsall FC,0-0,0-0,Peterborough United,2014-11-15T15:00Z
17,Sat Nov 15 2014,15:00,GMT/+0000,Swindon Town,1-0,0-0,Bristol City,2014-11-15T15:00Z
17,Sat Nov 15 2014,15:00,GMT/+0000,Yeovil Town,0-1,0-0,Fleetwood Town,2014-11-15T15:00Z
17,Sat Nov 15 2014,15:00,GMT/+0000,Coventry City,0-1,0-0,Notts County,2014-11-15T15:00Z
17,Sat Nov 15 2014,15:00,GMT/+0000,Port Vale FC,1-0,0-0,Rochdale AFC,2014-11-15T15:00Z
18,Sat Nov 22 2014,15:00,GMT/+0000,Peterborough United,1-2,0-1,Swindon Town,2014-11-22T15:00Z
18,Sat Nov 22 2014,15:00,GMT/+0000,Bristol City,0-1,0-1,Preston North End,2014-11-22T15:00Z
18,Sat Nov 22 2014,15:00,GMT/+0000,Colchester United,0-1,0-0,Coventry City,2014-11-22T15:00Z
18,Sat Nov 22 2014,15:00,GMT/+0000,Sheffield United,1-1,0-1,Oldham Athletic,2014-11-22T15:00Z
18,Sat Nov 22 2014,15:00,GMT/+0000,Milton Keynes Dons,1-0,1-0,Port Vale FC,2014-11-22T15:00Z
18,Sat Nov 22 2014,15:00,GMT/+0000,Rochdale AFC,1-3,1-1,Doncaster Rovers,2014-11-22T15:00Z
18,Sat Nov 22 2014,15:00,GMT/+0000,Leyton Orient,4-1,2-0,Crewe Alexandra,2014-11-22T15:00Z
18,Sat Nov 22 2014,15:00,GMT/+0000,Notts County,1-2,0-0,Yeovil Town,2014-11-22T15:00Z
18,Sat Nov 22 2014,15:00,GMT/+0000,Crawley Town,2-2,0-1,Scunthorpe United,2014-11-22T15:00Z
18,Sat Nov 22 2014,15:00,GMT/+0000,Fleetwood Town,0-1,0-1,Walsall FC,2014-11-22T15:00Z
18,Sat Nov 22 2014,15:00,GMT/+0000,Chesterfield FC,2-1,1-0,Barnsley FC,2014-11-22T15:00Z
18,Sat Nov 22 2014,15:00,GMT/+0000,Bradford City,1-1,0-0,Gillingham FC,2014-11-22T15:00Z
12,Tue Nov 25 2014,19:45,GMT/+0000,Milton Keynes Dons,2-2,1-1,Rochdale AFC,2014-11-25T19:45Z
19,Fri Nov 28 2014,19:45,GMT/+0000,Sheffield United,1-1,0-1,Notts County,2014-11-28T19:45Z
19,Fri Nov 28 2014,19:45,GMT/+0000,Peterborough United,0-3,0-2,Bristol City,2014-11-28T19:45Z
19,Sat Nov 29 2014,15:00,GMT/+0000,Coventry City,0-0,0-0,Walsall FC,2014-11-29T15:00Z
19,Sat Nov 29 2014,15:00,GMT/+0000,Yeovil Town,0-2,0-1,Preston North End,2014-11-29T15:00Z
19,Sat Nov 29 2014,15:00,GMT/+0000,Rochdale AFC,0-3,0-1,Oldham Athletic,2014-11-29T15:00Z
19,Sat Nov 29 2014,15:00,GMT/+0000,Swindon Town,1-0,0-0,Fleetwood Town,2014-11-29T15:00Z
19,Sat Nov 29 2014,15:00,GMT/+0000,Bradford City,3-1,1-0,Leyton Orient,2014-11-29T15:00Z
19,Sat Nov 29 2014,15:00,GMT/+0000,Crawley Town,1-1,0-0,Chesterfield FC,2014-11-29T15:00Z
19,Sat Nov 29 2014,15:00,GMT/+0000,Barnsley FC,1-2,1-2,Scunthorpe United,2014-11-29T15:00Z
19,Sat Nov 29 2014,15:00,GMT/+0000,Gillingham FC,2-2,1-1,Port Vale FC,2014-11-29T15:00Z
19,Sat Nov 29 2014,15:00,GMT/+0000,Crewe Alexandra,1-1,1-0,Doncaster Rovers,2014-11-29T15:00Z
19,Sat Nov 29 2014,15:00,GMT/+0000,Milton Keynes Dons,6-0,3-0,Colchester United,2014-11-29T15:00Z
6,Tue Dec 2 2014,19:45,GMT/+0000,Barnsley FC,1-1,1-0,Doncaster Rovers,2014-12-02T19:45Z
