Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 19 Jul 2014 (28),Querétaro FC (1),1-3,?,Pumas UNAM (1)
?,(Sat) 19 Jul 2014 (28),Club Tijuana (1),0-1,?,Club Puebla (1)
?,(Sat) 19 Jul 2014 (28),Cruz Azul (1),0-1,?,CF Pachuca (1)
?,(Sat) 19 Jul 2014 (28),Tiburones Rojos Veracruz (1),0-1,?,Santos Laguna (1)
?,(Sun) 20 Jul 2014 (28),CF Monterrey (1),3-1,?,Leones Negros U. de G. (1)
?,(Sun) 20 Jul 2014 (28),Club León (1),1-2,?,Club América (1)
?,(Sun) 20 Jul 2014 (28),Club Atlas (1),0-0,?,Tigres UANL (1)
?,(Sun) 20 Jul 2014 (28),Deportivo Toluca FC (1),0-0,?,Monarcas Morelia (1)
?,(Sun) 20 Jul 2014 (28),CD Guadalajara Chivas (1),1-1,?,Jaguares Chiapas (1)
?,(Sat) 26 Jul 2014 (29),Monarcas Morelia (2),0-2,?,Club Atlas (2)
?,(Sat) 26 Jul 2014 (29),Santos Laguna (2),1-1,?,Cruz Azul (2)
?,(Sat) 26 Jul 2014 (29),Club América (2),2-1,?,Club Tijuana (2)
?,(Sat) 26 Jul 2014 (29),Club Puebla (2),0-0,?,Tiburones Rojos Veracruz (2)
?,(Sun) 27 Jul 2014 (29),Tigres UANL (2),4-2,?,Club León (2)
?,(Sun) 27 Jul 2014 (29),CF Pachuca (2),0-1,?,CF Monterrey (2)
?,(Sun) 27 Jul 2014 (29),Jaguares Chiapas (2),2-1,?,Deportivo Toluca FC (2)
?,(Sun) 27 Jul 2014 (29),Pumas UNAM (2),0-1,?,CD Guadalajara Chivas (2)
?,(Sun) 27 Jul 2014 (29),Leones Negros U. de G. (2),0-1,?,Querétaro FC (2)
?,(Sat) 2 Aug 2014 (30),Querétaro FC (3),2-0,?,CF Pachuca (3)
?,(Sat) 2 Aug 2014 (30),Club Tijuana (3),1-1,?,Tigres UANL (3)
?,(Sat) 2 Aug 2014 (30),Cruz Azul (3),0-0,?,Tiburones Rojos Veracruz (3)
?,(Sat) 2 Aug 2014 (30),Club Puebla (3),0-4,?,Club América (3)
?,(Sun) 3 Aug 2014 (30),CF Monterrey (3),0-0,?,Santos Laguna (3)
?,(Sun) 3 Aug 2014 (30),Club León (3),4-0,?,Monarcas Morelia (3)
?,(Sun) 3 Aug 2014 (30),Club Atlas (3),4-2,?,Jaguares Chiapas (3)
?,(Sun) 3 Aug 2014 (30),Deportivo Toluca FC (3),2-1,?,Pumas UNAM (3)
?,(Sat) 9 Aug 2014 (31),Monarcas Morelia (4),0-0,?,Club Tijuana (4)
?,(Sat) 9 Aug 2014 (31),Tiburones Rojos Veracruz (4),2-1,?,CF Monterrey (4)
?,(Sat) 9 Aug 2014 (31),Cruz Azul (4),1-0,?,Club Puebla (4)
?,(Sun) 10 Aug 2014 (31),Tigres UANL (4),0-2,?,Club América (4)
?,(Sun) 10 Aug 2014 (31),Santos Laguna (4),2-3,?,Querétaro FC (4)
?,(Sun) 10 Aug 2014 (31),CF Pachuca (4),3-0,?,CD Guadalajara Chivas (3)
?,(Sun) 10 Aug 2014 (31),Jaguares Chiapas (4),3-2,?,Club León (4)
?,(Sun) 10 Aug 2014 (31),Pumas UNAM (4),0-1,?,Club Atlas (4)
?,(Sun) 10 Aug 2014 (31),Leones Negros U. de G. (3),0-0,?,Deportivo Toluca FC (4)
?,(Fri) 15 Aug 2014 (32),Club León (5),2-1,?,Pumas UNAM (5)
?,(Sat) 16 Aug 2014 (32),Querétaro FC (5),0-0,?,Tiburones Rojos Veracruz (5)
?,(Sat) 16 Aug 2014 (32),Club Tijuana (5),2-1,?,Jaguares Chiapas (5)
?,(Sat) 16 Aug 2014 (32),Club América (5),3-2,?,Monarcas Morelia (5)
?,(Sat) 16 Aug 2014 (32),Club Puebla (5),1-1,?,Tigres UANL (5)
?,(Sun) 17 Aug 2014 (32),CF Monterrey (5),3-1,?,Cruz Azul (5)
?,(Sun) 17 Aug 2014 (32),Club Atlas (5),1-0,?,Leones Negros U. de G. (4)
?,(Sun) 17 Aug 2014 (32),Deportivo Toluca FC (5),3-0,?,CF Pachuca (5)
?,(Sun) 17 Aug 2014 (32),CD Guadalajara Chivas (4),0-1,?,Santos Laguna (5)
?,(Sat) 23 Aug 2014 (33),Monarcas Morelia (6),1-5,?,Tigres UANL (6)
?,(Sat) 23 Aug 2014 (33),Santos Laguna (6),3-0,?,Deportivo Toluca FC (6)
?,(Sat) 23 Aug 2014 (33),Cruz Azul (6),2-1,?,Querétaro FC (6)
?,(Sat) 23 Aug 2014 (33),Tiburones Rojos Veracruz (6),0-0,?,CD Guadalajara Chivas (5)
?,(Sun) 24 Aug 2014 (33),CF Monterrey (6),1-0,?,Club Puebla (6)
?,(Sun) 24 Aug 2014 (33),CF Pachuca (6),3-1,?,Club Atlas (6)
?,(Sun) 24 Aug 2014 (33),Jaguares Chiapas (6),0-0,?,Club América (6)
?,(Sun) 24 Aug 2014 (33),Pumas UNAM (6),1-1,?,Club Tijuana (6)
?,(Sun) 24 Aug 2014 (33),Leones Negros U. de G. (5),1-0,?,Club León (6)
?,(Sat) 30 Aug 2014 (34),Querétaro FC (7),0-1,?,CF Monterrey (7)
?,(Sat) 30 Aug 2014 (34),Club Tijuana (7),1-1,?,Leones Negros U. de G. (6)
?,(Sat) 30 Aug 2014 (34),Club América (7),0-1,?,Pumas UNAM (7)
?,(Sat) 30 Aug 2014 (34),Club Puebla (7),3-2,?,Monarcas Morelia (7)
?,(Sun) 31 Aug 2014 (34),Tigres UANL (7),0-2,?,Jaguares Chiapas (7)
?,(Sun) 31 Aug 2014 (34),Club León (7),1-2,?,CF Pachuca (7)
?,(Sun) 31 Aug 2014 (34),Club Atlas (7),1-1,?,Santos Laguna (7)
?,(Sun) 31 Aug 2014 (34),Deportivo Toluca FC (7),2-1,?,Tiburones Rojos Veracruz (7)
?,(Sun) 31 Aug 2014 (34),CD Guadalajara Chivas (6),0-0,?,Cruz Azul (7)
?,(Sun) 7 Sep 2014 (35),CD Guadalajara Chivas (7),3-0,?,Leones Negros U. de G. (7)
?,(Sat) 13 Sep 2014 (36),Querétaro FC (8),1-1,?,Club Puebla (8)
?,(Sat) 13 Sep 2014 (36),Tiburones Rojos Veracruz (8),1-1,?,Club Atlas (8)
?,(Sat) 13 Sep 2014 (36),Santos Laguna (8),2-0,?,Club León (8)
?,(Sat) 13 Sep 2014 (36),Cruz Azul (8),1-2,?,Deportivo Toluca FC (8)
?,(Sun) 14 Sep 2014 (36),CF Pachuca (8),1-1,?,Club Tijuana (8)
?,(Sun) 14 Sep 2014 (36),Jaguares Chiapas (8),1-1,?,Monarcas Morelia (8)
?,(Sun) 14 Sep 2014 (36),Leones Negros U. de G. (8),0-0,?,Club América (8)
?,(Sun) 14 Sep 2014 (36),Pumas UNAM (8),2-2,?,Tigres UANL (8)
?,(Sat) 20 Sep 2014 (37),Club Tijuana (9),4-1,?,Santos Laguna (9)
?,(Sat) 20 Sep 2014 (37),Monarcas Morelia (9),2-3,?,Pumas UNAM (9)
?,(Sat) 20 Sep 2014 (37),Club América (9),2-1,?,CF Pachuca (9)
?,(Sat) 20 Sep 2014 (37),Club Puebla (9),1-1,?,Jaguares Chiapas (9)
?,(Sun) 21 Sep 2014 (37),Tigres UANL (9),1-0,?,Leones Negros U. de G. (9)
?,(Sun) 21 Sep 2014 (37),Club León (9),3-1,?,Tiburones Rojos Veracruz (9)
?,(Sun) 21 Sep 2014 (37),Club Atlas (9),2-1,?,Cruz Azul (9)
?,(Sun) 21 Sep 2014 (37),Deportivo Toluca FC (9),1-0,?,CF Monterrey (8)
?,(Sun) 21 Sep 2014 (37),CD Guadalajara Chivas (8),1-4,?,Querétaro FC (9)
?,(Sat) 27 Sep 2014 (38),Tiburones Rojos Veracruz (10),1-0,?,Club Tijuana (10)
?,(Sat) 27 Sep 2014 (38),Querétaro FC (10),1-1,?,Deportivo Toluca FC (10)
?,(Sat) 27 Sep 2014 (38),Santos Laguna (10),1-4,?,Club América (10)
?,(Sat) 27 Sep 2014 (38),Cruz Azul (10),1-0,?,Club León (10)
?,(Sun) 28 Sep 2014 (38),CF Monterrey (9),2-1,?,Club Atlas (10)
?,(Sun) 28 Sep 2014 (38),CF Pachuca (10),2-3,?,Tigres UANL (10)
?,(Sun) 28 Sep 2014 (38),Leones Negros U. de G. (10),1-2,?,Monarcas Morelia (10)
?,(Sun) 28 Sep 2014 (38),Pumas UNAM (10),2-2,?,Jaguares Chiapas (10)
?,(Sun) 28 Sep 2014 (38),CD Guadalajara Chivas (9),0-0,?,Club Puebla (10)
?,(Wed) 1 Oct 2014 (39),Club León (11),1-3,?,CF Monterrey (10)
?,(Wed) 1 Oct 2014 (39),Club Atlas (11),2-1,?,Querétaro FC (11)
?,(Wed) 1 Oct 2014 (39),Tigres UANL (11),1-1,?,Santos Laguna (11)
?,(Thu) 2 Oct 2014 (39),Club Puebla (11),1-2,?,Pumas UNAM (11)
?,(Thu) 2 Oct 2014 (39),Club América (11),2-0,?,Tiburones Rojos Veracruz (11)
?,(Thu) 2 Oct 2014 (39),Monarcas Morelia (11),0-1,?,CF Pachuca (11)
?,(Thu) 2 Oct 2014 (39),Jaguares Chiapas (11),1-1,?,Leones Negros U. de G. (11)
?,(Thu) 2 Oct 2014 (39),Club Tijuana (11),0-0,?,Cruz Azul (11)
?,(Fri) 3 Oct 2014 (39),Deportivo Toluca FC (11),3-1,?,CD Guadalajara Chivas (10)
?,(Sat) 4 Oct 2014 (39),Querétaro FC (12),1-2,?,Club León (12)
?,(Sat) 4 Oct 2014 (39),Cruz Azul (12),4-0,?,Club América (12)
?,(Sat) 4 Oct 2014 (39),Tiburones Rojos Veracruz (12),0-1,?,Tigres UANL (12)
?,(Sun) 5 Oct 2014 (39),CF Monterrey (11),1-1,?,Club Tijuana (12)
?,(Sun) 5 Oct 2014 (39),Santos Laguna (12),2-2,?,Monarcas Morelia (12)
?,(Sun) 5 Oct 2014 (39),CF Pachuca (12),2-0,?,Jaguares Chiapas (12)
?,(Sun) 5 Oct 2014 (39),Leones Negros U. de G. (12),1-0,?,Pumas UNAM (12)
?,(Sun) 5 Oct 2014 (39),Deportivo Toluca FC (12),1-1,?,Club Puebla (12)
?,(Sun) 5 Oct 2014 (39),CD Guadalajara Chivas (11),0-1,?,Club Atlas (12)
?,(Sat) 18 Oct 2014 (41),Monarcas Morelia (13),0-1,?,Tiburones Rojos Veracruz (13)
?,(Sat) 18 Oct 2014 (41),Club Tijuana (13),2-1,?,Querétaro FC (13)
?,(Sat) 18 Oct 2014 (41),Club América (13),2-0,?,CF Monterrey (12)
?,(Sat) 18 Oct 2014 (41),Club Puebla (13),1-1,?,Leones Negros U. de G. (13)
?,(Sun) 19 Oct 2014 (41),Tigres UANL (13),1-0,?,Cruz Azul (13)
?,(Sun) 19 Oct 2014 (41),Club León (13),2-1,?,CD Guadalajara Chivas (12)
?,(Sun) 19 Oct 2014 (41),Club Atlas (13),0-2,?,Deportivo Toluca FC (13)
?,(Sun) 19 Oct 2014 (41),Jaguares Chiapas (13),2-0,?,Santos Laguna (13)
?,(Sun) 19 Oct 2014 (41),Pumas UNAM (13),1-1,?,CF Pachuca (13)
?,(Sat) 25 Oct 2014 (42),Querétaro FC (14),3-2,?,Club América (14)
?,(Sat) 25 Oct 2014 (42),Santos Laguna (14),1-1,?,Pumas UNAM (14)
?,(Sat) 25 Oct 2014 (42),Cruz Azul (14),3-1,?,Monarcas Morelia (14)
?,(Sat) 25 Oct 2014 (42),Tiburones Rojos Veracruz (14),1-2,?,Jaguares Chiapas (14)
?,(Sun) 26 Oct 2014 (42),CF Monterrey (13),2-2,?,Tigres UANL (14)
?,(Sun) 26 Oct 2014 (42),CF Pachuca (14),0-0,?,Leones Negros U. de G. (14)
?,(Sun) 26 Oct 2014 (42),Club Atlas (14),2-1,?,Club Puebla (14)
?,(Sun) 26 Oct 2014 (42),Deportivo Toluca FC (14),2-3,?,Club León (14)
?,(Sun) 26 Oct 2014 (42),CD Guadalajara Chivas (13),3-3,?,Club Tijuana (14)
?,(Sat) 1 Nov 2014 (43),Monarcas Morelia (15),2-1,?,CF Monterrey (14)
?,(Sat) 1 Nov 2014 (43),Club Tijuana (15),0-1,?,Deportivo Toluca FC (15)
?,(Sat) 1 Nov 2014 (43),Club América (15),0-0,?,CD Guadalajara Chivas (14)
?,(Sat) 1 Nov 2014 (43),Club Puebla (15),1-1,?,CF Pachuca (15)
?,(Sun) 2 Nov 2014 (43),Tigres UANL (15),1-0,?,Querétaro FC (15)
?,(Sun) 2 Nov 2014 (43),Club León (15),4-0,?,Club Atlas (15)
?,(Sun) 2 Nov 2014 (43),Jaguares Chiapas (15),0-0,?,Cruz Azul (15)
?,(Sun) 2 Nov 2014 (43),Leones Negros U. de G. (15),1-1,?,Santos Laguna (15)
?,(Sun) 2 Nov 2014 (43),Pumas UNAM (15),0-0,?,Tiburones Rojos Veracruz (15)
?,(Sat) 8 Nov 2014 (44),Querétaro FC (16),2-0,?,Monarcas Morelia (16)
?,(Sat) 8 Nov 2014 (44),Santos Laguna (16),2-1,?,CF Pachuca (16)
?,(Sat) 8 Nov 2014 (44),Cruz Azul (16),0-2,?,Pumas UNAM (16)
