Stage,Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,P,UTC
Apertura,3,Sun Mar 3 2024,10:00,-0300,Fénix,1-2,0-0,Boston River,,2024-03-03T13:00Z
Apertura,4,Fri Mar 8 2024,20:30,-0300,Miramar Misiones,1-1,0-0,Fénix,,2024-03-08T23:30Z
Apertura,4,Sat Mar 9 2024,16:30,-0300,River Plate,1-2,1-1,Boston River,,2024-03-09T19:30Z
Apertura,4,Sat Mar 9 2024,19:30,-0300,Peñarol,3-0,1-0,CA Cerro,,2024-03-09T22:30Z
Apertura,4,Sun Mar 10 2024,16:30,-0300,Progreso,4-3,1-1,Racing,,2024-03-10T19:30Z
Apertura,4,Sun Mar 10 2024,10:00,-0300,Liverpool,1-2,1-1,Danubio,,2024-03-10T13:00Z
Apertura,4,Sun Mar 10 2024,19:30,-0300,Defensor Sporting,3-3,1-1,Nacional,,2024-03-10T22:30Z
Apertura,4,Mon Mar 11 2024,16:30,-0300,Cerro Largo,2-0,1-0,Rampla Juniors,,2024-03-11T19:30Z
Apertura,4,Mon Mar 11 2024,19:00,-0300,Montevideo Wanderers,0-0,0-0,Deportivo Maldonado,,2024-03-11T22:00Z
Apertura,5,Fri Mar 15 2024,19:30,-0300,Boston River,1-1,0-1,Liverpool,,2024-03-15T22:30Z
Apertura,5,Sat Mar 16 2024,16:30,-0300,Fénix,0-0,0-0,River Plate,,2024-03-16T19:30Z
Apertura,5,Sat Mar 16 2024,19:30,-0300,Racing,1-2,0-2,Peñarol,,2024-03-16T22:30Z
Apertura,5,Sat Mar 23 2024,18:30,-0300,Nacional,0-0,0-0,Progreso,,2024-03-23T21:30Z
Apertura,5,Sat Mar 23 2024,21:00,-0300,Deportivo Maldonado,1-0,0-0,Defensor Sporting,,2024-03-24T00:00Z
Apertura,5,Sat Mar 23 2024,13:30,-0300,Rampla Juniors,1-1,0-0,Miramar Misiones,,2024-03-23T16:30Z
Apertura,5,Sun Mar 24 2024,16:00,-0300,Danubio,0-2,0-1,Montevideo Wanderers,,2024-03-24T19:00Z
Apertura,5,Sun Mar 24 2024,10:00,-0300,CA Cerro,1-1,0-1,Cerro Largo,,2024-03-24T13:00Z
Apertura,2,Wed Mar 27 2024,16:00,-0300,Progreso,4-2,2-1,Rampla Juniors,,2024-03-27T19:00Z
Apertura,6,Fri Mar 29 2024,12:30,-0300,Cerro Largo,0-2,0-0,Racing,,2024-03-29T15:30Z
Apertura,6,Fri Mar 29 2024,16:00,-0300,Peñarol,0-0,0-0,Nacional,,2024-03-29T19:00Z
Apertura,6,Sat Mar 30 2024,19:00,-0300,Defensor Sporting,1-0,0-0,Danubio,,2024-03-30T22:00Z
Apertura,6,Sat Mar 30 2024,13:30,-0300,Rampla Juniors,1-0,1-0,Fénix,,2024-03-30T16:30Z
Apertura,6,Sat Mar 30 2024,16:00,-0300,Liverpool,1-1,0-0,River Plate,,2024-03-30T19:00Z
Apertura,6,Sun Mar 31 2024,15:00,-0300,Progreso,3-1,2-1,Deportivo Maldonado,,2024-03-31T18:00Z
Apertura,6,Sun Mar 31 2024,17:30,-0300,Miramar Misiones,2-2,2-1,CA Cerro,,2024-03-31T20:30Z
Apertura,6,Sun Mar 31 2024,20:00,-0300,Montevideo Wanderers,0-2,0-2,Boston River,,2024-03-31T23:00Z
Apertura,7,Fri Apr 5 2024,19:00,-0300,Boston River,2-2,0-1,Defensor Sporting,,2024-04-05T22:00Z
Apertura,7,Sat Apr 6 2024,18:00,-0300,Nacional,1-0,1-0,Cerro Largo,,2024-04-06T21:00Z
Apertura,7,Sat Apr 6 2024,10:00,-0300,River Plate,3-1,2-1,Montevideo Wanderers,,2024-04-06T13:00Z
Apertura,7,Sat Apr 6 2024,12:30,-0300,Racing,1-1,1-1,Miramar Misiones,,2024-04-06T15:30Z
Apertura,7,Sat Apr 6 2024,15:00,-0300,Danubio,1-1,1-0,Progreso,,2024-04-06T18:00Z
Apertura,7,Sun Apr 7 2024,10:00,-0300,CA Cerro,3-0,3-0,Rampla Juniors,,2024-04-07T13:00Z
Apertura,7,Sun Apr 7 2024,15:00,-0300,Fénix,1-3,1-1,Liverpool,,2024-04-07T18:00Z
Apertura,7,Sun Apr 7 2024,18:00,-0300,Deportivo Maldonado,1-2,1-0,Peñarol,,2024-04-07T21:00Z
Apertura,8,Sat Apr 13 2024,20:00,-0300,Deportivo Maldonado,0-1,0-0,Cerro Largo,,2024-04-13T23:00Z
Apertura,8,Sat Apr 13 2024,15:00,-0300,Progreso,1-0,1-0,Boston River,,2024-04-13T18:00Z
Apertura,8,Sat Apr 13 2024,17:30,-0300,CA Cerro,0-0,0-0,Fénix,,2024-04-13T20:30Z
Apertura,8,Sun Apr 14 2024,10:00,-0300,Rampla Juniors,0-1,0-1,Racing,,2024-04-14T13:00Z
Apertura,8,Sun Apr 14 2024,15:00,-0300,Defensor Sporting,2-1,1-0,River Plate,,2024-04-14T18:00Z
Apertura,8,Sun Apr 14 2024,18:00,-0300,Peñarol,2-0,1-0,Danubio,,2024-04-14T21:00Z
Apertura,8,Tue Apr 16 2024,18:00,-0300,Montevideo Wanderers,2-3,0-1,Liverpool,,2024-04-16T21:00Z
Apertura,8,Tue Apr 16 2024,20:30,-0300,Miramar Misiones,1-2,1-1,Nacional,,2024-04-16T23:30Z
Apertura,9,Fri Apr 19 2024,15:30,-0300,Liverpool,1-1,0-1,Defensor Sporting,,2024-04-19T18:30Z
Apertura,9,Fri Apr 19 2024,13:30,-0300,Racing,1-1,1-0,CA Cerro,,2024-04-19T16:30Z
Apertura,9,Sat Apr 20 2024,10:00,-0300,Danubio,1-1,1-0,Cerro Largo,,2024-04-20T13:00Z
Apertura,9,Sat Apr 20 2024,15:00,-0300,Boston River,1-3,1-2,Peñarol,,2024-04-20T18:00Z
Apertura,9,Sat Apr 20 2024,18:00,-0300,Nacional,6-2,3-0,Rampla Juniors,,2024-04-20T21:00Z
Apertura,9,Sat Apr 20 2024,20:30,-0300,Deportivo Maldonado,1-2,1-1,Miramar Misiones,,2024-04-20T23:30Z
Apertura,9,Sun Apr 21 2024,13:00,-0300,Fénix,1-2,0-1,Montevideo Wanderers,,2024-04-21T16:00Z
Apertura,9,Sun Apr 21 2024,15:30,-0300,River Plate,2-2,1-1,Progreso,,2024-04-21T18:30Z
Apertura,1,Wed Apr 24 2024,15:00,-0300,Rampla Juniors,2-1,1-1,Defensor Sporting,,2024-04-24T18:00Z
Apertura,10,Sat Apr 27 2024,15:00,-0300,Cerro Largo,2-0,1-0,Boston River,,2024-04-27T18:00Z
Apertura,10,Sat Apr 27 2024,12:30,-0300,Rampla Juniors,1-1,1-0,Deportivo Maldonado,,2024-04-27T15:30Z
Apertura,10,Sun Apr 28 2024,15:00,-0300,Progreso,2-1,0-1,Liverpool,,2024-04-28T18:00Z
Apertura,10,Sun Apr 28 2024,18:00,-0300,CA Cerro,1-2,0-1,Nacional,,2024-04-28T21:00Z
Apertura,10,Sun Apr 28 2024,20:30,-0300,Defensor Sporting,2-2,1-0,Montevideo Wanderers,,2024-04-28T23:30Z
Apertura,10,Sun Apr 28 2024,10:00,-0300,Miramar Misiones,3-5,1-2,Danubio,,2024-04-28T13:00Z
Apertura,10,Mon Apr 29 2024,15:00,-0300,Racing,2-0,1-0,Fénix,,2024-04-29T18:00Z
Apertura,10,Mon Apr 29 2024,20:00,-0300,Peñarol,3-0,2-0,River Plate,,2024-04-29T23:00Z
Apertura,11,Fri May 3 2024,15:00,-0300,Liverpool,2-2,2-1,Peñarol,,2024-05-03T18:00Z
Apertura,11,Fri May 3 2024,20:00,-0300,Nacional,4-2,2-1,Racing,,2024-05-03T23:00Z
Apertura,11,Fri May 3 2024,12:30,-0300,Danubio,1-1,0-0,Rampla Juniors,,2024-05-03T15:30Z
Apertura,11,Sat May 4 2024,10:00,-0300,Boston River,3-1,0-1,Miramar Misiones,,2024-05-04T13:00Z
Apertura,11,Sat May 4 2024,15:00,-0300,Montevideo Wanderers,2-0,0-0,Progreso,,2024-05-04T18:00Z
Apertura,11,Sun May 5 2024,15:00,-0300,Fénix,0-2,0-1,Defensor Sporting,,2024-05-05T18:00Z
Apertura,11,Sun May 5 2024,17:30,-0300,Deportivo Maldonado,3-0,2-0,CA Cerro,,2024-05-05T20:30Z
Apertura,11,Sun May 5 2024,10:00,-0300,River Plate,2-3,2-2,Cerro Largo,,2024-05-05T13:00Z
Apertura,12,Fri May 10 2024,20:00,-0300,Nacional,1-4,0-4,Fénix,,2024-05-10T23:00Z
Apertura,12,Sat May 11 2024,10:00,-0300,CA Cerro,2-0,2-0,Danubio,,2024-05-11T13:00Z
Apertura,12,Sat May 11 2024,12:30,-0300,Miramar Misiones,0-0,0-0,River Plate,,2024-05-11T15:30Z
Apertura,12,Sat May 11 2024,15:00,-0300,Racing,0-1,0-0,Deportivo Maldonado,,2024-05-11T18:00Z
Apertura,12,Sat May 11 2024,18:00,-0300,Peñarol,1-0,0-0,Montevideo Wanderers,,2024-05-11T21:00Z
Apertura,12,Sun May 12 2024,12:30,-0300,Rampla Juniors,0-1,0-0,Boston River,,2024-05-12T15:30Z
Apertura,12,Sun May 12 2024,15:00,-0300,Progreso,1-4,0-1,Defensor Sporting,,2024-05-12T18:00Z
Apertura,12,Sun May 12 2024,10:00,-0300,Liverpool,2-1,2-1,Cerro Largo,,2024-05-12T13:00Z
Apertura,13,Sat May 18 2024,12:30,-0300,Fénix,1-0,0-0,Progreso,,2024-05-18T15:30Z
Apertura,13,Sat May 18 2024,15:00,-0300,River Plate,0-2,0-2,Rampla Juniors,,2024-05-18T18:00Z
Apertura,13,Sat May 18 2024,18:00,-0300,Defensor Sporting,0-2,0-1,Peñarol,,2024-05-18T21:00Z
Apertura,13,Sun May 19 2024,15:00,-0300,Boston River,2-0,0-0,CA Cerro,,2024-05-19T18:00Z
Apertura,13,Sun May 19 2024,17:30,-0300,Montevideo Wanderers,1-0,1-0,Cerro Largo,,2024-05-19T20:30Z
Apertura,13,Sun May 19 2024,12:30,-0300,Danubio,0-1,0-0,Racing,,2024-05-19T15:30Z
Apertura,13,Mon May 20 2024,20:00,-0300,Deportivo Maldonado,0-2,0-0,Nacional,,2024-05-20T23:00Z
Apertura,13,Mon May 20 2024,15:00,-0300,Liverpool,2-1,0-0,Miramar Misiones,,2024-05-20T18:00Z
Apertura,14,Thu May 23 2024,20:00,-0300,Peñarol,3-1,0-1,Progreso,,2024-05-23T23:00Z
Apertura,14,Fri May 24 2024,15:00,-0300,Racing,1-2,1-0,Boston River,,2024-05-24T18:00Z
Apertura,14,Sat May 25 2024,15:00,-0300,Liverpool,1-2,1-1,Rampla Juniors,,2024-05-25T18:00Z
Apertura,14,Sat May 25 2024,18:00,-0300,Nacional,1-0,0-0,Danubio,,2024-05-25T21:00Z
Apertura,14,Sat May 25 2024,12:30,-0300,Miramar Misiones,2-0,1-0,Montevideo Wanderers,,2024-05-25T15:30Z
Apertura,14,Sun May 26 2024,12:30,-0300,CA Cerro,3-2,0-2,River Plate,,2024-05-26T15:30Z
Apertura,14,Sun May 26 2024,15:00,-0300,Defensor Sporting,3-1,3-1,Cerro Largo,,2024-05-26T18:00Z
Apertura,14,Sun May 26 2024,17:30,-0300,Deportivo Maldonado,0-1,0-0,Fénix,,2024-05-26T20:30Z
Apertura,15,Sat Jun 1 2024,17:30,-0300,Montevideo Wanderers,2-1,1-0,Rampla Juniors,,2024-06-01T20:30Z
Apertura,15,Sun Jun 2 2024,15:00,-0300,Fénix,0-1,0-0,Peñarol,,2024-06-02T18:00Z
Apertura,15,Sun Jun 2 2024,17:30,-0300,Defensor Sporting,3-0,1-0,Miramar Misiones,,2024-06-02T20:30Z
Apertura,15,Sun Jun 2 2024,10:00,-0300,River Plate,3-3,0-2,Racing,,2024-06-02T13:00Z
Apertura,15,Mon Jun 3 2024,15:00,-0300,Danubio,1-1,0-0,Deportivo Maldonado,,2024-06-03T18:00Z
Apertura,15,Mon Jun 3 2024,12:30,-0300,Liverpool,0-3,0-0,CA Cerro,,2024-06-03T15:30Z
Apertura,15,Tue Jun 4 2024,15:00,-0300,Progreso,0-1,0-0,Cerro Largo,,2024-06-04T18:00Z
Apertura,15,Tue Jun 4 2024,19:00,-0300,Boston River,1-3,0-2,Nacional,,2024-06-04T22:00Z
Intermedio,Gruppe A,Sat Jun 8 2024,15:00,-0300,Racing,2-1,1-1,Fénix,,2024-06-08T18:00Z
Intermedio,Gruppe A,Sat Jun 8 2024,20:00,-0300,Deportivo Maldonado,0-2,0-1,Defensor Sporting,,2024-06-08T23:00Z
Intermedio,Gruppe B,Sat Jun 8 2024,12:30,-0300,Liverpool,0-1,0-1,Miramar Misiones,,2024-06-08T15:30Z
Intermedio,Gruppe A,Sat Jun 8 2024,17:30,-0300,Montevideo Wanderers,2-0,1-0,Peñarol,,2024-06-08T20:30Z
Intermedio,Gruppe A,Sun Jun 9 2024,15:00,-0300,Progreso,1-0,1-0,River Plate,,2024-06-09T18:00Z
Intermedio,Gruppe B,Sun Jun 9 2024,12:30,-0300,Cerro Largo,2-2,0-1,Danubio,,2024-06-09T15:30Z
Intermedio,Gruppe B,Sun Jun 9 2024,18:00,-0300,CA Cerro,3-0,1-0,Nacional,,2024-06-09T21:00Z
Intermedio,Gruppe B,Tue Jun 11 2024,15:00,-0300,Rampla Juniors,1-1,0-1,Boston River,,2024-06-11T18:00Z
Intermedio,Gruppe B,Fri Jun 14 2024,19:00,-0300,Miramar Misiones,1-0,1-0,CA Cerro,,2024-06-14T22:00Z
Intermedio,Gruppe A,Sat Jun 15 2024,15:00,-0300,River Plate,1-1,0-1,Deportivo Maldonado,,2024-06-15T18:00Z
Intermedio,Gruppe A,Sat Jun 15 2024,20:00,-0300,Defensor Sporting,1-1,0-1,Progreso,,2024-06-15T23:00Z
Intermedio,Gruppe B,Sat Jun 15 2024,17:30,-0300,Nacional,2-1,1-0,Liverpool,,2024-06-15T20:30Z
Intermedio,Gruppe B,Sun Jun 16 2024,15:00,-0300,Danubio,2-0,1-0,Rampla Juniors,,2024-06-16T18:00Z
Intermedio,Gruppe A,Sun Jun 16 2024,12:30,-0300,Fénix,3-1,1-0,Montevideo Wanderers,,2024-06-16T15:30Z
Intermedio,Gruppe A,Sun Jun 16 2024,18:00,-0300,Peñarol,1-1,0-0,Racing,,2024-06-16T21:00Z
Intermedio,Gruppe B,Mon Jun 17 2024,17:00,-0300,Boston River,0-2,0-1,Cerro Largo,,2024-06-17T20:00Z
Intermedio,Gruppe A,Sat Jun 22 2024,12:30,-0300,Deportivo Maldonado,1-3,1-1,Fénix,,2024-06-22T15:30Z
Intermedio,Gruppe B,Sat Jun 22 2024,10:00,-0300,CA Cerro,0-0,0-0,Danubio,,2024-06-22T13:00Z
Intermedio,Gruppe A,Sat Jun 22 2024,15:00,-0300,Racing,0-1,0-1,Defensor Sporting,,2024-06-22T18:00Z
Intermedio,Gruppe A,Sat Jun 22 2024,18:00,-0300,Progreso,0-2,0-0,Peñarol,,2024-06-22T21:00Z
Intermedio,Gruppe A,Sun Jun 23 2024,17:30,-0300,Montevideo Wanderers,1-3,1-2,River Plate,,2024-06-23T20:30Z
Intermedio,Gruppe B,Sun Jun 23 2024,15:00,-0300,Cerro Largo,0-4,0-2,Nacional,,2024-06-23T18:00Z
Intermedio,Gruppe B,Sun Jun 23 2024,12:30,-0300,Rampla Juniors,1-2,0-1,Miramar Misiones,,2024-06-23T15:30Z
Intermedio,Gruppe B,Sun Jun 23 2024,10:00,-0300,Liverpool,1-0,1-0,Boston River,,2024-06-23T13:00Z
Intermedio,Gruppe B,Sat Jul 6 2024,12:30,-0300,Boston River,2-0,1-0,CA Cerro,,2024-07-06T15:30Z
Intermedio,Gruppe B,Sat Jul 6 2024,10:00,-0300,Cerro Largo,1-0,1-0,Liverpool,,2024-07-06T13:00Z
Intermedio,Gruppe A,Sat Jul 6 2024,15:30,-0300,Peñarol,1-1,0-1,Deportivo Maldonado,,2024-07-06T18:30Z
Intermedio,Gruppe B,Sun Jul 7 2024,15:30,-0300,Nacional,1-1,0-0,Rampla Juniors,,2024-07-07T18:30Z
Intermedio,Gruppe A,Sun Jul 7 2024,12:30,-0300,Progreso,3-2,2-1,Racing,,2024-07-07T15:30Z
Intermedio,Gruppe A,Sun Jul 7 2024,18:00,-0300,Defensor Sporting,1-1,0-1,Montevideo Wanderers,,2024-07-07T21:00Z
Intermedio,Gruppe A,Sun Jul 7 2024,10:00,-0300,Fénix,1-0,1-0,River Plate,,2024-07-07T13:00Z
Intermedio,Gruppe B,Sun Jul 7 2024,20:30,-0300,Miramar Misiones,2-3,2-0,Danubio,,2024-07-07T23:30Z
Intermedio,Gruppe A,Fri Jul 12 2024,19:00,-0300,Deportivo Maldonado,1-1,1-0,Racing,,2024-07-12T22:00Z
Intermedio,Gruppe B,Sat Jul 13 2024,17:30,-0300,Boston River,2-1,1-1,Miramar Misiones,,2024-07-13T20:30Z
Intermedio,Gruppe B,Sat Jul 13 2024,15:00,-0300,Danubio,0-6,0-3,Nacional,,2024-07-13T18:00Z
Intermedio,Gruppe B,Sat Jul 13 2024,12:30,-0300,Rampla Juniors,3-2,2-0,Liverpool,,2024-07-13T15:30Z
Intermedio,Gruppe B,Sun Jul 14 2024,10:00,-0300,CA Cerro,0-1,0-1,Cerro Largo,,2024-07-14T13:00Z
Intermedio,Gruppe A,Sun Jul 14 2024,17:30,-0300,Montevideo Wanderers,4-2,2-1,Progreso,,2024-07-14T20:30Z
Intermedio,Gruppe A,Sun Jul 14 2024,15:00,-0300,River Plate,1-3,1-1,Peñarol,,2024-07-14T18:00Z
Intermedio,Gruppe A,Sun Jul 14 2024,12:30,-0300,Fénix,1-2,0-2,Defensor Sporting,,2024-07-14T15:30Z
Intermedio,Gruppe A,Fri Jul 19 2024,19:00,-0300,Defensor Sporting,0-1,0-1,River Plate,,2024-07-19T22:00Z
Intermedio,Gruppe B,Sat Jul 20 2024,15:30,-0300,Nacional,4-0,1-0,Miramar Misiones,,2024-07-20T18:30Z
Intermedio,Gruppe B,Sat Jul 20 2024,10:00,-0300,Cerro Largo,0-1,0-0,Rampla Juniors,,2024-07-20T13:00Z
Intermedio,Gruppe A,Sat Jul 20 2024,12:30,-0300,Racing,0-1,0-1,Montevideo Wanderers,,2024-07-20T15:30Z
Intermedio,Gruppe A,Sun Jul 21 2024,16:00,-0300,Peñarol,2-0,1-0,Fénix,,2024-07-21T19:00Z
Intermedio,Gruppe B,Sun Jul 21 2024,10:00,-0300,Liverpool,0-1,0-0,CA Cerro,,2024-07-21T13:00Z
Intermedio,Gruppe B,Sun Jul 21 2024,18:30,-0300,Boston River,1-2,1-0,Danubio,,2024-07-21T21:30Z
Intermedio,Gruppe A,Sun Jul 21 2024,12:30,-0300,Progreso,0-1,0-0,Deportivo Maldonado,,2024-07-21T15:30Z
Intermedio,Gruppe B,Sat Jul 27 2024,10:00,-0300,Miramar Misiones,0-0,0-0,Cerro Largo,,2024-07-27T13:00Z
Intermedio,Gruppe A,Sat Jul 27 2024,17:30,-0300,Montevideo Wanderers,1-0,0-0,Deportivo Maldonado,,2024-07-27T20:30Z
Intermedio,Gruppe A,Sat Jul 27 2024,17:30,-0300,Peñarol,1-0,0-0,Defensor Sporting,,2024-07-27T20:30Z
Intermedio,Gruppe A,Sat Jul 27 2024,12:30,-0300,Fénix,1-1,1-1,Progreso,,2024-07-27T15:30Z
Intermedio,Gruppe B,Sun Jul 28 2024,12:30,-0300,CA Cerro,4-1,2-0,Rampla Juniors,,2024-07-28T15:30Z
Intermedio,Gruppe B,Sun Jul 28 2024,15:00,-0300,Nacional,1-0,1-0,Boston River,,2024-07-28T18:00Z
Intermedio,Gruppe B,Sun Jul 28 2024,15:00,-0300,Danubio,2-0,1-0,Liverpool,,2024-07-28T18:00Z
Intermedio,Gruppe A,Mon Jul 29 2024,15:00,-0300,River Plate,2-2,0-2,Racing,,2024-07-29T18:00Z
Intermedio,Final,Sun Aug 4 2024,15:00,-0300,Peñarol,1-1,1-0,Nacional,7-8,2024-08-04T18:00Z
Clausura,1,Fri Aug 16 2024,19:00,-0300,Montevideo Wanderers,1-0,1-0,CA Cerro,,2024-08-16T22:00Z
Clausura,1,Sat Aug 17 2024,14:00,-0300,Liverpool,1-1,1-1,Racing,,2024-08-17T17:00Z
Clausura,1,Sat Aug 17 2024,19:30,-0300,Boston River,1-0,0-0,Deportivo Maldonado,,2024-08-17T22:30Z
Clausura,1,Sat Aug 17 2024,17:00,-0300,Peñarol,0-0,0-0,Cerro Largo,,2024-08-17T20:00Z
Clausura,1,Sun Aug 18 2024,12:30,-0300,Danubio,1-0,0-0,Fénix,,2024-08-18T15:30Z
Clausura,1,Sun Aug 18 2024,18:00,-0300,River Plate,3-3,2-1,Nacional,,2024-08-18T21:00Z
Clausura,1,Sun Aug 18 2024,15:00,-0300,Progreso,0-0,0-0,Miramar Misiones,,2024-08-18T18:00Z
Clausura,1,Sun Aug 18 2024,20:30,-0300,Defensor Sporting,1-2,1-2,Rampla Juniors,,2024-08-18T23:30Z
Clausura,2,Sat Sep 7 2024,15:00,-0300,CA Cerro,1-1,1-0,Defensor Sporting,,2024-09-07T18:00Z
Clausura,2,Sat Sep 7 2024,18:00,-0300,Miramar Misiones,1-2,1-0,Peñarol,,2024-09-07T21:00Z
Clausura,2,Sat Sep 7 2024,20:30,-0300,Deportivo Maldonado,0-1,0-0,River Plate,,2024-09-07T23:30Z
Clausura,2,Sat Sep 7 2024,12:30,-0300,Racing,0-1,0-1,Montevideo Wanderers,,2024-09-07T15:30Z
Clausura,2,Sun Sep 8 2024,12:30,-0300,Fénix,1-0,0-0,Cerro Largo,,2024-09-08T15:30Z
Clausura,2,Sun Sep 8 2024,15:00,-0300,Danubio,2-0,0-0,Boston River,,2024-09-08T18:00Z
Clausura,2,Sun Sep 8 2024,18:00,-0300,Nacional,1-0,1-0,Liverpool,,2024-09-08T21:00Z
Clausura,2,Sun Sep 8 2024,10:00,-0300,Rampla Juniors,2-0,1-0,Progreso,,2024-09-08T13:00Z
Clausura,3,Fri Sep 13 2024,19:30,-0300,Defensor Sporting,,,Racing,,2024-09-13T22:30Z
Clausura,3,Sat Sep 14 2024,13:30,-0300,Cerro Largo,,,Miramar Misiones,,2024-09-14T16:30Z
Clausura,3,Sat Sep 14 2024,16:00,-0300,Progreso,,,CA Cerro,,2024-09-14T19:00Z
Clausura,3,Sat Sep 14 2024,19:30,-0300,Peñarol,,,Rampla Juniors,,2024-09-14T22:30Z
Clausura,3,Sun Sep 15 2024,19:30,-0300,Montevideo Wanderers,,,Nacional,,2024-09-15T22:30Z
Clausura,3,Sun Sep 15 2024,16:00,-0300,Deportivo Maldonado,,,Liverpool,,2024-09-15T19:00Z
Clausura,3,Sun Sep 15 2024,13:30,-0300,Danubio,,,River Plate,,2024-09-15T16:30Z
Clausura,3,Mon Sep 16 2024,19:00,-0300,Boston River,,,Fénix,,2024-09-16T22:00Z
Clausura,4,Fri Sep 20 2024,19:30,-0300,Deportivo Maldonado,,,Montevideo Wanderers,,2024-09-20T22:30Z
Clausura,4,Sat Sep 21 2024,16:00,-0300,Racing,,,Progreso,,2024-09-21T19:00Z
Clausura,4,Sat Sep 21 2024,13:30,-0300,Rampla Juniors,,,Cerro Largo,,2024-09-21T16:30Z
Clausura,4,Sat Sep 21 2024,19:00,-0300,Nacional,,,Defensor Sporting,,2024-09-21T22:00Z
Clausura,4,Sun Sep 22 2024,16:00,-0300,Danubio,,,Liverpool,,2024-09-22T19:00Z
Clausura,4,Sun Sep 22 2024,19:00,-0300,CA Cerro,,,Peñarol,,2024-09-22T22:00Z
Clausura,4,Sun Sep 22 2024,10:00,-0300,Fénix,,,Miramar Misiones,,2024-09-22T13:00Z
Clausura,4,Sun Sep 22 2024,13:30,-0300,Boston River,,,River Plate,,2024-09-22T16:30Z
