Stage,Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
,4,Sat May 11 2024,17:00,-0300,Tombense MG,1-0,0-0,Sampaio Corrêa MA,2024-05-11T20:00Z
,4,Sat May 11 2024,19:30,-0300,ABC RN,0-2,0-1,Londrina PR,2024-05-11T22:30Z
,4,Sun May 12 2024,16:30,-0300,Ferroviária SP,2-1,1-0,Náutico PE,2024-05-12T19:30Z
,4,Sun May 12 2024,19:00,-0300,Remo PA,1-0,0-0,Floresta CE,2024-05-12T22:00Z
,4,Sun May 12 2024,19:00,-0300,Volta Redonda RJ,1-3,1-1,Botafogo PB,2024-05-12T22:00Z
,4,Sun May 12 2024,16:30,-0300,CSA AL,0-5,0-5,Athletic MG,2024-05-12T19:30Z
,4,Mon May 13 2024,20:00,-0300,Aparecidense GO,1-1,1-0,São Bernardo FC SP,2024-05-13T23:00Z
,5,Sat May 18 2024,19:30,-0300,Ferroviária SP,1-0,1-0,Confiança SE,2024-05-18T22:30Z
,5,Sat May 18 2024,17:00,-0300,Volta Redonda RJ,2-1,2-0,Náutico PE,2024-05-18T20:00Z
,5,Sat May 18 2024,17:00,-0300,CSA AL,0-0,0-0,Sampaio Corrêa MA,2024-05-18T20:00Z
,5,Sun May 19 2024,16:30,-0300,Remo PA,0-0,0-0,Tombense MG,2024-05-19T19:30Z
,5,Sun May 19 2024,19:00,-0300,Ferroviário CE,0-4,0-3,ABC RN,2024-05-19T22:00Z
,5,Sun May 19 2024,16:30,-0300,Londrina PR,2-0,1-0,São Bernardo FC SP,2024-05-19T19:30Z
,5,Mon May 20 2024,20:00,-0300,Floresta CE,0-2,0-0,Figueirense SC,2024-05-20T23:00Z
,5,Mon May 20 2024,20:00,-0300,Athletic MG,1-0,0-0,Aparecidense GO,2024-05-20T23:00Z
,6,Sat May 25 2024,17:00,-0300,Náutico PE,4-1,2-0,Remo PA,2024-05-25T20:00Z
,6,Sat May 25 2024,17:00,-0300,Confiança SE,0-0,0-0,ABC RN,2024-05-25T20:00Z
,6,Sat May 25 2024,19:30,-0300,Sampaio Corrêa MA,0-1,0-0,Botafogo PB,2024-05-25T22:30Z
,6,Sun May 26 2024,19:00,-0300,Londrina PR,1-1,1-1,Volta Redonda RJ,2024-05-26T22:00Z
,6,Sun May 26 2024,16:30,-0300,São Bernardo FC SP,2-0,1-0,CSA AL,2024-05-26T19:30Z
,6,Sun May 26 2024,16:30,-0300,Figueirense SC,0-1,0-1,Ferroviária SP,2024-05-26T19:30Z
,6,Tue May 28 2024,20:00,-0300,Floresta CE,1-2,0-1,Ferroviário CE,2024-05-28T23:00Z
,3,Wed May 29 2024,21:30,-0300,São José RS,1-3,0-2,Volta Redonda RJ,2024-05-30T00:30Z
,4,Thu May 30 2024,16:00,-0300,Ypiranga RS,1-0,1-0,Figueirense SC,2024-05-30T19:00Z
,7,Sat Jun 1 2024,19:30,-0300,Tombense MG,0-0,0-0,Ferroviária SP,2024-06-01T22:30Z
,7,Sat Jun 1 2024,17:00,-0300,Sampaio Corrêa MA,1-2,0-1,Remo PA,2024-06-01T20:00Z
,7,Sat Jun 1 2024,19:30,-0300,Ferroviário CE,1-0,1-0,Londrina PR,2024-06-01T22:30Z
,7,Sat Jun 1 2024,17:00,-0300,Confiança SE,3-1,1-0,Aparecidense GO,2024-06-01T20:00Z
,7,Sun Jun 2 2024,19:00,-0300,ABC RN,1-0,1-0,Floresta CE,2024-06-02T22:00Z
,7,Sun Jun 2 2024,16:30,-0300,São Bernardo FC SP,1-0,1-0,Ypiranga RS,2024-06-02T19:30Z
,7,Sun Jun 2 2024,16:30,-0300,S.E.R. Caxias RS,2-1,2-0,Figueirense SC,2024-06-02T19:30Z
,7,Mon Jun 3 2024,20:00,-0300,São José RS,2-0,1-0,Náutico PE,2024-06-03T23:00Z
,7,Mon Jun 3 2024,20:00,-0300,Botafogo PB,3-1,1-0,Athletic MG,2024-06-03T23:00Z
,7,Mon Jun 3 2024,19:00,-0300,Volta Redonda RJ,2-1,0-0,CSA AL,2024-06-03T22:00Z
,8,Sat Jun 8 2024,19:30,-0300,Londrina PR,2-0,1-0,Sampaio Corrêa MA,2024-06-08T22:30Z
,8,Sat Jun 8 2024,19:30,-0300,Ferroviária SP,0-0,0-0,Aparecidense GO,2024-06-08T22:30Z
,8,Sat Jun 8 2024,17:00,-0300,Figueirense SC,1-1,1-0,ABC RN,2024-06-08T20:00Z
,8,Sun Jun 9 2024,19:00,-0300,Náutico PE,2-2,0-0,S.E.R. Caxias RS,2024-06-09T22:00Z
,8,Sun Jun 9 2024,19:00,-0300,Remo PA,0-1,0-0,São Bernardo FC SP,2024-06-09T22:00Z
,8,Sun Jun 9 2024,16:30,-0300,Botafogo PB,1-0,0-0,Ferroviário CE,2024-06-09T19:30Z
,8,Sun Jun 9 2024,16:30,-0300,Athletic MG,3-2,2-1,Volta Redonda RJ,2024-06-09T19:30Z
,8,Mon Jun 10 2024,20:00,-0300,CSA AL,1-1,0-0,São José RS,2024-06-10T23:00Z
,8,Mon Jun 10 2024,20:00,-0300,Ypiranga RS,1-0,1-0,Tombense MG,2024-06-10T23:00Z
,8,Mon Jun 10 2024,20:00,-0300,Floresta CE,1-0,1-0,Confiança SE,2024-06-10T23:00Z
,3,Wed Jun 12 2024,19:00,-0300,Sampaio Corrêa MA,2-1,0-1,S.E.R. Caxias RS,2024-06-12T22:00Z
,9,Sat Jun 15 2024,17:00,-0300,Aparecidense GO,2-1,2-0,Tombense MG,2024-06-15T20:00Z
,9,Sat Jun 15 2024,19:30,-0300,Athletic MG,3-1,1-1,Ferroviário CE,2024-06-15T22:30Z
,9,Sat Jun 15 2024,17:00,-0300,CSA AL,1-1,0-0,Botafogo PB,2024-06-15T20:00Z
,9,Sun Jun 16 2024,16:30,-0300,São José RS,0-2,0-1,Londrina PR,2024-06-16T19:30Z
,9,Sun Jun 16 2024,19:00,-0300,S.E.R. Caxias RS,0-0,0-0,Ferroviária SP,2024-06-16T22:00Z
,9,Sun Jun 16 2024,16:30,-0300,Remo PA,1-0,1-0,Ypiranga RS,2024-06-16T19:30Z
,9,Sun Jun 16 2024,16:30,-0300,Figueirense SC,2-0,2-0,Confiança SE,2024-06-16T19:30Z
,9,Mon Jun 17 2024,20:00,-0300,ABC RN,0-1,0-1,Volta Redonda RJ,2024-06-17T23:00Z
,9,Mon Jun 17 2024,20:00,-0300,Náutico PE,0-1,0-1,Floresta CE,2024-06-17T23:00Z
,9,Tue Jun 18 2024,20:00,-0300,São Bernardo FC SP,0-0,0-0,Sampaio Corrêa MA,2024-06-18T23:00Z
,4,Wed Jun 19 2024,19:00,-0300,Ferroviário CE,3-2,2-1,São José RS,2024-06-19T22:00Z
,10,Sat Jun 22 2024,17:00,-0300,Tombense MG,3-0,1-0,Floresta CE,2024-06-22T20:00Z
,10,Sat Jun 22 2024,19:30,-0300,Londrina PR,1-1,0-1,Botafogo PB,2024-06-22T22:30Z
,10,Sun Jun 23 2024,16:30,-0300,São José RS,0-1,0-1,Ypiranga RS,2024-06-23T19:30Z
,10,Sun Jun 23 2024,19:00,-0300,Volta Redonda RJ,1-0,0-0,S.E.R. Caxias RS,2024-06-23T22:00Z
,10,Sun Jun 23 2024,19:00,-0300,São Bernardo FC SP,1-2,1-1,Figueirense SC,2024-06-23T22:00Z
,10,Mon Jun 24 2024,20:00,-0300,ABC RN,3-1,2-0,Remo PA,2024-06-24T23:00Z
,10,Mon Jun 24 2024,20:00,-0300,Aparecidense GO,2-2,1-2,Náutico PE,2024-06-24T23:00Z
,10,Wed Jun 26 2024,19:00,-0300,Sampaio Corrêa MA,3-1,3-0,Athletic MG,2024-06-26T22:00Z
,10,Wed Jun 26 2024,21:00,-0300,Ferroviário CE,0-0,0-0,Ferroviária SP,2024-06-27T00:00Z
,6,Wed Jun 26 2024,18:00,-0300,Tombense MG,2-1,0-0,S.E.R. Caxias RS,2024-06-26T21:00Z
,10,Thu Jun 27 2024,20:00,-0300,Confiança SE,0-1,0-1,CSA AL,2024-06-27T23:00Z
,11,Sat Jun 29 2024,17:00,-0300,Ypiranga RS,1-1,0-0,ABC RN,2024-06-29T20:00Z
,11,Sat Jun 29 2024,19:30,-0300,Remo PA,2-1,0-0,Ferroviário CE,2024-06-29T22:30Z
,11,Sat Jun 29 2024,19:30,-0300,Athletic MG,1-4,0-3,São Bernardo FC SP,2024-06-29T22:30Z
,11,Sat Jun 29 2024,17:00,-0300,Volta Redonda RJ,2-2,1-1,Sampaio Corrêa MA,2024-06-29T20:00Z
,11,Sun Jun 30 2024,16:30,-0300,Floresta CE,2-1,1-0,S.E.R. Caxias RS,2024-06-30T19:30Z
,11,Sun Jun 30 2024,16:30,-0300,Ferroviária SP,1-0,0-0,São José RS,2024-06-30T19:30Z
,11,Mon Jul 1 2024,20:00,-0300,Náutico PE,2-1,0-1,Confiança SE,2024-07-01T23:00Z
,11,Mon Jul 1 2024,20:00,-0300,Londrina PR,3-3,0-0,Tombense MG,2024-07-01T23:00Z
,11,Wed Jul 3 2024,20:30,-0300,CSA AL,3-1,1-0,Figueirense SC,2024-07-03T23:30Z
,11,Wed Jul 3 2024,20:00,-0300,Botafogo PB,4-3,3-0,Aparecidense GO,2024-07-03T23:00Z
,6,Thu Jul 4 2024,20:00,-0300,São José RS,0-1,0-1,Athletic MG,2024-07-04T23:00Z
,12,Sat Jul 6 2024,17:00,-0300,Ferroviário CE,0-2,0-2,Volta Redonda RJ,2024-07-06T20:00Z
,12,Sat Jul 6 2024,17:00,-0300,Sampaio Corrêa MA,0-2,0-2,Ferroviária SP,2024-07-06T20:00Z
,12,Sat Jul 6 2024,19:30,-0300,ABC RN,0-2,0-2,CSA AL,2024-07-06T22:30Z
,12,Sat Jul 6 2024,19:30,-0300,Aparecidense GO,1-2,0-0,Londrina PR,2024-07-06T22:30Z
,12,Sun Jul 7 2024,19:00,-0300,Confiança SE,2-0,2-0,Ypiranga RS,2024-07-07T22:00Z
,12,Sun Jul 7 2024,19:00,-0300,Tombense MG,0-0,0-0,Náutico PE,2024-07-07T22:00Z
,12,Sun Jul 7 2024,16:30,-0300,Figueirense SC,0-0,0-0,Athletic MG,2024-07-07T19:30Z
,12,Mon Jul 8 2024,20:00,-0300,São José RS,0-0,0-0,Floresta CE,2024-07-08T23:00Z
,12,Mon Jul 8 2024,20:00,-0300,S.E.R. Caxias RS,2-4,0-2,Remo PA,2024-07-08T23:00Z
,12,Mon Jul 8 2024,20:00,-0300,São Bernardo FC SP,1-0,0-0,Botafogo PB,2024-07-08T23:00Z
,13,Sat Jul 13 2024,19:30,-0300,Sampaio Corrêa MA,2-0,0-0,São José RS,2024-07-13T22:30Z
,13,Sat Jul 13 2024,17:00,-0300,Botafogo PB,3-3,2-1,Confiança SE,2024-07-13T20:00Z
,13,Sat Jul 13 2024,17:00,-0300,Athletic MG,2-1,1-0,Londrina PR,2024-07-13T20:00Z
,13,Sun Jul 14 2024,19:00,-0300,Náutico PE,4-0,2-0,Figueirense SC,2024-07-14T22:00Z
,13,Sun Jul 14 2024,19:00,-0300,CSA AL,1-2,0-2,Floresta CE,2024-07-14T22:00Z
,13,Sun Jul 14 2024,16:30,-0300,Volta Redonda RJ,1-3,1-1,São Bernardo FC SP,2024-07-14T19:30Z
,13,Mon Jul 15 2024,20:00,-0300,Ferroviária SP,2-1,0-1,Remo PA,2024-07-15T23:00Z
,13,Mon Jul 15 2024,20:00,-0300,ABC RN,1-0,1-0,Tombense MG,2024-07-15T23:00Z
,13,Wed Jul 17 2024,20:00,-0300,Ypiranga RS,2-0,0-0,Ferroviário CE,2024-07-17T23:00Z
,5,Wed Jul 17 2024,20:00,-0300,Botafogo PB,2-1,1-1,São José RS,2024-07-17T23:00Z
,13,Wed Jul 17 2024,19:00,-0300,S.E.R. Caxias RS,3-0,2-0,Aparecidense GO,2024-07-17T22:00Z
,14,Sat Jul 20 2024,17:00,-0300,São Bernardo FC SP,0-0,0-0,Ferroviária SP,2024-07-20T20:00Z
,14,Sat Jul 20 2024,19:30,-0300,Tombense MG,1-1,1-1,Figueirense SC,2024-07-20T22:30Z
,14,Sat Jul 20 2024,17:00,-0300,Londrina PR,2-0,1-0,S.E.R. Caxias RS,2024-07-20T20:00Z
,14,Sun Jul 21 2024,20:00,-0300,São José RS,0-1,0-0,Aparecidense GO,2024-07-21T23:00Z
,14,Sun Jul 21 2024,19:00,-0300,Náutico PE,2-2,0-1,Athletic MG,2024-07-21T22:00Z
,14,Sun Jul 21 2024,16:30,-0300,Volta Redonda RJ,3-0,2-0,Ypiranga RS,2024-07-21T19:30Z
,14,Sun Jul 21 2024,19:00,-0300,Botafogo PB,1-0,1-0,ABC RN,2024-07-21T22:00Z
,14,Mon Jul 22 2024,20:00,-0300,Floresta CE,1-0,1-0,Sampaio Corrêa MA,2024-07-22T23:00Z
,14,Mon Jul 22 2024,20:00,-0300,Remo PA,2-1,1-0,CSA AL,2024-07-22T23:00Z
,14,Mon Jul 22 2024,20:00,-0300,Confiança SE,1-1,0-1,Ferroviário CE,2024-07-22T23:00Z
,6,Wed Jul 24 2024,19:00,-0300,Aparecidense GO,0-0,0-0,Ypiranga RS,2024-07-24T22:00Z
,15,Sat Jul 27 2024,19:30,-0300,Tombense MG,1-1,0-0,Athletic MG,2024-07-27T22:30Z
,15,Sat Jul 27 2024,17:00,-0300,Figueirense SC,1-0,1-0,Remo PA,2024-07-27T20:00Z
,15,Sat Jul 27 2024,17:00,-0300,Sampaio Corrêa MA,1-1,1-1,Náutico PE,2024-07-27T20:00Z
,15,Sat Jul 27 2024,19:30,-0300,Ferroviário CE,1-1,1-1,CSA AL,2024-07-27T22:30Z
,15,Sun Jul 28 2024,16:30,-0300,ABC RN,1-1,1-0,São Bernardo FC SP,2024-07-28T19:30Z
,15,Sun Jul 28 2024,16:30,-0300,Ypiranga RS,2-2,0-0,Botafogo PB,2024-07-28T19:30Z
,15,Sun Jul 28 2024,19:00,-0300,Confiança SE,4-1,1-1,Volta Redonda RJ,2024-07-28T22:00Z
,15,Sun Jul 28 2024,16:30,-0300,S.E.R. Caxias RS,1-0,1-0,São José RS,2024-07-28T19:30Z
,15,Mon Jul 29 2024,20:00,-0300,Ferroviária SP,0-0,0-0,Londrina PR,2024-07-29T23:00Z
,15,Mon Jul 29 2024,20:00,-0300,Aparecidense GO,1-1,1-1,Floresta CE,2024-07-29T23:00Z
,3,Wed Jul 31 2024,19:00,-0300,Náutico PE,1-2,1-0,Ypiranga RS,2024-07-31T22:00Z
,4,Wed Jul 31 2024,19:00,-0300,S.E.R. Caxias RS,1-0,0-0,Confiança SE,2024-07-31T22:00Z
,16,Sat Aug 3 2024,17:00,-0300,Volta Redonda RJ,1-1,0-0,Tombense MG,2024-08-03T20:00Z
,16,Sat Aug 3 2024,17:00,-0300,Botafogo PB,3-2,0-1,Figueirense SC,2024-08-03T20:00Z
,16,Sat Aug 3 2024,19:30,-0300,Athletic MG,3-0,1-0,Confiança SE,2024-08-03T22:30Z
,16,Sat Aug 3 2024,19:30,-0300,ABC RN,0-0,0-0,São José RS,2024-08-03T22:30Z
,16,Sun Aug 4 2024,19:00,-0300,São Bernardo FC SP,2-0,1-0,S.E.R. Caxias RS,2024-08-04T22:00Z
,16,Sun Aug 4 2024,16:30,-0300,Londrina PR,0-0,0-0,Floresta CE,2024-08-04T19:30Z
,16,Sun Aug 4 2024,16:30,-0300,Ypiranga RS,0-1,0-1,Ferroviária SP,2024-08-04T19:30Z
,16,Sun Aug 4 2024,19:00,-0300,CSA AL,2-2,0-1,Náutico PE,2024-08-04T22:00Z
,16,Mon Aug 5 2024,20:00,-0300,Remo PA,1-0,0-0,Aparecidense GO,2024-08-05T23:00Z
,16,Mon Aug 5 2024,19:00,-0300,Ferroviário CE,1-1,1-0,Sampaio Corrêa MA,2024-08-05T22:00Z
,5,Wed Aug 7 2024,19:00,-0300,Ypiranga RS,1-0,0-0,S.E.R. Caxias RS,2024-08-07T22:00Z
,17,Sat Aug 10 2024,17:00,-0300,Confiança SE,1-0,0-0,Remo PA,2024-08-10T20:00Z
,17,Sat Aug 10 2024,17:00,-0300,São José RS,3-0,0-0,São Bernardo FC SP,2024-08-10T20:00Z
,17,Sat Aug 10 2024,19:30,-0300,S.E.R. Caxias RS,2-1,0-1,Ferroviário CE,2024-08-10T22:30Z
,17,Sat Aug 10 2024,19:30,-0300,Ferroviária SP,1-1,1-0,Athletic MG,2024-08-10T22:30Z
,17,Sun Aug 11 2024,16:30,-0300,Aparecidense GO,1-1,0-1,Volta Redonda RJ,2024-08-11T19:30Z
,17,Sun Aug 11 2024,19:00,-0300,Tombense MG,0-1,0-0,CSA AL,2024-08-11T22:00Z
,17,Sun Aug 11 2024,19:00,-0300,Náutico PE,2-0,1-0,Botafogo PB,2024-08-11T22:00Z
,17,Sun Aug 11 2024,16:30,-0300,Figueirense SC,0-0,0-0,Londrina PR,2024-08-11T19:30Z
,17,Mon Aug 12 2024,20:00,-0300,Sampaio Corrêa MA,2-2,0-1,ABC RN,2024-08-12T23:00Z
,17,Mon Aug 12 2024,20:00,-0300,Floresta CE,2-2,0-0,Ypiranga RS,2024-08-12T23:00Z
,18,Sat Aug 17 2024,19:30,-0300,Floresta CE,1-3,0-3,Athletic MG,2024-08-17T22:30Z
,18,Sat Aug 17 2024,19:30,-0300,Ypiranga RS,1-0,0-0,Sampaio Corrêa MA,2024-08-17T22:30Z
,18,Sat Aug 17 2024,21:00,-0300,Remo PA,3-0,1-0,Londrina PR,2024-08-18T00:00Z
,18,Sat Aug 17 2024,17:00,-0300,Náutico PE,4-1,3-0,Ferroviário CE,2024-08-17T20:00Z
,18,Sun Aug 18 2024,16:30,-0300,S.E.R. Caxias RS,2-0,2-0,ABC RN,2024-08-18T19:30Z
,18,Sun Aug 18 2024,16:30,-0300,Figueirense SC,1-1,1-0,São José RS,2024-08-18T19:30Z
,18,Sun Aug 18 2024,19:00,-0300,Confiança SE,2-0,1-0,São Bernardo FC SP,2024-08-18T22:00Z
,18,Sun Aug 18 2024,19:00,-0300,Aparecidense GO,0-1,0-0,CSA AL,2024-08-18T22:00Z
,18,Mon Aug 19 2024,20:00,-0300,Ferroviária SP,5-1,3-0,Volta Redonda RJ,2024-08-19T23:00Z
,18,Mon Aug 19 2024,20:00,-0300,Tombense MG,1-2,1-2,Botafogo PB,2024-08-19T23:00Z
,19,Sat Aug 24 2024,17:00,-0300,Athletic MG,3-1,0-1,Ypiranga RS,2024-08-24T20:00Z
,19,Sat Aug 24 2024,17:00,-0300,CSA AL,2-1,1-0,S.E.R. Caxias RS,2024-08-24T20:00Z
,19,Sat Aug 24 2024,17:00,-0300,Ferroviário CE,3-3,1-1,Tombense MG,2024-08-24T20:00Z
,19,Sat Aug 24 2024,17:00,-0300,Sampaio Corrêa MA,1-0,0-0,Confiança SE,2024-08-24T20:00Z
,19,Sat Aug 24 2024,17:00,-0300,Londrina PR,3-2,2-1,Náutico PE,2024-08-24T20:00Z
,19,Sat Aug 24 2024,17:00,-0300,ABC RN,3-1,3-1,Aparecidense GO,2024-08-24T20:00Z
,19,Sat Aug 24 2024,17:00,-0300,Volta Redonda RJ,1-0,0-0,Figueirense SC,2024-08-24T20:00Z
,19,Sat Aug 24 2024,17:00,-0300,São José RS,0-0,0-0,Remo PA,2024-08-24T20:00Z
,19,Sat Aug 24 2024,17:00,-0300,São Bernardo FC SP,2-0,0-0,Floresta CE,2024-08-24T20:00Z
,19,Sat Aug 24 2024,17:00,-0300,Botafogo PB,2-0,1-0,Ferroviária SP,2024-08-24T20:00Z
Playoffs,Gruppe B,Sat Aug 31 2024,17:30,-0300,Remo PA,2-1,2-0,Botafogo PB,2024-08-31T20:30Z
Playoffs,Gruppe C,Sat Aug 31 2024,20:00,-0300,Ypiranga RS,0-0,0-0,Ferroviária SP,2024-08-31T23:00Z
Playoffs,Gruppe B,Sun Sep 1 2024,18:30,-0300,Volta Redonda RJ,3-1,1-1,São Bernardo FC SP,2024-09-01T21:30Z
Playoffs,Gruppe C,Mon Sep 2 2024,20:00,-0300,Londrina PR,2-3,1-2,Athletic MG,2024-09-02T23:00Z
Playoffs,Gruppe C,Sat Sep 7 2024,17:30,-0300,Athletic MG,0-0,0-0,Ypiranga RS,2024-09-07T20:30Z
Playoffs,Gruppe C,Sat Sep 7 2024,20:00,-0300,Ferroviária SP,3-2,1-1,Londrina PR,2024-09-07T23:00Z
Playoffs,Gruppe B,Sun Sep 8 2024,18:30,-0300,Botafogo PB,0-0,0-0,Volta Redonda RJ,2024-09-08T21:30Z
Playoffs,Gruppe B,Mon Sep 9 2024,20:00,-0300,São Bernardo FC SP,2-2,0-1,Remo PA,2024-09-09T23:00Z
Playoffs,Gruppe C,Sat Sep 14 2024,16:30,-0300,Londrina PR,2-2,2-2,Ypiranga RS,2024-09-14T19:30Z
Playoffs,Gruppe B,Sat Sep 14 2024,17:30,-0300,São Bernardo FC SP,1-0,0-0,Botafogo PB,2024-09-14T20:30Z
Playoffs,Gruppe B,Sun Sep 15 2024,18:30,-0300,Remo PA,0-0,0-0,Volta Redonda RJ,2024-09-15T21:30Z
Playoffs,Gruppe C,Mon Sep 16 2024,20:00,-0300,Ferroviária SP,,,Athletic MG,2024-09-16T23:00Z
Playoffs,Gruppe B,Sat Sep 21 2024,17:30,-0300,Volta Redonda RJ,,,Remo PA,2024-09-21T20:30Z
Playoffs,Gruppe B,Sat Sep 21 2024,20:00,-0300,Botafogo PB,,,São Bernardo FC SP,2024-09-21T23:00Z
Playoffs,Gruppe C,Sun Sep 22 2024,18:30,-0300,Ypiranga RS,,,Londrina PR,2024-09-22T21:30Z
Playoffs,Gruppe C,Mon Sep 23 2024,20:00,-0300,Athletic MG,,,Ferroviária SP,2024-09-23T23:00Z
Playoffs,Gruppe B,Sat Sep 28 2024,17:30,-0300,Remo PA,,,São Bernardo FC SP,2024-09-28T20:30Z
Playoffs,Gruppe C,Sat Sep 28 2024,20:00,-0300,Ypiranga RS,,,Athletic MG,2024-09-28T23:00Z
Playoffs,Gruppe B,Sun Sep 29 2024,16:30,-0300,Volta Redonda RJ,,,Botafogo PB,2024-09-29T19:30Z
Playoffs,Gruppe C,Sun Sep 29 2024,19:00,-0300,Londrina PR,,,Ferroviária SP,2024-09-29T22:00Z
Playoffs,Gruppe B,Sat Oct 5 2024,17:30,-0300,São Bernardo FC SP,,,Volta Redonda RJ,2024-10-05T20:30Z
Playoffs,Gruppe B,Sat Oct 5 2024,17:30,-0300,Botafogo PB,,,Remo PA,2024-10-05T20:30Z
Playoffs,Gruppe C,Sat Oct 5 2024,17:30,-0300,Athletic MG,,,Londrina PR,2024-10-05T20:30Z
Playoffs,Gruppe C,Sat Oct 5 2024,17:30,-0300,Ferroviária SP,,,Ypiranga RS,2024-10-05T20:30Z
