Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
6,Sun May 5 2024,17:00,CEST/+0200,Sandefjord Fotball,3-1,0-1,Molde FK,2024-05-05T15:00Z
6,Sun May 5 2024,17:00,CEST/+0200,Sarpsborg 08,1-0,0-0,Lillestrøm SK,2024-05-05T15:00Z
6,Sun May 5 2024,19:15,CEST/+0200,Viking FK,2-1,0-0,Tromsø IL,2024-05-05T17:15Z
6,Sun May 5 2024,17:00,CEST/+0200,Kristiansund BK,1-1,1-1,Hamarkameratene,2024-05-05T15:00Z
7,Sat May 11 2024,18:00,CEST/+0200,Molde FK,2-2,1-0,Rosenborg BK,2024-05-11T16:00Z
7,Sun May 12 2024,17:00,CEST/+0200,KFUM Oslo,1-4,0-4,Fredrikstad FK,2024-05-12T15:00Z
7,Sun May 12 2024,17:00,CEST/+0200,Sandefjord Fotball,4-1,1-0,Sarpsborg 08,2024-05-12T15:00Z
7,Sun May 12 2024,17:00,CEST/+0200,Hamarkameratene,2-2,1-0,FK Haugesund,2024-05-12T15:00Z
7,Sun May 12 2024,14:30,CEST/+0200,Kristiansund BK,2-4,1-1,FK Bodø/Glimt,2024-05-12T12:30Z
7,Sun May 12 2024,17:00,CEST/+0200,Tromsø IL,4-0,0-0,Odds BK,2024-05-12T15:00Z
7,Sun May 12 2024,19:15,CEST/+0200,Lillestrøm SK,0-2,0-0,SK Brann,2024-05-12T17:15Z
7,Sun May 12 2024,17:00,CEST/+0200,Strømsgodset IF,0-1,0-0,Viking FK,2024-05-12T15:00Z
8,Thu May 16 2024,18:00,CEST/+0200,SK Brann,2-1,0-0,Sandefjord Fotball,2024-05-16T16:00Z
8,Thu May 16 2024,18:00,CEST/+0200,FK Haugesund,1-0,0-0,Kristiansund BK,2024-05-16T16:00Z
8,Thu May 16 2024,18:00,CEST/+0200,Fredrikstad FK,4-1,3-1,Strømsgodset IF,2024-05-16T16:00Z
8,Thu May 16 2024,18:00,CEST/+0200,Odds BK,0-4,0-2,Molde FK,2024-05-16T16:00Z
8,Thu May 16 2024,18:00,CEST/+0200,Rosenborg BK,1-3,1-1,KFUM Oslo,2024-05-16T16:00Z
8,Thu May 16 2024,18:00,CEST/+0200,Sarpsborg 08,1-7,0-5,Hamarkameratene,2024-05-16T16:00Z
8,Thu May 16 2024,18:00,CEST/+0200,Viking FK,1-4,0-3,Lillestrøm SK,2024-05-16T16:00Z
8,Thu May 16 2024,18:00,CEST/+0200,FK Bodø/Glimt,4-0,2-0,Tromsø IL,2024-05-16T16:00Z
9,Mon May 20 2024,17:00,CEST/+0200,KFUM Oslo,0-0,0-0,Odds BK,2024-05-20T15:00Z
9,Mon May 20 2024,17:00,CEST/+0200,Kristiansund BK,2-2,1-1,SK Brann,2024-05-20T15:00Z
9,Mon May 20 2024,17:00,CEST/+0200,Lillestrøm SK,0-3,0-1,Fredrikstad FK,2024-05-20T15:00Z
9,Mon May 20 2024,17:00,CEST/+0200,Molde FK,2-4,1-2,Sarpsborg 08,2024-05-20T15:00Z
9,Mon May 20 2024,17:00,CEST/+0200,Hamarkameratene,1-0,1-0,FK Bodø/Glimt,2024-05-20T15:00Z
9,Mon May 20 2024,17:00,CEST/+0200,Strømsgodset IF,2-0,1-0,FK Haugesund,2024-05-20T15:00Z
9,Mon May 20 2024,19:15,CEST/+0200,Tromsø IL,3-2,0-2,Rosenborg BK,2024-05-20T17:15Z
9,Mon May 20 2024,17:00,CEST/+0200,Sandefjord Fotball,0-3,0-1,Viking FK,2024-05-20T15:00Z
10,Fri May 24 2024,19:00,CEST/+0200,FK Bodø/Glimt,2-2,1-1,KFUM Oslo,2024-05-24T17:00Z
10,Sat May 25 2024,18:00,CEST/+0200,Fredrikstad FK,0-0,0-0,Tromsø IL,2024-05-25T16:00Z
10,Sun May 26 2024,17:00,CEST/+0200,Rosenborg BK,2-1,0-1,Kristiansund BK,2024-05-26T15:00Z
10,Sun May 26 2024,17:00,CEST/+0200,Sarpsborg 08,1-3,0-1,Strømsgodset IF,2024-05-26T15:00Z
10,Sun May 26 2024,17:00,CEST/+0200,Viking FK,3-0,2-0,Hamarkameratene,2024-05-26T15:00Z
10,Sun May 26 2024,19:15,CEST/+0200,SK Brann,1-3,1-0,Molde FK,2024-05-26T17:15Z
10,Sun May 26 2024,17:00,CEST/+0200,Odds BK,2-1,0-0,Lillestrøm SK,2024-05-26T15:00Z
10,Sun May 26 2024,17:00,CEST/+0200,FK Haugesund,2-1,0-0,Sandefjord Fotball,2024-05-26T15:00Z
18,Wed May 29 2024,19:00,CEST/+0200,Tromsø IL,3-0,2-0,Fredrikstad FK,2024-05-29T17:00Z
18,Wed May 29 2024,19:00,CEST/+0200,SK Brann,2-1,1-0,Kristiansund BK,2024-05-29T17:00Z
19,Wed May 29 2024,19:00,CEST/+0200,FK Bodø/Glimt,1-1,1-1,Sandefjord Fotball,2024-05-29T17:00Z
11,Sat Jun 1 2024,18:00,CEST/+0200,Hamarkameratene,1-2,0-1,SK Brann,2024-06-01T16:00Z
11,Sun Jun 2 2024,17:00,CEST/+0200,KFUM Oslo,3-3,0-0,Sandefjord Fotball,2024-06-02T15:00Z
11,Sun Jun 2 2024,19:15,CEST/+0200,Rosenborg BK,1-1,0-0,Fredrikstad FK,2024-06-02T17:15Z
11,Sun Jun 2 2024,17:00,CEST/+0200,FK Haugesund,0-1,0-0,FK Bodø/Glimt,2024-06-02T15:00Z
11,Sun Jun 2 2024,17:00,CEST/+0200,Strømsgodset IF,1-1,1-0,Odds BK,2024-06-02T15:00Z
11,Sun Jun 2 2024,14:30,CEST/+0200,Molde FK,2-2,1-1,Viking FK,2024-06-02T12:30Z
11,Sun Jun 2 2024,17:00,CEST/+0200,Tromsø IL,1-2,0-1,Lillestrøm SK,2024-06-02T15:00Z
11,Sun Jun 2 2024,17:00,CEST/+0200,Kristiansund BK,3-1,0-0,Sarpsborg 08,2024-06-02T15:00Z
12,Thu Jun 27 2024,21:15,CEST/+0200,Lillestrøm SK,2-1,1-0,KFUM Oslo,2024-06-27T19:15Z
12,Thu Jun 27 2024,19:00,CEST/+0200,Sandefjord Fotball,1-2,1-1,Hamarkameratene,2024-06-27T17:00Z
12,Fri Jun 28 2024,19:00,CEST/+0200,Odds BK,1-1,0-1,Kristiansund BK,2024-06-28T17:00Z
12,Fri Jun 28 2024,19:00,CEST/+0200,SK Brann,0-0,0-0,Strømsgodset IF,2024-06-28T17:00Z
12,Fri Jun 28 2024,21:15,CEST/+0200,Tromsø IL,0-2,0-1,Molde FK,2024-06-28T19:15Z
12,Fri Jun 28 2024,19:00,CEST/+0200,Sarpsborg 08,1-2,1-0,FK Bodø/Glimt,2024-06-28T17:00Z
12,Sun Jun 30 2024,15:00,CEST/+0200,Viking FK,4-2,1-0,Rosenborg BK,2024-06-30T13:00Z
2,Wed Jul 3 2024,19:00,CEST/+0200,Sandefjord Fotball,1-2,0-2,Tromsø IL,2024-07-03T17:00Z
13,Sun Jul 7 2024,19:15,CEST/+0200,Rosenborg BK,2-1,2-0,Odds BK,2024-07-07T17:15Z
13,Sun Jul 7 2024,17:00,CEST/+0200,FK Haugesund,1-2,0-0,Sarpsborg 08,2024-07-07T15:00Z
13,Sun Jul 7 2024,14:30,CEST/+0200,FK Bodø/Glimt,5-1,2-0,SK Brann,2024-07-07T12:30Z
13,Sun Jul 7 2024,17:00,CEST/+0200,Hamarkameratene,0-0,0-0,Tromsø IL,2024-07-07T15:00Z
13,Sun Jul 7 2024,17:00,CEST/+0200,KFUM Oslo,1-2,1-0,Viking FK,2024-07-07T15:00Z
13,Sun Jul 7 2024,17:00,CEST/+0200,Molde FK,3-0,2-0,Lillestrøm SK,2024-07-07T15:00Z
13,Mon Jul 8 2024,19:00,CEST/+0200,Strømsgodset IF,1-1,1-1,Sandefjord Fotball,2024-07-08T17:00Z
13,Mon Jul 8 2024,19:00,CEST/+0200,Kristiansund BK,3-1,2-1,Fredrikstad FK,2024-07-08T17:00Z
14,Fri Jul 12 2024,19:00,CEST/+0200,Sarpsborg 08,4-1,3-0,Rosenborg BK,2024-07-12T17:00Z
14,Sat Jul 13 2024,17:00,CEST/+0200,Sandefjord Fotball,2-1,1-0,FK Bodø/Glimt,2024-07-13T15:00Z
14,Sat Jul 13 2024,22:00,CEST/+0200,Tromsø IL,1-2,0-0,KFUM Oslo,2024-07-13T20:00Z
14,Sat Jul 13 2024,17:00,CEST/+0200,Fredrikstad FK,0-0,0-0,Molde FK,2024-07-13T15:00Z
14,Sat Jul 13 2024,17:00,CEST/+0200,Odds BK,1-2,1-1,Hamarkameratene,2024-07-13T15:00Z
14,Sat Jul 13 2024,19:15,CEST/+0200,SK Brann,1-1,0-0,FK Haugesund,2024-07-13T17:15Z
14,Sat Jul 13 2024,17:00,CEST/+0200,Viking FK,2-0,0-0,Kristiansund BK,2024-07-13T15:00Z
14,Sat Jul 13 2024,17:00,CEST/+0200,Lillestrøm SK,3-1,2-1,Strømsgodset IF,2024-07-13T15:00Z
15,Fri Jul 19 2024,19:00,CEST/+0200,FK Bodø/Glimt,3-1,1-1,Odds BK,2024-07-19T17:00Z
15,Sat Jul 20 2024,20:15,CEST/+0200,Molde FK,2-3,1-2,KFUM Oslo,2024-07-20T18:15Z
15,Sat Jul 20 2024,18:00,CEST/+0200,Sarpsborg 08,1-1,0-0,SK Brann,2024-07-20T16:00Z
15,Sun Jul 21 2024,14:30,CEST/+0200,Strømsgodset IF,0-1,0-0,Tromsø IL,2024-07-21T12:30Z
15,Sun Jul 21 2024,17:00,CEST/+0200,Hamarkameratene,0-1,0-0,Fredrikstad FK,2024-07-21T15:00Z
15,Sun Jul 21 2024,17:00,CEST/+0200,FK Haugesund,1-0,0-0,Viking FK,2024-07-21T15:00Z
16,Sat Jul 27 2024,18:00,CEST/+0200,Fredrikstad FK,2-2,2-1,Rosenborg BK,2024-07-27T16:00Z
16,Sat Jul 27 2024,16:00,CEST/+0200,KFUM Oslo,1-1,1-0,FK Bodø/Glimt,2024-07-27T14:00Z
16,Sun Jul 28 2024,17:00,CEST/+0200,Sandefjord Fotball,4-3,3-1,FK Haugesund,2024-07-28T15:00Z
16,Sun Jul 28 2024,17:00,CEST/+0200,Tromsø IL,0-0,0-0,Kristiansund BK,2024-07-28T15:00Z
16,Sun Jul 28 2024,19:15,CEST/+0200,Viking FK,1-0,0-0,Molde FK,2024-07-28T17:15Z
16,Sun Jul 28 2024,17:00,CEST/+0200,Odds BK,2-0,2-0,Strømsgodset IF,2024-07-28T15:00Z
16,Sun Jul 28 2024,17:00,CEST/+0200,Lillestrøm SK,2-2,0-2,Sarpsborg 08,2024-07-28T15:00Z
17,Sat Aug 3 2024,18:00,CEST/+0200,FK Bodø/Glimt,4-2,1-1,FK Haugesund,2024-08-03T16:00Z
17,Sun Aug 4 2024,17:00,CEST/+0200,Hamarkameratene,3-3,0-1,Viking FK,2024-08-04T15:00Z
17,Sun Aug 4 2024,17:00,CEST/+0200,Fredrikstad FK,0-0,0-0,KFUM Oslo,2024-08-04T15:00Z
17,Sun Aug 4 2024,17:00,CEST/+0200,Kristiansund BK,2-1,1-1,Lillestrøm SK,2024-08-04T15:00Z
17,Sun Aug 4 2024,17:00,CEST/+0200,Sarpsborg 08,2-1,1-0,Sandefjord Fotball,2024-08-04T15:00Z
17,Sun Aug 4 2024,17:00,CEST/+0200,Strømsgodset IF,2-3,1-2,SK Brann,2024-08-04T15:00Z
17,Sun Aug 4 2024,19:15,CEST/+0200,Rosenborg BK,1-0,0-0,Tromsø IL,2024-08-04T17:15Z
18,Fri Aug 9 2024,19:00,CEST/+0200,Sandefjord Fotball,2-2,0-2,Strømsgodset IF,2024-08-09T17:00Z
18,Sat Aug 10 2024,16:00,CEST/+0200,FK Haugesund,0-1,0-0,Hamarkameratene,2024-08-10T14:00Z
18,Sat Aug 10 2024,18:00,CEST/+0200,Viking FK,1-1,0-0,FK Bodø/Glimt,2024-08-10T16:00Z
18,Sun Aug 11 2024,17:00,CEST/+0200,Odds BK,1-1,1-0,Sarpsborg 08,2024-08-11T15:00Z
18,Sun Aug 11 2024,19:15,CEST/+0200,Lillestrøm SK,1-2,1-1,Molde FK,2024-08-11T17:15Z
18,Sun Aug 11 2024,17:00,CEST/+0200,KFUM Oslo,1-0,0-0,Rosenborg BK,2024-08-11T15:00Z
12,Wed Aug 14 2024,19:00,CEST/+0200,Fredrikstad FK,1-0,0-0,FK Haugesund,2024-08-14T17:00Z
19,Sat Aug 17 2024,18:00,CEST/+0200,Strømsgodset IF,3-2,1-2,Lillestrøm SK,2024-08-17T16:00Z
19,Sun Aug 18 2024,17:00,CEST/+0200,KFUM Oslo,0-1,0-0,Tromsø IL,2024-08-18T15:00Z
19,Sun Aug 18 2024,19:15,CEST/+0200,Rosenborg BK,2-1,2-0,Viking FK,2024-08-18T17:15Z
19,Sun Aug 18 2024,14:30,CEST/+0200,Fredrikstad FK,0-4,0-1,SK Brann,2024-08-18T12:30Z
19,Sun Aug 18 2024,17:00,CEST/+0200,Hamarkameratene,1-0,0-0,Odds BK,2024-08-18T15:00Z
19,Sun Aug 18 2024,17:00,CEST/+0200,Sarpsborg 08,2-2,1-1,FK Haugesund,2024-08-18T15:00Z
15,Wed Aug 21 2024,19:00,CEST/+0200,Rosenborg BK,4-0,2-0,Lillestrøm SK,2024-08-21T17:00Z
20,Sat Aug 24 2024,16:00,CEST/+0200,FK Bodø/Glimt,6-0,2-0,Sarpsborg 08,2024-08-24T14:00Z
20,Sun Aug 25 2024,19:15,CEST/+0200,Odds BK,1-3,0-1,Rosenborg BK,2024-08-25T17:15Z
20,Sun Aug 25 2024,14:30,CEST/+0200,Lillestrøm SK,0-1,0-1,Tromsø IL,2024-08-25T12:30Z
20,Sun Aug 25 2024,17:00,CEST/+0200,Viking FK,5-2,2-1,Strømsgodset IF,2024-08-25T15:00Z
20,Sun Aug 25 2024,17:00,CEST/+0200,FK Haugesund,1-0,0-0,Fredrikstad FK,2024-08-25T15:00Z
20,Sun Aug 25 2024,17:00,CEST/+0200,Molde FK,3-0,1-0,Hamarkameratene,2024-08-25T15:00Z
20,Sun Aug 25 2024,17:00,CEST/+0200,Sandefjord Fotball,1-0,0-0,Kristiansund BK,2024-08-25T15:00Z
21,Fri Aug 30 2024,19:00,CEST/+0200,KFUM Oslo,2-0,0-0,Lillestrøm SK,2024-08-30T17:00Z
21,Sat Aug 31 2024,18:00,CEST/+0200,Fredrikstad FK,2-0,0-0,Odds BK,2024-08-31T16:00Z
21,Sun Sep 1 2024,17:00,CEST/+0200,Tromsø IL,2-2,2-0,Viking FK,2024-09-01T15:00Z
21,Sun Sep 1 2024,19:15,CEST/+0200,SK Brann,1-3,0-1,Sarpsborg 08,2024-09-01T17:15Z
21,Sun Sep 1 2024,17:00,CEST/+0200,Rosenborg BK,2-1,0-1,Molde FK,2024-09-01T15:00Z
21,Sun Sep 1 2024,17:00,CEST/+0200,Hamarkameratene,1-1,0-0,Sandefjord Fotball,2024-09-01T15:00Z
21,Sun Sep 1 2024,17:00,CEST/+0200,Kristiansund BK,2-2,1-1,FK Haugesund,2024-09-01T15:00Z
21,Sun Sep 1 2024,17:00,CEST/+0200,Strømsgodset IF,0-1,0-0,FK Bodø/Glimt,2024-09-01T15:00Z
22,Fri Sep 13 2024,19:00,CEST/+0200,FK Bodø/Glimt,3-0,0-0,Hamarkameratene,2024-09-13T17:00Z
22,Sat Sep 14 2024,16:00,CEST/+0200,Viking FK,1-0,1-0,KFUM Oslo,2024-09-14T14:00Z
22,Sat Sep 14 2024,18:00,CEST/+0200,Molde FK,6-1,3-1,Fredrikstad FK,2024-09-14T16:00Z
22,Sun Sep 15 2024,17:00,CEST/+0200,FK Haugesund,0-0,0-0,Strømsgodset IF,2024-09-15T15:00Z
22,Sun Sep 15 2024,17:00,CEST/+0200,Sandefjord Fotball,2-2,1-1,SK Brann,2024-09-15T15:00Z
22,Sun Sep 15 2024,17:00,CEST/+0200,Sarpsborg 08,0-2,0-0,Kristiansund BK,2024-09-15T15:00Z
22,Sun Sep 15 2024,14:30,CEST/+0200,Odds BK,1-0,0-0,Tromsø IL,2024-09-15T12:30Z
22,Sun Sep 15 2024,19:15,CEST/+0200,Lillestrøm SK,1-1,1-1,Rosenborg BK,2024-09-15T17:15Z
20,Wed Sep 18 2024,19:00,CEST/+0200,SK Brann,,,KFUM Oslo,2024-09-18T17:00Z
19,Wed Sep 18 2024,18:00,CEST/+0200,Kristiansund BK,,,Molde FK,2024-09-18T16:00Z
23,Sat Sep 21 2024,16:00,CEST/+0200,Strømsgodset IF,,,Sarpsborg 08,2024-09-21T14:00Z
23,Sat Sep 21 2024,18:00,CEST/+0200,Hamarkameratene,,,Lillestrøm SK,2024-09-21T16:00Z
23,Sun Sep 22 2024,14:30,CEST/+0200,SK Brann,,,FK Bodø/Glimt,2024-09-22T12:30Z
23,Sun Sep 22 2024,17:00,CEST/+0200,Kristiansund BK,,,Odds BK,2024-09-22T15:00Z
23,Sun Sep 22 2024,17:00,CEST/+0200,Rosenborg BK,,,FK Haugesund,2024-09-22T15:00Z
23,Sun Sep 22 2024,17:00,CEST/+0200,Tromsø IL,,,Sandefjord Fotball,2024-09-22T15:00Z
23,Sun Sep 22 2024,19:15,CEST/+0200,Fredrikstad FK,,,Viking FK,2024-09-22T17:15Z
23,Mon Sep 23 2024,19:00,CEST/+0200,KFUM Oslo,,,Molde FK,2024-09-23T17:00Z
24,Sat Sep 28 2024,20:00,CEST/+0200,Sarpsborg 08,,,Fredrikstad FK,2024-09-28T18:00Z
24,Sat Sep 28 2024,14:00,CEST/+0200,Molde FK,,,Tromsø IL,2024-09-28T12:00Z
24,Sat Sep 28 2024,18:00,CEST/+0200,FK Haugesund,,,SK Brann,2024-09-28T16:00Z
24,Sun Sep 29 2024,17:00,CEST/+0200,FK Bodø/Glimt,,,Kristiansund BK,2024-09-29T15:00Z
24,Sun Sep 29 2024,14:30,CEST/+0200,Strømsgodset IF,,,Hamarkameratene,2024-09-29T12:30Z
24,Sun Sep 29 2024,17:00,CEST/+0200,Odds BK,,,KFUM Oslo,2024-09-29T15:00Z
24,Sun Sep 29 2024,17:00,CEST/+0200,Lillestrøm SK,,,Viking FK,2024-09-29T15:00Z
24,Sun Sep 29 2024,19:15,CEST/+0200,Sandefjord Fotball,,,Rosenborg BK,2024-09-29T17:15Z
15,Sat Oct 5 2024,15:00,CEST/+0200,Kristiansund BK,,,Sandefjord Fotball,2024-10-05T13:00Z
25,Sat Oct 19 2024,18:00,CEST/+0200,Tromsø IL,,,FK Bodø/Glimt,2024-10-19T16:00Z
25,Sat Oct 19 2024,16:00,CEST/+0200,Molde FK,,,Sandefjord Fotball,2024-10-19T14:00Z
25,Sun Oct 20 2024,14:30,CEST/+0200,Rosenborg BK,,,SK Brann,2024-10-20T12:30Z
25,Sun Oct 20 2024,17:00,CEST/+0200,Hamarkameratene,,,Sarpsborg 08,2024-10-20T15:00Z
25,Sun Oct 20 2024,17:00,CEST/+0200,Viking FK,,,Odds BK,2024-10-20T15:00Z
25,Sun Oct 20 2024,18:00,CEST/+0200,KFUM Oslo,,,FK Haugesund,2024-10-20T16:00Z
25,Sun Oct 20 2024,18:00,CEST/+0200,Kristiansund BK,,,Strømsgodset IF,2024-10-20T16:00Z
25,Sun Oct 20 2024,19:15,CEST/+0200,Fredrikstad FK,,,Lillestrøm SK,2024-10-20T17:15Z
26,Sat Oct 26 2024,18:00,CEST/+0200,Strømsgodset IF,,,Fredrikstad FK,2024-10-26T16:00Z
26,Sun Oct 27 2024,17:00,CET/+0100,Hamarkameratene,,,Kristiansund BK,2024-10-27T16:00Z
26,Sun Oct 27 2024,17:00,CET/+0100,FK Haugesund,,,Molde FK,2024-10-27T16:00Z
26,Sun Oct 27 2024,17:00,CET/+0100,Lillestrøm SK,,,Odds BK,2024-10-27T16:00Z
26,Sun Oct 27 2024,17:00,CET/+0100,Sandefjord Fotball,,,KFUM Oslo,2024-10-27T16:00Z
26,Sun Oct 27 2024,17:00,CET/+0100,Sarpsborg 08,,,Viking FK,2024-10-27T16:00Z
26,Sun Oct 27 2024,19:15,CET/+0100,SK Brann,,,Tromsø IL,2024-10-27T18:15Z
26,Mon Oct 28 2024,19:00,CET/+0100,FK Bodø/Glimt,,,Rosenborg BK,2024-10-28T18:00Z
27,Sat Nov 2 2024,18:00,CET/+0100,Viking FK,,,Sandefjord Fotball,2024-11-02T17:00Z
27,Sun Nov 3 2024,17:00,CET/+0100,KFUM Oslo,,,Sarpsborg 08,2024-11-03T16:00Z
27,Sun Nov 3 2024,18:00,CET/+0100,Fredrikstad FK,,,Kristiansund BK,2024-11-03T17:00Z
27,Sun Nov 3 2024,18:00,CET/+0100,Lillestrøm SK,,,FK Haugesund,2024-11-03T17:00Z
27,Sun Nov 3 2024,18:00,CET/+0100,Molde FK,,,FK Bodø/Glimt,2024-11-03T17:00Z
27,Sun Nov 3 2024,18:00,CET/+0100,Odds BK,,,SK Brann,2024-11-03T17:00Z
27,Sun Nov 3 2024,18:00,CET/+0100,Tromsø IL,,,Hamarkameratene,2024-11-03T17:00Z
27,Sun Nov 3 2024,19:15,CET/+0100,Rosenborg BK,,,Strømsgodset IF,2024-11-03T18:15Z
28,Sat Nov 9 2024,18:00,CET/+0100,SK Brann,,,Lillestrøm SK,2024-11-09T17:00Z
28,Sun Nov 10 2024,17:00,CET/+0100,Hamarkameratene,,,Rosenborg BK,2024-11-10T16:00Z
28,Sun Nov 10 2024,17:00,CET/+0100,Kristiansund BK,,,Viking FK,2024-11-10T16:00Z
28,Sun Nov 10 2024,17:00,CET/+0100,Sarpsborg 08,,,Molde FK,2024-11-10T16:00Z
28,Sun Nov 10 2024,17:00,CET/+0100,Strømsgodset IF,,,KFUM Oslo,2024-11-10T16:00Z
28,Sun Nov 10 2024,19:15,CET/+0100,FK Bodø/Glimt,,,Fredrikstad FK,2024-11-10T18:15Z
