Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Fri Feb 2 2024,21:30,-03/-0300,Mitre de SdE,1-0,0-0,San Telmo,2024-02-03T00:30Z
1,Fri Feb 2 2024,17:10,-03/-0300,Agropecuario Argentino,1-0,0-0,Patronato de Paraná,2024-02-02T20:10Z
1,Sat Feb 3 2024,17:00,-03/-0300,Chacarita Juniors,2-0,2-0,Deportivo Maipú,2024-02-03T20:00Z
1,Sat Feb 3 2024,17:00,-03/-0300,All Boys,1-0,1-0,Tristan Suárez,2024-02-03T20:00Z
1,Sat Feb 3 2024,17:00,-03/-0300,Deportivo Morón,3-0,1-0,Brown de Adrogué,2024-02-03T20:00Z
1,Sat Feb 3 2024,17:30,-03/-0300,Talleres (RdE),0-0,0-0,Atlético San Miguel,2024-02-03T20:30Z
1,Sat Feb 3 2024,17:30,-03/-0300,Estudiantes de Caseros,1-0,0-0,Ferro Carril Oeste,2024-02-03T20:30Z
1,Sat Feb 3 2024,19:05,-03/-0300,Quilmes,2-0,1-0,Temperley,2024-02-03T22:05Z
1,Sat Feb 3 2024,19:10,-03/-0300,Nueva Chicago,1-0,0-0,Almagro,2024-02-03T22:10Z
1,Sat Feb 3 2024,20:00,-03/-0300,San Martín de Tucumán,1-0,0-0,Gimnasia de Jujuy,2024-02-03T23:00Z
1,Sat Feb 3 2024,20:00,-03/-0300,Aldosivi,0-1,0-0,Atlético Rafaela,2024-02-03T23:00Z
1,Sat Feb 3 2024,21:10,-03/-0300,Colón de Santa Fe,2-1,1-0,Defensores Unidos de Zárate,2024-02-04T00:10Z
1,Sun Feb 4 2024,17:00,-03/-0300,Guillermo Brown,1-1,0-1,Racing de Córdoba,2024-02-04T20:00Z
1,Sun Feb 4 2024,17:00,-03/-0300,Gimnasia y Tiro de Salta,2-0,1-0,Chaco For Ever,2024-02-04T20:00Z
1,Sun Feb 4 2024,17:00,-03/-0300,Almirante Brown,0-1,0-0,Atlanta,2024-02-04T20:00Z
1,Sun Feb 4 2024,19:00,-03/-0300,San Martín de San Juan,1-0,1-0,Alvarado,2024-02-04T22:00Z
1,Sun Feb 4 2024,19:30,-03/-0300,Gimnasia de Mendoza,0-1,0-1,Defensores de Belgrano,2024-02-04T22:30Z
1,Sun Feb 4 2024,20:00,-03/-0300,Estudiantes de Río Cuarto,1-0,1-0,Deportivo Madryn,2024-02-04T23:00Z
1,Sun Feb 4 2024,17:00,-03/-0300,Arsenal de Sarandí,1-1,0-0,Güemes de SdE,2024-02-04T20:00Z
2,Fri Feb 9 2024,19:10,-03/-0300,Ferro Carril Oeste,0-2,0-2,Chacarita Juniors,2024-02-09T22:10Z
2,Sat Feb 10 2024,17:00,-03/-0300,Quilmes,0-0,0-0,Talleres (RdE),2024-02-10T20:00Z
2,Sat Feb 10 2024,17:00,-03/-0300,Deportivo Madryn,0-2,0-0,Aldosivi,2024-02-10T20:00Z
2,Sat Feb 10 2024,17:00,-03/-0300,San Telmo,1-1,1-0,Gimnasia y Tiro de Salta,2024-02-10T20:00Z
2,Sat Feb 10 2024,17:00,-03/-0300,Almagro,2-1,1-0,Deportivo Morón,2024-02-10T20:00Z
2,Sat Feb 10 2024,21:15,-03/-0300,Almirante Brown,1-2,1-1,Tristan Suárez,2024-02-11T00:15Z
2,Sat Feb 10 2024,21:45,-03/-0300,Brown de Adrogué,2-2,1-0,Temperley,2024-02-11T00:45Z
2,Sat Feb 10 2024,17:00,-03/-0300,Atlético San Miguel,0-0,0-0,Estudiantes de Caseros,2024-02-10T20:00Z
2,Sun Feb 11 2024,17:00,-03/-0300,Güemes de SdE,1-0,1-0,San Martín de San Juan,2024-02-11T20:00Z
2,Sun Feb 11 2024,17:00,-03/-0300,Gimnasia de Jujuy,1-0,1-0,Arsenal de Sarandí,2024-02-11T20:00Z
2,Sun Feb 11 2024,17:00,-03/-0300,Atlanta,0-0,0-0,Colón de Santa Fe,2024-02-11T20:00Z
2,Sun Feb 11 2024,17:00,-03/-0300,Defensores Unidos de Zárate,1-0,1-0,Estudiantes de Río Cuarto,2024-02-11T20:00Z
2,Sun Feb 11 2024,17:00,-03/-0300,Defensores de Belgrano,1-0,0-0,Nueva Chicago,2024-02-11T20:00Z
2,Sun Feb 11 2024,18:30,-03/-0300,Deportivo Maipú,0-2,0-1,San Martín de Tucumán,2024-02-11T21:30Z
2,Sun Feb 11 2024,19:00,-03/-0300,Racing de Córdoba,1-3,1-0,Agropecuario Argentino,2024-02-11T22:00Z
2,Sun Feb 11 2024,19:00,-03/-0300,Chaco For Ever,1-1,1-1,Gimnasia de Mendoza,2024-02-11T22:00Z
2,Sun Feb 11 2024,20:00,-03/-0300,Patronato de Paraná,0-0,0-0,All Boys,2024-02-11T23:00Z
2,Sun Feb 11 2024,20:00,-03/-0300,Alvarado,2-1,1-0,Guillermo Brown,2024-02-11T23:00Z
2,Mon Feb 12 2024,20:30,-03/-0300,Atlético Rafaela,0-0,0-0,Mitre de SdE,2024-02-12T23:30Z
3,Fri Feb 16 2024,17:00,-03/-0300,Chacarita Juniors,1-1,1-0,Atlético San Miguel,2024-02-16T20:00Z
3,Sat Feb 17 2024,17:00,-03/-0300,Tristan Suárez,0-1,0-0,Patronato de Paraná,2024-02-17T20:00Z
3,Sat Feb 17 2024,17:00,-03/-0300,Temperley,4-1,0-1,Almagro,2024-02-17T20:00Z
3,Sat Feb 17 2024,17:30,-03/-0300,Talleres (RdE),2-0,1-0,Brown de Adrogué,2024-02-17T20:30Z
3,Sat Feb 17 2024,17:30,-03/-0300,Estudiantes de Caseros,1-2,0-1,Quilmes,2024-02-17T20:30Z
3,Sat Feb 17 2024,19:00,-03/-0300,Aldosivi,1-0,0-0,Defensores Unidos de Zárate,2024-02-17T22:00Z
3,Sat Feb 17 2024,20:00,-03/-0300,Agropecuario Argentino,1-1,0-0,Alvarado,2024-02-17T23:00Z
3,Sat Feb 17 2024,21:10,-03/-0300,Deportivo Morón,0-4,0-2,Defensores de Belgrano,2024-02-18T00:10Z
3,Sun Feb 18 2024,17:00,-03/-0300,Guillermo Brown,1-0,1-0,Güemes de SdE,2024-02-18T20:00Z
3,Sun Feb 18 2024,17:00,-03/-0300,Gimnasia y Tiro de Salta,1-0,0-0,Atlético Rafaela,2024-02-18T20:00Z
3,Sun Feb 18 2024,18:15,-03/-0300,San Martín de Tucumán,1-2,1-1,Ferro Carril Oeste,2024-02-18T21:15Z
3,Sun Feb 18 2024,19:00,-03/-0300,San Martín de San Juan,2-1,1-0,Gimnasia de Jujuy,2024-02-18T22:00Z
3,Sun Feb 18 2024,19:00,-03/-0300,Mitre de SdE,1-0,0-0,Deportivo Madryn,2024-02-18T22:00Z
3,Sun Feb 18 2024,20:00,-03/-0300,Estudiantes de Río Cuarto,1-2,0-0,Atlanta,2024-02-18T23:00Z
3,Sun Feb 18 2024,20:10,-03/-0300,Colón de Santa Fe,2-1,1-0,Almirante Brown,2024-02-18T23:10Z
3,Sun Feb 18 2024,17:00,-03/-0300,Arsenal de Sarandí,2-0,1-0,Deportivo Maipú,2024-02-18T20:00Z
3,Mon Feb 19 2024,20:00,-03/-0300,All Boys,0-0,0-0,Racing de Córdoba,2024-02-19T23:00Z
3,Mon Feb 19 2024,22:00,-03/-0300,Gimnasia de Mendoza,1-1,0-0,San Telmo,2024-02-20T01:00Z
4,Fri Feb 23 2024,18:05,-03/-0300,Talleres (RdE),0-1,0-1,Estudiantes de Caseros,2024-02-23T21:05Z
4,Fri Feb 23 2024,21:10,-03/-0300,Defensores de Belgrano,0-0,0-0,Temperley,2024-02-24T00:10Z
4,Sat Feb 24 2024,17:00,-03/-0300,Defensores Unidos de Zárate,0-0,0-0,Mitre de SdE,2024-02-24T20:00Z
4,Sat Feb 24 2024,17:00,-03/-0300,Deportivo Madryn,0-0,0-0,Gimnasia y Tiro de Salta,2024-02-24T20:00Z
4,Sat Feb 24 2024,17:00,-03/-0300,Almagro,0-0,0-0,Brown de Adrogué,2024-02-24T20:00Z
4,Sat Feb 24 2024,18:00,-03/-0300,Deportivo Maipú,0-2,0-0,San Martín de San Juan,2024-02-24T21:00Z
4,Sat Feb 24 2024,21:45,-03/-0300,Ferro Carril Oeste,1-1,0-0,Arsenal de Sarandí,2024-02-25T00:45Z
4,Sun Feb 25 2024,21:45,-03/-0300,Quilmes,1-0,0-0,Chacarita Juniors,2024-02-26T00:45Z
4,Sun Feb 25 2024,17:00,-03/-0300,Güemes de SdE,1-1,0-0,Agropecuario Argentino,2024-02-25T20:00Z
4,Sun Feb 25 2024,17:00,-03/-0300,Gimnasia de Jujuy,1-0,0-0,Guillermo Brown,2024-02-25T20:00Z
4,Sun Feb 25 2024,17:00,-03/-0300,San Telmo,1-0,0-0,Nueva Chicago,2024-02-25T20:00Z
4,Sun Feb 25 2024,18:00,-03/-0300,Racing de Córdoba,1-1,1-1,Tristan Suárez,2024-02-25T21:00Z
4,Sun Feb 25 2024,19:30,-03/-0300,Chaco For Ever,0-2,0-1,Deportivo Morón,2024-02-25T22:30Z
4,Sun Feb 25 2024,20:00,-03/-0300,Colón de Santa Fe,4-0,3-0,Patronato de Paraná,2024-02-25T23:00Z
4,Sun Feb 25 2024,20:00,-03/-0300,Alvarado,1-0,1-0,All Boys,2024-02-25T23:00Z
4,Sun Feb 25 2024,20:00,-03/-0300,Atlético Rafaela,4-1,2-0,Gimnasia de Mendoza,2024-02-25T23:00Z
4,Mon Feb 26 2024,17:00,-03/-0300,Atlético San Miguel,1-0,1-0,San Martín de Tucumán,2024-02-26T20:00Z
4,Tue Feb 27 2024,21:10,-03/-0300,Atlanta,0-2,0-1,Aldosivi,2024-02-28T00:10Z
5,Fri Mar 1 2024,17:00,-03/-0300,Nueva Chicago,2-0,2-0,Atlético Rafaela,2024-03-01T20:00Z
5,Sat Mar 2 2024,17:00,-03/-0300,Tristan Suárez,2-2,1-1,Alvarado,2024-03-02T20:00Z
5,Sat Mar 2 2024,17:00,-03/-0300,Estudiantes de Caseros,1-1,0-0,Almagro,2024-03-02T20:00Z
5,Sat Mar 2 2024,19:15,-03/-0300,Brown de Adrogué,0-3,0-1,Defensores de Belgrano,2024-03-02T22:15Z
5,Sat Mar 2 2024,17:00,-03/-0300,Agropecuario Argentino,1-2,0-1,Gimnasia de Jujuy,2024-03-02T20:00Z
5,Sat Mar 2 2024,17:00,-03/-0300,All Boys,0-0,0-0,Güemes de SdE,2024-03-02T20:00Z
5,Sun Mar 3 2024,21:30,-03/-0300,Estudiantes de Río Cuarto,1-2,0-2,Colón de Santa Fe,2024-03-04T00:30Z
5,Sun Mar 3 2024,20:00,-03/-0300,Patronato de Paraná,2-1,0-1,Racing de Córdoba,2024-03-03T23:00Z
5,Sun Mar 3 2024,17:00,-03/-0300,Chacarita Juniors,0-1,0-0,Talleres (RdE),2024-03-03T20:00Z
5,Sun Mar 3 2024,17:00,-03/-0300,Arsenal de Sarandí,1-0,0-0,Atlético San Miguel,2024-03-03T20:00Z
5,Sun Mar 3 2024,17:00,-03/-0300,Guillermo Brown,1-1,0-0,Deportivo Maipú,2024-03-03T20:00Z
5,Sun Mar 3 2024,17:00,-03/-0300,Temperley,1-1,0-1,Chaco For Ever,2024-03-03T20:00Z
5,Sun Mar 3 2024,17:00,-03/-0300,Deportivo Morón,1-2,1-2,San Telmo,2024-03-03T20:00Z
5,Sun Mar 3 2024,17:00,-03/-0300,Gimnasia y Tiro de Salta,1-0,0-0,Defensores Unidos de Zárate,2024-03-03T20:00Z
5,Sun Mar 3 2024,17:00,-03/-0300,Mitre de SdE,0-0,0-0,Atlanta,2024-03-03T20:00Z
5,Sun Mar 3 2024,17:00,-03/-0300,Aldosivi,0-0,0-0,Almirante Brown,2024-03-03T20:00Z
5,Sun Mar 3 2024,19:00,-03/-0300,San Martín de San Juan,3-2,2-1,Ferro Carril Oeste,2024-03-03T22:00Z
5,Mon Mar 4 2024,21:10,-03/-0300,San Martín de Tucumán,0-0,0-0,Quilmes,2024-03-05T00:10Z
3,Tue Mar 5 2024,13:00,-03/-0300,Nueva Chicago,2-0,1-0,Chaco For Ever,2024-03-05T16:00Z
5,Tue Mar 5 2024,17:00,-03/-0300,Gimnasia de Mendoza,2-1,0-0,Deportivo Madryn,2024-03-05T20:00Z
6,Fri Mar 8 2024,21:10,-03/-0300,Atlético Rafaela,1-2,0-1,Deportivo Morón,2024-03-09T00:10Z
6,Sat Mar 9 2024,21:00,-03/-0300,Chaco For Ever,3-0,2-0,Brown de Adrogué,2024-03-10T00:00Z
6,Sat Mar 9 2024,17:00,-03/-0300,Atlético San Miguel,1-1,0-1,San Martín de San Juan,2024-03-09T20:00Z
6,Sat Mar 9 2024,17:00,-03/-0300,Estudiantes de Caseros,0-0,0-0,Chacarita Juniors,2024-03-09T20:00Z
6,Sat Mar 9 2024,17:00,-03/-0300,Deportivo Madryn,0-0,0-0,Nueva Chicago,2024-03-09T20:00Z
6,Sat Mar 9 2024,17:00,-03/-0300,Defensores de Belgrano,0-0,0-0,Almagro,2024-03-09T20:00Z
