Stage,Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,P,Comments,UTC
Clausura,3,Tue Jan 26 2021,20:30,CST/-0600,CF América,2-0,1-0,FC Juárez,,,2021-01-27T02:30Z
Clausura,4,Thu Jan 28 2021,21:00,CST/-0600,UANL Tigres,1-1,1-1,Club Necaxa,,,2021-01-29T03:00Z
Clausura,4,Fri Jan 29 2021,21:30,CST/-0600,Mazatlán FC,1-0,1-0,CF Pachuca,,,2021-01-30T03:30Z
Clausura,4,Sat Jan 30 2021,21:06,CST/-0600,Club Tijuana,3-2,3-1,Deportivo Toluca,,,2021-01-31T03:06Z
Clausura,4,Sat Jan 30 2021,19:00,CST/-0600,Deportivo Guadalajara,1-2,0-2,FC Juárez,,,2021-01-31T01:00Z
Clausura,4,Sat Jan 30 2021,21:00,CST/-0600,Cruz Azul,4-1,3-1,Gallos Blancos,,,2021-01-31T03:00Z
Clausura,4,Sun Jan 31 2021,12:00,CST/-0600,Pumas UNAM,0-0,0-0,Atlas Guadalajara,,,2021-01-31T18:00Z
Clausura,4,Sun Jan 31 2021,19:06,CST/-0600,Santos Laguna,1-1,0-1,CF América,,,2021-02-01T01:06Z
Clausura,4,Mon Feb 1 2021,21:00,CST/-0600,Club León,3-1,0-0,Atlético San Luis,,,2021-02-02T03:00Z
Clausura,4,Tue Feb 2 2021,21:00,CST/-0600,Puebla FC,0-0,0-0,CF Monterrey,,,2021-02-03T03:00Z
Clausura,5,Thu Feb 4 2021,19:00,CST/-0600,Atlético San Luis,2-2,1-2,Club Tijuana,,,2021-02-05T01:00Z
Clausura,5,Thu Feb 4 2021,21:00,CST/-0600,Gallos Blancos,3-1,2-0,CF Pachuca,,,2021-02-05T03:00Z
Clausura,5,Fri Feb 5 2021,21:30,CST/-0600,Club Necaxa,0-2,0-2,Cruz Azul,,,2021-02-06T03:30Z
Clausura,5,Sat Feb 6 2021,17:00,CST/-0600,Atlas Guadalajara,1-1,0-1,Santos Laguna,,,2021-02-06T23:00Z
Clausura,5,Sat Feb 6 2021,21:00,CST/-0600,CF Monterrey,1-0,1-0,Pumas UNAM,,,2021-02-07T03:00Z
Clausura,5,Sat Feb 6 2021,19:00,CST/-0600,CF América,1-0,0-0,Puebla FC,,,2021-02-07T01:00Z
Clausura,5,Sun Feb 7 2021,12:00,CST/-0600,Deportivo Toluca,4-1,3-0,Mazatlán FC,,,2021-02-07T18:00Z
Clausura,5,Mon Feb 8 2021,21:00,CST/-0600,Club León,1-3,0-2,Deportivo Guadalajara,,,2021-02-09T03:00Z
Clausura,6,Fri Feb 12 2021,21:30,CST/-0600,Mazatlán FC,0-3,0-2,Atlético San Luis,,,2021-02-13T03:30Z
Clausura,6,Fri Feb 12 2021,21:06,CST/-0600,Club Tijuana,2-0,1-0,Club León,,,2021-02-13T03:06Z
Clausura,6,Fri Feb 12 2021,19:30,CST/-0600,Puebla FC,4-0,2-0,FC Juárez,,,2021-02-13T01:30Z
Clausura,6,Sat Feb 13 2021,19:00,CST/-0600,Deportivo Guadalajara,2-2,1-1,Club Necaxa,,,2021-02-14T01:00Z
Clausura,6,Sat Feb 13 2021,21:00,CST/-0600,CF América,2-1,1-1,Gallos Blancos,,,2021-02-14T03:00Z
Clausura,6,Sun Feb 14 2021,19:06,CST/-0600,Santos Laguna,1-0,0-0,CF Monterrey,,,2021-02-15T01:06Z
Clausura,6,Sun Feb 14 2021,12:00,CST/-0600,Deportivo Toluca,1-0,0-0,Pumas UNAM,,,2021-02-14T18:00Z
Clausura,6,Mon Feb 15 2021,21:00,CST/-0600,CF Pachuca,0-1,0-1,Atlas Guadalajara,,,2021-02-16T03:00Z
Clausura,6,Wed Feb 17 2021,21:00,CST/-0600,UANL Tigres,0-2,0-1,Cruz Azul,,,2021-02-18T03:00Z
Clausura,7,Thu Feb 18 2021,21:00,CST/-0600,Atlético San Luis,1-0,1-0,Santos Laguna,,,2021-02-19T03:00Z
Clausura,7,Fri Feb 19 2021,19:30,CST/-0600,Club Necaxa,1-1,0-1,CF Monterrey,,,2021-02-20T01:30Z
Clausura,7,Fri Feb 19 2021,21:30,CST/-0600,FC Juárez,1-0,0-0,Mazatlán FC,,,2021-02-20T03:30Z
Clausura,7,Sat Feb 20 2021,19:00,CST/-0600,Cruz Azul,3-2,2-2,Deportivo Toluca,,,2021-02-21T01:00Z
Clausura,7,Sat Feb 20 2021,21:00,CST/-0600,Atlas Guadalajara,3-0 (*),,CF América,,awd.,2021-02-21T03:00Z
Clausura,7,Sun Feb 21 2021,17:00,CST/-0600,Gallos Blancos,1-1,0-0,Puebla FC,,,2021-02-21T23:00Z
Clausura,7,Sun Feb 21 2021,12:00,CST/-0600,Pumas UNAM,0-1,0-0,Club León,,,2021-02-21T18:00Z
Clausura,7,Sun Feb 21 2021,19:00,CST/-0600,UANL Tigres,3-2,2-0,Club Tijuana,,,2021-02-22T01:00Z
Clausura,7,Mon Feb 22 2021,21:00,CST/-0600,CF Pachuca,1-1,0-1,Deportivo Guadalajara,,,2021-02-23T03:00Z
Clausura,8,Thu Feb 25 2021,21:00,CST/-0600,Atlético San Luis,2-2,1-1,UANL Tigres,,,2021-02-26T03:00Z
Clausura,8,Fri Feb 26 2021,19:30,CST/-0600,Puebla FC,1-0,0-0,Club Necaxa,,,2021-02-27T01:30Z
Clausura,8,Fri Feb 26 2021,21:30,CST/-0600,Mazatlán FC,3-0,2-0,Gallos Blancos,,,2021-02-27T03:30Z
Clausura,8,Sat Feb 27 2021,17:00,CST/-0600,Deportivo Toluca,0-0,0-0,Atlas Guadalajara,,,2021-02-27T23:00Z
Clausura,8,Sat Feb 27 2021,21:00,CST/-0600,Club León,0-1,0-0,Cruz Azul,,,2021-02-28T03:00Z
Clausura,8,Sat Feb 27 2021,19:00,CST/-0600,CF América,2-0,2-0,CF Pachuca,,,2021-02-28T01:00Z
Clausura,8,Sun Feb 28 2021,19:06,CST/-0600,Santos Laguna,3-2,2-0,FC Juárez,,,2021-03-01T01:06Z
Clausura,8,Sun Feb 28 2021,17:00,CST/-0600,CF Monterrey,1-1,1-0,Club Tijuana,,,2021-02-28T23:00Z
Clausura,8,Sun Feb 28 2021,21:00,CST/-0600,Deportivo Guadalajara,2-1,2-1,Pumas UNAM,,,2021-03-01T03:00Z
Clausura,9,Tue Mar 2 2021,19:00,CST/-0600,UANL Tigres,0-1,0-0,Deportivo Toluca,,,2021-03-03T01:00Z
Clausura,9,Tue Mar 2 2021,17:00,CST/-0600,Atlas Guadalajara,3-1,1-1,Atlético San Luis,,,2021-03-02T23:00Z
Clausura,9,Tue Mar 2 2021,21:00,CST/-0600,Club León,1-2,1-0,Puebla FC,,,2021-03-03T03:00Z
Clausura,9,Wed Mar 3 2021,21:06,CST/-0600,Club Tijuana,0-2,0-0,CF América,,,2021-03-04T03:06Z
Clausura,9,Wed Mar 3 2021,19:00,CST/-0600,FC Juárez,1-6,1-2,CF Monterrey,,,2021-03-04T01:00Z
Clausura,9,Wed Mar 3 2021,21:00,CST/-0600,Cruz Azul,1-0,0-0,Mazatlán FC,,,2021-03-04T03:00Z
Clausura,9,Wed Mar 3 2021,19:00,CST/-0600,Gallos Blancos,2-2,1-1,Deportivo Guadalajara,,,2021-03-04T01:00Z
Clausura,9,Thu Mar 4 2021,19:00,CST/-0600,Club Necaxa,2-2,1-1,CF Pachuca,,,2021-03-05T01:00Z
Clausura,9,Thu Mar 4 2021,21:00,CST/-0600,Pumas UNAM,1-0,0-0,Santos Laguna,,,2021-03-05T03:00Z
Clausura,10,Fri Mar 5 2021,19:30,CST/-0600,Atlético San Luis,0-0,0-0,Deportivo Toluca,,,2021-03-06T01:30Z
Clausura,10,Fri Mar 5 2021,21:30,CST/-0600,Puebla FC,1-1,1-1,UANL Tigres,,,2021-03-06T03:30Z
Clausura,10,Sat Mar 6 2021,21:00,CST/-0600,Mazatlán FC,1-1,1-1,Deportivo Guadalajara,,,2021-03-07T03:00Z
Clausura,10,Sat Mar 6 2021,19:06,CST/-0600,CF Monterrey,2-1,2-1,Gallos Blancos,,,2021-03-07T01:06Z
Clausura,10,Sat Mar 6 2021,17:00,CST/-0600,Atlas Guadalajara,2-0,1-0,FC Juárez,,,2021-03-06T23:00Z
Clausura,10,Sat Mar 6 2021,19:00,CST/-0600,CF América,2-1,1-1,Club León,,,2021-03-07T01:00Z
Clausura,10,Sun Mar 7 2021,19:06,CST/-0600,Santos Laguna,3-1,1-0,Club Necaxa,,,2021-03-08T01:06Z
Clausura,10,Sun Mar 7 2021,21:00,CST/-0600,Pumas UNAM,0-1,0-0,Cruz Azul,,,2021-03-08T03:00Z
Clausura,10,Mon Mar 8 2021,21:00,CST/-0600,CF Pachuca,2-1,2-1,Club Tijuana,,,2021-03-09T03:00Z
Clausura,3,Wed Mar 10 2021,21:00,CST/-0600,CF Monterrey,1-1,0-1,Club León,,,2021-03-11T03:00Z
Clausura,11,Fri Mar 12 2021,19:30,CST/-0600,Puebla FC,0-1,0-0,Atlas Guadalajara,,,2021-03-13T01:30Z
Clausura,11,Fri Mar 12 2021,21:30,CST/-0600,FC Juárez,1-1,1-0,Pumas UNAM,,,2021-03-13T03:30Z
Clausura,11,Sat Mar 13 2021,19:00,CST/-0600,UANL Tigres,1-2,0-1,Mazatlán FC,,,2021-03-14T01:00Z
Clausura,11,Sat Mar 13 2021,21:00,CST/-0600,Cruz Azul,1-0,1-0,CF Monterrey,,,2021-03-14T03:00Z
Clausura,11,Sat Mar 13 2021,21:05,CST/-0600,Club Tijuana,0-1,0-1,Santos Laguna,,,2021-03-14T03:05Z
Clausura,11,Sun Mar 14 2021,18:00,CST/-0600,Gallos Blancos,2-1,2-0,Atlético San Luis,,,2021-03-15T00:00Z
Clausura,11,Sun Mar 14 2021,12:00,CST/-0600,Deportivo Toluca,0-2,0-0,CF Pachuca,,,2021-03-14T18:00Z
Clausura,11,Sun Mar 14 2021,20:00,CST/-0600,Deportivo Guadalajara,0-3,0-1,CF América,,,2021-03-15T02:00Z
Clausura,11,Mon Mar 15 2021,21:00,CST/-0600,Club León,3-1,2-0,Club Necaxa,,,2021-03-16T03:00Z
Clausura,12,Thu Mar 18 2021,20:00,CST/-0600,CF Pachuca,1-0,0-0,UANL Tigres,,,2021-03-19T02:00Z
Clausura,12,Fri Mar 19 2021,19:00,CST/-0600,Club Necaxa,1-0,0-0,FC Juárez,,,2021-03-20T01:00Z
Clausura,12,Fri Mar 19 2021,21:00,CST/-0600,Mazatlán FC,0-1,0-0,CF América,,,2021-03-20T03:00Z
Clausura,12,Sat Mar 20 2021,21:05,CST/-0600,Club Tijuana,3-1,3-1,Gallos Blancos,,,2021-03-21T03:05Z
Clausura,12,Sat Mar 20 2021,17:00,CST/-0600,Atlético San Luis,0-1,0-0,Pumas UNAM,,,2021-03-20T23:00Z
Clausura,12,Sat Mar 20 2021,19:00,CST/-0600,Cruz Azul,3-2,1-1,Atlas Guadalajara,,,2021-03-21T01:00Z
Clausura,12,Sun Mar 21 2021,19:06,CST/-0600,Santos Laguna,1-2,1-1,Club León,,,2021-03-22T01:06Z
Clausura,12,Sun Mar 21 2021,12:00,CST/-0600,Deportivo Toluca,4-4,1-0,Puebla FC,,,2021-03-21T18:00Z
Clausura,13,Fri Apr 2 2021,19:30,CST/-0600,Puebla FC,3-1,1-1,Mazatlán FC,,,2021-04-03T01:30Z
Clausura,13,Fri Apr 2 2021,21:30,CST/-0600,FC Juárez,0-1,0-0,Cruz Azul,,,2021-04-03T03:30Z
Clausura,13,Sat Apr 3 2021,19:00,CST/-0600,CF América,2-1,1-1,Club Necaxa,,,2021-04-04T01:00Z
Clausura,13,Sat Apr 3 2021,17:00,CST/-0600,Atlas Guadalajara,1-0,1-0,Club Tijuana,,,2021-04-03T23:00Z
Clausura,13,Sat Apr 3 2021,21:06,CST/-0600,CF Monterrey,2-0,0-0,Atlético San Luis,,,2021-04-04T03:06Z
Clausura,13,Sun Apr 4 2021,21:05,CDT/-0500,Club León,2-1,0-1,Deportivo Toluca,,,2021-04-05T02:05Z
Clausura,13,Sun Apr 4 2021,19:00,CDT/-0500,Gallos Blancos,0-1,0-0,UANL Tigres,,,2021-04-05T00:00Z
Clausura,13,Sun Apr 4 2021,12:00,CDT/-0500,Pumas UNAM,2-2,0-1,CF Pachuca,,,2021-04-04T17:00Z
Clausura,13,Sun Apr 4 2021,17:00,CDT/-0500,Deportivo Guadalajara,1-1,0-1,Santos Laguna,,,2021-04-04T22:00Z
Clausura,14,Fri Apr 9 2021,19:30,CDT/-0500,Club Necaxa,0-1,0-0,Pumas UNAM,,,2021-04-10T00:30Z
Clausura,14,Fri Apr 9 2021,21:30,CDT/-0500,FC Juárez,2-1,1-0,Atlético San Luis,,,2021-04-10T02:30Z
Clausura,14,Sat Apr 10 2021,19:00,CDT/-0500,Cruz Azul,1-0,0-0,Deportivo Guadalajara,,,2021-04-11T00:00Z
Clausura,14,Sat Apr 10 2021,17:00,CDT/-0500,Atlas Guadalajara,1-3,0-1,Club León,,,2021-04-10T22:00Z
Clausura,14,Sat Apr 10 2021,21:05,CDT/-0500,UANL Tigres,1-3,0-1,CF América,,,2021-04-11T02:05Z
Clausura,14,Sun Apr 11 2021,21:06,CDT/-0500,Club Tijuana,2-3,2-1,Mazatlán FC,,,2021-04-12T02:06Z
Clausura,14,Sun Apr 11 2021,19:00,CDT/-0500,Gallos Blancos,1-0,1-0,Santos Laguna,,,2021-04-12T00:00Z
Clausura,14,Sun Apr 11 2021,12:00,CDT/-0500,Deportivo Toluca,1-2,0-0,CF Monterrey,,,2021-04-11T17:00Z
Clausura,14,Mon Apr 12 2021,21:00,CDT/-0500,CF Pachuca,1-3,0-1,Puebla FC,,,2021-04-13T02:00Z
Clausura,5,Wed Apr 14 2021,21:00,CDT/-0500,FC Juárez,2-3,0-0,UANL Tigres,,,2021-04-15T02:00Z
Clausura,15,Fri Apr 16 2021,21:30,CDT/-0500,Mazatlán FC,0-0,0-0,Atlas Guadalajara,,,2021-04-17T02:30Z
Clausura,15,Fri Apr 16 2021,19:30,CDT/-0500,Club Necaxa,0-0,0-0,Gallos Blancos,,,2021-04-17T00:30Z
Clausura,15,Sat Apr 17 2021,21:05,CDT/-0500,CF América,1-1,1-0,Cruz Azul,,,2021-04-18T02:05Z
Clausura,15,Sat Apr 17 2021,17:00,CDT/-0500,Atlético San Luis,1-4,0-1,Puebla FC,,,2021-04-17T22:00Z
Clausura,15,Sat Apr 17 2021,19:00,CDT/-0500,Deportivo Guadalajara,2-0,0-0,Club Tijuana,,,2021-04-18T00:00Z
Clausura,15,Sun Apr 18 2021,12:00,CDT/-0500,Pumas UNAM,0-0,0-0,UANL Tigres,,,2021-04-18T17:00Z
Clausura,15,Sun Apr 18 2021,19:00,CDT/-0500,Santos Laguna,3-1,2-0,Deportivo Toluca,,,2021-04-19T00:00Z
Clausura,15,Sun Apr 18 2021,21:06,CDT/-0500,CF Monterrey,0-1,0-0,CF Pachuca,,,2021-04-19T02:06Z
Clausura,15,Mon Apr 19 2021,21:00,CDT/-0500,Club León,2-0,0-0,FC Juárez,,,2021-04-20T02:00Z
Clausura,12,Wed Apr 21 2021,21:10,CDT/-0500,CF Monterrey,1-2,0-1,Deportivo Guadalajara,,,2021-04-22T02:10Z
Clausura,16,Fri Apr 23 2021,21:06,CDT/-0500,Club Tijuana,1-0,0-0,Club Necaxa,,,2021-04-24T02:06Z
Clausura,16,Fri Apr 23 2021,21:35,CDT/-0500,Mazatlán FC,4-3,1-2,Club León,,,2021-04-24T02:35Z
Clausura,16,Fri Apr 23 2021,19:30,CDT/-0500,Puebla FC,0-0,0-0,Pumas UNAM,,,2021-04-24T00:30Z
Clausura,16,Sat Apr 24 2021,17:00,CDT/-0500,Cruz Azul,3-2,2-1,Atlético San Luis,,,2021-04-24T22:00Z
Clausura,16,Sat Apr 24 2021,19:00,CDT/-0500,Atlas Guadalajara,0-1,0-0,Deportivo Guadalajara,,,2021-04-25T00:00Z
Clausura,16,Sat Apr 24 2021,21:10,CDT/-0500,UANL Tigres,2-1,1-1,CF Monterrey,,,2021-04-25T02:10Z
Clausura,16,Sun Apr 25 2021,19:30,CDT/-0500,Gallos Blancos,1-0,0-0,FC Juárez,,,2021-04-26T00:30Z
Clausura,16,Sun Apr 25 2021,17:30,CDT/-0500,Deportivo Toluca,3-1,2-0,CF América,,,2021-04-25T22:30Z
Clausura,16,Mon Apr 26 2021,21:00,CDT/-0500,CF Pachuca,1-0,0-0,Santos Laguna,,,2021-04-27T02:00Z
Clausura,17,Thu Apr 29 2021,21:00,CDT/-0500,Atlético San Luis,1-5,1-2,CF Pachuca,,,2021-04-30T02:00Z
Clausura,17,Fri Apr 30 2021,21:30,CDT/-0500,FC Juárez,1-0,0-0,Deportivo Toluca,,,2021-05-01T02:30Z
Clausura,17,Fri Apr 30 2021,19:30,CDT/-0500,Club Necaxa,1-5,1-2,Atlas Guadalajara,,,2021-05-01T00:30Z
Clausura,17,Sat May 1 2021,17:00,CDT/-0500,Deportivo Guadalajara,0-0,0-0,UANL Tigres,,,2021-05-01T22:00Z
Clausura,17,Sat May 1 2021,17:00,CDT/-0500,Club León,2-1,1-0,Gallos Blancos,,,2021-05-01T22:00Z
Clausura,17,Sat May 1 2021,19:00,CDT/-0500,Cruz Azul,1-1,1-0,Club Tijuana,,,2021-05-02T00:00Z
Clausura,17,Sat May 1 2021,21:06,CDT/-0500,CF Monterrey,1-0,1-0,Mazatlán FC,,,2021-05-02T02:06Z
Clausura,17,Sun May 2 2021,21:05,CDT/-0500,Pumas UNAM,0-1,0-0,CF América,,,2021-05-03T02:05Z
Clausura,17,Sun May 2 2021,19:06,CDT/-0500,Santos Laguna,0-0,0-0,Puebla FC,,,2021-05-03T00:06Z
Clausura - Liguilla,Recalificación,Sat May 8 2021,21:15,CDT/-0500,Santos Laguna,5-0,2-0,Gallos Blancos,,,2021-05-09T02:15Z
Clausura - Liguilla,Recalificación,Sat May 8 2021,19:00,CDT/-0500,Atlas Guadalajara,1-0,0-0,UANL Tigres,,,2021-05-09T00:00Z
Clausura - Liguilla,Recalificación,Sun May 9 2021,19:00,CDT/-0500,Club León,2-2,1-1,Deportivo Toluca,2-4,,2021-05-10T00:00Z
Clausura - Liguilla,Recalificación,Sun May 9 2021,21:15,CDT/-0500,CF Pachuca,4-2,0-1,Deportivo Guadalajara,,,2021-05-10T02:15Z
Clausura - Liguilla,Quarterfinals,Wed May 12 2021,21:05,CDT/-0500,Atlas Guadalajara,1-0,0-0,Puebla FC,,,2021-05-13T02:05Z
Clausura - Liguilla,Quarterfinals,Wed May 12 2021,19:00,CDT/-0500,Deportivo Toluca,2-1,1-1,Cruz Azul,,,2021-05-13T00:00Z
Clausura - Liguilla,Quarterfinals,Thu May 13 2021,21:05,CDT/-0500,Santos Laguna,2-1,0-1,CF Monterrey,,,2021-05-14T02:05Z
Clausura - Liguilla,Quarterfinals,Thu May 13 2021,19:00,CDT/-0500,CF Pachuca,3-1,1-1,CF América,,,2021-05-14T00:00Z
Clausura - Liguilla,Quarterfinals,Sat May 15 2021,18:00,CDT/-0500,Puebla FC,1-0,0-0,Atlas Guadalajara,,,2021-05-15T23:00Z
Clausura - Liguilla,Quarterfinals,Sat May 15 2021,20:05,CDT/-0500,Cruz Azul,3-1,1-1,Deportivo Toluca,,,2021-05-16T01:05Z
Clausura - Liguilla,Quarterfinals,Sun May 16 2021,20:05,CDT/-0500,CF América,4-2,2-1,CF Pachuca,,,2021-05-17T01:05Z
Clausura - Liguilla,Quarterfinals,Sun May 16 2021,18:00,CDT/-0500,CF Monterrey,1-1,1-0,Santos Laguna,,,2021-05-16T23:00Z
Clausura - Liguilla,Semifinals,Wed May 19 2021,20:30,CDT/-0500,CF Pachuca,0-0,0-0,Cruz Azul,,,2021-05-20T01:30Z
Clausura - Liguilla,Semifinals,Thu May 20 2021,21:00,CDT/-0500,Santos Laguna,3-0,2-0,Puebla FC,,,2021-05-21T02:00Z
Clausura - Liguilla,Semifinals,Sat May 22 2021,20:00,CDT/-0500,Cruz Azul,1-0,0-0,CF Pachuca,,,2021-05-23T01:00Z
Clausura - Liguilla,Semifinals,Sun May 23 2021,19:00,CDT/-0500,Puebla FC,1-0,0-0,Santos Laguna,,,2021-05-24T00:00Z
Clausura - Liguilla,Final,Thu May 27 2021,21:00,CDT/-0500,Santos Laguna,0-1,0-0,Cruz Azul,,,2021-05-28T02:00Z
Clausura - Liguilla,Final,Sun May 30 2021,20:15,CDT/-0500,Cruz Azul,1-1,0-1,Santos Laguna,,,2021-05-31T01:15Z
