Round,Date,Time,Team 1,FT,HT,Team 2
14,Fri Dec 11 2020,21:00,AS Saint-Étienne,0-0,0-0,Angers SCO
14,Sat Dec 12 2020,17:00,Olympique Marseille,2-1,2-0,AS Monaco
14,Sat Dec 12 2020,21:00,RC Lens,2-3,1-2,Montpellier HSC
14,Sun Dec 13 2020,21:00,Paris Saint-Germain,0-1,0-1,Olympique Lyon
14,Sun Dec 13 2020,15:00,RC Strasbourg,2-2,0-1,FC Metz
14,Sun Dec 13 2020,13:00,OGC Nice,0-1,0-1,Stade Rennais
14,Sun Dec 13 2020,15:00,Stade Brestois,2-1,1-0,Stade Reims
14,Sun Dec 13 2020,15:00,FC Lorient,3-0,2-0,Nîmes Olympique
14,Sun Dec 13 2020,15:00,FC Nantes,1-1,1-0,Dijon FCO
14,Sun Dec 13 2020,17:00,Lille OSC,2-1,2-1,Girondins Bordeaux
15,Wed Dec 16 2020,21:00,Stade Rennais,2-1,0-1,Olympique Marseille
15,Wed Dec 16 2020,19:00,Nîmes Olympique,0-2,0-0,OGC Nice
15,Wed Dec 16 2020,19:00,Angers SCO,0-2,0-0,RC Strasbourg
15,Wed Dec 16 2020,19:00,Dijon FCO,0-2,0-1,Lille OSC
15,Wed Dec 16 2020,19:00,Montpellier HSC,0-2,0-0,FC Metz
15,Wed Dec 16 2020,21:00,Paris Saint-Germain,2-0,0-0,FC Lorient
15,Wed Dec 16 2020,19:00,Stade Reims,3-2,0-1,FC Nantes
15,Wed Dec 16 2020,21:00,Girondins Bordeaux,1-2,1-1,AS Saint-Étienne
15,Wed Dec 16 2020,21:00,Olympique Lyon,2-2,0-1,Stade Brestois
15,Wed Dec 16 2020,21:00,AS Monaco,0-3,0-3,RC Lens
16,Sat Dec 19 2020,19:00,Olympique Marseille,1-1,1-1,Stade Reims
16,Sat Dec 19 2020,17:00,FC Metz,2-0,1-0,RC Lens
16,Sat Dec 19 2020,21:00,OGC Nice,1-4,1-2,Olympique Lyon
16,Sun Dec 20 2020,15:00,RC Strasbourg,0-2,0-1,Girondins Bordeaux
16,Sun Dec 20 2020,21:00,Lille OSC,0-0,0-0,Paris Saint-Germain
16,Sun Dec 20 2020,13:00,Stade Brestois,2-2,0-1,Montpellier HSC
16,Sun Dec 20 2020,15:00,Dijon FCO,0-1,0-1,AS Monaco
16,Sun Dec 20 2020,15:00,FC Nantes,1-1,0-1,Angers SCO
16,Sun Dec 20 2020,15:00,AS Saint-Étienne,2-2,1-1,Nîmes Olympique
16,Sun Dec 20 2020,17:00,FC Lorient,0-3,0-1,Stade Rennais
17,Wed Dec 23 2020,21:00,Montpellier HSC,2-3,0-1,Lille OSC
17,Wed Dec 23 2020,19:00,Stade Rennais,1-0,0-0,FC Metz
17,Wed Dec 23 2020,19:00,Girondins Bordeaux,1-3,0-2,Stade Reims
17,Wed Dec 23 2020,19:00,RC Lens,2-1,2-0,Stade Brestois
17,Wed Dec 23 2020,19:00,OGC Nice,2-2,2-0,FC Lorient
17,Wed Dec 23 2020,19:00,Nîmes Olympique,1-3,1-0,Dijon FCO
17,Wed Dec 23 2020,21:00,AS Monaco,2-2,1-2,AS Saint-Étienne
17,Wed Dec 23 2020,21:00,Angers SCO,2-1,2-0,Olympique Marseille
17,Wed Dec 23 2020,21:00,Olympique Lyon,3-0,3-0,FC Nantes
17,Wed Dec 23 2020,21:00,Paris Saint-Germain,4-0,1-0,RC Strasbourg
18,Wed Jan 6 2021,21:00,Stade Reims,0-0,0-0,Dijon FCO
18,Wed Jan 6 2021,21:00,AS Saint-Étienne,1-1,1-1,Paris Saint-Germain
18,Wed Jan 6 2021,19:00,Stade Brestois,2-0,2-0,OGC Nice
18,Wed Jan 6 2021,19:00,FC Lorient,2-5,1-1,AS Monaco
18,Wed Jan 6 2021,19:00,FC Metz,0-0,0-0,Girondins Bordeaux
18,Wed Jan 6 2021,19:00,FC Nantes,0-0,0-0,Stade Rennais
18,Wed Jan 6 2021,19:00,RC Strasbourg,5-0,3-0,Nîmes Olympique
18,Wed Jan 6 2021,21:00,Lille OSC,1-2,1-2,Angers SCO
18,Wed Jan 6 2021,21:00,Olympique Lyon,3-2,1-0,RC Lens
18,Wed Jan 6 2021,21:00,Olympique Marseille,3-1,1-0,Montpellier HSC
19,Sat Jan 9 2021,21:00,Stade Reims,3-1,2-0,AS Saint-Étienne
19,Sat Jan 9 2021,21:00,Stade Rennais,2-2,1-0,Olympique Lyon
19,Sat Jan 9 2021,21:00,Girondins Bordeaux,2-1,2-1,FC Lorient
19,Sat Jan 9 2021,21:00,Dijon FCO,0-0,0-0,Olympique Marseille
19,Sat Jan 9 2021,21:00,RC Lens,0-1,0-1,RC Strasbourg
19,Sat Jan 9 2021,21:00,FC Metz,1-1,0-1,OGC Nice
19,Sat Jan 9 2021,21:00,AS Monaco,3-0,1-0,Angers SCO
19,Sat Jan 9 2021,21:00,Montpellier HSC,1-1,1-0,FC Nantes
19,Sat Jan 9 2021,21:00,Nîmes Olympique,0-1,0-1,Lille OSC
19,Sat Jan 9 2021,21:00,Paris Saint-Germain,3-0,1-0,Stade Brestois
20,Fri Jan 15 2021,21:00,Montpellier HSC,2-3,0-2,AS Monaco
20,Sat Jan 16 2021,17:00,Olympique Marseille,1-2,0-0,Nîmes Olympique
20,Sat Jan 16 2021,21:00,Angers SCO,0-1,0-0,Paris Saint-Germain
20,Sun Jan 17 2021,17:00,Lille OSC,2-1,0-1,Stade Reims
20,Sun Jan 17 2021,15:00,RC Strasbourg,1-0,1-0,AS Saint-Étienne
20,Sun Jan 17 2021,13:00,Stade Brestois,1-2,1-1,Stade Rennais
20,Sun Jan 17 2021,15:00,FC Nantes,1-1,1-0,RC Lens
20,Sun Jan 17 2021,15:00,OGC Nice,0-3,0-0,Girondins Bordeaux
20,Sun Jan 17 2021,21:00,Olympique Lyon,0-1,0-0,FC Metz
9,Wed Jan 20 2021,21:00,Olympique Marseille,0-1,0-0,RC Lens
21,Fri Jan 22 2021,21:00,Paris Saint-Germain,4-0,1-0,Montpellier HSC
21,Sat Jan 23 2021,17:00,RC Lens,0-1,0-0,OGC Nice
21,Sat Jan 23 2021,21:00,AS Monaco,3-1,0-1,Olympique Marseille
21,Sun Jan 24 2021,17:00,Stade Rennais,0-1,0-1,Lille OSC
21,Sun Jan 24 2021,21:00,AS Saint-Étienne,0-5,0-2,Olympique Lyon
21,Sun Jan 24 2021,13:00,Girondins Bordeaux,2-1,2-1,Angers SCO
21,Sun Jan 24 2021,15:00,Dijon FCO,1-1,0-0,RC Strasbourg
21,Sun Jan 24 2021,15:00,FC Metz,2-0,1-0,FC Nantes
21,Sun Jan 24 2021,15:00,Stade Reims,1-0,1-0,Stade Brestois
20,Wed Jan 27 2021,21:00,FC Lorient,3-2,1-2,Dijon FCO
22,Fri Jan 29 2021,21:00,Olympique Lyon,2-1,1-0,Girondins Bordeaux
22,Sat Jan 30 2021,17:00,Montpellier HSC,1-2,0-1,RC Lens
22,Sun Jan 31 2021,17:00,Lille OSC,1-0,1-0,Dijon FCO
22,Sun Jan 31 2021,21:00,FC Nantes,1-2,0-1,AS Monaco
22,Sun Jan 31 2021,13:00,OGC Nice,0-1,0-0,AS Saint-Étienne
22,Sun Jan 31 2021,15:00,Angers SCO,3-1,2-1,Nîmes Olympique
22,Sun Jan 31 2021,15:00,Stade Brestois,2-4,1-1,FC Metz
22,Sun Jan 31 2021,15:00,FC Lorient,3-2,1-1,Paris Saint-Germain
22,Sun Jan 31 2021,15:00,RC Strasbourg,0-1,0-0,Stade Reims
23,Wed Feb 3 2021,21:00,Dijon FCO,0-1,0-1,Olympique Lyon
23,Wed Feb 3 2021,21:00,AS Saint-Étienne,1-1,0-1,FC Nantes
23,Wed Feb 3 2021,21:00,Paris Saint-Germain,3-0,2-0,Nîmes Olympique
23,Wed Feb 3 2021,19:00,Girondins Bordeaux,0-3,0-0,Lille OSC
23,Wed Feb 3 2021,19:00,FC Metz,1-1,0-0,Montpellier HSC
23,Wed Feb 3 2021,19:00,Stade Reims,0-0,0-0,Angers SCO
23,Wed Feb 3 2021,19:00,Stade Rennais,1-1,1-0,FC Lorient
23,Wed Feb 3 2021,19:00,RC Strasbourg,2-2,1-0,Stade Brestois
23,Wed Feb 3 2021,21:00,RC Lens,2-2,0-2,Olympique Marseille
23,Wed Feb 3 2021,21:00,AS Monaco,2-1,1-0,OGC Nice
24,Sat Feb 6 2021,19:00,Olympique Lyon,3-0,2-0,RC Strasbourg
24,Sat Feb 6 2021,17:00,FC Lorient,1-0,0-0,Stade Reims
24,Sat Feb 6 2021,21:00,RC Lens,0-0,0-0,Stade Rennais
24,Sun Feb 7 2021,15:00,Nîmes Olympique,3-4,2-2,AS Monaco
24,Sun Feb 7 2021,21:00,Olympique Marseille,0-2,0-2,Paris Saint-Germain
24,Sun Feb 7 2021,17:00,FC Nantes,0-2,0-1,Lille OSC
24,Sun Feb 7 2021,13:00,Stade Brestois,2-1,0-0,Girondins Bordeaux
24,Sun Feb 7 2021,15:00,Montpellier HSC,4-2,0-1,Dijon FCO
24,Sun Feb 7 2021,15:00,OGC Nice,3-0,2-0,Angers SCO
24,Sun Feb 7 2021,15:00,AS Saint-Étienne,1-0,1-0,FC Metz
25,Sat Feb 13 2021,19:00,Stade Reims,1-1,1-0,RC Lens
25,Sat Feb 13 2021,17:00,Paris Saint-Germain,2-1,1-0,OGC Nice
25,Sat Feb 13 2021,21:00,Olympique Lyon,1-2,1-1,Montpellier HSC
25,Sun Feb 14 2021,21:00,Girondins Bordeaux,0-0,0-0,Olympique Marseille
25,Sun Feb 14 2021,17:00,Lille OSC,0-0,0-0,Stade Brestois
25,Sun Feb 14 2021,15:00,Stade Rennais,0-2,0-1,AS Saint-Étienne
25,Sun Feb 14 2021,13:00,AS Monaco,2-2,0-1,FC Lorient
25,Sun Feb 14 2021,15:00,Angers SCO,1-3,1-2,FC Nantes
25,Sun Feb 14 2021,15:00,Dijon FCO,0-2,0-0,Nîmes Olympique
25,Sun Feb 14 2021,15:00,FC Metz,1-2,1-1,RC Strasbourg
11,Wed Feb 17 2021,21:00,Olympique Marseille,3-2,2-0,OGC Nice
26,Fri Feb 19 2021,21:00,Stade Brestois,2-3,0-3,Olympique Lyon
26,Sat Feb 20 2021,13:00,AS Saint-Étienne,1-1,0-0,Stade Reims
26,Sat Feb 20 2021,17:00,FC Nantes,1-1,0-0,Olympique Marseille
26,Sun Feb 21 2021,21:00,Paris Saint-Germain,0-2,0-1,AS Monaco
26,Sun Feb 21 2021,15:00,OGC Nice,1-2,0-2,FC Metz
26,Sun Feb 21 2021,13:00,Montpellier HSC,2-1,2-0,Stade Rennais
26,Sun Feb 21 2021,15:00,RC Lens,2-1,1-0,Dijon FCO
26,Sun Feb 21 2021,17:00,FC Lorient,1-4,1-2,Lille OSC
26,Sun Feb 21 2021,15:00,Nîmes Olympique,2-0,1-0,Girondins Bordeaux
26,Sun Feb 21 2021,15:00,RC Strasbourg,0-0,0-0,Angers SCO
21,Wed Feb 24 2021,19:00,Nîmes Olympique,1-0,0-0,FC Lorient
27,Fri Feb 26 2021,21:00,Stade Rennais,1-2,1-1,OGC Nice
27,Sat Feb 27 2021,17:00,Dijon FCO,0-4,0-2,Paris Saint-Germain
27,Sat Feb 27 2021,13:00,Girondins Bordeaux,1-2,1-0,FC Metz
27,Sun Feb 28 2021,15:00,FC Lorient,2-1,0-1,AS Saint-Étienne
27,Sun Feb 28 2021,13:00,AS Monaco,2-0,0-0,Stade Brestois
27,Sun Feb 28 2021,15:00,Angers SCO,2-2,2-1,RC Lens
27,Sun Feb 28 2021,21:00,Olympique Marseille,1-1,1-1,Olympique Lyon
27,Sun Feb 28 2021,15:00,Nîmes Olympique,1-1,0-1,FC Nantes
27,Sun Feb 28 2021,15:00,Stade Reims,0-0,0-0,Montpellier HSC
27,Sun Feb 28 2021,17:00,Lille OSC,1-1,0-1,RC Strasbourg
28,Wed Mar 3 2021,19:00,AS Saint-Étienne,2-3,1-2,RC Lens
28,Wed Mar 3 2021,19:00,Stade Brestois,3-1,3-1,Dijon FCO
28,Wed Mar 3 2021,19:00,Olympique Lyon,1-0,0-0,Stade Rennais
28,Wed Mar 3 2021,19:00,FC Metz,0-1,0-1,Angers SCO
28,Wed Mar 3 2021,19:00,OGC Nice,2-1,1-0,Nîmes Olympique
28,Wed Mar 3 2021,21:00,RC Strasbourg,1-0,0-0,AS Monaco
28,Wed Mar 3 2021,21:00,Girondins Bordeaux,0-1,0-1,Paris Saint-Germain
28,Wed Mar 3 2021,21:00,Lille OSC,2-0,0-0,Olympique Marseille
28,Wed Mar 3 2021,21:00,Montpellier HSC,1-1,1-1,FC Lorient
28,Wed Mar 3 2021,21:00,FC Nantes,1-2,1-1,Stade Reims
22,Wed Mar 10 2021,19:00,Olympique Marseille,1-0,0-0,Stade Rennais
29,Fri Mar 12 2021,21:00,Stade Reims,1-1,1-0,Olympique Lyon
29,Sat Mar 13 2021,17:00,Olympique Marseille,3-1,1-0,Stade Brestois
29,Sat Mar 13 2021,13:00,Angers SCO,0-1,0-0,AS Saint-Étienne
29,Sun Mar 14 2021,13:00,Nîmes Olympique,1-1,0-0,Montpellier HSC
29,Sun Mar 14 2021,15:00,Dijon FCO,1-3,0-2,Girondins Bordeaux
29,Sun Mar 14 2021,15:00,RC Lens,2-2,2-1,FC Metz
29,Sun Mar 14 2021,15:00,FC Lorient,1-1,0-0,OGC Nice
29,Sun Mar 14 2021,15:00,Stade Rennais,1-0,1-0,RC Strasbourg
29,Sun Mar 14 2021,17:05,AS Monaco,0-0,0-0,Lille OSC
29,Sun Mar 14 2021,21:00,Paris Saint-Germain,1-2,1-0,FC Nantes
30,Fri Mar 19 2021,21:00,AS Saint-Étienne,0-4,0-1,AS Monaco
30,Sat Mar 20 2021,17:00,OGC Nice,3-0,1-0,Olympique Marseille
30,Sat Mar 20 2021,13:00,FC Metz,1-3,0-2,Stade Rennais
30,Sun Mar 21 2021,13:00,RC Strasbourg,1-2,1-2,RC Lens
30,Sun Mar 21 2021,15:00,Stade Brestois,0-0,0-0,Angers SCO
30,Sun Mar 21 2021,15:00,Dijon FCO,0-1,0-0,Stade Reims
30,Sun Mar 21 2021,15:00,Montpellier HSC,3-1,1-1,Girondins Bordeaux
30,Sun Mar 21 2021,15:00,FC Nantes,1-1,1-0,FC Lorient
30,Sun Mar 21 2021,17:05,Lille OSC,1-2,1-2,Nîmes Olympique
30,Sun Mar 21 2021,21:00,Olympique Lyon,2-4,0-2,Paris Saint-Germain
31,Sat Apr 3 2021,13:00,AS Monaco,4-0,0-0,FC Metz
31,Sat Apr 3 2021,17:00,Paris Saint-Germain,0-1,0-1,Lille OSC
31,Sat Apr 3 2021,21:00,RC Lens,1-1,0-0,Olympique Lyon
31,Sun Apr 4 2021,15:00,Girondins Bordeaux,2-3,2-3,RC Strasbourg
31,Sun Apr 4 2021,15:00,FC Lorient,1-0,1-0,Stade Brestois
31,Sun Apr 4 2021,15:00,FC Nantes,1-2,1-2,OGC Nice
31,Sun Apr 4 2021,15:00,Stade Reims,2-2,0-0,Stade Rennais
31,Sun Apr 4 2021,17:05,Nîmes Olympique,0-2,0-1,AS Saint-Étienne
31,Sun Apr 4 2021,21:00,Olympique Marseille,2-0,1-0,Dijon FCO
31,Sun Apr 4 2021,13:00,Angers SCO,1-1,0-0,Montpellier HSC
32,Fri Apr 9 2021,21:00,FC Metz,0-2,0-0,Lille OSC
32,Sat Apr 10 2021,17:00,RC Strasbourg,1-4,0-3,Paris Saint-Germain
32,Sat Apr 10 2021,21:00,Montpellier HSC,3-3,1-2,Olympique Marseille
32,Sun Apr 11 2021,13:00,Stade Rennais,1-0,0-0,FC Nantes
32,Sun Apr 11 2021,15:00,Stade Brestois,1-1,1-1,Nîmes Olympique
32,Sun Apr 11 2021,15:00,RC Lens,4-1,2-1,FC Lorient
32,Sun Apr 11 2021,15:00,OGC Nice,0-0,0-0,Stade Reims
32,Sun Apr 11 2021,15:00,AS Saint-Étienne,4-1,2-1,Girondins Bordeaux
32,Sun Apr 11 2021,17:05,AS Monaco,3-0,0-0,Dijon FCO
32,Sun Apr 11 2021,21:00,Olympique Lyon,3-0,2-0,Angers SCO
33,Fri Apr 16 2021,21:00,Lille OSC,1-1,0-1,Montpellier HSC
33,Sat Apr 17 2021,17:00,Olympique Marseille,3-2,0-1,FC Lorient
33,Sat Apr 17 2021,12:45,Angers SCO,0-3,0-1,Stade Rennais
33,Sun Apr 18 2021,13:00,Paris Saint-Germain,3-2,0-0,AS Saint-Étienne
33,Sun Apr 18 2021,15:00,Stade Brestois,1-1,1-0,RC Lens
33,Sun Apr 18 2021,15:00,Dijon FCO,2-0,0-0,OGC Nice
33,Sun Apr 18 2021,15:00,Nîmes Olympique,1-1,0-0,RC Strasbourg
33,Sun Apr 18 2021,15:00,Stade Reims,0-0,0-0,FC Metz
33,Sun Apr 18 2021,17:05,Girondins Bordeaux,0-3,0-1,AS Monaco
