Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
7,Sun Sep 26 2021,14:00,CEST/+0200,CD Mirandés,1-2,1-1,CD Leganés,2021-09-26T12:00Z
7,Sun Sep 26 2021,16:00,CEST/+0200,Sporting Gijón,2-1,0-1,Málaga CF,2021-09-26T14:00Z
7,Sun Sep 26 2021,18:15,CEST/+0200,Real Oviedo,0-0,0-0,Girona FC,2021-09-26T16:15Z
7,Sun Sep 26 2021,20:30,CEST/+0200,CD Lugo,1-1,1-1,Real Zaragoza,2021-09-26T18:30Z
7,Sun Sep 26 2021,21:00,CEST/+0200,Real Valladolid,2-0,1-0,AD Alcorcón,2021-09-26T19:00Z
7,Mon Sep 27 2021,21:00,CEST/+0200,CF Fuenlabrada,2-1,1-0,FC Cartagena,2021-09-27T19:00Z
8,Fri Oct 1 2021,21:00,CEST/+0200,SD Ponferradina,2-2,0-0,Real Valladolid,2021-10-01T19:00Z
8,Sat Oct 2 2021,16:00,CEST/+0200,SD Amorebieta,1-1,1-0,Sporting Gijón,2021-10-02T14:00Z
8,Sat Oct 2 2021,16:00,CEST/+0200,SD Huesca,1-2,1-1,CD Tenerife,2021-10-02T14:00Z
8,Sat Oct 2 2021,18:15,CEST/+0200,Real Zaragoza,0-0,0-0,Real Oviedo,2021-10-02T16:15Z
8,Sat Oct 2 2021,21:00,CEST/+0200,AD Alcorcón,1-4,1-2,Real Sociedad B,2021-10-02T19:00Z
8,Sun Oct 3 2021,16:00,CEST/+0200,Málaga CF,1-0,1-0,CF Fuenlabrada,2021-10-03T14:00Z
8,Sun Oct 3 2021,18:15,CEST/+0200,Burgos CF,1-0,1-0,CD Mirandés,2021-10-03T16:15Z
8,Sun Oct 3 2021,18:15,CEST/+0200,UD Las Palmas,4-1,3-0,FC Cartagena,2021-10-03T16:15Z
8,Sun Oct 3 2021,21:00,CEST/+0200,CD Leganés,1-1,0-0,CD Lugo,2021-10-03T19:00Z
8,Sun Oct 3 2021,14:00,CEST/+0200,SD Eibar,3-1,1-1,UD Ibiza,2021-10-03T12:00Z
8,Mon Oct 4 2021,21:00,CEST/+0200,Girona FC,1-2,0-0,UD Almería,2021-10-04T19:00Z
9,Fri Oct 8 2021,21:00,CEST/+0200,Real Valladolid,1-1,0-1,Málaga CF,2021-10-08T19:00Z
9,Sat Oct 9 2021,16:00,CEST/+0200,CD Mirandés,3-3,1-2,SD Eibar,2021-10-09T14:00Z
9,Sat Oct 9 2021,18:15,CEST/+0200,UD Almería,1-1,1-0,UD Las Palmas,2021-10-09T16:15Z
9,Sat Oct 9 2021,21:00,CEST/+0200,Real Oviedo,1-1,1-0,Sporting Gijón,2021-10-09T19:00Z
9,Sat Oct 9 2021,16:00,CEST/+0200,CD Lugo,1-0,0-0,Girona FC,2021-10-09T14:00Z
9,Sun Oct 10 2021,14:00,CEST/+0200,Real Sociedad B,1-1,0-0,SD Ponferradina,2021-10-10T12:00Z
9,Sun Oct 10 2021,16:00,CEST/+0200,FC Cartagena,5-1,3-0,UD Ibiza,2021-10-10T14:00Z
9,Sun Oct 10 2021,18:15,CEST/+0200,AD Alcorcón,1-0,0-0,Burgos CF,2021-10-10T16:15Z
9,Sun Oct 10 2021,18:15,CEST/+0200,CD Tenerife,2-1,1-0,SD Amorebieta,2021-10-10T16:15Z
9,Sun Oct 10 2021,18:15,CEST/+0200,CF Fuenlabrada,2-1,1-1,CD Leganés,2021-10-10T16:15Z
9,Mon Oct 11 2021,21:00,CEST/+0200,Real Zaragoza,0-0,0-0,SD Huesca,2021-10-11T19:00Z
10,Fri Oct 15 2021,21:00,CEST/+0200,SD Eibar,1-0,1-0,UD Almería,2021-10-15T19:00Z
10,Sat Oct 16 2021,16:00,CEST/+0200,SD Amorebieta,2-3,1-1,FC Cartagena,2021-10-16T14:00Z
10,Sat Oct 16 2021,16:00,CEST/+0200,Girona FC,1-3,0-0,SD Huesca,2021-10-16T14:00Z
10,Sat Oct 16 2021,18:15,CEST/+0200,UD Las Palmas,2-1,1-0,CD Tenerife,2021-10-16T16:15Z
10,Sat Oct 16 2021,20:30,CEST/+0200,Málaga CF,1-1,1-1,Real Zaragoza,2021-10-16T18:30Z
10,Sat Oct 16 2021,21:00,CEST/+0200,Sporting Gijón,1-0,0-0,AD Alcorcón,2021-10-16T19:00Z
10,Sun Oct 17 2021,16:00,CEST/+0200,CD Leganés,0-2,0-1,Real Valladolid,2021-10-17T14:00Z
10,Sun Oct 17 2021,18:15,CEST/+0200,Burgos CF,1-1,1-1,CD Lugo,2021-10-17T16:15Z
10,Sun Oct 17 2021,18:15,CEST/+0200,Real Sociedad B,1-1,0-0,Real Oviedo,2021-10-17T16:15Z
10,Sun Oct 17 2021,21:00,CEST/+0200,SD Ponferradina,0-0,0-0,CF Fuenlabrada,2021-10-17T19:00Z
10,Sun Oct 17 2021,14:00,CEST/+0200,UD Ibiza,0-2,0-1,CD Mirandés,2021-10-17T12:00Z
11,Tue Oct 19 2021,19:00,CEST/+0200,SD Huesca,0-0,0-0,Málaga CF,2021-10-19T17:00Z
11,Tue Oct 19 2021,21:00,CEST/+0200,CD Tenerife,0-1,0-0,SD Eibar,2021-10-19T19:00Z
11,Tue Oct 19 2021,19:00,CEST/+0200,FC Cartagena,1-0,0-0,Sporting Gijón,2021-10-19T17:00Z
11,Wed Oct 20 2021,19:00,CEST/+0200,CF Fuenlabrada,0-0,0-0,SD Amorebieta,2021-10-20T17:00Z
11,Wed Oct 20 2021,19:00,CEST/+0200,Real Valladolid,1-1,0-0,UD Ibiza,2021-10-20T17:00Z
11,Wed Oct 20 2021,21:00,CEST/+0200,AD Alcorcón,3-3,2-2,CD Leganés,2021-10-20T19:00Z
11,Wed Oct 20 2021,21:00,CEST/+0200,CD Lugo,2-0,2-0,UD Las Palmas,2021-10-20T19:00Z
11,Thu Oct 21 2021,19:00,CEST/+0200,Real Zaragoza,1-1,0-0,SD Ponferradina,2021-10-21T17:00Z
11,Thu Oct 21 2021,21:00,CEST/+0200,CD Mirandés,1-2,0-2,Girona FC,2021-10-21T19:00Z
11,Thu Oct 21 2021,21:00,CEST/+0200,Real Oviedo,1-3,0-1,Burgos CF,2021-10-21T19:00Z
11,Thu Oct 21 2021,18:45,CEST/+0200,UD Almería,3-1,1-1,Real Sociedad B,2021-10-21T16:45Z
12,Fri Oct 22 2021,21:00,CEST/+0200,SD Eibar,2-1,2-0,FC Cartagena,2021-10-22T19:00Z
12,Sat Oct 23 2021,18:15,CEST/+0200,Sporting Gijón,1-2,0-1,Real Valladolid,2021-10-23T16:15Z
12,Sat Oct 23 2021,20:30,CEST/+0200,Málaga CF,1-0,1-0,CD Lugo,2021-10-23T18:30Z
12,Sat Oct 23 2021,21:00,CEST/+0200,CD Leganés,1-2,0-1,CD Tenerife,2021-10-23T19:00Z
12,Sat Oct 23 2021,16:00,CEST/+0200,UD Ibiza,3-1,1-1,CF Fuenlabrada,2021-10-23T14:00Z
12,Sun Oct 24 2021,14:00,CEST/+0200,SD Amorebieta,1-2,0-1,Real Sociedad B,2021-10-24T12:00Z
12,Sun Oct 24 2021,14:00,CEST/+0200,CD Mirandés,1-4,0-3,UD Almería,2021-10-24T12:00Z
12,Sun Oct 24 2021,18:15,CEST/+0200,Burgos CF,3-1,1-1,SD Huesca,2021-10-24T16:15Z
12,Sun Oct 24 2021,18:15,CEST/+0200,SD Ponferradina,1-2,0-1,Real Oviedo,2021-10-24T16:15Z
12,Sun Oct 24 2021,21:00,CEST/+0200,UD Las Palmas,3-0,1-0,AD Alcorcón,2021-10-24T19:00Z
12,Mon Oct 25 2021,21:00,CEST/+0200,Girona FC,1-1,0-0,Real Zaragoza,2021-10-25T19:00Z
13,Fri Oct 29 2021,21:00,CEST/+0200,UD Almería,1-0,1-0,CD Leganés,2021-10-29T19:00Z
13,Fri Oct 29 2021,21:00,CEST/+0200,Real Sociedad B,0-1,0-1,UD Las Palmas,2021-10-29T19:00Z
13,Sat Oct 30 2021,18:15,CEST/+0200,CD Lugo,1-1,0-0,Sporting Gijón,2021-10-30T16:15Z
13,Sat Oct 30 2021,21:00,CEST/+0200,FC Cartagena,0-1,0-1,SD Ponferradina,2021-10-30T19:00Z
13,Sat Oct 30 2021,16:00,CEST/+0200,SD Huesca,1-1,1-0,SD Amorebieta,2021-10-30T14:00Z
13,Sun Oct 31 2021,14:00,CET/+0100,CF Fuenlabrada,1-2,0-0,Girona FC,2021-10-31T13:00Z
13,Sun Oct 31 2021,16:00,CET/+0100,Real Oviedo,2-1,1-0,Málaga CF,2021-10-31T15:00Z
13,Sun Oct 31 2021,18:15,CET/+0100,Real Valladolid,2-0,0-0,SD Eibar,2021-10-31T17:15Z
13,Sun Oct 31 2021,20:30,CET/+0100,Real Zaragoza,1-1,1-0,CD Mirandés,2021-10-31T19:30Z
13,Mon Nov 1 2021,18:15,CET/+0100,CD Tenerife,4-0,2-0,Burgos CF,2021-11-01T17:15Z
13,Mon Nov 1 2021,16:00,CET/+0100,AD Alcorcón,0-2,0-0,UD Ibiza,2021-11-01T15:00Z
14,Tue Nov 2 2021,19:00,CET/+0100,SD Ponferradina,1-1,0-0,SD Huesca,2021-11-02T18:00Z
14,Tue Nov 2 2021,19:00,CET/+0100,Sporting Gijón,0-1,0-0,UD Almería,2021-11-02T18:00Z
14,Tue Nov 2 2021,21:15,CET/+0100,CD Leganés,1-1,1-1,FC Cartagena,2021-11-02T20:15Z
14,Wed Nov 3 2021,19:00,CET/+0100,CD Mirandés,3-2,0-1,CD Lugo,2021-11-03T18:00Z
14,Wed Nov 3 2021,21:15,CET/+0100,SD Eibar,1-0,0-0,Real Oviedo,2021-11-03T20:15Z
14,Wed Nov 3 2021,21:15,CET/+0100,UD Las Palmas,2-1,2-0,CF Fuenlabrada,2021-11-03T20:15Z
14,Wed Nov 3 2021,19:00,CET/+0100,SD Amorebieta,4-1,3-1,Real Valladolid,2021-11-03T18:00Z
14,Thu Nov 4 2021,19:00,CET/+0100,Burgos CF,0-1,0-0,Real Zaragoza,2021-11-04T18:00Z
14,Thu Nov 4 2021,19:00,CET/+0100,Girona FC,3-1,0-1,AD Alcorcón,2021-11-04T18:00Z
14,Thu Nov 4 2021,21:15,CET/+0100,Málaga CF,2-1,2-1,Real Sociedad B,2021-11-04T20:15Z
14,Thu Nov 4 2021,21:15,CET/+0100,UD Ibiza,0-0,0-0,CD Tenerife,2021-11-04T20:15Z
15,Fri Nov 5 2021,21:00,CET/+0100,SD Huesca,0-2,0-0,CD Leganés,2021-11-05T20:00Z
15,Sat Nov 6 2021,16:00,CET/+0100,CD Lugo,1-2,0-1,SD Ponferradina,2021-11-06T15:00Z
15,Sat Nov 6 2021,18:15,CET/+0100,Real Oviedo,1-1,1-0,UD Las Palmas,2021-11-06T17:15Z
15,Sat Nov 6 2021,18:15,CET/+0100,Real Valladolid,3-1,2-0,CD Mirandés,2021-11-06T17:15Z
15,Sat Nov 6 2021,21:00,CET/+0100,CF Fuenlabrada,0-0,0-0,SD Eibar,2021-11-06T20:00Z
15,Sun Nov 7 2021,16:00,CET/+0100,Real Zaragoza,2-0,1-0,Sporting Gijón,2021-11-07T15:00Z
15,Sun Nov 7 2021,18:15,CET/+0100,FC Cartagena,3-1,1-0,Málaga CF,2021-11-07T17:15Z
15,Sun Nov 7 2021,18:15,CET/+0100,UD Almería,2-0,1-0,Burgos CF,2021-11-07T17:15Z
15,Sun Nov 7 2021,21:00,CET/+0100,Real Sociedad B,0-1,0-0,UD Ibiza,2021-11-07T20:00Z
15,Sun Nov 7 2021,14:00,CET/+0100,AD Alcorcón,2-2,0-1,SD Amorebieta,2021-11-07T13:00Z
15,Mon Nov 8 2021,21:00,CET/+0100,CD Tenerife,2-1,1-0,Girona FC,2021-11-08T20:00Z
16,Fri Nov 12 2021,21:00,CET/+0100,Sporting Gijón,0-1,0-0,Real Sociedad B,2021-11-12T20:00Z
16,Sat Nov 13 2021,18:15,CET/+0100,CD Mirandés,0-1,0-0,SD Huesca,2021-11-13T17:15Z
16,Sat Nov 13 2021,18:15,CET/+0100,SD Eibar,2-1,2-1,AD Alcorcón,2021-11-13T17:15Z
16,Sat Nov 13 2021,20:30,CET/+0100,UD Las Palmas,2-3,1-1,Real Zaragoza,2021-11-13T19:30Z
16,Sat Nov 13 2021,16:00,CET/+0100,Real Valladolid,3-0,1-0,CF Fuenlabrada,2021-11-13T15:00Z
16,Sun Nov 14 2021,14:00,CET/+0100,SD Amorebieta,1-3,1-2,CD Lugo,2021-11-14T13:00Z
16,Sun Nov 14 2021,16:00,CET/+0100,Girona FC,2-0,1-0,FC Cartagena,2021-11-14T15:00Z
16,Sun Nov 14 2021,16:00,CET/+0100,UD Ibiza,0-1,0-1,UD Almería,2021-11-14T15:00Z
16,Sun Nov 14 2021,18:15,CET/+0100,Burgos CF,1-0,1-0,SD Ponferradina,2021-11-14T17:15Z
16,Sun Nov 14 2021,18:15,CET/+0100,CD Leganés,0-0,0-0,Real Oviedo,2021-11-14T17:15Z
16,Mon Nov 15 2021,21:00,CET/+0100,Málaga CF,1-0,1-0,CD Tenerife,2021-11-15T20:00Z
17,Fri Nov 19 2021,21:00,CET/+0100,CF Fuenlabrada,1-1,1-0,CD Mirandés,2021-11-19T20:00Z
17,Sat Nov 20 2021,18:15,CET/+0100,Málaga CF,2-1,1-0,UD Las Palmas,2021-11-20T17:15Z
17,Sat Nov 20 2021,20:30,CET/+0100,UD Almería,3-1,0-1,Real Valladolid,2021-11-20T19:30Z
17,Sat Nov 20 2021,16:00,CET/+0100,Real Oviedo,2-0,2-0,SD Amorebieta,2021-11-20T15:00Z
17,Sun Nov 21 2021,14:00,CET/+0100,FC Cartagena,1-0,0-0,Burgos CF,2021-11-21T13:00Z
17,Sun Nov 21 2021,16:00,CET/+0100,CD Lugo,2-2,2-1,SD Eibar,2021-11-21T15:00Z
17,Sun Nov 21 2021,18:15,CET/+0100,CD Tenerife,1-0,0-0,AD Alcorcón,2021-11-21T17:15Z
17,Sun Nov 21 2021,18:15,CET/+0100,SD Huesca,0-0,0-0,UD Ibiza,2021-11-21T17:15Z
17,Sun Nov 21 2021,20:30,CET/+0100,SD Ponferradina,4-1,3-0,Sporting Gijón,2021-11-21T19:30Z
17,Mon Nov 22 2021,21:00,CET/+0100,Real Zaragoza,0-2,0-1,CD Leganés,2021-11-22T20:00Z
17,Mon Nov 22 2021,19:00,CET/+0100,Real Sociedad B,1-2,0-1,Girona FC,2021-11-22T18:00Z
18,Fri Nov 26 2021,21:00,CET/+0100,AD Alcorcón,1-1,0-1,CD Lugo,2021-11-26T20:00Z
18,Fri Nov 26 2021,21:00,CET/+0100,CD Mirandés,1-1,0-0,Real Oviedo,2021-11-26T20:00Z
18,Sat Nov 27 2021,18:15,CET/+0100,Sporting Gijón,1-1,1-0,CF Fuenlabrada,2021-11-27T17:15Z
18,Sat Nov 27 2021,18:15,CET/+0100,UD Almería,0-0,0-0,SD Huesca,2021-11-27T17:15Z
18,Sat Nov 27 2021,20:30,CET/+0100,Real Valladolid,2-0,2-0,FC Cartagena,2021-11-27T19:30Z
18,Sat Nov 27 2021,16:00,CET/+0100,Burgos CF,3-0,1-0,Málaga CF,2021-11-27T15:00Z
18,Sun Nov 28 2021,14:00,CET/+0100,CD Leganés,4-1,2-0,UD Las Palmas,2021-11-28T13:00Z
18,Sun Nov 28 2021,16:00,CET/+0100,SD Amorebieta,1-1,1-1,Real Zaragoza,2021-11-28T15:00Z
18,Sun Nov 28 2021,16:00,CET/+0100,UD Ibiza,0-1,0-1,SD Ponferradina,2021-11-28T15:00Z
18,Sun Nov 28 2021,18:15,CET/+0100,CD Tenerife,2-0,1-0,Real Sociedad B,2021-11-28T17:15Z
18,Mon Nov 29 2021,21:00,CET/+0100,SD Eibar,4-2,2-1,Girona FC,2021-11-29T20:00Z
19,Fri Dec 3 2021,21:00,CET/+0100,SD Huesca,3-2,2-0,Real Valladolid,2021-12-03T20:00Z
19,Sat Dec 4 2021,18:15,CET/+0100,CF Fuenlabrada,1-1,0-0,UD Almería,2021-12-04T17:15Z
19,Sun Dec 5 2021,14:00,CET/+0100,SD Ponferradina,2-1,1-0,CD Mirandés,2021-12-05T13:00Z
19,Sun Dec 5 2021,16:00,CET/+0100,Málaga CF,1-2,0-2,SD Amorebieta,2021-12-05T15:00Z
19,Sun Dec 5 2021,18:15,CET/+0100,CD Lugo,0-0,0-0,UD Ibiza,2021-12-05T17:15Z
19,Sun Dec 5 2021,18:15,CET/+0100,Real Oviedo,3-1,0-0,AD Alcorcón,2021-12-05T17:15Z
19,Sun Dec 5 2021,18:15,CET/+0100,Real Sociedad B,0-1,0-1,Burgos CF,2021-12-05T17:15Z
19,Sun Dec 5 2021,20:30,CET/+0100,UD Las Palmas,1-0,0-0,Sporting Gijón,2021-12-05T19:30Z
19,Mon Dec 6 2021,18:15,CET/+0100,FC Cartagena,1-1,0-0,CD Tenerife,2021-12-06T17:15Z
19,Mon Dec 6 2021,21:00,CET/+0100,Girona FC,3-0,2-0,CD Leganés,2021-12-06T20:00Z
19,Mon Dec 6 2021,16:00,CET/+0100,Real Zaragoza,1-0,0-0,SD Eibar,2021-12-06T15:00Z
20,Fri Dec 10 2021,21:00,CET/+0100,Sporting Gijón,1-1,0-0,SD Huesca,2021-12-10T20:00Z
20,Sat Dec 11 2021,16:00,CET/+0100,Burgos CF,2-0,1-0,CF Fuenlabrada,2021-12-11T15:00Z
20,Sat Dec 11 2021,16:00,CET/+0100,UD Ibiza,1-1,0-1,Girona FC,2021-12-11T15:00Z
20,Sat Dec 11 2021,18:15,CET/+0100,UD Almería,3-0,0-0,Real Zaragoza,2021-12-11T17:15Z
20,Sat Dec 11 2021,20:30,CET/+0100,SD Eibar,2-2,2-1,Málaga CF,2021-12-11T19:30Z
20,Sat Dec 11 2021,21:00,CET/+0100,CD Tenerife,1-1,1-0,CD Lugo,2021-12-11T20:00Z
20,Sun Dec 12 2021,14:00,CET/+0100,CD Leganés,1-1,0-1,SD Ponferradina,2021-12-12T13:00Z
20,Sun Dec 12 2021,16:00,CET/+0100,Real Valladolid,2-1,2-1,Real Oviedo,2021-12-12T15:00Z
20,Sun Dec 12 2021,18:15,CET/+0100,AD Alcorcón,1-1,1-1,FC Cartagena,2021-12-12T17:15Z
20,Sun Dec 12 2021,18:15,CET/+0100,SD Amorebieta,1-1,1-1,UD Las Palmas,2021-12-12T17:15Z
20,Mon Dec 13 2021,21:00,CET/+0100,CD Mirandés,2-0,0-0,Real Sociedad B,2021-12-13T20:00Z
21,Fri Dec 17 2021,21:00,CET/+0100,Girona FC,3-1,2-0,Burgos CF,2021-12-17T20:00Z
21,Sat Dec 18 2021,16:00,CET/+0100,UD Ibiza,0-2,0-1,Sporting Gijón,2021-12-18T15:00Z
