Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
5,Sun Sep 19 2021,17:30,CEST/+0200,Borussia Dortmund,4-2,2-0,1. FC Union Berlin,2021-09-19T15:30Z
5,Sun Sep 19 2021,19:30,CEST/+0200,VfL Wolfsburg,1-1,0-1,Eintracht Frankfurt,2021-09-19T17:30Z
5,Sun Sep 19 2021,15:30,CEST/+0200,VfB Stuttgart,1-3,1-2,Bayer Leverkusen,2021-09-19T13:30Z
6,Fri Sep 24 2021,20:30,CEST/+0200,SpVgg Greuther Fürth,1-3,0-2,Bayern München,2021-09-24T18:30Z
6,Sat Sep 25 2021,15:30,CEST/+0200,RB Leipzig,6-0,3-0,Hertha BSC,2021-09-25T13:30Z
6,Sat Sep 25 2021,15:30,CEST/+0200,Eintracht Frankfurt,1-1,1-1,1. FC Köln,2021-09-25T13:30Z
6,Sat Sep 25 2021,15:30,CEST/+0200,Bayer Leverkusen,1-0,0-0,1. FSV Mainz 05,2021-09-25T13:30Z
6,Sat Sep 25 2021,15:30,CEST/+0200,1. FC Union Berlin,1-0,0-0,Arminia Bielefeld,2021-09-25T13:30Z
6,Sat Sep 25 2021,15:30,CEST/+0200,1899 Hoffenheim,3-1,1-1,VfL Wolfsburg,2021-09-25T13:30Z
6,Sat Sep 25 2021,18:30,CEST/+0200,Bor. Mönchengladbach,1-0,1-0,Borussia Dortmund,2021-09-25T16:30Z
6,Sun Sep 26 2021,17:30,CEST/+0200,SC Freiburg,3-0,3-0,FC Augsburg,2021-09-26T15:30Z
6,Sun Sep 26 2021,15:30,CEST/+0200,VfL Bochum,0-0,0-0,VfB Stuttgart,2021-09-26T13:30Z
7,Fri Oct 1 2021,20:30,CEST/+0200,1. FC Köln,3-1,0-1,SpVgg Greuther Fürth,2021-10-01T18:30Z
7,Sat Oct 2 2021,15:30,CEST/+0200,Borussia Dortmund,2-1,1-1,FC Augsburg,2021-10-02T13:30Z
7,Sat Oct 2 2021,15:30,CEST/+0200,VfL Wolfsburg,1-3,1-2,Bor. Mönchengladbach,2021-10-02T13:30Z
7,Sat Oct 2 2021,15:30,CEST/+0200,VfB Stuttgart,3-1,1-0,1899 Hoffenheim,2021-10-02T13:30Z
7,Sat Oct 2 2021,15:30,CEST/+0200,Hertha BSC,1-2,0-1,SC Freiburg,2021-10-02T13:30Z
7,Sat Oct 2 2021,18:30,CEST/+0200,RB Leipzig,3-0,0-0,VfL Bochum,2021-10-02T16:30Z
7,Sun Oct 3 2021,17:30,CEST/+0200,Bayern München,1-2,1-1,Eintracht Frankfurt,2021-10-03T15:30Z
7,Sun Oct 3 2021,19:30,CEST/+0200,Arminia Bielefeld,0-4,0-2,Bayer Leverkusen,2021-10-03T17:30Z
7,Sun Oct 3 2021,15:30,CEST/+0200,1. FSV Mainz 05,1-2,1-0,1. FC Union Berlin,2021-10-03T13:30Z
8,Fri Oct 15 2021,20:30,CEST/+0200,1899 Hoffenheim,5-0,1-0,1. FC Köln,2021-10-15T18:30Z
8,Sat Oct 16 2021,15:30,CEST/+0200,Borussia Dortmund,3-1,1-0,1. FSV Mainz 05,2021-10-16T13:30Z
8,Sat Oct 16 2021,15:30,CEST/+0200,Eintracht Frankfurt,1-2,0-1,Hertha BSC,2021-10-16T13:30Z
8,Sat Oct 16 2021,15:30,CEST/+0200,1. FC Union Berlin,2-0,0-0,VfL Wolfsburg,2021-10-16T13:30Z
8,Sat Oct 16 2021,15:30,CEST/+0200,SC Freiburg,1-1,0-1,RB Leipzig,2021-10-16T13:30Z
8,Sat Oct 16 2021,15:30,CEST/+0200,SpVgg Greuther Fürth,0-1,0-0,VfL Bochum,2021-10-16T13:30Z
8,Sat Oct 16 2021,18:30,CEST/+0200,Bor. Mönchengladbach,1-1,1-1,VfB Stuttgart,2021-10-16T16:30Z
8,Sun Oct 17 2021,17:30,CEST/+0200,FC Augsburg,1-1,1-0,Arminia Bielefeld,2021-10-17T15:30Z
8,Sun Oct 17 2021,15:30,CEST/+0200,Bayer Leverkusen,1-5,0-5,Bayern München,2021-10-17T13:30Z
9,Fri Oct 22 2021,20:30,CEST/+0200,1. FSV Mainz 05,4-1,3-0,FC Augsburg,2021-10-22T18:30Z
9,Sat Oct 23 2021,15:30,CEST/+0200,Bayern München,4-0,2-0,1899 Hoffenheim,2021-10-23T13:30Z
9,Sat Oct 23 2021,15:30,CEST/+0200,RB Leipzig,4-1,0-1,SpVgg Greuther Fürth,2021-10-23T13:30Z
9,Sat Oct 23 2021,15:30,CEST/+0200,VfL Wolfsburg,0-2,0-1,SC Freiburg,2021-10-23T13:30Z
9,Sat Oct 23 2021,15:30,CEST/+0200,Arminia Bielefeld,1-3,0-2,Borussia Dortmund,2021-10-23T13:30Z
9,Sat Oct 23 2021,18:30,CEST/+0200,Hertha BSC,1-0,1-0,Bor. Mönchengladbach,2021-10-23T16:30Z
9,Sun Oct 24 2021,17:30,CEST/+0200,VfB Stuttgart,1-1,0-1,1. FC Union Berlin,2021-10-24T15:30Z
9,Sun Oct 24 2021,19:30,CEST/+0200,VfL Bochum,2-0,1-0,Eintracht Frankfurt,2021-10-24T17:30Z
9,Sun Oct 24 2021,15:30,CEST/+0200,1. FC Köln,2-2,0-2,Bayer Leverkusen,2021-10-24T13:30Z
10,Fri Oct 29 2021,20:30,CEST/+0200,1899 Hoffenheim,2-0,2-0,Hertha BSC,2021-10-29T18:30Z
10,Sat Oct 30 2021,15:30,CEST/+0200,Borussia Dortmund,2-0,1-0,1. FC Köln,2021-10-30T13:30Z
10,Sat Oct 30 2021,15:30,CEST/+0200,Bayer Leverkusen,0-2,0-0,VfL Wolfsburg,2021-10-30T13:30Z
10,Sat Oct 30 2021,15:30,CEST/+0200,1. FC Union Berlin,2-5,1-3,Bayern München,2021-10-30T13:30Z
10,Sat Oct 30 2021,15:30,CEST/+0200,SC Freiburg,3-1,2-0,SpVgg Greuther Fürth,2021-10-30T13:30Z
10,Sat Oct 30 2021,15:30,CEST/+0200,Arminia Bielefeld,1-2,1-1,1. FSV Mainz 05,2021-10-30T13:30Z
10,Sat Oct 30 2021,18:30,CEST/+0200,Eintracht Frankfurt,1-1,0-1,RB Leipzig,2021-10-30T16:30Z
10,Sun Oct 31 2021,17:30,CET/+0100,Bor. Mönchengladbach,2-1,2-0,VfL Bochum,2021-10-31T16:30Z
10,Sun Oct 31 2021,15:30,CET/+0100,FC Augsburg,4-1,1-1,VfB Stuttgart,2021-10-31T14:30Z
11,Fri Nov 5 2021,20:30,CET/+0100,1. FSV Mainz 05,1-1,0-1,Bor. Mönchengladbach,2021-11-05T19:30Z
11,Sat Nov 6 2021,15:30,CET/+0100,VfL Wolfsburg,1-0,1-0,FC Augsburg,2021-11-06T14:30Z
11,Sat Nov 6 2021,15:30,CET/+0100,VfB Stuttgart,0-1,0-1,Arminia Bielefeld,2021-11-06T14:30Z
11,Sat Nov 6 2021,15:30,CET/+0100,VfL Bochum,2-0,0-0,1899 Hoffenheim,2021-11-06T14:30Z
11,Sat Nov 6 2021,18:30,CET/+0100,RB Leipzig,2-1,1-0,Borussia Dortmund,2021-11-06T17:30Z
11,Sat Nov 6 2021,15:30,CET/+0100,Bayern München,2-1,1-0,SC Freiburg,2021-11-06T14:30Z
11,Sun Nov 7 2021,15:30,CET/+0100,Hertha BSC,1-1,1-0,Bayer Leverkusen,2021-11-07T14:30Z
11,Sun Nov 7 2021,17:30,CET/+0100,1. FC Köln,2-2,1-2,1. FC Union Berlin,2021-11-07T16:30Z
11,Sun Nov 7 2021,19:30,CET/+0100,SpVgg Greuther Fürth,1-2,0-0,Eintracht Frankfurt,2021-11-07T18:30Z
12,Fri Nov 19 2021,20:30,CET/+0100,FC Augsburg,2-1,2-1,Bayern München,2021-11-19T19:30Z
12,Sat Nov 20 2021,15:30,CET/+0100,Bayer Leverkusen,1-0,1-0,VfL Bochum,2021-11-20T14:30Z
12,Sat Nov 20 2021,15:30,CET/+0100,Bor. Mönchengladbach,4-0,3-0,SpVgg Greuther Fürth,2021-11-20T14:30Z
12,Sat Nov 20 2021,15:30,CET/+0100,1899 Hoffenheim,2-0,1-0,RB Leipzig,2021-11-20T14:30Z
12,Sat Nov 20 2021,15:30,CET/+0100,Arminia Bielefeld,2-2,1-0,VfL Wolfsburg,2021-11-20T14:30Z
12,Sat Nov 20 2021,18:30,CET/+0100,1. FC Union Berlin,2-0,2-0,Hertha BSC,2021-11-20T17:30Z
12,Sat Nov 20 2021,15:30,CET/+0100,Borussia Dortmund,2-1,0-0,VfB Stuttgart,2021-11-20T14:30Z
12,Sun Nov 21 2021,15:30,CET/+0100,SC Freiburg,0-2,0-2,Eintracht Frankfurt,2021-11-21T14:30Z
12,Sun Nov 21 2021,17:30,CET/+0100,1. FSV Mainz 05,1-1,1-0,1. FC Köln,2021-11-21T16:30Z
13,Fri Nov 26 2021,20:30,CET/+0100,VfB Stuttgart,2-1,1-1,1. FSV Mainz 05,2021-11-26T19:30Z
13,Sat Nov 27 2021,15:30,CET/+0100,Hertha BSC,1-1,1-0,FC Augsburg,2021-11-27T14:30Z
13,Sat Nov 27 2021,15:30,CET/+0100,1. FC Köln,4-1,0-0,Bor. Mönchengladbach,2021-11-27T14:30Z
13,Sat Nov 27 2021,15:30,CET/+0100,VfL Bochum,2-1,0-0,SC Freiburg,2021-11-27T14:30Z
13,Sat Nov 27 2021,15:30,CET/+0100,SpVgg Greuther Fürth,3-6,1-2,1899 Hoffenheim,2021-11-27T14:30Z
13,Sat Nov 27 2021,18:30,CET/+0100,Bayern München,1-0,0-0,Arminia Bielefeld,2021-11-27T17:30Z
13,Sat Nov 27 2021,15:30,CET/+0100,VfL Wolfsburg,1-3,1-1,Borussia Dortmund,2021-11-27T14:30Z
13,Sun Nov 28 2021,15:30,CET/+0100,Eintracht Frankfurt,2-1,1-0,1. FC Union Berlin,2021-11-28T14:30Z
13,Sun Nov 28 2021,17:30,CET/+0100,RB Leipzig,1-3,0-2,Bayer Leverkusen,2021-11-28T16:30Z
14,Fri Dec 3 2021,20:30,CET/+0100,1. FC Union Berlin,2-1,1-1,RB Leipzig,2021-12-03T19:30Z
14,Sat Dec 4 2021,15:30,CET/+0100,Bayer Leverkusen,7-1,3-1,SpVgg Greuther Fürth,2021-12-04T14:30Z
14,Sat Dec 4 2021,15:30,CET/+0100,1899 Hoffenheim,3-2,2-1,Eintracht Frankfurt,2021-12-04T14:30Z
14,Sat Dec 4 2021,15:30,CET/+0100,1. FSV Mainz 05,3-0,2-0,VfL Wolfsburg,2021-12-04T14:30Z
14,Sat Dec 4 2021,15:30,CET/+0100,FC Augsburg,2-3,0-3,VfL Bochum,2021-12-04T14:30Z
14,Sat Dec 4 2021,15:30,CET/+0100,Arminia Bielefeld,1-1,0-1,1. FC Köln,2021-12-04T14:30Z
14,Sat Dec 4 2021,18:30,CET/+0100,Borussia Dortmund,2-3,1-2,Bayern München,2021-12-04T17:30Z
14,Sun Dec 5 2021,17:30,CET/+0100,Bor. Mönchengladbach,0-6,0-6,SC Freiburg,2021-12-05T16:30Z
14,Sun Dec 5 2021,15:30,CET/+0100,VfB Stuttgart,2-2,2-1,Hertha BSC,2021-12-05T14:30Z
15,Fri Dec 10 2021,20:30,CET/+0100,1. FC Köln,0-2,0-0,FC Augsburg,2021-12-10T19:30Z
15,Sat Dec 11 2021,15:30,CET/+0100,RB Leipzig,4-1,2-0,Bor. Mönchengladbach,2021-12-11T14:30Z
15,Sat Dec 11 2021,15:30,CET/+0100,SC Freiburg,1-2,1-1,1899 Hoffenheim,2021-12-11T14:30Z
15,Sat Dec 11 2021,15:30,CET/+0100,Hertha BSC,2-0,0-0,Arminia Bielefeld,2021-12-11T14:30Z
15,Sat Dec 11 2021,15:30,CET/+0100,VfL Bochum,1-1,1-0,Borussia Dortmund,2021-12-11T14:30Z
15,Sat Dec 11 2021,18:30,CET/+0100,VfL Wolfsburg,0-2,0-1,VfB Stuttgart,2021-12-11T17:30Z
15,Sat Dec 11 2021,15:30,CET/+0100,Bayern München,2-1,0-1,1. FSV Mainz 05,2021-12-11T14:30Z
15,Sun Dec 12 2021,17:30,CET/+0100,Eintracht Frankfurt,5-2,2-2,Bayer Leverkusen,2021-12-12T16:30Z
15,Sun Dec 12 2021,15:30,CET/+0100,SpVgg Greuther Fürth,1-0,0-0,1. FC Union Berlin,2021-12-12T14:30Z
16,Tue Dec 14 2021,18:30,CET/+0100,VfB Stuttgart,0-5,0-1,Bayern München,2021-12-14T17:30Z
16,Tue Dec 14 2021,20:30,CET/+0100,VfL Wolfsburg,2-3,1-1,1. FC Köln,2021-12-14T19:30Z
16,Tue Dec 14 2021,20:30,CET/+0100,1. FSV Mainz 05,4-0,2-0,Hertha BSC,2021-12-14T19:30Z
16,Tue Dec 14 2021,20:30,CET/+0100,Arminia Bielefeld,2-0,0-0,VfL Bochum,2021-12-14T19:30Z
16,Wed Dec 15 2021,20:30,CET/+0100,Borussia Dortmund,3-0,1-0,SpVgg Greuther Fürth,2021-12-15T19:30Z
16,Wed Dec 15 2021,20:30,CET/+0100,Bayer Leverkusen,2-2,1-0,1899 Hoffenheim,2021-12-15T19:30Z
16,Wed Dec 15 2021,20:30,CET/+0100,1. FC Union Berlin,0-0,0-0,SC Freiburg,2021-12-15T19:30Z
16,Wed Dec 15 2021,20:30,CET/+0100,FC Augsburg,1-1,0-1,RB Leipzig,2021-12-15T19:30Z
16,Wed Dec 15 2021,18:30,CET/+0100,Bor. Mönchengladbach,2-3,1-1,Eintracht Frankfurt,2021-12-15T17:30Z
17,Fri Dec 17 2021,20:30,CET/+0100,Bayern München,4-0,1-0,VfL Wolfsburg,2021-12-17T19:30Z
17,Sat Dec 18 2021,15:30,CET/+0100,RB Leipzig,0-2,0-0,Arminia Bielefeld,2021-12-18T14:30Z
17,Sat Dec 18 2021,15:30,CET/+0100,Eintracht Frankfurt,1-0,1-0,1. FSV Mainz 05,2021-12-18T14:30Z
17,Sat Dec 18 2021,15:30,CET/+0100,1899 Hoffenheim,1-1,0-1,Bor. Mönchengladbach,2021-12-18T14:30Z
17,Sat Dec 18 2021,15:30,CET/+0100,VfL Bochum,0-1,0-1,1. FC Union Berlin,2021-12-18T14:30Z
17,Sat Dec 18 2021,15:30,CET/+0100,SpVgg Greuther Fürth,0-0,0-0,FC Augsburg,2021-12-18T14:30Z
17,Sat Dec 18 2021,18:30,CET/+0100,Hertha BSC,3-2,0-1,Borussia Dortmund,2021-12-18T17:30Z
17,Sun Dec 19 2021,17:30,CET/+0100,1. FC Köln,1-0,0-0,VfB Stuttgart,2021-12-19T16:30Z
17,Sun Dec 19 2021,15:30,CET/+0100,SC Freiburg,2-1,1-1,Bayer Leverkusen,2021-12-19T14:30Z
18,Fri Jan 7 2022,20:30,CET/+0100,Bayern München,1-2,1-2,Bor. Mönchengladbach,2022-01-07T19:30Z
18,Sat Jan 8 2022,15:30,CET/+0100,Bayer Leverkusen,2-2,1-1,1. FC Union Berlin,2022-01-08T14:30Z
18,Sat Jan 8 2022,15:30,CET/+0100,SpVgg Greuther Fürth,0-0,0-0,VfB Stuttgart,2022-01-08T14:30Z
18,Sat Jan 8 2022,15:30,CET/+0100,RB Leipzig,4-1,1-0,1. FSV Mainz 05,2022-01-08T14:30Z
18,Sat Jan 8 2022,15:30,CET/+0100,1899 Hoffenheim,3-1,2-1,FC Augsburg,2022-01-08T14:30Z
18,Sat Jan 8 2022,15:30,CET/+0100,SC Freiburg,2-2,1-0,Arminia Bielefeld,2022-01-08T14:30Z
18,Sat Jan 8 2022,18:30,CET/+0100,Eintracht Frankfurt,2-3,2-0,Borussia Dortmund,2022-01-08T17:30Z
18,Sun Jan 9 2022,17:30,CET/+0100,VfL Bochum,1-0,0-0,VfL Wolfsburg,2022-01-09T16:30Z
18,Sun Jan 9 2022,15:30,CET/+0100,Hertha BSC,1-3,0-2,1. FC Köln,2022-01-09T14:30Z
19,Fri Jan 14 2022,20:30,CET/+0100,Borussia Dortmund,5-1,3-0,SC Freiburg,2022-01-14T19:30Z
19,Sat Jan 15 2022,15:30,CET/+0100,1. FC Köln,0-4,0-2,Bayern München,2022-01-15T14:30Z
19,Sat Jan 15 2022,15:30,CET/+0100,VfB Stuttgart,0-2,0-1,RB Leipzig,2022-01-15T14:30Z
19,Sat Jan 15 2022,15:30,CET/+0100,1. FC Union Berlin,2-1,1-1,1899 Hoffenheim,2022-01-15T14:30Z
19,Sat Jan 15 2022,15:30,CET/+0100,VfL Wolfsburg,0-0,0-0,Hertha BSC,2022-01-15T14:30Z
19,Sat Jan 15 2022,15:30,CET/+0100,1. FSV Mainz 05,1-0,0-0,VfL Bochum,2022-01-15T14:30Z
19,Sat Jan 15 2022,18:30,CET/+0100,Bor. Mönchengladbach,1-2,0-0,Bayer Leverkusen,2022-01-15T17:30Z
19,Sun Jan 16 2022,17:30,CET/+0100,Arminia Bielefeld,2-2,1-1,SpVgg Greuther Fürth,2022-01-16T16:30Z
19,Sun Jan 16 2022,15:30,CET/+0100,FC Augsburg,1-1,1-1,Eintracht Frankfurt,2022-01-16T14:30Z
20,Fri Jan 21 2022,20:30,CET/+0100,Eintracht Frankfurt,0-2,0-2,Arminia Bielefeld,2022-01-21T19:30Z
20,Sat Jan 22 2022,15:30,CET/+0100,1899 Hoffenheim,2-3,1-1,Borussia Dortmund,2022-01-22T14:30Z
20,Sat Jan 22 2022,15:30,CET/+0100,Bor. Mönchengladbach,1-2,1-1,1. FC Union Berlin,2022-01-22T14:30Z
20,Sat Jan 22 2022,15:30,CET/+0100,SC Freiburg,2-0,1-0,VfB Stuttgart,2022-01-22T14:30Z
20,Sat Jan 22 2022,15:30,CET/+0100,SpVgg Greuther Fürth,2-1,1-0,1. FSV Mainz 05,2022-01-22T14:30Z
20,Sat Jan 22 2022,15:30,CET/+0100,Bayer Leverkusen,5-1,2-0,FC Augsburg,2022-01-22T14:30Z
20,Sat Jan 22 2022,18:30,CET/+0100,VfL Bochum,2-2,1-2,1. FC Köln,2022-01-22T17:30Z
20,Sun Jan 23 2022,17:30,CET/+0100,Hertha BSC,1-4,0-2,Bayern München,2022-01-23T16:30Z
20,Sun Jan 23 2022,15:30,CET/+0100,RB Leipzig,2-0,0-0,VfL Wolfsburg,2022-01-23T14:30Z
21,Fri Feb 4 2022,20:30,CET/+0100,Hertha BSC,1-1,1-0,VfL Bochum,2022-02-04T19:30Z
21,Sat Feb 5 2022,15:30,CET/+0100,VfB Stuttgart,2-3,1-1,Eintracht Frankfurt,2022-02-05T14:30Z
21,Sat Feb 5 2022,15:30,CET/+0100,FC Augsburg,2-0,1-0,1. FC Union Berlin,2022-02-05T14:30Z
21,Sat Feb 5 2022,15:30,CET/+0100,Arminia Bielefeld,1-1,1-1,Bor. Mönchengladbach,2022-02-05T14:30Z
21,Sat Feb 5 2022,15:30,CET/+0100,1. FC Köln,1-0,1-0,SC Freiburg,2022-02-05T14:30Z
21,Sat Feb 5 2022,15:30,CET/+0100,1. FSV Mainz 05,2-0,0-0,1899 Hoffenheim,2022-02-05T14:30Z
21,Sat Feb 5 2022,18:30,CET/+0100,Bayern München,3-2,2-1,RB Leipzig,2022-02-05T17:30Z
21,Sun Feb 6 2022,17:30,CET/+0100,VfL Wolfsburg,4-1,1-1,SpVgg Greuther Fürth,2022-02-06T16:30Z
21,Sun Feb 6 2022,15:30,CET/+0100,Borussia Dortmund,2-5,1-3,Bayer Leverkusen,2022-02-06T14:30Z
22,Fri Feb 11 2022,20:30,CET/+0100,RB Leipzig,3-1,1-0,1. FC Köln,2022-02-11T19:30Z
22,Sat Feb 12 2022,15:30,CET/+0100,VfL Bochum,4-2,4-1,Bayern München,2022-02-12T14:30Z
22,Sat Feb 12 2022,15:30,CET/+0100,Eintracht Frankfurt,0-2,0-1,VfL Wolfsburg,2022-02-12T14:30Z
22,Sat Feb 12 2022,15:30,CET/+0100,SC Freiburg,1-1,0-1,1. FSV Mainz 05,2022-02-12T14:30Z
22,Sat Feb 12 2022,15:30,CET/+0100,Bor. Mönchengladbach,3-2,1-0,FC Augsburg,2022-02-12T14:30Z
22,Sat Feb 12 2022,15:30,CET/+0100,SpVgg Greuther Fürth,2-1,1-0,Hertha BSC,2022-02-12T14:30Z
22,Sat Feb 12 2022,18:30,CET/+0100,Bayer Leverkusen,4-2,1-0,VfB Stuttgart,2022-02-12T17:30Z
22,Sun Feb 13 2022,17:30,CET/+0100,1899 Hoffenheim,2-0,1-0,Arminia Bielefeld,2022-02-13T16:30Z
22,Sun Feb 13 2022,15:30,CET/+0100,1. FC Union Berlin,0-3,0-2,Borussia Dortmund,2022-02-13T14:30Z
23,Fri Feb 18 2022,20:30,CET/+0100,1. FSV Mainz 05,3-2,0-1,Bayer Leverkusen,2022-02-18T19:30Z
23,Sat Feb 19 2022,15:30,CET/+0100,Arminia Bielefeld,1-0,0-0,1. FC Union Berlin,2022-02-19T14:30Z
23,Sat Feb 19 2022,15:30,CET/+0100,FC Augsburg,1-2,1-2,SC Freiburg,2022-02-19T14:30Z
23,Sat Feb 19 2022,15:30,CET/+0100,VfL Wolfsburg,1-2,1-0,1899 Hoffenheim,2022-02-19T14:30Z
23,Sat Feb 19 2022,15:30,CET/+0100,VfB Stuttgart,1-1,0-0,VfL Bochum,2022-02-19T14:30Z
23,Sat Feb 19 2022,18:30,CET/+0100,1. FC Köln,1-0,0-0,Eintracht Frankfurt,2022-02-19T17:30Z
23,Sun Feb 20 2022,17:30,CET/+0100,Borussia Dortmund,6-0,2-0,Bor. Mönchengladbach,2022-02-20T16:30Z
23,Sun Feb 20 2022,19:30,CET/+0100,Hertha BSC,1-6,0-1,RB Leipzig,2022-02-20T18:30Z
23,Sun Feb 20 2022,15:30,CET/+0100,Bayern München,4-1,0-1,SpVgg Greuther Fürth,2022-02-20T14:30Z
24,Fri Feb 25 2022,20:30,CET/+0100,1899 Hoffenheim,2-1,0-0,VfB Stuttgart,2022-02-25T19:30Z
24,Sat Feb 26 2022,15:30,CET/+0100,Bor. Mönchengladbach,2-2,1-2,VfL Wolfsburg,2022-02-26T14:30Z
