Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
4,Sat Aug 14 2021,14:30,CEST/+0200,Rapid Wien II,0-3,0-1,Kapfenberger SV 1919,2021-08-14T12:30Z
4,Sun Aug 15 2021,10:30,CEST/+0200,SKN St. Pölten,1-3,1-1,SV Horn,2021-08-15T08:30Z
5,Fri Aug 20 2021,18:30,CEST/+0200,Austria Wien II,0-2,0-1,FC Liefering,2021-08-20T16:30Z
5,Fri Aug 20 2021,18:30,CEST/+0200,SKU Amstetten,1-1,0-1,SV Lafnitz,2021-08-20T16:30Z
5,Fri Aug 20 2021,18:30,CEST/+0200,Vorwärts Steyr,0-0,0-0,FC Juniors OÖ,2021-08-20T16:30Z
5,Fri Aug 20 2021,18:30,CEST/+0200,FC Blau Weiß Linz,1-0,1-0,Rapid Wien II,2021-08-20T16:30Z
5,Fri Aug 20 2021,18:30,CEST/+0200,Floridsdorfer AC,2-0,1-0,SKN St. Pölten,2021-08-20T16:30Z
5,Fri Aug 20 2021,20:25,CEST/+0200,Austria Lustenau,2-1,1-1,FC Wacker Innsbruck,2021-08-20T18:25Z
5,Sat Aug 21 2021,14:30,CEST/+0200,SV Horn,3-1,0-0,FC Dornbirn,2021-08-21T12:30Z
5,Sun Aug 22 2021,10:30,CEST/+0200,Kapfenberger SV 1919,1-2,1-2,Grazer AK,2021-08-22T08:30Z
6,Fri Aug 27 2021,18:30,CEST/+0200,FC Liefering,0-0,0-0,Floridsdorfer AC,2021-08-27T16:30Z
6,Fri Aug 27 2021,18:30,CEST/+0200,SKN St. Pölten,2-0,2-0,Austria Wien II,2021-08-27T16:30Z
6,Fri Aug 27 2021,18:30,CEST/+0200,FC Juniors OÖ,2-2,1-1,FC Blau Weiß Linz,2021-08-27T16:30Z
6,Fri Aug 27 2021,18:30,CEST/+0200,SV Lafnitz,5-1,2-1,SV Horn,2021-08-27T16:30Z
6,Fri Aug 27 2021,18:30,CEST/+0200,FC Dornbirn,4-1,1-1,Kapfenberger SV 1919,2021-08-27T16:30Z
6,Fri Aug 27 2021,20:25,CEST/+0200,Grazer AK,4-0,2-0,Vorwärts Steyr,2021-08-27T18:25Z
6,Sat Aug 28 2021,20:00,CEST/+0200,Rapid Wien II,1-2,0-0,Austria Lustenau,2021-08-28T18:00Z
6,Sun Aug 29 2021,10:30,CEST/+0200,FC Wacker Innsbruck,1-0,1-0,SKU Amstetten,2021-08-29T08:30Z
7,Fri Sep 10 2021,18:30,CEST/+0200,Austria Wien II,2-0,0-0,Vorwärts Steyr,2021-09-10T16:30Z
7,Fri Sep 10 2021,18:30,CEST/+0200,SV Horn,1-1,0-1,FC Juniors OÖ,2021-09-10T16:30Z
7,Fri Sep 10 2021,18:30,CEST/+0200,Floridsdorfer AC,1-3,1-2,FC Wacker Innsbruck,2021-09-10T16:30Z
7,Fri Sep 10 2021,18:30,CEST/+0200,Kapfenberger SV 1919,1-0,0-0,SV Lafnitz,2021-09-10T16:30Z
7,Fri Sep 10 2021,20:25,CEST/+0200,FC Blau Weiß Linz,1-0,1-0,Grazer AK,2021-09-10T18:25Z
7,Sat Sep 11 2021,14:30,CEST/+0200,SKN St. Pölten,0-3,0-1,FC Dornbirn,2021-09-11T12:30Z
7,Sat Sep 11 2021,14:30,CEST/+0200,Austria Lustenau,3-1,0-0,SKU Amstetten,2021-09-11T12:30Z
7,Sun Sep 12 2021,10:30,CEST/+0200,FC Liefering,6-2,4-1,Rapid Wien II,2021-09-12T08:30Z
8,Fri Sep 17 2021,18:10,CEST/+0200,FC Wacker Innsbruck,2-2,1-2,FC Liefering,2021-09-17T16:10Z
8,Fri Sep 17 2021,18:30,CEST/+0200,SKU Amstetten,1-0,1-0,FC Blau Weiß Linz,2021-09-17T16:30Z
8,Fri Sep 17 2021,18:30,CEST/+0200,SV Lafnitz,1-0,0-0,SKN St. Pölten,2021-09-17T16:30Z
8,Fri Sep 17 2021,18:30,CEST/+0200,FC Juniors OÖ,2-2,0-1,Austria Wien II,2021-09-17T16:30Z
8,Fri Sep 17 2021,18:30,CEST/+0200,SV Horn,0-1,0-1,Kapfenberger SV 1919,2021-09-17T16:30Z
8,Sat Sep 18 2021,20:00,CEST/+0200,Vorwärts Steyr,1-2,1-0,Austria Lustenau,2021-09-18T18:00Z
8,Sat Sep 18 2021,14:30,CEST/+0200,FC Dornbirn,0-2,0-0,Floridsdorfer AC,2021-09-18T12:30Z
8,Sun Sep 19 2021,10:30,CEST/+0200,Rapid Wien II,2-1,0-1,Grazer AK,2021-09-19T08:30Z
9,Fri Sep 24 2021,18:10,CEST/+0200,SKN St. Pölten,4-0,1-0,SKU Amstetten,2021-09-24T16:10Z
9,Fri Sep 24 2021,18:30,CEST/+0200,FC Liefering,4-2,0-1,FC Dornbirn,2021-09-24T16:30Z
9,Fri Sep 24 2021,18:30,CEST/+0200,FC Blau Weiß Linz,3-1,2-0,SV Horn,2021-09-24T16:30Z
9,Fri Sep 24 2021,18:30,CEST/+0200,Austria Lustenau,5-0,3-0,FC Juniors OÖ,2021-09-24T16:30Z
9,Fri Sep 24 2021,18:30,CEST/+0200,Kapfenberger SV 1919,1-3,1-1,Vorwärts Steyr,2021-09-24T16:30Z
9,Sat Sep 25 2021,14:30,CEST/+0200,Floridsdorfer AC,0-0,0-0,Rapid Wien II,2021-09-25T12:30Z
9,Sun Sep 26 2021,10:30,CEST/+0200,Grazer AK,3-1,1-1,FC Wacker Innsbruck,2021-09-26T08:30Z
9,Sun Sep 26 2021,10:30,CEST/+0200,Austria Wien II,0-1,0-1,SV Lafnitz,2021-09-26T08:30Z
10,Fri Oct 1 2021,18:30,CEST/+0200,Austria Wien II,1-3,0-1,SV Horn,2021-10-01T16:30Z
10,Fri Oct 1 2021,18:30,CEST/+0200,SKU Amstetten,3-0,1-0,Kapfenberger SV 1919,2021-10-01T16:30Z
10,Fri Oct 1 2021,18:30,CEST/+0200,Vorwärts Steyr,2-5,1-2,Rapid Wien II,2021-10-01T16:30Z
10,Fri Oct 1 2021,18:30,CEST/+0200,FC Juniors OÖ,1-3,0-1,SKN St. Pölten,2021-10-01T16:30Z
10,Fri Oct 1 2021,20:25,CEST/+0200,FC Dornbirn,0-2,0-1,Austria Lustenau,2021-10-01T18:25Z
10,Sat Oct 2 2021,20:00,CEST/+0200,Grazer AK,1-0,0-0,Floridsdorfer AC,2021-10-02T18:00Z
10,Sat Oct 2 2021,14:30,CEST/+0200,SV Lafnitz,1-3,1-2,FC Liefering,2021-10-02T12:30Z
10,Sun Oct 3 2021,10:30,CEST/+0200,FC Wacker Innsbruck,0-1,0-0,FC Blau Weiß Linz,2021-10-03T08:30Z
11,Fri Oct 15 2021,18:30,CEST/+0200,FC Liefering,2-0,0-0,FC Juniors OÖ,2021-10-15T16:30Z
11,Fri Oct 15 2021,18:30,CEST/+0200,Austria Lustenau,6-0,5-0,Kapfenberger SV 1919,2021-10-15T16:30Z
11,Fri Oct 15 2021,18:30,CEST/+0200,Floridsdorfer AC,2-0,1-0,Vorwärts Steyr,2021-10-15T16:30Z
11,Fri Oct 15 2021,18:30,CEST/+0200,SKN St. Pölten,6-1,3-0,Grazer AK,2021-10-15T16:30Z
11,Sat Oct 16 2021,14:30,CEST/+0200,SV Horn,0-3,0-2,SKU Amstetten,2021-10-16T12:30Z
11,Sat Oct 16 2021,14:30,CEST/+0200,Rapid Wien II,0-3,0-1,FC Wacker Innsbruck,2021-10-16T12:30Z
11,Sat Oct 16 2021,14:30,CEST/+0200,SV Lafnitz,2-0,2-0,FC Dornbirn,2021-10-16T12:30Z
11,Sun Oct 17 2021,10:30,CEST/+0200,FC Blau Weiß Linz,3-1,1-1,Austria Wien II,2021-10-17T08:30Z
12,Fri Oct 22 2021,18:30,CEST/+0200,SKU Amstetten,2-0,0-0,Austria Wien II,2021-10-22T16:30Z
12,Fri Oct 22 2021,18:30,CEST/+0200,FC Wacker Innsbruck,5-1,4-0,FC Juniors OÖ,2021-10-22T16:30Z
12,Fri Oct 22 2021,18:30,CEST/+0200,Vorwärts Steyr,1-3,1-2,SV Lafnitz,2021-10-22T16:30Z
12,Fri Oct 22 2021,18:30,CEST/+0200,Floridsdorfer AC,3-0,1-0,SV Horn,2021-10-22T16:30Z
12,Fri Oct 22 2021,20:25,CEST/+0200,Austria Lustenau,0-1,0-0,FC Blau Weiß Linz,2021-10-22T18:25Z
12,Sat Oct 23 2021,14:30,CEST/+0200,Rapid Wien II,1-1,0-0,FC Dornbirn,2021-10-23T12:30Z
12,Sat Oct 23 2021,14:30,CEST/+0200,Grazer AK,0-3,0-0,FC Liefering,2021-10-23T12:30Z
12,Sun Oct 24 2021,10:30,CEST/+0200,Kapfenberger SV 1919,2-0,1-0,SKN St. Pölten,2021-10-24T08:30Z
13,Fri Oct 29 2021,18:30,CEST/+0200,FC Liefering,1-1,0-0,Vorwärts Steyr,2021-10-29T16:30Z
13,Fri Oct 29 2021,18:30,CEST/+0200,SV Lafnitz,4-2,3-1,Rapid Wien II,2021-10-29T16:30Z
13,Fri Oct 29 2021,18:30,CEST/+0200,SV Horn,0-2,0-1,FC Wacker Innsbruck,2021-10-29T16:30Z
13,Sat Oct 30 2021,14:30,CEST/+0200,Austria Wien II,1-3,1-2,Kapfenberger SV 1919,2021-10-30T12:30Z
13,Sat Oct 30 2021,14:30,CEST/+0200,FC Dornbirn,1-2,0-1,Grazer AK,2021-10-30T12:30Z
13,Sat Oct 30 2021,12:00,CEST/+0200,FC Blau Weiß Linz,0-2,0-0,Floridsdorfer AC,2021-10-30T10:00Z
13,Sun Oct 31 2021,12:30,CET/+0100,SKN St. Pölten,1-1,0-0,Austria Lustenau,2021-10-31T11:30Z
13,Sun Oct 31 2021,10:30,CET/+0100,FC Juniors OÖ,0-5,0-1,SKU Amstetten,2021-10-31T09:30Z
14,Fri Nov 5 2021,18:30,CET/+0100,FC Wacker Innsbruck,1-2,0-0,SKN St. Pölten,2021-11-05T17:30Z
14,Fri Nov 5 2021,18:30,CET/+0100,Austria Lustenau,2-0,0-0,SV Horn,2021-11-05T17:30Z
14,Fri Nov 5 2021,18:30,CET/+0100,Floridsdorfer AC,2-2,1-1,SV Lafnitz,2021-11-05T17:30Z
14,Fri Nov 5 2021,18:30,CET/+0100,Kapfenberger SV 1919,1-1,0-1,FC Juniors OÖ,2021-11-05T17:30Z
14,Fri Nov 5 2021,20:25,CET/+0100,Grazer AK,0-3,0-1,SKU Amstetten,2021-11-05T19:25Z
14,Sat Nov 6 2021,14:30,CET/+0100,Vorwärts Steyr,4-1,2-1,FC Dornbirn,2021-11-06T13:30Z
14,Sat Nov 6 2021,14:30,CET/+0100,FC Liefering,0-0,0-0,FC Blau Weiß Linz,2021-11-06T13:30Z
14,Sun Nov 7 2021,10:30,CET/+0100,Rapid Wien II,2-1,0-0,Austria Wien II,2021-11-07T09:30Z
15,Fri Nov 19 2021,18:30,CET/+0100,SKU Amstetten,5-2,1-2,Rapid Wien II,2021-11-19T17:30Z
15,Fri Nov 19 2021,18:30,CET/+0100,FC Juniors OÖ,0-1,0-0,Floridsdorfer AC,2021-11-19T17:30Z
15,Fri Nov 19 2021,18:30,CET/+0100,SV Horn,2-3,1-0,FC Liefering,2021-11-19T17:30Z
15,Fri Nov 19 2021,18:30,CET/+0100,SKN St. Pölten,1-1,0-1,Vorwärts Steyr,2021-11-19T17:30Z
15,Fri Nov 19 2021,20:25,CET/+0100,Austria Wien II,1-4,1-1,Austria Lustenau,2021-11-19T19:25Z
15,Sat Nov 20 2021,14:30,CET/+0100,FC Dornbirn,1-0,0-0,FC Wacker Innsbruck,2021-11-20T13:30Z
15,Sat Nov 20 2021,14:30,CET/+0100,FC Blau Weiß Linz,2-2,1-2,Kapfenberger SV 1919,2021-11-20T13:30Z
15,Sun Nov 21 2021,10:30,CET/+0100,SV Lafnitz,1-4,1-1,Grazer AK,2021-11-21T09:30Z
16,Fri Nov 26 2021,18:30,CET/+0100,FC Wacker Innsbruck,1-4,1-1,Austria Wien II,2021-11-26T17:30Z
16,Fri Nov 26 2021,18:30,CET/+0100,SV Lafnitz,2-2,0-2,FC Juniors OÖ,2021-11-26T17:30Z
16,Fri Nov 26 2021,18:30,CET/+0100,Grazer AK,0-0,0-0,Austria Lustenau,2021-11-26T17:30Z
16,Fri Nov 26 2021,20:25,CET/+0100,Floridsdorfer AC,3-0,2-0,SKU Amstetten,2021-11-26T19:25Z
16,Sat Nov 27 2021,14:30,CET/+0100,FC Liefering,3-2,1-1,Kapfenberger SV 1919,2021-11-27T13:30Z
16,Sat Nov 27 2021,14:30,CET/+0100,Rapid Wien II,0-1,0-0,SKN St. Pölten,2021-11-27T13:30Z
16,Sat Nov 27 2021,14:30,CET/+0100,FC Dornbirn,2-2,1-2,FC Blau Weiß Linz,2021-11-27T13:30Z
16,Sat Feb 12 2022,14:30,CET/+0100,Vorwärts Steyr,2-2,1-1,SV Horn,2022-02-12T13:30Z
17,Fri Feb 18 2022,18:30,CET/+0100,Austria Wien II,0-2,0-1,Floridsdorfer AC,2022-02-18T17:30Z
17,Fri Feb 18 2022,18:30,CET/+0100,SV Horn,0-2,0-1,Grazer AK,2022-02-18T17:30Z
17,Fri Feb 18 2022,18:30,CET/+0100,FC Juniors OÖ,1-3,0-1,Rapid Wien II,2022-02-18T17:30Z
17,Sat Feb 19 2022,14:30,CET/+0100,Austria Lustenau,2-1,1-0,SV Lafnitz,2022-02-19T13:30Z
17,Sat Feb 19 2022,14:30,CET/+0100,SKU Amstetten,4-0,3-0,FC Dornbirn,2022-02-19T13:30Z
17,Sat Feb 19 2022,14:30,CET/+0100,Kapfenberger SV 1919,3-2,2-2,FC Wacker Innsbruck,2022-02-19T13:30Z
17,Sun Feb 20 2022,10:30,CET/+0100,SKN St. Pölten,2-0,1-0,FC Liefering,2022-02-20T09:30Z
17,Mon Feb 21 2022,20:25,CET/+0100,FC Blau Weiß Linz,1-1,0-0,Vorwärts Steyr,2022-02-21T19:25Z
18,Fri Feb 25 2022,18:30,CET/+0100,Grazer AK,1-3,0-0,Austria Wien II,2022-02-25T17:30Z
18,Fri Feb 25 2022,18:30,CET/+0100,SKN St. Pölten,1-1,0-1,FC Blau Weiß Linz,2022-02-25T17:30Z
18,Fri Feb 25 2022,18:30,CET/+0100,Rapid Wien II,3-2,2-1,SV Horn,2022-02-25T17:30Z
18,Fri Feb 25 2022,20:25,CET/+0100,FC Liefering,2-5,0-1,Austria Lustenau,2022-02-25T19:25Z
18,Sat Feb 26 2022,14:30,CET/+0100,FC Dornbirn,2-2,1-2,FC Juniors OÖ,2022-02-26T13:30Z
18,Sat Feb 26 2022,14:30,CET/+0100,SV Lafnitz,2-2,2-0,FC Wacker Innsbruck,2022-02-26T13:30Z
18,Sun Feb 27 2022,10:30,CET/+0100,Vorwärts Steyr,1-1,1-0,SKU Amstetten,2022-02-27T09:30Z
19,Fri Mar 4 2022,18:30,CET/+0100,SV Horn,0-1,0-0,SKN St. Pölten,2022-03-04T17:30Z
19,Fri Mar 4 2022,18:10,CET/+0100,FC Wacker Innsbruck,1-2,0-1,Vorwärts Steyr,2022-03-04T17:10Z
19,Fri Mar 4 2022,18:30,CET/+0100,FC Juniors OÖ,0-4,0-3,Grazer AK,2022-03-04T17:30Z
19,Fri Mar 4 2022,18:30,CET/+0100,Kapfenberger SV 1919,1-2,0-1,Rapid Wien II,2022-03-04T17:30Z
19,Sat Mar 5 2022,14:30,CET/+0100,SKU Amstetten,2-2,1-1,FC Liefering,2022-03-05T13:30Z
19,Sat Mar 5 2022,14:30,CET/+0100,Austria Wien II,1-2,0-1,FC Dornbirn,2022-03-05T13:30Z
19,Sun Mar 6 2022,10:30,CET/+0100,FC Blau Weiß Linz,3-0,1-0,SV Lafnitz,2022-03-06T09:30Z
19,Mon Mar 7 2022,18:10,CET/+0100,Austria Lustenau,1-2,1-0,Floridsdorfer AC,2022-03-07T17:10Z
20,Fri Mar 11 2022,20:25,CET/+0100,SKN St. Pölten,0-1,0-1,Floridsdorfer AC,2022-03-11T19:25Z
20,Fri Mar 11 2022,18:10,CET/+0100,Grazer AK,0-0,0-0,Kapfenberger SV 1919,2022-03-11T17:10Z
20,Fri Mar 11 2022,18:30,CET/+0100,FC Liefering,0-0,0-0,Austria Wien II,2022-03-11T17:30Z
20,Fri Mar 11 2022,18:30,CET/+0100,SV Lafnitz,2-0,2-0,SKU Amstetten,2022-03-11T17:30Z
20,Fri Mar 11 2022,18:30,CET/+0100,FC Juniors OÖ,3-1,1-0,Vorwärts Steyr,2022-03-11T17:30Z
20,Fri Mar 11 2022,18:30,CET/+0100,Rapid Wien II,0-3,0-0,FC Blau Weiß Linz,2022-03-11T17:30Z
20,Sat Mar 12 2022,14:30,CET/+0100,FC Dornbirn,2-1,1-0,SV Horn,2022-03-12T13:30Z
20,Sun Mar 13 2022,10:30,CET/+0100,FC Wacker Innsbruck,3-0,3-0,Austria Lustenau,2022-03-13T09:30Z
18,Tue Mar 15 2022,18:30,CET/+0100,Floridsdorfer AC,3-0,1-0,Kapfenberger SV 1919,2022-03-15T17:30Z
21,Fri Mar 18 2022,18:30,CET/+0100,Austria Lustenau,1-1,0-1,Rapid Wien II,2022-03-18T17:30Z
21,Fri Mar 18 2022,18:30,CET/+0100,SV Horn,2-1,1-0,SV Lafnitz,2022-03-18T17:30Z
21,Fri Mar 18 2022,18:30,CET/+0100,Vorwärts Steyr,3-2,2-1,Grazer AK,2022-03-18T17:30Z
21,Fri Mar 18 2022,18:30,CET/+0100,Austria Wien II,0-0,0-0,SKN St. Pölten,2022-03-18T17:30Z
21,Fri Mar 18 2022,20:25,CET/+0100,SKU Amstetten,1-0,1-0,FC Wacker Innsbruck,2022-03-18T19:25Z
21,Sat Mar 19 2022,14:30,CET/+0100,Kapfenberger SV 1919,2-0,1-0,FC Dornbirn,2022-03-19T13:30Z
21,Sat Mar 19 2022,14:30,CET/+0100,FC Blau Weiß Linz,2-0,1-0,FC Juniors OÖ,2022-03-19T13:30Z
21,Sun Mar 20 2022,10:30,CET/+0100,Floridsdorfer AC,2-1,2-1,FC Liefering,2022-03-20T09:30Z
22,Fri Apr 1 2022,18:30,CEST/+0200,Vorwärts Steyr,1-0,0-0,Austria Wien II,2022-04-01T16:30Z
22,Fri Apr 1 2022,18:30,CEST/+0200,SKU Amstetten,0-2,0-1,Austria Lustenau,2022-04-01T16:30Z
22,Fri Apr 1 2022,18:30,CEST/+0200,FC Juniors OÖ,2-2,0-1,SV Horn,2022-04-01T16:30Z
22,Fri Apr 1 2022,18:30,CEST/+0200,FC Wacker Innsbruck,1-1,1-0,Floridsdorfer AC,2022-04-01T16:30Z
22,Fri Apr 1 2022,18:30,CEST/+0200,SV Lafnitz,3-2,2-2,Kapfenberger SV 1919,2022-04-01T16:30Z
22,Fri Apr 1 2022,20:25,CEST/+0200,Grazer AK,1-0,0-0,FC Blau Weiß Linz,2022-04-01T18:25Z
22,Sun Apr 3 2022,12:30,CEST/+0200,FC Dornbirn,3-4,1-1,SKN St. Pölten,2022-04-03T10:30Z
22,Sun Apr 3 2022,10:30,CEST/+0200,Rapid Wien II,2-2,0-1,FC Liefering,2022-04-03T08:30Z
23,Fri Apr 8 2022,18:30,CEST/+0200,FC Liefering,0-1,0-1,FC Wacker Innsbruck,2022-04-08T16:30Z
23,Fri Apr 8 2022,18:30,CEST/+0200,Austria Wien II,4-0,2-0,FC Juniors OÖ,2022-04-08T16:30Z
23,Fri Apr 8 2022,18:30,CEST/+0200,Kapfenberger SV 1919,0-0,0-0,SV Horn,2022-04-08T16:30Z
23,Fri Apr 8 2022,18:30,CEST/+0200,Grazer AK,2-2,2-1,Rapid Wien II,2022-04-08T16:30Z
23,Fri Apr 8 2022,18:30,CEST/+0200,FC Blau Weiß Linz,5-2,2-2,SKU Amstetten,2022-04-08T16:30Z
23,Sat Apr 9 2022,14:30,CEST/+0200,Austria Lustenau,3-1,2-0,Vorwärts Steyr,2022-04-09T12:30Z
23,Sat Apr 9 2022,14:30,CEST/+0200,Floridsdorfer AC,1-0,0-0,FC Dornbirn,2022-04-09T12:30Z
23,Sun Apr 10 2022,10:30,CEST/+0200,SKN St. Pölten,1-1,1-1,SV Lafnitz,2022-04-10T08:30Z
24,Fri Apr 15 2022,18:10,CEST/+0200,SKU Amstetten,2-1,0-0,SKN St. Pölten,2022-04-15T16:10Z
24,Fri Apr 15 2022,18:30,CEST/+0200,FC Dornbirn,1-4,0-1,FC Liefering,2022-04-15T16:30Z
24,Fri Apr 15 2022,18:30,CEST/+0200,SV Lafnitz,1-0,1-0,Austria Wien II,2022-04-15T16:30Z
24,Fri Apr 15 2022,18:30,CEST/+0200,SV Horn,2-1,1-0,FC Blau Weiß Linz,2022-04-15T16:30Z
24,Fri Apr 15 2022,18:30,CEST/+0200,FC Juniors OÖ,0-1,0-0,Austria Lustenau,2022-04-15T16:30Z
24,Fri Apr 15 2022,18:30,CEST/+0200,FC Wacker Innsbruck,1-1,0-1,Grazer AK,2022-04-15T16:30Z
24,Fri Apr 15 2022,18:30,CEST/+0200,Vorwärts Steyr,3-1,0-1,Kapfenberger SV 1919,2022-04-15T16:30Z
24,Fri Apr 15 2022,20:25,CEST/+0200,Rapid Wien II,0-4,0-2,Floridsdorfer AC,2022-04-15T18:25Z
25,Mon Apr 18 2022,10:30,CEST/+0200,FC Blau Weiß Linz,3-0,2-0,FC Wacker Innsbruck,2022-04-18T08:30Z
25,Mon Apr 18 2022,11:00,CEST/+0200,Kapfenberger SV 1919,0-2,0-2,SKU Amstetten,2022-04-18T09:00Z
25,Mon Apr 18 2022,14:30,CEST/+0200,Rapid Wien II,2-2,0-1,Vorwärts Steyr,2022-04-18T12:30Z
25,Mon Apr 18 2022,14:30,CEST/+0200,FC Liefering,1-1,1-1,SV Lafnitz,2022-04-18T12:30Z
25,Mon Apr 18 2022,14:30,CEST/+0200,Austria Lustenau,4-0,1-0,FC Dornbirn,2022-04-18T12:30Z
25,Mon Apr 18 2022,16:00,CEST/+0200,SKN St. Pölten,2-1,0-1,FC Juniors OÖ,2022-04-18T14:00Z
25,Mon Apr 18 2022,16:45,CEST/+0200,Floridsdorfer AC,2-1,0-1,Grazer AK,2022-04-18T14:45Z
25,Mon Apr 18 2022,17:00,CEST/+0200,SV Horn,0-1,0-0,Austria Wien II,2022-04-18T15:00Z
26,Fri Apr 22 2022,18:30,CEST/+0200,Austria Wien II,1-4,0-1,FC Blau Weiß Linz,2022-04-22T16:30Z
26,Fri Apr 22 2022,18:30,CEST/+0200,SKU Amstetten,0-0,0-0,SV Horn,2022-04-22T16:30Z
26,Fri Apr 22 2022,18:30,CEST/+0200,FC Wacker Innsbruck,2-1,0-0,Rapid Wien II,2022-04-22T16:30Z
26,Fri Apr 22 2022,20:25,CEST/+0200,Vorwärts Steyr,1-0,1-0,Floridsdorfer AC,2022-04-22T18:25Z
26,Fri Apr 22 2022,18:10,CEST/+0200,Kapfenberger SV 1919,1-2,1-0,Austria Lustenau,2022-04-22T16:10Z
26,Sat Apr 23 2022,14:30,CEST/+0200,FC Dornbirn,1-4,0-2,SV Lafnitz,2022-04-23T12:30Z
26,Sun Apr 24 2022,10:30,CEST/+0200,Grazer AK,1-0,1-0,SKN St. Pölten,2022-04-24T08:30Z
27,Fri Apr 29 2022,18:30,CEST/+0200,FC Liefering,1-1,1-0,Grazer AK,2022-04-29T16:30Z
27,Fri Apr 29 2022,18:10,CEST/+0200,SKN St. Pölten,4-1,2-1,Kapfenberger SV 1919,2022-04-29T16:10Z
27,Fri Apr 29 2022,18:30,CEST/+0200,Austria Wien II,0-5,0-2,SKU Amstetten,2022-04-29T16:30Z
