Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat Aug 7 2021,15:00,BST/+0100,Carlisle United,0-0,0-0,Colchester United,2021-08-07T14:00Z
1,Sat Aug 7 2021,15:00,BST/+0100,Exeter City,0-0,0-0,Bradford City,2021-08-07T14:00Z
1,Sat Aug 7 2021,15:00,BST/+0100,Stevenage FC,1-0,0-0,Barrow AFC,2021-08-07T14:00Z
1,Sat Aug 7 2021,15:00,BST/+0100,Forest Green Rovers,2-1,1-0,Sutton United,2021-08-07T14:00Z
1,Sat Aug 7 2021,15:00,BST/+0100,Harrogate Town,3-2,2-1,Rochdale AFC,2021-08-07T14:00Z
1,Sat Aug 7 2021,15:00,BST/+0100,Hartlepool United,1-0,0-0,Crawley Town,2021-08-07T14:00Z
1,Sat Aug 7 2021,15:00,BST/+0100,Mansfield Town,2-1,1-0,Bristol Rovers,2021-08-07T14:00Z
1,Sat Aug 7 2021,15:00,BST/+0100,Northampton Town,1-0,1-0,Port Vale FC,2021-08-07T14:00Z
1,Sat Aug 7 2021,15:00,BST/+0100,Oldham Athletic,0-1,0-0,Newport County,2021-08-07T14:00Z
1,Sat Aug 7 2021,15:00,BST/+0100,Salford City,1-1,1-1,Leyton Orient,2021-08-07T14:00Z
1,Sat Aug 7 2021,15:00,BST/+0100,Scunthorpe United,1-3,0-0,Swindon Town,2021-08-07T14:00Z
1,Sat Aug 7 2021,15:00,BST/+0100,Tranmere Rovers,1-0,0-0,Walsall FC,2021-08-07T14:00Z
2,Sat Aug 14 2021,15:00,BST/+0100,Barrow AFC,3-2,1-1,Hartlepool United,2021-08-14T14:00Z
2,Sat Aug 14 2021,15:00,BST/+0100,Bradford City,2-1,1-0,Oldham Athletic,2021-08-14T14:00Z
2,Sat Aug 14 2021,15:00,BST/+0100,Bristol Rovers,0-2,0-0,Stevenage FC,2021-08-14T14:00Z
2,Sat Aug 14 2021,15:00,BST/+0100,Colchester United,0-1,0-1,Northampton Town,2021-08-14T14:00Z
2,Sat Aug 14 2021,15:00,BST/+0100,Walsall FC,1-3,0-3,Forest Green Rovers,2021-08-14T14:00Z
2,Sat Aug 14 2021,15:00,BST/+0100,Leyton Orient,3-0,2-0,Exeter City,2021-08-14T14:00Z
2,Sat Aug 14 2021,15:00,BST/+0100,Port Vale FC,0-0,0-0,Tranmere Rovers,2021-08-14T14:00Z
2,Sat Aug 14 2021,15:00,BST/+0100,Rochdale AFC,0-0,0-0,Scunthorpe United,2021-08-14T14:00Z
2,Sat Aug 14 2021,15:00,BST/+0100,Salford City,0-0,0-0,Sutton United,2021-08-14T14:00Z
2,Sat Aug 14 2021,15:00,BST/+0100,Swindon Town,1-2,1-2,Carlisle United,2021-08-14T14:00Z
2,Sat Aug 14 2021,15:00,BST/+0100,Mansfield Town,2-1,2-1,Newport County,2021-08-14T14:00Z
3,Tue Aug 17 2021,19:45,BST/+0100,Swindon Town,0-0,0-0,Tranmere Rovers,2021-08-17T18:45Z
3,Tue Aug 17 2021,19:45,BST/+0100,Barrow AFC,0-0,0-0,Exeter City,2021-08-17T18:45Z
3,Tue Aug 17 2021,19:45,BST/+0100,Bradford City,4-1,3-1,Stevenage FC,2021-08-17T18:45Z
