Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat Aug 11 2001,15:00,BST/+0100,Bradford City,4-0,2-0,Barnsley FC,2001-08-11T14:00Z
1,Sat Aug 11 2001,15:00,BST/+0100,Gillingham FC,5-0,2-0,Preston North End,2001-08-11T14:00Z
1,Sat Aug 11 2001,15:00,BST/+0100,Grimsby Town,1-0,0-0,Crewe Alexandra,2001-08-11T14:00Z
1,Sat Aug 11 2001,15:00,BST/+0100,Millwall FC,4-0,2-0,Norwich City,2001-08-11T14:00Z
1,Sat Aug 11 2001,15:00,BST/+0100,Nottingham Forest,1-1,1-0,Sheffield United,2001-08-11T14:00Z
1,Sat Aug 11 2001,15:00,BST/+0100,Rotherham United,2-3,2-1,Crystal Palace,2001-08-11T14:00Z
1,Sat Aug 11 2001,15:00,BST/+0100,Stockport County,0-2,0-1,Coventry City,2001-08-11T14:00Z
1,Sat Aug 11 2001,15:00,BST/+0100,Walsall FC,2-1,1-0,West Bromwich Albion,2001-08-11T14:00Z
1,Sat Aug 11 2001,15:00,BST/+0100,Wimbledon FC,3-1,1-0,Birmingham City,2001-08-11T14:00Z
1,Sat Aug 11 2001,15:00,BST/+0100,Wolverhampton Wanderers,2-2,1-2,Portsmouth FC,2001-08-11T14:00Z
1,Sat Aug 11 2001,18:15,BST/+0100,Manchester City,3-0,0-0,Watford FC,2001-08-11T17:15Z
1,Sun Aug 12 2001,18:15,BST/+0100,Sheffield Wednesday,0-2,0-0,Burnley FC,2001-08-12T17:15Z
2,Sat Aug 18 2001,15:00,BST/+0100,Barnsley FC,2-1,1-0,Nottingham Forest,2001-08-18T14:00Z
2,Sat Aug 18 2001,15:00,BST/+0100,Burnley FC,3-2,3-1,Wimbledon FC,2001-08-18T14:00Z
2,Sat Aug 18 2001,15:00,BST/+0100,Crewe Alexandra,0-2,0-1,Sheffield Wednesday,2001-08-18T14:00Z
2,Sat Aug 18 2001,15:00,BST/+0100,Crystal Palace,4-1,0-0,Stockport County,2001-08-18T14:00Z
2,Sat Aug 18 2001,15:00,BST/+0100,Norwich City,2-0,0-0,Manchester City,2001-08-18T14:00Z
2,Sat Aug 18 2001,15:00,BST/+0100,Portsmouth FC,0-1,0-0,Bradford City,2001-08-18T14:00Z
2,Sat Aug 18 2001,15:00,BST/+0100,Preston North End,1-1,0-1,Walsall FC,2001-08-18T14:00Z
2,Sat Aug 18 2001,15:00,BST/+0100,Sheffield United,0-0,0-0,Gillingham FC,2001-08-18T14:00Z
2,Sat Aug 18 2001,15:00,BST/+0100,Watford FC,3-2,2-1,Rotherham United,2001-08-18T14:00Z
2,Sat Aug 18 2001,15:00,BST/+0100,West Bromwich Albion,0-1,0-0,Grimsby Town,2001-08-18T14:00Z
2,Sun Aug 19 2001,18:15,BST/+0100,Coventry City,0-1,0-1,Wolverhampton Wanderers,2001-08-19T17:15Z
2,Sun Aug 19 2001,12:00,BST/+0100,Birmingham City,4-0,4-0,Millwall FC,2001-08-19T11:00Z
3,Thu Aug 23 2001,19:45,BST/+0100,Rotherham United,1-1,1-0,Sheffield United,2001-08-23T18:45Z
3,Fri Aug 24 2001,19:45,BST/+0100,Bradford City,2-1,0-0,Coventry City,2001-08-24T18:45Z
3,Sat Aug 25 2001,15:00,BST/+0100,Gillingham FC,3-0,1-0,Barnsley FC,2001-08-25T14:00Z
3,Sat Aug 25 2001,15:00,BST/+0100,Grimsby Town,2-2,1-1,Preston North End,2001-08-25T14:00Z
3,Sat Aug 25 2001,15:00,BST/+0100,Manchester City,5-2,2-2,Crewe Alexandra,2001-08-25T14:00Z
3,Sat Aug 25 2001,15:00,BST/+0100,Millwall FC,0-2,0-0,Burnley FC,2001-08-25T14:00Z
3,Sat Aug 25 2001,15:00,BST/+0100,Nottingham Forest,4-2,2-1,Crystal Palace,2001-08-25T14:00Z
3,Sat Aug 25 2001,15:00,BST/+0100,Sheffield Wednesday,1-1,1-1,West Bromwich Albion,2001-08-25T14:00Z
3,Sat Aug 25 2001,15:00,BST/+0100,Stockport County,0-1,0-0,Portsmouth FC,2001-08-25T14:00Z
3,Sat Aug 25 2001,15:00,BST/+0100,Walsall FC,1-2,0-2,Birmingham City,2001-08-25T14:00Z
3,Sat Aug 25 2001,15:00,BST/+0100,Wimbledon FC,0-1,0-0,Norwich City,2001-08-25T14:00Z
3,Sat Aug 25 2001,15:00,BST/+0100,Wolverhampton Wanderers,1-0,1-0,Watford FC,2001-08-25T14:00Z
4,Mon Aug 27 2001,15:00,BST/+0100,Barnsley FC,1-1,0-1,Rotherham United,2001-08-27T14:00Z
4,Mon Aug 27 2001,15:00,BST/+0100,Birmingham City,2-1,2-0,Stockport County,2001-08-27T14:00Z
4,Mon Aug 27 2001,15:00,BST/+0100,Norwich City,2-0,1-0,Sheffield Wednesday,2001-08-27T14:00Z
4,Mon Aug 27 2001,15:00,BST/+0100,Portsmouth FC,4-2,1-0,Grimsby Town,2001-08-27T14:00Z
4,Mon Aug 27 2001,15:00,BST/+0100,Preston North End,1-1,0-1,Wimbledon FC,2001-08-27T14:00Z
4,Mon Aug 27 2001,15:00,BST/+0100,Sheffield United,2-2,0-1,Wolverhampton Wanderers,2001-08-27T14:00Z
4,Mon Aug 27 2001,15:00,BST/+0100,Watford FC,2-1,0-0,Walsall FC,2001-08-27T14:00Z
4,Mon Aug 27 2001,15:00,BST/+0100,West Bromwich Albion,1-0,1-0,Gillingham FC,2001-08-27T14:00Z
4,Mon Aug 27 2001,18:15,BST/+0100,Burnley FC,2-4,1-1,Manchester City,2001-08-27T17:15Z
4,Mon Aug 27 2001,19:45,BST/+0100,Coventry City,0-0,0-0,Nottingham Forest,2001-08-27T18:45Z
4,Tue Aug 28 2001,19:45,BST/+0100,Crewe Alexandra,1-0,0-0,Millwall FC,2001-08-28T18:45Z
5,Sat Sep 1 2001,13:30,BST/+0100,Grimsby Town,1-0,1-0,Barnsley FC,2001-09-01T12:30Z
5,Sun Sep 2 2001,15:00,BST/+0100,Bradford City,2-3,0-0,Burnley FC,2001-09-02T14:00Z
6,Sat Sep 8 2001,15:00,BST/+0100,Preston North End,1-2,1-0,Wolverhampton Wanderers,2001-09-08T14:00Z
6,Sat Sep 8 2001,15:00,BST/+0100,West Bromwich Albion,4-0,1-0,Manchester City,2001-09-08T14:00Z
6,Sat Sep 8 2001,15:00,BST/+0100,Sheffield United,2-2,2-2,Bradford City,2001-09-08T14:00Z
6,Sat Sep 8 2001,15:00,BST/+0100,Portsmouth FC,2-1,0-1,Gillingham FC,2001-09-08T14:00Z
6,Sat Sep 8 2001,15:00,BST/+0100,Norwich City,1-0,1-0,Nottingham Forest,2001-09-08T14:00Z
6,Sat Sep 8 2001,15:00,BST/+0100,Crystal Palace,1-3,1-1,Millwall FC,2001-09-08T14:00Z
6,Sat Sep 8 2001,15:00,BST/+0100,Crewe Alexandra,2-1,1-0,Walsall FC,2001-09-08T14:00Z
