Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat Aug 18 2012,15:00,BST/+0100,Arsenal FC,0-0,0-0,Sunderland AFC,2012-08-18T14:00Z
1,Sat Aug 18 2012,15:00,BST/+0100,Fulham FC,5-0,2-0,Norwich City,2012-08-18T14:00Z
1,Sat Aug 18 2012,15:00,BST/+0100,Queens Park Rangers,0-5,0-1,Swansea City,2012-08-18T14:00Z
1,Sat Aug 18 2012,15:00,BST/+0100,Reading FC,1-1,0-1,Stoke City,2012-08-18T14:00Z
1,Sat Aug 18 2012,15:00,BST/+0100,West Bromwich Albion,3-0,1-0,Liverpool FC,2012-08-18T14:00Z
1,Sat Aug 18 2012,15:00,BST/+0100,West Ham United,1-0,1-0,Aston Villa,2012-08-18T14:00Z
1,Sat Aug 18 2012,17:30,BST/+0100,Newcastle United,2-1,0-0,Tottenham Hotspur,2012-08-18T16:30Z
1,Sun Aug 19 2012,16:00,BST/+0100,Manchester City,3-2,1-0,Southampton FC,2012-08-19T15:00Z
1,Sun Aug 19 2012,13:30,BST/+0100,Wigan Athletic,0-2,0-2,Chelsea FC,2012-08-19T12:30Z
1,Mon Aug 20 2012,20:00,BST/+0100,Everton FC,1-0,0-0,Manchester United,2012-08-20T19:00Z
3,Wed Aug 22 2012,19:45,BST/+0100,Chelsea FC,4-2,1-2,Reading FC,2012-08-22T18:45Z
2,Sat Aug 25 2012,15:00,BST/+0100,Aston Villa,1-3,0-3,Everton FC,2012-08-25T14:00Z
2,Sat Aug 25 2012,15:00,BST/+0100,Manchester United,3-2,3-1,Fulham FC,2012-08-25T14:00Z
2,Sat Aug 25 2012,15:00,BST/+0100,Norwich City,1-1,1-1,Queens Park Rangers,2012-08-25T14:00Z
2,Sat Aug 25 2012,15:00,BST/+0100,Southampton FC,0-2,0-0,Wigan Athletic,2012-08-25T14:00Z
2,Sat Aug 25 2012,15:00,BST/+0100,Tottenham Hotspur,1-1,0-0,West Bromwich Albion,2012-08-25T14:00Z
2,Sat Aug 25 2012,17:30,BST/+0100,Chelsea FC,2-0,2-0,Newcastle United,2012-08-25T16:30Z
2,Sat Aug 25 2012,12:45,BST/+0100,Swansea City,3-0,2-0,West Ham United,2012-08-25T11:45Z
2,Sun Aug 26 2012,16:00,BST/+0100,Liverpool FC,2-2,1-0,Manchester City,2012-08-26T15:00Z
2,Sun Aug 26 2012,13:30,BST/+0100,Stoke City,0-0,0-0,Arsenal FC,2012-08-26T12:30Z
3,Sat Sep 1 2012,17:30,BST/+0100,Manchester City,3-1,1-0,Queens Park Rangers,2012-09-01T16:30Z
3,Sat Sep 1 2012,12:45,BST/+0100,West Ham United,3-0,3-0,Fulham FC,2012-09-01T11:45Z
3,Sat Sep 1 2012,15:00,BST/+0100,Swansea City,2-2,1-2,Sunderland AFC,2012-09-01T14:00Z
3,Sat Sep 1 2012,15:00,BST/+0100,Tottenham Hotspur,1-1,0-0,Norwich City,2012-09-01T14:00Z
3,Sat Sep 1 2012,15:00,BST/+0100,West Bromwich Albion,2-0,0-0,Everton FC,2012-09-01T14:00Z
3,Sat Sep 1 2012,15:00,BST/+0100,Wigan Athletic,2-2,1-1,Stoke City,2012-09-01T14:00Z
3,Sun Sep 2 2012,13:30,BST/+0100,Liverpool FC,0-2,0-1,Arsenal FC,2012-09-02T12:30Z
3,Sun Sep 2 2012,16:00,BST/+0100,Newcastle United,1-1,0-1,Aston Villa,2012-09-02T15:00Z
3,Sun Sep 2 2012,16:00,BST/+0100,Southampton FC,2-3,1-1,Manchester United,2012-09-02T15:00Z
4,Sat Sep 15 2012,15:00,BST/+0100,Fulham FC,3-0,2-0,West Bromwich Albion,2012-09-15T14:00Z
4,Sat Sep 15 2012,12:45,BST/+0100,Norwich City,0-0,0-0,West Ham United,2012-09-15T11:45Z
4,Sat Sep 15 2012,15:00,BST/+0100,Arsenal FC,6-1,4-1,Southampton FC,2012-09-15T14:00Z
