Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat Aug 18 2012,15:00,BST/+0100,Bury FC,0-0,0-0,Brentford FC,2012-08-18T14:00Z
1,Sat Aug 18 2012,15:00,BST/+0100,Hartlepool United,0-0,0-0,Swindon Town,2012-08-18T14:00Z
1,Sat Aug 18 2012,15:00,BST/+0100,Sheffield United,1-0,1-0,Shrewsbury Town,2012-08-18T14:00Z
1,Sat Aug 18 2012,15:00,BST/+0100,Preston North End,0-0,0-0,Colchester United,2012-08-18T14:00Z
1,Sat Aug 18 2012,15:00,BST/+0100,Crewe Alexandra,1-2,0-1,Notts County,2012-08-18T14:00Z
1,Sat Aug 18 2012,15:00,BST/+0100,Yeovil Town,1-1,1-1,Coventry City,2012-08-18T14:00Z
1,Sat Aug 18 2012,15:00,BST/+0100,Crawley Town,3-0,1-0,Scunthorpe United,2012-08-18T14:00Z
1,Sat Aug 18 2012,15:00,BST/+0100,Portsmouth FC,1-1,1-0,AFC Bournemouth,2012-08-18T14:00Z
1,Sat Aug 18 2012,15:00,BST/+0100,Milton Keynes Dons,2-0,1-0,Oldham Athletic,2012-08-18T14:00Z
1,Sat Aug 18 2012,15:00,BST/+0100,Stevenage FC,1-1,0-0,Carlisle United,2012-08-18T14:00Z
1,Sat Aug 18 2012,15:00,BST/+0100,Tranmere Rovers,3-1,1-0,Leyton Orient,2012-08-18T14:00Z
1,Sat Aug 18 2012,15:00,BST/+0100,Walsall FC,0-3,0-2,Doncaster Rovers,2012-08-18T14:00Z
2,Tue Aug 21 2012,19:45,BST/+0100,Coventry City,1-1,0-0,Sheffield United,2012-08-21T18:45Z
2,Tue Aug 21 2012,19:45,BST/+0100,Shrewsbury Town,1-0,1-0,Preston North End,2012-08-21T18:45Z
2,Tue Aug 21 2012,19:45,BST/+0100,Colchester United,2-2,1-1,Portsmouth FC,2012-08-21T18:45Z
2,Tue Aug 21 2012,19:45,BST/+0100,Notts County,2-0,1-0,Hartlepool United,2012-08-21T18:45Z
2,Tue Aug 21 2012,19:45,BST/+0100,Scunthorpe United,1-2,1-1,Crewe Alexandra,2012-08-21T18:45Z
2,Tue Aug 21 2012,19:45,BST/+0100,AFC Bournemouth,1-1,1-0,Milton Keynes Dons,2012-08-21T18:45Z
2,Tue Aug 21 2012,19:45,BST/+0100,Swindon Town,3-0,2-0,Crawley Town,2012-08-21T18:45Z
2,Tue Aug 21 2012,19:45,BST/+0100,Leyton Orient,0-1,0-1,Stevenage FC,2012-08-21T18:45Z
2,Tue Aug 21 2012,19:45,BST/+0100,Brentford FC,1-3,0-1,Yeovil Town,2012-08-21T18:45Z
2,Tue Aug 21 2012,19:45,BST/+0100,Carlisle United,0-3,0-2,Tranmere Rovers,2012-08-21T18:45Z
2,Tue Aug 21 2012,19:45,BST/+0100,Oldham Athletic,1-1,1-0,Walsall FC,2012-08-21T18:45Z
2,Tue Aug 21 2012,19:45,BST/+0100,Doncaster Rovers,2-1,1-1,Bury FC,2012-08-21T18:45Z
3,Sat Aug 25 2012,15:00,BST/+0100,Scunthorpe United,0-4,0-1,Yeovil Town,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Carlisle United,4-2,1-0,Portsmouth FC,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Brentford FC,5-1,3-0,Crewe Alexandra,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Shrewsbury Town,1-1,1-0,Tranmere Rovers,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Doncaster Rovers,0-1,0-0,Crawley Town,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,AFC Bournemouth,1-1,0-0,Preston North End,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Colchester United,1-1,0-1,Sheffield United,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Coventry City,2-2,2-0,Bury FC,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Oldham Athletic,0-1,0-1,Stevenage FC,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Swindon Town,1-0,1-0,Milton Keynes Dons,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Notts County,0-1,0-0,Walsall FC,2012-08-25T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Stevenage FC,1-1,1-1,Shrewsbury Town,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Crewe Alexandra,1-0,1-0,Coventry City,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Sheffield United,5-3,3-1,AFC Bournemouth,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Milton Keynes Dons,2-0,1-0,Carlisle United,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Yeovil Town,2-1,0-0,Doncaster Rovers,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Portsmouth FC,0-1,0-0,Oldham Athletic,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Hartlepool United,2-0,1-0,Scunthorpe United,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Walsall FC,2-2,2-0,Brentford FC,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Tranmere Rovers,4-0,1-0,Colchester United,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Bury FC,0-2,0-1,Notts County,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Crawley Town,1-0,0-0,Leyton Orient,2012-09-01T14:00Z
4,Sun Sep 2 2012,15:00,BST/+0100,Preston North End,4-1,3-0,Swindon Town,2012-09-02T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Yeovil Town,0-1,0-1,AFC Bournemouth,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Crewe Alexandra,0-0,0-0,Tranmere Rovers,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Hartlepool United,1-2,1-0,Carlisle United,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Bury FC,1-2,0-1,Preston North End,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Scunthorpe United,1-1,0-0,Sheffield United,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Walsall FC,1-0,1-0,Milton Keynes Dons,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Brentford FC,1-0,0-0,Colchester United,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Swindon Town,0-1,0-0,Leyton Orient,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Notts County,3-2,0-0,Shrewsbury Town,2012-09-08T14:00Z
5,Sun Sep 9 2012,13:15,BST/+0100,Coventry City,1-2,1-1,Stevenage FC,2012-09-09T12:15Z
5,Sun Sep 9 2012,15:30,BST/+0100,Crawley Town,0-3,0-0,Portsmouth FC,2012-09-09T14:30Z
6,Thu Sep 13 2012,19:45,BST/+0100,Leyton Orient,1-0,0-0,Brentford FC,2012-09-13T18:45Z
6,Sat Sep 15 2012,15:00,BST/+0100,Sheffield United,1-1,1-1,Bury FC,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Stevenage FC,2-2,1-2,Crewe Alexandra,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Milton Keynes Dons,1-0,0-0,Yeovil Town,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Portsmouth FC,1-2,0-0,Walsall FC,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,AFC Bournemouth,1-1,0-0,Hartlepool United,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Tranmere Rovers,2-0,0-0,Coventry City,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Shrewsbury Town,0-1,0-1,Scunthorpe United,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Preston North End,1-2,0-0,Crawley Town,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Colchester United,1-2,1-1,Doncaster Rovers,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Oldham Athletic,2-2,0-0,Notts County,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Carlisle United,2-2,2-2,Swindon Town,2012-09-15T14:00Z
7,Tue Sep 18 2012,19:45,BST/+0100,Oldham Athletic,1-1,1-1,Scunthorpe United,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,Tranmere Rovers,3-0,1-0,Bury FC,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,Colchester United,1-1,0-0,Crawley Town,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,Leyton Orient,4-1,2-0,Yeovil Town,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,Preston North End,5-0,2-0,Hartlepool United,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,Milton Keynes Dons,1-1,0-1,Notts County,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,Sheffield United,0-0,0-0,Doncaster Rovers,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,Carlisle United,0-0,0-0,Crewe Alexandra,2012-09-18T18:45Z
