Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
2,Tue Aug 21 2012,19:45,BST/+0100,Dagenham & Redbridge,0-0,0-0,Plymouth Argyle,2012-08-21T18:45Z
2,Tue Aug 21 2012,19:45,BST/+0100,Torquay United,2-2,2-1,Cheltenham Town,2012-08-21T18:45Z
2,Tue Aug 21 2012,19:45,BST/+0100,Burton Albion,6-2,4-0,AFC Wimbledon,2012-08-21T18:45Z
2,Tue Aug 21 2012,19:45,BST/+0100,Morecambe FC,2-2,0-0,York City,2012-08-21T18:45Z
2,Tue Aug 21 2012,19:45,BST/+0100,Aldershot Town,1-2,1-1,Exeter City,2012-08-21T18:45Z
2,Tue Aug 21 2012,19:45,BST/+0100,Bradford City,1-0,0-0,Fleetwood Town,2012-08-21T18:45Z
2,Tue Aug 21 2012,20:00,BST/+0100,Barnet FC,1-1,1-0,Bristol Rovers,2012-08-21T19:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Burton Albion,0-1,0-0,Fleetwood Town,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Northampton Town,3-3,0-0,Southend United,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Torquay United,4-2,2-1,Rochdale AFC,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Accrington Stanley,0-3,0-1,Exeter City,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Aldershot Town,0-1,0-0,Cheltenham Town,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Oxford United,2-1,2-0,Plymouth Argyle,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Barnet FC,1-3,1-3,York City,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Chesterfield FC,1-1,1-0,Rotherham United,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Morecambe FC,1-3,1-1,Port Vale FC,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Dagenham & Redbridge,1-2,1-1,Gillingham FC,2012-08-25T14:00Z
3,Sat Aug 25 2012,15:00,BST/+0100,Bradford City,5-1,5-1,AFC Wimbledon,2012-08-25T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Cheltenham Town,0-3,0-2,Accrington Stanley,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Exeter City,3-0,2-0,Burton Albion,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Bristol Rovers,0-3,0-0,Morecambe FC,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Fleetwood Town,4-1,1-1,Aldershot Town,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,AFC Wimbledon,2-2,2-1,Dagenham & Redbridge,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Port Vale FC,1-1,0-1,Torquay United,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Gillingham FC,1-1,1-1,Chesterfield FC,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Rochdale AFC,2-0,2-0,Barnet FC,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Southend United,1-0,1-0,Wycombe Wanderers,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Plymouth Argyle,3-2,0-1,Northampton Town,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,York City,3-1,2-1,Oxford United,2012-09-01T14:00Z
4,Sat Sep 1 2012,15:00,BST/+0100,Rotherham United,4-0,3-0,Bradford City,2012-09-01T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Morecambe FC,0-4,0-1,Fleetwood Town,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Torquay United,0-0,0-0,Plymouth Argyle,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Rochdale AFC,0-1,0-0,Burton Albion,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Oxford United,2-4,0-2,Exeter City,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Bristol Rovers,2-2,1-1,Aldershot Town,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,York City,2-2,1-2,Chesterfield FC,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Wycombe Wanderers,1-1,1-1,Cheltenham Town,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Southend United,3-1,2-1,Dagenham & Redbridge,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Port Vale FC,6-2,4-1,Rotherham United,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Barnet FC,1-3,1-3,Gillingham FC,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Accrington Stanley,1-1,0-0,Bradford City,2012-09-08T14:00Z
5,Sat Sep 8 2012,15:00,BST/+0100,Northampton Town,2-0,0-0,AFC Wimbledon,2012-09-08T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Chesterfield FC,3-1,2-0,Wycombe Wanderers,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,AFC Wimbledon,1-2,0-2,Rochdale AFC,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Bradford City,3-0,0-0,Barnet FC,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Gillingham FC,4-0,3-0,Bristol Rovers,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Exeter City,1-1,0-0,York City,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Fleetwood Town,1-0,0-0,Northampton Town,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Aldershot Town,0-0,0-0,Morecambe FC,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Plymouth Argyle,1-3,1-0,Port Vale FC,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Burton Albion,4-0,2-0,Oxford United,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Cheltenham Town,1-3,1-1,Southend United,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Rotherham United,1-0,1-0,Torquay United,2012-09-15T14:00Z
6,Sat Sep 15 2012,15:00,BST/+0100,Dagenham & Redbridge,1-1,0-0,Accrington Stanley,2012-09-15T14:00Z
7,Tue Sep 18 2012,19:45,BST/+0100,Aldershot Town,1-0,0-0,Barnet FC,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,Bradford City,3-1,1-0,Morecambe FC,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,Chesterfield FC,4-3,2-1,Accrington Stanley,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,Gillingham FC,1-0,1-0,Southend United,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,Plymouth Argyle,1-1,1-0,Bristol Rovers,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,Rotherham United,2-3,0-1,Rochdale AFC,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,Cheltenham Town,2-1,1-0,Oxford United,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,Exeter City,3-2,1-1,Wycombe Wanderers,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,AFC Wimbledon,0-1,0-1,Torquay United,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,Dagenham & Redbridge,0-1,0-0,Northampton Town,2012-09-18T18:45Z
7,Tue Sep 18 2012,19:45,BST/+0100,Fleetwood Town,2-5,1-2,Port Vale FC,2012-09-18T18:45Z
7,Wed Sep 19 2012,19:45,BST/+0100,Burton Albion,3-1,1-1,York City,2012-09-19T18:45Z
8,Sat Sep 22 2012,15:00,BST/+0100,Torquay United,1-1,1-0,Burton Albion,2012-09-22T14:00Z
8,Sat Sep 22 2012,15:00,BST/+0100,Bristol Rovers,0-0,0-0,Fleetwood Town,2012-09-22T14:00Z
8,Sat Sep 22 2012,15:00,BST/+0100,Wycombe Wanderers,0-1,0-1,AFC Wimbledon,2012-09-22T14:00Z
8,Sat Sep 22 2012,15:00,BST/+0100,Oxford United,0-2,0-0,Bradford City,2012-09-22T14:00Z
8,Sat Sep 22 2012,15:00,BST/+0100,Port Vale FC,0-2,0-2,Gillingham FC,2012-09-22T14:00Z
8,Sat Sep 22 2012,15:00,BST/+0100,Barnet FC,0-0,0-0,Rotherham United,2012-09-22T14:00Z
8,Sat Sep 22 2012,15:00,BST/+0100,Morecambe FC,2-3,1-0,Plymouth Argyle,2012-09-22T14:00Z
8,Sat Sep 22 2012,15:00,BST/+0100,York City,0-0,0-0,Cheltenham Town,2012-09-22T14:00Z
8,Sat Sep 22 2012,15:00,BST/+0100,Northampton Town,0-0,0-0,Chesterfield FC,2012-09-22T14:00Z
8,Sat Sep 22 2012,15:00,BST/+0100,Southend United,2-1,0-0,Exeter City,2012-09-22T14:00Z
8,Sat Sep 22 2012,15:00,BST/+0100,Rochdale AFC,2-2,2-0,Dagenham & Redbridge,2012-09-22T14:00Z
8,Sat Sep 22 2012,15:00,BST/+0100,Accrington Stanley,1-0,0-0,Aldershot Town,2012-09-22T14:00Z
9,Fri Sep 28 2012,19:45,BST/+0100,Cheltenham Town,2-0,1-0,Morecambe FC,2012-09-28T18:45Z
9,Sat Sep 29 2012,15:00,BST/+0100,Aldershot Town,0-2,0-0,York City,2012-09-29T14:00Z
9,Sat Sep 29 2012,15:00,BST/+0100,AFC Wimbledon,1-2,0-1,Accrington Stanley,2012-09-29T14:00Z
9,Sat Sep 29 2012,15:00,BST/+0100,Exeter City,1-2,0-1,Bristol Rovers,2012-09-29T14:00Z
9,Sat Sep 29 2012,15:00,BST/+0100,Rotherham United,3-1,1-1,Oxford United,2012-09-29T14:00Z
9,Sat Sep 29 2012,15:00,BST/+0100,Bradford City,0-1,0-1,Port Vale FC,2012-09-29T14:00Z
9,Sat Sep 29 2012,15:00,BST/+0100,Burton Albion,3-3,1-0,Northampton Town,2012-09-29T14:00Z
9,Sat Sep 29 2012,15:00,BST/+0100,Dagenham & Redbridge,3-0,1-0,Wycombe Wanderers,2012-09-29T14:00Z
9,Sat Sep 29 2012,15:00,BST/+0100,Fleetwood Town,2-1,1-1,Barnet FC,2012-09-29T14:00Z
9,Sat Sep 29 2012,15:00,BST/+0100,Gillingham FC,1-2,0-1,Rochdale AFC,2012-09-29T14:00Z
9,Sat Sep 29 2012,15:00,BST/+0100,Plymouth Argyle,1-1,0-0,Southend United,2012-09-29T14:00Z
9,Sat Sep 29 2012,15:00,BST/+0100,Chesterfield FC,1-1,0-0,Torquay United,2012-09-29T14:00Z
10,Tue Oct 2 2012,19:45,BST/+0100,Torquay United,4-3,0-2,Aldershot Town,2012-10-02T18:45Z
10,Tue Oct 2 2012,19:45,BST/+0100,Southend United,0-1,0-0,Burton Albion,2012-10-02T18:45Z
10,Tue Oct 2 2012,19:45,BST/+0100,York City,0-2,0-1,Fleetwood Town,2012-10-02T18:45Z
10,Tue Oct 2 2012,19:45,BST/+0100,Oxford United,3-2,1-2,AFC Wimbledon,2012-10-02T18:45Z
10,Tue Oct 2 2012,19:45,BST/+0100,Rochdale AFC,0-0,0-0,Bradford City,2012-10-02T18:45Z
10,Tue Oct 2 2012,19:45,BST/+0100,Northampton Town,1-2,0-1,Gillingham FC,2012-10-02T18:45Z
10,Tue Oct 2 2012,19:45,BST/+0100,Port Vale FC,1-1,0-0,Dagenham & Redbridge,2012-10-02T18:45Z
10,Tue Oct 2 2012,19:45,BST/+0100,Wycombe Wanderers,1-1,1-0,Plymouth Argyle,2012-10-02T18:45Z
10,Tue Oct 2 2012,19:45,BST/+0100,Morecambe FC,2-0,1-0,Chesterfield FC,2012-10-02T18:45Z
10,Tue Oct 2 2012,20:00,BST/+0100,Barnet FC,1-2,0-1,Exeter City,2012-10-02T19:00Z
10,Wed Oct 3 2012,19:45,BST/+0100,Bristol Rovers,0-1,0-1,Cheltenham Town,2012-10-03T18:45Z
11,Sat Oct 6 2012,15:00,BST/+0100,Morecambe FC,0-0,0-0,Burton Albion,2012-10-06T14:00Z
11,Sat Oct 6 2012,15:00,BST/+0100,Wycombe Wanderers,2-1,1-1,Torquay United,2012-10-06T14:00Z
11,Sat Oct 6 2012,15:00,BST/+0100,Cheltenham Town,2-2,0-1,Fleetwood Town,2012-10-06T14:00Z
11,Sat Oct 6 2012,15:00,BST/+0100,Plymouth Argyle,1-2,0-1,AFC Wimbledon,2012-10-06T14:00Z
11,Sat Oct 6 2012,15:00,BST/+0100,Dagenham & Redbridge,4-3,2-0,Bradford City,2012-10-06T14:00Z
11,Sat Oct 6 2012,15:00,BST/+0100,Oxford United,0-0,0-0,Gillingham FC,2012-10-06T14:00Z
11,Sat Oct 6 2012,15:00,BST/+0100,Exeter City,0-2,0-1,Port Vale FC,2012-10-06T14:00Z
11,Sat Oct 6 2012,15:00,BST/+0100,York City,0-0,0-0,Rotherham United,2012-10-06T14:00Z
11,Sat Oct 6 2012,15:00,BST/+0100,Bristol Rovers,3-1,0-0,Northampton Town,2012-10-06T14:00Z
11,Sat Oct 6 2012,15:00,BST/+0100,Southend United,2-2,0-0,Barnet FC,2012-10-06T14:00Z
11,Sat Oct 6 2012,15:00,BST/+0100,Aldershot Town,0-1,0-0,Chesterfield FC,2012-10-06T14:00Z
11,Sat Oct 6 2012,15:00,BST/+0100,Accrington Stanley,2-3,1-2,Rochdale AFC,2012-10-06T14:00Z
12,Sat Oct 13 2012,15:00,BST/+0100,Burton Albion,1-1,0-1,Bristol Rovers,2012-10-13T14:00Z
12,Sat Oct 13 2012,15:00,BST/+0100,Bradford City,1-1,0-1,York City,2012-10-13T14:00Z
12,Sat Oct 13 2012,15:00,BST/+0100,Torquay United,3-1,1-0,Accrington Stanley,2012-10-13T14:00Z
12,Sat Oct 13 2012,15:00,BST/+0100,Rochdale AFC,1-2,0-1,Morecambe FC,2012-10-13T14:00Z
12,Sat Oct 13 2012,15:00,BST/+0100,Gillingham FC,4-0,3-0,Aldershot Town,2012-10-13T14:00Z
12,Sat Oct 13 2012,15:00,BST/+0100,Chesterfield FC,1-2,0-1,Dagenham & Redbridge,2012-10-13T14:00Z
12,Sat Oct 13 2012,15:00,BST/+0100,Rotherham United,0-3,0-0,Southend United,2012-10-13T14:00Z
12,Sat Oct 13 2012,15:00,BST/+0100,Northampton Town,3-0,2-0,Exeter City,2012-10-13T14:00Z
12,Sat Oct 13 2012,15:00,BST/+0100,AFC Wimbledon,1-2,0-1,Cheltenham Town,2012-10-13T14:00Z
12,Sat Oct 13 2012,15:00,BST/+0100,Fleetwood Town,0-1,0-1,Wycombe Wanderers,2012-10-13T14:00Z
12,Sat Oct 13 2012,15:00,BST/+0100,Barnet FC,1-4,1-2,Plymouth Argyle,2012-10-13T14:00Z
12,Mon Oct 15 2012,19:45,BST/+0100,Port Vale FC,3-0,1-0,Oxford United,2012-10-15T18:45Z
13,Fri Oct 19 2012,20:00,BST/+0100,Barnet FC,4-0,0-0,Northampton Town,2012-10-19T19:00Z
13,Sat Oct 20 2012,15:00,BST/+0100,Exeter City,0-1,0-1,Chesterfield FC,2012-10-20T14:00Z
13,Sat Oct 20 2012,15:00,BST/+0100,Fleetwood Town,1-1,1-0,AFC Wimbledon,2012-10-20T14:00Z
13,Sat Oct 20 2012,15:00,BST/+0100,Port Vale FC,4-1,0-1,Wycombe Wanderers,2012-10-20T14:00Z
13,Sat Oct 20 2012,15:00,BST/+0100,Bradford City,3-1,1-1,Cheltenham Town,2012-10-20T14:00Z
13,Sat Oct 20 2012,15:00,BST/+0100,York City,3-2,2-1,Dagenham & Redbridge,2012-10-20T14:00Z
13,Sat Oct 20 2012,15:00,BST/+0100,Bristol Rovers,3-2,2-0,Torquay United,2012-10-20T14:00Z
13,Sat Oct 20 2012,15:00,BST/+0100,Oxford United,5-0,3-0,Accrington Stanley,2012-10-20T14:00Z
13,Sat Oct 20 2012,15:00,BST/+0100,Morecambe FC,1-0,0-0,Southend United,2012-10-20T14:00Z
13,Sat Oct 20 2012,15:00,BST/+0100,Aldershot Town,0-3,0-1,Rotherham United,2012-10-20T14:00Z
13,Sat Oct 20 2012,15:00,BST/+0100,Gillingham FC,4-1,2-0,Burton Albion,2012-10-20T14:00Z
13,Sat Oct 20 2012,15:00,BST/+0100,Plymouth Argyle,3-1,2-0,Rochdale AFC,2012-10-20T14:00Z
14,Tue Oct 23 2012,19:45,BST/+0100,Rochdale AFC,2-0,0-0,Oxford United,2012-10-23T18:45Z
14,Tue Oct 23 2012,19:45,BST/+0100,Dagenham & Redbridge,1-1,1-0,Exeter City,2012-10-23T18:45Z
14,Tue Oct 23 2012,19:45,BST/+0100,Cheltenham Town,2-1,1-1,Plymouth Argyle,2012-10-23T18:45Z
14,Tue Oct 23 2012,19:45,BST/+0100,Southend United,1-2,0-1,Aldershot Town,2012-10-23T18:45Z
14,Tue Oct 23 2012,19:45,BST/+0100,Accrington Stanley,0-1,0-0,York City,2012-10-23T18:45Z
14,Tue Oct 23 2012,19:45,BST/+0100,Burton Albion,1-1,0-0,Port Vale FC,2012-10-23T18:45Z
14,Tue Oct 23 2012,19:45,BST/+0100,Torquay United,2-1,0-0,Gillingham FC,2012-10-23T18:45Z
14,Tue Oct 23 2012,19:45,BST/+0100,Rotherham United,2-1,0-1,Morecambe FC,2012-10-23T18:45Z
14,Tue Oct 23 2012,19:45,BST/+0100,Chesterfield FC,1-2,1-1,Fleetwood Town,2012-10-23T18:45Z
14,Tue Oct 23 2012,19:45,BST/+0100,Northampton Town,0-1,0-0,Bradford City,2012-10-23T18:45Z
14,Tue Oct 23 2012,19:45,BST/+0100,AFC Wimbledon,3-1,3-0,Bristol Rovers,2012-10-23T18:45Z
14,Tue Oct 23 2012,19:45,BST/+0100,Wycombe Wanderers,0-0,0-0,Barnet FC,2012-10-23T18:45Z
15,Sat Oct 27 2012,15:00,BST/+0100,Rochdale AFC,0-0,0-0,Fleetwood Town,2012-10-27T14:00Z
15,Sat Oct 27 2012,15:00,BST/+0100,Chesterfield FC,0-1,0-0,Barnet FC,2012-10-27T14:00Z
15,Sat Oct 27 2012,14:00,BST/+0100,Northampton Town,2-0,2-0,Port Vale FC,2012-10-27T13:00Z
15,Sat Oct 27 2012,15:00,BST/+0100,Wycombe Wanderers,1-3,0-1,Oxford United,2012-10-27T14:00Z
15,Sat Oct 27 2012,15:00,BST/+0100,AFC Wimbledon,0-1,0-1,Gillingham FC,2012-10-27T14:00Z
15,Sat Oct 27 2012,15:00,BST/+0100,Accrington Stanley,1-0,0-0,Bristol Rovers,2012-10-27T14:00Z
15,Sat Oct 27 2012,15:00,BST/+0100,Dagenham & Redbridge,0-0,0-0,Aldershot Town,2012-10-27T14:00Z
15,Sat Oct 27 2012,15:00,BST/+0100,Torquay United,1-0,1-0,Morecambe FC,2012-10-27T14:00Z
15,Sat Oct 27 2012,15:00,BST/+0100,Burton Albion,1-0,0-0,Bradford City,2012-10-27T14:00Z
15,Sat Oct 27 2012,15:00,BST/+0100,Southend United,0-0,0-0,York City,2012-10-27T14:00Z
15,Sat Oct 27 2012,15:00,BST/+0100,Rotherham United,1-0,0-0,Plymouth Argyle,2012-10-27T14:00Z
15,Sat Oct 27 2012,15:00,BST/+0100,Cheltenham Town,3-0,0-0,Exeter City,2012-10-27T14:00Z
16,Tue Nov 6 2012,20:00,GMT/+0000,Barnet FC,1-0,0-0,Torquay United,2012-11-06T20:00Z
16,Tue Nov 6 2012,19:45,GMT/+0000,Port Vale FC,2-2,1-0,Rochdale AFC,2012-11-06T19:45Z
16,Tue Nov 6 2012,19:45,GMT/+0000,Aldershot Town,0-0,0-0,Wycombe Wanderers,2012-11-06T19:45Z
16,Tue Nov 6 2012,19:45,GMT/+0000,Gillingham FC,0-0,0-0,Cheltenham Town,2012-11-06T19:45Z
16,Tue Nov 6 2012,19:45,GMT/+0000,Bradford City,0-0,0-0,Chesterfield FC,2012-11-06T19:45Z
16,Tue Nov 6 2012,19:45,GMT/+0000,York City,1-1,1-0,Northampton Town,2012-11-06T19:45Z
16,Tue Nov 6 2012,19:45,GMT/+0000,Exeter City,2-0,1-0,AFC Wimbledon,2012-11-06T19:45Z
16,Tue Nov 6 2012,19:45,GMT/+0000,Bristol Rovers,2-3,1-2,Southend United,2012-11-06T19:45Z
16,Tue Nov 6 2012,19:45,GMT/+0000,Oxford United,2-3,0-1,Dagenham & Redbridge,2012-11-06T19:45Z
16,Tue Nov 6 2012,19:45,GMT/+0000,Morecambe FC,0-0,0-0,Accrington Stanley,2012-11-06T19:45Z
16,Tue Nov 6 2012,19:45,GMT/+0000,Fleetwood Town,1-1,1-1,Rotherham United,2012-11-06T19:45Z
16,Wed Nov 7 2012,19:45,GMT/+0000,Plymouth Argyle,1-2,0-0,Burton Albion,2012-11-07T19:45Z
17,Sat Nov 10 2012,15:00,GMT/+0000,Morecambe FC,4-1,2-0,Barnet FC,2012-11-10T15:00Z
17,Sat Nov 10 2012,15:00,GMT/+0000,Exeter City,2-2,1-2,Fleetwood Town,2012-11-10T15:00Z
17,Sat Nov 10 2012,15:00,GMT/+0000,Accrington Stanley,2-4,1-1,Northampton Town,2012-11-10T15:00Z
17,Sat Nov 10 2012,15:00,GMT/+0000,Dagenham & Redbridge,5-0,2-0,Rotherham United,2012-11-10T15:00Z
17,Sat Nov 10 2012,15:00,GMT/+0000,Southend United,0-0,0-0,Port Vale FC,2012-11-10T15:00Z
17,Sat Nov 10 2012,15:00,GMT/+0000,Plymouth Argyle,2-2,1-1,Gillingham FC,2012-11-10T15:00Z
17,Sat Nov 10 2012,15:00,GMT/+0000,Aldershot Town,0-2,0-2,Bradford City,2012-11-10T15:00Z
17,Sat Nov 10 2012,15:00,GMT/+0000,Wycombe Wanderers,1-2,1-1,Rochdale AFC,2012-11-10T15:00Z
17,Sat Nov 10 2012,15:00,GMT/+0000,York City,0-3,0-0,AFC Wimbledon,2012-11-10T15:00Z
17,Sat Nov 10 2012,15:00,GMT/+0000,Cheltenham Town,1-0,0-0,Burton Albion,2012-11-10T15:00Z
17,Sat Nov 10 2012,15:00,GMT/+0000,Oxford United,0-0,0-0,Torquay United,2012-11-10T15:00Z
17,Sat Nov 10 2012,15:00,GMT/+0000,Bristol Rovers,3-2,1-1,Chesterfield FC,2012-11-10T15:00Z
18,Fri Nov 16 2012,20:00,GMT/+0000,Barnet FC,1-1,0-0,Accrington Stanley,2012-11-16T20:00Z
18,Sat Nov 17 2012,15:00,GMT/+0000,Fleetwood Town,3-0,1-0,Plymouth Argyle,2012-11-17T15:00Z
18,Sat Nov 17 2012,15:00,GMT/+0000,Northampton Town,3-1,1-0,Wycombe Wanderers,2012-11-17T15:00Z
18,Sat Nov 17 2012,15:00,GMT/+0000,Bradford City,0-1,0-1,Exeter City,2012-11-17T15:00Z
18,Sat Nov 17 2012,15:00,GMT/+0000,Rotherham United,4-2,3-2,Cheltenham Town,2012-11-17T15:00Z
18,Sat Nov 17 2012,15:00,GMT/+0000,Gillingham FC,2-1,1-0,Morecambe FC,2012-11-17T15:00Z
18,Sat Nov 17 2012,15:00,GMT/+0000,AFC Wimbledon,1-1,0-1,Aldershot Town,2012-11-17T15:00Z
18,Sat Nov 17 2012,15:00,GMT/+0000,Chesterfield FC,2-1,1-1,Oxford United,2012-11-17T15:00Z
18,Sat Nov 17 2012,15:00,GMT/+0000,Burton Albion,3-2,0-1,Dagenham & Redbridge,2012-11-17T15:00Z
18,Sat Nov 17 2012,15:00,GMT/+0000,Rochdale AFC,2-1,1-1,Bristol Rovers,2012-11-17T15:00Z
18,Sat Nov 17 2012,15:00,GMT/+0000,Torquay United,1-4,0-3,Southend United,2012-11-17T15:00Z
18,Sat Nov 17 2012,15:00,GMT/+0000,Port Vale FC,2-2,2-0,York City,2012-11-17T15:00Z
19,Tue Nov 20 2012,20:00,GMT/+0000,Barnet FC,2-2,1-1,Oxford United,2012-11-20T20:00Z
19,Tue Nov 20 2012,19:45,GMT/+0000,Gillingham FC,2-3,1-1,Exeter City,2012-11-20T19:45Z
19,Tue Nov 20 2012,19:45,GMT/+0000,Chesterfield FC,4-1,2-0,Cheltenham Town,2012-11-20T19:45Z
19,Tue Nov 20 2012,19:45,GMT/+0000,Northampton Town,3-0,0-0,Morecambe FC,2012-11-20T19:45Z
19,Tue Nov 20 2012,19:45,GMT/+0000,AFC Wimbledon,0-4,0-1,Southend United,2012-11-20T19:45Z
19,Tue Nov 20 2012,19:45,GMT/+0000,Port Vale FC,4-0,3-0,Bristol Rovers,2012-11-20T19:45Z
19,Tue Nov 20 2012,19:45,GMT/+0000,Burton Albion,0-1,0-1,Aldershot Town,2012-11-20T19:45Z
19,Tue Nov 20 2012,19:45,GMT/+0000,Fleetwood Town,1-3,0-2,Accrington Stanley,2012-11-20T19:45Z
19,Tue Nov 20 2012,19:45,GMT/+0000,Bradford City,1-0,1-0,Plymouth Argyle,2012-11-20T19:45Z
19,Tue Nov 20 2012,19:45,GMT/+0000,Rotherham United,2-3,2-1,Wycombe Wanderers,2012-11-20T19:45Z
