Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 21 Jul 2012 (29),Jaguares Chiapas (1),0-4,?,Tigres UANL (1)
?,(Sat) 21 Jul 2012 (29),Club Tijuana (1),2-0,?,Club Puebla (1)
?,(Sat) 21 Jul 2012 (29),Cruz Azul (1),0-0,?,Monarcas Morelia (1)
?,(Sat) 21 Jul 2012 (29),Querétaro FC (1),0-2,?,Club León (1)
?,(Sun) 22 Jul 2012 (29),CF Monterrey (1),0-0,?,Club América (1)
?,(Sun) 22 Jul 2012 (29),Santos Laguna (1),2-1,?,Atlético San Luis (1)
?,(Sun) 22 Jul 2012 (29),Club Atlas (1),1-1,?,Pumas UNAM (1)
?,(Sun) 22 Jul 2012 (29),Deportivo Toluca FC (1),2-1,?,CD Guadalajara Chivas (1)
?,(Mon) 23 Jul 2012 (30),Atlante FC (1),0-0,?,CF Pachuca (1)
?,(Sat) 28 Jul 2012 (30),Monarcas Morelia (2),1-0,?,CF Monterrey (2)
?,(Sat) 28 Jul 2012 (30),Club León (2),4-0,?,Club Tijuana (2)
?,(Sat) 28 Jul 2012 (30),Club América (2),4-2,?,Jaguares Chiapas (2)
?,(Sun) 29 Jul 2012 (30),CF Pachuca (2),0-3,?,Club Atlas (2)
?,(Sun) 29 Jul 2012 (30),Tigres UANL (2),2-1,?,Atlante FC (2)
?,(Sun) 29 Jul 2012 (30),Atlético San Luis (2),1-2,?,Cruz Azul (2)
?,(Sun) 29 Jul 2012 (30),Club Puebla (2),1-3,?,Deportivo Toluca FC (2)
?,(Sun) 29 Jul 2012 (30),Pumas UNAM (2),3-0,?,Querétaro FC (2)
?,(Sun) 29 Jul 2012 (30),CD Guadalajara Chivas (2),0-1,?,Santos Laguna (2)
?,(Sat) 4 Aug 2012 (31),Santos Laguna (3),2-2,?,Club Puebla (3)
?,(Sat) 4 Aug 2012 (31),Club Tijuana (3),1-0,?,Pumas UNAM (3)
?,(Sat) 4 Aug 2012 (31),Monarcas Morelia (3),3-3,?,Atlético San Luis (3)
?,(Sat) 4 Aug 2012 (31),Cruz Azul (3),0-0,?,CD Guadalajara Chivas (3)
?,(Sat) 4 Aug 2012 (31),Querétaro FC (3),0-1,?,CF Pachuca (3)
?,(Sun) 5 Aug 2012 (31),CF Monterrey (3),2-1,?,Jaguares Chiapas (3)
?,(Sun) 5 Aug 2012 (31),Club Atlas (3),0-0,?,Tigres UANL (3)
?,(Sun) 5 Aug 2012 (31),Deportivo Toluca FC (3),2-1,?,Club León (3)
?,(Mon) 6 Aug 2012 (32),Atlante FC (3),2-2,?,Club América (3)
?,(Sat) 11 Aug 2012 (32),Jaguares Chiapas (4),1-2,?,Atlante FC (4)
?,(Sat) 11 Aug 2012 (32),Club León (4),3-0,?,Santos Laguna (4)
?,(Sat) 11 Aug 2012 (32),Club América (4),1-1,?,Club Atlas (4)
?,(Sun) 12 Aug 2012 (32),CF Pachuca (4),2-2,?,Club Tijuana (4)
?,(Sun) 12 Aug 2012 (32),Tigres UANL (4),2-2,?,Querétaro FC (4)
?,(Sun) 12 Aug 2012 (32),Atlético San Luis (4),1-1,?,CF Monterrey (4)
?,(Sun) 12 Aug 2012 (32),Club Puebla (4),0-1,?,Cruz Azul (4)
?,(Sun) 12 Aug 2012 (32),Pumas UNAM (4),1-2,?,Deportivo Toluca FC (4)
?,(Mon) 13 Aug 2012 (33),CD Guadalajara Chivas (4),1-1,?,Monarcas Morelia (4)
?,(Sat) 18 Aug 2012 (33),Club Tijuana (5),2-1,?,Tigres UANL (5)
?,(Sat) 18 Aug 2012 (33),Cruz Azul (5),1-1,?,Club León (5)
?,(Sat) 18 Aug 2012 (33),Monarcas Morelia (5),3-0,?,Club Puebla (5)
?,(Sat) 18 Aug 2012 (33),Querétaro FC (5),0-4,?,Club América (5)
?,(Sun) 19 Aug 2012 (33),CF Monterrey (5),1-1,?,Atlante FC (5)
?,(Sun) 19 Aug 2012 (33),Santos Laguna (5),1-2,?,Pumas UNAM (5)
?,(Sun) 19 Aug 2012 (33),Atlético San Luis (5),0-1,?,CD Guadalajara Chivas (5)
?,(Sun) 19 Aug 2012 (33),Club Atlas (5),1-1,?,Jaguares Chiapas (5)
