Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
34,Fri May 17 2013,18:30,CEST/+0200,SV Horn,2-1,1-1,TSV Hartberg,2013-05-17T16:30Z
34,Fri May 17 2013,18:30,CEST/+0200,Kapfenberger SV 1919,2-0,1-0,FC Lustenau,2013-05-17T16:30Z
34,Fri May 17 2013,18:30,CEST/+0200,SCR Altach,3-1,1-1,First Vienna FC,2013-05-17T16:30Z
34,Fri May 17 2013,18:30,CEST/+0200,Austria Lustenau,1-0,0-0,FC Blau Weiß Linz,2013-05-17T16:30Z
34,Fri May 17 2013,20:30,CEST/+0200,SV Grödig,2-2,1-1,SKN St. Pölten,2013-05-17T18:30Z
35,Tue May 21 2013,18:30,CEST/+0200,TSV Hartberg,1-2,1-1,SCR Altach,2013-05-21T16:30Z
35,Tue May 21 2013,18:30,CEST/+0200,FC Blau Weiß Linz,1-0,0-0,SKN St. Pölten,2013-05-21T16:30Z
35,Tue May 21 2013,18:30,CEST/+0200,Kapfenberger SV 1919,1-1,1-1,SV Grödig,2013-05-21T16:30Z
35,Tue May 21 2013,18:30,CEST/+0200,FC Lustenau,1-4,1-1,Austria Lustenau,2013-05-21T16:30Z
35,Wed May 22 2013,18:30,CEST/+0200,First Vienna FC,3-1,1-0,SV Horn,2013-05-22T16:30Z
36,Fri May 24 2013,20:30,CEST/+0200,SV Horn,4-0,3-0,FC Lustenau,2013-05-24T18:30Z
36,Fri May 24 2013,20:30,CEST/+0200,SCR Altach,2-0,1-0,Kapfenberger SV 1919,2013-05-24T18:30Z
36,Fri May 24 2013,20:30,CEST/+0200,Austria Lustenau,1-0,0-0,First Vienna FC,2013-05-24T18:30Z
36,Fri May 24 2013,20:30,CEST/+0200,SV Grödig,5-0,3-0,FC Blau Weiß Linz,2013-05-24T18:30Z
36,Fri May 24 2013,20:30,CEST/+0200,SKN St. Pölten,1-0,1-0,TSV Hartberg,2013-05-24T18:30Z
