Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Fri Aug 3 2012,19:00,CEST/+0200,Austria Wien II,2-0,1-0,SC Retz,2012-08-03T17:00Z
1,Fri Aug 3 2012,19:00,CEST/+0200,SV Mattersburg II,4-3,3-2,Wiener Sportklub,2012-08-03T17:00Z
1,Fri Aug 3 2012,19:30,CEST/+0200,Rapid Wien II,7-0,5-0,SC Ritzing,2012-08-03T17:30Z
1,Fri Aug 3 2012,19:30,CEST/+0200,SV Oberwart,0-1,0-1,SC/ESV Parndorf,2012-08-03T17:30Z
1,Fri Aug 3 2012,19:30,CEST/+0200,SC Sollenau,2-1,1-0,FC Admira Wacker II,2012-08-03T17:30Z
1,Fri Aug 3 2012,20:00,CEST/+0200,SKU Amstetten,2-2,2-1,SV Stegersbach,2012-08-03T18:00Z
1,Fri Aug 3 2012,20:00,CEST/+0200,SV Schwechat,2-0,1-0,1. Simmeringer SC,2012-08-03T18:00Z
1,Fri Aug 3 2012,18:15,CEST/+0200,SC Ostbahn XI,3-1,2-1,FAC Team für Wien,2012-08-03T16:15Z
2,Fri Aug 10 2012,19:00,CEST/+0200,FAC Team für Wien,3-1,0-0,SV Schwechat,2012-08-10T17:00Z
2,Fri Aug 10 2012,19:00,CEST/+0200,SC/ESV Parndorf,4-1,1-0,SV Stegersbach,2012-08-10T17:00Z
2,Fri Aug 10 2012,19:00,CEST/+0200,FC Admira Wacker II,2-1,1-1,SV Mattersburg II,2012-08-10T17:00Z
2,Fri Aug 10 2012,19:30,CEST/+0200,SV Oberwart,2-0,1-0,SC Sollenau,2012-08-10T17:30Z
2,Fri Aug 10 2012,19:30,CEST/+0200,Wiener Sportklub,3-1,0-0,SC Ostbahn XI,2012-08-10T17:30Z
2,Sat Aug 11 2012,17:30,CEST/+0200,1. Simmeringer SC,0-1,0-0,Rapid Wien II,2012-08-11T15:30Z
2,Sat Aug 11 2012,19:00,CEST/+0200,SC Ritzing,2-6,0-3,Austria Wien II,2012-08-11T17:00Z
2,Sat Aug 11 2012,17:30,CEST/+0200,SC Retz,3-1,1-0,SKU Amstetten,2012-08-11T15:30Z
3,Fri Aug 17 2012,18:00,CEST/+0200,SC Ostbahn XI,1-1,0-1,FC Admira Wacker II,2012-08-17T16:00Z
3,Fri Aug 17 2012,19:00,CEST/+0200,Austria Wien II,1-0,0-0,1. Simmeringer SC,2012-08-17T17:00Z
3,Fri Aug 17 2012,19:00,CEST/+0200,SV Mattersburg II,3-1,2-0,SV Oberwart,2012-08-17T17:00Z
3,Fri Aug 17 2012,19:30,CEST/+0200,Rapid Wien II,2-5,0-3,FAC Team für Wien,2012-08-17T17:30Z
