Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 25 Jul 2015 (29),Veracruz (1),2-0,?,Guadalajara Chivas (1)
?,(Sat) 25 Jul 2015 (29),Cruz Azul (1),0-3,?,Monarcas (1)
?,(Sun) 26 Jul 2015 (29),U.A.N.L.- Tigres (1),0-1,?,Toluca (1)
?,(Sun) 26 Jul 2015 (29),Pachuca (1),2-1,?,Club Tijuana (1)
?,(Sun) 26 Jul 2015 (29),Atlas (1),0-2,?,Queretaro (1)
?,(Sun) 26 Jul 2015 (29),Dorados de Sinaloa (1),0-0,?,Chiapas (1)
?,(Sun) 26 Jul 2015 (29),Santos Laguna (1),1-3,?,Club Leon (1)
?,(Sun) 26 Jul 2015 (29),U.N.A.M.- Pumas (1),3-0,?,Monterrey (1)
?,(Sun) 26 Jul 2015 (29),Puebla (1),4-2,?,Club America (1)
?,(Sat) 1 Aug 2015 (30),Queretaro (2),1-2,?,Pachuca (2)
?,(Sat) 1 Aug 2015 (30),Club Tijuana (2),1-2,?,Dorados de Sinaloa (2)
?,(Sat) 1 Aug 2015 (30),Club America (2),1-3,?,Atlas (2)
?,(Sun) 2 Aug 2015 (30),Club Leon (2),4-1,?,Veracruz (2)
?,(Sun) 2 Aug 2015 (30),Monarcas (2),1-0,?,U.A.N.L.- Tigres (2)
?,(Sun) 2 Aug 2015 (30),Chiapas (2),2-1,?,Santos Laguna (2)
?,(Sun) 2 Aug 2015 (30),Toluca (2),2-1,?,U.N.A.M.- Pumas (2)
?,(Sun) 2 Aug 2015 (30),Guadalajara Chivas (2),0-1,?,Cruz Azul (2)
?,(Sat) 8 Aug 2015 (31),Veracruz (3),2-1,?,Chiapas (3)
?,(Sat) 8 Aug 2015 (31),Santos Laguna (3),0-1,?,Club Tijuana (3)
?,(Sat) 8 Aug 2015 (31),Cruz Azul (3),2-0,?,Club Leon (3)
?,(Sun) 9 Aug 2015 (31),Pachuca (3),0-3,?,Club America (3)
?,(Sun) 9 Aug 2015 (31),Atlas (3),0-3,?,Monterrey (2)
?,(Sun) 9 Aug 2015 (31),Dorados de Sinaloa (3),1-1,?,Queretaro (3)
?,(Sun) 9 Aug 2015 (31),Toluca (3),0-1,?,Monarcas (3)
?,(Sun) 9 Aug 2015 (31),Puebla (2),3-2,?,U.N.A.M.- Pumas (3)
?,(Mon) 10 Aug 2015 (32),U.A.N.L.- Tigres (3),2-2,?,Guadalajara Chivas (3)
?,(Wed) 12 Aug 2015 (32),Club America (4),4-0,?,Dorados de Sinaloa (4)
?,(Wed) 12 Aug 2015 (32),Queretaro (4),1-2,?,Santos Laguna (4)
?,(Wed) 12 Aug 2015 (32),Monterrey (3),4-3,?,Pachuca (4)
?,(Wed) 12 Aug 2015 (32),Club Tijuana (4),1-3,?,Veracruz (4)
?,(Thu) 13 Aug 2015 (32),Puebla (3),1-0,?,Toluca (4)
?,(Thu) 13 Aug 2015 (32),Club Leon (4),2-1,?,U.A.N.L.- Tigres (4)
?,(Thu) 13 Aug 2015 (32),Guadalajara Chivas (4),2-0,?,Monarcas (4)
?,(Thu) 13 Aug 2015 (32),Chiapas (4),2-1,?,Cruz Azul (4)
?,(Thu) 13 Aug 2015 (32),U.N.A.M.- Pumas (4),5-0,?,Atlas (4)
?,(Sat) 15 Aug 2015 (32),Veracruz (5),2-2,?,Queretaro (5)
?,(Sat) 15 Aug 2015 (32),Santos Laguna (5),0-2,?,Club America (5)
