Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat Aug 8 2015,15:00,BST/+0100,Burton Albion,2-1,0-0,Scunthorpe United,2015-08-08T14:00Z
1,Sat Aug 8 2015,15:00,BST/+0100,Chesterfield FC,3-1,0-1,Barnsley FC,2015-08-08T14:00Z
1,Sat Aug 8 2015,15:00,BST/+0100,Colchester United,2-2,1-2,Blackpool FC,2015-08-08T14:00Z
1,Sat Aug 8 2015,15:00,BST/+0100,Coventry City,2-0,1-0,Wigan Athletic,2015-08-08T14:00Z
1,Sat Aug 8 2015,15:00,BST/+0100,Crewe Alexandra,0-0,0-0,Port Vale FC,2015-08-08T14:00Z
1,Sat Aug 8 2015,15:00,BST/+0100,Doncaster Rovers,1-1,0-0,Bury FC,2015-08-08T14:00Z
1,Sat Aug 8 2015,15:00,BST/+0100,Fleetwood Town,1-1,1-0,Southend United,2015-08-08T14:00Z
1,Sat Aug 8 2015,15:00,BST/+0100,Gillingham FC,4-0,2-0,Sheffield United,2015-08-08T14:00Z
1,Sat Aug 8 2015,15:00,BST/+0100,Rochdale AFC,2-0,1-0,Peterborough United,2015-08-08T14:00Z
1,Sat Aug 8 2015,15:00,BST/+0100,Shrewsbury Town,1-2,0-0,Millwall FC,2015-08-08T14:00Z
1,Sat Aug 8 2015,15:00,BST/+0100,Swindon Town,4-1,0-1,Bradford City,2015-08-08T14:00Z
1,Sat Aug 8 2015,15:00,BST/+0100,Walsall FC,1-1,1-0,Oldham Athletic,2015-08-08T14:00Z
2,Sat Aug 15 2015,15:00,BST/+0100,Barnsley FC,1-0,0-0,Burton Albion,2015-08-15T14:00Z
2,Sat Aug 15 2015,15:00,BST/+0100,Blackpool FC,0-2,0-0,Rochdale AFC,2015-08-15T14:00Z
2,Sat Aug 15 2015,15:00,BST/+0100,Bradford City,1-1,1-0,Shrewsbury Town,2015-08-15T14:00Z
2,Sat Aug 15 2015,15:00,BST/+0100,Bury FC,2-2,1-0,Swindon Town,2015-08-15T14:00Z
2,Sat Aug 15 2015,15:00,BST/+0100,Millwall FC,0-4,0-3,Coventry City,2015-08-15T14:00Z
2,Sat Aug 15 2015,15:00,BST/+0100,Oldham Athletic,1-0,1-0,Fleetwood Town,2015-08-15T14:00Z
2,Sat Aug 15 2015,15:00,BST/+0100,Peterborough United,2-1,2-1,Colchester United,2015-08-15T14:00Z
2,Sat Aug 15 2015,15:00,BST/+0100,Port Vale FC,1-1,1-1,Gillingham FC,2015-08-15T14:00Z
2,Sat Aug 15 2015,15:00,BST/+0100,Scunthorpe United,2-0,1-0,Crewe Alexandra,2015-08-15T14:00Z
2,Sat Aug 15 2015,15:00,BST/+0100,Sheffield United,2-0,1-0,Chesterfield FC,2015-08-15T14:00Z
2,Sat Aug 15 2015,15:00,BST/+0100,Southend United,0-2,0-1,Walsall FC,2015-08-15T14:00Z
2,Sun Aug 16 2015,12:30,BST/+0100,Wigan Athletic,0-0,0-0,Doncaster Rovers,2015-08-16T11:30Z
3,Tue Aug 18 2015,19:30,BST/+0100,Peterborough United,1-3,0-1,Sheffield United,2015-08-18T18:30Z
3,Tue Aug 18 2015,19:45,BST/+0100,Blackpool FC,1-2,1-0,Burton Albion,2015-08-18T18:45Z
3,Tue Aug 18 2015,19:45,BST/+0100,Bradford City,1-2,1-0,Gillingham FC,2015-08-18T18:45Z
3,Tue Aug 18 2015,19:45,BST/+0100,Bury FC,3-4,2-2,Fleetwood Town,2015-08-18T18:45Z
3,Tue Aug 18 2015,19:45,BST/+0100,Colchester United,0-0,0-0,Oldham Athletic,2015-08-18T18:45Z
