Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Wed Apr 21 2004,16:00,-0300,Figueirense SC,1-0,0-0,Internacional,2004-04-21T19:00Z
1,Wed Apr 21 2004,16:00,-0300,Botafogo RJ,1-4,1-2,Goiás GO,2004-04-21T19:00Z
1,Wed Apr 21 2004,16:00,-0300,São Caetano SP,1-0,0-0,Vitória BA,2004-04-21T19:00Z
1,Wed Apr 21 2004,18:00,-0300,Cruzeiro,2-1,1-1,Juventude RS,2004-04-21T21:00Z
1,Wed Apr 21 2004,18:00,-0300,Palmeiras,0-0,0-0,Atlético Mineiro,2004-04-21T21:00Z
1,Wed Apr 21 2004,21:45,-0300,Grêmio Porto Alegre,0-0,0-0,Flamengo RJ,2004-04-22T00:45Z
1,Wed Apr 21 2004,21:45,-0300,Ponte Preta,3-2,1-0,Corinthians SP,2004-04-22T00:45Z
1,Wed Apr 21 2004,21:45,-0300,Paraná Clube,3-2,2-1,Santos FC,2004-04-22T00:45Z
1,Thu Apr 22 2004,20:30,-0300,Paysandu PA,3-3,2-1,Fluminense RJ,2004-04-22T23:30Z
1,Thu Apr 22 2004,20:30,-0300,São Paulo FC,1-0,0-0,Athletico Paranaense,2004-04-22T23:30Z
1,Thu Apr 22 2004,20:30,-0300,Coritiba PR,1-0,1-0,Guarani SP,2004-04-22T23:30Z
1,Thu Apr 22 2004,20:30,-0300,Vasco da Gama RJ,0-1,0-0,Criciúma SC,2004-04-22T23:30Z
2,Sat Apr 24 2004,16:00,-0300,Flamengo RJ,0-0,0-0,Ponte Preta,2004-04-24T19:00Z
2,Sat Apr 24 2004,16:00,-0300,Goiás GO,2-2,1-0,Cruzeiro,2004-04-24T19:00Z
2,Sat Apr 24 2004,16:00,-0300,Juventude RS,1-1,0-0,Grêmio Porto Alegre,2004-04-24T19:00Z
2,Sun Apr 25 2004,16:00,-0300,Internacional,1-0,1-0,Palmeiras,2004-04-25T19:00Z
2,Sun Apr 25 2004,16:00,-0300,Fluminense RJ,1-1,1-1,Coritiba PR,2004-04-25T19:00Z
2,Sun Apr 25 2004,16:00,-0300,Guarani SP,1-1,0-1,São Caetano SP,2004-04-25T19:00Z
2,Sun Apr 25 2004,16:00,-0300,Atlético Mineiro,1-1,0-0,Vasco da Gama RJ,2004-04-25T19:00Z
2,Sun Apr 25 2004,16:00,-0300,Athletico Paranaense,0-3,0-1,Figueirense SC,2004-04-25T19:00Z
2,Sun Apr 25 2004,16:00,-0300,Corinthians SP,2-1,1-0,Paysandu PA,2004-04-25T19:00Z
2,Sun Apr 25 2004,17:00,-0300,Vitória BA,6-1,4-0,Paraná Clube,2004-04-25T20:00Z
2,Sun Apr 25 2004,18:00,-0300,Criciúma SC,1-1,0-1,São Paulo FC,2004-04-25T21:00Z
2,Sun Apr 25 2004,18:00,-0300,Santos FC,2-0,0-0,Botafogo RJ,2004-04-25T21:00Z
3,Wed Apr 28 2004,20:30,-0300,Botafogo RJ,2-2,1-2,Atlético Mineiro,2004-04-28T23:30Z
3,Wed Apr 28 2004,20:30,-0300,Paysandu PA,0-3,0-0,Athletico Paranaense,2004-04-28T23:30Z
3,Wed Apr 28 2004,20:30,-0300,Ponte Preta,2-0,2-0,Goiás GO,2004-04-28T23:30Z
3,Wed Apr 28 2004,20:30,-0300,Cruzeiro,2-2,1-0,Criciúma SC,2004-04-28T23:30Z
3,Wed Apr 28 2004,20:30,-0300,Coritiba PR,1-1,1-0,Internacional,2004-04-28T23:30Z
3,Wed Apr 28 2004,21:45,-0300,Figueirense SC,2-1,1-1,Santos FC,2004-04-29T00:45Z
3,Wed Apr 28 2004,21:45,-0300,Grêmio Porto Alegre,4-0,2-0,Corinthians SP,2004-04-29T00:45Z
3,Wed Apr 28 2004,21:45,-0300,São Paulo FC,1-0,1-0,Fluminense RJ,2004-04-29T00:45Z
3,Thu Apr 29 2004,20:30,-0300,Palmeiras,2-2,2-1,Vitória BA,2004-04-29T23:30Z
3,Thu Apr 29 2004,20:30,-0300,Paraná Clube,2-1,0-1,Flamengo RJ,2004-04-29T23:30Z
3,Thu Apr 29 2004,20:30,-0300,Vasco da Gama RJ,0-1,0-1,Guarani SP,2004-04-29T23:30Z
4,Sat May 1 2004,16:00,-0300,Criciúma SC,1-0,1-0,Botafogo RJ,2004-05-01T19:00Z
4,Sat May 1 2004,16:00,-0300,Internacional,1-0,0-0,Paysandu PA,2004-05-01T19:00Z
4,Sat May 1 2004,18:00,-0300,Goiás GO,4-0,2-0,Grêmio Porto Alegre,2004-05-01T21:00Z
4,Sat May 1 2004,18:00,-0300,Atlético Mineiro,1-2,0-1,Ponte Preta,2004-05-01T21:00Z
