Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,Comments,UTC
5,Wed Jun 1 2016,19:30,-0300,Internacional,1-0,1-0,Athletico Paranaense,,2016-06-01T22:30Z
5,Wed Jun 1 2016,21:00,-0300,Corinthians SP,1-0,0-0,Santos FC,,2016-06-02T00:00Z
5,Wed Jun 1 2016,21:00,-0300,Coritiba PR,3-4,1-2,Chapecoense,,2016-06-02T00:00Z
5,Wed Jun 1 2016,21:00,-0300,Santa Cruz PE,0-1,0-1,Sport Recife PE,,2016-06-02T00:00Z
5,Wed Jun 1 2016,21:45,-0300,Botafogo RJ,0-1,0-1,Cruzeiro,,2016-06-02T00:45Z
5,Wed Jun 1 2016,21:45,-0300,Atlético Mineiro,1-1,1-1,Fluminense RJ,,2016-06-02T00:45Z
5,Wed Jun 1 2016,21:45,-0300,Figueirense SC,1-0,1-0,São Paulo FC,,2016-06-02T00:45Z
5,Thu Jun 2 2016,21:00,-0300,Flamengo RJ,1-0,0-0,Vitória BA,,2016-06-03T00:00Z
5,Thu Jun 2 2016,21:00,-0300,Palmeiras,4-3,1-1,Grêmio Porto Alegre,,2016-06-03T00:00Z
5,Thu Jun 2 2016,19:30,-0300,América MG,1-2,1-2,Ponte Preta,,2016-06-02T22:30Z
6,Sat Jun 4 2016,20:30,-0300,Corinthians SP,2-1,0-1,Coritiba PR,,2016-06-04T23:30Z
6,Sat Jun 4 2016,20:30,-0300,Chapecoense,0-0,0-0,Fluminense RJ,,2016-06-04T23:30Z
6,Sat Jun 4 2016,16:00,-0300,Athletico Paranaense,1-0,0-0,Santa Cruz PE,,2016-06-04T19:00Z
6,Sun Jun 5 2016,11:00,-0300,Santos FC,3-0,2-0,Botafogo RJ,,2016-06-05T14:00Z
6,Sun Jun 5 2016,11:00,-0300,América MG,1-0,0-0,Figueirense SC,,2016-06-05T14:00Z
6,Sun Jun 5 2016,16:00,-0300,Vitória BA,1-0,1-0,Internacional,,2016-06-05T19:00Z
6,Sun Jun 5 2016,16:00,-0300,Flamengo RJ,1-2,1-1,Palmeiras,,2016-06-05T19:00Z
6,Sun Jun 5 2016,16:00,-0300,Grêmio Porto Alegre,1-0,0-0,Ponte Preta,,2016-06-05T19:00Z
6,Sun Jun 5 2016,16:00,-0300,Sport Recife PE,4-4,2-4,Atlético Mineiro,,2016-06-05T19:00Z
6,Sun Jun 5 2016,18:30,-0300,Cruzeiro,0-1,0-1,São Paulo FC,,2016-06-05T21:30Z
7,Sat Jun 11 2016,16:00,-0300,Ponte Preta,2-1,1-0,Chapecoense,,2016-06-11T19:00Z
7,Sat Jun 11 2016,18:30,-0300,Fluminense RJ,1-1,0-1,Grêmio Porto Alegre,,2016-06-11T21:30Z
7,Sat Jun 11 2016,21:00,-0300,São Paulo FC,1-2,1-0,Athletico Paranaense,,2016-06-12T00:00Z
7,Sat Jun 11 2016,16:00,-0300,Internacional,3-1,2-1,América MG,,2016-06-11T19:00Z
7,Sun Jun 12 2016,11:00,-0300,Botafogo RJ,1-1,0-0,Vitória BA,,2016-06-12T14:00Z
7,Sun Jun 12 2016,11:00,-0300,Coritiba PR,3-2,1-1,Sport Recife PE,,2016-06-12T14:00Z
7,Sun Jun 12 2016,16:00,-0300,Palmeiras,1-0,0-0,Corinthians SP,,2016-06-12T19:00Z
7,Sun Jun 12 2016,16:00,-0300,Atlético Mineiro,2-3,1-1,Cruzeiro,,2016-06-12T19:00Z
7,Sun Jun 12 2016,16:00,-0300,Figueirense SC,1-0,1-0,Flamengo RJ,,2016-06-12T19:00Z
7,Sun Jun 12 2016,19:00,-0300,Santa Cruz PE,0-2,0-1,Santos FC,,2016-06-12T22:00Z
8,Wed Jun 15 2016,19:30,-0300,São Paulo FC,2-0,0-0,Vitória BA,,2016-06-15T22:30Z
8,Wed Jun 15 2016,19:30,-0300,Chapecoense,3-3,2-2,Grêmio Porto Alegre,,2016-06-15T22:30Z
8,Wed Jun 15 2016,19:30,-0300,Ponte Preta,3-2,1-1,Athletico Paranaense,,2016-06-15T22:30Z
8,Wed Jun 15 2016,21:00,-0300,Botafogo RJ,3-1,3-0,América MG,,2016-06-16T00:00Z
8,Wed Jun 15 2016,21:00,-0300,Santos FC,2-0,0-0,Sport Recife PE,,2016-06-16T00:00Z
8,Wed Jun 15 2016,21:00,-0300,Santa Cruz PE,1-0,1-0,Figueirense SC,,2016-06-16T00:00Z
8,Wed Jun 15 2016,21:45,-0300,Cruzeiro,0-1,0-1,Flamengo RJ,,2016-06-16T00:45Z
8,Wed Jun 15 2016,21:45,-0300,Coritiba PR,2-2,1-1,Palmeiras,,2016-06-16T00:45Z
8,Thu Jun 16 2016,20:00,-0300,Fluminense RJ,1-0,0-0,Corinthians SP,,2016-06-16T23:00Z
8,Thu Jun 16 2016,19:30,-0300,Internacional,2-0,1-0,Atlético Mineiro,,2016-06-16T22:30Z
9,Sat Jun 18 2016,16:00,-0300,Palmeiras,3-1,2-0,Santa Cruz PE,,2016-06-18T19:00Z
9,Sat Jun 18 2016,18:00,-0300,Athletico Paranaense,1-0,0-0,Santos FC,,2016-06-18T21:00Z
9,Sat Jun 18 2016,21:00,-0300,América MG,2-1,0-0,Coritiba PR,,2016-06-19T00:00Z
9,Sun Jun 19 2016,11:00,-0300,Atlético Mineiro,3-0,2-0,Ponte Preta,,2016-06-19T14:00Z
9,Sun Jun 19 2016,16:00,-0300,Flamengo RJ,2-2,1-1,São Paulo FC,,2016-06-19T19:00Z
9,Sun Jun 19 2016,16:00,-0300,Corinthians SP,3-1,1-1,Botafogo RJ,,2016-06-19T19:00Z
9,Sun Jun 19 2016,16:00,-0300,Figueirense SC,3-2,1-0,Internacional,,2016-06-19T19:00Z
9,Sun Jun 19 2016,16:00,-0300,Sport Recife PE,2-1,1-0,Fluminense RJ,,2016-06-19T19:00Z
9,Sun Jun 19 2016,19:00,-0300,Grêmio Porto Alegre,2-0,1-0,Cruzeiro,,2016-06-19T22:00Z
9,Sun Jun 19 2016,11:00,-0300,Vitória BA,1-2,0-0,Chapecoense,,2016-06-19T14:00Z
10,Tue Jun 21 2016,21:30,-0300,Palmeiras,2-0,2-0,América MG,,2016-06-22T00:30Z
10,Wed Jun 22 2016,19:30,-0300,Ponte Preta,0-4,0-2,Cruzeiro,,2016-06-22T22:30Z
10,Wed Jun 22 2016,21:00,-0300,Botafogo RJ,0-0,0-0,Figueirense SC,,2016-06-23T00:00Z
10,Wed Jun 22 2016,21:00,-0300,Santa Cruz PE,0-1,0-1,Flamengo RJ,,2016-06-23T00:00Z
10,Wed Jun 22 2016,21:45,-0300,Fluminense RJ,2-4,1-2,Santos FC,,2016-06-23T00:45Z
10,Wed Jun 22 2016,21:45,-0300,Atlético Mineiro,2-1,0-0,Corinthians SP,,2016-06-23T00:45Z
10,Thu Jun 23 2016,19:15,-0300,Grêmio Porto Alegre,1-2,0-2,Vitória BA,,2016-06-23T22:15Z
10,Thu Jun 23 2016,21:00,-0300,São Paulo FC,0-0,0-0,Sport Recife PE,,2016-06-24T00:00Z
10,Thu Jun 23 2016,21:30,-0300,Coritiba PR,1-1,0-1,Internacional,,2016-06-24T00:30Z
10,Thu Jun 23 2016,15:00,-0300,Chapecoense,0-0,0-0,Athletico Paranaense,,2016-06-23T18:00Z
11,Sat Jun 25 2016,21:00,-0300,Corinthians SP,2-1,2-0,Santa Cruz PE,,2016-06-26T00:00Z
11,Sat Jun 25 2016,19:00,-0300,Cruzeiro,2-1,1-1,Palmeiras,,2016-06-25T22:00Z
11,Sun Jun 26 2016,11:00,-0300,América MG,0-1,0-1,Atlético Mineiro,,2016-06-26T14:00Z
11,Sun Jun 26 2016,16:00,-0300,Vitória BA,1-1,1-1,Ponte Preta,,2016-06-26T19:00Z
11,Sun Jun 26 2016,16:00,-0300,Flamengo RJ,1-2,0-0,Fluminense RJ,,2016-06-26T19:00Z
11,Sun Jun 26 2016,16:00,-0300,Santos FC,3-0,2-0,São Paulo FC,,2016-06-26T19:00Z
11,Sun Jun 26 2016,16:00,-0300,Internacional,2-3,0-2,Botafogo RJ,,2016-06-26T19:00Z
11,Sun Jun 26 2016,16:00,-0300,Athletico Paranaense,2-0,0-0,Grêmio Porto Alegre,,2016-06-26T19:00Z
11,Sun Jun 26 2016,18:30,-0300,Figueirense SC,0-0,0-0,Coritiba PR,,2016-06-26T21:30Z
11,Sun Jun 26 2016,18:30,-0300,Sport Recife PE,5-1,1-0,Chapecoense,,2016-06-26T21:30Z
12,Wed Jun 29 2016,19:30,-0300,Flamengo RJ,1-0,1-0,Internacional,,2016-06-29T22:30Z
12,Wed Jun 29 2016,19:30,-0300,Grêmio Porto Alegre,3-2,2-0,Santos FC,,2016-06-29T22:30Z
12,Wed Jun 29 2016,21:00,-0300,Coritiba PR,1-0,0-0,Athletico Paranaense,,2016-06-30T00:00Z
12,Wed Jun 29 2016,21:00,-0300,Chapecoense,3-2,1-1,Cruzeiro,,2016-06-30T00:00Z
12,Wed Jun 29 2016,21:45,-0300,São Paulo FC,2-1,2-0,Fluminense RJ,,2016-06-30T00:45Z
12,Wed Jun 29 2016,21:45,-0300,América MG,0-2,0-1,Corinthians SP,,2016-06-30T00:45Z
12,Wed Jun 29 2016,19:30,-0300,Vitória BA,3-2,1-1,Sport Recife PE,,2016-06-29T22:30Z
12,Thu Jun 30 2016,19:30,-0300,Palmeiras,4-0,2-0,Figueirense SC,,2016-06-30T22:30Z
12,Thu Jun 30 2016,19:30,-0300,Santa Cruz PE,0-3,0-2,Ponte Preta,,2016-06-30T22:30Z
12,Thu Jun 30 2016,21:00,-0300,Atlético Mineiro,5-3,2-0,Botafogo RJ,,2016-07-01T00:00Z
13,Sat Jul 2 2016,18:30,-0300,Athletico Paranaense,1-0,0-0,América MG,,2016-07-02T21:30Z
13,Sat Jul 2 2016,16:00,-0300,Fluminense RJ,0-0,0-0,Coritiba PR,,2016-07-02T19:00Z
13,Sun Jul 3 2016,11:00,-0300,Cruzeiro,2-2,1-0,Vitória BA,,2016-07-03T14:00Z
13,Sun Jul 3 2016,11:00,-0300,Internacional,0-1,0-1,Grêmio Porto Alegre,,2016-07-03T14:00Z
13,Sun Jul 3 2016,16:00,-0300,Botafogo RJ,2-1,2-0,Santa Cruz PE,,2016-07-03T19:00Z
13,Sun Jul 3 2016,16:00,-0300,Corinthians SP,4-0,0-0,Flamengo RJ,,2016-07-03T19:00Z
13,Sun Jul 3 2016,16:00,-0300,Santos FC,3-0,0-0,Chapecoense,,2016-07-03T19:00Z
13,Sun Jul 3 2016,16:00,-0300,Ponte Preta,1-0,0-0,São Paulo FC,,2016-07-03T19:00Z
13,Sun Jul 3 2016,19:00,-0300,Figueirense SC,1-1,0-1,Atlético Mineiro,,2016-07-03T22:00Z
13,Mon Jul 4 2016,20:00,-0300,Sport Recife PE,1-3,0-1,Palmeiras,,2016-07-04T23:00Z
14,Sat Jul 9 2016,16:30,-0300,Coritiba PR,0-0,0-0,Botafogo RJ,,2016-07-09T19:30Z
14,Sat Jul 9 2016,16:30,-0300,Chapecoense,0-2,0-0,Corinthians SP,,2016-07-09T19:30Z
14,Sat Jul 9 2016,21:00,-0300,Ponte Preta,2-1,1-1,Sport Recife PE,,2016-07-10T00:00Z
14,Sun Jul 10 2016,11:00,-0300,Flamengo RJ,2-0,1-0,Atlético Mineiro,,2016-07-10T14:00Z
14,Sun Jul 10 2016,11:00,-0300,Grêmio Porto Alegre,2-1,1-0,Figueirense SC,,2016-07-10T14:00Z
14,Sun Jul 10 2016,16:00,-0300,São Paulo FC,3-0,2-0,América MG,,2016-07-10T19:00Z
14,Sun Jul 10 2016,16:00,-0300,Santa Cruz PE,1-0,1-0,Internacional,,2016-07-10T19:00Z
14,Sun Jul 10 2016,19:30,-0300,Vitória BA,0-0,0-0,Fluminense RJ,,2016-07-10T22:30Z
14,Mon Jul 11 2016,20:00,-0300,Cruzeiro,0-3,0-0,Athletico Paranaense,,2016-07-11T23:00Z
14,Tue Jul 12 2016,20:30,-0300,Palmeiras,1-1,1-0,Santos FC,,2016-07-12T23:30Z
15,Sat Jul 16 2016,18:30,-0300,Santos FC,3-1,1-0,Ponte Preta,,2016-07-16T21:30Z
15,Sat Jul 16 2016,16:00,-0300,Botafogo RJ,3-3,1-1,Flamengo RJ,,2016-07-16T19:00Z
15,Sun Jul 17 2016,11:00,-0300,América MG,0-3,0-2,Santa Cruz PE,,2016-07-17T14:00Z
15,Sun Jul 17 2016,16:00,-0300,Fluminense RJ,2-0,2-0,Cruzeiro,,2016-07-17T19:00Z
15,Sun Jul 17 2016,16:00,-0300,Corinthians SP,1-1,1-1,São Paulo FC,,2016-07-17T19:00Z
15,Sun Jul 17 2016,16:00,-0300,Internacional,0-1,0-1,Palmeiras,,2016-07-17T19:00Z
15,Sun Jul 17 2016,16:00,-0300,Athletico Paranaense,1-1,1-0,Vitória BA,,2016-07-17T19:00Z
15,Sun Jul 17 2016,16:00,-0300,Figueirense SC,1-1,1-0,Chapecoense,,2016-07-17T19:00Z
15,Sun Jul 17 2016,18:30,-0300,Sport Recife PE,4-2,2-0,Grêmio Porto Alegre,,2016-07-17T21:30Z
15,Mon Jul 18 2016,20:00,-0300,Atlético Mineiro,2-1,1-0,Coritiba PR,,2016-07-18T23:00Z
16,Sat Jul 23 2016,18:30,-0300,Santa Cruz PE,0-1,0-1,Coritiba PR,,2016-07-23T21:30Z
16,Sat Jul 23 2016,16:00,-0300,Corinthians SP,1-1,0-0,Figueirense SC,,2016-07-23T19:00Z
16,Sun Jul 24 2016,11:00,-0300,Palmeiras,0-1,0-0,Atlético Mineiro,,2016-07-24T14:00Z
16,Sun Jul 24 2016,11:00,-0300,Ponte Preta,2-2,1-1,Internacional,,2016-07-24T14:00Z
16,Sun Jul 24 2016,16:00,-0300,Cruzeiro,1-2,0-1,Sport Recife PE,,2016-07-24T19:00Z
16,Sun Jul 24 2016,16:00,-0300,Grêmio Porto Alegre,1-0,0-0,São Paulo FC,,2016-07-24T19:00Z
16,Sun Jul 24 2016,16:00,-0300,Athletico Paranaense,1-0,1-0,Fluminense RJ,,2016-07-24T19:00Z
16,Sun Jul 24 2016,16:00,-0300,Chapecoense,2-1,1-0,Botafogo RJ,,2016-07-24T19:00Z
16,Sun Jul 24 2016,18:30,-0300,Vitória BA,2-3,1-2,Santos FC,,2016-07-24T21:30Z
16,Mon Jul 25 2016,20:00,-0300,Flamengo RJ,2-1,0-0,América MG,,2016-07-25T23:00Z
17,Sat Jul 30 2016,18:30,-0300,Sport Recife PE,2-0,1-0,Athletico Paranaense,,2016-07-30T21:30Z
17,Sat Jul 30 2016,21:00,-0300,Atlético Mineiro,3-0,1-0,Santa Cruz PE,,2016-07-31T00:00Z
17,Sat Jul 30 2016,18:30,-0300,Figueirense SC,1-0,1-0,Vitória BA,,2016-07-30T21:30Z
17,Sun Jul 31 2016,11:00,-0300,Fluminense RJ,3-0,1-0,Ponte Preta,,2016-07-31T14:00Z
17,Sun Jul 31 2016,11:00,-0300,São Paulo FC,2-2,0-2,Chapecoense,,2016-07-31T14:00Z
17,Sun Jul 31 2016,16:00,-0300,Santos FC,2-0,0-0,Cruzeiro,,2016-07-31T19:00Z
17,Sun Jul 31 2016,16:00,-0300,Internacional,0-1,0-1,Corinthians SP,,2016-07-31T19:00Z
17,Sun Jul 31 2016,16:00,-0300,Coritiba PR,0-2,0-0,Flamengo RJ,,2016-07-31T19:00Z
17,Sun Jul 31 2016,18:30,-0300,Botafogo RJ,3-1,2-0,Palmeiras,,2016-07-31T21:30Z
17,Sun Jul 31 2016,18:30,-0300,América MG,0-0,0-0,Grêmio Porto Alegre,,2016-07-31T21:30Z
18,Wed Aug 3 2016,19:30,-0300,Sport Recife PE,1-1,0-1,América MG,,2016-08-03T22:30Z
18,Wed Aug 3 2016,21:45,-0300,Santos FC,0-0,0-0,Flamengo RJ,,2016-08-04T00:45Z
18,Wed Aug 3 2016,21:45,-0300,Athletico Paranaense,2-0,0-0,Corinthians SP,,2016-08-04T00:45Z
18,Wed Aug 3 2016,19:30,-0300,Vitória BA,3-1,0-0,Coritiba PR,,2016-08-03T22:30Z
18,Thu Aug 4 2016,19:15,-0300,Ponte Preta,2-0,1-0,Botafogo RJ,,2016-08-04T22:15Z
18,Thu Aug 4 2016,19:30,-0300,São Paulo FC,1-2,1-2,Atlético Mineiro,,2016-08-04T22:30Z
18,Thu Aug 4 2016,19:30,-0300,Grêmio Porto Alegre,0-0,0-0,Santa Cruz PE,,2016-08-04T22:30Z
18,Thu Aug 4 2016,21:00,-0300,Cruzeiro,4-2,3-1,Internacional,,2016-08-05T00:00Z
18,Thu Aug 4 2016,21:30,-0300,Chapecoense,1-1,1-0,Palmeiras,,2016-08-05T00:30Z
19,Sat Aug 6 2016,18:30,-0300,Flamengo RJ,1-0,0-0,Athletico Paranaense,,2016-08-06T21:30Z
19,Sun Aug 7 2016,11:00,-0300,América MG,1-0,0-0,Santos FC,,2016-08-07T14:00Z
19,Sun Aug 7 2016,16:00,-0300,Palmeiras,2-1,1-0,Vitória BA,,2016-08-07T19:00Z
19,Sun Aug 7 2016,16:00,-0300,Coritiba PR,3-1,1-1,Ponte Preta,,2016-08-07T19:00Z
19,Sun Aug 7 2016,16:15,-0300,Internacional,2-2,1-1,Fluminense RJ,,2016-08-07T19:15Z
19,Sun Aug 7 2016,16:15,-0300,Santa Cruz PE,1-2,0-1,São Paulo FC,,2016-08-07T19:15Z
19,Sun Aug 7 2016,18:30,-0300,Figueirense SC,1-1,0-0,Sport Recife PE,,2016-08-07T21:30Z
19,Mon Aug 8 2016,21:00,-0300,Corinthians SP,1-1,1-0,Cruzeiro,,2016-08-09T00:00Z
19,Mon Aug 8 2016,20:00,-0300,Atlético Mineiro,3-1,2-0,Chapecoense,,2016-08-08T23:00Z
20,Sat Aug 13 2016,18:30,-0300,Ponte Preta,2-0,0-0,Figueirense SC,,2016-08-13T21:30Z
20,Sat Aug 13 2016,16:00,-0300,Sport Recife PE,1-0,1-0,Flamengo RJ,,2016-08-13T19:00Z
20,Sun Aug 14 2016,18:30,-0300,Athletico Paranaense,0-1,0-1,Palmeiras,,2016-08-14T21:30Z
20,Sun Aug 14 2016,11:00,-0300,Fluminense RJ,1-0,0-0,América MG,,2016-08-14T14:00Z
20,Sun Aug 14 2016,11:00,-0300,Grêmio Porto Alegre,3-0,1-0,Corinthians SP,,2016-08-14T14:00Z
20,Sun Aug 14 2016,16:00,-0300,Vitória BA,2-2,1-1,Santa Cruz PE,,2016-08-14T19:00Z
20,Sun Aug 14 2016,16:00,-0300,Santos FC,3-0,1-0,Atlético Mineiro,,2016-08-14T19:00Z
20,Sun Aug 14 2016,16:15,-0300,São Paulo FC,0-1,0-0,Botafogo RJ,,2016-08-14T19:15Z
20,Sun Aug 14 2016,16:00,-0300,Cruzeiro,2-2,1-2,Coritiba PR,,2016-08-14T19:00Z
20,Mon Aug 15 2016,20:00,-0300,Chapecoense,1-0,0-0,Internacional,,2016-08-15T23:00Z
21,Fri Aug 19 2016,21:30,-0300,América MG,1-2,1-0,Chapecoense,,2016-08-20T00:30Z
21,Sat Aug 20 2016,21:00,-0300,Botafogo RJ,3-0,1-0,Sport Recife PE,,2016-08-21T00:00Z
21,Sun Aug 21 2016,16:00,-0300,Internacional,1-1,0-1,São Paulo FC,,2016-08-21T19:00Z
21,Sun Aug 21 2016,18:00,-0300,Coritiba PR,2-1,0-0,Santos FC,,2016-08-21T21:00Z
21,Sun Aug 21 2016,11:00,-0300,Flamengo RJ,2-1,1-0,Grêmio Porto Alegre,,2016-08-21T14:00Z
21,Sun Aug 21 2016,11:00,-0300,Atlético Mineiro,1-0,1-0,Athletico Paranaense,,2016-08-21T14:00Z
21,Sun Aug 21 2016,16:00,-0300,Palmeiras,2-2,1-0,Ponte Preta,,2016-08-21T19:00Z
21,Sun Aug 21 2016,16:00,-0300,Santa Cruz PE,0-1,0-1,Fluminense RJ,,2016-08-21T19:00Z
21,Sun Aug 21 2016,18:30,-0300,Figueirense SC,1-2,0-1,Cruzeiro,,2016-08-21T21:30Z
21,Mon Aug 22 2016,20:00,-0300,Corinthians SP,2-1,0-1,Vitória BA,,2016-08-22T23:00Z
22,Sat Aug 27 2016,16:00,-0300,Ponte Preta,2-0,1-0,Corinthians SP,,2016-08-27T19:00Z
22,Sun Aug 28 2016,16:00,-0300,São Paulo FC,0-0,0-0,Coritiba PR,,2016-08-28T19:00Z
22,Sun Aug 28 2016,18:30,-0300,Sport Recife PE,1-1,0-1,Internacional,,2016-08-28T21:30Z
22,Sun Aug 28 2016,11:00,-0300,Santos FC,0-1,0-0,Figueirense SC,,2016-08-28T14:00Z
22,Sun Aug 28 2016,11:00,-0300,Cruzeiro,2-0,0-0,Santa Cruz PE,,2016-08-28T14:00Z
22,Sun Aug 28 2016,16:00,-0300,Fluminense RJ,0-2,0-2,Palmeiras,,2016-08-28T19:00Z
22,Sun Aug 28 2016,16:00,-0300,Chapecoense,1-3,1-1,Flamengo RJ,,2016-08-28T19:00Z
22,Sun Aug 28 2016,16:00,-0300,Grêmio Porto Alegre,1-1,0-0,Atlético Mineiro,,2016-08-28T19:00Z
22,Sun Aug 28 2016,18:30,-0300,Vitória BA,2-1,1-0,América MG,,2016-08-28T21:30Z
22,Mon Aug 29 2016,20:00,-0300,Athletico Paranaense,1-0,1-0,Botafogo RJ,,2016-08-29T23:00Z
18,Sat Sep 3 2016,16:00,-0300,Fluminense RJ,3-2,2-0,Figueirense SC,,2016-09-03T19:00Z
19,Sun Sep 4 2016,16:00,-0300,Botafogo RJ,2-1,2-0,Grêmio Porto Alegre,,2016-09-04T19:00Z
23,Wed Sep 7 2016,16:00,-0300,Botafogo RJ,1-0,0-0,Fluminense RJ,,2016-09-07T19:00Z
23,Wed Sep 7 2016,16:00,-0300,Figueirense SC,1-0,1-0,Athletico Paranaense,,2016-09-07T19:00Z
23,Wed Sep 7 2016,16:00,-0300,Santa Cruz PE,2-2,0-1,Chapecoense,,2016-09-07T19:00Z
23,Wed Sep 7 2016,19:30,-0300,Atlético Mineiro,2-1,1-0,Vitória BA,,2016-09-07T22:30Z
23,Wed Sep 7 2016,21:45,-0300,Flamengo RJ,2-1,1-0,Ponte Preta,,2016-09-08T00:45Z
23,Wed Sep 7 2016,21:45,-0300,Palmeiras,2-1,0-0,São Paulo FC,,2016-09-08T00:45Z
23,Wed Sep 7 2016,21:45,-0300,Coritiba PR,4-0,4-0,Grêmio Porto Alegre,,2016-09-08T00:45Z
23,Thu Sep 8 2016,21:00,-0300,Internacional,2-1,1-1,Santos FC,,2016-09-09T00:00Z
23,Thu Sep 8 2016,21:00,-0300,América MG,0-2,0-1,Cruzeiro,,2016-09-09T00:00Z
23,Thu Sep 8 2016,19:30,-0300,Corinthians SP,3-0,0-0,Sport Recife PE,,2016-09-08T22:30Z
24,Sat Sep 10 2016,18:30,-0300,Vitória BA,1-2,1-1,Flamengo RJ,,2016-09-10T21:30Z
24,Sun Sep 11 2016,11:00,-0300,São Paulo FC,3-1,1-0,Figueirense SC,,2016-09-11T14:00Z
