Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Fri May 28 2021,19:00,-0300,Guarani SP,1-1,1-1,Vitória BA,2021-05-28T22:00Z
1,Fri May 28 2021,21:30,-0300,Náutico PE,1-0,1-0,CSA AL,2021-05-29T00:30Z
1,Fri May 28 2021,21:30,-0300,Vila Nova GO,1-1,0-0,Botafogo RJ,2021-05-29T00:30Z
1,Fri May 28 2021,16:00,-0300,Brasil de Pelotas RS,0-0,0-0,Londrina PR,2021-05-28T19:00Z
1,Sat May 29 2021,11:00,-0300,Vasco da Gama RJ,0-2,0-2,Operário Ferroviário PR,2021-05-29T14:00Z
1,Sat May 29 2021,16:00,-0300,CR Brasil AL,2-2,1-2,Remo PA,2021-05-29T19:00Z
1,Sat May 29 2021,16:30,-0300,Confiança SE,3-1,1-0,Cruzeiro,2021-05-29T19:30Z
1,Sat May 29 2021,18:15,-0300,Coritiba PR,2-0,1-0,Avaí SC,2021-05-29T21:15Z
1,Sun May 30 2021,11:00,-0300,Brusque SC,2-1,1-0,Ponte Preta,2021-05-30T14:00Z
1,Mon May 31 2021,20:00,-0300,Sampaio Corrêa MA,0-0,0-0,Goiás GO,2021-05-31T23:00Z
2,Tue Jun 1 2021,19:00,-0300,Operário Ferroviário PR,2-5,1-3,Guarani SP,2021-06-01T22:00Z
2,Fri Jun 4 2021,17:30,-0300,Goiás GO,2-0,1-0,Confiança SE,2021-06-04T20:30Z
2,Sat Jun 5 2021,16:30,-0300,CSA AL,0-0,0-0,Sampaio Corrêa MA,2021-06-05T19:30Z
2,Sat Jun 5 2021,19:00,-0300,Remo PA,1-0,1-0,Brasil de Pelotas RS,2021-06-05T22:00Z
2,Sat Jun 5 2021,21:00,-0300,Botafogo RJ,2-0,0-0,Coritiba PR,2021-06-06T00:00Z
2,Sat Jun 5 2021,11:00,-0300,Londrina PR,0-1,0-1,Brusque SC,2021-06-05T14:00Z
2,Sun Jun 6 2021,16:00,-0300,Ponte Preta,1-1,0-0,Vasco da Gama RJ,2021-06-06T19:00Z
2,Sun Jun 6 2021,18:15,-0300,Cruzeiro,3-4,1-2,CR Brasil AL,2021-06-06T21:15Z
2,Sun Jun 6 2021,20:30,-0300,Avaí SC,1-1,0-0,Vila Nova GO,2021-06-06T23:30Z
2,Mon Jun 7 2021,20:00,-0300,Vitória BA,0-1,0-0,Náutico PE,2021-06-07T23:00Z
3,Fri Jun 11 2021,21:30,-0300,Guarani SP,1-3,0-0,Náutico PE,2021-06-12T00:30Z
3,Fri Jun 11 2021,19:00,-0300,Sampaio Corrêa MA,1-0,0-0,Ponte Preta,2021-06-11T22:00Z
3,Sat Jun 12 2021,16:30,-0300,CR Brasil AL,3-2,2-2,Confiança SE,2021-06-12T19:30Z
3,Sat Jun 12 2021,19:00,-0300,Brasil de Pelotas RS,1-2,1-0,Vasco da Gama RJ,2021-06-12T22:00Z
3,Sat Jun 12 2021,19:00,-0300,Vila Nova GO,1-0,1-0,CSA AL,2021-06-12T22:00Z
3,Sat Jun 12 2021,21:00,-0300,Cruzeiro,1-1,0-1,Goiás GO,2021-06-13T00:00Z
3,Sun Jun 13 2021,16:00,-0300,Botafogo RJ,3-0,1-0,Remo PA,2021-06-13T19:00Z
3,Sun Jun 13 2021,20:30,-0300,Coritiba PR,1-1,1-0,Londrina PR,2021-06-13T23:30Z
3,Sun Jun 13 2021,20:30,-0300,Vitória BA,0-0,0-0,Operário Ferroviário PR,2021-06-13T23:30Z
3,Sun Jun 13 2021,16:00,-0300,Avaí SC,1-2,0-0,Brusque SC,2021-06-13T19:00Z
4,Tue Jun 15 2021,19:00,-0300,Náutico PE,2-0,1-0,Vila Nova GO,2021-06-15T22:00Z
4,Tue Jun 15 2021,21:30,-0300,Confiança SE,1-1,1-1,Brasil de Pelotas RS,2021-06-16T00:30Z
4,Tue Jun 15 2021,21:30,-0300,Goiás GO,1-0,1-0,CR Brasil AL,2021-06-16T00:30Z
4,Tue Jun 15 2021,19:00,-0300,CSA AL,1-1,0-0,Guarani SP,2021-06-15T22:00Z
