Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat May 19 2012,18:30,-0300,Sport Recife PE,1-1,0-0,Flamengo RJ,2012-05-19T21:30Z
1,Sat May 19 2012,21:00,-0300,Figueirense SC,2-1,0-0,Náutico PE,2012-05-20T00:00Z
1,Sat May 19 2012,18:30,-0300,Palmeiras,1-1,1-0,Portuguesa SP,2012-05-19T21:30Z
1,Sun May 20 2012,16:00,-0300,Botafogo RJ,4-2,0-1,São Paulo FC,2012-05-20T19:00Z
1,Sun May 20 2012,16:00,-0300,Corinthians SP,0-1,0-0,Fluminense RJ,2012-05-20T19:00Z
1,Sun May 20 2012,16:00,-0300,Internacional,2-0,2-0,Coritiba PR,2012-05-20T19:00Z
1,Sun May 20 2012,16:00,-0300,Ponte Preta,0-1,0-0,Atlético Mineiro,2012-05-20T19:00Z
1,Sun May 20 2012,18:30,-0300,Vasco da Gama RJ,2-1,1-1,Grêmio Porto Alegre,2012-05-20T21:30Z
1,Sun May 20 2012,18:30,-0300,Cruzeiro,0-0,0-0,Atlético Goianiense,2012-05-20T21:30Z
1,Sun May 20 2012,18:30,-0300,Bahia BA,0-0,0-0,Santos FC,2012-05-20T21:30Z
2,Sat May 26 2012,18:30,-0300,Flamengo RJ,3-3,2-1,Internacional,2012-05-26T21:30Z
2,Sat May 26 2012,18:30,-0300,Portuguesa SP,0-1,0-1,Vasco da Gama RJ,2012-05-26T21:30Z
2,Sat May 26 2012,18:30,-0300,Atlético Goianiense,1-1,1-0,Ponte Preta,2012-05-26T21:30Z
2,Sat May 26 2012,21:00,-0300,Náutico PE,0-0,0-0,Cruzeiro,2012-05-27T00:00Z
2,Sun May 27 2012,16:00,-0300,São Paulo FC,1-0,0-0,Bahia BA,2012-05-27T19:00Z
2,Sun May 27 2012,16:00,-0300,Atlético Mineiro,1-0,0-0,Corinthians SP,2012-05-27T19:00Z
2,Sun May 27 2012,16:00,-0300,Coritiba PR,2-3,1-2,Botafogo RJ,2012-05-27T19:00Z
2,Sun May 27 2012,18:30,-0300,Fluminense RJ,2-2,1-0,Figueirense SC,2012-05-27T21:30Z
2,Sun May 27 2012,18:30,-0300,Grêmio Porto Alegre,1-0,0-0,Palmeiras,2012-05-27T21:30Z
2,Sun May 27 2012,16:00,-0300,Santos FC,0-0,0-0,Sport Recife PE,2012-05-27T19:00Z
3,Wed Jun 6 2012,19:30,-0300,Sport Recife PE,2-1,1-1,Palmeiras,2012-06-06T22:30Z
3,Wed Jun 6 2012,19:30,-0300,Atlético Goianiense,0-1,0-0,Grêmio Porto Alegre,2012-06-06T22:30Z
3,Wed Jun 6 2012,20:30,-0300,Vasco da Gama RJ,4-2,2-0,Náutico PE,2012-06-06T23:30Z
3,Wed Jun 6 2012,20:30,-0300,Atlético Mineiro,1-1,0-0,Bahia BA,2012-06-06T23:30Z
3,Wed Jun 6 2012,20:30,-0300,Coritiba PR,2-0,2-0,Portuguesa SP,2012-06-06T23:30Z
3,Wed Jun 6 2012,21:50,-0300,Santos FC,1-1,1-1,Fluminense RJ,2012-06-07T00:50Z
3,Wed Jun 6 2012,21:50,-0300,Internacional,1-0,1-0,São Paulo FC,2012-06-07T00:50Z
3,Wed Jun 6 2012,21:50,-0300,Ponte Preta,2-2,1-1,Flamengo RJ,2012-06-07T00:50Z
3,Thu Jun 7 2012,21:00,-0300,Corinthians SP,1-1,1-0,Figueirense SC,2012-06-08T00:00Z
3,Thu Jun 7 2012,21:00,-0300,Botafogo RJ,2-3,1-0,Cruzeiro,2012-06-08T00:00Z
4,Sat Jun 9 2012,21:00,-0300,Palmeiras,0-1,0-0,Atlético Mineiro,2012-06-10T00:00Z
4,Sat Jun 9 2012,18:30,-0300,Flamengo RJ,3-1,2-1,Coritiba PR,2012-06-09T21:30Z
