Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Fri May 8 2015,19:30,-0300,Atlético Goianiense,1-0,0-0,Boa Esporte MG,2015-05-08T22:30Z
1,Fri May 8 2015,21:00,-0300,Paraná Clube,1-0,1-0,Ceará CE,2015-05-09T00:00Z
1,Fri May 8 2015,21:50,-0300,Mogi Mirim SP,1-2,0-0,Criciúma SC,2015-05-09T00:50Z
1,Fri May 8 2015,19:30,-0300,ABC RN,0-1,0-0,Oeste SP,2015-05-08T22:30Z
1,Sat May 9 2015,16:30,-0300,Vitória BA,0-2,0-1,Sampaio Corrêa MA,2015-05-09T19:30Z
1,Sat May 9 2015,16:30,-0300,Macaé Esporte RJ,2-0,1-0,Santa Cruz PE,2015-05-09T19:30Z
1,Sat May 9 2015,16:30,-0300,América MG,1-1,0-1,Bahia BA,2015-05-09T19:30Z
1,Sat May 9 2015,16:30,-0300,Náutico PE,1-0,1-0,Luverdense MT,2015-05-09T19:30Z
1,Sat May 9 2015,21:00,-0300,Paysandu PA,0-1,0-0,Botafogo RJ,2015-05-10T00:00Z
1,Sat May 9 2015,21:00,-0300,CR Brasil AL,2-0,1-0,CA Bragantino,2015-05-10T00:00Z
2,Fri May 15 2015,19:30,-0300,Bahia BA,4-1,2-1,Mogi Mirim SP,2015-05-15T22:30Z
2,Fri May 15 2015,19:30,-0300,Sampaio Corrêa MA,3-1,1-0,Macaé Esporte RJ,2015-05-15T22:30Z
2,Fri May 15 2015,19:30,-0300,Santa Cruz PE,4-1,1-1,Paraná Clube,2015-05-15T22:30Z
2,Fri May 15 2015,21:50,-0300,Criciúma SC,0-2,0-0,ABC RN,2015-05-16T00:50Z
2,Sat May 16 2015,16:30,-0300,CA Bragantino,1-0,0-0,Paysandu PA,2015-05-16T19:30Z
2,Sat May 16 2015,16:30,-0300,Boa Esporte MG,0-1,0-0,Náutico PE,2015-05-16T19:30Z
2,Sat May 16 2015,16:30,-0300,Oeste SP,1-2,1-2,Vitória BA,2015-05-16T19:30Z
2,Sat May 16 2015,21:00,-0300,Ceará CE,2-0,0-0,Atlético Goianiense,2015-05-17T00:00Z
2,Sat May 16 2015,21:00,-0300,Luverdense MT,1-0,1-0,América MG,2015-05-17T00:00Z
2,Sat May 16 2015,16:30,-0300,Botafogo RJ,4-1,1-0,CR Brasil AL,2015-05-16T19:30Z
3,Tue May 19 2015,19:30,-0300,Macaé Esporte RJ,4-2,4-0,Oeste SP,2015-05-19T22:30Z
3,Tue May 19 2015,21:50,-0300,Náutico PE,2-0,2-0,Criciúma SC,2015-05-20T00:50Z
3,Fri May 22 2015,21:50,-0300,Mogi Mirim SP,1-1,0-1,Sampaio Corrêa MA,2015-05-23T00:50Z
3,Fri May 22 2015,19:30,-0300,Vitória BA,4-1,1-0,CA Bragantino,2015-05-22T22:30Z
3,Sat May 23 2015,16:30,-0300,América MG,4-1,4-1,Santa Cruz PE,2015-05-23T19:30Z
3,Sat May 23 2015,16:30,-0300,Paraná Clube,1-1,0-0,Boa Esporte MG,2015-05-23T19:30Z
3,Sat May 23 2015,16:30,-0300,Paysandu PA,2-1,1-0,Ceará CE,2015-05-23T19:30Z
3,Sat May 23 2015,16:30,-0300,Atlético Goianiense,0-0,0-0,Botafogo RJ,2015-05-23T19:30Z
3,Sat May 23 2015,21:00,-0300,ABC RN,1-1,1-1,Luverdense MT,2015-05-24T00:00Z
3,Sat May 23 2015,21:00,-0300,CR Brasil AL,0-3,0-2,Bahia BA,2015-05-24T00:00Z
4,Tue May 26 2015,19:30,-0300,Ceará CE,1-1,1-1,CR Brasil AL,2015-05-26T22:30Z
4,Fri May 29 2015,19:30,-0300,CA Bragantino,0-1,0-0,América MG,2015-05-29T22:30Z
4,Fri May 29 2015,19:30,-0300,Santa Cruz PE,0-1,0-1,ABC RN,2015-05-29T22:30Z
4,Fri May 29 2015,21:50,-0300,Bahia BA,1-0,1-0,Paraná Clube,2015-05-30T00:50Z
4,Sat May 30 2015,16:30,-0300,Boa Esporte MG,0-1,0-0,Paysandu PA,2015-05-30T19:30Z
4,Sat May 30 2015,16:30,-0300,Criciúma SC,1-0,0-0,Atlético Goianiense,2015-05-30T19:30Z
4,Sat May 30 2015,16:30,-0300,Sampaio Corrêa MA,1-1,0-0,Náutico PE,2015-05-30T19:30Z
4,Sat May 30 2015,21:00,-0300,Luverdense MT,1-2,1-0,Macaé Esporte RJ,2015-05-31T00:00Z
4,Sat May 30 2015,21:00,-0300,Oeste SP,0-0,0-0,Mogi Mirim SP,2015-05-31T00:00Z
4,Sat May 30 2015,16:30,-0300,Botafogo RJ,2-0,2-0,Vitória BA,2015-05-30T19:30Z
5,Tue Jun 2 2015,19:30,-0300,Vitória BA,2-1,1-0,Criciúma SC,2015-06-02T22:30Z
5,Tue Jun 2 2015,19:30,-0300,Mogi Mirim SP,0-2,0-1,Boa Esporte MG,2015-06-02T22:30Z
5,Tue Jun 2 2015,19:30,-0300,América MG,1-0,0-0,Sampaio Corrêa MA,2015-06-02T22:30Z
5,Tue Jun 2 2015,19:30,-0300,Paysandu PA,2-1,1-1,Santa Cruz PE,2015-06-02T22:30Z
5,Tue Jun 2 2015,19:30,-0300,Náutico PE,2-0,1-0,Ceará CE,2015-06-02T22:30Z
5,Tue Jun 2 2015,19:30,-0300,ABC RN,1-1,1-0,CA Bragantino,2015-06-02T22:30Z
5,Tue Jun 2 2015,21:50,-0300,Macaé Esporte RJ,0-0,0-0,Bahia BA,2015-06-03T00:50Z
5,Tue Jun 2 2015,21:50,-0300,Paraná Clube,1-2,1-1,Botafogo RJ,2015-06-03T00:50Z
5,Tue Jun 2 2015,21:50,-0300,Atlético Goianiense,0-1,0-0,Luverdense MT,2015-06-03T00:50Z
5,Tue Jun 2 2015,21:50,-0300,CR Brasil AL,3-0,1-0,Oeste SP,2015-06-03T00:50Z
6,Fri Jun 5 2015,19:30,-0300,Náutico PE,2-1,1-0,América MG,2015-06-05T22:30Z
6,Fri Jun 5 2015,21:50,-0300,Botafogo RJ,3-0,1-0,Mogi Mirim SP,2015-06-06T00:50Z
6,Fri Jun 5 2015,19:30,-0300,Vitória BA,3-1,1-1,Atlético Goianiense,2015-06-05T22:30Z
6,Sat Jun 6 2015,16:30,-0300,CA Bragantino,2-0,1-0,Bahia BA,2015-06-06T19:30Z
6,Sat Jun 6 2015,16:30,-0300,Criciúma SC,0-3,0-0,Macaé Esporte RJ,2015-06-06T19:30Z
6,Sat Jun 6 2015,16:30,-0300,Ceará CE,1-3,1-1,Sampaio Corrêa MA,2015-06-06T19:30Z
