Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,Comments,UTC
3,Sat Aug 10 2019,15:00,BST/+0100,Maidenhead United,0-1,0-0,Hartlepool United,,2019-08-10T14:00Z
3,Sat Aug 10 2019,15:00,BST/+0100,Solihull Moors,2-1,1-0,Aldershot Town,,2019-08-10T14:00Z
3,Sat Aug 10 2019,15:00,BST/+0100,Sutton United,2-2,1-2,Chorley FC,,2019-08-10T14:00Z
3,Sat Aug 10 2019,15:00,BST/+0100,Woking FC,1-0,1-0,Harrogate Town,,2019-08-10T14:00Z
3,Sat Aug 10 2019,15:00,BST/+0100,Yeovil Town,1-1,1-0,Stockport County,,2019-08-10T14:00Z
3,Sat Aug 10 2019,17:20,BST/+0100,Notts County,1-2,1-1,Barnet FC,,2019-08-10T16:20Z
4,Tue Aug 13 2019,19:45,BST/+0100,Aldershot Town,0-1,0-1,Bromley FC,,2019-08-13T18:45Z
4,Tue Aug 13 2019,19:45,BST/+0100,Barnet FC,0-1,0-0,Dover Athletic,,2019-08-13T18:45Z
4,Tue Aug 13 2019,19:45,BST/+0100,Chesterfield FC,1-2,0-0,Woking FC,,2019-08-13T18:45Z
4,Tue Aug 13 2019,19:45,BST/+0100,Chorley FC,1-6,0-2,Solihull Moors,,2019-08-13T18:45Z
4,Tue Aug 13 2019,19:45,BST/+0100,Dagenham & Redbridge,0-3,0-1,Boreham Wood,,2019-08-13T18:45Z
4,Tue Aug 13 2019,19:45,BST/+0100,Eastleigh FC,1-1,1-1,Sutton United,,2019-08-13T18:45Z
4,Tue Aug 13 2019,19:45,BST/+0100,Ebbsfleet United,1-3,0-1,Yeovil Town,,2019-08-13T18:45Z
4,Tue Aug 13 2019,19:45,BST/+0100,Harrogate Town,0-2,0-1,Notts County,,2019-08-13T18:45Z
4,Tue Aug 13 2019,19:45,BST/+0100,Hartlepool United,2-2,1-0,AFC Fylde,,2019-08-13T18:45Z
4,Tue Aug 13 2019,19:45,BST/+0100,Stockport County,3-2,0-1,Barrow AFC,,2019-08-13T18:45Z
4,Tue Aug 13 2019,19:45,BST/+0100,Torquay United,0-2,0-1,Maidenhead United,,2019-08-13T18:45Z
4,Tue Aug 13 2019,19:45,BST/+0100,Wrexham AFC,1-0,0-0,Halifax Town,,2019-08-13T18:45Z
5,Sat Aug 17 2019,15:00,BST/+0100,AFC Fylde,1-4,0-2,Woking FC,,2019-08-17T14:00Z
5,Sat Aug 17 2019,15:00,BST/+0100,Aldershot Town,1-1,1-0,Halifax Town,,2019-08-17T14:00Z
5,Sat Aug 17 2019,15:00,BST/+0100,Barnet FC,2-2,1-1,Chesterfield FC,,2019-08-17T14:00Z
5,Sat Aug 17 2019,15:00,BST/+0100,Boreham Wood,0-1,0-0,Sutton United,,2019-08-17T14:00Z
5,Sat Aug 17 2019,15:00,BST/+0100,Dagenham & Redbridge,4-2,2-2,Harrogate Town,,2019-08-17T14:00Z
5,Sat Aug 17 2019,15:00,BST/+0100,Dover Athletic,1-2,0-0,Torquay United,,2019-08-17T14:00Z
5,Sat Aug 17 2019,15:00,BST/+0100,Hartlepool United,2-3,2-2,Bromley FC,,2019-08-17T14:00Z
5,Sat Aug 17 2019,15:00,BST/+0100,Maidenhead United,4-1,2-1,Chorley FC,,2019-08-17T14:00Z
5,Sat Aug 17 2019,15:00,BST/+0100,Solihull Moors,2-1,1-1,Ebbsfleet United,,2019-08-17T14:00Z
5,Sat Aug 17 2019,15:00,BST/+0100,Stockport County,2-0,0-0,Eastleigh FC,,2019-08-17T14:00Z
5,Sat Aug 17 2019,17:20,BST/+0100,Barrow AFC,1-0,0-0,Yeovil Town,,2019-08-17T16:20Z
5,Sun Aug 18 2019,15:00,BST/+0100,Notts County,1-1,0-0,Wrexham AFC,,2019-08-18T14:00Z
6,Sat Aug 24 2019,15:00,BST/+0100,Bromley FC,1-0,1-0,Boreham Wood,,2019-08-24T14:00Z
6,Sat Aug 24 2019,15:00,BST/+0100,Chesterfield FC,2-2,1-2,Barrow AFC,,2019-08-24T14:00Z
6,Sat Aug 24 2019,15:00,BST/+0100,Chorley FC,0-0,0-0,Hartlepool United,,2019-08-24T14:00Z
6,Sat Aug 24 2019,15:00,BST/+0100,Eastleigh FC,1-1,0-1,Dagenham & Redbridge,,2019-08-24T14:00Z
6,Sat Aug 24 2019,15:00,BST/+0100,Ebbsfleet United,2-2,1-1,Notts County,,2019-08-24T14:00Z
6,Sat Aug 24 2019,15:00,BST/+0100,Halifax Town,4-1,2-1,AFC Fylde,,2019-08-24T14:00Z
6,Sat Aug 24 2019,15:00,BST/+0100,Harrogate Town,2-1,0-0,Stockport County,,2019-08-24T14:00Z
6,Sat Aug 24 2019,15:00,BST/+0100,Sutton United,1-2,1-1,Dover Athletic,,2019-08-24T14:00Z
6,Sat Aug 24 2019,15:00,BST/+0100,Woking FC,2-0,2-0,Solihull Moors,,2019-08-24T14:00Z
6,Sat Aug 24 2019,15:00,BST/+0100,Wrexham AFC,1-1,1-1,Barnet FC,,2019-08-24T14:00Z
6,Sat Aug 24 2019,15:00,BST/+0100,Yeovil Town,1-2,0-0,Maidenhead United,,2019-08-24T14:00Z
6,Sat Aug 24 2019,17:20,BST/+0100,Torquay United,2-0,1-0,Aldershot Town,,2019-08-24T16:20Z
7,Mon Aug 26 2019,15:00,BST/+0100,AFC Fylde,0-0,0-0,Harrogate Town,,2019-08-26T14:00Z
7,Mon Aug 26 2019,15:00,BST/+0100,Aldershot Town,1-1,0-0,Sutton United,,2019-08-26T14:00Z
7,Mon Aug 26 2019,15:00,BST/+0100,Barnet FC,2-2,0-2,Torquay United,,2019-08-26T14:00Z
7,Mon Aug 26 2019,15:00,BST/+0100,Barrow AFC,1-2,1-0,Halifax Town,,2019-08-26T14:00Z
7,Mon Aug 26 2019,15:00,BST/+0100,Boreham Wood,1-2,0-2,Ebbsfleet United,,2019-08-26T14:00Z
7,Mon Aug 26 2019,15:00,BST/+0100,Dagenham & Redbridge,3-2,0-0,Yeovil Town,,2019-08-26T14:00Z
7,Mon Aug 26 2019,15:00,BST/+0100,Dover Athletic,1-2,1-1,Woking FC,,2019-08-26T14:00Z
7,Mon Aug 26 2019,15:00,BST/+0100,Hartlepool United,4-2,1-1,Wrexham AFC,,2019-08-26T14:00Z
7,Mon Aug 26 2019,15:00,BST/+0100,Maidenhead United,1-2,0-0,Bromley FC,,2019-08-26T14:00Z
7,Mon Aug 26 2019,15:00,BST/+0100,Notts County,5-1,1-1,Chorley FC,,2019-08-26T14:00Z
7,Mon Aug 26 2019,15:00,BST/+0100,Stockport County,2-0,0-0,Chesterfield FC,,2019-08-26T14:00Z
7,Mon Aug 26 2019,19:45,BST/+0100,Solihull Moors,1-2,0-1,Eastleigh FC,,2019-08-26T18:45Z
8,Sat Aug 31 2019,15:00,BST/+0100,Bromley FC,2-2,1-2,AFC Fylde,,2019-08-31T14:00Z
8,Sat Aug 31 2019,15:00,BST/+0100,Chesterfield FC,1-1,0-1,Dagenham & Redbridge,,2019-08-31T14:00Z
8,Sat Aug 31 2019,15:00,BST/+0100,Eastleigh FC,1-2,0-1,Barnet FC,,2019-08-31T14:00Z
8,Sat Aug 31 2019,15:00,BST/+0100,Ebbsfleet United,1-2,0-1,Aldershot Town,,2019-08-31T14:00Z
8,Sat Aug 31 2019,15:00,BST/+0100,Halifax Town,2-1,1-0,Solihull Moors,,2019-08-31T14:00Z
8,Sat Aug 31 2019,15:00,BST/+0100,Harrogate Town,0-2,0-0,Dover Athletic,,2019-08-31T14:00Z
8,Sat Aug 31 2019,15:00,BST/+0100,Sutton United,0-3,0-0,Maidenhead United,,2019-08-31T14:00Z
8,Sat Aug 31 2019,15:00,BST/+0100,Torquay United,1-2,0-1,Hartlepool United,,2019-08-31T14:00Z
8,Sat Aug 31 2019,15:00,BST/+0100,Woking FC,3-2,0-1,Barrow AFC,,2019-08-31T14:00Z
8,Sat Aug 31 2019,15:00,BST/+0100,Wrexham AFC,1-2,0-2,Stockport County,,2019-08-31T14:00Z
8,Sat Aug 31 2019,15:00,BST/+0100,Yeovil Town,3-1,1-0,Notts County,,2019-08-31T14:00Z
8,Sat Aug 31 2019,17:20,BST/+0100,Chorley FC,1-3,0-2,Boreham Wood,,2019-08-31T16:20Z
9,Tue Sep 3 2019,19:45,BST/+0100,Barrow AFC,0-1,0-0,Hartlepool United,,2019-09-03T18:45Z
9,Tue Sep 3 2019,19:45,BST/+0100,Chesterfield FC,2-3,0-2,Halifax Town,,2019-09-03T18:45Z
9,Tue Sep 3 2019,19:45,BST/+0100,Dover Athletic,1-1,0-1,Ebbsfleet United,,2019-09-03T18:45Z
9,Tue Sep 3 2019,19:45,BST/+0100,Eastleigh FC,2-0,1-0,Boreham Wood,,2019-09-03T18:45Z
9,Tue Sep 3 2019,19:45,BST/+0100,Harrogate Town,2-0,1-0,Chorley FC,,2019-09-03T18:45Z
9,Tue Sep 3 2019,19:45,BST/+0100,Notts County,0-0,0-0,Solihull Moors,,2019-09-03T18:45Z
9,Tue Sep 3 2019,19:45,BST/+0100,Stockport County,2-1,2-0,AFC Fylde,,2019-09-03T18:45Z
9,Tue Sep 3 2019,19:45,BST/+0100,Woking FC,1-1,0-0,Torquay United,,2019-09-03T18:45Z
9,Tue Sep 3 2019,19:45,BST/+0100,Wrexham AFC,2-2,1-1,Maidenhead United,,2019-09-03T18:45Z
9,Tue Sep 3 2019,19:45,BST/+0100,Yeovil Town,1-0,0-0,Sutton United,,2019-09-03T18:45Z
9,Wed Sep 4 2019,19:45,BST/+0100,Dagenham & Redbridge,1-1,1-0,Bromley FC,,2019-09-04T18:45Z
10,Sat Sep 7 2019,15:00,BST/+0100,Torquay United,4-2,0-1,Harrogate Town,,2019-09-07T14:00Z
10,Sat Sep 7 2019,15:00,BST/+0100,Aldershot Town,1-2,0-1,Barrow AFC,,2019-09-07T14:00Z
10,Sat Sep 7 2019,15:00,BST/+0100,Boreham Wood,3-1,2-1,Dover Athletic,,2019-09-07T14:00Z
10,Sat Sep 7 2019,15:00,BST/+0100,Bromley FC,2-1,1-0,Chesterfield FC,,2019-09-07T14:00Z
10,Sat Sep 7 2019,15:00,BST/+0100,Chorley FC,3-0,2-0,Stockport County,,2019-09-07T14:00Z
10,Sat Sep 7 2019,15:00,BST/+0100,Ebbsfleet United,1-1,1-0,Eastleigh FC,,2019-09-07T14:00Z
10,Sat Sep 7 2019,15:00,BST/+0100,Halifax Town,0-2,0-1,Yeovil Town,,2019-09-07T14:00Z
10,Sat Sep 7 2019,15:00,BST/+0100,Maidenhead United,0-1,0-0,Dagenham & Redbridge,,2019-09-07T14:00Z
10,Sat Sep 7 2019,15:00,BST/+0100,Sutton United,1-1,1-0,Notts County,,2019-09-07T14:00Z
10,Sat Sep 7 2019,19:30,BST/+0100,Hartlepool United,1-1,1-0,Woking FC,,2019-09-07T18:30Z
11,Sat Sep 14 2019,15:00,BST/+0100,Yeovil Town,3-2,2-0,AFC Fylde,,2019-09-14T14:00Z
11,Sat Sep 14 2019,15:00,BST/+0100,Woking FC,2-2,1-0,Ebbsfleet United,,2019-09-14T14:00Z
11,Sat Sep 14 2019,17:20,BST/+0100,Wrexham AFC,1-1,0-0,Sutton United,,2019-09-14T16:20Z
11,Sat Sep 14 2019,15:00,BST/+0100,Barnet FC,1-0,0-0,Maidenhead United,,2019-09-14T14:00Z
11,Sat Sep 14 2019,15:00,BST/+0100,Barrow AFC,3-0,2-0,Solihull Moors,,2019-09-14T14:00Z
11,Sat Sep 14 2019,15:00,BST/+0100,Chesterfield FC,1-0,1-0,Torquay United,,2019-09-14T14:00Z
11,Sat Sep 14 2019,15:00,BST/+0100,Dagenham & Redbridge,3-1,1-0,Hartlepool United,,2019-09-14T14:00Z
11,Sat Sep 14 2019,15:00,BST/+0100,Dover Athletic,1-1,1-0,Chorley FC,,2019-09-14T14:00Z
11,Sat Sep 14 2019,15:00,BST/+0100,Eastleigh FC,1-1,0-0,Bromley FC,,2019-09-14T14:00Z
11,Sat Sep 14 2019,15:00,BST/+0100,Harrogate Town,0-0,0-0,Boreham Wood,,2019-09-14T14:00Z
11,Sat Sep 14 2019,15:00,BST/+0100,Notts County,1-0,0-0,Halifax Town,,2019-09-14T14:00Z
11,Sat Sep 14 2019,15:00,BST/+0100,Stockport County,1-2,0-2,Aldershot Town,,2019-09-14T14:00Z
9,Tue Sep 17 2019,19:45,BST/+0100,Barnet FC,2-0,0-0,Aldershot Town,,2019-09-17T18:45Z
12,Sat Sep 21 2019,15:00,BST/+0100,Torquay United,0-0,0-0,Dagenham & Redbridge,,2019-09-21T14:00Z
12,Sat Sep 21 2019,17:20,BST/+0100,AFC Fylde,3-1,1-0,Eastleigh FC,,2019-09-21T16:20Z
12,Sat Sep 21 2019,15:00,BST/+0100,Aldershot Town,1-0,0-0,Wrexham AFC,,2019-09-21T14:00Z
12,Sat Sep 21 2019,15:00,BST/+0100,Boreham Wood,4-0,3-0,Stockport County,,2019-09-21T14:00Z
12,Sat Sep 21 2019,15:00,BST/+0100,Bromley FC,2-1,1-1,Notts County,,2019-09-21T14:00Z
12,Sat Sep 21 2019,15:00,BST/+0100,Chorley FC,1-1,1-1,Woking FC,,2019-09-21T14:00Z
12,Sat Sep 21 2019,15:00,BST/+0100,Ebbsfleet United,0-3,0-1,Barrow AFC,,2019-09-21T14:00Z
12,Sat Sep 21 2019,15:00,BST/+0100,Halifax Town,4-2,2-2,Barnet FC,,2019-09-21T14:00Z
12,Sat Sep 21 2019,15:00,BST/+0100,Hartlepool United,0-2,0-1,Dover Athletic,,2019-09-21T14:00Z
12,Sat Sep 21 2019,15:00,BST/+0100,Maidenhead United,1-1,1-1,Harrogate Town,,2019-09-21T14:00Z
12,Sat Sep 21 2019,15:00,BST/+0100,Solihull Moors,0-1,0-0,Yeovil Town,,2019-09-21T14:00Z
12,Sat Sep 21 2019,15:00,BST/+0100,Sutton United,4-0,2-0,Chesterfield FC,,2019-09-21T14:00Z
13,Tue Sep 24 2019,19:45,BST/+0100,Torquay United,2-3,1-0,Eastleigh FC,,2019-09-24T18:45Z
13,Tue Sep 24 2019,19:45,BST/+0100,Solihull Moors,2-0,0-0,Stockport County,,2019-09-24T18:45Z
13,Tue Sep 24 2019,19:45,BST/+0100,AFC Fylde,3-2,1-2,Wrexham AFC,,2019-09-24T18:45Z
13,Tue Sep 24 2019,19:45,BST/+0100,Aldershot Town,1-3,1-2,Yeovil Town,,2019-09-24T18:45Z
13,Tue Sep 24 2019,19:45,BST/+0100,Boreham Wood,1-2,0-1,Notts County,,2019-09-24T18:45Z
13,Tue Sep 24 2019,19:45,BST/+0100,Bromley FC,1-0,1-0,Woking FC,,2019-09-24T18:45Z
13,Tue Sep 24 2019,19:45,BST/+0100,Chorley FC,1-3,1-2,Barrow AFC,,2019-09-24T18:45Z
13,Tue Sep 24 2019,19:45,BST/+0100,Ebbsfleet United,3-0,2-0,Barnet FC,,2019-09-24T18:45Z
13,Tue Sep 24 2019,19:45,BST/+0100,Halifax Town,0-1,0-0,Harrogate Town,,2019-09-24T18:45Z
13,Tue Sep 24 2019,19:45,BST/+0100,Hartlepool United,1-1,1-1,Chesterfield FC,,2019-09-24T18:45Z
13,Tue Sep 24 2019,19:45,BST/+0100,Maidenhead United,1-2,0-1,Dover Athletic,,2019-09-24T18:45Z
13,Tue Sep 24 2019,19:45,BST/+0100,Sutton United,0-2,0-2,Dagenham & Redbridge,,2019-09-24T18:45Z
14,Sat Sep 28 2019,15:00,BST/+0100,Yeovil Town,3-1,1-1,Bromley FC,,2019-09-28T14:00Z
14,Sat Sep 28 2019,17:20,BST/+0100,Dover Athletic,0-2,0-1,Halifax Town,,2019-09-28T16:20Z
14,Sat Sep 28 2019,15:00,BST/+0100,Barnet FC,0-0,0-0,Solihull Moors,,2019-09-28T14:00Z
14,Sat Sep 28 2019,15:00,BST/+0100,Barrow AFC,2-0,1-0,Maidenhead United,,2019-09-28T14:00Z
14,Sat Sep 28 2019,15:00,BST/+0100,Chesterfield FC,2-1,1-1,Aldershot Town,,2019-09-28T14:00Z
14,Sat Sep 28 2019,15:00,BST/+0100,Dagenham & Redbridge,0-0,0-0,Chorley FC,,2019-09-28T14:00Z
14,Sat Sep 28 2019,15:00,BST/+0100,Eastleigh FC,1-1,0-1,Hartlepool United,,2019-09-28T14:00Z
14,Sat Sep 28 2019,15:00,BST/+0100,Harrogate Town,2-0,1-0,Sutton United,,2019-09-28T14:00Z
14,Sat Sep 28 2019,15:00,BST/+0100,Notts County,2-0,1-0,AFC Fylde,,2019-09-28T14:00Z
14,Sat Sep 28 2019,15:00,BST/+0100,Stockport County,0-4,0-4,Torquay United,,2019-09-28T14:00Z
14,Sat Sep 28 2019,15:00,BST/+0100,Woking FC,1-2,1-1,Boreham Wood,,2019-09-28T14:00Z
14,Sat Sep 28 2019,15:00,BST/+0100,Wrexham AFC,1-0,0-0,Ebbsfleet United,,2019-09-28T14:00Z
10,Tue Oct 1 2019,19:45,BST/+0100,Solihull Moors,3-1,2-0,Wrexham AFC,,2019-10-01T18:45Z
10,Tue Oct 1 2019,19:45,BST/+0100,AFC Fylde,0-4,0-1,Barnet FC,,2019-10-01T18:45Z
15,Sat Oct 5 2019,15:00,BST/+0100,Boreham Wood,1-0,0-0,Solihull Moors,,2019-10-05T14:00Z
15,Sat Oct 5 2019,15:00,BST/+0100,Bromley FC,1-2,0-1,Barrow AFC,,2019-10-05T14:00Z
15,Sat Oct 5 2019,15:00,BST/+0100,Chesterfield FC,1-2,1-1,Eastleigh FC,,2019-10-05T14:00Z
15,Sat Oct 5 2019,15:00,BST/+0100,Chorley FC,0-0,0-0,Aldershot Town,,2019-10-05T14:00Z
15,Sat Oct 5 2019,15:00,BST/+0100,Dagenham & Redbridge,1-1,1-1,Barnet FC,,2019-10-05T14:00Z
15,Sat Oct 5 2019,15:00,BST/+0100,Dover Athletic,2-2,1-1,Notts County,,2019-10-05T14:00Z
15,Sat Oct 5 2019,15:00,BST/+0100,Hartlepool United,2-1,0-0,Yeovil Town,,2019-10-05T14:00Z
15,Sat Oct 5 2019,15:00,BST/+0100,Maidenhead United,0-1,0-1,Halifax Town,,2019-10-05T14:00Z
15,Sat Oct 5 2019,15:00,BST/+0100,Sutton United,0-0,0-0,Stockport County,,2019-10-05T14:00Z
15,Sat Oct 5 2019,15:00,BST/+0100,Torquay United,2-1,1-0,AFC Fylde,,2019-10-05T14:00Z
15,Sat Oct 5 2019,15:00,BST/+0100,Woking FC,1-1,0-0,Wrexham AFC,,2019-10-05T14:00Z
15,Sat Oct 5 2019,17:20,BST/+0100,Harrogate Town,2-0,1-0,Ebbsfleet United,,2019-10-05T16:20Z
16,Tue Oct 8 2019,19:45,BST/+0100,AFC Fylde,1-3,0-0,Chesterfield FC,,2019-10-08T18:45Z
16,Tue Oct 8 2019,19:45,BST/+0100,Aldershot Town,4-0,2-0,Dover Athletic,,2019-10-08T18:45Z
16,Tue Oct 8 2019,19:45,BST/+0100,Barnet FC,1-2,1-1,Bromley FC,,2019-10-08T18:45Z
16,Tue Oct 8 2019,19:45,BST/+0100,Barrow AFC,3-1,2-1,Boreham Wood,,2019-10-08T18:45Z
16,Tue Oct 8 2019,19:45,BST/+0100,Eastleigh FC,2-1,1-1,Maidenhead United,,2019-10-08T18:45Z
16,Tue Oct 8 2019,19:45,BST/+0100,Ebbsfleet United,2-4,1-2,Torquay United,,2019-10-08T18:45Z
16,Tue Oct 8 2019,19:45,BST/+0100,Halifax Town,0-0,0-0,Chorley FC,,2019-10-08T18:45Z
16,Tue Oct 8 2019,19:45,BST/+0100,Notts County,2-0,1-0,Dagenham & Redbridge,,2019-10-08T18:45Z
16,Tue Oct 8 2019,19:45,BST/+0100,Solihull Moors,2-0,1-0,Sutton United,,2019-10-08T18:45Z
16,Tue Oct 8 2019,19:45,BST/+0100,Wrexham AFC,1-1,1-0,Harrogate Town,,2019-10-08T18:45Z
16,Tue Oct 8 2019,19:45,BST/+0100,Yeovil Town,3-1,3-0,Woking FC,,2019-10-08T18:45Z
16,Wed Oct 9 2019,19:45,BST/+0100,Stockport County,2-1,2-0,Hartlepool United,,2019-10-09T18:45Z
17,Sat Oct 12 2019,15:00,BST/+0100,Aldershot Town,0-3,0-1,Hartlepool United,,2019-10-12T14:00Z
17,Sat Oct 12 2019,15:00,BST/+0100,Barnet FC,2-2,0-1,Woking FC,,2019-10-12T14:00Z
17,Sat Oct 12 2019,15:00,BST/+0100,Eastleigh FC,0-0,0-0,Chorley FC,,2019-10-12T14:00Z
17,Sat Oct 12 2019,15:00,BST/+0100,Ebbsfleet United,1-2,1-1,Maidenhead United,,2019-10-12T14:00Z
17,Sat Oct 12 2019,15:00,BST/+0100,Halifax Town,0-2,0-1,Boreham Wood,,2019-10-12T14:00Z
17,Sat Oct 12 2019,15:00,BST/+0100,Notts County,2-0,1-0,Torquay United,,2019-10-12T14:00Z
17,Sat Oct 12 2019,15:00,BST/+0100,Yeovil Town,1-2,0-0,Harrogate Town,,2019-10-12T14:00Z
17,Sat Oct 12 2019,15:15,BST/+0100,Solihull Moors,2-1,1-0,Bromley FC,,2019-10-12T14:15Z
17,Tue Oct 15 2019,19:45,BST/+0100,Wrexham AFC,0-1,0-1,Chesterfield FC,,2019-10-15T18:45Z
18,Sat Oct 26 2019,17:20,BST/+0100,Chesterfield FC,1-0,1-0,Notts County,,2019-10-26T16:20Z
18,Sat Oct 26 2019,15:00,BST/+0100,Woking FC,1-1,0-0,Eastleigh FC,,2019-10-26T14:00Z
18,Sat Oct 26 2019,15:00,BST/+0100,Torquay United,4-2,2-1,Barrow AFC,,2019-10-26T14:00Z
18,Sat Oct 26 2019,15:00,BST/+0100,Boreham Wood,0-2,0-1,AFC Fylde,,2019-10-26T14:00Z
18,Sat Oct 26 2019,15:00,BST/+0100,Bromley FC,5-0,0-0,Halifax Town,,2019-10-26T14:00Z
18,Sat Oct 26 2019,15:00,BST/+0100,Chorley FC,1-2,0-1,Yeovil Town,,2019-10-26T14:00Z
18,Sat Oct 26 2019,15:00,BST/+0100,Dagenham & Redbridge,2-1,1-0,Wrexham AFC,,2019-10-26T14:00Z
18,Sat Oct 26 2019,15:00,BST/+0100,Dover Athletic,0-1,0-1,Stockport County,,2019-10-26T14:00Z
18,Sat Oct 26 2019,15:00,BST/+0100,Harrogate Town,1-0,0-0,Aldershot Town,,2019-10-26T14:00Z
18,Sat Oct 26 2019,15:00,BST/+0100,Hartlepool United,2-0,2-0,Barnet FC,,2019-10-26T14:00Z
18,Sat Oct 26 2019,15:00,BST/+0100,Maidenhead United,1-0,0-0,Solihull Moors,,2019-10-26T14:00Z
18,Sat Oct 26 2019,15:00,BST/+0100,Sutton United,2-3,1-1,Ebbsfleet United,,2019-10-26T14:00Z
19,Tue Oct 29 2019,19:45,GMT/+0000,Dagenham & Redbridge,0-2,0-2,Barrow AFC,,2019-10-29T19:45Z
19,Tue Oct 29 2019,19:45,GMT/+0000,Torquay United,1-0,0-0,Wrexham AFC,,2019-10-29T19:45Z
19,Tue Oct 29 2019,19:45,GMT/+0000,Sutton United,0-1,0-0,Halifax Town,,2019-10-29T19:45Z
19,Tue Oct 29 2019,19:45,GMT/+0000,Boreham Wood,0-0,0-0,Aldershot Town,,2019-10-29T19:45Z
19,Tue Oct 29 2019,19:45,GMT/+0000,Bromley FC,2-2,2-2,Stockport County,,2019-10-29T19:45Z
19,Tue Oct 29 2019,19:45,GMT/+0000,Chorley FC,0-4,0-2,Ebbsfleet United,,2019-10-29T19:45Z
19,Tue Oct 29 2019,19:45,GMT/+0000,Woking FC,0-4,0-2,Notts County,,2019-10-29T19:45Z
19,Tue Oct 29 2019,19:45,GMT/+0000,Dover Athletic,3-1,2-0,Eastleigh FC,,2019-10-29T19:45Z
19,Tue Oct 29 2019,19:45,GMT/+0000,Harrogate Town,2-1,2-1,Barnet FC,,2019-10-29T19:45Z
