Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Fri Jul 26 2019,21:00,-0300,Racing Club,0-0,0-0,Unión de Santa Fe,2019-07-27T00:00Z
1,Sat Jul 27 2019,15:30,-0300,San Lorenzo,3-2,1-0,Godoy Cruz,2019-07-27T18:30Z
1,Sat Jul 27 2019,17:45,-0300,Lanús,1-1,1-0,Gimnasia de La Plata,2019-07-27T20:45Z
1,Sat Jul 27 2019,20:00,-0300,Argentinos Juniors,1-1,1-0,River Plate,2019-07-27T23:00Z
1,Sat Jul 27 2019,13:15,-0300,Colón de Santa Fe,0-1,0-1,Patronato de Paraná,2019-07-27T16:15Z
1,Sun Jul 28 2019,11:00,-0300,Estudiantes,1-0,1-0,Aldosivi,2019-07-28T14:00Z
1,Sun Jul 28 2019,13:15,-0300,Newell's Old Boys,2-0,1-0,Central Córdoba SdE,2019-07-28T16:15Z
1,Sun Jul 28 2019,15:30,-0300,Talleres de Córdoba,1-0,0-0,Vélez Sarsfield,2019-07-28T18:30Z
1,Sun Jul 28 2019,17:45,-0300,Defensa y Justicia,0-1,0-1,Independiente,2019-07-28T20:45Z
1,Sun Jul 28 2019,20:00,-0300,Boca Juniors,0-0,0-0,Huracán,2019-07-28T23:00Z
1,Mon Jul 29 2019,21:10,-0300,Atlético Tucumán,1-2,0-1,Rosario Central,2019-07-30T00:10Z
1,Mon Jul 29 2019,19:00,-0300,Arsenal de Sarandí,1-0,1-0,Banfield,2019-07-29T22:00Z
2,Fri Aug 2 2019,21:00,-0300,Huracán,2-0,0-0,Colón de Santa Fe,2019-08-03T00:00Z
2,Sat Aug 3 2019,13:15,-0300,Aldosivi,0-0,0-0,Argentinos Juniors,2019-08-03T16:15Z
2,Sat Aug 3 2019,15:30,-0300,Rosario Central,1-0,0-0,Talleres de Córdoba,2019-08-03T18:30Z
2,Sat Aug 3 2019,17:45,-0300,Central Córdoba SdE,1-0,1-0,Atlético Tucumán,2019-08-03T20:45Z
2,Sat Aug 3 2019,20:00,-0300,Vélez Sarsfield,2-2,2-0,Racing Club,2019-08-03T23:00Z
2,Sun Aug 4 2019,11:00,-0300,Unión de Santa Fe,2-1,1-0,Defensa y Justicia,2019-08-04T14:00Z
2,Sun Aug 4 2019,13:15,-0300,Gimnasia de La Plata,0-1,0-0,San Lorenzo,2019-08-04T16:15Z
2,Sun Aug 4 2019,15:30,-0300,Banfield,1-0,1-0,Estudiantes,2019-08-04T18:30Z
2,Sun Aug 4 2019,17:45,-0300,River Plate,3-0,2-0,Lanús,2019-08-04T20:45Z
2,Sun Aug 4 2019,20:00,-0300,Patronato de Paraná,0-2,0-2,Boca Juniors,2019-08-04T23:00Z
2,Mon Aug 5 2019,21:10,-0300,Godoy Cruz,0-2,0-1,Arsenal de Sarandí,2019-08-06T00:10Z
3,Fri Aug 16 2019,19:00,-0300,Argentinos Juniors,3-2,2-1,Banfield,2019-08-16T22:00Z
3,Fri Aug 16 2019,21:10,-0300,Talleres de Córdoba,1-1,1-0,Central Córdoba SdE,2019-08-17T00:10Z
3,Sat Aug 17 2019,20:00,-0300,Racing Club,1-6,1-3,River Plate,2019-08-17T23:00Z
3,Sat Aug 17 2019,15:30,-0300,Newell's Old Boys,2-0,0-0,Unión de Santa Fe,2019-08-17T18:30Z
3,Sat Aug 17 2019,17:45,-0300,San Lorenzo,2-2,2-2,Rosario Central,2019-08-17T20:45Z
3,Sun Aug 18 2019,20:00,-0300,Boca Juniors,2-0,1-0,Aldosivi,2019-08-18T23:00Z
3,Sun Aug 18 2019,11:00,-0300,Patronato de Paraná,2-1,1-0,Huracán,2019-08-18T14:00Z
3,Sun Aug 18 2019,15:30,-0300,Defensa y Justicia,0-3,0-2,Arsenal de Sarandí,2019-08-18T18:30Z
3,Sun Aug 18 2019,17:45,-0300,Lanús,3-1,0-0,Vélez Sarsfield,2019-08-18T20:45Z
3,Mon Aug 19 2019,15:30,-0300,Atlético Tucumán,1-0,0-0,Godoy Cruz,2019-08-19T18:30Z
3,Mon Aug 19 2019,17:45,-0300,Colón de Santa Fe,2-1,1-0,Gimnasia de La Plata,2019-08-19T20:45Z
3,Mon Aug 19 2019,20:00,-0300,Estudiantes,3-0,0-0,Independiente,2019-08-19T23:00Z
4,Fri Aug 23 2019,21:00,-0300,Arsenal de Sarandí,0-2,0-2,San Lorenzo,2019-08-24T00:00Z
4,Sat Aug 24 2019,20:00,-0300,Independiente,2-0,1-0,Colón de Santa Fe,2019-08-24T23:00Z
4,Sat Aug 24 2019,13:15,-0300,Gimnasia de La Plata,0-1,0-0,Defensa y Justicia,2019-08-24T16:15Z
4,Sat Aug 24 2019,15:30,-0300,Vélez Sarsfield,3-1,1-1,Newell's Old Boys,2019-08-24T18:30Z
4,Sat Aug 24 2019,17:45,-0300,Rosario Central,1-1,1-0,Patronato de Paraná,2019-08-24T20:45Z
4,Sun Aug 25 2019,11:00,-0300,Godoy Cruz,2-1,0-1,Estudiantes,2019-08-25T14:00Z
4,Sun Aug 25 2019,13:15,-0300,Unión de Santa Fe,1-2,0-1,Lanús,2019-08-25T16:15Z
4,Sun Aug 25 2019,15:30,-0300,Central Córdoba SdE,0-0,0-0,Racing Club,2019-08-25T18:30Z
4,Sun Aug 25 2019,17:45,-0300,River Plate,0-1,0-0,Talleres de Córdoba,2019-08-25T20:45Z
4,Sun Aug 25 2019,20:00,-0300,Banfield,0-1,0-1,Boca Juniors,2019-08-25T23:00Z
4,Mon Aug 26 2019,19:00,-0300,Aldosivi,3-0,0-0,Atlético Tucumán,2019-08-26T22:00Z
4,Mon Aug 26 2019,21:10,-0300,Huracán,0-0,0-0,Argentinos Juniors,2019-08-27T00:10Z
5,Fri Aug 30 2019,19:00,-0300,Lanús,1-0,1-0,Central Córdoba SdE,2019-08-30T22:00Z
5,Fri Aug 30 2019,21:10,-0300,Defensa y Justicia,0-0,0-0,Banfield,2019-08-31T00:10Z
5,Fri Aug 30 2019,21:10,-0300,Estudiantes,0-1,0-1,Vélez Sarsfield,2019-08-31T00:10Z
5,Sat Aug 31 2019,13:15,-0300,Argentinos Juniors,1-0,1-0,Gimnasia de La Plata,2019-08-31T16:15Z
5,Sat Aug 31 2019,15:30,-0300,San Lorenzo,2-1,2-1,Unión de Santa Fe,2019-08-31T18:30Z
5,Sat Aug 31 2019,17:45,-0300,Patronato de Paraná,1-0,1-0,Independiente,2019-08-31T20:45Z
5,Sat Aug 31 2019,20:00,-0300,Racing Club,3-1,3-1,Godoy Cruz,2019-08-31T23:00Z
5,Sun Sep 1 2019,11:00,-0300,Colón de Santa Fe,1-1,1-1,Rosario Central,2019-09-01T14:00Z
5,Sun Sep 1 2019,17:00,-0300,River Plate,0-0,0-0,Boca Juniors,2019-09-01T20:00Z
5,Sun Sep 1 2019,11:00,-0300,Atlético Tucumán,1-0,1-0,Arsenal de Sarandí,2019-09-01T14:00Z
5,Sun Sep 1 2019,13:15,-0300,Newell's Old Boys,4-1,2-1,Huracán,2019-09-01T16:15Z
5,Sun Sep 1 2019,13:15,-0300,Talleres de Córdoba,2-1,2-1,Aldosivi,2019-09-01T16:15Z
6,Sat Sep 14 2019,20:00,-0300,Huracán,0-4,0-3,River Plate,2019-09-14T23:00Z
6,Sat Sep 14 2019,13:15,-0300,Arsenal de Sarandí,4-1,2-0,Unión de Santa Fe,2019-09-14T16:15Z
6,Sat Sep 14 2019,15:30,-0300,Central Córdoba SdE,1-2,0-0,Defensa y Justicia,2019-09-14T18:30Z
6,Sat Sep 14 2019,15:30,-0300,Godoy Cruz,0-1,0-1,Argentinos Juniors,2019-09-14T18:30Z
6,Sat Sep 14 2019,17:45,-0300,Colón de Santa Fe,2-1,1-0,San Lorenzo,2019-09-14T20:45Z
6,Sun Sep 15 2019,20:00,-0300,Boca Juniors,1-0,1-0,Estudiantes,2019-09-15T23:00Z
6,Sun Sep 15 2019,11:00,-0300,Gimnasia de La Plata,1-2,0-1,Racing Club,2019-09-15T14:00Z
6,Sun Sep 15 2019,13:15,-0300,Banfield,0-1,0-1,Talleres de Córdoba,2019-09-15T16:15Z
6,Sun Sep 15 2019,15:30,-0300,Rosario Central,1-1,0-0,Newell's Old Boys,2019-09-15T18:30Z
6,Sun Sep 15 2019,17:45,-0300,Independiente,2-2,1-0,Lanús,2019-09-15T20:45Z
6,Mon Sep 16 2019,19:00,-0300,Aldosivi,1-1,0-0,Patronato de Paraná,2019-09-16T22:00Z
6,Mon Sep 16 2019,21:10,-0300,Vélez Sarsfield,1-0,1-0,Atlético Tucumán,2019-09-17T00:10Z
7,Fri Sep 20 2019,19:00,-0300,Unión de Santa Fe,0-0,0-0,Rosario Central,2019-09-20T22:00Z
7,Fri Sep 20 2019,21:10,-0300,Argentinos Juniors,3-1,0-0,Central Córdoba SdE,2019-09-21T00:10Z
7,Sat Sep 21 2019,15:30,-0300,Defensa y Justicia,0-1,0-0,Huracán,2019-09-21T18:30Z
7,Sat Sep 21 2019,13:15,-0300,Estudiantes,1-0,1-0,Patronato de Paraná,2019-09-21T16:15Z
7,Sat Sep 21 2019,17:45,-0300,San Lorenzo,0-2,0-1,Boca Juniors,2019-09-21T20:45Z
7,Sat Sep 21 2019,20:00,-0300,Atlético Tucumán,0-1,0-0,Independiente,2019-09-21T23:00Z
7,Sun Sep 22 2019,20:00,-0300,River Plate,1-2,0-1,Vélez Sarsfield,2019-09-22T23:00Z
7,Sun Sep 22 2019,11:00,-0300,Newell's Old Boys,2-0,1-0,Aldosivi,2019-09-22T14:00Z
