Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat May 13 2017,19:00,-0300,Corinthians SP,1-1,1-0,Chapecoense,2017-05-13T22:00Z
1,Sat May 13 2017,16:00,-0300,Flamengo RJ,1-1,1-0,Atlético Mineiro,2017-05-13T19:00Z
1,Sun May 14 2017,11:00,-0300,Fluminense RJ,3-2,2-1,Santos FC,2017-05-14T14:00Z
1,Sun May 14 2017,16:00,-0300,Palmeiras,4-0,2-0,Vasco da Gama RJ,2017-05-14T19:00Z
1,Sun May 14 2017,16:00,-0300,Cruzeiro,1-0,0-0,São Paulo FC,2017-05-14T19:00Z
1,Sun May 14 2017,16:00,-0300,Bahia BA,6-2,5-2,Athletico Paranaense,2017-05-14T19:00Z
1,Sun May 14 2017,16:00,-0300,Ponte Preta,4-0,2-0,Sport Recife PE,2017-05-14T19:00Z
1,Sun May 14 2017,16:00,-0300,Avaí SC,0-0,0-0,Vitória BA,2017-05-14T19:00Z
1,Sun May 14 2017,19:00,-0300,Grêmio Porto Alegre,2-0,1-0,Botafogo RJ,2017-05-14T22:00Z
1,Mon May 15 2017,20:00,-0300,Coritiba PR,4-1,2-0,Atlético Goianiense,2017-05-15T23:00Z
2,Sat May 20 2017,16:00,-0300,Santos FC,1-0,1-0,Coritiba PR,2017-05-20T19:00Z
2,Sat May 20 2017,19:00,-0300,Atlético Goianiense,0-3,0-1,Flamengo RJ,2017-05-20T22:00Z
2,Sat May 20 2017,19:00,-0300,Chapecoense,1-0,0-0,Palmeiras,2017-05-20T22:00Z
2,Sun May 21 2017,16:00,-0300,Atlético Mineiro,1-2,1-2,Fluminense RJ,2017-05-21T19:00Z
2,Sun May 21 2017,16:00,-0300,Athletico Paranaense,0-2,0-0,Grêmio Porto Alegre,2017-05-21T19:00Z
2,Sun May 21 2017,16:00,-0300,Vitória BA,0-1,0-0,Corinthians SP,2017-05-21T19:00Z
2,Sun May 21 2017,18:00,-0300,Botafogo RJ,2-0,1-0,Ponte Preta,2017-05-21T21:00Z
2,Sun May 21 2017,19:00,-0300,Sport Recife PE,1-1,1-1,Cruzeiro,2017-05-21T22:00Z
2,Sun May 21 2017,11:00,-0300,Vasco da Gama RJ,2-1,0-0,Bahia BA,2017-05-21T14:00Z
2,Mon May 22 2017,20:00,-0300,São Paulo FC,2-0,1-0,Avaí SC,2017-05-22T23:00Z
3,Sat May 27 2017,16:00,-0300,Vasco da Gama RJ,3-2,1-0,Fluminense RJ,2017-05-27T19:00Z
3,Sat May 27 2017,19:00,-0300,São Paulo FC,2-0,0-0,Palmeiras,2017-05-27T22:00Z
3,Sat May 27 2017,21:00,-0300,Vitória BA,0-1,0-0,Coritiba PR,2017-05-28T00:00Z
3,Sun May 28 2017,16:00,-0300,Santos FC,0-1,0-0,Cruzeiro,2017-05-28T19:00Z
3,Sun May 28 2017,16:00,-0300,Athletico Paranaense,1-1,0-1,Flamengo RJ,2017-05-28T19:00Z
3,Sun May 28 2017,16:00,-0300,Atlético Goianiense,0-1,0-1,Corinthians SP,2017-05-28T19:00Z
3,Sun May 28 2017,18:00,-0300,Sport Recife PE,4-3,1-2,Grêmio Porto Alegre,2017-05-28T21:00Z
3,Sun May 28 2017,19:00,-0300,Botafogo RJ,1-0,1-0,Bahia BA,2017-05-28T22:00Z
3,Sun May 28 2017,11:00,-0300,Atlético Mineiro,2-2,1-0,Ponte Preta,2017-05-28T14:00Z
3,Mon May 29 2017,20:00,-0300,Chapecoense,2-0,2-0,Avaí SC,2017-05-29T23:00Z
4,Sat Jun 3 2017,16:00,-0300,Coritiba PR,1-0,0-0,Athletico Paranaense,2017-06-03T19:00Z
4,Sat Jun 3 2017,18:00,-0300,Fluminense RJ,2-1,1-0,Vitória BA,2017-06-03T21:00Z
4,Sat Jun 3 2017,19:00,-0300,Corinthians SP,2-0,0-0,Santos FC,2017-06-03T22:00Z
4,Sun Jun 4 2017,11:00,-0300,Avaí SC,1-0,1-0,Sport Recife PE,2017-06-04T14:00Z
4,Sun Jun 4 2017,16:00,-0300,Palmeiras,0-0,0-0,Atlético Mineiro,2017-06-04T19:00Z
4,Sun Jun 4 2017,16:00,-0300,Grêmio Porto Alegre,2-0,1-0,Vasco da Gama RJ,2017-06-04T19:00Z
4,Sun Jun 4 2017,16:00,-0300,Ponte Preta,1-0,0-0,São Paulo FC,2017-06-04T19:00Z
4,Sun Jun 4 2017,19:00,-0300,Cruzeiro,0-2,0-1,Chapecoense,2017-06-04T22:00Z
4,Sun Jun 4 2017,11:00,-0300,Flamengo RJ,0-0,0-0,Botafogo RJ,2017-06-04T14:00Z
4,Mon Jun 5 2017,20:00,-0300,Bahia BA,3-0,2-0,Atlético Goianiense,2017-06-05T23:00Z
5,Tue Jun 6 2017,20:00,-0300,Fluminense RJ,1-1,1-1,Athletico Paranaense,2017-06-06T23:00Z
5,Wed Jun 7 2017,19:30,-0300,Atlético Mineiro,1-0,1-0,Avaí SC,2017-06-07T22:30Z
5,Wed Jun 7 2017,19:30,-0300,Coritiba PR,1-0,0-0,Palmeiras,2017-06-07T22:30Z
5,Wed Jun 7 2017,21:00,-0300,Santos FC,1-0,0-0,Botafogo RJ,2017-06-08T00:00Z
5,Wed Jun 7 2017,21:45,-0300,Vasco da Gama RJ,2-5,0-2,Corinthians SP,2017-06-08T00:45Z
5,Wed Jun 7 2017,21:45,-0300,Sport Recife PE,2-0,0-0,Flamengo RJ,2017-06-08T00:45Z
5,Thu Jun 8 2017,19:30,-0300,Atlético Goianiense,3-0,2-0,Ponte Preta,2017-06-08T22:30Z
5,Thu Jun 8 2017,20:00,-0300,Chapecoense,3-6,1-2,Grêmio Porto Alegre,2017-06-08T23:00Z
5,Thu Jun 8 2017,21:00,-0300,Bahia BA,1-0,1-0,Cruzeiro,2017-06-09T00:00Z
5,Thu Jun 8 2017,19:30,-0300,São Paulo FC,2-0,0-0,Vitória BA,2017-06-08T22:30Z
6,Sat Jun 10 2017,19:00,-0300,Vasco da Gama RJ,2-1,0-0,Sport Recife PE,2017-06-10T22:00Z
6,Sat Jun 10 2017,16:00,-0300,Palmeiras,3-1,2-1,Fluminense RJ,2017-06-10T19:00Z
6,Sun Jun 11 2017,11:00,-0300,Botafogo RJ,2-2,1-1,Coritiba PR,2017-06-11T14:00Z
6,Sun Jun 11 2017,16:00,-0300,Corinthians SP,3-2,2-1,São Paulo FC,2017-06-11T19:00Z
6,Sun Jun 11 2017,16:00,-0300,Vitória BA,2-0,1-0,Atlético Mineiro,2017-06-11T19:00Z
6,Sun Jun 11 2017,16:00,-0300,Ponte Preta,3-2,2-0,Chapecoense,2017-06-11T19:00Z
6,Sun Jun 11 2017,16:00,-0300,Avaí SC,1-1,0-0,Flamengo RJ,2017-06-11T19:00Z
6,Sun Jun 11 2017,18:30,-0300,Cruzeiro,2-0,0-0,Atlético Goianiense,2017-06-11T21:30Z
6,Sun Jun 11 2017,19:00,-0300,Athletico Paranaense,0-2,0-2,Santos FC,2017-06-11T22:00Z
6,Mon Jun 12 2017,20:00,-0300,Grêmio Porto Alegre,1-0,0-0,Bahia BA,2017-06-12T23:00Z
7,Wed Jun 14 2017,19:30,-0300,Atlético Mineiro,0-1,0-0,Athletico Paranaense,2017-06-14T22:30Z
7,Wed Jun 14 2017,19:30,-0300,Sport Recife PE,0-0,0-0,São Paulo FC,2017-06-14T22:30Z
7,Wed Jun 14 2017,19:30,-0300,Vitória BA,2-2,0-2,Botafogo RJ,2017-06-14T22:30Z
7,Wed Jun 14 2017,19:30,-0300,Atlético Goianiense,3-1,2-1,Avaí SC,2017-06-14T22:30Z
7,Wed Jun 14 2017,21:00,-0300,Flamengo RJ,2-0,1-0,Ponte Preta,2017-06-15T00:00Z
7,Wed Jun 14 2017,21:45,-0300,Santos FC,1-0,0-0,Palmeiras,2017-06-15T00:45Z
7,Wed Jun 14 2017,21:45,-0300,Corinthians SP,1-0,1-0,Cruzeiro,2017-06-15T00:45Z
7,Wed Jun 14 2017,21:45,-0300,Chapecoense,2-1,1-1,Vasco da Gama RJ,2017-06-15T00:45Z
7,Thu Jun 15 2017,16:00,-0300,Coritiba PR,0-0,0-0,Bahia BA,2017-06-15T19:00Z
7,Thu Jun 15 2017,21:00,-0300,Fluminense RJ,0-2,0-1,Grêmio Porto Alegre,2017-06-16T00:00Z
8,Sat Jun 17 2017,19:00,-0300,Vasco da Gama RJ,1-0,1-0,Avaí SC,2017-06-17T22:00Z
8,Sat Jun 17 2017,21:00,-0300,Santos FC,0-0,0-0,Ponte Preta,2017-06-18T00:00Z
