Round,Date,Time,Team 1,FT,HT,Team 2
9,Sat Sep 21 2024,19:00,Slavia Praha,,,Viktoria Plzeň
9,Sun Sep 22 2024,15:30,Sigma Olomouc,,,FK Dukla Praha
9,Sun Sep 22 2024,15:30,Dynamo České Budějovice,,,AC Sparta Praha
9,Sun Sep 22 2024,18:30,Slovan Liberec,,,Bohemians Praha 1905
9,Sun Sep 22 2024,13:00,FK Mladá Boleslav,,,FK Pardubice
10,Fri Sep 27 2024,19:30,AC Sparta Praha,,,Sigma Olomouc
10,Sat Sep 28 2024,13:30,FK Dukla Praha,,,Slovan Liberec
10,Sat Sep 28 2024,16:00,FK Pardubice,,,FK Teplice
10,Sat Sep 28 2024,16:00,1. FC Slovácko,,,MFK Karviná
10,Sat Sep 28 2024,19:00,FK Jablonec,,,FC Hradec Králové
10,Sun Sep 29 2024,15:30,Viktoria Plzeň,,,FK Mladá Boleslav
10,Sun Sep 29 2024,18:30,Bohemians Praha 1905,,,Slavia Praha
10,Sun Sep 29 2024,13:00,Baník Ostrava,,,Dynamo České Budějovice
11,Sat Oct 5 2024,13:30,MFK Karviná,,,FC Hradec Králové
11,Sat Oct 5 2024,16:00,FK Teplice,,,FK Dukla Praha
11,Sat Oct 5 2024,16:00,Dynamo České Budějovice,,,1. FC Slovácko
11,Sat Oct 5 2024,19:00,Slovan Liberec,,,FK Jablonec
11,Sun Oct 6 2024,15:30,Sigma Olomouc,,,Bohemians Praha 1905
11,Sun Oct 6 2024,15:30,FK Mladá Boleslav,,,Baník Ostrava
11,Sun Oct 6 2024,18:30,Slavia Praha,,,AC Sparta Praha
11,Sun Oct 6 2024,13:00,Viktoria Plzeň,,,FK Pardubice
12,Sat Oct 19 2024,13:30,FC Hradec Králové,,,Sigma Olomouc
12,Sat Oct 19 2024,16:00,Baník Ostrava,,,Viktoria Plzeň
12,Sat Oct 19 2024,16:00,FK Dukla Praha,,,FK Pardubice
12,Sat Oct 19 2024,19:00,AC Sparta Praha,,,Slovan Liberec
12,Sun Oct 20 2024,15:30,1. FC Slovácko,,,FK Teplice
12,Sun Oct 20 2024,15:30,MFK Karviná,,,Dynamo České Budějovice
12,Sun Oct 20 2024,18:30,FK Jablonec,,,Slavia Praha
12,Sun Oct 20 2024,13:00,Bohemians Praha 1905,,,FK Mladá Boleslav
13,Sat Oct 26 2024,13:30,Slovan Liberec,,,1. FC Slovácko
13,Sat Oct 26 2024,16:00,FK Pardubice,,,Baník Ostrava
13,Sat Oct 26 2024,16:00,Dynamo České Budějovice,,,FC Hradec Králové
13,Sat Oct 26 2024,19:00,Sigma Olomouc,,,FK Jablonec
13,Sun Oct 27 2024,15:30,Slavia Praha,,,FK Dukla Praha
13,Sun Oct 27 2024,15:30,FK Mladá Boleslav,,,MFK Karviná
13,Sun Oct 27 2024,18:30,Viktoria Plzeň,,,AC Sparta Praha
13,Sun Oct 27 2024,13:00,FK Teplice,,,Bohemians Praha 1905
14,Sat Nov 2 2024,13:30,FK Dukla Praha,,,FK Mladá Boleslav
14,Sat Nov 2 2024,16:00,FK Jablonec,,,FK Teplice
14,Sat Nov 2 2024,16:00,MFK Karviná,,,Sigma Olomouc
14,Sat Nov 2 2024,19:00,AC Sparta Praha,,,Baník Ostrava
14,Sun Nov 3 2024,15:30,Bohemians Praha 1905,,,FK Pardubice
14,Sun Nov 3 2024,15:30,1. FC Slovácko,,,Viktoria Plzeň
14,Sun Nov 3 2024,18:30,FC Hradec Králové,,,Slavia Praha
14,Sun Nov 3 2024,13:00,Dynamo České Budějovice,,,Slovan Liberec
15,Sat Nov 9 2024,13:30,Baník Ostrava,,,FK Dukla Praha
15,Sat Nov 9 2024,16:00,FK Teplice,,,Dynamo České Budějovice
15,Sat Nov 9 2024,16:00,Slovan Liberec,,,FC Hradec Králové
15,Sat Nov 9 2024,19:00,Sigma Olomouc,,,1. FC Slovácko
15,Sun Nov 10 2024,15:30,Viktoria Plzeň,,,Bohemians Praha 1905
15,Sun Nov 10 2024,15:30,FK Mladá Boleslav,,,AC Sparta Praha
15,Sun Nov 10 2024,18:30,Slavia Praha,,,MFK Karviná
15,Sun Nov 10 2024,13:00,FK Pardubice,,,FK Jablonec
16,Sat Nov 23 2024,13:30,FK Jablonec,,,Baník Ostrava
16,Sat Nov 23 2024,16:00,1. FC Slovácko,,,FK Mladá Boleslav
16,Sat Nov 23 2024,16:00,AC Sparta Praha,,,FK Teplice
16,Sat Nov 23 2024,19:00,FC Hradec Králové,,,Viktoria Plzeň
16,Sun Nov 24 2024,15:30,MFK Karviná,,,FK Pardubice
16,Sun Nov 24 2024,15:30,Dynamo České Budějovice,,,Slavia Praha
16,Sun Nov 24 2024,18:30,Sigma Olomouc,,,Slovan Liberec
16,Sun Nov 24 2024,13:00,Bohemians Praha 1905,,,FK Dukla Praha
17,Sat Nov 30 2024,13:30,Bohemians Praha 1905,,,1. FC Slovácko
17,Sat Nov 30 2024,16:00,FK Teplice,,,Sigma Olomouc
17,Sat Nov 30 2024,16:00,Baník Ostrava,,,MFK Karviná
17,Sat Nov 30 2024,19:00,FK Dukla Praha,,,AC Sparta Praha
17,Sun Dec 1 2024,15:30,FK Mladá Boleslav,,,FC Hradec Králové
17,Sun Dec 1 2024,15:30,FK Pardubice,,,Dynamo České Budějovice
17,Sun Dec 1 2024,18:30,Viktoria Plzeň,,,FK Jablonec
17,Sun Dec 1 2024,13:00,Slavia Praha,,,Slovan Liberec
18,Thu Dec 5 2024,19:30,AC Sparta Praha,,,Bohemians Praha 1905
18,Sat Dec 7 2024,16:00,Dynamo České Budějovice,,,FK Mladá Boleslav
18,Sat Dec 7 2024,16:00,MFK Karviná,,,Viktoria Plzeň
18,Sat Dec 7 2024,19:00,Sigma Olomouc,,,Slavia Praha
18,Sat Dec 7 2024,13:30,Slovan Liberec,,,FK Teplice
18,Sun Dec 8 2024,13:00,FK Jablonec,,,FK Dukla Praha
18,Sun Dec 8 2024,15:30,1. FC Slovácko,,,FK Pardubice
18,Sun Dec 8 2024,18:30,FC Hradec Králové,,,Baník Ostrava
19,Sat Dec 14 2024,16:00,FK Pardubice,,,Slovan Liberec
19,Sat Dec 14 2024,16:00,Bohemians Praha 1905,,,MFK Karviná
19,Sat Dec 14 2024,19:00,Baník Ostrava,,,1. FC Slovácko
19,Sat Dec 14 2024,13:30,FK Dukla Praha,,,FC Hradec Králové
19,Sun Dec 15 2024,13:00,AC Sparta Praha,,,FK Jablonec
19,Sun Dec 15 2024,15:30,FK Mladá Boleslav,,,Sigma Olomouc
19,Sun Dec 15 2024,15:30,FK Teplice,,,Slavia Praha
19,Sun Dec 15 2024,18:30,Viktoria Plzeň,,,Dynamo České Budějovice
20,Sat Feb 1 2025,,Slavia Praha,,,FK Mladá Boleslav
20,Sat Feb 1 2025,,FC Hradec Králové,,,FK Pardubice
20,Sat Feb 1 2025,,Sigma Olomouc,,,Viktoria Plzeň
20,Sat Feb 1 2025,,Slovan Liberec,,,Baník Ostrava
20,Sat Feb 1 2025,,Dynamo České Budějovice,,,FK Dukla Praha
20,Sat Feb 1 2025,,FK Jablonec,,,Bohemians Praha 1905
20,Sat Feb 1 2025,,1. FC Slovácko,,,AC Sparta Praha
20,Sat Feb 1 2025,,MFK Karviná,,,FK Teplice
21,Sat Feb 8 2025,,Viktoria Plzeň,,,Slovan Liberec
21,Sat Feb 8 2025,,Baník Ostrava,,,Sigma Olomouc
21,Sat Feb 8 2025,,FK Pardubice,,,Slavia Praha
21,Sat Feb 8 2025,,FK Mladá Boleslav,,,FK Teplice
21,Sat Feb 8 2025,,FK Jablonec,,,1. FC Slovácko
21,Sat Feb 8 2025,,AC Sparta Praha,,,FC Hradec Králové
21,Sat Feb 8 2025,,FK Dukla Praha,,,MFK Karviná
21,Sat Feb 8 2025,,Bohemians Praha 1905,,,Dynamo České Budějovice
22,Sat Feb 15 2025,,Sigma Olomouc,,,FK Pardubice
22,Sat Feb 15 2025,,FK Teplice,,,Viktoria Plzeň
22,Sat Feb 15 2025,,Slavia Praha,,,Baník Ostrava
22,Sat Feb 15 2025,,1. FC Slovácko,,,FK Dukla Praha
22,Sat Feb 15 2025,,MFK Karviná,,,AC Sparta Praha
22,Sat Feb 15 2025,,FC Hradec Králové,,,Bohemians Praha 1905
22,Sat Feb 15 2025,,Dynamo České Budějovice,,,FK Jablonec
22,Sat Feb 15 2025,,Slovan Liberec,,,FK Mladá Boleslav
23,Sat Feb 22 2025,,Bohemians Praha 1905,,,Slovan Liberec
23,Sat Feb 22 2025,,FK Dukla Praha,,,Sigma Olomouc
23,Sat Feb 22 2025,,Viktoria Plzeň,,,Slavia Praha
23,Sat Feb 22 2025,,Baník Ostrava,,,FK Teplice
23,Sat Feb 22 2025,,FK Pardubice,,,FK Mladá Boleslav
23,Sat Feb 22 2025,,1. FC Slovácko,,,FC Hradec Králové
23,Sat Feb 22 2025,,AC Sparta Praha,,,Dynamo České Budějovice
23,Sat Feb 22 2025,,FK Jablonec,,,MFK Karviná
24,Sat Mar 1 2025,,FK Mladá Boleslav,,,Viktoria Plzeň
24,Sat Mar 1 2025,,Slavia Praha,,,Bohemians Praha 1905
24,Sat Mar 1 2025,,Slovan Liberec,,,FK Dukla Praha
24,Sat Mar 1 2025,,Dynamo České Budějovice,,,Baník Ostrava
24,Sat Mar 1 2025,,Sigma Olomouc,,,AC Sparta Praha
24,Sat Mar 1 2025,,FC Hradec Králové,,,FK Jablonec
24,Sat Mar 1 2025,,MFK Karviná,,,1. FC Slovácko
24,Sat Mar 1 2025,,FK Teplice,,,FK Pardubice
25,Sat Mar 8 2025,,FK Jablonec,,,Slovan Liberec
25,Sat Mar 8 2025,,Bohemians Praha 1905,,,Sigma Olomouc
25,Sat Mar 8 2025,,AC Sparta Praha,,,Slavia Praha
25,Sat Mar 8 2025,,FK Dukla Praha,,,FK Teplice
25,Sat Mar 8 2025,,Baník Ostrava,,,FK Mladá Boleslav
25,Sat Mar 8 2025,,FK Pardubice,,,Viktoria Plzeň
25,Sat Mar 8 2025,,FC Hradec Králové,,,MFK Karviná
25,Sat Mar 8 2025,,1. FC Slovácko,,,Dynamo České Budějovice
26,Sat Mar 15 2025,,FK Pardubice,,,FK Dukla Praha
26,Sat Mar 15 2025,,FK Mladá Boleslav,,,Bohemians Praha 1905
26,Sat Mar 15 2025,,Slavia Praha,,,FK Jablonec
26,Sat Mar 15 2025,,Slovan Liberec,,,AC Sparta Praha
26,Sat Mar 15 2025,,FK Teplice,,,1. FC Slovácko
26,Sat Mar 15 2025,,Sigma Olomouc,,,FC Hradec Králové
26,Sat Mar 15 2025,,Dynamo České Budějovice,,,MFK Karviná
26,Sat Mar 15 2025,,Viktoria Plzeň,,,Baník Ostrava
27,Sat Mar 29 2025,,1. FC Slovácko,,,Slovan Liberec
27,Sat Mar 29 2025,,FK Jablonec,,,Sigma Olomouc
27,Sat Mar 29 2025,,FK Dukla Praha,,,Slavia Praha
27,Sat Mar 29 2025,,Bohemians Praha 1905,,,FK Teplice
27,Sat Mar 29 2025,,MFK Karviná,,,FK Mladá Boleslav
27,Sat Mar 29 2025,,Baník Ostrava,,,FK Pardubice
27,Sat Mar 29 2025,,AC Sparta Praha,,,Viktoria Plzeň
27,Sat Mar 29 2025,,FC Hradec Králové,,,Dynamo České Budějovice
28,Sat Apr 5 2025,,FK Pardubice,,,Bohemians Praha 1905
28,Sat Apr 5 2025,,Baník Ostrava,,,AC Sparta Praha
28,Sat Apr 5 2025,,FK Teplice,,,FK Jablonec
28,Sat Apr 5 2025,,Viktoria Plzeň,,,1. FC Slovácko
28,Sat Apr 5 2025,,Slavia Praha,,,FC Hradec Králové
28,Sat Apr 5 2025,,Sigma Olomouc,,,MFK Karviná
28,Sat Apr 5 2025,,Slovan Liberec,,,Dynamo České Budějovice
28,Sat Apr 5 2025,,FK Mladá Boleslav,,,FK Dukla Praha
29,Sat Apr 12 2025,,FK Dukla Praha,,,Baník Ostrava
29,Sat Apr 12 2025,,Bohemians Praha 1905,,,Viktoria Plzeň
29,Sat Apr 12 2025,,AC Sparta Praha,,,FK Mladá Boleslav
29,Sat Apr 12 2025,,FK Jablonec,,,FK Pardubice
29,Sat Apr 12 2025,,1. FC Slovácko,,,Sigma Olomouc
29,Sat Apr 12 2025,,FC Hradec Králové,,,Slovan Liberec
29,Sat Apr 12 2025,,MFK Karviná,,,Slavia Praha
29,Sat Apr 12 2025,,Dynamo České Budějovice,,,FK Teplice
30,Sat Apr 19 2025,,Baník Ostrava,,,Bohemians Praha 1905
30,Sat Apr 19 2025,,Sigma Olomouc,,,Dynamo České Budějovice
30,Sat Apr 19 2025,,Slavia Praha,,,1. FC Slovácko
30,Sat Apr 19 2025,,FK Teplice,,,FC Hradec Králové
30,Sat Apr 19 2025,,FK Mladá Boleslav,,,FK Jablonec
30,Sat Apr 19 2025,,FK Pardubice,,,AC Sparta Praha
30,Sat Apr 19 2025,,Viktoria Plzeň,,,FK Dukla Praha
30,Sat Apr 19 2025,,Slovan Liberec,,,MFK Karviná
