Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Thu Aug 15 2024,20:30,CEST/+0200,Granada CF,1-2,1-2,Albacete,2024-08-15T18:30Z
1,Fri Aug 16 2024,21:30,CEST/+0200,Cádiz CF,0-4,0-2,Real Zaragoza,2024-08-16T19:30Z
1,Fri Aug 16 2024,19:00,CEST/+0200,CD Mirandés,1-0,1-0,Córdoba CF,2024-08-16T17:00Z
1,Sat Aug 17 2024,17:00,CEST/+0200,SD Eibar,1-0,1-0,CD Castellón,2024-08-17T15:00Z
1,Sat Aug 17 2024,19:00,CEST/+0200,Deportivo La Coruña,0-1,0-1,Real Oviedo,2024-08-17T17:00Z
1,Sat Aug 17 2024,17:00,CEST/+0200,Racing Ferrol,2-2,0-1,Málaga CF,2024-08-17T15:00Z
1,Sun Aug 18 2024,17:00,CEST/+0200,Racing Santander,2-2,2-0,UD Almería,2024-08-18T15:00Z
1,Sun Aug 18 2024,17:00,CEST/+0200,Sporting Gijón,1-2,0-2,Levante UD,2024-08-18T15:00Z
1,Sun Aug 18 2024,19:30,CEST/+0200,Burgos CF,3-1,2-1,FC Cartagena,2024-08-18T17:30Z
1,Sun Aug 18 2024,19:30,CEST/+0200,Elche CF,0-1,0-0,SD Huesca,2024-08-18T17:30Z
1,Mon Aug 19 2024,20:30,CEST/+0200,CD Eldense,2-1,0-0,CD Tenerife,2024-08-19T18:30Z
2,Fri Aug 23 2024,21:30,CEST/+0200,SD Huesca,2-1,1-0,Deportivo La Coruña,2024-08-23T19:30Z
2,Fri Aug 23 2024,19:00,CEST/+0200,Racing Santander,2-2,0-1,SD Eibar,2024-08-23T17:00Z
2,Sat Aug 24 2024,17:00,CEST/+0200,Racing Ferrol,0-1,0-0,Granada CF,2024-08-24T15:00Z
2,Sat Aug 24 2024,17:00,CEST/+0200,Sporting Gijón,0-0,0-0,CD Eldense,2024-08-24T15:00Z
2,Sat Aug 24 2024,19:00,CEST/+0200,Levante UD,1-1,0-0,Cádiz CF,2024-08-24T17:00Z
2,Sat Aug 24 2024,21:30,CEST/+0200,Málaga CF,1-1,0-1,CD Mirandés,2024-08-24T19:30Z
2,Sat Aug 24 2024,21:30,CEST/+0200,CD Tenerife,0-1,0-0,UD Almería,2024-08-24T19:30Z
2,Sun Aug 25 2024,21:30,CEST/+0200,CD Castellón,0-0,0-0,Real Oviedo,2024-08-25T19:30Z
2,Sun Aug 25 2024,19:00,CEST/+0200,Albacete,1-0,0-0,Elche CF,2024-08-25T17:00Z
