Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
5,Fri Oct 4 2024,21:15,CEST/+0200,SS San Giovanni,,,AC Juvenes/Dogana,2024-10-04T19:15Z
5,Fri Oct 4 2024,21:15,CEST/+0200,SS Pennarossa,,,SP La Fiorita,2024-10-04T19:15Z
5,Sat Oct 5 2024,15:00,CEST/+0200,FC Fiorentino,,,SS Folgore/Falciano,2024-10-05T13:00Z
5,Sat Oct 5 2024,15:00,CEST/+0200,SP Cailungo,,,SP Tre Penne,2024-10-05T13:00Z
5,Sat Oct 5 2024,15:00,CEST/+0200,SS Virtus,,,SS Cosmos,2024-10-05T13:00Z
5,Sun Oct 6 2024,15:00,CEST/+0200,AC Libertas,,,SS Murata,2024-10-06T13:00Z
5,Sun Oct 6 2024,15:00,CEST/+0200,SP Tre Fiori,,,FC Domagnano,2024-10-06T13:00Z
5,Sun Oct 6 2024,15:00,CEST/+0200,SC Faetano,,,San Marino Academy,2024-10-06T13:00Z
6,Fri Oct 18 2024,21:15,CEST/+0200,SS Pennarossa,,,SC Faetano,2024-10-18T19:15Z
6,Fri Oct 18 2024,21:15,CEST/+0200,SS Murata,,,SP Cailungo,2024-10-18T19:15Z
6,Sat Oct 19 2024,15:00,CEST/+0200,SP Tre Fiori,,,FC Fiorentino,2024-10-19T13:00Z
6,Sat Oct 19 2024,15:00,CEST/+0200,SP Tre Penne,,,AC Libertas,2024-10-19T13:00Z
6,Sat Oct 19 2024,15:00,CEST/+0200,San Marino Academy,,,SS San Giovanni,2024-10-19T13:00Z
6,Sun Oct 20 2024,15:00,CEST/+0200,SP La Fiorita,,,SS Virtus,2024-10-20T13:00Z
6,Sun Oct 20 2024,15:00,CEST/+0200,SS Cosmos,,,FC Domagnano,2024-10-20T13:00Z
6,Sun Oct 20 2024,15:00,CEST/+0200,AC Juvenes/Dogana,,,SS Folgore/Falciano,2024-10-20T13:00Z
7,Sat Oct 26 2024,15:00,CEST/+0200,SS Virtus,,,SS Murata,2024-10-26T13:00Z
7,Sat Oct 26 2024,15:00,CEST/+0200,SP Tre Fiori,,,SP Tre Penne,2024-10-26T13:00Z
7,Sat Oct 26 2024,15:00,CEST/+0200,AC Libertas,,,SP La Fiorita,2024-10-26T13:00Z
7,Sat Oct 26 2024,15:00,CEST/+0200,FC Domagnano,,,AC Juvenes/Dogana,2024-10-26T13:00Z
7,Sun Oct 27 2024,15:00,CET/+0100,SC Faetano,,,SS Cosmos,2024-10-27T14:00Z
7,Sun Oct 27 2024,15:00,CET/+0100,SS Folgore/Falciano,,,San Marino Academy,2024-10-27T14:00Z
7,Sun Oct 27 2024,15:00,CET/+0100,FC Fiorentino,,,SS Pennarossa,2024-10-27T14:00Z
7,Sun Oct 27 2024,15:00,CET/+0100,SS San Giovanni,,,SP Cailungo,2024-10-27T14:00Z
8,Sat Nov 2 2024,15:00,CET/+0100,FC Domagnano,,,SP Cailungo,2024-11-02T14:00Z
8,Sat Nov 2 2024,15:00,CET/+0100,SP La Fiorita,,,SS Cosmos,2024-11-02T14:00Z
8,Sat Nov 2 2024,15:00,CET/+0100,SS Virtus,,,SS Folgore/Falciano,2024-11-02T14:00Z
8,Sat Nov 2 2024,15:00,CET/+0100,SP Tre Penne,,,FC Fiorentino,2024-11-02T14:00Z
8,Sat Nov 2 2024,15:00,CET/+0100,SS Murata,,,SP Tre Fiori,2024-11-02T14:00Z
8,Sat Nov 2 2024,15:00,CET/+0100,SS Pennarossa,,,SS San Giovanni,2024-11-02T14:00Z
8,Sat Nov 2 2024,15:00,CET/+0100,AC Juvenes/Dogana,,,San Marino Academy,2024-11-02T14:00Z
8,Sat Nov 2 2024,15:00,CET/+0100,SC Faetano,,,AC Libertas,2024-11-02T14:00Z
