Stage,Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
Primeiro turno,Gruppe B,Sun Feb 9 2020,16:00,-0300,Esportivo RS,1-0,1-0,S.E.R. Caxias RS,2020-02-09T19:00Z
Primeiro turno,Gruppe B,Sun Feb 9 2020,16:00,-0300,Aimoré RS,2-1,0-0,Grêmio Porto Alegre,2020-02-09T19:00Z
Primeiro turno,Gruppe A,Sun Feb 9 2020,19:00,-0300,São Luiz RS,4-2,2-1,Pelotas RS,2020-02-09T22:00Z
Primeiro turno,Semifinals,Sat Feb 15 2020,16:30,-0300,Internacional,0-1,0-0,Grêmio Porto Alegre,2020-02-15T19:30Z
Primeiro turno,Semifinals,Sun Feb 16 2020,16:00,-0300,S.E.R. Caxias RS,1-0,0-0,Ypiranga RS,2020-02-16T19:00Z
Primeiro turno,Final,Sat Feb 22 2020,16:30,-0300,S.E.R. Caxias RS,1-0,0-0,Grêmio Porto Alegre,2020-02-22T19:30Z
Segundo turno,Gruppenphase,Sat Feb 29 2020,19:00,-0300,S.E.R. Caxias RS,1-1,0-1,Internacional,2020-02-29T22:00Z
Segundo turno,Gruppenphase,Sat Feb 29 2020,11:00,-0300,Grêmio Porto Alegre,3-0,2-0,Juventude RS,2020-02-29T14:00Z
Segundo turno,Gruppenphase,Sun Mar 1 2020,17:00,-0300,Aimoré RS,1-1,1-1,Pelotas RS,2020-03-01T20:00Z
Segundo turno,Gruppenphase,Sun Mar 1 2020,16:00,-0300,Esportivo RS,1-0,1-0,São Luiz RS,2020-03-01T19:00Z
Segundo turno,Gruppenphase,Sun Mar 1 2020,16:00,-0300,Brasil de Pelotas RS,1-0,1-0,Novo Hamburgo RS,2020-03-01T19:00Z
Segundo turno,Gruppenphase,Mon Mar 2 2020,20:00,-0300,São José RS,1-0,1-0,Ypiranga RS,2020-03-02T23:00Z
Segundo turno,Gruppenphase,Sat Mar 7 2020,17:00,-0300,Juventude RS,0-1,0-0,São José RS,2020-03-07T20:00Z
Segundo turno,Gruppenphase,Sun Mar 8 2020,17:00,-0300,Novo Hamburgo RS,2-1,0-0,Esportivo RS,2020-03-08T20:00Z
Segundo turno,Gruppenphase,Sun Mar 8 2020,16:00,-0300,Pelotas RS,0-1,0-1,Grêmio Porto Alegre,2020-03-08T19:00Z
Segundo turno,Gruppenphase,Sun Mar 8 2020,16:00,-0300,Ypiranga RS,1-5,1-3,Aimoré RS,2020-03-08T19:00Z
Segundo turno,Gruppenphase,Sun Mar 8 2020,19:00,-0300,Internacional,2-0,0-0,Brasil de Pelotas RS,2020-03-08T22:00Z
Segundo turno,Gruppenphase,Mon Mar 9 2020,19:30,-0300,São Luiz RS,1-2,1-1,S.E.R. Caxias RS,2020-03-09T22:30Z
Segundo turno,Gruppenphase,Sat Mar 14 2020,18:30,-0300,Aimoré RS,0-0,0-0,Juventude RS,2020-03-14T21:30Z
Segundo turno,Gruppenphase,Sun Mar 15 2020,17:00,-0300,S.E.R. Caxias RS,2-1,1-0,Novo Hamburgo RS,2020-03-15T20:00Z
Segundo turno,Gruppenphase,Sun Mar 15 2020,11:00,-0300,Grêmio Porto Alegre,3-2,1-2,São Luiz RS,2020-03-15T14:00Z
Segundo turno,Gruppenphase,Sun Mar 15 2020,16:00,-0300,Esportivo RS,2-1,1-0,Pelotas RS,2020-03-15T19:00Z
Segundo turno,Gruppenphase,Sun Mar 15 2020,16:00,-0300,Brasil de Pelotas RS,2-2,1-1,Ypiranga RS,2020-03-15T19:00Z
Segundo turno,Gruppenphase,Sun Mar 15 2020,19:00,-0300,São José RS,1-4,0-2,Internacional,2020-03-15T22:00Z
Segundo turno,Gruppenphase,Wed Jul 22 2020,21:30,-0300,Internacional,0-1,0-0,Grêmio Porto Alegre,2020-07-23T00:30Z
Segundo turno,Gruppenphase,Wed Jul 22 2020,15:00,-0300,Ypiranga RS,2-2,1-1,Esportivo RS,2020-07-22T18:00Z
Segundo turno,Gruppenphase,Thu Jul 23 2020,19:00,-0300,São Luiz RS,1-0,0-0,São José RS,2020-07-23T22:00Z
Segundo turno,Gruppenphase,Thu Jul 23 2020,11:00,-0300,Juventude RS,2-0,1-0,S.E.R. Caxias RS,2020-07-23T14:00Z
Segundo turno,Gruppenphase,Thu Jul 23 2020,15:00,-0300,Novo Hamburgo RS,1-1,1-0,Aimoré RS,2020-07-23T18:00Z
Segundo turno,Gruppenphase,Sat Jul 25 2020,19:00,-0300,Esportivo RS,1-1,1-1,Internacional,2020-07-25T22:00Z
Segundo turno,Gruppenphase,Sun Jul 26 2020,11:00,-0300,São José RS,0-1,0-1,Novo Hamburgo RS,2020-07-26T14:00Z
Segundo turno,Gruppenphase,Sun Jul 26 2020,16:00,-0300,Brasil de Pelotas RS,0-1,0-1,Juventude RS,2020-07-26T19:00Z
Segundo turno,Gruppenphase,Sun Jul 26 2020,16:00,-0300,S.E.R. Caxias RS,2-0,0-0,Pelotas RS,2020-07-26T19:00Z
Segundo turno,Gruppenphase,Sun Jul 26 2020,11:00,-0300,Grêmio Porto Alegre,1-1,1-1,Ypiranga RS,2020-07-26T14:00Z
Segundo turno,Gruppenphase,Sun Jul 26 2020,19:00,-0300,Aimoré RS,0-0,0-0,São Luiz RS,2020-07-26T22:00Z
Segundo turno,Gruppenphase,Wed Jul 29 2020,15:00,-0300,Juventude RS,2-3,2-1,Esportivo RS,2020-07-29T18:00Z
Segundo turno,Gruppenphase,Wed Jul 29 2020,15:00,-0300,Ypiranga RS,0-0,0-0,S.E.R. Caxias RS,2020-07-29T18:00Z
Segundo turno,Gruppenphase,Wed Jul 29 2020,15:00,-0300,Internacional,2-0,1-0,Aimoré RS,2020-07-29T18:00Z
Segundo turno,Gruppenphase,Wed Jul 29 2020,15:00,-0300,Pelotas RS,0-1,0-0,São José RS,2020-07-29T18:00Z
Segundo turno,Gruppenphase,Wed Jul 29 2020,15:00,-0300,São Luiz RS,0-1,0-1,Brasil de Pelotas RS,2020-07-29T18:00Z
Segundo turno,Gruppenphase,Wed Jul 29 2020,15:00,-0300,Novo Hamburgo RS,0-0,0-0,Grêmio Porto Alegre,2020-07-29T18:00Z
Segundo turno,Gruppenphase,Sat Aug 1 2020,15:00,-0300,Pelotas RS,2-1,0-0,Brasil de Pelotas RS,2020-08-01T18:00Z
Segundo turno,Semifinals,Sun Aug 2 2020,16:00,-0300,Internacional,4-0,3-0,Esportivo RS,2020-08-02T19:00Z
Segundo turno,Semifinals,Sun Aug 2 2020,19:00,-0300,Grêmio Porto Alegre,4-3,2-2,Novo Hamburgo RS,2020-08-02T22:00Z
Segundo turno,Final,Wed Aug 5 2020,21:30,-0300,Grêmio Porto Alegre,2-0,0-0,Internacional,2020-08-06T00:30Z
Final,Final,Wed Aug 26 2020,21:30,-0300,S.E.R. Caxias RS,0-2,0-1,Grêmio Porto Alegre,2020-08-27T00:30Z
Final,Final,Sun Aug 30 2020,16:00,-0300,Grêmio Porto Alegre,1-2,1-1,S.E.R. Caxias RS,2020-08-30T19:00Z
