Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Fri Aug 7 2020,21:30,-0300,Confiança SE,2-2,0-1,Paraná Clube,2020-08-08T00:30Z
1,Fri Aug 7 2020,19:15,-0300,Cuiabá MT,0-0,0-0,Brasil de Pelotas RS,2020-08-07T22:15Z
1,Sat Aug 8 2020,11:00,-0300,Juventude RS,2-1,1-1,CR Brasil AL,2020-08-08T14:00Z
1,Sat Aug 8 2020,16:00,-0300,Operário Ferroviário PR,3-1,1-0,Figueirense SC,2020-08-08T19:00Z
1,Sat Aug 8 2020,19:00,-0300,Cruzeiro,2-1,0-0,Botafogo SP,2020-08-08T22:00Z
1,Sat Aug 8 2020,19:00,-0300,Avaí SC,3-1,2-0,Náutico PE,2020-08-08T22:00Z
1,Sat Aug 8 2020,19:00,-0300,Vitória BA,1-0,1-0,Sampaio Corrêa MA,2020-08-08T22:00Z
1,Sat Aug 8 2020,21:00,-0300,CSA AL,1-0,1-0,Guarani SP,2020-08-09T00:00Z
1,Sat Aug 8 2020,21:00,-0300,Ponte Preta,0-1,0-1,América MG,2020-08-09T00:00Z
1,Sun Aug 9 2020,11:00,-0300,Oeste SP,0-0,0-0,Chapecoense,2020-08-09T14:00Z
2,Tue Aug 11 2020,19:15,-0300,Botafogo SP,2-0,1-0,Confiança SE,2020-08-11T22:15Z
2,Tue Aug 11 2020,19:15,-0300,Brasil de Pelotas RS,1-1,0-0,Ponte Preta,2020-08-11T22:15Z
2,Tue Aug 11 2020,19:15,-0300,Sampaio Corrêa MA,0-1,0-0,Juventude RS,2020-08-11T22:15Z
2,Tue Aug 11 2020,20:30,-0300,Guarani SP,2-3,1-2,Cruzeiro,2020-08-11T23:30Z
2,Tue Aug 11 2020,20:30,-0300,Paraná Clube,1-0,0-0,Avaí SC,2020-08-11T23:30Z
2,Tue Aug 11 2020,21:30,-0300,América MG,0-1,0-0,Cuiabá MT,2020-08-12T00:30Z
2,Tue Aug 11 2020,21:30,-0300,Figueirense SC,0-0,0-0,Vitória BA,2020-08-12T00:30Z
2,Tue Aug 11 2020,21:30,-0300,Náutico PE,0-0,0-0,Operário Ferroviário PR,2020-08-12T00:30Z
2,Wed Aug 12 2020,17:00,-0300,CR Brasil AL,1-0,0-0,Oeste SP,2020-08-12T20:00Z
3,Fri Aug 14 2020,21:30,-0300,Paraná Clube,3-1,2-1,Juventude RS,2020-08-15T00:30Z
3,Fri Aug 14 2020,19:15,-0300,América MG,1-1,1-0,Operário Ferroviário PR,2020-08-14T22:15Z
3,Fri Aug 14 2020,20:30,-0300,Ponte Preta,3-3,2-2,Vitória BA,2020-08-14T23:30Z
3,Sat Aug 15 2020,11:00,-0300,Botafogo SP,0-1,0-1,Guarani SP,2020-08-15T14:00Z
3,Sat Aug 15 2020,16:30,-0300,Brasil de Pelotas RS,1-1,0-0,Oeste SP,2020-08-15T19:30Z
3,Sat Aug 15 2020,19:00,-0300,Náutico PE,1-1,1-0,CR Brasil AL,2020-08-15T22:00Z
3,Sun Aug 16 2020,16:00,-0300,Figueirense SC,0-1,0-1,Cruzeiro,2020-08-16T19:00Z
3,Sun Aug 16 2020,11:00,-0300,Chapecoense,1-0,1-0,Sampaio Corrêa MA,2020-08-16T14:00Z
4,Mon Aug 17 2020,20:00,-0300,Juventude RS,0-0,0-0,América MG,2020-08-17T23:00Z
4,Tue Aug 18 2020,21:30,-0300,Guarani SP,1-2,1-0,Paraná Clube,2020-08-19T00:30Z
4,Tue Aug 18 2020,20:30,-0300,Oeste SP,1-3,1-1,Ponte Preta,2020-08-18T23:30Z
4,Tue Aug 18 2020,21:30,-0300,Cuiabá MT,1-0,0-0,Confiança SE,2020-08-19T00:30Z
4,Tue Aug 18 2020,19:15,-0300,Avaí SC,0-1,0-0,Botafogo SP,2020-08-18T22:15Z
4,Tue Aug 18 2020,19:15,-0300,Operário Ferroviário PR,3-0,0-0,CSA AL,2020-08-18T22:15Z
4,Tue Aug 18 2020,21:30,-0300,CR Brasil AL,1-0,0-0,Brasil de Pelotas RS,2020-08-19T00:30Z
4,Wed Aug 19 2020,21:30,-0300,Vitória BA,0-0,0-0,Náutico PE,2020-08-20T00:30Z
4,Thu Aug 20 2020,21:00,-0300,Cruzeiro,0-1,0-1,Chapecoense,2020-08-21T00:00Z
5,Fri Aug 21 2020,19:15,-0300,América MG,2-1,1-1,Oeste SP,2020-08-21T22:15Z
5,Fri Aug 21 2020,21:30,-0300,Ponte Preta,2-1,1-1,CSA AL,2020-08-22T00:30Z
5,Sat Aug 22 2020,16:30,-0300,Náutico PE,3-3,2-2,Juventude RS,2020-08-22T19:30Z
5,Sat Aug 22 2020,11:00,-0300,Avaí SC,0-2,0-0,Cuiabá MT,2020-08-22T14:00Z
5,Sat Aug 22 2020,19:00,-0300,CR Brasil AL,2-2,1-0,Vitória BA,2020-08-22T22:00Z
5,Sat Aug 22 2020,16:30,-0300,Botafogo SP,0-1,0-0,Figueirense SC,2020-08-22T19:30Z
5,Sun Aug 23 2020,18:00,-0300,Confiança SE,1-1,1-1,Cruzeiro,2020-08-23T21:00Z
5,Sun Aug 23 2020,11:00,-0300,Paraná Clube,0-0,0-0,Operário Ferroviário PR,2020-08-23T14:00Z
5,Mon Aug 24 2020,20:00,-0300,Chapecoense,2-0,2-0,Guarani SP,2020-08-24T23:00Z
6,Fri Aug 28 2020,19:15,-0300,Oeste SP,0-2,0-1,Avaí SC,2020-08-28T22:15Z
6,Fri Aug 28 2020,20:30,-0300,Cuiabá MT,2-1,0-1,Chapecoense,2020-08-28T23:30Z
6,Fri Aug 28 2020,21:30,-0300,Guarani SP,1-2,1-0,Náutico PE,2020-08-29T00:30Z
6,Sat Aug 29 2020,11:00,-0300,Juventude RS,0-0,0-0,Botafogo SP,2020-08-29T14:00Z
6,Sat Aug 29 2020,19:00,-0300,Cruzeiro,1-2,0-2,América MG,2020-08-29T22:00Z
6,Sat Aug 29 2020,19:00,-0300,Figueirense SC,0-0,0-0,Confiança SE,2020-08-29T22:00Z
6,Sat Aug 29 2020,21:00,-0300,Sampaio Corrêa MA,1-2,0-2,Ponte Preta,2020-08-30T00:00Z
6,Sat Aug 29 2020,16:30,-0300,Vitória BA,1-0,0-0,Paraná Clube,2020-08-29T19:30Z
6,Sun Aug 30 2020,19:00,-0300,Operário Ferroviário PR,2-1,1-1,Brasil de Pelotas RS,2020-08-30T22:00Z
6,Sun Aug 30 2020,19:00,-0300,CSA AL,0-2,0-2,CR Brasil AL,2020-08-30T22:00Z
7,Mon Aug 31 2020,20:00,-0300,Guarani SP,1-1,0-0,Oeste SP,2020-08-31T23:00Z
7,Tue Sep 1 2020,20:30,-0300,Chapecoense,1-0,0-0,Juventude RS,2020-09-01T23:30Z
7,Tue Sep 1 2020,19:15,-0300,Paraná Clube,2-1,1-1,Ponte Preta,2020-09-01T22:15Z
7,Tue Sep 1 2020,17:00,-0300,Botafogo SP,1-1,0-1,Cuiabá MT,2020-09-01T20:00Z
7,Tue Sep 1 2020,21:30,-0300,Náutico PE,1-0,0-0,Figueirense SC,2020-09-02T00:30Z
7,Tue Sep 1 2020,21:30,-0300,Confiança SE,1-0,0-0,Vitória BA,2020-09-02T00:30Z
7,Wed Sep 2 2020,16:30,-0300,Avaí SC,2-0,2-0,Operário Ferroviário PR,2020-09-02T19:30Z
7,Wed Sep 2 2020,19:00,-0300,CR Brasil AL,2-2,0-1,Sampaio Corrêa MA,2020-09-02T22:00Z
7,Wed Sep 2 2020,21:30,-0300,Brasil de Pelotas RS,1-0,0-0,Cruzeiro,2020-09-03T00:30Z
7,Wed Sep 2 2020,16:30,-0300,América MG,2-1,1-0,CSA AL,2020-09-02T19:30Z
8,Fri Sep 4 2020,19:15,-0300,Figueirense SC,0-1,0-0,Paraná Clube,2020-09-04T22:15Z
8,Fri Sep 4 2020,21:30,-0300,Ponte Preta,1-0,0-0,Botafogo SP,2020-09-05T00:30Z
8,Sat Sep 5 2020,16:30,-0300,Vitória BA,4-2,2-1,Cuiabá MT,2020-09-05T19:30Z
8,Sat Sep 5 2020,16:30,-0300,CSA AL,1-1,1-0,Confiança SE,2020-09-05T19:30Z
8,Sat Sep 5 2020,19:00,-0300,Operário Ferroviário PR,1-2,1-1,Guarani SP,2020-09-05T22:00Z
8,Sat Sep 5 2020,19:00,-0300,Sampaio Corrêa MA,1-0,0-0,América MG,2020-09-05T22:00Z
8,Sat Sep 5 2020,21:00,-0300,Brasil de Pelotas RS,2-1,1-0,Náutico PE,2020-09-06T00:00Z
8,Sat Sep 5 2020,11:00,-0300,Oeste SP,1-3,0-1,Juventude RS,2020-09-05T14:00Z
8,Sun Sep 6 2020,11:00,-0300,Chapecoense,1-0,0-0,Avaí SC,2020-09-06T14:00Z
8,Mon Sep 7 2020,20:00,-0300,Cruzeiro,1-1,1-0,CR Brasil AL,2020-09-07T23:00Z
9,Tue Sep 8 2020,21:30,-0300,Cuiabá MT,0-0,0-0,Figueirense SC,2020-09-09T00:30Z
9,Tue Sep 8 2020,19:15,-0300,Juventude RS,3-1,0-1,Confiança SE,2020-09-08T22:15Z
9,Wed Sep 9 2020,19:15,-0300,Paraná Clube,0-1,0-0,América MG,2020-09-09T22:15Z
